மற்றும்	ja
தள்ளுபடி	alennusta
தள்ளுபடி	alennus
படையெடுத்து	hyökkäsi
படையெடுத்து	tunkeutui
குறைந்தபட்ச	vähintään
குறைந்தபட்ச	minimi
வில்சன்	wilson
பிரதர்ஸ்	veljet
பிரதர்ஸ்	veljekset
பிரதர்ஸ்	veljiä
கணக்கியல்	kirjanpito
முக்கியமானவை	herkkää
முக்கியமானவை	herkät
முக்கியமானவை	herkkä
மேம்படுத்தப்பட்ட	kehittynyt
மேம்படுத்தப்பட்ட	edistynyt
மேம்படுத்தப்பட்ட	kehittyneet
விநியோகம்	jakelu
விநியோகம்	jakauma
விநியோகம்	jakautuminen
ஏற்பாட்டில்	testamentti
கவனிக்க	ilmoitus
கவனிக்க	huomaa
உரைநடை	proosaa
அயனி	ion
பிலிப்பைன்ஸ்	filippiineillä
பிலிப்பைன்ஸ்	filippiinien
பிலிப்பைன்ஸ்	filippiinit
இளவரசன்	prinssi
இளவரசன்	prince
இளவரசன்	ruhtinas
செல்கள்	solujen
செல்கள்	soluja
செல்கள்	solut
செல்கள்	kennot
நிறுவனமும்	yritys
நிறுவனமும்	yhtiö
நிறுவனமும்	seura
நிறுவனமும்	komppania
ஈரானிய	iranin
எப்போதுமே	aina
பதிப்புரிமை	tekijänoikeuksien
பதிப்புரிமை	tekijänoikeudet
பதிப்புரிமை	tekijänoikeuden
பெர்ரி	perryn
பெர்ரி	perry
பெர்ரி	marja
பெர்ரி	berry
ஆடியோ	ääntä
ஆடியோ	ääni
திடீரென	yllättäen
திடீரென	yhtäkkiä
குற்றங்கள்	rikokset
குற்றங்கள்	rikoksia
கரடி	nalle
கரடி	karhu
கரடி	karhua
நிரல்கள்	ohjelmia
நிரல்கள்	ohjelmat
நிரல்கள்	sovellukset
நிரல்கள்	hakemukset
நிரல்கள்	sovellusten
நிரல்கள்	sovelluksia
வில்லியம்ஸ்	williamsin
வில்லியம்ஸ்	williams
மனதை	mielen
மனதை	mieli
இப்போதும்	vielä
இப்போதும்	vieläkin
இப்போதும்	edelleen
இப்போதும்	yhä
சோதிடம்	astrologia
ஜெயா	jaya
சுத்தம்	puhdistaminen
சுத்தம்	siivous
சுத்தம்	pesu
சுத்தம்	puhdistus
காலங்கள்	aikoja
காலங்கள்	ajat
காலங்கள்	kertaa
காலங்கள்	times
மில்லி	millie
மில்லி	milly
ஃபிளாஷ்	salama
ஃபிளாஷ்	flash
யுவான்	yuan
நிலத்தடி	maanalainen
உயிர்கள்	elämät
உயிர்கள்	asuu
பங்கேற்ற	osallistuivat
பங்கேற்ற	osallistuneet
பங்கேற்ற	osallistui
பங்கேற்ற	osallistunut
வசூல்	kokoelma
வசூல்	kokoelman
வசூல்	keräys
வசூல்	kerääminen
வசூல்	keruu
துளை	reikä
துளை	aukko
துளை	kuoppa
துளை	reiän
துளை	socket
இருப்பிடம்	sijainti
பாவம்	köyhä
பாவம்	syntiä
பாவம்	synti
பாவம்	synnin
கருத்தியல்	ideologia
தொழிலதிபர்	liikemies
பு	ke
குட்டி	pieni
குட்டி	pikku
குட்டி	vähä
சாம்பியன்ஷிப்	mestaruuden
சாம்பியன்ஷிப்	mestaruus
காணொளி	videon
காணொளி	videossa
காணொளி	videota
காணொளி	video
பாய்கிறது	virtaa
சேகரிப்பு	kokoelma
சேகரிப்பு	kokoelman
சேகரிப்பு	keräys
சேகரிப்பு	kerääminen
சேகரிப்பு	keruu
ரியல்	real
ரியல்	todellinen
ரியல்	oikea
ரியல்	aito
ரியல்	todellista
கோணங்கள்	kulmat
நாக	naga
அழிவு	tuho
அழிவு	tuhoisa
அழிவு	tuhoisaa
அழிவு	hävittäminen
அழிவு	tuho
அழிவு	tuhoa
அழிவு	tuhoaminen
அச்சில்	tulostaa
அச்சில்	painatus
அச்சில்	varoitus
பிரச்சனை	ongelmia
பிரச்சனை	ongelma
பிரச்சனை	ongelmia
பிரச்சனை	vaikeuksia
பிரச்சனை	ongelmat
யாராவது	ketään
நீக்கப்பட்ட	poistetut
நீக்கப்பட்ட	poistettiin
நீக்கப்பட்ட	poistettu
லேசர்	laser
முகாம்	leiri
முகாம்	leirin
முகாம்	camp
முகாம்	leirillä
வாழ்த்து	tervehdys
உக்ரைன்	ukrainassa
உக்ரைன்	ukraina
உக்ரைன்	ukrainasta
உக்ரைன்	ukrainan
அப்பல்லோ	apollo
ஆங்காங்கே	katkeruutta
விவாதம்	keskustelua
விவாதம்	keskustelun
விவாதம்	keskustelu
கெமர்	khmer
விரும்புகிறேன்	haluu
வலைத்தளங்கள்	sivustot
பயிற்சிகள்	harjoituksia
பயிற்சிகள்	harjoitukset
பயிற்சிகள்	harjoituksia
வித்தியாசமான	outoa
வித்தியாசமான	outo
வித்தியாசமான	outoa
வித்தியாசமான	outo
வித்தியாசமான	erilaiset
வித்தியாசமான	erilainen
வித்தியாசமான	eri
வித்தியாசமான	erilaista
மட்டம்	tason
மட்டம்	tasolla
மட்டம்	taso
ஏஞ்சல்ஸ்	angeles
ஏஞ்சல்ஸ்	angelesin
கழுகு	eagle
கழுகு	kotkan
கழுகு	kotka
தூக்கி	heittää
தூக்கி	heitto
ராம	rama
காமிக்ஸ்	sarjakuvia
காமிக்ஸ்	sarjakuva
காமிக்ஸ்	sarjakuvahahmo
கண்டுபிடிப்புகள்	löytöjä
மணந்து	naida
மணந்து	naimisiin
நானோ	nano
மூச்சு	henkäys
மூச்சு	hengitys
மூச்சு	hengittää
லாகூர்	lahoren
கற்க	oppia
கற்க	opi
பிரிவுகளாக	divisioonaa
இஸ்ரேல்	israelin
இஸ்ரேல்	israel
இஸ்ரேல்	israelista
இஸ்ரேல்	israelissa
நன்மைகள்	hyödyt
நன்மைகள்	etuudet
நன்மைகள்	edut
நன்மைகள்	hyöty
நன்மைகள்	etuja
அனல்	lämpö
அனல்	terminen
சிறப்புகள்	korostetaan
மயக்கம்	trance
உலர்ந்த	kuivaa
உலர்ந்த	kuivat
உலர்ந்த	kuiva
நிகழ்வை	tapahtuman
நிகழ்வை	tapahtuma
நிகழ்வை	tapahtumaan
கண்ணீர்	kyynel
கண்ணீர்	repeämä
கண்ணீர்	repiä
கண்ணீர்	kyyneleet
கண்ணீர்	kyyneleitä
கண்ணீர்	kyynel
கண்ணீர்	kyyneliä
அனுமதிக்கும்	sallii
அனுமதிக்கும்	mahdollistaa
லிவர்பூல்	liverpool
நிரலாக்கம்	ohjelmointi
திருத்தலம்	alttari
துன்பம்	calamity
துன்பம்	epäonnea
ரசிகர்கள்	faneja
ரசிகர்கள்	fanien
ரசிகர்கள்	fanit
ரசிகர்கள்	faneille
ரசிகர்கள்	yleisö
ரசிகர்கள்	kohderyhmä
ரசிகர்கள்	kohderyhmän
ரசிகர்கள்	kohderyhmää
ரசிகர்கள்	yleisöä
விக்ரம்	vikram
நிறுத்தப்பட்டது	pysähtyi
நிறுத்தப்பட்டது	lopetti
நிறுத்தப்பட்டது	pysäytetty
நிறுத்தப்பட்டது	keskeytettiin
நிறுத்தப்பட்டது	keskeytetty
ரஹ்மான்	rahman
ஏர்வேஸ்	airways
உடல்நலம்	terveyttä
உடல்நலம்	terveys
சிக்கிம்	sikkim
பரஸ்பர	keskinäiset
பரஸ்பர	keskinäinen
பரஸ்பர	yhteiset
பரஸ்பர	vastavuoroisen
பரஸ்பர	yhteinen
பரஸ்பர	molemminpuolinen
பக்	buck
பக்	ötökkä
பக்	vika
பக்	bug
தூய்மை	puhtaus
தூய்மை	puhtaus
தூய்மை	puhdasta
தூய்மை	puhtaana
தூய்மை	puhdas
தூய்மை	puhtaat
டீன்	teini
டீன்	dean
டீன்	dekaani
நாடகத்தில்	draama
நாடகத்தில்	drama
நாடகத்தில்	draamaa
சுகாதாரம்	puhtaus
சுகாதாரம்	hygienia
சுகாதாரம்	terveyttä
சுகாதாரம்	terveys
ஆபத்தான	vaarallista
ஆபத்தான	vaarallinen
ஆபத்தான	vaaralliset
மாயா	mayan
மாயா	maya
வீக்கம்	tulehdus
வீக்கம்	turvonnut
ஊசி	injektio
ஊசி	neula
ஊசி	neulan
சில்வா	silva
சந்தித்த	tapasivat
சந்தித்த	met
சந்தித்த	tavattiin
சந்தித்த	tavanneet
சந்தித்த	tavannut
சூழலை	ympäristön
சூழலை	ympäristö
இருக்கை	kotipaikka
இருக்கை	istuimen
இருக்கை	istuin
சீசன்	kausi
சீசன்	kauden
பெற்றவை	vastaanotettu
பெற்றவை	saadut
பெற்றவை	saanut
பெற்றவை	saatu
ஆர்க்டிக்	arktisen
எடிசன்	edison
வீட்டின்	house
வீட்டின்	talo
வீட்டின்	talon
கைவிடப்பட்டது	pudotti
கைவிடப்பட்டது	keskeytettiin
கைவிடப்பட்டது	keskeytetty
நூற்றாண்டுகளாக	vuosisatojen
நூற்றாண்டுகளாக	vuosisatoja
தொடர்கிறது	jatkuu
தொடர்கிறது	jatkoa
தொடர்கிறது	jatkettiin
அண்டை	naapureita
அண்டை	naapurit
அரிதான	harvinaiset
அரிதான	harvinainen
உறவை	suhde
உறவை	suhteet
தொலைநோக்கி	teleskooppi
இருப்பார்கள்	springs
பொறிகள்	ansoja
பொறிகள்	ansa
ஜெய்	jay
உத்திகள்	strategiat
உத்திகள்	strategioita
உத்திகள்	taktiikka
உத்திகள்	taktiikkaa
உத்திகள்	tekniikat
உத்திகள்	tekniikoita
பிராட்	brad
