மற்றும்	dan
பிரகாஷ்	prakash
ஆனந்த்	anand
பிரிட்டன்	britain
பெருங்கோவில்	katedral
நிலங்கள்	lands
நிலங்கள்	tanah
பெல்	bel
பெல்	loceng
பெல்	bell
நிழல்	bayang
நிழல்	shading
நிழல்	bayangan
நிழல்	bayang
நிழல்	shadow
நிழல்	bebayang
நிழல்	naungan
நாடார்	nadar
விருத்தி	perkembangan
விருத்தி	pembangunan
இதயம்	jantung
இதயம்	hati
இதயம்	heart
விமர்சனங்கள்	semakan
விமர்சனங்கள்	kritikan
விமர்சனங்கள்	pengkritik
விமர்சனங்கள்	kritik
எங்கு	mana
திருப்பதி	tirupati
இணைக்க	sambung
திட்டமிடல்	merancang
திட்டமிடல்	perancangan
தொகுத்தல்	menyunting
தொகுத்தல்	editing
தொகுத்தல்	suntingan
தொகுத்தல்	penyuntingan
தொகுத்தல்	berkumpulan
தொகுத்தல்	pengumpulan
வரவேற்பு	wellcome
வரவேற்பு	welcome
வரவேற்பு	penerimaan
வரவேற்பு	persandingan
வரவேற்பு	reception
வரவேற்பு	resepsi
இராமன்	raman
மைக்	mike
சேகர்	sekar
பவர்	tenaga
பவர்	power
பவர்	kuasa
தரை	lantai
தரை	floor
தரை	tanah
தரை	ground
இளவரசி	puteri
இளவரசி	princess
டெல்	tel
டெல்	dell
தொழில்கள்	jobs
தொழில்கள்	pekerjaan
கணவன்	suaminya
கணவன்	suami
தேவன்	allah
டத்தோ	dato
வாக்கெடுப்பு	pungutan
வாக்கெடுப்பு	undian
உலோகங்கள்	logam
யுனெஸ்கோ	unesco
சுவை	citarasa
சுவை	rasa
சுவை	taste
சுவை	merasai
சுவை	selera
சுவை	perisa
சுவை	flavor
சுவை	flavour
எரிக்	eric
பீடம்	altar
சித்த	siddha
சேரும்	milan
சேரும்	destinasi
வெளிப்பாடு	ungkapan
வெளிப்பாடு	expression
வெளிப்பாடு	ekspresi
வெள்ளம்	banjir
வெள்ளம்	banjir
வெள்ளம்	banjir
கல்லறை	pusara
கல்லறை	makam
கல்லறை	kuburan
கல்லறை	perkuburan
கல்லறை	kubur
அத்தியாயம்	bab
அத்தியாயம்	episod
இணைந்தது	disertai
இணைந்தது	joined
இணைந்தது	menyertai
பாட	sing
பாட	nyanyi
மர	wooden
மீதமுள்ள	baki
மீதமுள்ள	berbaki
சாதாரணமாக	bersahaja
கோள்கள்	planet
ஆவணம்	dok
ஆவணம்	doc
ஆவணம்	dokumen
ஆவணம்	document
பேருந்துகள்	bas
ஏற்படுகின்றன	pengecutan
ஏற்படுகின்றன	contraction
மாதா	mata
காவேரி	kaveri
இணைக்கப்பட்டது	bersambung
இணைக்கப்பட்டது	disambungkan
இணைக்கப்பட்டது	terpaut
இணைக்கப்பட்டது	dipautkan
ராப்	rompak
ராப்	rob
கூட்டல்	tambahan
கூட்டல்	sum
நினைவில்	teringat
நினைவில்	diingati
நினைவில்	ingat
வேதம்	veda
கேட்கும்	tanya
முடிச்சு	nod
முடிச்சு	simpulan
முடிச்சு	simpul
கென்ட்	kent
தடம்	trek
தடம்	runut
ஐம்பது	fifty
ரப்பர்	getah
மகனும்	nak
மகனும்	putra
மகனும்	son
கற்று	pelajari
கற்று	belajarlah
கற்று	belajar
மக்களாட்சி	demokrasi
பூங்காக்கள்	taman
நிறுத்தம்	perhentian
நிறுத்தம்	stop
ரோஜா	rose
ரோஜா	roja
புகை	merokok
புகை	asap
சைவம்	vegetarian
சைவம்	vegetarian
நிலா	bulan
நிலா	moon
சதவிகிதம்	peratus
சதவிகிதம்	peratusan
சதவிகிதம்	peratus
பெனடிக்ட்	benedict
நீச்சல்	swim
நீச்சல்	berenang
நீச்சல்	swimming
நீச்சல்	berenang
நீச்சல்	renang
ராதா	radha
பாடகி	penyanyi
பாடகி	singer
சடங்குகள்	ritual
கிறிஸ்து	christ
கிறிஸ்து	kristus
யுனைடெட்	bersatu
யுனைடெட்	united
காலணி	kasut
கரும்பு	tebu
பதினான்கு	fourteen
சேர்க்கை	union
சேர்க்கை	kesatuan
சேர்க்கை	penyatuan
சேர்க்கை	kemasukkan
சேர்க்கை	kemasukan
சேர்க்கை	combo
எழுச்சி	rise
எழுச்சி	bangkit
செயற்பாடு	aktiviti
விளையாடி	bermain
விளையாடி	main
விளையாடி	playing
சுங்கை	sungai
படித்த	baca
படித்த	berkebolehan
படித்த	dididik
படித்த	terpelajar
படித்த	berpendidikan
மாறிலி	pemalar
கைப்பற்றிய	ditawan
கைப்பற்றிய	ditangkap
ஒதுக்கீடு	pengiktirafan
ஒதுக்கீடு	peruntukan
பாபா	baba
கிளிநொச்சி	parrot
வாழை	banana
வாழை	pisang
குழுவை	berkumpulan
குழுவை	group
குழுவை	kumpulan
அங்குலம்	inchi
அங்குலம்	inci
அங்குலம்	inch
அங்குலம்	inci
பேசி	phone
பேசி	telefon
இறைச்சி	daging
ஏரிகள்	tasik
ஏரிகள்	danau
பூஜை	puja
அணுகுமுறை	pendekatan
அணுகுமுறை	approach
காரணி	factor
காரணி	faktor
நிலவு	bulan
நிலவு	moon
உட்புற	interior
உட்புற	dalaman
உலோகம்	logam
உலோகம்	metal
உலோகம்	logam
அறிமுக	debut
விதை	biji
விதை	benih
விதை	semai
விதை	seed
விதை	biji
விதை	benih
ஊடகம்	media
மெக்சிகோ	mexico
அமெரிக்கர்	american
அமெரிக்கர்	amerika
இப்னு	ibnu
இப்னு	ibn
அறிக்கைகள்	laporan
வெற்றியை	kejayaan
வெற்றியை	sukses
வெற்றியை	berjaya
வெற்றியை	success
பாபநாசம்	papanasam
நாளிதழ்	akhbar
ஹாலிவுட்	hollywood
மெல்ல	perlahan
பிறந்தது	lahir
பிறந்தது	dilahirkan
பிறந்தது	born
பதினாறு	sixteen
சகோதரன்	saudara
சகோதரன்	brother
சகோதரன்	abg
கடை	kedai
கடை	stor
கடை	store
கடை	kedai
தெளிவு	clear
தெளிவு	jelas
தெளிவு	kejelasan
கணினிகள்	komputer
வேர்	root
வேர்	akar
பிரான்சிஸ்	francis
ஸ்ரீகாந்த்	srikanth
வெளியீடுகள்	keluaran
ஊழியர்கள்	kakitangan
ஊழியர்கள்	staf
ஊழியர்கள்	staff
சக்கர	roda
சக்கர	wheel
வாட்	watt
வாட்	wat
சுவிஸ்	switzerland
சுவிஸ்	swiss
பேட்மேன்	batman
மூடிய	ditutup
மூடிய	tertutup
ஆட்டோ	auto
வெளியேறும்	keluar
ஸ்டீபன்	stephen
ஸ்டீபன்	stefan
ஜான்சன்	johnson
கட்டுமான	construction
கட்டுமான	pembinaan
கட்டுமான	binaan
போஸ்	bose
போஸ்	pose
சார்பற்ற	neuter
ஒன்பதாவது	sembilan
ஒன்பதாவது	kesembilan
டெய்லர்	taylor
புனைவு	fiksyen
கன்னி	virgo
மரபுகள்	tradisi
நடுவர்	pengadil
நெறிமுறைகள்	kriteria
டாட்டா	tata
விவசாயிகள்	petani
சாதனம்	peranti
மின்னணுவியல்	electronics
மின்னணுவியல்	elektronik
மேற்கோள்கள்	satelit
மேற்கோள்கள்	petikan
மேற்கோள்கள்	contoh
மேற்கோள்கள்	petikan
மேற்கோள்கள்	anotasi
வெளிப்படையாக	rupanya
தெருவில்	jln
தெருவில்	street
உயிருடன்	alive
பெண்ணை	girl
ஓடி	flow
ஓடி	aliran
ஸ்மித்	smith
மேஜர்	pengkhususan
மேஜர்	mejar
மேஜர்	major
ஊட்டச்சத்து	nutrisi
ஊட்டச்சத்து	pemakanan
ஊட்டச்சத்து	nutrition
தண்டு	tunjang
தண்டு	stem
அறைகள்	bilik
அறைகள்	room
எண்ணை	nombor
இன்றளவும்	menjalin
பிரான்சிய	académie
உரிமையாளர்	pemilik
சேதம்	kerosakan
கவுண்டர்	kaunter
விரும்பிய	diutamakan
புக்	buk
ஜோடி	couple
மந்திரம்	mantera
மந்திரம்	mentera
தயாரிப்பாளர்கள்	pengeluar
பவானி	bhavani
தா	tha
ராஜஸ்தான்	rajasthan
ரகுமான்	rahman
அவசர	kecemasan
அவசர	emergency
ஜானகி	janaki
கரை	sempadan
