年	jaar
蒸汽	stoom
蒸汽	stomen
蒸汽	damp
鍵	keys
鍵	sleutels
鍵	toetsen
鍵	key
鍵	sleutel
鍵	toets
鍵	binding
鍵	obligatie
鍵	bond
人事	personeel
人事	personeelszaken
可汗	khan
氯	chloor
干涉	storing
干涉	interferentie
干涉	inmenging
干涉	interventies
干涉	tussenkomst
干涉	interventie
經理	manager
經理	bedrijfsleider
雅各	jacob
雅各	jakob
小提琴	viool
射手	schutter
射手	shooter
射手	schutters
假日	feestdag
假日	vakantie
假日	feestdagen
假日	vakanties
假日	vakantie
到期	vervalt
到期	verloopt
到期	verschuldigd
到期	verschuldigde
到期	looptijd
到期	volwassenheid
到期	rijpheid
到期	aflopen
到期	verlopen
到期	vervallen
到期	verstrijken
敵	vijand
物業	eigenschap
物業	eigendom
物業	vastgoed
預算	budget
預算	begroting
預算	budgetten
預算	begrotingen
釜山	busan
閃	flits
閃	flitsen
閃	flash
閃	flitser
雕像	standbeelden
雕像	beeldje
雕像	standbeeld
敘利亞	syrië
敘利亞	syrische
敘利亞	syrisch
收回	terugtrekken
錄影帶	videoband
短期	kort
短期	short
短期	korte
貨	cargo
貨	vracht
貨	lading
首頁	thuis
首頁	home
首頁	huis
首頁	startpagina
首頁	homepage
首頁	startpagina
西貢	saigon
引力	zwaarte
引力	zwaartekracht
德文	duits
德文	duitse
霧	mist
霧	nevel
霧	foggy
霧	mistig
霧	mist
霧	nevel
市鎮	gemeenten
免疫	immuun
免疫	onschendbaarheid
免疫	immuniteit
編碼	coderen
編碼	wetboek
編碼	code
編碼	codering
編碼	coderen
編碼	codering
編碼	coderen
吸	zuigen
吸	zuig
啤酒	bieren
啤酒	biertje
啤酒	bier
星期五	vr
星期五	vrijdag
里程	kilometerstand
里程	kilometers
上訴	beroep
老虎	tijger
老虎	tigers
老虎	tijgers
敏感	gevoelig
敏感	gevoelige
敏感	gevoeligheid
向前	forward
向前	voorwaarts
向前	vooruit
向前	doorsturen
時裝	kleding
時裝	mode
富有	rijk
富有	rijken
富有	rich
富有	rijke
火炮	artillerie
火炮	geschut
每周	wekelijks
每周	weekoverzicht
每周	wekelijkse
每周	weekly
任何人	iedereen
任何人	iemand
簡體	vereenvoudigde
簡體	vereenvoudigd
魔女	heks
擴張	ontsluiting
擴張	verwijd
擴張	uitbreiden
擴張	uitbreiden
擴張	expansie
擴張	uitbreiden
擴張	uitbreiding
斷	verbroken
斷	kapot
斷	gebroken
甲基	methyl
腦	hersenen
腦	brain
腦	hersens
腦	brein
腦	hersenen
腦	hersens
腦	brein
進步	progress
進步	vorderingen
進步	vooruitgang
進步	voortgang
進步	vooruitstrevend
進步	progressieve
進步	progressief
德語	duits
德語	duitse
強度	intensiteit
強度	sterkte
強度	kracht
白金	platinum
白金	platina
走廊	gang
走廊	gang
走廊	corridor
拆卸	ontmanteling
拆卸	demonteren
資料庫	databanken
資料庫	databases
資料庫	databank
資料庫	gegevensbank
資料庫	database
金額	bedragen
金額	bedrag
金額	bedragen
金額	sommen
表格	vormen
表格	formulieren
表格	form
表格	vorm
表格	formulier
創新	vernieuwend
創新	innovatief
創新	innovatieve
創新	innovaties
創新	vernieuwingen
創新	nieuwigheden
創新	innovaties
創新	innovatie
創新	vernieuwing
修正案	amendement
修正案	wijziging
修正案	amendementen
修正案	wijzigingen
辦事處	bureau
辦事處	kantoor
佛山	foshan
叉	vork
海灣	golf
海灣	baai
海灣	bay
希爾	heuvel
希爾	hill
錄音	opnemen
錄音	opname
農民	boeren
農民	boer
農民	boer
農民	landbouwer
農民	landbouwers
農民	boeren
赤道	evenaar
赤道	equatoriaal
回憶	memories
回憶	herinneringen
回憶	geheugen
回憶	herinneringen
回憶	herinnering
回憶	memory
有趣	interessante
有趣	interessant
雕刻	graveren
雕刻	gravure
雕刻	beeld
雕刻	beeldhouwwerk
雕刻	sculptuur
雕刻	snijden
除外	behalve
金色	golden
金色	gouden
金色	gulden
金色	goud
理性	reden
理性	rede
理性	rationaliteit
理性	rationele
理性	rationeel
外表	schijn
外表	verschijningen
外表	verschijning
外表	uiterlijk
外表	buitenkant
承諾	beloften
承諾	beloftes
承諾	belofte
承諾	beloven
承諾	beloof
承諾	verbintenis
承諾	toewijding
承諾	engagement
承諾	betrokkenheid
承諾	verplichtingen
承諾	verbintenissen
承諾	toezeggingen
吉田	yoshida
稅	belasting
稅	belastingen
稅	belasting
稅	belastingen
缸	cilinder
童年	jeugd
童年	kinderjaren
童年	kindertijd
催化	katalytische
催化	katalytisch
催化	katalysator
催化	katalysatoren
百科全書	encyclopedie
橘	sinaasappel
橘	oranje
橘	tachibana
建築師	architecten
建築師	architect
建築師	architecten
總是	altijd
彩色	kleuren
彩色	kleur
彩色	kleur
彩色	gekleurde
彩色	gekleurd
工會	union
工會	vakbond
工會	unie
工會	bonden
工會	vakbonden
蜘蛛	spinnen
蜘蛛	spin
蜘蛛	spider
離婚	scheiding
離婚	echtscheiding
離婚	scheiden
離婚	gescheiden
享受	enjoy
享受	genieten
享受	geniet
享受	genieten
享受	genoten
鑽石	diamond
鑽石	diamant
鑽石	ruiten
鑽石	diamanten
吉祥	veelbelovend
週五	vr
週五	vrijdag
三菱	mitsubishi
肌	spieren
肌	spier
美女	mooi
美女	prachtig
美女	mooie
美女	schoonheden
美女	beauty
美女	schoonheid
神經	zenuwen
神經	zenuw
神經	lef
神經	zenuwen
助手	assistente
助手	assistent
溫哥華	vancouver
窩	nest
窩	nestje
地帶	strippen
地帶	uitkleden
地帶	strip
混亂	verwardheid
混亂	verwarring
混亂	chaos
大堂	lobby
大堂	lobbyen
裸	naakt
裸	naakte
裸	naakt
裸	naakte
裸	bare
裸	blote
校區	campus
馬丁	maarten
馬丁	martin
衝擊	impact
衝擊	inslag
衝擊	effect
衝擊	botsing
衝擊	schok
衝擊	shock
衝擊	schokken
衝擊	schokken
廠商	verkoper
廠商	leverancier
廠商	producent
廠商	fabrikant
光學	optisch
光學	optische
光學	optiek
篤	tuk
卵	eieren
卵	eitjes
氟	fluoride
氟	fluor
出租	taxi
欄	column
欄	zuil
欄	kolom
欄	kolommen
欄	zuilen
欄	pilaren
意志	wills
軍方	militairen
軍方	militair
軍方	militaire
軍方	krijgsmacht
真理	waarheden
真理	truth
真理	waarheid
過度	excessief
過度	buitensporig
過度	overmatig
過度	overdreven
過度	buitensporige
街頭	straat
伺服器	servers
伺服器	server
清晰	helderheid
清晰	duidelijkheid
背面	munt
背面	staarten
醫藥	medicijnen
醫藥	geneeskunde
醫藥	geneesmiddel
醫藥	medicijnen
醫藥	medicatie
醫藥	geneesmiddelen
醫藥	medicijnen
推理	redenering
推理	redeneren
變更	aanpassen
變更	wijzigen
變更	veranderingen
變更	wijzigingen
變更	variatie
變更	veranderen
變更	wijziging
變更	wijzigen
變更	verandering
變更	veranderingen
新手	beginners
新手	beginneling
新手	beginner
新手	beginneling
新手	nieuweling
新手	groentje
新手	rookie
燒	branden
燒	brand
燒	burn
燒	verbranden
燒	verbranding
燒	burning
燒	verbranden
燒	brandend
燒	branden
燒	brandende
膠	lijmen
膠	lijm
膠	gom
膠	kauwgum
膠	kauwgom
膠	gum
膠	gel
渡邊	watanabe
猶太人	joodse
猶太人	jood
猶太人	joods
猶太人	joden
分歧	onenigheid
分歧	meningsverschil
分歧	verschillen
分歧	divergentie
分歧	meningsverschillen
分歧	uiteenlopende
怪物	monster
書寫	schriftelijke
書寫	geschreven
書寫	schrijven
色情	pornografie
色情	porno
色情	erotische
色情	erotisch
色情	pornografische
色情	porno
股東	aandeelhouders
股東	aandeelhouders
股東	aandeelhouders
股東	aandeelhouder
曝光	ontmaskeren
曝光	blootstellen
曝光	openbaren
曝光	belicht
曝光	bloot
曝光	blootgesteld
曝光	blootstellen
曝光	belichting
曝光	blootstelling
飛行員	piloot
飛行員	pilot
劫	beroving
劫	roofoverval
劫	overval
劫	diefstal
鎖	slot
鎖	sluis
鎖	vergrendelen
鎖	sluizen
鎖	sloten
人群	menigte
人群	menigte
簡化	stroomlijnen
簡化	stroomlijning
簡化	vereenvoudigen
簡化	vereenvoudiging
簡化	vereenvoudigen
簡化	vereenvoudigen
簡化	vereenvoudiging
簡化	gestroomlijnd
簡化	gestroomlijnde
簡化	vereenvoudigde
簡化	vereenvoudigd
從未	nooit
從未	never
土壤	bodem
土壤	grond
土壤	bodems
再生	wedergeboorte
再生	regeneratie
再生	regenereren
水中	onderwater
重組	herstructurering
重組	herstructureren
重組	herstructureringen
重組	reorganisatie
重組	reorganiseren
重組	reorganiseren
重組	reorganisatie
重組	reorganiseren
示威者	demonstranten
示威者	betogers
示威者	demonstranten
示威者	betogers
示威者	demonstranten
示威者	betogers
放映	screening
濤	tao
四方	quad
四方	kwartet
消費	geconsumeerd
消費	verbruikte
消費	verbruikt
消費	verteerd
消費	verbruik
消費	consumptie
摩爾	moore
摩爾	moedervlek
摩爾	mol
洗	wash
洗	wassen
洗	wassen
磨	slijpen
磨	malen
磨	vermalen
磨	malen
磨	grind
隕石	meteoriet
隕石	meteoor
隕石	meteoriet
井上	inoue
摧毀	verwoesten
摧毀	vernietigen
摧毀	vernietig
船隻	schepen
船隻	vaartuigen
船隻	vaartuig
船隻	schip
船隻	boot
否定	ontkenning
否定	negatieve
否定	negatief
個別	individueel
個別	individu
個別	individueel
橙	sinaasappel
橙	oranje
橙	sinaasappels
橙	sinaasappelen
嚴格	streng
嚴格	rigoureus
嚴格	rigoureuze
嚴格	strikt
嚴格	strikte
嚴格	streng
嚴格	strikt
排序	sorteren
排序	sorteren
安定	valium
漆	vernis
漆	lak
漆	lak
物體	objecten
物體	voorwerpen
牙齒	tandheelkundige
牙齒	tand
牙齒	tanden
牙齒	gebit
牙齒	tandjes
薰	kaoru
元件	bestanddeel
元件	onderdeel
元件	component
元件	onderdelen
元件	componenten
元件	element
協調	coördinaat
協調	coördineren
協調	gecoördineerde
協調	gecoördineerd
協調	coördinatie
協調	coördineren
協調	coördinatie
協調	coördinerend
新秀	beginneling
新秀	nieuweling
新秀	groentje
新秀	rookie
尾巴	staart
妖怪	monster
度假	feestdag
度假	vakantie
度假	vakantie
度假	vakanties
扣	gesp
扣	sluiting
客戶	klant
客戶	afnemer
客戶	klanten
客戶	afnemers
客戶	client
客戶	klant
客戶	opdrachtgever
客戶	cliënt
客戶	cliënten
客戶	klanten
喙	snavel
諾貝爾	nobel
治理	bestuur
治理	governance
選民	kiezers
選民	kiezer
選民	electoraat
選民	kiezers
選民	kiezer
選民	kiezers
選民	stemmers
選民	kiezer
演技	acteren
演技	waarnemend
演技	acteer
勇者	moedig
勇者	dapper
勇者	dappere
肌肉	spieren
肌肉	spieren
肌肉	spier
肌肉	gespierde
肌肉	gespierd
火車	trein
火車	treinen
磷酸	fosfaat
蛙	kikker
千年	millennium
觀看	kijken
觀看	kijk
觀看	kijken
重型	heavy
重型	zwaar
重型	zware
重型	heftig
肩	schouder
肩	schouders
水手	matroos
水手	sailor
水手	zeeman
水手	zeiler
答案	beantwoorden
答案	antwoord
答案	antwoorden
臂	arm
領先	leidende
領先	leidend
領先	leiden
領先	lood
領先	loden
領先	lead
參議院	senaat
樟	kamfer
武田	takeda
鏡頭	lens
鏡頭	objectief
鏡頭	camera
鏡頭	fototoestel
鏡頭	schoten
鏡頭	shots
頭銜	titels
前提	veronderstelling
榆	ulmus
時尚	stijlvolle
時尚	stijlvol
時尚	kleding
時尚	mode
審判	beproeving
審判	proces
審判	rechtzaak
審判	rechtszaak
審判	proef
審判	proeven
審判	beproevingen
軍艦	oorlogsschepen
軍艦	oorlogsschip
三角形	driehoek
三角形	driehoekige
三角形	driehoeken
民生	levensonderhoud
透明	transparant
透明	transparante
透明	doorzichtig
透明	transparant
透明	transparantie
透明	doorzichtigheid
督察	inspecteur
同行	peer
野生	wild
野生	wilde
大理	dali
用品	benodigdheden
用品	bevoorrading
用品	voorraden
用品	voorraad
用品	leveringen
混凝土	concrete
混凝土	beton
混凝土	betonnen
混凝土	concreet
碘	jodium
鈴	bell
秋季	herfst
秋季	najaar
秋季	herfst
秋季	fall
秋季	vallen
同事	collega
同事	collega
裁定	uitspraak
裁定	berechting
封鎖	blokkade
珍珠	pearl
珍珠	parel
珍珠	parels
群眾	menigte
人民幣	rmb
棉	katoen
外交官	diplomaat
外交官	diplomaten
終極	ultieme
終極	ultimate
安置	plaatsing
旋律	melody
旋律	melodie
奔	ben
底部	bodem
底部	onderkant
底部	bottom
衣服	kleding
衣服	kledij
衣服	kleding
衣服	kleren
衣服	kledij
認可	accreditatie
認可	erkenning
終結	einde
終結	beëindigen
終結	eind
金鐘	admiraliteit
風險	risico
象棋	schaken
象棋	schaakspel
象棋	schaak
剪	knippen
剪	cut
剪	snijden
標記	markering
標記	markeren
標記	labels
標記	tags
標記	markeren
標記	merkteken
標記	markeer
標記	mark
標記	taggen
標記	tag
標記	marken
標記	merktekens
標記	marker
標記	markering
標記	stift
指向	wijzend
鋼鐵	staal
鋼鐵	stalen
鋼鐵	strijkijzer
鋼鐵	ijzer
新教	protestantisme
新教	protestantse
新教	protestant
南洋	nanyang
火焰	brand
火焰	vuren
火焰	vuur
火焰	vlam
火焰	vlammen
火焰	vlammen
雲南	yunnan
魁北克	quebec
速率	tarief
年級	graad
聚會	feest
聚會	partij
聚會	feestje
聚會	party
聚會	verzamelen
聚會	samenkomst
夜間	nachtelijk
轟炸	bomaanslag
轟炸	bombardementen
轟炸	bomaanslagen
轟炸	bombardement
轟炸	bombardement
轟炸	bomaanslag
轟炸	bombardementen
轟炸	bombarderen
捐款	premies
捐款	bijdragen
捐款	donatie
捐款	schenking
捐款	donaties
捐款	doneren
捐款	schenkingen
捐款	donaties
捐款	giften
烈士	martelaren
烈士	martelaar
寵物	pet
寵物	huisdier
寵物	huisdier
寵物	huisdieren
春季	voorjaar
春季	lente
夫婦	stellen
夫婦	paren
夫婦	stelletjes
夫婦	echtparen
夫婦	koppels
夫婦	paar
夫婦	koppel
亞美尼亞	armenië
科爾	cole
卓越	uitmuntendheid
卓越	excellentie
屍	lijk
晶片	chip
晶片	fiche
遷移	migreren
遷移	verhuizing
遷移	verplaatsing
遷移	migreren
螢幕	screen
螢幕	scherm
螢幕	beeldscherm
真菌	schimmel
真菌	schimmels
號碼	nummer
號碼	aantal
號碼	getal
鞋	schoenen
鞋	schoentjes
鞋	schoen
馬其頓	macedonische
馬其頓	macedonië
俄亥俄州	ohio
羽毛	veren
羽毛	veertje
羽毛	veer
羽毛	gevederde
羽毛	veren
消耗	uitputting
消耗	verbruik
消耗	consumptie
期限	looptijd
期限	duur
期限	tijdsduur
期限	termijn
期限	deadline
肥	vet
肥	dikke
肥	dik
總計	totaal
總計	totalen
社交	sociaal
社交	sociale
社交	sociaal
害怕	bang
概率	waarschijnlijkheden
概率	waarschijnlijkheid
缺少	ontbreken
缺少	vermist
缺少	missen
缺少	ontbrekend
缺少	ontbrekende
缺少	ontbreekt
繪畫	schilderen
繪畫	verven
繪畫	schilderkunst
繪畫	schilderij
繪畫	tekenen
繪畫	tekening
繪畫	schilderijen
登山	klimmen
登山	wandelen
澎湖	penghu
溶液	oplossing
攻勢	aanstootgevend
攻勢	beledigend
攻勢	offensief
吸血鬼	vampier
吸血鬼	vampire
被告	beschuldigde
被告	beschuldigd
被告	beklaagde
被告	gedaagde
被告	verweerder
被告	verdachte
河谷	vallei
暱稱	bijnaam
暱稱	roepnaam
暱稱	nickname
暱稱	bijnamen
美人	beauty
美人	schoonheid
血管	aders
血管	aderen
血管	bloedvat
血管	ader
潛艇	onderzeeër
潛艇	duikboot
人造	kunstmatige
人造	kunstmatig
貝克	baker
貝克	bakker
彈藥	ammunitie
彈藥	munitie
彈藥	munitie
中止	afbreken
中止	afbreken
決戰	duel
決戰	confrontatie
栗	chestnut
殺手	moordenaar
殺手	killer
頌	ode
偷	steel
偷	stelen
偷	stelen
隱藏	verstopt
隱藏	verborgen
隱藏	verstoppen
隱藏	verbergen
隱藏	verberg
隱藏	verstoppen
隱藏	verbergen
暗示	wenken
暗示	hints
星星	ster
星星	star
星星	sterren
多元	pluralistische
多元	pluralisme
多元	meervoud
多元	pluriformiteit
多元	pluralisme
溝	greppel
溝	dump
道具	voorst
道具	prop
道具	rekwisieten
合金	legering
合金	legeringen
矮	kort
矮	short
矮	korte
矮	dwerg
疊	vouwen
疊	vouw
疊	plooi
討伐	kruistocht
討伐	kruistochten
酒吧	bars
酒吧	bar
酒吧	pub
酒吧	kroeg
撤回	ingetrokken
撤回	teruggetrokken
撤回	terugtrekken
撤回	intrekking
撤回	terugtrekken
撤回	terugtrekking
石川	ishikawa
延續	vervolg
延續	voortzetting
延續	voortzetting
盲	blind
盲	verblinden
盲	blinde
盲	blinden
民兵	milities
民兵	militie
民兵	milities
制服	uniformen
制服	tenue
制服	uniform
制服	tenue
制服	uniform
介面	interface
介面	raakvlak
介面	interfaces
介面	raakvlakken
場景	scène
場景	scene
場景	schermen
場景	taferelen
場景	scenes
場景	scènes
炮兵	artillerie
炮兵	geschut
召集	bijeenroepen
痛	pijn
證券	effecten
證券	waardepapieren
星雲	nevel
怕	bang
包裹	wrap
包裹	inpakken
包裹	wikkel
包裹	verpakt
包裹	ingepakt
包裹	gewikkeld
包裹	perceel
包裹	pakketje
包裹	pakje
包裹	pakket
包裹	arrangement
配樂	soundtrack
山區	bergen
山區	berg
進口	import
進口	importeren
進口	import
進口	importen
進口	invoer
進口	geïmporteerde
進口	geïmporteerd
進口	ingevoerd
進口	invoer
進口	import
進口	importeren
進口	invoer
共和黨	republikeinen
中型	medium
中型	middellange
中型	middelgrote
中型	middelgroot
匿名	anonimiteit
匿名	anoniem
匿名	anonieme
四名	four
四名	vier
陽光	zon
陽光	zon
陽光	zonneschijn
陽光	zonnetje
陽光	zonlicht
束	straal
束	balk
渣	slak
渣	slakken
現存	bestaand
現存	bestaande
行程	trip
行程	routebeschrijving
拘捕	arrestatie
拘捕	arresteren
拘捕	aanhouding
拘捕	aanhoudingen
拘捕	arrestaties
鄉村	platteland
鄉村	dorpen
鄉村	dorpjes
鄉村	dorpje
鄉村	dorp
偉大	groot
偉大	geweldig
偉大	fantastisch
房間	kamer
房間	kamers
溪流	stromen
溪流	beek
溪流	stroom
溪流	stream
運算	operation
運算	bewerking
運算	operatie
運算	exploitatie
運算	informatica
回收	recyclen
回收	recyclen
回收	recycling
回收	herstel
回收	gerecycled
回收	hergebruikt
回收	gerecycleerd
卸任	uitgaand
卸任	uitgaande
有用	bruikbaar
有用	nuttig
瘤	tumor
瘤	tumor
拉丁文	latijnse
拉丁文	latijns
拉丁文	latijn
收視率	kijkcijfers
收視率	ratings
收視率	waarderingen
收視率	beoordelingen
電信	telecom
電信	telecommunicatie
壩	dam
壩	stuwdam
情緒	emoties
情緒	emotie
情緒	humeur
情緒	stemming
情緒	emoties
被俘	gevangengenomen
被俘	gevangen
夫妻	stellen
夫妻	paren
夫妻	stelletjes
夫妻	echtparen
夫妻	koppels
夫妻	paar
夫妻	koppel
渤海	bohai
紗	garens
紗	garen
灌木	struik
甜	lieve
甜	sweet
甜	zoet
甜	lief
離子	ion
離子	ionen
演講	lezingen
演講	spraak
演講	toespraak
演講	speech
演講	redevoering
演講	lezing
演講	preek
演講	lezingen
榴彈	granaat
榴彈	granaten
偽	pseudo
百合	lilium
百合	lelies
百合	lily
百合	lelie
體制	instelling
麥可	michiel
麥可	michaël
麥可	michael
參觀	bezoek
參觀	bezoeken
淨	net
淨	netto
用語	termen
用語	voorwaarden
土星	saturn
土星	saturnus
吉他手	gitarist
仁川	incheon
