och	oraz
fordon	pojazdu
regioner	regiony
regioner	rejony
regioner	regionów
väljer	wybiera
väljer	wybierz
väljer	zaznacza
väljer	wybiera
framtiden	przyszłości
framtiden	przyszłe
framtiden	przyszłość
holm	holm
baja	baja
lokaler	lokale
lokaler	pomieszczenia
eventuellt	prawdopodobnie
götalands	götaland
toronto	toronto
österrikiska	austrii
österrikiska	austriackie
córdoba	córdoba
antoine	antoni
antoine	antoine
fire	ogień
fire	pożar
judiska	żyd
judiska	żydem
judiska	żydowskie
judiska	żydowska
judiska	żydzi
judiska	żydowski
saga	saga
saga	opowieść
deltagande	uczestniczących
deltagande	uczestniczące
deltagande	uczestnictwo
deltagande	obecność
deltagande	uczestnictwo
deltagande	uczestnictwa
deltagande	uczestnictwo
deltagande	udział
segrare	zwycięzca
segrare	wiktor
segrare	victor
jane	jane
jane	katarzyna
carlo	karol
carlo	carlo
shandong	shandong
tillfälle	okazja
tillfälle	możliwość
tillfälle	okazje
tillfälle	okazja
margaret	margaret
margaret	małgorzata
georgetown	georgetown
birgitta	birgitta
birgitta	bridget
götaland	götaland
förklarade	wyjaśnił
förklarade	wyjaśniono
förklarade	wyjaśnione
köra	drive
köra	prowadzić
köra	napęd
köra	jazda
traditionellt	tradycyjnie
traditionellt	tradycyjne
traditionellt	tradycyjna
traditionellt	tradycja
traditionellt	tradycyjny
traditionellt	tradycyjnych
traditionellt	tradycyjnie
krävde	zażądał
irak	irak
irak	iraku
upphov	powstań
referenser	odniesienia
referenser	referencji
referenser	odnośniki
referenser	referencje
bbc	bbc
orientalis	orientalis
marshall	marshall
marshall	marszałek
marshall	marshalla
antogs	przyjęty
antogs	przyjęta
antogs	adoptowany
antogs	przyjęto
antogs	przyjęte
delade	udostępnił
delade	udostępnione
delade	wspólny
delade	udostępniony
delade	wspólne
kalendern	terminarz
kalendern	kalendarz
kalendern	kalendarza
remix	remix
organ	narządy
organ	organy
organ	ciał
organ	ciała
organ	narządów
organ	narządy
organ	organy
organ	organ
diplomat	dyplomata
santander	santander
amerika	ameryka
amerika	america
amerika	americas
thomson	thompson
thomson	thomson
enstaka	jednolitego
enstaka	single
enstaka	pojedynczy
enstaka	singiel
enstaka	pojedyncze
ansvarig	odpowiedzialny
ansvarig	odpowiedzialna
ansvarig	odpowiedzialne
ansvarig	opiekun
tillverkad	wyprodukowane
tillverkad	wytworzone
tillverkad	wyprodukowano
tillverkad	wyprodukowany
tillverkad	produkowane
tillverkad	wykonane
tillverkad	made
tillverkad	zrobione
emma	emma
borgerliga	bourgeois
enheter	jednostki
enheter	jednostek
enheter	agregaty
enheter	podmioty
enheter	podmiotów
enheter	urządzenia
montenegro	czarnogóra
lanserades	rozpoczęła
lanserades	uruchomiony
lanserades	uruchomiona
lanserades	uruchomiono
rörande	dotyka
rörande	dotknięcie
rörande	dotykać
dålig	źle
dålig	bad
dålig	zła
dålig	złe
dålig	zły
veckan	tygodnia
veckan	tydzień
veckan	tygodniu
veckan	tygodniowy
veckan	tydzień
veckan	tygodniowo
veckan	tygodniowe
burkina	burkina
diameter	średnicy
diameter	średnica
ola	ola
jiangsu	jiangsu
mytologi	mitologia
mytologi	mitologii
deltagit	uczestniczyło
deltagit	uczestniczył
deltagit	udział
deltagit	uczestniczyły
deltagit	uczestniczyła
motstånd	opór
motstånd	odporność
motstånd	opozycja
motstånd	opozycji
motstånd	sprzeciw
potok	potok
körde	prowadził
kritiker	krytycy
kritiker	krytyka
kritiker	krytyków
kritiker	krytyk
kritiker	krytyka
motståndare	przeciwnicy
motståndare	przeciwników
motståndare	przeciwnika
motståndare	przeciwnikiem
motståndare	przeciwnik
häst	konia
häst	horse
häst	konie
häst	koń
häst	koniu
grå	siwy
grå	gray
grå	szary
grå	szara
grå	szare
grå	siwy
grå	szary
grå	szara
grå	szare
grå	grey
tyckte	myślałem
tyckte	myślał
tyckte	myśl
tyckte	pomyślał
förstå	zrozumieć
förstå	zrozum
förstå	zrozumienie
förstå	rozumienie
förstå	zrozumienia
bolívar	bolívar
strider	bitwy
racing	wyścig
racing	racing
racing	wyścigi
racing	ściganie
äktenskapet	ślub
äktenskapet	małżeństwo
äktenskapet	małżeństwa
flandern	flanders
herr	herr
carter	carter
stiftelsen	podstawa
stiftelsen	fundacja
stiftelsen	fundacji
stiftelsen	podkład
stiftelsen	foundation
thecla	tekli
mord	zabójstwa
mord	zabójstw
mord	zabójstwo
mord	morderstwa
mord	zabójstwa
mord	morderstw
mord	morderstwa
mord	zabójstwo
mord	morderstwo
naturen	natura
naturen	charakter
naturen	przyroda
naturen	natury
enkla	prosty
enkla	prosta
enkla	proste
dave	dave
singlar	singles
singlar	single
singlar	jedynki
låga	płomienie
låga	płomień
låga	niska
låga	niskie
låga	niski
låga	low
låga	nisko
latinska	łacińskiej
quercus	quercus
quercus	dąb
korrekt	dokładne
korrekt	dokładna
korrekt	dokładny
korrekt	poprawna
korrekt	prawidłowo
korrekt	poprawny
korrekt	poprawne
korrekt	poprawnie
korrekt	prawidłowo
ling	ling
lane	lane
betala	zapłacić
law	prawa
law	prawo
stjärnor	gwiazd
stjärnor	gwiazdki
stjärnor	gwiazdy
stjärnor	gwiazdek
gifta	zamężna
gifta	żonaty
åre	åre
människa	ludzkie
människa	ludzka
människa	ludzki
människa	człowiek
människa	human
människa	człowieka
scen	scena
scen	etap
scen	scena
scen	faza
scen	etapie
bit	gryźć
bit	ugryźć
bit	ugryzienie
bit	kawałek
bit	kawałku
faso	faso
trea	trzecia
trea	trzeci
trea	trzecie
tusen	tysiąc
tusen	tysięcy
tusen	tys
roland	roland
bredd	szerokość
bredd	szerokości
rothschild	rothschild
nielsen	nielsen
bevis	dowód
bevis	dowody
bevis	dowód
bevis	dowody
aragonien	aragón
aragonien	aragon
skådespelerska	aktorka
skådespelerska	aktorki
skådespelerska	aktorką
solna	solna
litterära	literackie
aedes	aedes
hardy	hardy
riksdag	parlament
riksdag	parlamentowi
riksdag	parlamentu
grundat	założone
grundat	założony
grundat	założona
einar	einar
fokus	skupienie
fokus	koncentracja
fokus	skupić
moritz	moritz
wolfgang	wolfgang
watson	watson
perspektiv	perspektyw
perspektiv	perspektywy
perspektiv	perspektywa
perspektiv	perspektywa
perspektiv	perspektywę
perspektiv	perspektywy
skador	zniszczenia
skador	uszkodzenie
skador	szkody
skador	uszkodzenia
skador	odszkodowania
skador	szkody
skador	odszkodowanie
skador	szkody
skador	urazy
skador	uraz
skador	obrażenia
skador	uszkodzenie
skador	urazy
skador	obrażenia
chongqing	chongqing
velika	velika
skulptör	rzeźbiarz
nigeria	nigerii
mala	szlifowania
mala	mala
elmer	elmer
handlingar	dokumenty
handlingar	dokumentów
drew	narysował
drew	drew
sri	sri
klubbar	kluby
klubbar	trefl
klubbar	klubów
uppfattning	postrzeganie
uppfattning	koncepcja
uppfattning	poczęcia
bretagne	bretagne
bretagne	brittany
åtgärder	działania
åtgärder	czynność
åtgärder	działanie
åtgärder	akcja
åtgärder	środki
åtgärder	miary
åtgärder	działania
åtgärder	akcje
åtgärder	czyny
lima	lima
charlie	charlie
charlie	charliego
grader	stopnie
grader	stopni
passerar	przekraczania
passerar	przechodzi
passerar	przemija
passerar	przepustki
passerar	mija
passerar	wejściówki
passerar	przechodząc
passerar	mijania
maryland	maryland
niedersachsen	niedersachsen
liverpool	liverpoolu
liverpool	liverpool
force	siły
force	siła
force	force
salzburg	salzburg
gods	cargo
gods	ładunek
gods	towarów
gods	towary
gods	towarowy
arkiv	repozytorium
arkiv	archiwa
arkiv	archiwum
arkiv	plik
arkiv	pliku
arkiv	archiwa
arkiv	archiwum
behåll	zachowaj
hävdar	twierdząc
main	główne
main	główna
main	main
main	główny
knappt	ledwo
knappt	ledwie
verkställande	egzekwowanie
verkställande	egzekwowania
verkställande	realizacja
verkställande	egzekucja
verkställande	wykonanie
verkställande	executive
verkställande	wykonawczy
verkställande	wykonującego
sjunger	śpiewa
sjunger	śpiewanie
sjunger	śpiewać
sjunger	śpiew
sjunger	śpiewa
sjunger	śpiewam
svea	svea
ström	potok
ström	strumień
ström	stream
bengtsson	bengtsson
elisabet	elżbieta
elisabet	elizabeth
elisabet	elżbieta
elisabet	elisabeth
fristående	niezależny
fristående	niezależnych
fristående	niezależni
fristående	niezależna
fristående	niezależne
fristående	wolnostojący
fristående	samodzielny
fristående	samodzielne
blommor	kwiaty
blommor	kwiatki
minsta	minimalna
minsta	minimum
minsta	minimalny
minsta	najmniejszej
minsta	najmniejsze
minsta	najmniejszy
minsta	najmniejszych
minsta	najmniejsza
inspelad	zarejestrowany
inspelad	rejestrowane
inspelad	zapisane
inspelad	zarejestrowane
inspelad	nagrane
målningar	obrazy
behövde	potrzebny
behövde	potrzebna
behövde	potrzebne
mclaren	mclaren
ungerska	węgierskiej
ungerska	węgierskie
ungerska	węgierski
ungerska	węgier
ungerska	węgierska
forest	lasy
forest	leśne
forest	lasu
forest	leśny
forest	las
deep	głęboka
deep	głęboki
deep	głęboko
deep	głębokie
deep	deep
administratör	administracja
administratör	administrator
administratör	administratora
administratör	administratorem
administratör	administrator
administratör	zarządca
administratör	administratora
administratör	administratorem
andrea	andrei
andrea	andrea
bahr	bahr
kvinnan	kobiety
kvinnan	kobieta
aktuella	prąd
aktuella	bieżące
aktuella	aktualne
aktuella	bieżący
aktuella	aktualny
upptäckte	odkryte
upptäckte	odkrył
upptäckte	odkryto
konflikt	konflikty
konflikt	konfliktu
konflikt	konflikt
awards	nagród
awards	nagrody
påve	papież
påve	pope
påve	papieża
beskrev	opisano
beskrev	opisane
beskrev	opisał
beskrev	opisana
kennedy	kennedy
ulla	ulla
ingrid	ingrid
maritime	morska
maritime	morski
maritime	morskie
maritime	morskiego
hms	hms
minister	ministrze
minister	ministrowie
minister	minister
marsh	bagna
marsh	bagno
marsh	marsh
skogen	lasu
skogen	lasy
skogen	lesie
skogen	woods
skogen	las
skogen	lasy
skogen	leśne
skogen	lasu
skogen	leśny
skogen	las
gränser	granice
gränser	limity
gränser	ograniczenia
gränser	granice
gränser	granic
gränser	granic
gränser	granice
gränser	granic
framgångsrik	udanych
framgångsrik	udane
framgångsrik	udany
framgångsrik	udana
comté	comté
ökat	zwiększone
ökat	zwiększona
ökat	zwiększony
ökat	zwiększenie
ingenjör	inżynier
sälja	sprzedać
sälja	sprzedawanie
sälja	sprzedaży
sälja	sprzedaż
sälja	sprzedaje
institute	instytutu
institute	institute
institute	instytut
provence	provence
förblev	pozostał
sjöng	śpiewała
sjöng	sang
sjöng	śpiewał
symbol	symbol
symbol	symbolu
dirigent	dyrygent
livsmiljö	siedlisk
livsmiljö	siedliska
eagle	orła
eagle	eagle
eagle	orzeł
medarbetare	pracownik
medarbetare	pracownika
medarbetare	pracowników
medarbetare	pracownicy
medarbetare	współpracownika
medarbetare	współpracownik
medarbetare	współpracownicy
medarbetare	współpracowników
akut	ostre
akut	ostry
akut	ostrej
akut	ostra
akut	nagłe
akut	awaryjne
akut	pilne
cabo	cabo
halmstad	halmstad
visby	visby
augustus	augustus
julia	julii
julia	julia
julia	julia
julia	juliet
tänker	myślenia
tänker	myśleć
tänker	myślenie
tänker	myśli
komplett	kompletny
komplett	kompletna
komplett	kompletne
tänka	myślenia
tänka	myśleć
tänka	myślenie
tänka	myśli
tänka	pomyśl
tänka	myśl
sidorna	stron
sidorna	strony
undersökningar	ankiety
undersökningar	przeglądy
undersökningar	sondaże
undersökningar	dochodzeń
undersökningar	śledztwa
undersökningar	dochodzenia
undersökningar	ankiety
undersökningar	sondażach
undersökningar	sondaże
undersökningar	studia
undersökningar	badania
undersökningar	studiów
undersökningar	zapytania
undersökningar	dochodzenia
hastighet	prędkości
hastighet	speed
hastighet	prędkość
hastighet	szybkość
begränsad	ograniczona
begränsad	ograniczony
begränsad	ograniczone
begränsad	limited
begränsad	ograniczony
begränsad	ograniczona
begränsad	zastrzeżone
begränsad	ograniczone
aktivt	aktywne
aktivt	aktywna
aktivt	aktywni
aktivt	aktywny
aktivt	czynne
aktivt	aktywnie
liberala	liberalne
rätta	poprawna
rätta	prawidłowo
rätta	poprawny
rätta	poprawne
djurart	gatunki
djurart	gatunek
napoleon	napoleon
stuart	stuart
borg	borg
borg	borga
dör	umiera
dör	umiera
dör	umieram
dör	die
sullivan	sullivan
sullivan	sullivana
ficus	figowiec
tunga	heavy
tunga	ciężkie
tunga	ciężki
tunga	ciężka
tunga	język
producerade	wyprodukowane
producerade	wyprodukowano
producerade	wyprodukowany
producerade	produkowane
individuella	indywidualny
individuella	indywidualne
individuella	poszczególnych
individuella	indywidualnie
hitler	hitlera
hitler	hitler
cecilia	cecilia
kronan	koronę
kronan	crown
kronan	korony
kronan	korona
ragnar	ragnar
part	przyjęcie
part	partia
part	partii
part	impreza
part	imprezy
arvid	arvid
inriktning	orientację
inriktning	orientacji
inriktning	ukierunkowanie
franche	franche
hubei	hubei
jansson	jansson
bildat	utworzony
bildat	utworzona
bildat	utworzone
mästerskap	opanowanie
mästerskap	championships
mästerskap	mistrzostwa
mästerskap	championship
mästerskap	mistrzostw
mästerskap	mistrzostwo
lösning	rozwiązanie
lösning	roztwór
lösning	rozwiązania
moon	księżyca
moon	moon
moon	księżycu
moon	księżyc
gitarrist	gitarzysta
elias	elias
img	img
grav	grobie
grav	nagrobek
grav	grób
grav	grobowiec
grav	grobie
grav	grób
grav	grobu
wiki	wiki
herre	panie
lagar	prawa
kontor	biura
kontor	urzędy
kontor	biur
kontor	biura
kontor	biuro
kontor	biurowe
kontor	urząd
alternativt	alternatywnie
alternativt	alternatywna
alternativt	alternatywne
alternativt	alternatywa
alternativt	alternatywny
alternativt	alternatywnie
alternativt	zastępca
alternativt	alternatywny
alternativt	zastępców
alternativt	alternatywne
alternativt	alternatywna
alltför	tez
alltför	też
alltför	too
alltför	zbyt
sekunder	sekund
sekunder	sekundy
frankfurt	frankfurt
teknisk	techniczne
teknisk	techniczny
teknisk	techniczna
tillfälligt	chwilowo
tillfälligt	tymczasowo
tillfälligt	czasowo
tillfälligt	tymczasowy
tillfälligt	tymczasowo
tillfälligt	tymczasowa
tillfälligt	tymczasowe
tillfälligt	czasowe
champions	mistrzowie
champions	mistrzów
perry	perry
lotus	lotus
utgivna	wyemitowane
utgivna	wydany
utgivna	wydane
utgivna	wydawane
utgivna	wydano
brun	brązowa
brun	brown
brun	brązowe
brun	brąz
brun	brązowy
clarke	clarke
equatoria	ekwatoria
playstation	playstation
kusin	kuzyn
kusin	kuzynka
kusin	kuzynie
für	für
becker	becker
lärde	nauczył
lärde	uczył
utvecklats	rozwijane
utvecklats	rozwiniętych
utvecklats	opracowane
utvecklats	rozwinięte
utvecklats	opracowany
manuel	manuel
församlingar	zespoły
församlingar	zgromadzeń
påven	papież
påven	pope
påven	papieża
grundad	założone
grundad	założony
grundad	założona
frederik	frederik
tiderna	razy
tiderna	times
tiderna	czasy
rötter	korzenie
rötter	korzeni
cross	krzyż
cross	krzyżyk
cross	krzyża
cross	cross
modeller	wzory
modeller	modeli
modeller	modelki
modeller	modele
peña	peña
elev	ucznia
elev	uczeń
elev	studentka
elev	studenci
elev	uczeń
elev	uczennica
elev	student
leeds	leeds
djurgårdens	djurgårdens
sollefteå	sollefteå
framtida	przyszłości
framtida	przyszłe
framtida	przyszłość
times	razy
times	times
times	czasy
meta	meta
tävlar	konkurencyjnych
tävlar	konkurencyjne
flydde	uciekł
jakt	polować
jakt	łowy
jakt	hunt
jakt	polowanie
jakt	polowania
jakt	polowanie
tillverkning	wytwarzanie
tillverkning	produkcja
tillverkning	produkcji
tillverkning	produkcja
tillverkning	wytwarzanie
tillverkning	produkcja
karriären	kariera
karriären	kariery
karriären	karierę
beteende	zachowanie
beteende	zachowania
beteende	zachowanie
beteende	zachowania
christer	krister
christer	christer
meyer	meyer
drar	rysuje
drar	wyciąga
drar	ciągnie
vancouver	vancouver
burma	birmie
burma	birmy
burma	myanmar
preussen	prusy
tjänster	usługi
tjänster	usług
personal	personelu
personal	personel
personal	personelu
personal	personel
personal	pracownicy
personal	kadra
personal	kadry
sjukdomar	choroby
sjukdomar	chorób
sjukdomar	choroba
sjukdomar	choroby
plus	plus
plus	dodatkowo
civila	cywilne
civila	obywatelskiego
civila	cywilny
civila	cywilne
civila	cywile
civila	cywilny
civila	cywil
civila	cywilnej
civila	cywilów
civila	cywile
amsterdam	amsterdam
morris	morris
intresserad	zainteresowanych
intresserad	zainteresowane
intresserad	zainteresowani
intresserad	zainteresowana
intresserad	zainteresowany
guadeloupe	gwadelupy
kommunistiska	komunistycznej
kommunistiska	komunistą
kommunistiska	komunistyczna
kommunistiska	komuniści
news	aktualności
news	wieści
news	nowości
news	wiadomości
news	news
philadelphia	filadelfii
stadsdel	borough
stadsdel	sąsiedztwo
stadsdel	osiedle
stadsdel	dzielnica
stadsdel	okolica
guy	facet
guy	guy
guy	gość
tbilisi	tbilisi
estadio	estadio
merrill	merrill
flat	mieszkanie
finna	szukanie
finna	znalezienie
finna	znajdź
finna	znaleźć
wayne	wayne
wayne	łukasz
danske	danske
ukrainska	ukrainy
ukrainska	ukrainę
ukrainska	ukraina
ukrainska	ukrainie
ukrainska	ukraiński
fraser	zwrotów
fraser	wyrażenia
fraser	zwroty
fraser	fraser
medaljer	medale
medaljer	medali
diospyros	diospyros
monument	pomnik
polis	policjant
polis	gliny
polis	glina
polis	gliniarz
polis	policja
polis	police
polis	policji
hårda	twardy
hårda	hard
hårda	ciężko
hårda	twarde
hårda	twarda
tillbringade	spędzony
tillbringade	spędził
tillverkas	wyprodukowane
tillverkas	wytworzone
tillverkas	wyprodukowano
tillverkas	wyprodukowany
tillverkas	produkowane
rakt	prosto
bahía	bahía
annorlunda	inna
annorlunda	różne
annorlunda	inny
annorlunda	różnych
bates	bates
svår	poważna
svår	poważne
svår	trudna
svår	trudny
svår	trudne
arenan	arena
arenan	arenę
arenan	arenie
freden	pokoju
freden	peace
freden	pokój
torget	plac
torget	kwadrat
torget	kwadratowy
torget	square
torget	kwadratowe
steklar	hymenoptera
disney	disney
nick	nick
nick	nicka
fame	sława
fame	sławę
fame	sławy
chapman	chapman
starta	start
starta	rozpoczęcie
starta	zacznij
starta	początek
starta	start
starta	uruchomienie
starta	startu
ökad	zwiększone
ökad	zwiększona
ökad	zwiększony
ökad	zwiększenie
edmond	edmond
diskutera	omawiamy
diskutera	dyskutujemy
diskutera	omówić
diskutera	dyskutować
diskutera	przedyskutować
jul	gwiazdka
jul	święta
jul	jul
andy	andy
representerad	reprezentował
representerad	reprezentowane
representerad	reprezentowany
representerad	reprezentowana
hollywood	hollywood
beskriva	opisz
beskriva	opisać
ställen	lokale
ställen	miejsca
ställen	miejsc
konsert	koncert
frihet	swoboda
frihet	freedom
frihet	wolność
frihet	wolności
frihet	wolność
frihet	wolności
frihet	liberty
leipzig	lipsku
kevin	kevina
kevin	kevin
kevin	kevinem
dalton	dalton
online	online
stjärna	star
stjärna	gwiazdka
stjärna	gwiazda
stjärna	gwiezdne
stjärna	gwiazdy
duck	kaczka
duck	duck
duck	kaczor
duck	kaczki
gerhard	gerhard
