категория	categorie
маршъл	marshall
агнешко	lammetje
агнешко	lam
агнешко	lammeren
агнешко	lamsvlees
храдец	hradec
комплекти	kits
комплекти	verzamelingen
комплекти	sets
шорти	kleintje
шорти	shorty
шорти	shorts
очоа	ochoa
цайтунг	zeitung
омари	kreeften
омари	kreeft
омари	kreeften
омари	kreeft
манекен	dummy
манекен	mannequin
ури	uri
несправедливост	onrechtvaardigheid
несправедливост	onrecht
несправедливост	onrecht
ескориал	escorial
манос	manos
натурални	natuurlijk
натурални	natuurlijke
геофизика	geofysica
лемън	limoen
лемън	lemon
лемън	citroen
безжични	draadloos
безжични	draadloze
пророчески	profetische
стълбището	trappenhuis
стълбището	trappenhuis
стълбището	trap
бледи	bleek
бледи	bleke
псалми	psalmen
никлас	niklas
никлас	nicklas
отложена	uitgestelde
отложена	uitgesteld
отложена	uitgesteld
домна	domna
предпазител	beschermer
предпазител	veiligheid
акита	akita
мидълтън	middleton
филис	phyllis
екстри	figuranten
екстри	lekkers
авентин	aventijn
хасдрубал	hasdrubal
алехандра	alejandra
кандис	candace
кандис	candice
хващане	catch
хващане	vangen
хващане	vangst
хващане	vang
хващане	vangen
болт	bout
болт	bolt
трапец	trapeze
смирение	nederigheid
смирение	bescheidenheid
сядане	zitplaatsen
яго	lago
елче	elche
магнати	magnaten
гомел	gomel
процъфтяват	gedijen
завета	covenant
завета	verbond
завета	convenant
метличина	korenbloem
разсъждение	redenering
разсъждение	redeneren
фауста	fausta
алкмаар	alkmaar
апалачите	appalachen
изгнаници	ballingen
печен	gebrande
печен	gebrand
печен	geroosterde
печен	geroosterd
печен	gebakken
арат	aratus
извинения	verontschuldiging
извинения	excuses
извинения	verontschuldigingen
извинения	uitvluchten
извинения	smoesjes
ефикасен	efficient
ефикасен	efficiënte
ефикасен	efficiënt
евразийски	euraziatische
откривателя	vinder
измъчва	martelt
измъчва	kwellingen
еволюирали	geëvolueerd
месести	vlezige
корда	korda
йоанидис	ioannidis
ютланд	jutland
молдовци	moldaviërs
закуски	ontbijten
закуски	tussendoortje
закуски	hapje
закуски	snack
закуски	hapjes
закуски	snacks
калуга	kaloega
хун	hun
хун	hoon
хун	hong
алкала	alcalá
скачане	jumping
скачане	springende
скачане	springen
ротонда	rotunda
елина	elina
тетрадка	notebook
тетрадка	notitieboek
тетрадка	notitieboekje
блюхер	blücher
доверен	vertrouwd
доверен	vertrouwden
доверен	vertrouwde
фаренхайт	fahrenheit
тикви	pompoenen
баптистерий	baptisterium
фуртвенглер	furtwängler
мохаве	mojave
бодрум	bodrum
давиденко	davydenko
двд	dvd
деспоти	despoten
кардиология	cardiologie
кардиология	cardioloog
искове	claims
искове	vorderingen
искове	beweringen
искове	acties
ломбард	lombard
сидония	cydonia
лейси	lacy
лейси	lacey
мечовете	zwaarden
зелазни	zelazny
уверено	zelfverzekerde
уверено	zelfverzekerd
къмингс	cummings
обсебен	geobsedeerd
обсебен	obsessie
обсебен	bezeten
карнак	karnak
маниери	manieren
лавини	lawines
присмехулник	mockingbird
бюрокрацията	bureaucratie
бюрокрацията	bureaucratisch
хао	hao
махачкала	machatsjkala
лицензиране	licenties
кашубски	kasjoebisch
будва	budva
алкивиад	alcibiades
лоа	loa
нап	knapp
нап	belastingdienst
нап	ani
директорията	map
слюда	mica
кълбовидни	bolvormige
спазми	krampen
спазми	kramp
спазми	krampen
спазми	kramp
бозони	bosonen
калахари	kalahari
деликатес	delicatesse
деликатес	lekkernij
родерик	roderick
корелация	correlatie
депортиране	uitzetting
депортиране	uitwijzing
депортиране	deportatie
депортиране	deportaties
фармацевтична	farmaceutisch
фармацевтична	farmaceutische
банджо	banjo
деветнадесет	negentien
ретикулум	reticulum
пенсакола	pensacola
далматинци	dalmatiërs
грисъм	grissom
подраздел	onderafdeling
фал	overtreding
прокурорите	aanklagers
гладиатори	gladiatoren
базовите	onderliggende
четириъгълник	vierhoek
качамак	polenta
карвахал	carvajal
мухамед	muhamed
автентична	authentiek
автентична	authentieke
джайлс	giles
импланти	implantaten
керч	kertsj
обобщения	samenvattingen
метеор	meteoor
метеор	meteoriet
каруца	wagon
каруца	wagen
каруца	karretje
каруца	kar
агостино	agostino
джос	joss
оставам	blijven
дизентерия	dysenterie
цао	cao
цао	tsao
морфеми	morfemen
пенсионери	gepensioneerden
щедър	gulle
щедър	genereus
щедър	vrijgevig
щедър	royaal
щедър	gul
сандали	sandalen
разочарованието	ontgoocheling
разочарованието	teleurstellingen
разочарованието	teleurstelling
гонда	gonda
торос	toros
левандовски	lewandowski
аристарх	aristarchus
охра	oker
нери	neri
хаим	haim
тале	thale
кофеин	cafeïne
бенитес	benitez
пластмасова	plastiek
пластмасова	kunststof
пластмасова	plastic
китоподобни	walvisachtigen
дуранго	durango
акъл	hersenen
акъл	hersens
акъл	brein
светещи	gloeien
светещи	gloeiende
сибил	sybil
залагане	gokken
залагане	weddenschappen
залагане	wedden
костенурката	schildpad
договорени	onderhandelde
договорени	onderhandeld
сахел	sahel
сайкс	sykes
керуак	kerouac
мио	mio
дандоло	dandolo
кедира	khedira
абарт	abarth
кодировки	coderingen
бугенвил	bougainville
спорадични	sporadisch
спорадични	sporadische
представял	verbeeld
представял	ingebeelde
представял	ingebeeld
ветеринарни	veterinair
ветеринарни	veterinaire
ронда	rhonda
джема	gemma
джема	jemma
сименон	simenon
отражения	reflecties
нюанс	nuance
нюанс	schaduw
зеленка	zelenka
помилване	clementie
украшение	versiering
украшение	decoratie
украшение	ornament
преразпределение	herverdeling
преразпределение	herverdelen
преразпределение	herverdeling
пауърс	powers
пауърс	bevoegdheden
пауърс	krachten
тиволи	tivoli
момбаса	mombasa
дланта	handpalm
дланта	palm
разумна	verstandig
разумна	redelijke
разумна	redelijk
диван	sofa
диван	divan
диван	bank
актуализиране	updaten
актуализиране	update
актуализиране	bijwerken
актуализиране	updaten
актуализиране	bijwerking
актуализиране	bijwerken
