और	dan
स्वीकृत	accepted
स्वीकृत	menerima
स्वीकृत	diluluskan
स्वीकृत	approved
बैटरी	bateri
कहानियाँ	cerita
पुष्प	bunga
पुष्प	flowers
पुष्प	bunga
पुष्प	flower
सुविधाएं	kemudahan
सुविधाएं	fasiliti
अक्षांश	latitud
मियामी	miami
सम्पर्क	contact
सम्पर्क	kenalan
दृश्यों	adegan
संक्षेप	brevity
आतंकवाद	keganasan
परिस्थिति	situasi
लोकतंत्र	demokrasi
उपलब्धि	pencapaian
उपलब्धि	achievement
कुश्ती	gusti
क्लिक	klik
क्लिक	klik
लेबल	label
लेबल	label
अकाल	kebuluran
अकाल	famines
फैशन	fesyen
पैलेस	istana
पैलेस	palace
नीला	blue
नीला	biru
पोर्ट	pelabuhan
पोर्ट	port
पोर्ट	pelabuhan
पोर्ट	port
विधेयक	bil
विधेयक	bill
स्टील	baja
स्टील	steel
स्टील	keluli
स्टील	steele
रोशन	roshan
यूनान	yunani
यूनान	greece
थोड़े	slightly
ऑस्टिन	austin
एकड़	ekar
एकड़	ekar
एकड़	acre
सेकंड	seconds
सेकंड	detik
सेकंड	saat
सेकंड	second
सेकंड	kedua
अवयव	komponen
अवयव	unsur
आलेख	artikel
आलेख	artikel
आलेख	graf
दिव्य	ilahi
फ्लोरिडा	florida
नली	selang
साक्ष्य	bukti
कहाँ	mana
आवरण	sampul
आवरण	penutup
आवरण	cover
निकला	berasal
आंकड़े	statistik
आंकड़े	statistik
आंकड़े	angka
आंकड़े	tokoh
उपदेश	berkhutbah
उपदेश	khutbah
एकीकरण	penyepaduan
एकीकरण	penyepaduan
फोटो	photo
फोटो	foto
फोटो	gambar
फोटो	foto
चोरी	dicuri
चोरी	curi
चोरी	kecurian
चोरी	mencuri
चोरी	mencuri
चोरी	curi
सिंहासन	singgahsana
सिंहासन	takhta
जगदीश	jagdish
आचरण	kelakuan
क्लोराइड	klorin
हरी	green
हरी	hijau
शरण	perlindungan
परिकल्पना	hipotesis
बयान	kenyataan
बयान	statement
बयान	penyata
मुंह	mulut
विनाश	kemusnahan
विनाश	kebinasaan
एजेंट	agen
एजेंट	ejen
एजेंट	agent
बेल्जियम	belgium
वितरित	delivered
वितरित	dihantar
वितरित	agihkan
वितरित	edar
वितरित	diedar
वितरित	diagihkan
वितरित	diedarkan
वितरित	teragih
श्रेणियाँ	guild
श्रेणियाँ	kategori
शाब्दिक	harfiah
आतंकवादी	pengganas
आतंकवादी	terrorist
आतंकवादी	mengganas
आतंकवादी	pengganas
आतंकवादी	penganas
प्रतिबंधित	hadkan
प्रतिबंधित	terhad
प्रतिबंधित	dihadkan
प्रतिबंधित	diharamkan
प्रतिबंधित	banned
प्रतिबंधित	dilarang
न्यूटन	newton
पारस्परिक	bersama
अद्यतन	kemaskini
अद्यतन	update
अद्यतन	kemaskini
अद्यतन	update
पारम्परिक	traditional
पारम्परिक	tradisional
विलुप्त	pupus
नवाब	nawab
सिक्किम	sikkim
प्रशिक्षित	dilatih
प्रशिक्षित	terlatih
प्रशिक्षित	latih
पारिस्थितिकी	ekologi
स्पेनी	sepanyol
पौधा	tanaman
पौधा	tumbuhan
माई	mai
संलग्न	contiguous
संलग्न	dilampirkan
संलग्न	melekat
होम	rumah
होम	homes
सिक्के	syiling
काउंसिल	majlis
काउंसिल	dewan
ट्यूब	tiub
ट्यूब	tabung
ट्यूब	tube
अवलोकन	keseluruhan
अवलोकन	pemerhatian
नमूने	spesimen
नमूने	sample
नमूने	sampel
बन्द	off
बन्द	dimatikan
बन्द	ditutup
बन्द	tertutup
बन्द	dekat
बन्द	tutup
कब	bila
कब	apabila
तारीख	date
तारीख	tarikh
समावेश	inclusions
समावेश	penyertaan
खुदाई	penggalian
खुदाई	dig
खुदाई	pelantar
भरत	bharat
भरत	bharata
फलों	buah
फलों	fruits
वस्तुएँ	barangan
वस्तुएँ	item
वस्तुएँ	objek
हमलों	serangan
बीस	twenty
शिकायत	aduan
शिकायत	rungutan
शिकायत	keluhan
शिकायत	aduan
शिकायत	mengadu
शिकायत	mengeluh
सफाई	kebersihan
सफाई	pembersih
सफाई	pembersihan
सफाई	pencuci
सफाई	membersih
टेलीविज़न	televisyen
टेलीविज़न	televisyen
अन्ना	anna
विन्यास	penyelarasan
विन्यास	tetapan
गोरखपुर	gorakhpur
ध्रुवीय	kutub
ध्रुवीय	polar
ध्रुवीय	hilo
तिहाई	pertiga
पार्श्व	apit
पार्श्व	sisi
पार्श्व	sampingan
पार्श्व	samping
घड़ी	jam
रोशनी	lampu
रोशनी	ringan
रोशनी	cahaya
रोशनी	light
आलोचक	kritikan
आलोचक	pengkritik
रखरखाव	maintenance
रखरखाव	penyelenggaraan
डीएनए	dna
नाना	nana
महावीर	mahavira
स्पर्श	touch
स्पर्श	sentuhan
स्पर्श	sentuh
विहार	vihar
अमरेली	amreli
गणितज्ञ	mathematician
वनों	deforestation
वनों	hutan
वनों	hutan
कृतियाँ	masterpieces
जीते	won
जीते	dimenangi
जीते	menang
कबीर	kabeer
कबीर	kabir
हानिकारक	merbahaya
हानिकारक	berbahaya
हानिकारक	merugikan
आमंत्रित	dijemput
शिल्प	shillong
शिल्प	kraf
शिल्प	craft
हिन्दुस्तान	hindustan
पीला	kuning
सीधी	sidhi
सीधी	straight
श्लोक	ayat
किलो	kilo
बादल	awan
बादल	awan
बादल	cloud
बादल	badal
चंद्रमा	bulan
चंद्रमा	moon
कोयला	arang
पादप	tanaman
पादप	tumbuhan
चौड़ाई	lebar
उपयोगिता	utiliti
उपयोगिता	kebolehgunaan
तिलक	tilak
प्रमेय	teorem
संवेदनशील	sensitive
संवेदनशील	sensitif
मान्य	sah
अनुसूचित	berjadual
अनुसूचित	dijadualkan
सम्पन्न	selesai
सम्पन्न	tamat
सम्पन्न	done
हॉलीवुड	hollywood
शहीद	syahid
शहीद	syuhadah
तेज़	pantas
तेज़	faster
तेज़	laju
पीछा	kejar
पीछा	chase
अर्ध	quasi
अर्ध	semi
विकासशील	membangunkan
अल्प	alp
तिवारी	tiwari
पारी	innings
न्यायिक	kehakiman
फंड	dana
फंड	fund
नाक	hidung
नाक	nose
बाई	bai
राणा	rana
निवेदन	permintaan
निवेदन	pemintaan
निवेदन	request
निवेदन	pinta
निवेदन	permintaan
इंदौर	indore
ब्रायन	brian
ब्रायन	bryan
अनुभाग	seksyen
अनुभाग	bahagian
अनुभाग	seksyen
अनुभाग	bahagian
बीसवीं	twentieth
रंगीन	colourful
रंगीन	berwarna
रंगीन	warni
रंगीन	bewarna
रंगीन	berwarna
अपेक्षित	dijangka
मूलभूत	fundamental
मूलभूत	piawai
मूलभूत	lalai
मूलभूत	lalai
मूलभूत	asas
मूलभूत	basic
अदा	bayar
जिम	gym
जिम	gim
जिम	jim
एटा	eta
एटा	etah
अनिल	anil
नरेन्द्र	narendra
पूछा	ditanya
कहानियां	cerita
उत्पादित	dihasilkan
पहुँचा	diakses
पहुँचा	mengakses
दोषी	bersalah
दोषी	berdosa
ज्वर	demam
क्रिसमस	krismas
राहत	kelegaan
राहत	lega
राहत	melegakan
रखें	kekalkan
भंडार	storan
गार्डन	kebun
गार्डन	keroh
गार्डन	garden
गार्डन	taman
कार्टून	kartun
कार्टून	cartoon
फ़्रांस	france
फ़्रांस	perancis
व्यंग्य	sindiran
व्यंग्य	parodi
व्यंग्य	parody
छंद	sajak
ठंडा	sejukkan
ठंडा	sejuk
नाडु	nadu
पत्थरों	batu
अक्ष	paksi
अक्ष	paksi
इमारतें	bangunan
प्रतिपादन	terap
पन्ने	pages
पन्ने	mukasurat
पन्ने	halaman
मोदी	modi
एपिसोड	episod
एपिसोड	episod
डोमेन	domain
डोमेन	domain
मैक	mac
मैक	mcd
वचन	dalilnya
आकलन	assessments
आकलन	dugaan
पर्यावरणीय	persekitaran
पसंदीदा	favourite
पसंदीदा	kegemaran
पसंदीदा	fav
पसंदीदा	kegemaran
पसंदीदा	kesayangan
पसंदीदा	kesukaan
पसंदीदा	kegemaran
अनुयायी	pengikut
मुकदमा	sue
कार्ल	carl
वियतनाम	vietnam
तलवार	lance
तलवार	pedang
तुलनात्मक	perbandingan
उत्पादक	produktif
उत्पादक	pengeluar
उत्पादक	pengeluar
उत्पादक	pengilang
प्राकृत	prakrit
आयरिश	irish
आयरिश	ireland
अभिलेख	arkib
अभिलेख	arkib
अररिया	araria
राजकुमारी	puteri
राजकुमारी	princess
कल	esok
कल	kelmarin
कल	kemarin
इनकार	kekufuran
इनकार	merosakan
इनकार	nafi
इनकार	nafikan
प्रतिकूल	unfavorable
प्रतिकूल	bermusuhan
नींद	tidur
कार्यान्वयन	perlaksanaan
नाइट	nite
बाँध	dam
बाँध	empangan
विवादास्पद	kontroversi
कथानक	penceritaan
कथानक	senario
प्रभुत्व	dominasi
बेहतरीन	terbaik
बेहतरीन	best
बेहतरीन	cemerlang
बेहतरीन	excellent
तालिका	table
तालिका	jadual
तालिका	meja
तालिका	katalog
