και	un
έλεγχοι	inspekcijas
έλεγχοι	apskates
συμβουλευτική	padomdevēja
συμβουλευτική	padomdevēju
συμβουλευτική	konsultācijas
συμβουλευτική	konsultatīvā
γκέιμπλ	gable
μαλάκια	gliemju
μαλάκια	gliemji
ωμέγα	omega
ναύτης	jūrnieks
ναύτης	jūrnieks
εμμέσως	netieši
αυξημένα	paaugstināts
λίντον	lindons
πεπτικό	gremošanas
ντιούι	djūija
λεοπάρδαλη	leopards
τσαν	chan
συνδεδεμένοι	pieslēdzies
συνδεδεμένοι	savienota
εισαγωγικό	ievada
δημοκρατιών	republikām
δημοκρατιών	republikas
ενδυνάμωση	pilnvarojums
ενδυνάμωση	nostiprināšana
ενδυνάμωση	stiprināšana
ενδυνάμωση	stiprināšanai
κέλλυ	kelly
γιόγκα	joga
αμφίβολο	apšaubāms
αμφίβολο	apšaubāma
αμφίβολο	apšaubāmi
αμφίβολο	apšaubāms
αμφίβολο	apšaubāma
ετεροκυκλικές	heterocikliskie
θεσμικό	institucionālā
βελτιώνεται	uzlabo
ανήλικος	mazuļu
ανήλικος	maznozīmīgi
ανήλικος	nelielas
υψηλός	augstā
υψηλός	augstu
υψηλός	augsts
υψηλός	augsta
εισβάλουν	iekarot
σύφιλη	sifiliss
πέψη	fermentācijas
κιβωτός	ark
αραιό	atšķaida
κόπωση	nespēks
κόπωση	nogurums
κόπωση	vājums
κόπωση	nogurums
φλας	flash
γρήγορος	ātri
γρήγορος	ātra
γρήγορος	ātrā
γρήγορος	ātrs
γρήγορος	ātri
γρήγορος	ātra
γρήγορος	ātrs
γρήγορος	strauji
γρήγορος	fast
αυτοπεποίθηση	pārliecināti
αυτοπεποίθηση	pārliecināta
αυτοπεποίθηση	uzticību
αυτοπεποίθηση	pārliecība
αυτοπεποίθηση	uzticība
αυτοπεποίθηση	uzticēšanās
μοβ	purpura
μοβ	lillā
ινδιάνοι	indiešu
ινδιάνοι	indiāņi
σπάσιμο	pārrāvums
σπάσιμο	lauzt
σπάσιμο	pārtraukums
σπάσιμο	salauzt
σπάσιμο	pārkāpj
αστερισμοί	zvaigznājus
απομακρυσμένη	attālās
απομακρυσμένη	attālināti
τραπέζια	galdi
τραπέζια	tabulas
τραπέζια	tabulās
μακρινές	tālā
κυνηγούς	mednieki
σαντάνα	santana
τροχού	ritenis
παραγωγικές	produktīva
κολέγια	kolēģijas
κολέγια	koledžas
ερέθισμα	stimuls
ερέθισμα	stimulu
μικρόβια	baktērijas
κόχραν	cochrane
ραδιενέργειας	radioaktivitāte
ραδιενέργειας	radioaktivitātes
νάταλι	natālija
επιληψία	epilepsija
πεπρωμένο	likteni
πεπρωμένο	liktenis
πεπρωμένο	likteņa
πεπρωμένο	liktenim
πεπρωμένο	likteņa
πεπρωμένο	liktenis
πεπρωμένο	likteni
όσβαλντ	osvalds
ενεργοποιηθεί	aktivizēta
ενεργοποιηθεί	aktivizēts
ενεργοποιηθεί	aktivizējas
σπέρμα	sperma
σπέρμα	sperma
εκρηκτικό	sprāgstvielu
μικροοργανισμούς	mikroorganismi
έλβις	elvis
έλγκαρ	elgars
βαφές	krāsvielas
αναπνευστικό	elpošanas
τέταρτα	ceturtdaļas
επιτάφιος	epitāfija
κρέμα	krējums
σαρκοζί	sarkozy
τρομοκράτες	teroristiem
τρομοκράτες	teroristi
διασφαλίζει	nodrošina
ενημερώθηκε	atjaunināts
ενημερώθηκε	atjaunināta
ενημερώθηκε	atjaunināti
ενημερώθηκε	atjaunots
αμοιβές	nodevas
αμοιβές	maksa
αμοιβές	maksas
κατασκευασμένες	izgatavotas
υδράργυρος	dzīvsudraba
υδράργυρος	dzīvsudrabs
πικρή	rūgta
πικρή	rūgts
αξονική	aksiālo
βασανίστηκε	spīdzināti
νηστείας	badošanās
αποκρυπτογράφηση	atšifrēt
αντικειμενικότητα	objektivitāti
αντικειμενικότητα	objektivitāte
αντικειμενικότητα	objektivitātes
αυθόρμητη	spontāni
εισαγάγει	ievieš
συμβουλεύει	konsultē
συμβουλεύει	konsultē
συμβουλεύει	ieteikt
δράστες	vainīgie
δράστες	uzbrucēji
νταντί	dandī
κάθι	ketija
κάθι	ketija
φέρετρο	zārku
θεατής	skatītājs
θεατής	skatītājos
γκντανσκ	gdaņskas
γύρισμα	filmē
γύρισμα	filmēt
γύρισμα	filmēšana
γύρισμα	filmēšanas
διασταυρώσεις	atzarojumā
μαλακά	saudzīgi
μαλακά	maigi
μαλακά	mīksto
μαλακά	mīksti
μαλακά	maiga
μαλακά	mīkstie
μαλακά	mīksta
μαλακά	mīksts
χάιφα	haifas
οβάλ	ovālas
πτώσεις	nokrīt
πτώσεις	krīt
πτώσεις	iekrīt
περέιρα	pereira
εθνικιστική	nacionālistu
εθνικιστική	nacionālistisku
φρούτο	augļi
φρούτο	auglis
αναρχισμός	anarhisms
πλησιέστερο	tuvāko
πλησιέστερο	tuvākā
πλησιέστερο	tuvākais
πλησιέστερο	tuvākais
τσάμπερλεν	čemberlens
στρατολόγηση	darbā
βεργίνα	vergina
οξικό	acetāts
λέβητα	katlu
λέβητα	katls
αλεσάντρο	alessandro
αντανάκλαση	pārdomas
ατυχή	neveiksmīgi
ρεσιτάλ	apsvērums
δέκτες	uztvērēji
νόρφολκ	norfolk
πορνό	porno
πορνό	porno
υποθετική	hipotētiski
υποθετική	hipotētisks
προεπισκόπηση	apskatīt
παχιά	biezs
παχιά	biezas
παχιά	bieza
παχιά	biezi
εκπληκτικά	pārsteidzoši
σίγκμουντ	sigmund
πνευμονική	plaušu
συζητά	diskutē
συζητά	apspriež
σκοπευτής	šāvējs
σκοπευτής	snaiperis
συνάφεια	nozīmība
έμπειρο	pieredzējuši
έμπειρο	pieredzējis
εκδρομές	ekskursijas
εκδρομές	braucienos
εκδρομές	ekskursijas
λιπασμάτων	mēslojuma
λιπασμάτων	mēslojums
ανιχνευτή	detektoru
ανιχνευτή	detektors
ανιχνευτή	detektora
ανιχνευτή	raidītāju
εκπαιδευτής	pasniedzējs
εκπαιδευτής	instruktors
αρτηρίας	artērijas
αρτηρίας	artēriju
βαθμολογίες	punkti
βουτανόλη	butanols
ρουμανικό	rumāņu
ρουμανικό	rumānijas
υδράργυρο	dzīvsudraba
υδράργυρο	dzīvsudrabs
αριστοκράτες	aristokrāti
μεταδόσεις	raidījumus
μεταδόσεις	pārraides
μεταδόσεις	pārraide
ρύπανσης	piesārņojuma
ρύπανσης	piesārņojums
μπάνια	pirtis
ντυμένη	ģērbies
γουέμπερ	weber
γουέμπερ	vebers
ιστιοπλοΐα	kuģošanas
προορισμοί	galamērķiem
προορισμοί	galamērķus
προορισμοί	galamērķi
διαγωνισμοί	sacensības
διαγωνισμοί	sacensībās
διαγωνισμοί	konkursi
διαγωνισμοί	konkursi
καταλύματα	mītnēm
αβέβαιη	pārliecināta
αβέβαιη	nenoteikta
αβέβαιη	neskaidrs
αβέβαιη	neskaidra
ντυμένος	ģērbies
καρπάθια	karpati
πριμέιρα	primeira
ύδωρ	ūdeni
ύδωρ	ūdenī
ύδωρ	ūdens
λούης	luiss
λούης	luis
ακούσια	patvaļīgas
ακούσια	netīši
ακούσια	netīši
ακούσια	neviļus
συρρίκνωση	sarūk
ζευγάρωμα	pārošanās
τροφοδοτείται	darbina
επενδυτών	investori
μαλίκ	malik
ανάπαυση	atpūta
μπράιτον	brighton
φωτογράφοι	fotogrāfi
ενζύμου	fermentu
ενζύμου	ferments
ενζύμου	enzīms
ενζύμου	enzīmu
κουβανός	kubas
σλάβια	slavia
αντίφαση	pretruna
αντίφαση	pretrunu
αντίφαση	pretrunas
προοίμιο	preambulā
χάιντ	haida
πολυεθνική	starptautisku
μάντισον	medisona
πολυμερές	daudzpusējo
πολυμερές	polimēri
πολυμερές	polimērs
γεωγράφοι	ģeogrāfi
κοσμοδρόμιο	kosmodroms
πατάτας	kartupelis
πατάτας	kartupeļi
πατάτας	kartupeļu
ευχαριστούμε	pateicība
ευχαριστούμε	paldies
πάλσαρ	pulsārs
στοιχειακό	elementārā
λεμεσός	limasolas
έλβα	elbas
καινοτόμο	inovatīvu
καινοτόμο	inovatīva
καινοτόμο	inovatīvi
καινοτόμο	novatoriska
υπακοή	paklausība
νέμο	nemo
αιώνιο	mūžīgs
αιώνιο	mūžīgā
παζλ	mīklu
παζλ	mīkla
ηβ	priekšvakarā
κώμα	koma
σημαιοφόρος	ensign
χιλς	pakalni
προκαταλήψεις	aizspriedumi
προκαταλήψεις	aizspriedumiem
προκαταλήψεις	aizspriedumus
προκαταλήψεις	aizspriedumi
προκαταλήψεις	aizspriedumiem
προκαταλήψεις	aizspriedumus
φόβους	bailes
τυφλή	akla
τυφλή	akls
τυφλή	akli
σάντουιτς	sviestmaizes
βελανιδιά	ozolkoka
βελανιδιά	ozola
προωθείται	veicina
νίνο	nino
καμάρι	lepnums
υπόλειμμα	atlikumi
υπόλειμμα	atlikums
υπόλειμμα	atlieku
υπόλειμμα	atliekas
λίλα	laila
ειρηνικός	klusais
συνώνυμα	sinonīmi
μισθός	alga
μισθός	algas
μισθός	algu
μισθός	algas
μισθός	alga
ηλιοβασίλεμα	saulrieta
ηλιοβασίλεμα	saulriets
παγκοσμιοποίηση	globalizācija
παγκοσμιοποίηση	globalizāciju
παγκοσμιοποίηση	globalizācija
τροποποιημένα	modificēts
τροποποιημένα	pārveidoti
τροποποιημένα	pārveidota
τροποποιημένα	mainīts
τροποποιημένα	pārveidots
τροποποιημένα	grozīta
τροποποιημένα	grozīts
βιαστικά	steidzīgi
βουταδιένιο	butadiēna
πρόσφυγας	bēgļi
πρόσφυγας	bēgļa
πρόσφυγας	bēglis
πρόσφυγας	bēgļu
ζωγραφιές	rasējumus
ζωγραφιές	rasējumi
αυρήλιος	aurēlijs
πανί	audumu
πανί	audums
πανί	kuģot
εξυπηρετητή	servera
εξυπηρετητή	serveris
εξυπηρετητή	serveri
συστηματικό	sistemātiski
συστηματικό	sistemātiska
συστηματικό	sistemātiskas
συστηματικό	sistemātiskā
αμερικάνικα	american
αμερικάνικα	amerikāņu
αμερικάνικα	amerikas
προστάτες	aizsargi
δονήσεις	aura
δονήσεις	vibes
δονήσεις	vibrācijas
δονήσεις	vibrāciju
δονήσεις	vibrācijas
δονήσεις	vibrācija
ελέφαντας	zilonis
μανιτόμπα	manitoba
ρούπερτ	rupert
υποκατάστατο	aizstājējs
υπηρέτη	kalps
μπάιρον	bairons
πέσο	peso
μέδουσα	medūzas
ρυμουλκό	velkoņa
ρυμουλκό	velkonis
χάιντριχ	heidrihs
ερεύνησε	izmeklē
ερεύνησε	izmeklēt
θερμοδυναμικής	termodinamika
σεφ	pavārs
σεφ	šefpavārs
βιομηχανικός	rūpnieciskais
βιομηχανικός	rūpniecības
βιομηχανικός	rūpnieciskie
βιομηχανικός	rūpnieciska
κάψιμο	dedzināt
κάψιμο	dedzināšana
κάψιμο	degšanas
κάψιμο	dedzināšanas
περίμετρο	perimetrs
περίμετρο	perimetru
αρκτική	arktika
αρκτική	arktikas
κροατικό	horvātijas
κροατικό	horvātu
τραυματισμένος	ievainoti
τραυματισμένος	ievainots
πατρότητα	vecāku
πατρότητα	paternitātes
χέμινγουεϊ	hemingvejs
δίψα	slāpes
προδότης	nodevējs
νορβηγοί	norvēģi
φύλακα	turētājs
φύλακα	sargs
φύλακα	aizsargs
φύλακα	sargs
σωματοφύλακες	musketieri
μελ	mel
νοτια	dienvidu
νοτια	dienvidos
νοτια	dienvidi
λιέγη	ljēžas
σακραμέντο	sakramento
παρέμβει	iejaukties
λαγκράνζ	lagrange
κατοχύρωση	apgalvojums
κατοχύρωση	prasība
ανάφλεξη	aizdegšanās
ανάφλεξη	aizdedzes
παίχτη	spēlētājs
τζιλ	džila
δεμένο	piesaistīta
δεμένο	piesaistīti
δεμένο	piesaistīts
ρουπία	rūpija
γκάζι	gāze
γκάζι	gāzes
αρκούδες	lāči
αρκούδες	lāčiem
δωροδοκία	uzpirkšanu
δωροδοκία	kukuli
αρραβωνιάστηκε	iesaistījās
στοματική	iekšķīgi
διαλύονται	izšķīdināt
διαλύονται	izšķīst
διαλύονται	izšķīdina
δολλάρια	dolāros
δολλάρια	dolārus
δολλάρια	dolāri
καλάμι	polis
καλάμι	pole
καλάμι	stienis
καλάμι	air
λομβαρδία	lombardijas
ετήσιος	ikgadēja
ετήσιος	ikgadēji
ετήσιος	ikgadējais
ετήσιος	gada
ίσοι	vienlīdzīga
ίσοι	vienlīdzīgi
ίσοι	līdzvērtīgs
ίσοι	vienāda
ίσοι	vienāds
σύνοδοι	sanāksmju
σύνοδοι	sanāksmes
σύνοδοι	tikšanās
σύνοδοι	sanāksmēs
σύνοδοι	sēdes
σύνοδοι	sesijas
αϊντάχο	aidaho
δίοδο	diode
διαλυτό	šķīst
φρέιζερ	freizere
κανάβεραλ	zemesraga
σεβαστό	ievērots
ακριβείας	precizitāte
ακριβείας	precizitātes
απαγορευμένο	aizliegta
απαγορευμένο	aizliegts
απαγορευμένο	aizliegtas
απαγορευμένο	aizliegta
απαγορευμένο	aizliegts
απαγορευμένο	aizliegtas
απαγορευμένο	aizliegti
απαγορευμένο	aizliegta
απαγορευμένο	aizliedza
πανδώρα	pandora
βράχοι	klintis
βράχοι	akmeņi
ηχητική	audio
ρότα	rota
φυσιοδίφης	naturalist
αεροπόρος	aviator
κανέλα	kanēli
καλκούτα	kalkutas
τζονς	džounss
τζονς	džouns
τζονς	džonss
τζονς	johns
πληθωρισμός	inflācijas
πληθωρισμός	inflācija
άδικη	netaisnīgi
άδικη	negodīgu
άδικη	negodīgi
νάιλον	neilona
σωρός	kaudze
σωρός	kaudze
απέλαση	deportāciju
απέλαση	izraidīšana
απέλαση	izraidīšanu
απέλαση	deportēt
μολυνθεί	inficēta
μολυνθεί	inficēti
μολυνθεί	inficēts
μολυνθεί	inficētas
έρωτες	romances
χυμό	sulu
χυμό	sula
χυμό	sulas
σεθ	set
σεθ	sets
κρίσταλ	kristāla
κρίσταλ	kristālu
λιμνοθάλασσες	lagūnas
κρεμμύδι	sīpoli
κρεμμύδι	sīpolu
κρεμμύδι	sīpoli
κυκλώνα	ciklona
δυσπιστία	neuzticību
δυσπιστία	neuzticība
προσβλητικό	uzbrukumā
προσβλητικό	ofensīvu
προσβλητικό	aizvainojoši
πανικός	paniku
πανικός	panikas
χημειοθεραπεία	ķīmijterapiju
χημειοθεραπεία	ķīmijterapija
χημειοθεραπεία	ķīmijterapijas
αποζημιώσεις	kvotas
αποζημιώσεις	pabalsti
εγκληματίας	noziedzīgu
εγκληματίας	noziedznieks
συνδρομητές	abonentu
συνδρομητές	abonentiem
