年	año
馬德里	madrid
可能性	posibilidades
可能性	probabilidad
可能性	probabilidades
可能性	probabilidad
可能性	posibilidad
較高	superior
標示	marcado
標示	marcación
標示	mark
標示	marcar
標示	marca
標示	marcos
經濟學	económico
經濟學	economía
經濟學	económicas
草地	praderas
草地	prados
草地	pastizales
草地	pradera
草地	césped
草地	césped
草地	hierba
草地	pasto
草地	prado
草地	pradera
中午	mediodía
中午	mediodía
減	descenso
減	disminuir
減	disminuye
減	disminución
減	menos
談判	negociaciones
談判	negociación
談判	negociando
談判	negociar
談判	negociaciones
談判	negociación
談判	negocian
談判	negociar
談判	negocia
談判	negociaciones
流通	circulación
流通	tirada
流通	caudal
流通	fluir
流通	flow
流通	flujo
流通	circulante
流通	circulando
流通	circula
流通	circulen
流通	circule
費用	cuota
費用	honorarios
費用	tasa
費用	coste
費用	costo
費用	gastos
費用	coste
費用	costos
費用	costo
費用	costes
費用	tarifas
費用	tasas
費用	honorarios
購物	tienda
購物	tiendas
購物	shopping
購物	compras
重慶	chongqing
天氣	clima
天氣	tiempo
天氣	meteorología
加里	gary
最少	mínima
最少	mínimo
最少	mínimos
最少	mínimas
最少	minimo
撤銷	evitación
撤銷	evitar
撤銷	revocación
撤銷	revocar
撤銷	deshacer
外觀	fachada
外觀	aspecto
外觀	aparición
外觀	comparecencia
外觀	apariencia
氣體	gasolina
氣體	gas
氣體	gases
氣體	gases
喇嘛	lama
盟軍	aliado
盟軍	aliadas
盟軍	aliada
盟軍	aliados
盟軍	aliadas
盟軍	aliados
灰色	gray
灰色	gris
灰色	grises
灰色	canas
灰色	gris
灰色	grey
灰色	grises
妍	yeon
累積	acumular
累積	acumulan
累積	acumularse
累積	acumuladas
累積	acumulada
累積	acumulado
累積	acumulados
累積	acumulativo
累積	acumulada
累積	acumulado
累積	acumulativos
累積	acumulación
秩序	orden
秩序	ordenar
秩序	encargo
秩序	pedido
秩序	pedidos
蘇丹	sudán
蘇丹	sudan
侵略	invasiones
侵略	invasión
侵略	agresión
侵略	agresiones
侵略	agresividad
鋼琴	piano
監獄	prisiones
監獄	cárceles
監獄	carcel
監獄	cárcel
監獄	prisión
監獄	cárcel
監獄	carcel
監獄	prisión
徐州	xuzhou
促進	promocionar
促進	promocionando
促進	promoviendo
區間	intervalo
邊境	fronteras
邊境	bordes
邊境	fronterizo
邊境	fronteriza
邊境	frontera
邊境	fronteras
邊境	borde
邊境	fronterizo
邊境	fronteriza
邊境	frontera
獵	hunt
獵	cazar
獵	caza
獵	cacería
獵	cazo
獵	cazar
獵	caza
獵	cacería
獵	cazando
遺產	patrimonio
遺產	herencia
遺產	heritage
遺產	legado
遺產	legacy
遺產	herencia
遺產	herencia
遺產	sucesión
俄國	rusia
獨特	únicos
獨特	único
獨特	unica
獨特	única
獨特	únicas
電氣	electricidad
電氣	eléctrica
電氣	eléctrico
電氣	eléctricas
電氣	electrico
電氣	electrico
電氣	eléctrica
電氣	eléctrico
電氣	electrica
電氣	electricidad
眉	cejas
眉	ceja
股權	equidad
為什麼	porqué
為什麼	why
評估	valoración
評估	evaluación
評估	evaluaciones
評估	evaluación
記憶體	ram
記憶體	rama
記憶體	carnero
記憶體	recuerdos
記憶體	memoria
記憶體	recuerdo
擴展	ampliada
擴展	extendidas
擴展	extendido
擴展	extendida
擴展	ampliado
擴展	ampliación
擴展	extensión
擴展	prórroga
擴展	extender
擴展	ampliación
擴展	expansión
擴展	ampliar
擴展	expansión
擴展	expandirse
擴展	expandir
飯店	hoteles
飯店	hotel
飯店	restaurantes
飯店	restaurante
飯店	restaurantes
建國	fundar
建國	fundadores
龐	pang
解放軍	sla
解放軍	pla
泰山	tarzán
每月	mensualmente
每月	mensual
每月	mensuales
更換	sustituya
更換	sustituir
更換	reemplazar
更換	reemplazo
更換	reemplazo
更換	sustitución
快樂	joy
快樂	alegria
快樂	alegría
快樂	gozo
快樂	feliz
快樂	felices
快樂	contenta
快樂	contento
快樂	happy
守護	guardiana
守護	guardián
守護	tutor
守護	guardian
守護	guardia
守護	guarda
守護	vigilada
守護	vigilado
法語	francés
法語	francesa
法語	franceses
頭部	head
頭部	cabezal
頭部	cabeza
玩具	juguetes
玩具	toy
玩具	juguete
玩具	juguetes
盆地	cuencas
盆地	cuenca
增長	crecimiento
粉絲	fans
粉絲	admiradores
粉絲	ventiladores
粉絲	aficionados
粉絲	abanico
粉絲	ventilador
粉絲	admirador
粉絲	fan
消除	eliminación
消除	eliminar
拖	arrastra
拖	drag
拖	arrastrar
拖	arrastre
拖	remolque
拖	grúa
畫家	pintores
畫家	pintora
畫家	pintor
消滅	destruyan
消滅	destruye
消滅	destruyen
消滅	destruir
消滅	exterminio
形狀	formas
形狀	forma
兵器	armamento
兵器	armas
兵器	arma
迫害	persecución
迫害	persecuciones
配偶	cónyuge
配偶	cónyuges
配偶	esposos
報紙	periódico
報紙	periodico
報紙	periódicos
天文學家	astrónomos
天文學家	astrónomo
硫	azufre
硫	sulfuro
硫	azufre
硫	sulfuro
腰	cintura
強化	mejorado
強化	mejorada
強化	intensificación
強化	mejoras
強化	refuerzo
強化	refuerzos
強化	reforzamiento
地產	propiedad
地產	propiedades
地產	inmueble
天堂	cielo
天堂	heaven
天堂	paraiso
天堂	paraíso
天堂	paradise
代表性	representación
代表性	representados
代表性	representaciones
關鍵	llaves
關鍵	claves
關鍵	clave
關鍵	key
關鍵	llave
關鍵	tecla
約克	york
設計師	diseñadores
設計師	diseñadora
設計師	diseñadores
設計師	diseñador
框架	bastidores
框架	marcos
框架	framework
框架	bastidor
框架	marco
框架	frame
槍管	cañón
槍管	barril
抑制	inhibición
抑制	frenar
抑制	represión
抑制	supresión
互動	interacción
互動	interactuando
互動	interactuar
互動	interacciones
互動	interacción
互動	interactuar
互動	interactúa
互動	interacción
互動	compromiso
互動	interactivos
互動	interactivas
互動	interactiva
互動	interactivo
互動	interactive
突擊	agresión
突擊	asalto
西蒙	simon
西蒙	simón
中等	medium
中等	medianas
中等	medio
中等	mediano
中等	mediana
中等	médium
中等	moderado
中等	moderados
中等	moderadas
中等	moderar
中等	moderada
武士	samurái
武士	samurai
淡	pálido
淡	pálida
淡	desvanecerse
淡	fade
淡	fundido
棚	cobertizo
棚	derramada
等於	iguales
等於	equivale
巨星	superestrella
國旗	flag
國旗	bandera
保加利亞	bulgaria
充足	suficiencia
酯	ester
酯	éster
判決	sentencia
判決	sentencia
判決	juicio
判決	veredicto
羅馬尼亞	rumania
羅馬尼亞	rumanía
入境	entrante
入境	entrantes
入境	entrada
案例	case
案例	caso
案例	estuche
案例	estuches
案例	cases
案例	casos
提示	consejos
提示	puntas
提示	tips
提示	sugerencias
提示	propinas
提示	punta
提示	tip
提示	sugerencia
提示	consejo
提示	propina
提示	pista
提示	indirecta
周圍	alrededor
周圍	around
短暫	transitorios
短暫	transitorio
短暫	transitoria
短暫	transitorias
職員	escribano
職員	empleado
原料	ingredientes
服裝	confección
服裝	indumentaria
服裝	ropa
服裝	ropa
服裝	ropas
服裝	indumentaria
服裝	ropa
服裝	vestimenta
服裝	disfraces
服裝	disfraz
服裝	traje
服裝	vestuario
服裝	disfraces
服裝	trajes
服裝	vestuario
雷達	radar
雷達	radares
排球	voleibol
狙擊	francotirador
狙擊	tirador
狙擊	francotiradores
滅絕	extinguido
滅絕	extinta
滅絕	extinto
滅絕	extinción
滅絕	exterminio
納粹	nazi
納粹	nazis
納粹	nazismo
納粹	nazis
勞動	laborista
勞動	parto
溫泉	balnearios
溫泉	spa
溫泉	balneario
溫泉	onsen
航行	navegar
航行	vela
航行	velero
航行	navegación
航行	navegando
航行	navegación
航行	velero
航行	vela
航行	navegar
券	vales
券	comprobante
流亡	exiliado
流亡	exilio
流亡	destierro
流亡	exiliado
流亡	exiliados
吹	soplar
吹	sopla
傾向	propensión
傾向	tendencia
傾向	inclinaciones
傾向	inclinación
修復	reparación
修復	reparaciones
修復	reparar
修復	fix
修復	arreglar
修復	fijar
修復	restablecimiento
修復	restauración
九十	ninety
九十	noventa
癌	carcinoma
癌	cancer
癌	cáncer
瓶	frasco
瓶	biberón
瓶	botella
領地	territorio
飲食	cocina
飲食	gastronomía
飲食	dietética
飲食	comiendo
飲食	comer
飲食	dieta
飲食	dietética
社會主義	socialistas
社會主義	socialista
社會主義	socialismo
輻射	radiactivo
輻射	radiactiva
輻射	radiactividad
輻射	radioactivo
輻射	radiactivos
輻射	radioactividad
輻射	radiactividad
輻射	irradiación
輻射	radiación
輻射	radiaciones
驚	conmoción
驚	shock
驚	choque
驚	sorprendidos
驚	sorprendido
驚	sorprendida
女友	novia
奶	leche
奶	milk
壓	presión
壓	presiones
壓	presion
季節	estacional
季節	estacionales
季節	temporada
季節	temporada
季節	estaciones
季節	temporadas
生態	ecológica
生態	ecológicas
生態	ecológicos
生態	ecológico
生態	ecología
資深	senior
雞	pollito
雞	pollos
雞	gallina
雞	pollo
直升機	helicóptero
直升機	helicópteros
直升機	helo
直升機	helicóptero
直升機	helicópteros
夥伴	compañero
夥伴	pareja
夥伴	socio
夥伴	partner
夥伴	socia
夥伴	partners
夥伴	asociados
夥伴	colaboradores
夥伴	socios
夥伴	compañeros
床	lechos
床	camas
床	cama
床	camas
床	lecho
信任	trust
信任	confianza
信任	confía
信任	fideicomiso
信任	confiaba
信任	confianza
信任	confiable
信任	confiado
袋	bolso
袋	bolsa
袋	bolsos
袋	bolsas
袋	maletas
各省	gobernaciones
各省	provincias
踢	patear
踢	patea
踢	kick
踢	patada
重力	gravedad
判斷	sentencia
判斷	sentencia
判斷	juicio
判斷	juzgando
判斷	juzgar
驅逐艦	destructores
驅逐艦	destructores
驅逐艦	destructor
散文	prosa
秘書	secretaria
秘書	secretaría
秘書	secretario
棕	brown
棕	moreno
棕	marrones
棕	marrón
藥物	fármacos
藥物	droga
藥物	medicamentos
藥物	drogas
藥物	medicina
藥物	medicamento
藥物	medicinas
藥物	medicamentos
藥物	medicación
藥物	medicamento
藥物	fármaco
藥物	droga
藥物	medicamento
複製	replicación
複製	duplicado
複製	duplicar
複製	copiar
複製	copia
複製	copiado
複製	copie
複製	ejemplar
複製	reproducción
複製	copiar
複製	copiando
複製	copiado
複製	copia
捐	donativo
捐	donaciones
捐	donación
捐	dona
捐	donar
捐	done
捐	donación
江蘇	jiangsu
哈佛	harvard
指揮官	comandante
指揮官	comendador
院校	colegios
院校	universidades
提議	propuesta
提議	proposición
提議	propuesta
提議	proposición
提議	proposiciones
提議	propuestas
交付	entrega
交付	parto
交付	entregas
交付	entrego
交付	entregar
交付	partos
交付	entregas
傷害	daño
傷害	lastimado
傷害	herido
吉爾	jill
不利	desfavorable
不利	desfavorables
死者	víctima
死者	victima
古蹟	monumento
古蹟	monumentos
有利	favorable
有利	favorables
類別	categoria
類別	categoría
類別	clases
類別	clase
類別	class
類別	clases
類別	categorias
類別	categorías
復活	resurrección
邊緣	edge
邊緣	filo
邊緣	borde
邊緣	arista
邊緣	aristas
邊緣	bordes
邊緣	marginal
邊緣	fringe
酷	genial
酷	chido
酷	guay
酷	cool
辭職	dimisión
辭職	resignación
辭職	renuncia
辭職	dimisión
辭職	dimitir
辭職	renunciar
辭職	renuncia
視覺	visuales
視覺	visual
視覺	visión
視覺	vision
精英	élite
精英	elitista
精英	elite
虛構	ficticia
虛構	ficticios
虛構	ficticio
虛構	ficticia
虛構	ficticio
虛構	ficción
可惜	lastima
可惜	piedad
可惜	lástima
可惜	pena
支線	subordinado
假期	vacaciones
假期	feriado
假期	vacaciones
假期	festivo
假期	vacaciones
假期	feriados
假期	vacaciones
假期	fiestas
假期	festivos
軍人	soldados
軍人	soldado
言論	retórica
樊	abanico
樊	ventilador
樊	admirador
樊	fan
耿	geng
採訪	entrevista
採訪	entrevistas
採訪	entrevistas
加藤	kato
芯	hart
陰	yin
陰	nublado
結局	terminando
旋轉	rotar
旋轉	rotación
旋轉	rotativa
旋轉	rotación
旋轉	rotar
旋轉	girar
旋轉	spin
旋轉	girar
額外	extra
美食	cocina
美食	gastronomía
札幌	sapporo
軍官	oficial
近期	recientemente
近期	recientes
近期	reciente
物理學	física
物理學	fisica
物理學	físicas
具體	específicas
具體	específicos
具體	específica
具體	especifico
具體	específico
具體	hormigón
具體	cemento
具體	concrete
具體	concreto
黎巴嫩	libanesa
黎巴嫩	libanés
黎巴嫩	libaneses
黎巴嫩	líbano
黎巴嫩	líbano
領導人	dirigente
領導人	lider
領導人	leader
領導人	líder
領導人	lideres
領導人	dirigentes
領導人	líderes
比率	coeficiente
比率	ratio
比率	proporción
比率	cociente
比率	proporciones
比率	ratios
比率	coeficientes
作業	tareas
作業	tarea
作業	deberes
武力	fuerza
武力	force
武力	forzar
醫師	medico
醫師	médico
醫師	doctora
醫師	doctor
三重	triples
三重	triple
器官	órganos
器官	órganos
器官	órgano
山谷	valle
山谷	valles
創意	creativos
創意	creatividad
創意	creativa
創意	creative
創意	creativos
創意	creativo
牛津	oxford
當代	contemporáneo
當代	contemporáneas
當代	contemporáneos
當代	contemporánea
協定	acuerdo
協定	convenios
協定	acuerdos
行人	peatones
行人	peatones
行人	peatonal
行人	peatón
規格	especificaciones
規格	pliego
規格	especificaciones
規格	pliego
規格	especificación
規格	especificaciones
終止	terminación
終止	rescisión
終止	finalización
波士頓	boston
雕	águila
雕	eagle
雕	aguila
雕	halcón
雕	hawk
地獄	hell
地獄	infierno
混淆	confusión
混淆	confunda
混淆	confundir
混淆	confundidos
混淆	confundido
混淆	confuso
混淆	confundida
混淆	confuso
混淆	confusa
混淆	confusas
混淆	confundiendo
參數	parámetro
參數	parámetros
參數	alegaciones
參數	argumentos
參數	discusiones
參數	argumentación
藏族	tibetanos
藏族	tibetanos
藏族	tibetana
藏族	tíbet
藏族	tibetano
降雨量	lluvias
降雨量	precipitaciones
降雨量	precipitación
區劃	zonificación
磡	hom
共用	compartidas
共用	compartida
共用	compartido
共用	compartidos
共用	compartir
共用	compartiendo
共用	compartan
共用	comparte
共用	share
共用	compartir
共用	comparta
插曲	episodio
樂器	instrumentos
樂器	instrumento
清理	limpieza
來賓	invitada
來賓	invitado
來賓	invitados
來賓	huésped
來賓	huéspedes
來賓	invitados
耶路撒冷	jerusalem
耶路撒冷	jerusalén
雕塑	escultura
雕塑	esculturas
雕塑	escultura
雕塑	estatua
藝術家	artistas
藝術家	artista
藝術家	artistas
廣西	guangxi
命運	destino
命運	destiny
命運	destino
料理	cocina
料理	gastronomía
房子	house
房子	casita
房子	casa
房子	casas
崇拜	culto
崇拜	secta
崇拜	adoración
崇拜	culto
崇拜	adorar
積分	puntos
積分	points
積分	integrales
積分	integral
擔心	preocupada
擔心	preocupados
擔心	preocupado
例外	excepciones
例外	excepción
布拉格	praga
指南	guía
指南	guia
指南	guías
插入	insertar
插入	inserción
插入	inserte
插入	inserta
插入	insertar
插入	inserción
明珠	pearl
明珠	perla
明珠	perlas
螺旋	hélice
螺旋	espiral
珊瑚	corales
珊瑚	coral
珊瑚	corales
遼	liao
財務	financiero
財務	financial
財務	financieros
財務	financiera
財務	financiación
財務	finanzas
財務	financiamiento
財務	finanzas
預測	proyección
預測	predicciones
預測	predicción
預測	previsiones
預測	pronósticos
預測	salientes
預測	proyecciones
預測	previsiones
預測	pronóstico
預測	predicción
預測	previsión
期望	expectativa
期望	expectación
期望	expectativas
期望	expectativa
準則	directriz
呼籲	apelaciones
呼籲	llamamientos
呼籲	apelación
呼籲	llamamiento
呼籲	apelaciones
呼籲	apelar
呼籲	atractivo
呼籲	apelación
公平	equidad
公平	feria
公平	justa
公平	justo
公平	equidad
公平	imparcialidad
公平	justicia
電池	pila
電池	batería
電池	bateria
電池	baterías
電池	baterías
電池	pilas
電池	acumuladores
窄	angosto
窄	estrechas
窄	estrecha
窄	estrecho
窄	estrechos
失蹤	desaparición
失蹤	desapariciones
失蹤	desaparecido
失蹤	desaparecidos
失蹤	ausente
失蹤	falta
失蹤	desaparecida
獵人	cazadores
獵人	cazador
獵人	cazadora
獵人	hunter
獵人	cazadores
葡萄	vitis
葡萄	uva
葡萄	uvas
葡萄	uvas
葡萄	uva
老闆	jefa
老闆	jefe
老闆	boss
介入	intervenir
介入	intervenga
介入	intervienen
介入	interviene
皇室	realeza
皇室	regalías
皇室	real
皇室	royal
皇室	reales
零售	minoristas
零售	minorista
富豪	regal
富豪	regia
富豪	millonario
富豪	multimillonario
富豪	volvo
靈魂	alma
靈魂	soul
靈魂	almas
杏	albaricoque
殼	concha
殼	caparazón
殼	shell
殼	cáscara
殼	obuses
殼	proyectiles
殼	conchas
殼	cáscaras
工程師	ingenieros
工程師	maquinista
工程師	ingeniero
祖母	abuela
春天	manantial
春天	primavera
春天	resorte
用法	uso
用法	utilización
吋	centímetro
吋	pulgada
吋	pulgadas
神戶	kobe
省級	provincial
省級	provinciales
手術	cirugía
手術	cirugías
手術	operación
手術	funcionamiento
行李	equipaje
行李	equipajes
行李	equipaje
行李	maletas
旁白	narrador
穿著	vistiendo
司徒	stuart
癌症	cancer
癌症	cáncer
練習	practica
練習	practicas
練習	practicar
練習	práctica
練習	practicando
