категория	kategória
получая	átvevő
изабель	isabel
изабель	isabelle
регулируется	állítható
регулируется	szabályozott
упомянул	említett
хиггинс	higgins
послания	üzenetek
послания	üzeneteket
страсть	szenvedély
тихо	csendben
тихо	csendesen
справочники	kézikönyvek
тайлер	tyler
гвидо	guido
готово	kész
флейта	fuvola
переписку	társalgás
переписку	beszélgetés
переписку	beszélgetést
ограниченное	limited
ограниченное	limitált
ограниченное	korlátozott
ограниченное	korlátolt
ограниченное	korlátozott
ограниченное	korlátozottak
каддафи	kadhafi
публий	publius
победителями	győzedelmes
бомбардировщик	bombázók
бомбардировщик	bombázó
развелись	elvált
рен	wren
бал	bál
бал	labdát
бал	golyó
бал	labda
бал	ball
лен	len
швейцарию	svájc
перечисление	felsorolás
перечисление	számlálás
металлы	fémek
докторской	doktori
недостаточность	elégtelenség
меньшее	kisebb
сиэтл	seattle
мск	msk
транс	trance
транс	trans
транс	transz
черепахи	teknőc
черепахи	teknős
черепахи	teknősök
страшно	ijesztő
страшно	félelmetes
удовлетворения	kielégítő
волки	farkasok
бабочки	lepke
бабочки	pillangó
бабочки	pillangók
назначает	kijelöli
мебель	bútorok
мебель	bútor
перемирия	fegyverszünet
перемирия	fegyverszünet
огюст	auguste
гондураса	honduras
делегатов	küldöttek
харальд	harald
гранат	gránátalma
гранат	gránát
гранат	gránátok
слабость	gyengeség
слабость	hiányosságok
тройку	trojka
удовольствие	gyönyör
удовольствие	öröm
удовольствие	élvezet
удовольствие	örülök
ландшафт	táj
сходства	hasonlóság
сходства	hasonlóság
сходства	hasonlóságot
финансовая	pénzügyi
белла	bella
урожай	aratás
урожай	termés
урожай	betakarítás
урожай	termés
урожай	növény
жалко	szánalom
жалко	szánalmas
запустить	futás
хара	hara
психологический	pszichológiai
психологический	pszichés
элли	ellie
элли	allie
элли	szövetséges
элли	szövetségesek
элли	ally
обвиняет	vádol
обвиняет	vádolja
овощи	zöldség
овощи	növényi
овощи	zöldség
овощи	zöldségfélék
овощи	zöldségek
овощи	zöldségek
любить	szeretettel
любить	love
любить	szeretet
любить	szerelem
любить	szerető
перспективных	ígéretes
определен	meghatározott
определен	meghatározva
определен	eltökélt
определен	határozott
определен	meghatározott
определен	meghatározva
баритон	bariton
дюймов	centi
дюймов	hüvelyk
клин	ék
клин	éket
астронавтов	űrhajósok
готфрид	gottfried
лестнице	létra
лестнице	lépcsők
лестнице	lépcső
лестнице	lépcsőn
лестнице	lépcsőház
лестнице	lépcső
эдвин	edwin
луну	hold
луну	holdon
луну	holdat
луну	moon
домена	domain
домена	tartomány
возврат	visszatérés
возврат	vissza
возврат	visszatér
гана	ghána
франкфурте	frankfurt
печально	szomorú
печально	szomorúság
печально	bús
гватемалы	guatemala
малик	malek
малик	malik
штутгарт	stuttgart
бейкер	baker
бейкер	pék
тит	titus
анджело	angelo
габсбургов	habsburg
сеул	szöul
сеул	szöulban
минимально	minimálisan
иэн	lan
иэн	ian
юлиус	julius
продана	eladva
продана	eladott
продана	elkelt
знала	tudtam
знала	tudta
запятой	vessző
решена	megoldott
решена	megoldani
решена	megoldódott
решена	megoldva
решена	megoldott
решена	megoldotta
решена	megoldva
незначительные	kiskorú
незначительные	kisebb
незначительные	enyhe
этническая	etnikai
индо	indo
квартир	lakások
заинтересованных	érdeklődő
заинтересованных	érdekel
заинтересованных	érdekelt
заинтересованных	érdekelne
заинтересованных	érdeklődni
отражены	tükröződik
мэтью	mathew
мэтью	matthew
мэтью	máté
окисления	oxidációs
клавиши	kulcs
клавиши	kulcsokat
клавиши	kulcsok
энрико	enrico
шеффилд	sheffield
накопления	felhalmozódása
гончаров	goncsarov
десятый	tizedik
виртуальный	virtuális
разбили	összetört
стэн	stan
сценариев	forgatókönyvek
фараона	fáraó
глубокая	mély
расстройство	rendellenesség
расстройство	zavar
расстройство	frusztráció
брага	braga
беверли	beverly
нко	npo
атомная	atom
немногим	kevesen
немногим	pár
немногим	kevés
немногим	kevesek
немногим	néhány
парижский	párizs
парижский	párizsi
парижский	párizsban
парижский	párizsi
элиты	elit
перемены	változás
перемены	változtatás
перемены	megváltozott
перемены	változások
синтезатор	szintetizátor
чрезмерно	túlzottan
чрезмерно	túlzott
бандиты	banditák
мориц	moritz
батлер	butler
батлер	inas
батлер	komornyik
дани	dany
дани	dani
молитва	ima
молитва	imát
молитва	imádság
молитва	ima
молитва	imádság
оболочка	héj
оболочка	shell
оболочка	kagyló
