категория	kategorya
удобрения	fertilizer
удобрения	pataba
моральный	moral
моргана	morgan
закрытая	nakasara
закрытая	sarado
закрытая	saradong
психики	psyche
ноэль	noël
ноэль	noel
сексуальное	sekswal
подготовлена	naghanda
подготовлена	handa
подготовлена	inihanda
удовлетворение	satisfaction
удовлетворение	kasiyahan
удивляет	nakakagulat
зуба	ngipin
суждение	parusa
суждение	paghuhukom
суждение	hatol
коренное	katutubo
коренное	indigenous
рептилий	reptiles
аварий	crash
ляонин	liaoning
эмми	emmy
эльвира	elvira
умирают	dying
умирают	naghihingalo
нарушены	lumabag
нарушены	nilabag
намибия	namibia
кано	kano
кано	cano
партнер	partner
партнер	kasosyo
партнер	kapareha
асфальт	asphalt
арслан	arslan
кобальта	cobalt
координация	koordinasyon
координация	coordinating
оноре	honoré
рождаемости	pertilidad
стационарных	naayos
стационарных	inayos
стационарных	galaw
дипломы	diploma
бомон	beaumont
пуанкаре	poincaré
дневное	daylight
дао	dao
очистка	clear
очистка	paglinis
очистка	linis
очистка	paglilinis
галло	gallo
мотивация	pagganyak
мотивация	motibasyon
разработчикам	developers
мариано	mariano
эдинбург	edinburgh
мириам	miriam
льготы	benepisyo
страданий	misery
приземлился	dumapo
трафик	traffic
трафик	trapiko
томсон	thomson
актуальным	topical
суонси	swansea
зарегистрироваться	register
зонд	pagsisiyasat
янки	yankees
янки	yankee
демонстрацию	pakita
ячейка	cell
нант	nantes
сполето	spoleto
водки	vodka
некоммерческой	nonprofit
брендов	tatak
старейшин	elders
торжество	pagdiriwang
торжество	selebrasyon
гарден	hardin
ядовитые	poisonous
мрамор	marmol
исповедь	confessions
исповедь	confession
дебаты	debate
краёв	labi
гриффин	griffin
кресла	upuan
кресла	silya
гага	gaga
одиннадцатый	eleventh
иордания	jordan
водителей	driver
литургия	liturgy
унион	unión
дино	dino
корнелия	cornelia
банку	jar
сандро	sandro
одри	audrey
корунья	coruña
колонке	hanay
колонке	haligi
ксавье	xavier
кисть	brush
каспар	kaspar
каспар	caspar
уругвае	uruguay
шимон	shimon
олбани	albany
обещаю	pangako
обещаю	promise
пакт	tipan
злоупотребление	abuso
злоупотребление	aabuso
запреты	bans
совесть	budhi
внуки	apo
канцелярия	tanggapan
канцелярия	katungkulan
канцелярия	opisina
коробку	box
коробку	kahon
низко	mababang
низко	mababa
низко	low
молитву	panalangin
молитву	dasal
молитву	prayer
признавая	makilala
когурё	goguryeo
доу	dow
доу	doe
путешествует	byahe
путешествует	naglalakbay
столкнулась	bumangga
харпер	harper
спецификация	detalye
спецификация	detalye
сессий	sesyon
сессий	session
сессий	sessions
лам	lam
заглянуть	silip
линч	lynch
приключение	pakikipagsapalaran
приключение	adventure
пытки	torture
иллюзии	ilusyon
идальго	hidalgo
селин	céline
селин	celine
витамина	bitamina
витамина	vitamin
цепочка	kadena
цепочка	chain
перехват	interception
позвонков	vertebrae
чаплин	chaplin
ринго	ringo
рассылки	mailing
дрейк	drake
гней	gnaeus
управляемый	kinokontrol
управляемый	kontrolado
управляемый	pinapamahalaan
управляемый	ibinibigay
управляемый	pinamamahalaan
управляемый	pinamamahalaang
эррера	herrera
бензин	petrol
бензин	pump
бензин	gas
бензин	gasolina
лодзи	łódź
исламские	islamic
элвис	elvis
львы	lions
барака	barack
барака	barak
карачи	karachi
горизонтальные	pahigang
горизонтальные	pahalang
тристан	tristan
отечество	fatherland
ограниченная	limitado
ограниченная	limitadong
ограниченная	limited
управляемые	pinapamahalaan
управляемые	ibinibigay
управляемые	guided
управляемые	ginagabayan
управляемые	pinamamahalaan
управляемые	pinamamahalaang
шевалье	chevalier
корк	cork
лана	lana
жестко	hard
жестко	mahirap
жестко	matigas
чавес	chávez
чавес	chavez
усилитель	amplifier
ящериц	lizards
булонь	boulogne
гросу	grosso
гаррисон	garison
гаррисон	harrison
берт	bert
берт	burt
получше	better
рассчитаны	kinakalkula
комнин	komnenos
рпг	rpg
пул	poole
пул	pool
повернуть	iikot
стопам	yapak
хэнань	henan
мауро	mauro
эстетика	aesthetics
визирь	vizier
кровавая	duguan
рецептор	reseptor
рубенс	rubens
доказали	pinatunayan
надсемейство	superfamily
флетчер	fletcher
солсбери	salisbury
гуд	goode
гуд	hood
раба	alipin
лилль	lille
корвет	corvette
ковёр	alpombra
ковёр	carpet
предшествующие	preceding
тяньцзинь	tianjin
хлора	chlorine
радар	radar
бала	bala
верона	verona
плотная	siksik
сабина	sabine
сабина	sabina
убеждение	paninindigan
сантана	santana
яма	hukay
яма	pit
яма	yama
распространить	mamahagi
распространить	ipamahagi
эрозии	kapnayan
инновации	innovations
инновации	inobasyon
инновации	innovation
зарабатывать	kumita
зарабатывать	kita
беременна	buntis
ирвинг	irving
павсаний	pausanias
неуклонно	steadily
полезность	kapakinabangan
полезность	utilidad
полезность	utility
наверх	taas
качественная	husay
мотоциклы	bisikleta
придает	kalakip
девятой	ikasiyam
