και	та
επιχείρημα	аргументом
επιχείρημα	аргумент
χρήσεις	використовує
χρήσεις	користується
χρήσεις	використання
τομέας	сектор
μετατροπή	перетворення
μετατροπή	конверсія
μετατροπή	перетворено
μετατροπή	перетворити
αστρονόμος	астроном
εισόδου	запис
εισόδου	вхідний
εισόδου	вхідні
εισόδου	ввід
γεωγραφικά	географічної
γεωγραφικά	географічні
γεωγραφικά	географічне
γεωγραφικά	географічні
γεωγραφικά	географічний
γεωγραφικά	географічне
αικατερίνη	катерина
επιχειρήματα	аргументи
επιχειρήματα	аргументів
ανθολογία	антологія
φρουρά	охорона
φρουρά	гвардія
άγνωστα	невідомий
άγνωστα	невідомо
άγνωστα	невідома
άγνωστα	невідомі
άγνωστα	невідоме
επιπρόσθετα	додатково
εκπομπές	викидів
εκπομπές	емісія
άραβες	араби
όπλο	зброя
όπλο	рушниця
όπλο	гармата
όπλο	пістолет
νεαρός	янг
νεαρός	молода
νεαρός	молоді
νεαρός	молодою
νεαρός	молодий
νεαρός	молодим
πολεμικές	бойові
γραμμένο	писав
γραμμένο	записано
γραμμένο	написано
γραμμένο	записані
πέτρα	камінь
πέτρα	stone
πέτρα	стоун
πέτρα	петра
πέτρα	скеля
πέτρα	рок
πέτρα	кручі
πέτρα	rock
δολοφονήθηκε	убитий
κύκλους	кіл
κύκλους	кола
κύκλους	циклів
φτάνοντας	нормальної
θείο	сірка
θείο	сірка
ανταλλαγή	торгівлі
ανταλλαγή	торгівля
ανταλλαγή	обмін
λέων	лев
λέων	леон
λέων	лео
λέων	лев
αναγνωρίστηκε	підтверджую
αναγνωρίστηκε	визнана
αναγνωρίστηκε	визнала
αναγνωρίστηκε	визнав
αναγνωρίστηκε	визначена
αναγνωρίστηκε	визначено
αναγνωρίστηκε	впізнав
αναγνωρίστηκε	визнано
αναγνωρίστηκε	визначив
νίκο	ніко
νίκο	ніко
καταστήματα	магазинів
καταστήματα	крамниці
καταστήματα	магазини
καταστήματα	магазини
παρατήρηση	спостереження
μόνιμη	постійний
κροατία	хорватія
κροατία	хорватії
παντρευτεί	ср
πρωταθλητή	шам
πρωταθλητή	чемпіон
δευτερόλεπτα	сек
δευτερόλεπτα	секундах
δευτερόλεπτα	секунд
δευτερόλεπτα	секунди
τζων	джон
τζων	іоанн
τζων	іван
δομές	структури
δομές	структур
δομές	конструкції
αρχιτέκτονα	архітектор
ουίλιαμ	вільям
ντελ	дель
ντελ	del
ντελ	dell
ντελ	делл
αμυντικός	захисник
αμυντικός	захисний
ηχώ	echoes
ηχώ	echo
ηχώ	ехо
ηχώ	відлуння
αγώνισμα	подію
αγώνισμα	події
αγώνισμα	подією
αγώνισμα	подія
απόσπασμα	цитати
απόσπασμα	цитата
απόσπασμα	цитування
απόσπασμα	уривок
απόσπασμα	відділення
απόσπασμα	загін
απόσπασμα	витягнути
απόσπασμα	екстракт
πέναλτι	пенальті
πέναλτι	штраф
κατανόηση	розуміючи
κατανόηση	взаєморозуміння
κατανόηση	розуміння
ναζί	нацистів
ναζί	нацистам
ναζί	нацисти
κορυφές	вершин
κορυφές	вершини
αστέρια	зірки
δημοσιεύτηκε	опублікований
δημοσιεύτηκε	оприлюднено
δημοσιεύτηκε	опубліковано
δημοσιεύτηκε	опубліковано
δημοσιεύτηκε	опубліковані
λευκή	білий
