மற்றும்	и
பிரகாசமாக	яркие
பிரகாசமாக	яркий
பிரகாசமாக	ярко
பிரகாசமாக	светлый
பிரகாசமாக	яркая
மகனுடன்	сынок
மகனுடன்	сын
பெர்க்	берг
பிரே	брей
டெரிக்	деррик
தண்ணீரைக்	вода
தண்ணீரைக்	воды
தண்ணீரைக்	воду
சாப்பிட்ட	ел
சாப்பிட்ட	съел
சாப்பிட்ட	съели
சாப்பிட்ட	ели
சாப்பிட்ட	съели
சாப்பிட்ட	ел
சாப்பிட்ட	ели
டிராய்	трой
தீனா	дина
தீனா	дина
மலர்களால்	цветочек
மலர்களால்	цветок
ஜப்பார்	джаббар
தோபா	тоба
சின்சினாட்டி	цинциннати
சிம்மம்	лео
சிம்மம்	лев
விக்கிமேற்கோள்	викицитатник
டைம்லர்	daimler
இணையதளத்தை	вебсайт
இணையதளத்தை	сайт
புருவம்	лоб
புருவம்	брови
புருவம்	бровь
மென்மையானது	слик
சிட்டிசன்	гражданин
சிட்டிசன்	гражданина
ஆஸ்திரலேசியா	австралазии
பெரோன்	перон
துத்தம்	символизирует
சுருக்கு	петля
சுருக்கு	свернуть
சுருக்கு	крах
சுருக்கு	zip
ரம்	ром
ரம்	рома
பிராவோ	браво
விசிய	фиджи
டோரி	тори
கையகப்படுத்துதல்	приобретения
கையகப்படுத்துதல்	приобретение
கணங்களும்	мсд
சூனிய	ведьма
ஏமாற்ற	обмануть
தொலைநகல்	факс
தாமதமானது	задерживается
தாமதமானது	задержка
ஸ்ட்ராஸ்	штраус
நோட்புக்	тетрадь
நோட்புக்	блокнот
செரீனா	серена
செரீனா	сирена
தேவாஸ்	дэвов
ஜாக்குலின்	жаклин
கலென்	гален
பலேரிக்	балеарские
நேர்வழி	руководство
மைல்கற்கள்	вехи
மைல்கற்கள்	этапы
