है	hai
लेबनान	libanas
औचित्य	pagrindimas
औचित्य	pateisinimas
रूपक	metafora
नौका	jachta
नौका	valties
नौका	valtis
शैवाल	dumblių
शैवाल	dumbliai
प्रचारक	rengėjai
एडम्स	adams
मंत्रिमंडल	ministerijų
मंत्रिमंडल	ministerijos
मंत्रिमंडल	kabineto
लेट	vėlai
तिल	sezamo
ट्विटर	twitter
जेरी	džeris
पतला	liesas
पतला	nedideli
आइलैंड	sala
आइलैंड	islandija
आइलैंड	islandijos
आइलैंड	salos
कमर	juosmens
फौज	armijos
फौज	kariuomenė
फौज	armija
कमाल	nuostabios
कमाल	nuostabu
कमाल	nuostabūs
कमाल	nuostabus
मालिश	masažo
मालिश	masažas
आसवन	distiliavimo
आसवन	distiliavimas
लाइनों	eilutės
लाइनों	linijos
पाषाण	karjeras
कवक	grybas
क्षतिपूर्ति	kompensacija
क्षतिपूर्ति	kompensacijos
सूखा	sausa
सूखा	sausas
सूखा	sausos
सूखा	sausra
इस्लामिक	islamo
रजिस्टर	registrus
रजिस्टर	registrai
अनूदित	išversti
चमत्कार	stebuklus
चमत्कार	stebuklas
चमत्कार	stebuklus
उत्तेजना	įtampa
गेट्स	vartus
गेट्स	vartai
विमानन	aviacijos
विमानन	aviacija
डैनियल	daniel
फिलाडेल्फिया	filadelfijos
टुकड़ा	fragmentas
टुकड़ा	vnt
टुकड़ा	gabalas
स्पैनिश	ispanų
स्पैनिश	ispaniškai
स्पैनिश	ispanijos
अपोलो	apollo
एफबीआई	ftb
कैमरून	kamerūnas
हाइब्रिड	hibridų
हाइब्रिड	hibridai
हाइब्रिड	hibridinių
बलात्कार	rapsų
संतोष	pasitenkinimo
संतोष	pasitenkinimas
कथाएं	pasakų
रोलिंग	rowling
सजावट	dekoravimas
सजावट	dekoracijos
हिमनद	ledynas
कैफीन	kofeino
संकुचन	spaudimą
इन्टरनेट	interneto
इन्टरनेट	internetas
जीवंत	energinga
उर्वरक	trąšų
उर्वरक	trąšos
अनुवादक	vertėjai
अनुवादक	translators
आरोपों	kaltinimai
आरोपों	kaltinimų
दिलचस्प	įdomu
दिलचस्प	įdomus
दिलचस्प	žavinga
संयम	blaivybę
आँखें	akimis
आँखें	akys
आँखें	akis
शाप	prakeiksmas
कैपिटल	sostinės
कैपिटल	kapitolijaus
बास	žemi
फतेहपुर	fatehpur
डेस्कटॉप	darbastalio
जीती	laimėjo
जादुई	stebuklingas
जादुई	stebuklinga
सितारे	žvaigždžių
डीजल	dyzeliniai
डीजल	dyzelinas
डीजल	dyzelino
तेरह	trylika
स्पिन	spin
गिने	sunumeruoti
स्टेज	etapai
निष्ठा	atsidavimą
निष्ठा	atsidavimo
निष्ठा	nuoširdžiai
निष्ठा	pažiūras
कैल्सियम	kalcis
कैल्सियम	kalcio
दीप	gilus
दीप	gili
दीप	giliai
बंधक	įkaitų
बंधक	įkaitu
बंधक	hipoteka
बंधक	hipotekos
एंटीबॉडी	antikūnų
एंटीबॉडी	antikūnai
प्रत्यारोपण	implantas
प्रत्यारोपण	transplantacija
प्रत्यारोपण	transplantacijos
प्रत्यारोपण	transplantacija
नाइट्रेट	nitrato
ज़रूर	tikras
कॉमन्स	commons
व्यवसायी	verslininkas
उपनिषद्	upanišados
सीनियर	abiturientai
नकद	pinigų
नकद	pinigai
नकद	grynieji
आभूषण	papuošalas
आभूषण	papuošalai
लड़ाकू	kovotojas
बेसिन	baseinas
चार्टर	chartija
चार्टर	chartiją
उत्प्रेरक	katalizatorius
हर्ष	žiauri
स्टेम	kamieninių
जनजातियों	kilę
टिम	timas
खानों	kasyklų
खानों	kasyklose
ओवेन	owen
प्रागैतिहासिक	priešistorinis
इरादे	ketinimas
इरादे	ketinimą
लेग	kojos
कालक्रम	chronologija
अवधारणाओं	sąvokos
अवधारणाओं	sąvokų
प्रोफ़ाइल	profiliai
घृणा	neapykanta
घृणा	nekenčiu
घृणा	neapykanta
एंड्रयू	endriu
मसाला	masala
मसाला	spice
मूल्यवान	vertinga
मूल्यवान	vertingas
चिकन	višta
चिकन	vištiena
चिकन	vištos
चिकन	vištienos
बर्बरता	vandalizmo
संकीर्ण	siauros
संकीर्ण	siauras
संकीर्ण	siaura
समझी	laikoma
विशेषाधिकार	privilegija
विशेषाधिकार	prerogatyva
विशेषाधिकार	privilegijuotas
रोमांस	romantika
कार्यक्षमता	funkcionalumas
सामर्थ्य	gebėjimai
स्वच्छता	švaros
स्वच्छता	sanitarijos
आखिरकार	galiausiai
आखिरकार	pagaliau
ऐन	ann
अदृश्य	nematomas
अदृश्य	latentinis
अंगूठी	žiedas
प्रोफ़ेसर	profesorius
नमूनों	egzemplioriai
मकर	ožiaragis
परतों	sluoksniai
अटल	ryžtingų
अटल	pavyzdingai
कुरान	koranas
कुरान	korane
दुष्ट	rogue
दुष्ट	blogis
दुष्ट	blogio
निष्पक्ष	nešališkas
निष्पक्ष	neutralus
संयोजित	kombinuotosios
वर्जित	draudžiama
बराबरी	lygu
अमीनो	amino
पाटिल	patil
नकदी	pinigų
नकदी	pinigai
नकदी	grynieji
ज्यामितीय	geometrinis
ज्यामितीय	geometrija
ज्यामितीय	geometrinės
अरुणा	aruna
निराशा	nusivylimas
निराशा	nusivylimą
दरवाजा	durys
दरवाजा	durų
शॉपिंग	apsipirkti
फिल्मांकन	filmavimo
सितारों	žvaigždžių
धोखाधड़ी	sukčiavimas
धोखाधड़ी	sukčiavimo
प्रिंट	spausdinti
गली	gatvė
गली	gatvės
बैंगलोर	bangalore
वेदांत	vedanta
दबाने	akcentas
दबाने	spaudžiant
हिल्स	kalvų
मैट	matinis
बंदर	apa
बंदर	beždžionė
अलाउद्दीन	alauddin
जरुरी	būtinas
वायुमंडलीय	atmosferos
मेघालय	meghalaja
इवान	ivanas
नेल्सन	nelson
सीनेट	senato
सीनेट	senatas
रेशे	pluoštai
रेशे	pluoštų
रेशे	šilko
खिड़की	langas
खिड़की	lango
आतंक	teroro
आतंक	terorizmu
आतंक	terorizmas
नर्तकी	šokėja
डगलस	douglas
चालुक्य	čalukjų
पढ़े	skaito
मोटर्स	motors
पियानो	pianino
अप्रत्याशित	netikėta
यूनिवर्सल	universal
यूनिवर्सल	universalus
यूनिवर्सल	universaliųjų
असफलता	gedimas
असफलता	nesėkmė
असफलता	nepakankamumas
पंखों	sparnai
पंखों	sparnus
गोदावरी	godavari
दुर्बल	silpnas
स्थूल	storas
स्थूल	riebalų
स्थूल	riebalai
अभूतपूर्व	fenomenas
दोषों	defektai
वैचारिक	ideologinių
सर्जन	chirurgas
क्षारीय	šarminiai
क्षारीय	šarminės
रोमांचक	įdomiai
रोमांचक	įdomi
उत्पादकता	našumas
उत्पादकता	produktyvumas
सांप	gyvatės
सांप	gyvate
सांप	gyvatė
सांप	gyvatės
सांप	gyvates
सांप	gyvačių
संभाल	rankena
संभाल	tvarkyti
गन	pistoletas
गन	ginklą
गन	ginklas
सावित्री	savitri
यादृच्छिक	atsitiktinai
यादृच्छिक	atsitiktinė
क्रिस्टोफर	christopher
सचमुच	tiesiogine
सचमुच	išties
सचमुच	tikrai
किरन	kiran
मॉरिसन	morrison
घाटियों	slėniai
साँप	gyvatės
साँप	gyvate
साँप	gyvatė
सचिवालय	sekretoriatas
सचिवालय	sekretoriato
इंसुलिन	insulino
इंसुलिन	insulinas
सींग	ragas
जन्मजात	įgimta
पिरामिड	piramidės
खोजा	atrado
खोजा	aptikta
खोजा	truko
जोली	jolie
शेयरधारकों	akcininkai
ऑयल	naftos
ऑयल	alyva
ऑयल	aliejus
अमित	amit
पिच	pikis
झरना	krioklys
झरना	krenta
सीमांत	pasienio
गुणांक	koeficientas
जीभ	liežuvio
जीभ	liežuvį
जीभ	liežuvis
लॉग	rąstus
पागल	proto
सिलिकॉन	silicis
सिलिकॉन	silicio
सॉसेज	dešra
सहानुभूति	užuojautą
न्यायपालिका	teismai
विनियमित	reguliuoti
मुकुट	karūna
यादगार	įsimintina
करों	mokesčiai
भुजा	rankos
गिल	gill
भण्डार	atsargų
बॉम्बे	bombėjuje
कॉलेजों	kolegijose
कंपनियाँ	bendrovės
कंपनियाँ	įmonėse
कंपनियाँ	bendrovių
मिशिगन	mičigano
डकोटा	dakotos
भूवैज्ञानिक	geologas
असुर	asura
सेंटीमीटर	centimetrų
सीने	krūtinės
घर्षण	trinties
नरसंहार	žudynės
नरसंहार	genocidas
विचारकों	mąstytojų
दुर्भाग्य	negeroves
दुर्भाग्य	deja
फोरम	forumas
फोरम	forum
चिन	chin
लड़का	berniukas
बॉडी	kūno
बॉडी	kūnas
पीतल	pučiamųjų
मुक्केबाजी	bokso
उभरा	išsipūtimas
बोतल	butelis
बोतल	buteliukai
तुम्हारा	tavo
सस्ता	pigiai
सस्ता	pigūs
सस्ता	pigus
सस्ता	pigios
सस्ता	pigu
सस्ता	pigiau
चेन	čen
चेन	grandinės
चेन	grandinė
आर्द्रता	drėgnumas
आर्द्रता	drėgnis
आर्द्रता	drėgmė
ऑक्सीकरण	oksidacijos
समन्वित	koordinuoti
संचिका	failas
स्पष्टीकरण	paaiškinimas
स्पष्टीकरण	paaiškinimus
स्पष्टीकरण	paaiškinimai
स्पष्टीकरण	išaiškinimas
निराश	nusivylęs
निराश	nusivylę
यूट्यूब	youtube
श्रुति	šruti
शक्तियाँ	jėgos
प्रजापति	pradžapatis
कारखाना	fabrikas
कारखाना	gamykloje
कारखाना	gamykla
इब्न	ibn
किम	kim
फलक	skydai
फलक	lentos
पते	adresus
पते	adresai
निपुण	įgudę
निपुण	kapitonas
