در	dveře
موسیقیدان	muzikant
هیوز	hughes
تخیل	představivost
تخیل	fantazie
تخیل	představivosti
تقلیل	snižování
تقلیل	snížení
تقلیل	redukce
تقلیل	zmenšení
تقلیل	snížená
دومینیکا	dominika
چیا	chia
واژگانی	lexikální
ساماندهی	regulační
ساماندهی	účetnictví
دویل	doyle
بردگی	otroctví
هنریک	henrik
هنریک	henryk
خراج	hold
خراج	pocta
خراج	pocty
اپوزیسیون	opozice
اپوزیسیون	nesouhlas
اپوزیسیون	odpor
لاستیک	gumy
لاستیک	guma
لاستیک	gumové
لاستیک	gumový
لاستیک	pneumatiku
لاستیک	pneumatika
تشخیصی	diagnostické
تشخیصی	diagnostika
گرفتگی	zatmění
دامپزشکی	veterináři
دامپزشکی	veterinář
دامپزشکی	veterinární
دامپزشکی	veterinář
مینگ	ming
سوئز	suez
پتی	patty
غیرمستقیم	nepřímý
غیرمستقیم	nepřímé
نامطلوب	nežádoucí
کرکس	sup
بازدیدکنندگان	diváci
بازدیدکنندگان	diváky
بازدیدکنندگان	diváků
صیاد	predátor
صیاد	dravec
آلبر	alberta
آلبر	albert
دات	dot
دات	tečka
کوهپایه	úpatí
مقصر	obviňování
مقصر	pachatel
مقصر	viník
مقصر	otřesné
گوته	goethe
ناخدا	kapitáne
ناخدا	kapitán
درخشندگی	záře
درخشندگی	genialitu
مخلوطی	směs
مخلوطی	směsi
ساید	sida
ساید	side
ساید	sid
متان	metan
گرانادا	grenada
گرانادا	granada
استثنا	výjimky
استثنا	výjimkou
استثنا	výjimku
استثنا	výjimka
آمین	amen
اصطکاک	tření
گامبیا	gambie
هور	hura
هور	havre
سوماترا	sumatra
درسدن	dresden
کوزه	urnu
کوزه	sklenice
کوزه	jar
فرابنفش	ultrafialové
دوزخ	peklo
دروغین	nepravdivé
دروغین	falešné
گالیله	galileo
هاو	hao
هاو	howe
مارتینز	martinez
پروفایل	profil
پروفایل	profilu
تسریع	zrychlení
شربت	šťáva
شربت	džus
شربت	šťávy
شربت	sirup
الوار	prkno
الوار	dřevo
میوسن	miocén
ولوو	volvo
سیگما	sigma
برک	burke
تاثیری	odráží
دلم	chuť
آیچی	aichi
آبجو	piva
آبجو	pivní
آبجو	pivo
آبجو	pivko
مات	matný
مات	mott
مات	mutt
مات	neprůhledné
شیردهی	kojení
کارآفرینی	podnikání
بطری	lahve
بطری	lahvičky
بطری	láhve
بطری	lahev
بطری	láhev
بطری	flaška
کلئوپاترا	kleopatra
ذغال	uhlí
ذغال	strusky
شاپرک	můra
شاپرک	mol
اورتن	orton
مفعول	předmět
مفعول	objekt
مفعول	objektu
مفعول	spodní
مفعول	dno
مفعول	spodek
مفعول	dně
کرمی	červ
کربوکسیلیک	karboxylové
اروین	erwin
اروین	irwin
ضربان	tep
ضربان	impuls
ضربان	puls
ضربان	pulz
آیینه	zrcátko
آیینه	zrcadla
آیینه	zrcadlo
کفر	rouhání
کفر	nevěra
کفر	popření
کفر	odmítání
کفر	popírání
کفر	odepření
کفر	kafr
حلزون	šnek
حلزون	měkkýšů
دانوب	dunaj
دانوب	donau
فاسد	zkorumpované
فاسد	zkorumpovaný
فاسد	zvrhlý
ابرها	mraky
نویسه	char
نویسه	znak
نویسه	postava
نویسه	charakter
نویسه	znaků
نویسه	postavy
نویسه	znaky
نایل	niall
چسب	lepidlo
چسب	lepicí
چسب	lepidla
چسب	lepidlo
چسب	lepidla
سیلویا	silvia
سیلویا	sylvia
سیلویا	sylvie
شناختن	identifikovat
ژاندارمری	četnictva
اویلر	euler
تعویق	odložit
سرسخت	tvrdohlavá
سرسخت	tvrdohlavý
کلینیک	klinika
کلینیک	kliniky
کلینیک	klinice
پیشگویی	proroctví
قولی	slib
مردانی	muže
مردانی	pánské
مردانی	men
مردانی	mužů
مردانی	muži
سیکورسکی	sikorski
سیکورسکی	sikorsky
آریل	ariel
لینچ	lynch
پیشنهادهای	návrhy
پیشنهادهای	návrhy
پیشنهادهای	návrhů
شیرهای	lvi
شیرهای	lvy
حداد	haddad
ترامپ	trump
فارنهایت	celsia
خردمند	inteligentní
خردمند	moudrý
خردمند	moudrá
خردمند	moudré
اژه	egejské
تاسف	litovat
تاسف	lítost
معاینه	zkoumání
معاینه	vyšetření
یادمان	pomník
یادمان	památník
یادمان	památka
یادمان	monument
مگابایت	mib
هرمس	hermes
هضم	trávení
هضم	strávený
هضم	digest
شالکه	schalke
جنگها	války
جنگها	válek
دجله	tigris
پالایه	filtru
پالایه	filtr
سوت	pískání
سوت	píšťalku
سوت	pískání
جامه	zabalené
جامه	zabalený
جامه	oděvy
بسی	bessie
بالگردگاه	blm
آنتیگوا	antigua
استیونز	stevens
مگی	maggie
آمپر	ampère
غیرطبیعی	nepřirozené
ارتکاب	spáchání
میگوید	říká
همراهان	doprovod
همراهان	společnice
همراهان	společníky
همراهان	společníci
خاویر	xavier
مازاد	přebytek
مازاد	přebytky
مازاد	nadbytek
مازاد	přebytek
مازاد	nadbytek
ورشکستگی	bankrot
ورشکستگی	úpadek
لیام	liama
لیام	liam
سیری	siri
داکوتا	dakota
فاکتورهای	faktury
آرمانی	armani
کپلر	kepler
فواید	přínosy
فواید	přínos
فواید	výhody
فواید	dávky
دوردست	vzdálený
دوردست	vzdálená
دوردست	vzdálené
دهها	desítky
دهها	desítek
دهها	desítky
دهها	tucty
دهها	desítek
دنور	denveru
تجلی	zjevení
رودها	proudy
رودها	řek
رودها	řeky
رودها	rivers
سوئیفت	swift
کامپایل	sestavování
کامپایل	sestavení
آمینو	amino
شال	šál
شال	šátek
شال	šátek
روت	ruth
روت	rott
خوشی	joy
خوشی	radosti
خوشی	radost
خوشی	spokojenost
خوشی	štěstí
مورچه	mravence
مورچه	mravenčí
مورچه	mravenec
مورچه	mravence
مورچه	mravenců
مورچه	mravenci
ستوده	pochválen
کاکس	cox
چستر	chester
ناز	roztomilý
ناز	roztomilé
ناز	roztomilá
ناز	bliss
ناز	blaho
باغچه	zahrady
باغچه	zahrada
باغچه	zahradní
فاینال	konečná
فاینال	závěrečná
فاینال	konečné
فاینال	finále
فاینال	konečný
الکساندرا	alexandra
میسون	masona
میسون	mason
سانتاندر	santander
هیدرولیک	hydraulika
هیدرولیک	hydraulické
سفالی	keramiky
افزونه	prodloužení
افزونه	rozšíření
همگرایی	konvergence
همگرایی	sbližování
رژه	průvod
رژه	přehlídka
آریانا	arianna
آریانا	ariana
ساندرا	sandro
ساندرا	sandra
اخیرا	nedávno
زهر	jed
زهر	jed
روبین	robin
روبین	robyn
چارلتون	charlton
اکتشافات	průzkum
اکتشافات	objevy
آوا	ava
آوا	awa
چان	chan
شقایق	bobule
شقایق	sasanka
تاجیکی	tádžické
ترکستان	turkestánu
تمسخر	posměchu
تمسخر	výsměch
تمسخر	výsměch
تمسخر	výsměch
موز	banán
موز	banány
موز	banánů
موز	banány
اندوه	žalu
اندوه	smutek
اندوه	žal
اندوه	zármutek
اندوه	smutek
اندوه	žal
اندوه	zármutek
اندوه	muka
اندوه	smutku
اندوه	smutek
آیندهوون	eindhoven
رونالدو	ronaldo
آکوستیک	akustické
آکوستیک	akustika
هنرمندی	umělecké
هنرمندی	umělecká
هنرمندی	umělecký
هنرمندی	umělec
هنرمندی	umělkyně
هنرمندی	umělce
آریان	ariane
آریان	árijské
نیمروز	polední
نیمروز	poledne
نیمروز	polední
نیمروز	poledne
چوپان	shepherd
چوپان	pastýř
بالستیک	balistické
نابینا	slepý
نابینا	slepé
نابینا	slepá
فریبا	okouzlující
سیستماتیک	systematické
سیستماتیک	systematicky
لورکوزن	leverkusen
آماتور	amatérský
آماتور	amatérské
آماتور	amatér
فوراً	okamžitě
فوراً	ihned
توالت	záchod
توالت	toaleta
توالت	wc
توالت	toalety
توالت	záchody
برگرداند	reprodukovat
آنجلو	angelo
آرین	árijské
تورنمنت	turnaje
تورنمنت	turnaj
هیچکس	nikdo
دادرسی	proces
دادرسی	soud
لاهور	lahore
کوریتیبا	curitiba
اتاقک	kokpitu
اتاقک	chatě
اتاقک	chata
اتاقک	chaty
اتاقک	kabina
توکوگاوا	tokugawa
ژئومورفولوژی	geomorfologie
مکالمه	konverzaci
مکالمه	rozhovor
مکالمه	konverzace
کیس	case
کیس	případě
کیس	pouzdro
کیس	případ
کهکشانی	galaktické
جرارد	gerard
دف	daf
دف	def
مختل	narušit
مسموم	otrávil
مسموم	otrávené
مسموم	otrávená
مسموم	otráven
مسموم	otrávený
مسموم	jed
ماین	main
ماین	hlavní
ماین	maine
کارزار	battle
کارزار	bitva
هلیم	helium
خریداران	kupci
خریداران	kupující
اهانت	opovržení
اهانت	pohrdání
همخوان	sboru
همخوان	sbor
همخوان	souhláska
امپریالیسم	imperialismus
اسلاوی	slovanské
میهنی	vlastenecké
کلینت	clint
بوروندی	burundi
آندریا	andrea
دوون	devon
شارون	sharon
شارون	charon
نیوپورت	newport
تونگا	tonga
خورخه	jorge
اندروز	andrews
پالمر	palmera
پالمر	palmer
هپاتیت	hepatitida
هپاتیت	hepatitidy
مناسک	rituály
مناسک	pomazání
مناسک	obřady
تظاهر	předstírat
تظاهر	předstírá
تظاهر	předstírání
پلاس	plus
پلاس	navíc
اکرم	akram
امانت	nabízené
امانت	nabízená
امانت	nabídl
امانت	nabízených
امانت	integrita
امانت	integritu
امانت	poctivost
امانت	integrity
امانت	celistvost
گومز	gomez
گومز	gómez
ورماخت	wehrmachtu
نوئل	noel
حاصلخیز	plodná
عطا	ata
سنترال	ústřední
سنترال	centrální
سنترال	centrála
هایک	heike
هایک	hayek
وینستون	winston
هوکایدو	hokkaido
تانگ	tang
خالدار	spatřen
خالدار	spatřena
ساکت	tiše
ساکت	ticho
کلمنت	clement
کلوب	klub
کلوب	club
کلوب	klubová
کلوب	klubu
طرحهای	návrhy
طرحهای	vzory
ملیتی	národnosti
تشریفاتی	slavnostní
دلا	della
صباح	sabah
فشنگ	náboje
فشنگ	kulka
فشنگ	náboj
روانکاوی	psychoanalýzu
گون	gon
هلنا	helena
افعال	slovesa
افشا	odhalit
ادوبی	adobe
شایعات	zvěsti
شایعات	pomluvy
شایعات	fámy
شری	cherie
شری	sherry
بازخورد	názor
بازخورد	odezva
جویس	joyce
آلباتروس	albatros
انسولین	inzulín
انسولین	inzulinu
انسولین	inzulin
انسولین	insulin
انسولین	inzulínu
شاعرانه	poetické
مؤمن	věrná
مؤمن	věrní
مؤمن	věrné
مؤمن	věrný
مؤمن	věřící
آستون	aston
ماندگاری	životaschopné
ماندگاری	přetrvávání
ماندگاری	vytrvalost
ماندگاری	trvanlivosti
ماندگاری	životnost
یاکوب	jakob
یاکوب	jacob
یاکوب	jakub
یاکوب	jakuba
ویتوریو	vittorio
مدیسون	madison
جاوااسکریپت	javascript
شیروانی	podkroví
فای	fay
بلفاست	belfastu
بافر	nárazník
بافر	nárazníkové
قیچی	nůžky
چاقی	obezity
چاقی	tlustý
چاقی	tuk
چاقی	tučný
چاقی	tuky
چاقی	tlustá
بازو	zbraně
بازو	paže
بازو	ruce
بازو	ruka
بازو	paži
بازو	paže
بازو	ruku
پرنسس	princess
پرنسس	princezna
پرنسس	princezny
ضرایب	koeficientů
ضرایب	koeficienty
لایق	zaslouží
لایق	hoden
لایق	hodna
لایق	schopen
لایق	schopná
لایق	schopný
لایق	schopného
لایق	schopné
فالتس	falcko
اشتراکی	kolektivu
اشتراکی	kolektivní
پرستاران	sestřičky
پرستاران	sestry
پارت	part
پارت	část
شیلات	rybolov
مانور	panství
مانور	manor
تیمهای	týmů
تیمهای	týmy
درنگ	zaváhání
درنگ	váhání
درنگ	zůstal
درنگ	zůstala
نابرابری	nerovnost
نابرابری	nerovnosti
رمزگشایی	dekódování
دندانپزشکی	stomatologie
هیت	heath
بول	boll
بول	býk
بول	bull
ورژن	edice
ورژن	vydání
بافتی	tkáň
بافتی	tkáně
لوبیا	fazole
رضی	razi
جنی	jenny
هادسون	hudson
کوبه	kobe
نزدیکتر	bližší
نزدیکتر	blíž
نزدیکتر	blíže
وارونه	obrácené
حواس	smyslů
حواس	smysly
پیغمبر	prorok
پیغمبر	proroka
پیغمبر	proroku
اسرارآمیز	tajemný
اسرارآمیز	záhadné
اسرارآمیز	tajemné
اسرارآمیز	záhadný
اسرارآمیز	tajemná
اسرارآمیز	mystické
اسرارآمیز	okultní
استفانی	stephanie
گزارشگر	reportér
گزارشگر	reportérka
گزارشگر	novinář
مریل	merrill
النور	eleanor
درخور	vhodný
درخور	vhodná
درخور	vhodné
درخور	montáž
سوییس	švýcarsko
فانوس	lantern
اشاعه	šíření
کریستوف	christophe
کریستوف	christoph
دفترچه	sešit
دفترچه	zápisník
متهمان	obžalovaní
ایگل	orel
ایگل	eagle
ایگل	orlí
ایگل	orla
سانتو	santo
ویر	ware
ویر	weirová
مافوق	nadřízený
لینه	linnaeus
سدها	nádrže
سدها	zásobníky
لنگر	kotva
لنگر	kotvu
لنگر	kotviště
خطری	nebezpečí
بسنده	postačí
آنست	nástupu
آنست	nástup
سوختگی	popáleniny
سوختگی	burns
سوختگی	hoří
سوختگی	hořet
سوختگی	spálit
مالاگا	malaga
مالاگا	málaga
سورن	severn
یورگن	jürgen
برایتون	brightonu
سانی	sunny
سانی	slunečný
معطر	pikantní
القایی	vyvolání
القایی	indukční
رینولدز	reynolds
رونی	ronnieho
رونی	ronnie
زال	zal
نفوذی	insider
لیبرتی	svoboda
لیبرتی	liberty
فریمن	freeman
باواریا	bavorské
باواریا	bavorsko
تفصیل	rozlišovací
برنجی	brass
برنجی	rýži
برنجی	rýže
دالان	komora
دالان	komory
دالان	chodba
دالان	koridor
دالان	koridoru
قاعدگی	menstruační
قاعدگی	menstruaci
قاعدگی	menstruace
اباد	abad
پوزش	prosby
پوزش	výmluvy
ماکائو	macao
ماکائو	macau
رابه	rabe
ارزی	rezervy
منزوی	izolované
منزوی	ojedinělé
منزوی	izolovaný
پورتلند	portlandu
مثانه	měchýř
ادا	předstírání
ادا	ada
ماریون	marion
آمبرلا	deštník
آگوستین	augustin
آگوستین	augustine
اقلیدسی	eukleidovská
زاغه	slumu
مشروع	nelegitimní
مشروع	oprávněný
مشروع	legitimní
چاق	tlustý
چاق	tuk
چاق	tučný
چاق	tuky
چاق	tlustá
فضیلت	ctnosti
فضیلت	ctnost
گروس	hrubý
گروس	hnus
گروس	hrubé
گروس	hrubá
نمادها	symbolů
نمادها	symboly
شارپ	ostrý
شارپ	ostře
شارپ	ostré
شارپ	ostrá
پیترو	pietro
پاناسونیک	panasonic
هرمی	pyramidu
هرمی	pyramida
هرمی	pyramidy
مستثنی	vyloučený
مستثنی	vyloučeno
مستثنی	vyloučené
مستثنی	vyloučená
مستثنی	vyloučen
تورهای	výlety
تورهای	prohlídky
آگوستوس	augustus
شاهکارهای	využívá
سیشل	seychely
کای	kai
آرزوهای	optimistický
آرزوهای	očekávání
مخروط	kužel
لم	lemma
لم	čerpací
رالی	rally
رالی	shromáždění
رالی	rallye
رالی	raleigh
کونگ	kongu
کونگ	konga
کونگ	kong
آهوی	jelení
آهوی	jelen
آهوی	jelena
کاکتوس	kaktus
چرچیل	churchill
پرستو	polykat
پرستو	spolknout
پرستو	presto
سوان	labutí
سوان	labuť
سوان	swann
بویز	boyz
متافیزیک	metafyzice
تذکره	životopis
پرهای	peří
ایدا	ido
ایدا	ida
ایدا	ada
کلیر	claire
کراولی	crowley
تیری	thierry
جسارت	předpoklad
جسارت	domněnka
معصومی	neposkvrněné
مسن	starší
شرحی	vysvětlující
ناپایدار	nestabilní
