par	關於
šķērsošanas	跨越
šķērsošanas	穿越
magnum	magnum
kopēt	複製
kopēt	副本
prefekts	省長
auglīga	肥沃
ratus	手推車
apgaismes	照明
personīga	個人
defekti	瑕疵
defekti	缺陷
ieguldīt	投資
ieguldīt	投資
tukšas	空白
tukšas	空
adriana	adriana
postgresql	postgresql
antigēnu	抗原
iepazīšanās	約會
formāla	正規
formāla	正式
ouens	owen
ouens	歐文
cisco	cisco
cosworth	cosworth
amēlija	amelia
rbs	rbs
grūta	艱難
grūta	強硬
grūta	困難
grūta	難
grūta	艱難
asiņošana	流血
asiņošana	出血
numerācija	編號
nep	nep
baudīt	享受
gruntsūdens	地下水
pvo	誰
maisu	麻袋
vājo	呆滯
neskaitāmi	無數
paviāni	狒狒
engelberts	engelbert
bairons	拜倫
likumdevējs	立法院
grafīts	石墨
seksualitāti	性行為
seksualitāti	性
mīlu	戀愛
mīlu	愛
mīlu	love
mīlu	愛情
cruz	cruz
cēloņus	起因
sargāt	保護
motivācija	動機
motivācija	動因
motivācija	動力
pacienti	病患
pacienti	患者
pacienti	病人
elektroenerģija	電力
elektroenerģija	供電
elektroenerģija	電
mīļā	蜂蜜
mīļā	dear
imunitātes	豁免權
imunitātes	豁免
imunitātes	免疫
finišs	完成
realizētu	實現
privāts	隱私
privāts	私人
privāts	私營
aprēķināšana	計算
aprēķināšana	計算
rer	rer
atjaunošanās	振興
daudzgadīgi	長年
daudzgadīgi	常年
tūska	腫脹
tūska	腫
tūska	水腫
bojātas	受損
bojātas	損壞
širokovs	shirokov
inventārs	裝備
inventārs	存貨
inventārs	庫存
konti	決算
mim	mim
abdulla	abdulla
dubults	雙
dubults	雙重
dubults	雙倍
dubults	加倍
kong	孔
laši	鮭魚
vēlmēm	慾望
etanols	乙醇
divpalātu	兩院制
sarežģītības	複雜
sarežģītības	複雜性
bufera	緩衝區
bufera	緩衝
bufera	保險槓
aukslēju	味覺
aukslēju	顎
personīgie	個人
citāts	報價
citāts	引文
citāts	引用
citāts	引述
citāts	報價
citāts	引文
destilācijas	蒸餾
mpeg	mpeg
ķīlu	質押
ķīlu	認捐
nogulsnes	沈積
riteņi	輪
riteņi	車輪
nātrijs	鈉
padotajiem	下屬
nejauša	附帶
nejauša	隨機
pamanāma	可見
gadadiena	週年紀念
vēstulēs	信
vēstulēs	字母
vēstulēs	信件
korānu	可蘭經
korānu	古蘭經
naomi	naomi
laternas	燈籠
ballistisko	彈道
hjūstona	休士頓
līkumu	彎曲
līkumu	彎彎
līkumu	彎
pārdevēja	賣方
konusveida	錐形
samteņi	satyrinae
stefānija	stephanie
vegānu	素食
balsts	道具
nogurums	疲勞
nogurums	疲勞
izvilkt	拉
krāsaino	有色
krāsaino	彩色
sūknis	泵
sūknis	水泵
apsūdzība	公訴
apsūdzība	起訴
apsūdzība	控告
regresijas	回歸
regresijas	倒退
likvidēšana	消除
likvidēšana	處置
analogā	模擬
analogā	類比
analogā	模擬
izsitumi	疹
izsitumi	皮疹
sanda	sanda
bauer	bauer
imunitāte	豁免權
imunitāte	豁免
imunitāte	免疫
deformācija	變形
deformācija	偏轉
olnīcas	卵巢
bankās	銀行
bubalus	bubalus
telstar	telstar
apstāties	停止
dao	道
velosipēds	單車
velosipēds	腳踏車
velosipēds	自行車
velosipēds	單車
velosipēds	腳踏車
velosipēds	自行車
koreja	韓國
koreja	朝鮮
hemionus	hemionus
archiveurl	archiveurl
briesmonis	妖怪
briesmonis	怪獸
briesmonis	怪物
akūtu	急性
akūtu	尖銳
krūtīs	胸
krūtīs	胸部
krūtīs	胸膛
krūtīs	胸口
rezonanse	共振
vārpstas	spindle
ovi	ovi
mākslīgs	人工
mākslīgs	人造
kaudzes	成堆
ilūzija	幻想
ilūzija	幻覺
ilūzija	錯覺
attīstīšana	發展
barošana	餵食
barošana	進食
barošana	餵養
sharepoint	sharepoint
modificēts	修改
kaimiņš	鄰居
smagākas	更重
smagākas	重
taisnās	直腸
tārtiņi	charadrius
meego	meego
asaras	淚水
asaras	流淚
asaras	淚
asaras	眼淚
noraidīt	駁回
piepilsētā	郊區
āmurs	錘
āmurs	錘子
āmurs	槌
birmā	緬
birmā	緬甸
monetārā	貨幣
nosūtīšanu	解脫
nosūtīšanu	轉送
nosūtīšanu	轉發
krāšņi	閃光
paneļa	小組
paneļa	面板
sīpolu	洋蔥
imigrantiem	移民
kalta	偽造
ueber	ueber
dārgas	昂貴
dārgas	貴
mors	mors
apgalvojumi	指控
apgalvojumi	指稱
apgalvojumi	斷言
apgalvojumi	債權
āboli	蘋果
krista	krista
krista	christa
limuzīns	轎車
modi	sweeps
domino	骨牌
atsaukts	撤回
kvalitatīvs	定性
funk	funk
kenneth	kenneth
izņemti	撤回
izdevēji	出版社
izdevēji	出版商
jungs	鄭
izomēru	異構
izomēru	異構體
izomēru	異構
izomēru	異構體
nairobi	內羅畢
arpanet	arpanet
pieraksti	紀錄
pieraksti	記錄
lanius	lanius
sana	薩那
sīpoli	洋蔥
sīpoli	洋蔥
reputācija	名譽
reputācija	聲譽
reputācija	名聲
reputācija	信譽
reputācija	聲望
vespuči	vespucci
piešķiršana	歸屬
piešķiršana	署名
piešķiršana	委派
piešķiršana	指派
piešķiršana	任務
piešķiršana	轉讓
piešķiršana	授予
piešķiršana	授予
piešķiršana	獎
piešķiršana	撥款
piešķiršana	分配
nišu	槽
identiskas	相同
institūti	研究所
stāvokļi	條件
rover	rover
maksātnespējas	破產
nežēlību	殘酷
sakausējums	合金
bremžu	煞車
bremžu	制動
uzaicināti	邀請
uzaicināti	受邀
noplūdes	洩漏
noplūdes	滲漏
noplūdes	洩漏
noplūdes	漏
noplūdes	洩漏
entuziasts	愛好者
darbvirsmas	桌面
darbvirsmas	桌面
ogg	ogg
verve	神韻
bumbiņas	丸子
integrēts	整合
koloniālās	殖民
atvieglot	減輕
puisis	guy
puisis	男朋友
puisis	男友
jens	jens
ariel	ariel
einem	einem
mutācija	突變
mutācija	變異
mirušais	逝者
mirušais	已故
skatienu	凝視
havajiešu	夏威夷
neskaidrību	含糊
modeles	模型
modeles	模特
modeles	型號
modeles	模特兒
parazītu	寄生蟲
parazītu	寄生蟲
parazītu	寄生
dxe	dxe
parlophone	parlophone
pastiprināšanās	強化
pastiprināšanās	擴充
individuāla	個人
individuāla	個別
individuāla	個體
ambīcijas	抱負
ambīcijas	野心
ambīcijas	雄心
ambīcijas	抱負
ambīcijas	野心
ambīcijas	雄心
ambīcijas	志向
atņemšanas	減法
peroksīdu	過氧化物
rfid	rfid
aizmirsts	遺忘
kalcijs	鈣
radošuma	創造性
radošuma	創意
radošuma	創造力
nošaut	拍攝
nošaut	拍
nošaut	射
prima	prima
textcolor	textcolor
neregulāra	不規則
detektora	探測器
zirneklis	蜘蛛
vēstniecību	大使館
vēstniecību	使館
aptuvenā	大致
aptuvenā	近似
norietu	沒落
legacy	傳承
legacy	遺贈
legacy	遺留
legacy	遺產
paletes	調色盤
atgādināt	提醒
rokrakstā	手寫
atvēršana	開局
atvēršana	開幕
izmēģinājums	審訊
izmēģinājums	審判
izmēģinājums	試驗
izmēģinājums	實驗
objektīvs	不偏不倚
embriju	胚胎
embriju	胚胎
studenta	學生
uzliesmojumu	暴發
uzliesmojumu	爆發
aizsniegt	觸及
difūzijas	擴散
difūzijas	傳播
globāla	全球
saldumu	糖果
saldumu	糖
ieinteresēts	興趣
ieinteresēts	感興趣
mozaīkas	馬賽克
baņķieris	莊
pure	純潔
pure	純純
pure	純
pure	純粹
emocijām	情感
emocijām	感情
emocijām	情緒
emocijām	情感
emocijām	感情
emocijām	情緒
pastiprinātāji	放大器
pirtis	浴場
traģiski	悲劇
traģiski	悲慘
drosme	勇氣
drosme	英勇
metāns	甲烷
metāns	沼氣
austiņas	耳機
austiņas	耳機
austiņas	耳機
olnīcu	卵巢
auditorija	觀眾
auditorija	觀眾
pazudusi	缺少
pazudusi	失蹤
pazudusi	遺失
kapitālisms	資本主義
akadēmiķi	學者
kulthārds	coulthard
garcía	加西亞
garcía	garcía
diploma	文憑
labāki	更好
kredīts	信用
kredīts	信貸
kredīts	借款
kredīts	貸款
kredīts	借貸
whl	whl
chemie	chemie
traces	痕跡
jauc	混淆
patriarhu	族長
novell	novell
grēkus	罪孽
grēkus	罪
grēkus	罪惡
okinavas	沖繩
okinavas	琉球
izspieda	榨
racionālu	理性
svins	鉛
svins	領先
svins	帶頭
daļējas	局部
daļējas	部分
gallija	鎵
klausās	聆聽
akordeons	手風琴
coracias	coracias
vienojas	同意
piliens	滴
piliens	下降
savākšanas	收集
savākšanas	收藏
spēlētājām	娛樂
liellopi	牛
nokrāsas	色調
sveša	異形
sveša	外星人
kurpes	皮鞋
kurpes	鞋
kurpes	鞋子
actiņas	眼神
actiņas	雙眼
actiņas	眼睛
actiņas	眼
rūpnieciska	工業
sasaistīt	裝訂
prizmas	稜鏡
kjusju	九州
gribam	想要
efektīvā	有效
nepietiekams	不足
nepietiekams	不足
komplektā	kit
plakāti	海報
telecom	電訊
telecom	電信
zidāns	zidane
sakausējumi	合金
neapmierināts	受挫
neoficiāla	非正式
streiki	罷工
amplitūda	振幅
bruto	毛
bruto	毛額
patīkami	很好
patīkami	尼斯
palladium	鈀
atklāsme	啓示
diafragmas	橫隔膜
diafragmas	隔膜
seminārus	討論會
seminārus	研討會
stubs	存根
dūdas	風笛
paipalas	鵪鶉
ventilācijas	通風口
ventilācijas	噴口
ventilācijas	通風
pieslēgties	連線
pieslēgties	連結
monogrāfija	專論
ain	ain
elastīgi	靈活
elastīgi	彈性
elastīgi	柔性
elastīgi	靈活性
elastīgi	鬆緊
elastīgi	彈性
neierobežota	無限
brīvprātīgā	志願者
brīvprātīgā	義工
kapanens	kapanen
iupac	iupac
vecrīga	襪
vecrīga	襪子
ciest	受苦
bedre	坑
blokāde	封鎖
bmc	bmc
kabelis	有線
kabelis	纜繩
kabelis	電纜
frameless	frameless
skice	素描
skice	草圖
pavedieni	線
pavedieni	紗
īpašumtiesības	所有權
īpašumtiesības	擁有權
kritisks	危急
kritisks	批判
kritisks	臨界
džeimijs	jamie
uzticīgs	忠誠
uzticīgs	忠實
sachsen	sachsen
saistoši	裝訂
colstyle	colstyle
mirkļi	moments
mirkļi	瞬間
mirkļi	時刻
sagans	sagan
luminiscences	螢光
urīnpūšļa	膀胱
izvērst	擴張
izvērst	擴展
izvērst	拓展
izvērst	擴大
sasniegtais	成就
sasniegtais	成績
reģistrētie	註冊
saturnu	土星
authorlink	authorlink
savāktu	集合
indikators	指標
redzēju	鋸
redzēju	鋸子
naa	naa
šķidrs	液體
šķidrs	液
šķidrs	液態
atlikuma	剩餘
notiesāti	定罪
jahrhundert	jahrhundert
emocionālā	情感
remixed	remixed
tīna	tina
lēti	廉價
lēti	便宜
joga	瑜伽
joga	瑜珈
izolācija	絕緣
izolācija	隔熱
izolācija	隔絕
izolācija	隔離
izolācija	孤立
izolācija	與世隔絕
brošūras	小冊子
izolēts	隔離
izolēts	孤立
izolēts	與世隔絕
defekts	失敗
defekts	缺陷
jēru	羔羊
sein	sein
sajūsmu	狂喜
novērotāju	觀察員
slinkums	懶惰
ierobežošanas	遏制
kosmētikas	化妝品
kosmētikas	化妝品
tukši	空白
tukši	空
dinamiski	動態
baba	巴巴
sēdekļi	席位
sēdekļi	座位
importēt	進口
kājiņas	腿
patrīcija	patricia
saaukstēšanās	冷冷
saaukstēšanās	寒冷
saaukstēšanās	冷
norīt	燕
norīt	燕子
norīt	吞
ieguvums	受益
ieguvums	福利
trauma	損傷
trauma	創傷
trauma	外傷
rāmis	幀
rāmis	框框
rāmis	框架
rāmis	框
rtl	rtl
ieguvumi	福利
vīrusiem	病毒
neitrāli	中性
neitrāli	中立
pitsburgā	匹茲堡
monogrāfijas	專論
provincia	provincia
dārgumi	寶物
dārgumi	財寶
dārgumi	寶藏
dārgumi	珍寶
dārgumi	寶藏
iekarojot	征服
dzēš	刪除
strīpas	stripe
strīpas	條紋
slapja	潮濕
artiodactyla	artiodactyla
īno	eno
čūlas	瘡
čūlas	潰瘍
čūlas	潰瘍
matejs	使徒
līgavu	新娘
noziedznieki	罪犯
vitorio	vittorio
vivaldi	vivaldi
koridors	走廊
radikālas	激進
aviokompānija	航空公司
aviokompānija	航空
maksājumi	付款
maksājumi	支付
maksājumi	付款
maksājumi	支付
cinks	鋅
amc	amc
tiesnese	法官
vītoliņa	氛圍
hitachi	hitachi
vēlētājiem	選民
vēlētājiem	選民
eta	eta
sviras	槓桿
sviras	籌碼
sviras	槓桿
dzeršanas	飲酒
risc	risc
bezmiegs	失眠
bezmiegs	失眠症
pagrabu	基底
pagrabu	地下室
nostiprināšana	加強
marmota	marmota
hamfrijs	humphrey
zeps	sepp
poras	毛孔
nepārtrauktības	持續性
nepārtrauktības	連續性
lūsija	露西
lūsija	lucy
vienkāršoti	簡體
vienkāršoti	簡化
pusaudžiem	青少年
ieslēgti	啟用
lifts	抬
lifts	提升
lifts	電梯
lifts	升降機
lifts	電梯
cdma	cdma
pievienojos	加入
maltiešu	馬耳他
renovācijas	整修
renovācijas	翻新
renovācijas	翻修
padomdevējs	顧問
padomdevējs	導師
rezervēts	預留
rezervēts	保留
kompromisu	妥協
kompromisu	折衷
langs	langs
kompensē	抵消
papio	papio
ars	ars
nowiki	nowiki
sveķi	牙齦
sveķi	樹脂
sveķi	樹脂
sveķi	膠
sveķi	口香糖
paveikts	完成
celiņa	追蹤
celiņa	曲目
celiņa	軌道
celiņa	軌跡
skaidrā	清醒
cns	cns
pasīvā	被動
pasīvā	消極
perpendikulāra	垂直
iemaksu	繳款
dastins	dustin
uzsūcas	吸收
silīcijs	矽
sanāksmju	會議
paslēpt	隱藏
benga	benga
neskaidrs	含糊
datastyle	datastyle
kostīmi	西裝
atbilstība	匹配
atbilstība	比對
atbilstība	match
gājējiem	行人
href	href
leslijs	leslie
rubenss	rubens
tin	錫
tin	鐵皮
tin	tin
pāragri	早產
mācekļus	學徒
jon	jon
lamatas	圈套
lamatas	陷阱
lamatas	陷阱
krustošanās	交集
krustošanās	路口
krustošanās	十字路口
krustošanās	攔截
krustošanās	截獲
vairumtirdzniecības	批發
elaphus	elaphus
mordehajs	mordechai
klausītājiem	聽眾
lasi	讀
lasi	讀取
lasi	閱讀
battlefield	戰地
battlefield	戰場
autobusus	公車
autobusus	巴士
romānos	小說
maģija	魔神
maģija	魔法
maģija	魔術
maģija	神奇
maģija	魔力
ļaunums	惡
ļaunums	邪惡
gori	gori
fotogrāfi	攝影師
miglā	大霧
miglā	迷霧
miglā	霧
ciete	澱粉
kandidātam	候選人
kandidātam	候選
ironiski	諷刺
konkrētais	具體
konkrētais	混凝土
konkrētais	水泥
noma	雇用
noma	租約
noma	租賃
noma	租賃
noma	租金
noma	租借
noma	租約
noma	租賃
valdens	walden
aromāts	芳香
aromāts	香氣
aromāts	芬芳
aromāts	香味
aromāts	香水
aromāts	香味
aromāts	芳香
aromāts	香氣
rokturis	處理
tualete	馬桶
tualete	廁所
tualete	洗手間
tualete	廁
tualete	廁所
tualete	浴室
tualete	洗手間
izzust	消失
džens	鄭
klijāni	buteo
ģeneratori	發電機
vecmāmiņa	祖母
vecmāmiņa	奶奶
vecmāmiņa	阿嬤
olīvu	橄欖
olīvu	olive
atkalapvienošanās	統一
atkalapvienošanās	團聚
atkalapvienošanās	團圓
atkalapvienošanās	同學會
atkalapvienošanās	重逢
sadale	撥款
sadale	分配
sadale	分布
sadale	分配
sadale	分銷
sadale	分布
morris	morris
dsl	dsl
pīļknābis	鴨嘴獸
jet	噴射
jet	噴氣
neveiksme	失敗
neveiksme	挫折
karma	報應
karma	因果報應
rīklē	喉
rīklē	喉嚨
rīklē	嗓子
rīklē	咽喉
alejandro	alejandro
patenti	專利權
patenti	專利
kondensators	電容
gogolis	gogol
zaks	zach
iemācīt	教
lan	嵐
lan	蘭
analogi	類比
analogi	類比
analogi	比喻
haims	chaim
sintētiski	合成
pārdevēju	賣方
ferenc	ferenc
sliktākais	最糟糕
sliktākais	最壞
sliktākais	最糟
pasīvo	被動
pasīvo	消極
audzētava	農場
dizaineri	設計師
sēklinieki	睪丸
bahreina	巴林
meditācija	冥想
holēras	霍亂
lemj	決定
cienīgs	值得
avenue	大街
avenue	大道
sdl	sdl
soccerbase	soccerbase
mest	擲
mest	扔
mest	丟
tuvāka	更近
tuvāka	更近
pavediens	線
pavediens	線索
omāna	阿曼
goran	goran
novārtā	忽略
novārtā	疏忽
novārtā	忽視
saki	說
mobilizēt	動員
formulējums	措辭
formulējums	措詞
naglas	釘子
naglas	指甲
mel	mel
mel	梅爾
klusēšana	寂靜
klusēšana	沈默
klusēšana	緘默
anoda	陽極
gpu	gpu
tabaku	煙草
atlaides	特價
atlaides	折扣
atlaides	回扣
īri	房租
īri	租
īri	租金
banānu	香蕉
banānu	蕉
oksīdi	氧化物
ziedojumi	捐
ziedojumi	捐贈
ziedojumi	捐款
ziedojumi	捐獻
ziedojumi	捐贈
ziedojumi	捐助
ziedojumi	捐款
salikti	復合
salikti	化合物
salikti	大院
ccc	ccc
dārgs	昂貴
dārgs	貴
redžo	reggio
korupcija	腐敗
žeroms	jérôme
irma	irma
asiņošanas	流血
asiņošanas	出血
apraide	廣播
apraide	直播
apraide	播放
apraide	播出
apraide	放送
apraide	廣播
cikloni	氣旋
sestdien	星期六
sestdien	週六
lekcija	講課
lekcija	講座
lekcija	演講
zudumi	滅失
zudumi	虧損
zudumi	損失
zudumi	喪失
zudumi	虧損
zudumi	損失
kamils	kamil
aizstāvi	後衛
prasmju	技藝
prasmju	技巧
prasmju	技能
zīmēšana	畫畫
zīmēšana	畫
zīmēšana	油畫
zīmēšana	繪畫
karola	carola
sinusa	鼻竇
sinusa	竇
elektromagnētiskie	電磁
smēķēšana	吸煙
smagāka	更重
smagāka	重
indie	獨立
sakausējuma	合金
studien	studien
gangsta	匪幫
ante	ante
taipinu	太平
ieguldījumi	投資
ieguldījumi	投資
ieguldījumi	投資
šaujamieroču	火器
šaujamieroču	槍械
jūtām	感受
jūtām	感情
sarakste	書信往來
paātrināt	加速
noskaņa	心境
noskaņa	心情
noskaņa	情緒
ērts	方便
ērts	舒服
ērts	舒適
zivjērglis	鶚
spontāni	自發
spontāni	自發性
spontāni	自發
volframs	wolfram
recepšu	處方
eitanāziju	安樂死
terase	露台
terase	陽台
terase	臺
ešlija	ashley
motocikli	摩托車
priekšlikumi	建議
priekšlikumi	提議
priekšlikumi	動議
likvidācija	清算
spīdzināšanu	酷刑
csi	ccd
csi	csi
planktonu	浮游生物
sociālisti	社會主義
eden	伊甸園
eden	eden
pase	護照
apsūdzēta	被告
saprāts	感
izmeklē	調查
samits	峰會
macos	macos
dopingu	興奮劑
dopingu	摻雜
austin	austin
austin	奧斯汀
pārdēvējot	更名
amv	amv
honolulu	檀香山
organiskie	有機
preparāts	籌備
lasāms	可讀
sem	sem
sem	山姆
sem	sam
sem	薩姆
regexp	regexp
hjogo	兵庫
kompass	指南針
kompass	羅盤
bankrots	破產
būri	籠子
pavairošana	乘法
pavairošana	傳播
pavairošana	繁殖
pavairošana	育種
pavairošana	培育
pavairošana	飼養
pavairošana	繁殖
pavairošana	生殖
pavairošana	複製
pavairošana	繁殖
kalibrs	口徑
noskaņojums	士氣
noskaņojums	心境
noskaņojums	心情
noskaņojums	情緒
aisbergu	冰山
sachs	sachs
ziemassvētkus	聖誕
ziemassvētkus	聖誕節
nina	nina
trepes	梯子
trepes	梯
trepes	階梯
trepes	樓梯
trepes	階梯
pērkot	購買
pērkot	買
ētiski	倫理
footwork	步法
iesniegti	提交
memorands	備忘錄
haliaeetus	haliaeetus
miniatūru	微型
miniatūru	迷你
zvaigznīti	星號
scolopacidae	scolopacidae
penns	penn
primigenius	primigenius
deitērija	氘
runcis	tomcat
varbūtības	概率
varbūtības	概率
varbūtības	可能性
sek	秒
sēdēja	週六
sēdēja	sat
aizspriedumiem	偏見
aizspriedumiem	偏見
pārrāvums	中斷
pārrāvums	休息
pārrāvums	打破
pārrāvums	破裂
reptilia	reptilia
saskaņotu	連貫
tuksnešiem	沙漠
tuksnešiem	荒漠
jahtas	遊艇
reorganizāciju	重組
reorganizāciju	改組
ieplakām	窪地
sanoma	sanoma
cigarešu	香煙
cigarešu	煙
īsāko	最短
spriedzi	張力
mola	商場
granātas	榴彈
noliktavā	倉庫
noliktavā	倉儲
fosilo	化石
pastiprinātājs	放大器
transformācija	轉換
transformācija	變換
transformācija	轉化
transformācija	轉型
transformācija	轉變
transformācija	變形
ziloņkaula	象牙
zirņi	豌豆
zirņi	豌豆
teritoriālie	領土
katrina	katrin
topogrāfijas	地形
raj	raj
šēnbergs	schoenberg
lētāki	便宜
nitrāts	硝酸鹽
nitrāts	硝酸
patiesumu	誠意
patiesumu	真誠
bondarenko	bondarenko
gārnets	garnett
plutonija	鈽
temzas	泰晤士河
pipari	辣椒
pipari	胡椒
toksīni	毒素
juristi	律師
prāmja	渡船
prāmja	渡口
prāmja	渡輪
izskaidrotu	闡明
atceroties	回顧
freebsd	freebsd
archivedate	archivedate
liebe	liebe
valmet	valmet
uzskaite	紀錄
uzskaite	記錄
uzskaite	計量
uzskaite	存貨
uzskaite	庫存
uzskaite	會計
atkārtošanās	重現
forti	forti
mierīga	平靜
ulveuss	ulvaeus
apavi	鞋類
anni	anni
kaķēns	小貓
lilypond	lilypond
megija	maggie
packard	packard
neatradu	合法
apcietināšanas	逮捕
apcietināšanas	被捕
apcietināšanas	拘捕
šķiedra	纖維
šķiedra	纖維
demogrāfija	人口
gauras	mergus
finansiālā	財務
finansiālā	金融
laupīšanas	打劫
laupīšanas	劫
laupīšanas	搶劫
bravo	bravo
orizonti	horizonte
elc	elc
pārvades	傳送
pārvades	傳輸
smagums	地心引力
smagums	引力
smagums	重力
aušanas	編織
aaa	aaa
spoks	鬼魂
spoks	鬼
spoks	幽靈
salīdzināms	可比
reaktora	核反應堆
reaktora	反應堆
klauns	小丑
salinieki	島民
manipulēt	操縱
pacientam	病患
pacientam	患者
pacientam	病人
nezāles	雜草
laimīgi	祝福
laimīgi	有福
kilogrami	千克
kilogrami	公斤
šķēršļi	壁壘
šķēršļi	屏障
