категорија	loại
кликнување	bấm
беседа	oration
хаклбери	huckleberry
пул	poole
треперка	anthus
ронсон	ronson
вознемирувачки	disturbing
тендер	tender
лудогорец	ludogorets
карловац	karlovac
акса	aqsa
раниери	ranieri
фром	fromm
гета	guetta
гета	geta
кајзерслаутерн	kaiserslautern
чун	chun
чун	xuân
учеше	dạy
гир	gere
талија	talia
талија	thalia
радослав	radoslav
перлмутер	perlmutter
британецот	brit
ториум	thori
маица	áo
пепи	pepi
нојенгаме	neuengamme
овиедо	oviedo
еснаф	guild
силистра	silistra
хелсингборг	helsingborg
адсл	adsl
долготрајните	lingering
лавинија	lavinia
дебелн	döbeln
џена	jenna
меркатор	mercator
дарси	darcy
осветлени	illuminated
паганството	paganism
дукс	dux
дукс	dukes
серфиџе	servia
шура	shura
зоки	joe
азиз	aziz
мудро	wise
сенгор	senghor
отстапила	ceded
ингрид	ingrid
праска	peaches
праска	đào
праска	đào
праска	peach
крстарење	cruise
ебро	ebro
вилер	wheeler
таунс	townes
чувствувајќи	sensing
краснодар	krasnodar
рори	rory
мејси	macy
тун	thun
грацијан	gratianus
тенисон	tennyson
тироидната	thyroid
гардијан	guardian
антиквитети	antiquities
медуза	medusa
паднаа	rớt
паднаа	rơi
паднаа	té
паднаа	ngã
кони	kony
кони	connie
микелон	miquelon
хора	hora
кавендиш	cavendish
калвино	calvino
резервирано	reserved
бродолом	shipwreck
хуи	huy
бетелгез	betelgeuse
богарт	bogart
реднап	redknapp
чичен	chichen
ножици	kéo
ножици	shears
ножици	scissor
малабо	malabo
спанаќ	spinach
ореол	quầng
ореол	halo
ацетил	acetyl
нубија	nubia
онтологија	ontology
роксана	roxana
карбон	carbon
карбон	cacbon
карбон	carbone
верноста	fidelity
доерти	daugherty
доерти	doherty
пријам	priam
зделка	thuận
невина	tội
џунгла	rừng
џунгла	jungle
хоуп	mong
хоуп	xoa
трикала	trikala
малезиски	malaysia
ингушетија	ingushetia
герд	gerd
азотна	nitric
оснабрик	osnabrück
бериша	berisha
вреќи	sacks
вреќи	túi
хистерија	hysteria
хадронски	hadron
поправа	fixing
целестин	celestine
скратени	khối
јавач	rider
јавач	kỵ
целулоза	cellulose
пикард	picard
ѓердан	chuyền
м}}	m}}
мортимер	mortimer
коб	cobb
банџул	banjul
рога	yaga
лилјаците	dơi
жилина	žilina
морс	morse
колач	bánh
колач	cookie
колач	cupcake
тјеполо	tiepolo
адреналин	adrenaline
гејт	gate
гејт	cổng
локхарт	lockhart
амелија	amelia
амелија	amélie
малфој	malfoy
злобен	vicious
копер	koper
наду	nadu
гисен	gießen
спокојно	serene
ќелавиот	hói
гус	ngỗng
гус	goose
тибо	thibaut
држењето	folded
раф	raf
раф	ruff
стоечки	đứng
црнец	nigga
црнец	đen
црнец	negro
карикатура	caricature
карикатура	cartoon
распутин	rasputin
слим	slim
слим	gầy
прасе	piglet
прасе	lợn
прасе	thối
прасе	heo
прасе	đẻ
динара	dinara
валерија	valeria
епидермисот	epidermis
кондор	condor
хигинс	higgins
крив	huệ
крив	tội
тревис	travis
каунас	kaunas
фрајберг	freiberg
џебот	giỏ
џебот	túi
џебот	pocket
семи	sammy
дил	dill
зделки	deals
њустед	newstead
јадел	ăn
нпр	npr
веспрем	veszprém
франциум	franxi
акутни	viêm
лилиентал	lilienthal
хонорар	fee
хонорар	phí
бмв	bmw
должник	nợ
бернерс	berners
акр	akr
трпат	chịu
провиденс	providence
итан	ethan
белградски	beograd
белградски	belgrade
риџ	ridge
риџ	đèo
мелинда	melinda
лавиринт	mê
ташкент	tashkent
фрида	frida
живееја	kiêng
антун	antun
пуебла	puebla
катрин	kathryn
катрин	catherine
катрин	catarina
исфахан	isfahan
покровители	patrons
мудар	wise
каулиц	kaulitz
одлучна	quyết
активација	activation
нејтан	nathan
побогати	kiệt
полимер	polymer
грифиндор	gryffindor
солоу	solow
муро	muro
ватац	vatatzes
аристофан	aristophanes
сатиричен	satirical
брант	brant
брант	brandt
ланца	lanza
чернобил	chernobyl
гвадалупе	guadalupe
сторија	truyện
сторија	chuyện
абе	abe
марек	marek
плачење	lóc
плачење	khóc
латерански	latêranô
папагал	vẹt
папагал	pyrrhura
папагал	parrot
папагал	vẹt
безбоен	lói
раја	raja
раја	raya
валдо	waldo
рајнхард	reinhard
рајнхард	reinhardt
несреќна	nhọ
несреќна	xui
несреќна	lê
чукотски	chukotka
рејли	rayleigh
скоти	scotty
аспирин	aspirin
крпи	rách
крпи	khăn
ерм	erm
виста	vista
кириленко	kirilenko
шеталиште	promenade
гис	gies
сторителот	perp
магариња	lừa
феудализам	feudalism
селена	selene
специја	spezia
четириношци	tetrapod
давење	đuối
подолски	podolski
досон	dawson
матура	prom
гласници	messengers
куклите	dolls
агресивност	aggression
теа	thea
ванда	wanda
атон	aten
никотин	nicotine
никотин	nicotin
киндер	kinder
серж	serge
нагоја	nagoya
тонг	tong
фиорентина	fiorentina
шеикот	sheikh
шеикот	shaikh
шеикот	sheik
билион	tỷ
билион	tỉ
робсон	robson
ојтин	eutin
бланка	blanca
бланка	blanka
несреќно	nhọ
несреќно	xui
несреќно	lê
гроув	grove
гроув	thô
антисемитизмот	semitism
фуга	fugue
потисне	suppress
едра	buồm
розентал	rosenthal
дјуи	dewey
кругер	kruger
кругер	krueger
ерин	erin
нат	nat
слаткиот	ngọt
сати	sati
посочувајќи	bôi
клејтон	clayton
најсекси	sexiest
фрлале	thảy
фрлале	vất
фрлале	ném
свини	sweeney
сарбрикен	saarbrücken
квадрадо	cuadrado
хамет	hammett
јард	yard
јард	sân
јард	tun
гибс	gibbs
лахор	lahore
редици	hàng
мачор	puss
мачор	mèo
мачор	cat
адолфо	adolfo
ксавиер	xavier
тукидид	thucydides
кошице	košice
паула	paula
киднапирани	cóc
кабардино	kabardino
комарци	muỗi
комарци	muỗi
селин	celine
џорџтаун	georgetown
лумен	lumen
нагано	nagano
хеленистички	hellenistic
сало	béo
сало	mập
сало	fat
скинхед	trọc
пригода	dịp
вим	wim
повеќекратен	nhiều
владивосток	vladivostok
кочници	phanh
палестинците	palestinians
стајнбек	steinbeck
лебдат	float
лебдат	nổi
бензински	xăng
клајнер	kleiner
симплекс	simplex
глувчар	buteo
глувчар	buzzard
хаким	hakim
мајли	miley
лулка	nôi
паско	pascoe
патагонија	patagonia
јакна	jacket
магарето	donkey
магарето	lừa
магарето	peanuts
розово	pink
розово	hồng
рез	phần
рез	cut
рез	cắt
рез	méo
рез	chém
рез	rạch
посакуваат	ước
тикви	pumpkins
јансен	janssen
ресична	uvular
шамил	shamil
каи	kai
смоленск	smolensk
ѓул	gul
чојбалсан	choibalsan
арлингтон	arlington
виук	festuca
брахими	brahimi
искрена	túc
гласна	loud
емеса	emesa
дувал	duval
мурад	murad
освалдо	osvaldo
муза	muse
илај	eli
штокхаузен	stockhausen
употребливост	usability
анета	aneta
кобо	cobo
холокауст	holocaust
саати	tiếng
саати	giờ
увс	uvs
хелиополис	heliopolis
пума	cougar
пума	puma
цреша	cherry
заостанати	backlog
тутор	latin
конуси	conics
ирачка	iraq
даница	danica
инфериорни	inferior
конзорциум	consortium
компактна	compact
компактна	nén
компактна	gọn
ладислав	ladislav
протисти	protist
палец	thumb
излет	picnic
финк	fink
игнација	egnatia
братски	brethren
клонирање	cloning
очајна	desperate
осомничениот	nghi
ламби	đèn
блоговите	blogger
клештино	kleines
