और	és
शिफ्ट	váltás
शिफ्ट	műszak
शिफ्ट	műszakban
हेग	hágai
पैकिंग	csomagolás
पैकिंग	csomagoló
निशुल्क	ingyenes
निशुल्क	ingyen
निशुल्क	free
निशुल्क	szabad
मोहल्ले	helység
मोहल्ले	település
पंजों	karom
राजकोष	kincstár
मंगोलियाई	mongol
पारिभाषित	meghatározott
पारिभाषित	meghatározva
पास्ता	tésztát
पास्ता	tészta
ट्रैन	szerelvény
ट्रैन	vonattal
ट्रैन	vonaton
ट्रैन	vonat
स्पेलिंग	helyesírás
दरारों	repedések
दरारों	repedés
ब्रिगेडियर	brig
अभिभूत	túlterhelt
बाध्यता	kényszeres
सिस्को	cisco
मार्ट	mart
प्रोस्टेट	prosztata
टेरियर	terrier
बाइट्स	bájt
रपट	jelentést
रपट	jelentés
रपट	beszámoló
रपट	jelentések
रपट	beszámolók
कनेक्ट	kapcsolódott
कनेक्ट	kapcsolt
कनेक्ट	összekapcsolt
कनेक्ट	kapcsolatban
कनेक्ट	kapcsolódás
कनेक्ट	kapcsolatot
बंधी	köt
बंधी	kötve
एचटीएमएल	html
पठनीय	olvasható
प्रभुता	szuverenitás
आलिया	alia
गुब्बारे	léggömb
गुब्बारे	lufi
फ़्रेम	keret
फ़्रेम	keretek
फ़्रेम	kereteket
फ़्रेम	keret
अनिद्रा	álmatlanság
हैली	halley
लैंग	lang
भेदन	áttörés
एक्सपो	expo
निकारागुआ	nicaragua
लॉबी	lobbi
बटेर	fürj
दालचीनी	fahéj
ज़ारा	zara
बरोज	burroughs
लीसेस्टर	leicester
लदान	terhelés
लदान	betöltése
फेरबदल	shuffle
इरान	iráni
इरान	irán
क्लोन	klón
मैकमिलन	mcmillan
कॉलिन	colin
तकनीशियन	technikus
ड्रेसिंग	kötést
सजाने	díszíteni
पहाड़िया	kísérteties
पहाड़िया	hátborzongató
एक्टर	színésznek
एक्टर	színész
टूटा	megtört
टूटा	törött
टूटा	törve
विडंबना	ironikus
विडंबना	irónia
कैंची	olló
कैंची	ollót
बोर्डिंग	beszállás
बोर्डिंग	bentlakásos
वोल्गा	volga
बैरीमोर	barrymore
भाला	lándzsa
आतिशबाजी	tűzijáték
एड्रियन	adrian
पाउलो	paulo
पाउलो	paolo
पायस	pius
नस्लवाद	rasszizmus
गार्जियन	őrző
बैप्टिस्ट	baptiste
तहखाने	pincében
तहखाने	alagsorban
तहखाने	pince
तहखाने	alagsor
नवीनीकृत	megújult
बागी	felkelő
चिमनी	kémény
गधा	csacsi
गधा	szamár
खाका	elrendezés
बेवर्ली	beverly
हेलीकाप्टर	helikopter
व्यस्ततम	legforgalmasabb
कसीनो	kaszinók
कसीनो	kaszinóban
कसीनो	casino
कसीनो	kaszinó
भिन्नताएं	különbségek
भिन्नताएं	eltérések
निश्चेतक	aneszteziológus
उथले	sekélyes
उथले	felszínes
उथले	sekély
एक्सेल	axel
हैम्बर्ग	hamburg
इग्लेसियस	iglesias
आवेदकों	kérelmező
आवेदकों	jelentkezők
आवेदकों	pályázók
डंडे	lengyelek
बिस्मार्क	bismarck
रावी	ravi
विभाजक	elválasztó
वृत	kör
वृत	kört
मोहल्ला	parish
आरसीए	rca
सेटिंग्स	beállítások
मिल्कशेक	turmix
जांघ	comb
ऊमेओ	umeå
बोया	vetett
बोया	bevetett
रिकवरी	fellendülés
रिकवरी	hasznosítás
रिकवरी	helyreállítási
रिकवरी	gyógyulás
एंटरप्राइज़	vállalkozás
एंटरप्राइज़	enterprise
बौछार	zuhany
कुर्द	kurd
कोरस	kórus
कोरस	kórus
लियोनार्डो	leonardo
ग्रिल	grill
विधानमंडल	jogalkotó
कोष्ठक	zárójel
कोष्ठक	zárójel
कोष्ठक	zárójelben
शाकाहार	vegetarianizmus
शाकाहार	vegetáriánus
बुआई	vetés
नियाग्रा	niagara
कुंग	kung
उज्जवल	fényesebb
उज्जवल	fényes
तिरस्कार	megvetéssel
प्यारी	bájos
प्यारी	kedves
दवाएँ	kábítószerek
दवाएँ	gyógyszerek
दवाएँ	drogot
दवाएँ	kábítószer
दवाएँ	drogok
दवाएँ	drog
दवाएँ	gyógyszerek
जिज्ञासु	különös
जिज्ञासु	kiváncsi
जिज्ञासु	kíváncsi
रोना	sírj
रोना	sír
रोना	sírás
रोना	sírni
रोना	sírok
रोना	sír
रोना	sírás
क्रोचे	croce
गुच्छे	fürtök
चाबी	kulcsfontosságú
चाबी	key
चाबी	kulcs
डन	dun
पिंगल	tawny
स्वेतलाना	svetlana
रैपिड	rapid
एनोरेक्सिया	anorexia
तश्तरी	csészealj
मजबूरी	tehetetlenség
मजबूरी	kényszer
विशालता	nagyság
ओस्लो	oslo
आर्यावर्त	árja
स्लीपर	alvó
असुरक्षा	bizonytalanság
प्रमाणिक	hiteles
प्लास्टर	gipsz
चबाने	rágni
लड़ता	harcok
लड़ता	harcol
उदासी	bánat
उदासी	szomorúság
फीका	elhalványul
अतिसार	hasmenés
स्कर्ट	szoknya
स्कर्ट	szoknyát
स्कर्ट	szoknya
स्कर्ट	szoknyát
बिच्छू	skorpió
मरीना	marina
मरीना	kikötő
चुंबन	csók
चुंबन	csók
चुंबन	puszi
चुंबन	csók
चुंबन	puszi
चुंबन	kiss
मलबा	törmelék
चोरों	tolvajok
मिक्स	mix
मिक्स	keverék
बाबुल	babylon
पेनल्टी	szankció
पेनल्टी	büntető
पेनल्टी	büntetés
हताहत	áldozatok
मैल्कम	malcolm
स्लिप	csúszás
स्लिप	csúszik
स्लिप	slip
देहाती	rusztikus
पॉलिटिक्स	politika
चिहुआहुआ	chihuahua
वीटॉन	vuitton
वृषण	herék
आयर्स	aires
चिंगारी	szikra
हँसी	nevetés
नन्दन	elysium
क्लारा	clara
यूराल	ural
साइट्स	helyszínek
साइट्स	oldalak
एस्केप	esc
एस्केप	szökés
एस्केप	menekülés
एस्केप	megszökni
बोलो	mondd
बोलो	körözés
बोलो	körözést
बोलो	beszélj
गोभी	káposzta
एरियल	ariel
सालो	évek
सालो	év
फिंच	finch
पहलवी	pahlavi
भतीजी	unokahúga
पांचवा	ötödik
दृश्यमान	látható
स्टेप	lépés
स्टेप	lépcső
सिस्टर	sis
सिस्टर	nővérem
जॉब	állás
जॉब	meló
जॉब	munka
जॉब	állás
जॉब	állások
जॉब	munkahelyek
संघनित्र	kondenzátor
ग़ौर	tükrözze
ग़ौर	tükrözik
तोता	papagáj
वेंडी	wendy
जई	zabos
जई	zab
मोचन	megváltás
गोल्डमैन	goldman
पैरा	para
संवर्द्धन	fejlesztések
घटाया	csökkent
घटाया	csökkentett
सब्ज़ी	zöldség
सब्ज़ी	növényi
सब्ज़ी	zöldség
सब्ज़ी	zöldségfélék
सब्ज़ी	zöldségek
प्रतिनिधिमंडल	felhatalmazás
प्रतिनिधिमंडल	küldöttség
प्रतिनिधिमंडल	delegáció
सिन	bűn
सिन	sin
अमानवीय	embertelen
अमानवीय	embertelen
वैक्यूम	porszívó
वैक्यूम	vákuum
दंश	pang
सर्वशक्तिमान	mindenható
व्यभिचार	házasságtörés
व्यसन	függőség
फेलिक्स	felix
फेलिक्स	félix
मानहानि	rágalmazás
मानहानि	rágalmazás
कामरेड	elvtársak
कामरेड	bajtársak
बेनी	benny
ग्लूटामेट	glutamát
सन्नी	sonny
जेलों	börtönökben
जेलों	börtönök
सद्दाम	szaddám
कार्यविधि	eljárás
पालिश	lengyel
नाथन	nathan
मसूड़ों	íny
शॉक	sokk
नुक्कड़	nook
मसीहा	messiás
एसीटेट	acetát
खरोंच	karcolás
प्याले	tálakat
विनम्रता	alázat
किस्सा	anekdota
न्यूक्लियर	nukleáris
अर्बन	városi
लिखावट	kézírása
लिखावट	kézírás
चारकोल	faszén
जियो	geo
बाल्टी	vödör
माले	maldív
ग्रेफाइट	grafit
मीडियम	közepes
जेरोम	jerome
पैट	pat
रिचमंड	richmond
कुटी	kuti
वुल्फ	farkas
वुल्फ	wolf
गतिरोध	patthelyzet
मिनिट	perc
गिबन	gibbon
हम्बोल्ट	humboldt
खोखला	üreges
दार	dar
शीना	sheena
संदूषण	szennyezés
संदूषण	szennyeződés
बोई	boi
इक्वाडोर	ecuador
कॉर्नर	sarkon
कॉर्नर	kanyar
कॉर्नर	sarok
दरिद्र	nincstelen
गधे	szamarak
रिज़ॉर्ट	resort
निर्गत	kibocsátott
निर्गत	kiadott
निर्गत	kiadva
नोटबुक	notebook
नोटबुक	notebook
नोटबुक	füzet
वाद्यों	eszközök
वाद्यों	műszerek
प्लांक	planck
अदिश	skaláris
एम्मा	emmával
एम्मा	emma
लैवेंडर	levendula
इंडिगो	indigo
गड्ढों	gödrök
पेन्सिलवेनिया	pennsylvania
मीड	mead
प्रधानाचार्य	igazgató
झिल्लियों	membránok
रेमिंगटन	remington
