ve	そして
adalar	諸島
misafir	ゲスト
misafir	ゲスト
law	法律
law	法学
kule	タワー
astronomi	天文学
rgb	rgb
kesme	裁断
kesme	切り取り
eddie	エディー
eddie	エディ
skor	スコア
skor	得点
şimşek	サンダー
şimşek	ライトニング
burda	ここ
turistik	ツーリスト
turistik	観光
aksaray	アクサライ
adem	アダム
four	four
four	フォー
ayaklanma	蜂起
ayaklanma	反乱
ayaklanma	暴動
katılmak	参加
tibet	チベット
mekke	メッカ
venezuela	ベネズエラ
venezuela	ベネズエラ
birincil	メイン
birincil	プライマリ
sport	スポーツ
kartaca	カルタゴ
yetişkin	成人
yetişkin	大人
yetişkin	大人
ağız	口頭
meşe	オークス
meşe	オーク
hükümdar	ルーラー
hükümdar	定規
hükümdar	主権
hükümdar	君主
hükümdar	モナーク
hediye	ギフト
hediye	贈り物
hediye	プレゼント
hediye	現在
hediye	present
hediye	プレゼント
hediye	景品
hediye	ギフト
hediye	贈り物
koşulları	条件
koşulları	規約
koşulları	用語
izleme	トラッキング
izleme	モニタリング
izleme	監視
sembolü	シンボル
sembolü	記号
aston	アストン
tekstil	繊維
tekstil	織物
tekstil	テキスタイル
tekstil	織物
eyüp	職業
eyüp	仕事
eyüp	ジョブ
inter	inter
jet	ジェット機
jet	ジェット
planlama	スケジューリング
planlama	スケジュール
planlama	計画
planlama	企画
planlama	プランニング
prodüksiyon	製作
prodüksiyon	生産
prodüksiyon	プロダクション
age	age
age	年齢
renkleri	カラー
renkleri	カラー
oran	レート
oran	評価
oran	比率
oran	オラン
georges	ジョルジュ
mesajı	メッセージ
mesajı	伝言
mermer	大理石
mermer	marble
oklahoma	オクラホマ
öldürür	kill
hassas	精度
hassas	テンダー
hassas	柔らかい
frekans	周波数
frekans	頻度
ken	ケン
modelleri	モデル
carter	カーター
pan	パン
bavyera	バイエルン
mayın	地雷
ideal	理想
kuyruklu	彗星
kuzeydoğu	北東
ilçeleri	ディストリクト
tercüme	翻訳
tercüme	翻訳
bale	バレエ
bale	ベール
versiyon	バージョン
yazık	哀れみ
boğaz	咽喉
boğaz	海峡
tüfek	小銃
tüfek	小銃
tüfek	ライフル
jennifer	ジェニファー
birlikler	単位
birlikler	ユニット
toz	ダスト
toz	砂塵
toz	ほこり
toz	粉末
toz	パウダー
toz	粉末
force	フォース
derleme	コンパイル
derleme	編纂
derleme	コンパイル
derleme	コンパイル
radyasyon	放射線
radyasyon	放射
sözlüğü	辞書
sözlüğü	辞典
miras	相続
miras	継承
miras	遺産
tatil	祝日
tatil	休日
tatil	ホリデー
tatil	休暇
tatil	バカンス
tatil	バケーション
tatil	祝日
tatil	休日
intikam	復讐
intikam	報復
intikam	復讐
intikam	リベンジ
elle	manual
elle	手動
elle	マニュアル
elle	エル
elle	手動
danny	ダニー
dk	ミン
dk	min
çaba	エンデバー
çaba	努力
pink	ピンク
pink	ナデシコ
evler	住宅
evler	家屋
hücum	違反
hücum	チャージ
hücum	課金
hücum	充電
büyüme	栽培
büyüme	成長
büyüme	成長
büyüme	発育
yaratıcı	クリエーター
yaratıcı	メーカー
yaratıcı	クリエイティブ
çavuş	sarge
çavuş	軍曹
çanak	ディッシュ
kutup	北極
farklılık	差異
farklılık	違い
farklılık	差分
dos	ドス
dos	dos
barbara	バーバラ
ron	ロン
zorla	フォース
sıcaklığı	気温
sıcaklığı	温度
hacmi	音量
hacmi	ボリューム
hacmi	体積
tag	タグ
cruz	クルス
oluşumu	フォーメーション
boyun	ネック
andrea	アンドレア
oblastı	オーブラスチ
yazmak	執筆
yazmak	書き込み
yazmak	筆記
çıkışı	終了
çıkışı	exit
çıkışı	出口
soy	ロブ
avustralyalı	オーストラリア
çıkmaya	デート
çıkmaya	出会い
çıkmaya	交際
point	ポイント
boru	パイプ
boru	チューブ
form	フォーム
form	形態
form	形式
form	フォーム
bitti	終了
bitti	オーバー
bitti	over
yemekler	食べ物
yemekler	料理
yemekler	食品
yemekler	食事
körfez	ガルフ
kazı	掘削
kazı	発掘
kazı	ディグ
kazı	掘る
kazı	掘る
kazı	発掘
durumlar	状況
durumlar	情勢
durumlar	近況
atlet	アスリート
elverişli	便利
seyit	サイイド
banka	バンクス
banka	バンク
banka	銀行
daima	常に
daima	いつも
studio	スタジオ
lizbon	リスボン
tamamlandı	終了
tamamlandı	コンプリート
tamamlandı	完備
çağrı	呼出
çağrı	召喚
çağrı	通話
çağrı	コール
çağrı	コーリング
irlandalı	アイリッシュ
bağlar	リンク
bağlar	つながり
bağlar	接続
bağlar	ネクタイ
dinamik	ダイナミック
şarap	ワイン
şarap	ワイン
sevilla	セビリア
sevilla	セビージャ
hedefi	ゴール
vektör	ベクター
vektör	ベクトル
ender	レア
soylu	尊い
miguel	ミゲル
ateşi	発熱
dua	祈り
dua	祈る
dua	dua
dua	祈り
dua	祈り
dua	祈り
dua	礼拝
dua	祈祷
soundtrack	サウンドトラック
cannes	カンヌ
berabere	引き分け
berabere	ネクタイ
ortaçağ	中世
bodrum	ボドルム
bodrum	地下室
bodrum	地下
bodrum	地下室
yazıldı	筆記
arizona	アリゾナ
mimarisi	アーキテクチャ
mimarisi	建築
kazananlar	勝者
partiler	当事者
partiler	パーティ
partiler	パーティー
seksen	eighty
kabile	部族
nacional	ナシオナル
semt	近所
semt	近隣
semt	地区
semt	ディストリクト
dayanışma	連帯
kurumları	機関
bush	ブッシュ
kahve	コーヒー
julius	ジュリアス
julius	ユリウス
hamur	生地
gizlice	こっそり
taç	ティアラ
taç	クラウン
tanım	定義
tanım	説明
tanım	解説
kurul	ボード
kaba	ラフ
kaba	乱暴
kaba	無礼
tartışmalı	申し立て
bomba	爆弾
batıya	ウエスト
batıya	西部
batıya	ウェスト
adaylığı	立候補
adaylığı	指名
clark	クラーク
görme	ヴィジョン
görme	ビジョン
görme	vision
yönü	方向
yönü	アスペクト
yönü	側面
side	サイド
orlando	オーランドー
orlando	オーランド
orlando	オルランド
göçebe	遊牧民
göçebe	遊牧民
üretici	製造業者
üretici	プロデューサー
üretici	製造業者
üretici	メーカー
zagreb	ザグレブ
yüzbaşı	隊長
yüzbaşı	キャプテン
sex	性別
sex	セックス
balıklar	魚類
balıklar	フィッシュ
fırsat	好機
fırsat	機会
sparta	スパルタ
dortmund	ドルトムント
çevirisi	翻訳
direk	ダイレクト
direk	マスト
direk	直接
ee	eee
letonya	ラトビア
marco	マルコ
cleveland	クリーブランド
kazak	コサック
kazak	セーター
kazak	セーター
kazak	カザフ
cenevre	ジュネーブ
cenevre	ジュネーヴ
lucas	ルーカス
kurtarmak	保存
alkol	アルコール
çatı	ペントハウス
çatı	屋上
çatı	屋根
çatı	屋上
çatı	屋根
andreas	アンドレアス
başvuru	出願
başvuru	アプリケーション
mutfağı	料理
boz	ボズ
boz	グリズリー
kategorisi	カテゴリー
kategorisi	区分
kategorisi	カテゴリ
kategorisi	分類
demirci	鍛冶屋
demirci	スミス
boris	ボリス
main	メイン
salvador	サルバドール
atilla	アッティラ
lazer	レーザー
mikhail	ミハイル
seçimler	選択
seçimler	選挙
seçimler	選択肢
seçimler	選任
seçimler	選挙
saç	ヘアー
saç	髪の毛
saç	ヘア
saç	毛髪
saç	ヘアスタイル
saç	髪形
saç	髪型
dost	友人
dost	友だち
dost	フレンド
dost	友達
şeref	名誉
şeref	グローリー
şeref	名誉
stockholm	ストックホルム
newcastle	ニューカッスル
görevler	タスク
görevler	ジョブ
görevler	求人
görevler	ミッション
görevler	役割
görevler	クエスト
afyon	ポピー
afyon	アヘン
yüksel	登る
yüksel	上昇
yüksel	excelsior
sattı	落札
silahlar	武器
silahlar	兵器
silahlar	拳銃
silahlar	アームス
daimi	パーマネント
itü	itu
luke	ルカ
stack	スタック
açılır	開く
lefkoşa	ニコシア
eşittir	等しい
eşittir	等しい
eşittir	イコール
reform	改革
reform	改革
reform	革新
reform	リフォーム
mareşal	マーシャル
mareşal	元帥
saygılar	尊敬
saygılar	尊重
saygılar	リスペクト
saygılar	敬意
saygılar	宜しく
estetik	美学
afc	afc
iznik	ニカイア
mesleki	プロフェッショナル
yakası	首輪
larry	ラリー
suçlu	有罪
suçlu	guilty
görüşler	意見
görüşler	フィードバック
toplantı	ミーティング
toplantı	会議
toplantı	ミーティング
toplantı	会議
mantık	推論
mantık	論理
mantık	論理
macera	クエスト
macera	アドベンチャー
macera	冒険
macera	冒険
tarif	方向
tarif	道順
tarif	作り方
tarif	レシピ
tarif	説明
tarif	解説
sidney	シドニー
sidney	シドニー
ölmüş	故人
şartları	規約
şartları	用語
cumartesi	土曜日
sözlü	口頭
pas	サビ
pas	パス
evleri	家屋
dram	ドラマ
dram	ドラム
christmas	クリスマス
eli	エリ
eli	イーライ
sürgüne	exile
sürgüne	流罪
sürgüne	亡命
gelenekleri	伝統
adresi	アドレス
adresi	住所
eki	差押え
eki	添付
eki	愛着
fakir	かわいそう
af	恩赦
af	許す
af	許し
senfoni	交響曲
senfoni	シンフォニー
senfoni	交響曲
diplomat	外交官
austin	オースチン
özür	謝罪
koruyucu	ガーディアン
koruyucu	後見人
koruyucu	ディフェンダー
koruyucu	プロテクター
tema	テーマ
kuveyt	クウェート
birmingham	バーミンガム
cinsiyet	性別
cinsiyet	ジェンダー
yokohama	横浜
silahı	ガン
taht	玉座
gazetecilik	ジャーナリズム
gazetecilik	報道
haberler	news
haberler	ニュース
haberler	記事
haberler	ストーリー
morgan	モルガン
çinli	中国語
çinli	中国人
memur	事務員
memur	書記官
memur	事務職
memur	役員
memur	巡査
kuyruk	キュー
kuyruk	尾翼
kuyruk	しっぽ
şirketler	会社
delta	デルタ
programlar	演目
programlar	プログラム
işlevi	機能
işlevi	関数
moğolistan	モンゴル
dublin	ダブリン
georg	ゲオルク
füze	ミサイル
füze	ミサイル
belirsiz	曖昧
belirsiz	曖昧
beach	ビーチ
beach	砂浜
gazze	ガザ
sound	サウンド
arz	サプライ
arz	供給
sade	シンプル
sade	簡単
sade	単純
sade	無地
sade	平野
okur	読み込み
okur	読者
okur	リーダー
beraberlik	引き分け
beraberlik	ネクタイ
beraberlik	体感
full	いっぱい
full	フル
bobby	ボビー
tdk	tdk
federasyon	連邦
hlist	hlist
özet	まとめ
özet	抽象
özet	消化器
özet	ダイジェスト
özet	概説
özet	概略
özet	まとめ
özet	概要
özet	要約
graham	グラハム
graham	グレアム
katar	カタール
katar	カタール
tutum	姿勢
tutum	態度
tutum	態度
stefan	シュテファン
stefan	ステファン
çapı	直径
geçerlidir	有効
kopenhag	コペンハーゲン
tommy	トミー
donanım	金物
donanım	ハードウェア
donanım	道具
donanım	装備
donanım	機器
donanım	機材
sahili	海岸
icat	発明
icat	発明
icat	発明
organı	臓器
organı	オルガン
kurumsal	エンタープライズ
kurumsal	企業
fabrika	工場
sinyal	シグナル
sinyal	合図
sinyal	信号
sinyal	シグナル
sinyal	信号
roy	ロイ
mercedes	メルセデス
araştırmacı	研究者
araştırmacı	研究員
htm	htm
gama	ガマ
gama	ガンマ
cinayet	殺人
cinayet	殺人
fan	ファンクラブ
fan	foo
fan	ファン
farklılıklar	差異
farklılıklar	違い
farklılıklar	差分
margaret	マーガレット
mke	mke
düzenlenmiş	規制
frederick	フレデリック
frederick	フリードリヒ
yürütme	エグゼクティブ
etiyopya	エチオピア
etiyopya	エチオピア
muhafız	ガーディアン
muhafız	後見人
muhafız	ガード
helsinki	ヘルシンキ
reddetti	却下
reddetti	辞退
reddetti	不参加
reddetti	拒否された
rachel	レイチェル
göğüs	乳房
göğüs	母乳
abc	abc
fildişi	象牙
düşmanı	憎悪
denetim	監査
denetim	コントロール
denetim	検査
denetim	検問
denetim	監督
rolling	ローリング
celtics	セルティックス
mesleği	職業
mesleği	占領
mesleği	職業
sürü	群れ
sürü	群れ
üreticisi	製造業者
üreticisi	メーカー
vadi	バレー
vadi	谷間
vadi	ヴェイル
engelleme	ブロッキング
engelleme	ブロック
kaldırılması	除去
kaldırılması	撤去
kaldırılması	廃止
vezir	女王
vezir	クイーン
sevilen	人気
sevilen	ポピュラー
sevilen	最愛
yönlendirme	紹介
yönlendirme	ルーティング
atlantik	アトランティック
atlantik	大西洋
kör	ブラインド
kör	盲人
kör	ブラインド
olağan	普通
rekor	レコード
rekor	記録
yayınlar	出版物
dağıtım	分布
dağıtım	流通
dağıtım	配当
danışmanı	コンサルタント
danışmanı	顧問
danışmanı	アドバイザー
danışmanı	アドバイザー
silva	シルバ
yorumları	コメント
secret	秘密
dizileri	シーケンス
bitkiler	植物
bitkiler	ハーブ
kaplan	トラ
kaplan	タイガー
kaplan	カプラン
rönesans	ルネサンス
rönesans	ルネッサンス
platin	プラチナ
platin	白金
konservatuvarı	温室
galaksi	銀河
galaksi	銀河系
benzerlik	アフィニティ
heykeltıraş	彫刻
heykeltıraş	彫刻家
kimliği	アイデンティティー
kimliği	アイデンティティ
ömür	生活
ömür	生命
ömür	人生
ömür	ライフ
paraguay	パラグアイ
mermi	弾丸
mermi	銃弾
mermi	弾丸
stephan	ステファン
masa	テーブル
masa	テーブル
masa	マサ
masa	デスク
suları	ジュース
suları	ウォーターズ
gelenler	到着
budapeşte	ブダペスト
major	少佐
major	メジャー
major	専攻
hell	ヘル
hell	地獄
toplamı	合計
toplamı	総和
giyim	衣類
giyim	被服
thompson	トンプソン
nefes	ブレス
nefes	呼吸
nefes	呼吸
walker	ウォーカー
hakaret	侮蔑
hakaret	侮辱
kurtlar	ウルフ
kurtlar	オオカミ
kurtlar	ウジ
pirinç	真鍮
pirinç	ご飯
pirinç	ライス
alakalı	関連
alakalı	関連
nancy	ナンシー
azami	マックス
azami	max
azami	最大
azami	maximum
özgürlüğü	freedom
özgürlüğü	自由
mine	鉱山
parker	パーカー
seks	性別
seks	セックス
bilinmiyor	不明
propaganda	プロパガンダ
sivri	シャープ
sivri	鋭い
izler	トラック
izler	マークス
renault	ルノー
kuzeye	ノース
kalkan	シールド
kalkan	シールド
yeğeni	めい
raw	raw
kiss	キス
kiss	kiss
kiss	接吻
burnu	ケープ
manastırı	修道院
manastırı	僧院
yetkili	権威
yetkili	権限
yetkili	職権
yetkili	認可
sunar	プレゼント
kırgızistan	キルギス
kurtarma	救助
kurtarma	レスキュー
kurtarma	回復
kurtarma	リカバリ
kurtarma	回収
ceviz	ナッツ
ceviz	ナット
ceviz	クルミ
ceviz	ナッツ
ceviz	くるみ
ceviz	クルミ
renkler	カラー
renkler	カラー
aslı	オリジナル
aslı	asl
ordular	軍隊
broadway	ブロードウェイ
bant	band
bant	バンド
bant	テープ
robinson	ロビンソン
harold	ハロルド
tiflis	トビリシ
silme	削除
silme	削除
silme	削除
sendromu	症候群
rüzgâr	wind
projeleri	プロジェクト
herbert	ハーバート
medrese	マドラサ
burhan	証明
burhan	プルーフ
burhan	証拠
planlanan	予定
planlanan	予定
planlanan	計画
zürih	チューリッヒ
zürih	チューリッヒ
geçmek	クロッシング
batılı	ウェスタン
batılı	ウエスタン
muhtemel	可能性
bekleyen	待ち
apollo	アポロ
nova	ノヴァ
nova	新星
sakin	チル
sakin	寒気
sakin	chill
sin	シン
sin	sin
kamp	camp
kamp	キャンプ
kamp	キャンプ
yetenekli	才能
auto	自動
auto	オート
basım	印刷
şahıs	人物
şahıs	主体
şahıs	件名
alberto	アルベルト
etkileşim	婚約
etkileşim	相互作用
etkileşim	相互作用
sel	洪水
sel	sel
sel	洪水
tayvan	中華民国
tayvan	台湾
operasyon	演算
operasyon	オペレーション
operasyon	操作
operasyon	運行
operasyon	作戦
operasyon	運営
operasyon	操作
operasyon	オペレーション
neo	ネオ
dennis	デニス
sigorta	ヒューズ
sigorta	布施
sigorta	保険
grant	付与
grant	グラント
efsane	伝説
efsane	伝説
efsane	神話
sweet	スウィート
sweet	甘い
fff	fff
buhar	蒸気
buhar	スチーム
buhar	蒸気
buhar	蒸気
uçan	飛ぶ
uçan	フライング
çubuk	ロッド
çubuk	バール
çubuk	バー
çubuk	スティック
çubuk	スティック
metrik	メートル法
office	事務局
office	事務所
office	オフィス
neil	ニール
ikiz	ツイン
ikiz	双生児
ikiz	双子
fred	フレッド
torino	トリノ
müslümanlar	イスラム教
müslümanlar	ムスリム
müslümanlar	イスラム教
müslümanlar	ムスリム
valley	バレー
valley	谷間
büyüyen	栽培
büyüyen	成長
gözleri	アイズ
konserler	コンサート
çöl	デザート
çöl	砂漠
