категорія	categorie
бійця	combat
верстати	heftrucks
фсб	blazen
філармонія	philharmonic
домінують	gedomineerd
домінують	overheerst
іштван	istván
висвітлює	verhelderend
ігнатій	ignatius
рекламні	promotionele
рекламні	reclame
рекламні	advertentie
рекламні	gepromoot
рекламні	gepromoveerd
ага	agha
ага	ja
ага	aga
лінзи	lens
лінзи	objectief
лінзи	objectieven
лінзи	lenzen
шок	schok
шок	shock
шок	schokken
волга	wolga
юпітер	jupiter
небесна	hemels
небесна	hemelse
небесна	hemels
небесна	hemelse
тимчасова	tijdelijk
тимчасова	tijdelijke
азіатів	aziaten
добрива	meststoffen
добрива	meststof
добрива	mest
добрива	kunstmest
добрива	kunstmest
добрива	meststoffen
нива	niva
кору	bof
ліберальна	liberale
ліберальна	liberaal
іжевськ	izjevsk
гаї	hai
гаї	gai
авраам	abraham
авраам	avraham
незалежне	zelfstandig
незалежне	onafhankelijke
незалежне	onafhankelijk
рідкий	vloeistof
рідкий	vloeibaar
рідкий	vloeibare
доводять	bewezen
доводять	bewees
трейлер	caravan
трейлер	woonwagen
трейлер	aanhanger
трейлер	trailer
трейлер	aanhangwagen
алессандрія	alessandria
кварц	kwarts
кіровський	kirovski
сильвестр	sylvester
зізнався	toegelaten
зізнався	toegegeven
звернулася	toegepast
звернулася	toegepaste
звернулася	gecontacteerd
звернулася	contacteerde
карлик	dwerg
страждав	leed
маунт	mount
маунт	aankoppelen
ферменти	enzymen
сатири	sater
бібліотеках	bibliotheken
годування	voederen
годування	voeden
могутній	machtig
могутній	mighty
могутній	machtige
частинка	deeltje
частинка	deeltjes
нассау	nassau
занепокоєння	bezorgdheid
організованого	georganiseerd
організованого	georganiseerde
тирана	tirana
рута	ruta
батлер	butler
подяку	dankbaarheid
енріко	enrico
краплі	druppels
творити	maken
творити	making
важить	weegt
обмеженими	handicaps
банкрутства	bankroet
банкрутства	failliet
ніла	nijl
слуги	bedienden
слуги	dienaren
слуги	dienaars
популярне	populaire
популярне	populair
популярне	populair
гірка	zure
радіоактивних	radioactief
координаційної	coördineren
координаційної	coördinatie
координаційної	coördinerend
небом	hemel
небом	lucht
небом	sky
свинець	leiden
свинець	lood
свинець	loden
свинець	lead
мережеві	netwerk
перспективу	perspectief
семінарів	seminaries
семінарів	seminars
найголовніше	highlights
найголовніше	hoogtepunten
алмати	almaty
красивий	mooi
красивий	prachtig
красивий	mooie
фарбування	bekleding
фарбування	coating
фарбування	deklaag
визнавати	belofte
визнавати	gelofte
кшиштоф	krzysztof
бетті	betty
бетті	betti
августин	augustine
верона	verona
демон	demoon
демон	demon
демон	duivel
раби	slaven
патріотів	patriotten
щасливий	vrolijk
щасливий	happy
щасливий	blij
щасливий	tevreden
щасливий	gelukkig
букет	boeket
повір	geloven
повір	geloof
відвідала	bezochten
відвідала	bezocht
відвідала	bezochte
войцех	wojciech
мессі	messi
мессі	massey
нотр	notre
плакати	zeuren
плакати	huil
плакати	huilen
плакати	huil
плакати	ween
консультацій	raadpleging
консультацій	raadplegen
біографію	biografie
тунелів	tunnels
оптимізація	optimalisering
оптимізація	optimalisatie
мультфільмів	cartoon
мультфільмів	tekenfilm
мечі	zwaarden
джуліо	giulio
гор	hor
гор	gore
гор	horus
гор	gor
куско	cusco
куско	cuzco
блуа	blois
тара	tara
врх	vrh
дістати	halen
дістати	ophalen
пожертви	schenkingen
пожертви	donaties
пожертви	giften
слух	gehoor
слух	hoorzitting
завершилась	beëindigd
журавель	kraan
журавель	crane
карел	karel
оточили	omringd
оточили	omsingeld
оточили	omgeven
оточили	omringt
бартоломео	bartolomeo
заарештовані	aangehouden
заарештовані	vastgehouden
водяне	water
українцям	oekraïners
оксфорд	oxford
піаніно	piano
найдавніша	ontwaakt
найдавніша	gewekt
здачі	uitlevering
шоста	sixth
шоста	zesde
присвятити	wijden
представили	gepresenteerde
представили	aangeboden
представили	gepresenteerd
перл	pearl
перл	parel
намалював	drew
вісенте	vicente
ежен	eugène
валют	valuta
валют	munteenheden
лорен	lauren
лорен	loren
віта	vita
авіла	ávila
авіла	avila
приїхала	kwam
приїхала	kwamen
їхали	rijden
їхали	rijdend
їхали	autorijden
зміцнити	versterken
сулейман	suleiman
сулейман	süleyman
знайде	vindt
говорячи	sprekend
говорячи	spreken
акустична	akoestisch
акустична	akoestische
майка	mike
майка	micah
акварель	aquarel
сибірський	siberische
живота	belly
живота	buik
шнайдер	schneider
гама	gama
гама	gamma
азербайджанська	azerbeidzjaanse
погане	slechte
погане	bad
погане	slecht
депресія	depressief
депресія	gedeprimeerd
депресія	terneergeslagen
депресія	neerslachtig
депресія	depressie
депресія	depressies
аматорського	amateurs
аматорського	amateur
скидання	dumpen
скидання	dump
шульц	schultz
шульц	schulz
географічної	geografisch
нур	nour
нур	nur
годинники	klokken
годинники	horloges
махмуд	mahmud
махмуд	mahmoud
хобі	hobby
луценко	loetsenko
втечу	ontsnapping
втечу	ontsnappen
втечу	escape
соня	sonya
соня	sonia
соня	sonja
ніколо	nicolò
деві	devi
деві	davy
великдень	pasen
осака	osaka
степанов	stepanov
погодитися	accepteren
погодитися	aanvaarden
погодитися	accepteer
панорами	panorama
ідентифікувати	identificeren
ульріх	ulrich
довідки	onderzoeken
свавілля	uitlokking
радзивілл	radziwiłł
контракти	contracten
наданий	ingezonden
наданий	ingediende
наданий	ingediend
мейдзі	meiji
кольорова	kleuren
кольорова	kleur
кольорова	kleur
луг	lug
куріння	rokers
куріння	roken
прибуло	gearriveerd
прибуло	aangekomen
веселі	vrolijk
веселі	vrolijke
веселі	opgewekt
веселі	grappig
стівенс	stevens
турбін	turbines
транскрипція	transcriptie
урок	les
урок	lesje
обчислювальна	computationele
воротах	auschwitz
мітчелл	mitchell
мітчелл	mitchel
помаранчевий	sinaasappel
помаранчевий	oranje
геологічний	geowetenschappen
губа	baai
губа	bay
гілберт	gilbert
ідеалів	idealen
керол	carol
текстами	opschriften
текстами	inscripties
дорослий	volwassen
дорослий	volwassenen
дорослий	adult
дорослий	volwassene
багатою	welvarende
багатою	voorspoedig
