och	dhe
kvalitet	cilësi
kvalitet	cilësia
kvalitet	cilesi
kvalitet	kualiteti
jonathan	jonathan
vägrade	refuzuar
vägrade	refuzoi
slår	rreh
tak	tavanin
tak	tavan
tak	tavani
tak	kulmet
tak	kulm
tak	kulmi
tak	çati
tak	çatia
tak	tak
nad	nad
flora	flora
japonica	japonica
huvudsakliga	kryesore
huvudsakliga	main
huvudsakliga	kryesor
huvudsakliga	drejtor
huvudsakliga	drejtoresha
kamp	betejë
kamp	beteja
kamp	luftarak
kamp	luftim
kamp	luftimi
kamp	luftoni
kamp	lufto
kamp	sherr
vart	ku
lagos	lagos
södermanlands	södermanland
naturligt	natyral
naturligt	natyrale
naturligt	natyrore
naturligt	natyrshëm
naturligt	natyrisht
utökad	shty
utökad	shtyhet
utökad	zgjatet
utökad	zgjatur
utökad	zgjeruar
utökad	shpalosur
risk	rrezik
risk	rreziku
risk	rrezikojnë
ungdom	rinisë
ungdom	rinia
ungdom	rinor
ungdom	rini
möter	takohet
möter	takon
möter	përmbush
möter	mblidhet
detaljer	detaje
detaljer	hollësitë
detaljer	hollësi
detaljer	detajet
våld	dhunë
våld	dhuna
påbörjade	nisi
påbörjade	filloi
påbörjade	filluan
påbörjade	filluam
kraj	kraj
herrgård	vilë
jerusalem	jeruzalemi
jerusalem	jerusalem
jerusalem	jeruzalem
jerusalem	jeruzalemit
kristus	krist
kristus	krisht
kristus	krishtin
kristus	krishti
kristus	christ
relation	lidhje
relation	marrëdhënia
relation	marrëdhëniet
relation	marrëdhënie
sebastian	sebastian
sebastian	sebastiani
turkiska	turke
turkiska	turqisht
turkiska	turk
turkiska	turkish
tammerfors	tampere
edgar	edgar
boys	djemt
boys	djem
boys	çuna
boys	djemë
boys	djemtë
boys	djema
ständigt	vazhdimisht
översättningar	përkthimet
rikets	reich
skull	sake
skull	hir
sluta	stop
sluta	boll
sluta	ndalo
arts	artet
arts	arte
skepp	anije
skepp	ship
skepp	anija
skepp	anije
skepp	anijet
skepp	lundra
dottern	bija
dottern	bijë
dottern	bije
dottern	vajza
beslöt	vendosi
stödjer	mbështet
stödjer	suporton
östersjön	balltike
tros	besohej
tros	besonte
tros	besonin
tros	besoi
populärt	popullor
populärt	popullore
hävdade	pretendoi
hävdade	pretendonte
hävdade	pretenduar
nebraska	nebraska
myndigheter	autoritete
myndigheter	autoritetet
myndigheter	autoriteteve
diego	diego
gottfried	gotfrid
automatiskt	auto
automatiskt	automatike
automatiskt	automatik
automatiskt	automatikisht
hjälper	ndihmon
mönster	motivi
mönster	dizajne
mönster	modelet
belize	belize
schleswig	schleswig
languedoc	languedoc
pará	pará
ärkebiskop	kryepeshkopi
breda	gjerë
breda	gjërë
hamnen	harbor
hamnen	porte
hamnen	port
hamnen	portin
hamnen	porti
bestämmer	përcakton
konserter	koncerte
konserter	koncertet
lidingö	lidingö
möjliga	mundshëm
möjliga	mundur
mallar	templates
samla	mblidhen
samla	mblidhuni
samla	mbledhë
samla	mbledhin
samla	mbledh
samla	mblidhni
ungdomar	rinisë
ungdomar	rinia
ungdomar	rinor
ungdomar	rini
ungdomar	adoleshentëve
zhang	zhang
åskådare	spektatorë
åskådare	spektatorët
åskådare	spektator
socialdemokraterna	socialistët
goiás	goiás
bmw	bmw
siffror	shifra
siffror	shifra
siffror	figura
siffror	shifrat
siffror	figurat
siffror	numra
siffror	numrat
generellt	përgjithësisht
självständighet	autonominë
självständighet	autonomi
självständighet	autonomia
självständighet	pavarësinë
självständighet	pavarësia
självständighet	pavarësi
wars	luftëra
wars	luftërat
wars	luftra
wars	luftrat
faktum	fakt
allium	allium
roussillon	roussillon
kommunerna	bashkitë
kommunerna	komunat
kommunerna	komuna
foto	foto
foto	fotografi
tell	thuaj
tell	thuaji
tell	tell
akademiska	akademik
akademiska	akademike
knight	kalorës
knight	kalorësi
tennis	tenis
tennis	tenisi
juridik	ligjin
juridik	ligj
juridik	ligji
juridik	law
pro	pro
hälsa	shëndetësore
hälsa	shëndeti
hälsa	shëndet
hälsa	shendeti
hälsa	shëndetësor
hälsa	shëndetin
wagner	wagner
familjer	familjet
familjer	familjeve
familjer	familjaret
skövde	skövde
dela	ndarjen
dela	ndarja
dela	shpërndarja
dela	ndaje
dela	shpërndaje
dela	share
dela	splitit
dela	ndahemi
dela	split
joakim	koprrac
joakim	koprraci
innehålla	përmban
innehålla	përmbajnë
lanka	lanka
nationell	national
nationell	kombëtare
rita	barazim
rita	vizaton
rita	vizatimin
rita	vizatim
rita	vizatimi
rita	rita
ambassadör	ambasadore
ambassadör	ambasador
ambassadör	ambasadori
lindström	lindström
sommar	verës
sommar	vera
sommar	verën
sommar	vere
sommar	verore
sommar	verë
hole	vrime
hole	vrimë
hole	vrima
neil	nili
neil	neil
neil	nil
företrädare	përfaqësuesve
företrädare	përfaqësuesit
företrädare	përfaqësues
företrädare	përfaqësuesja
företrädare	përfaqësuese
företrädare	përfaqësuesi
företrädare	perfaqesues
företrädare	përfaqësues
fot	këmbe
fot	këmbë
fot	këmba
fot	këmb
fot	kembet
fot	këmbët
fönster	dritare
fönster	windows
fönster	dritaret
fönster	dritare
fönster	dritarja
dennis	dennis
dennis	denis
magnusson	magnusson
lantbrukare	fermerët
lantbrukare	fermerë
lantbrukare	fermeri
lantbrukare	fermer
lantbrukare	bujk
ersätta	zëvendësues
ersätta	zëvendëso
ersätta	zëvendësojë
fågeln	shpendi
fågeln	shpend
fågeln	zogu
erbjuder	ofron
erbjuder	ofertat
erbjuder	oferta
erbjuder	oferte
erbjuder	ofrimin
försvar	mbrojtje
försvar	mbrojtja
försvar	mbrojtje
försvar	mbrojtja
försvar	mbrojtjet
halvön	gadishullit
halvön	gadishullin
avslutades	perfundoi
avslutades	përfundoi
avslutades	doli
begravd	varrosur
begravd	groposur
begravd	varrosi
box	box
box	kuti
box	kutia
berättelse	përrallë
berättelse	tregim
berättelse	tale
berättelse	historia
berättelse	storie
berättelse	tregim
berättelse	histori
berättelse	rrëfim
räcker	mjafton
metoden	metodë
metoden	metoda
metoden	metodën
metoden	metode
rudolph	rudolf
hoppas	shpresë
hoppas	shpresa
turné	tur
turné	turneu
turné	turi
turné	turne
homer	homeri
homer	homer
homer	homerin
verktyg	mjeti
verktyg	vegël
verktyg	mjet
verktyg	vegla
verktyg	mjetet
verktyg	mjete
verktyg	veglat
verktyg	shërbimeve
verktyg	shërbimet
elsa	elsa
bryta	pushim
bryta	thyerje
bryta	thyerja
bryta	thyen
matematik	matematikë
matematik	matematike
matematik	math
matematik	matematikë
matematik	matematika
matematik	matematikën
matematik	matematike
matematik	matematikë
matematik	math
matematik	matematika
matematik	matematikën
tirana	tiranë
tirana	tirana
tirana	tirane
tron	froni
tron	fron
tron	besim
tron	besimi
tron	besim
nintendo	nintendo
asmara	asmara
vii	vii
traditionell	tradicionale
traditionell	tradicional
traditionell	tradicionalë
vega	vega
kajanaland	kainuu
pjäs	luaj
pjäs	luaje
pjäs	play
vista	vista
montréal	montréal
förklara	shpjegoj
förklara	shpjegoni
förklara	shpjeguar
förklara	shpjegoje
kommendör	kapiten
kommendör	kapiteni
kommendör	komandanti
kommendör	komandant
mörka	errësirë
mörka	errët
filosof	filozof
förband	fashë
förband	fasha
fåtal	paktë
achille	akilit
benämning	emërtimi
kläder	petkat
kläder	veshjeve
kläder	veshjet
kläder	veshje
kläder	veshjet
kläder	rrobat
kläder	tesha
kläder	rroba
offentlig	publik
offentlig	publikë
offentlig	publike
offentlig	publiku
offentlig	public
race	gare
race	gara
race	garë
race	race
race	raca
fernando	fernando
process	proçes
process	proces
process	proçesi
process	procesi
skjuter	gjuan
skjuter	qëllon
skjuter	qitjes
entertainment	argëtimi
entertainment	argëtim
gary	geri
gary	gary
brett	gjerë
brett	gjërë
cliff	shkëmb
avsedd	synonte
mattias	mattias
mattias	matias
malta	malta
kor	lopët
kor	lopë
jobb	punë
jobb	punët
kerstin	kerstin
likhet	ngjashmëri
kontrollera	kontrolla
kontrollera	kontroll
kontrollera	kontrolli
kontrollera	kontrollë
kontrollera	kontrolli
kontrollera	kontrollo
kontrollera	cek
kontrollera	kontrolloni
kontrollera	check
storm	furtuna
storm	storm
storm	stuhia
storm	stuhi
branch	dega
branch	degë
branch	dege
valparaíso	valparaíso
utomlands	brigjeve
saab	saab
story	historia
story	storie
story	tregim
story	histori
ingenting	hic
ingenting	asgjë
ingenting	asgje
liu	liu
drift	drift
drift	operacioni
drift	operacion
expedition	ekspeditë
expedition	ekspedita
poitou	poitou
banks	banks
banks	banka
banks	bankat
genomföra	zbatuar
genomföra	zbatojnë
genomföra	zbatojë
tallinn	talin
rex	rex
philipp	philipp
stuttgart	stuttgart
stuttgart	shtutgart
grenar	degë
grenar	degët
volym	volum
volym	volumin
volym	volumi
volym	vëllimi
occidentalis	occidentalis
say	thone
say	thuaj
say	cekja
say	thoni
teluk	teluk
jefferson	jefferson
jefferson	xheferson
hope	shpresë
hope	shpresa
tronen	froni
tronen	fron
separat	veçmas
separat	ndahen
dyker	zhytje
dyker	zhyten
dyker	zhytet
dyker	dives
iväg	larg
iväg	off
iväg	fikur
falun	falun
name	emri
name	emrin
name	emër
drama	drama
drama	dramë
drama	drame
rike	mbretëria
rike	mbretëri
rike	empire
rike	perandori
rike	perandoria
rike	mbretërinë
rike	mbretëri
roberts	roberts
avancerade	avancuar
avancerade	përparuar
förhindra	parandalojë
förhindra	parandaluar
bridge	ura
bridge	ure
bridge	urë
bond	bond
bostäder	strehim
bostäder	strehimi
bostäder	banesat
ouest	ouest
trek	trek
matt	matt
matt	mat
matt	met
matt	meti
bon	bon
marina	marina
marina	detare
marina	detar
marina	marine
monica	monika
monica	monica
pacific	paqësor
pacific	paqësorit
eld	zjarr
eld	zjar
innehållet	përmbajtje
innehållet	përmbajtja
innehållet	përmbajtja
kretsar	qarqeve
kretsar	qarqet
kretsar	qark
kretsar	qarku
linjer	rreshta
linjer	rreshtat
marocko	marok
christoph	christoph
begäran	kerkesat
begäran	kërkesat
begäran	kërkesa
begäran	kërkesë
begäran	kërkesa
beteckning	etiketë
beteckning	etiketa
mått	përmasat
mått	dimensionet
mått	dimensione
mått	matjet
mått	matje
mått	matja
mått	dimension
mått	dimensioni
uganda	uganda
kust	bregdetare
kust	bregdetar
kust	bregdeti
kust	bregu
webbsida	website
webbsida	sajti
intermedia	intermedia
melodifestivalen	melodifestivalen
födelseplats	vendlindja
födelseplats	vendlindje
egenskap	pronë
egenskap	prona
egenskap	pronën
egenskap	pronësia
egenskap	prone
ellen	eleni
ellen	ellen
ellen	elen
xian	xian
blockering	bllokim
blockering	bllokimi
blockering	bllokon
blockering	bllokimin
blockering	bllok
blockering	blloko
vallonien	wallonia
utrustning	pajisjet
utrustning	paisje
utrustning	pajisje
utrustning	paisjet
återvända	kthen
återvända	kthim
återvända	kthimi
hål	vrime
hål	vrimë
hål	vrima
hål	gropat
hål	vrimat
hål	vrima
teorin	teori
teorin	teoria
islam	islami
islam	islamin
islam	islam
färdig	mbaroi
färdig	mbarova
färdig	përfunduar
färdig	përfundoi
färdig	bërë
färdig	kry
färdig	bë
kings	kings
kings	mbretër
kings	mbretërit
eddie	edi
eddie	eddie
nätverk	rrjetin
nätverk	rrjet
nätverk	rrjeti
nätverk	rrjete
nätverk	rrjetet
landskrona	landskrona
definition	përkufizimi
definition	përcaktimi
förlorat	humbi
förlorat	humba
förlorat	humbe
förlorat	humbur
regionala	rajonal
regionala	rajonale
regionala	regjionale
regionala	rajonalë
planen	plan
planen	plani
flyttar	lëvizjet
flyttar	lëvizja
flyttar	lëviz
afrikanska	afrikanë
afrikanska	afrikane
afrikanska	afrikan
milano	milani
milano	milano
milano	milan
milano	milano
uppföljare	vazhdim
uppföljare	vazhdimi
självständig	independent
självständig	pavarur
självständig	pavarura
självständig	autonome
rico	riko
rico	rico
ekonomiskt	financiarë
ekonomiskt	financiar
ekonomiskt	financial
ekonomiskt	financiare
ekonomiskt	financiarisht
ekonomiskt	ekonomikë
ekonomiskt	ekonomik
ekonomiskt	ekonomike
ekonomiskt	ekonomik
ekonomiskt	ekonomike
ekonomiskt	ekonomikisht
svarade	përgjigjur
svarade	përgjigjur
tankar	tanke
tankar	tanket
tankar	mendime
tankar	mendimet
mariehamn	mariehamn
vårt	tona
vårt	tone
vårt	tonë
vårt	jone
vårt	tane
vårt	jona
vårt	tonat
portugisiska	portugeze
åttonde	teti
åttonde	teta
infoga	fut
infoga	fute
yorkshire	yorkshire
games	lojrat
games	lojëra
games	lojërat
games	lojra
glas	gotë
glas	xhami
glas	xham
glas	xhama
pic	pic
norrland	norrland
finsk	finlandez
generation	gjenerata
generation	gjeneratë
generation	brez
generation	brezi
tyvärr	fatkeqësisht
tyvärr	fatkeqsisht
tyvärr	fatkeqesisht
village	fshat
village	fshati
besökare	vizitorë
besökare	vizitorët
besökare	vizitore
besökare	vizitor
mtv	mtv
hits	godet
hits	hitet
hits	hite
aleksandr	aleksandri
aleksandr	aleksandër
aleksandr	aleksander
aleksandr	alexander
noveller	romane
förbund	besën
förbund	obligimet
förbund	beses
förbund	besës
föreningar	shoqatat
tryck	tap
tryck	shtypje
tryck	presioni
tryck	presion
tryck	presionin
tryck	shty
tryck	push
tryck	shtyjë
tryck	shtyni
tryck	press
tryck	shtyp
tryck	shtypi
tryck	shtypni
fet	fet
fet	yndyrë
fet	fet
fet	trashë
fet	trash
charentes	charentes
hänger	varje
hänger	varur
marianne	marianne
body	body
body	trupin
body	trup
body	trupi
body	trupit
nicolas	nicolas
rubrik	titulli
rubrik	titull
rubrik	titulli
lovisa	lovisa
moselle	moselle
field	fushë
field	fusha
raka	drejt
raka	drejtë
journal	ditari
journal	ditarin
journal	ditar
misslyckades	dështuar
misslyckades	dështoi
misslyckades	dështuan
fra	fra
sture	sture
plata	plata
struktur	strukturë
struktur	struktura
struktur	strukture
adrian	adriani
adrian	adrian
finner	gjen
undersökning	hetim
undersökning	hetimi
undersökning	hetim
undersökning	hetimi
undersökning	hetime
undersökning	hetimet
undersökning	sondazhi
undersökning	anketë
undersökning	anketa
undersökning	sondazh
undersökning	vëzhgimi
reklam	reklamimi
reklam	reklamimin
reklam	reklama
reklam	reklamat
reklam	reklame
reklam	reklamë
bära	mbajnë
bära	mbart
bära	veshe
bära	veshin
bära	vesh
master	mjeshter
master	mjeshtër
master	master
master	mjeshtri
hunter	gjahtari
hunter	hunter
hunter	gjuetar
hunter	gjahtar
hunter	gjuetari
avdelning	departamenti
avdelning	departament
avdelning	seksionin
avdelning	seksioni
avdelning	seksion
avdelning	titull
avdelning	titulli
väger	peshon
väger	peshojnë
väger	peshon
perioder	periudha
miljon	milionë
miljon	million
vermont	vermont
mac	mac
mac	mek
venedig	venecia
net	neto
net	rrjeta
net	net
net	rrjetë
oaxaca	oaxaca
hjärta	zemre
hjärta	zemra
våningar	katet
speciell	veçantë
speciell	special
speciell	speciale
gyllene	golden
gyllene	artë
bujumbura	bujumbura
blod	gjakut
blod	gjak
blod	gjaku
blod	gja
inomhus	brënda
inomhus	mbrenda
inomhus	brenda
inomhus	indoor
jerry	xherri
jerry	xheri
jerry	jerry
jordbruk	bujqësore
jordbruk	fermat
jordbruk	bujqësi
jordbruk	bujqësisë
jordbruk	bujqësia
fisher	fisher
fisher	fisheri
tower	kulla
tower	tower
tower	kullë
chamberlin	chamberlin
jenny	xheni
atlanta	atlanta
konstruktion	ndërtimi
konstruktion	ndërtime
konstruktion	ndërtim
konstruktion	ndërtimet
konstruktion	dizajn
konstruktion	dizajni
saône	saône
konservativa	konservatorët
konservativa	konservator
konservativa	konservatore
konservativa	konservative
ange	set
ange	seti
ange	vendos
ange	cakto
ange	specifikoni
ange	fut
ange	hyni
dao	dao
microsoft	microsoft
gun	armën
gun	revole
gun	pistoletë
gun	armë
gun	arma
situationen	situatë
situationen	situata
situationen	gjendje
samlingar	koleksionet
samlingar	mbledhjet
semifinalen	gjysëmfinale
semifinalen	gjysmëfinale
semifinalen	gjysmëfinale
oval	ovale
tjeckoslovakien	çekosllovaki
segern	fitore
astrid	astrid
valen	balenë
valen	balena
valen	balen
egendom	pronë
egendom	prona
egendom	pronën
egendom	pronësia
egendom	prone
egendom	estate
anfall	sulm
anfall	sulmi
flickor	vajzat
flickor	vajza
självständigt	independent
självständigt	pavarur
självständigt	pavarura
självständigt	pavarësinë
självständigt	pavarësia
självständigt	pavarësi
denis	denis
come	ejani
come	ajde
come	eja
original	origjinale
original	origjinali
original	origjinal
original	original
original	orgjinale
barry	barry
barry	beri
barry	berri
styrelse	bordi
styrelse	bord
hotel	hotel
hotel	hoteli
hugh	hug
guide	udhëzues
guide	udhërrëfyes
guide	guida
guide	guide
hänsyn	konsideratë
curtis	curtis
minskar	redukton
minskar	zvogëlon
minskar	pakësohet
minskar	pakësimi
driva	drift
geografiska	gjeografike
geografiska	gjeografik
geografiska	gjeografike
geografiska	gjeografik
huvudkontor	shtabi
dator	kompjuteri
dator	kompjuter
dator	kompjuterin
spindlar	merimanga
spindlar	merimangat
vetenskap	shkencë
vetenskap	shkenca
ortodoxa	ortodoks
ortodoxa	ortodoksë
ortodoxa	ortodokse
parallellt	paralel
parallellt	paralele
parallellt	paralelisht
iris	iris
alta	alta
figurer	shifra
figurer	figura
figurer	shifrat
figurer	figurat
figurer	karaktere
figurer	karakteret
figurer	shkronja
figurer	simbolet
figurer	personazhe
figurer	personazhet
nina	nina
anse	konsiderojnë
isaac	isaku
isaac	isak
öland	öland
skilja	dallohet
tillhörighet	përkatësia
trupp	skuadër
trupp	skuadra
trupp	skuader
trupp	trupave
trupp	trupat
trupp	trupa
trupp	trupave
ralph	ralf
ralph	ralph
olja	vaj
olja	nafte
olja	vaji
olja	nafta
olja	naftë
olja	naftës
term	term
term	termin
term	afat
term	mandati
term	termi
peters	peters
jamaica	xhamajka
hund	qeni
hund	qen
hund	qenit
hund	qente
hund	qenët
hund	qentë
halv	gjysmën
halv	gjysem
halv	gjysmë
halv	gjysma
resan	udhetim
resan	udhëtim
zimbabwe	zimbabve
people	popull
people	njerëz
people	njerez
people	personat
people	njerëzit
people	njerzit
passagerare	pasagjerëve
passagerare	pasagjer
passagerare	udhëtarë
passagerare	pasagjerët
passagerare	pasagjerë
ain	ain
fynd	gjetje
fynd	përfundimet
fynd	zbulimet
fynd	gjetjet
fynd	ujdi
hästen	kale
hästen	kali
hästen	kalë
hästen	kalit
sällskap	kompani
sällskap	kompania
sällskap	shoqëri
sällskap	ndërmarrje
soul	shpirti
soul	shpirtit
soul	shpirtin
soul	shpirt
studios	studios
studios	studiot
antog	supozohet
antog	supozuar
gårdar	fermat
gårdar	ferma
borgen	kalaja
borgen	kështjella
borgen	kështjellë
borgen	keshtjella
miss	miss
brist	mungesat
brist	mungese
brist	mungesë
brist	mungesa
brist	mungesë
bush	bush
bush	bushit
bush	bushi
detroit	detroit
baalbek	baalbek
förklaring	shpjegimi
förklaring	sqarim
förklaring	shpjegimin
förklaring	shpjegim
förklaring	deklaratë
förklaring	deklarata
förklaring	deklarimi
förklaring	deklaratën
byar	fshatrat
månen	hëna
månen	hënë
månen	hena
månen	moon
månen	mun
taket	kulm
taket	kulmi
taket	çati
taket	çatia
academy	akademi
academy	akademia
academy	academy
fullständigt	plotësuar
fullständigt	kompletuar
fullständigt	komplete
fullständigt	komplet
fullständigt	plotësisht
fullständigt	plotesisht
fullständigt	tërësisht
fullständigt	komplet
fullständigt	krejtësisht
deltar	pjesëmarrëse
deltar	pjesëmarrës
jämför	krahaso
jämför	krahasoni
jämför	krahasohet
jämför	krahasohen
jämför	krahasohet
jämför	krahason
kong	kongu
kong	kong
djurgården	djurgården
farah	farah
leopold	leopold
inträffade	ndodhi
beck	bek
beck	beck
beck	katran
beslutet	vendim
beslutet	vendimin
beslutet	vendimi
dick	dick
dick	palla
dick	dik
höra	degjoj
höra	dëgjoj
kulturen	kulture
kulturen	kultura
kulturen	kulturë
harvey	harvey
mån	mon
domstolen	gjykatë
domstolen	gjykate
domstolen	gjykata
nora	nora
snabb	shpejt
snabb	shpejte
snabb	shpejt
föreslog	sugjeronte
föreslog	sugjeruan
föreslog	sugjeroi
föreslog	sugjeruar
dhabi	dabi
konflikter	konfliktet
konflikter	konflikte
konflikter	konflikti
konflikter	konflikte
konflikter	konflikt
gata	rruga
gata	rrugë
gata	street
gata	rruge
gata	rruges
handboll	hendboll
handboll	hendbollit
erich	eriku
erich	erich
sydkorea	koreja
sydkorea	kore
sydkorea	korea
flicka	qik
flicka	goce
flicka	vajzë
flicka	vajz
flicka	girl
autonoma	autonome
sigismund	sigismund
plötsligt	papritur
plötsligt	befas
plötsligt	papritmas
