категорија	kategória
генетски	genetikailag
генетски	genetikai
генетски	genetikus
воспостави	megállapítani
именувани	megnevezett
есен	ősz
есен	őszi
есен	ősszel
есен	esés
есен	őszi
есен	zuhanás
есен	ősszel
есен	ősz
негативни	negatív
потомци	leszármazottai
инфлација	inflációs
инфлација	infláció
сува	szárazon
сува	száraz
лого	logó
јужни	dél
јужни	déli
звуци	hangok
звуци	hangzik
звуци	hangok
звуци	hangokat
полека	lassan
штит	pajzs
штит	shield
аристотел	arisztotelész
марс	marson
марс	mars
четврт	negyedév
четврт	negyed
предлози	pályázatok
предлози	javaslatok
предлози	javaslatokat
предлози	ajánlások
предлози	javaslatok
фамилии	családok
ритам	ritmus
пролет	tavaszi
пролет	tavasz
посети	meglátogatta
посети	meglátogatott
посети	látogatott
посети	felkeresett
посети	látogatás
посети	látogatás
посети	látogatások
класични	klasszikus
градите	mellkasi
градите	láda
градите	mell
градите	mellkas
градите	melle
градите	mell
градење	épület
градење	építkezés
градење	építési
градење	építés
градење	építsünk
градење	építeni
латинска	latin
латинска	latinul
скокови	ugrik
возило	járművel
возило	jármű
возило	gépjármű
возило	járművek
соседни	szomszédos
соседни	szomszédos
марино	marino
веројатност	valószínűsége
веројатност	valószínűség
нафта	olaj
нафта	kőolaj
нафта	olajjal
нафта	olajat
нафта	kőolaj
нафта	ásványolaj
инженерство	mérnöki
марки	jelölések
марки	védjegyek
марки	marks
парови	párok
парови	párokat
парови	párok
парови	párban
потера	törekvés
потера	üldözés
размислување	gondolkodás
размислување	gondolkodik
размислување	gondolkodom
размислување	gondolkodó
шеста	hatodik
јозеф	josef
наоди	megállapítások
наоди	leletek
горе	fent
пренесување	átvitel
пренесување	áthelyezés
пренесување	transzfer
грижа	gondoskodás
грижа	érdekel
спомнува	említ
ајнштајн	einstein
пеење	ének
пеење	éneklés
пеење	énekelni
пеење	énekel
растат	növekszik
растат	növekvő
лек	orvosság
лек	gyógyszert
лек	gyógyszer
лек	orvostudomány
лек	orvosság
лек	ellenszer
лек	gyógymód
лек	gyógyír
сексуално	szexualitás
сексуално	szexuális
сексуално	szexuálisan
заби	fogat
заби	fogak
седма	hetes
седма	hét
седма	hetedik
граѓански	civil
граѓански	polgári
граѓански	polgári
вие	te
ѕидини	falak
ѕидини	falakat
парење	párzási
фестивали	fesztiválok
врските	linkek
врските	hivatkozások
врските	kapcsolatok
попов	popov
венера	vénusz
португалски	portugália
португалски	portugál
противник	ellenfél
противник	ellenfele
маглина	köd
круз	cruz
џим	jim
челзи	chelsea
околности	körülmények
околности	körülmény
околности	körülmények
околности	körülmény
реј	ray
пациенти	páciensek
пациенти	betegek
слави	ünnepel
слави	ünneplés
слави	ünnepelni
четвртото	negyedszer
четвртото	negyedik
соодветен	megfelelő
соодветен	helyénvaló
соодветен	megfelelő
соодветен	alkalmas
соодветен	megfelelő
тајно	titokban
едуар	edouard
цариградски	konstantinápoly
надолу	lefelé
надолу	le
сликарство	festés
сликарство	festmény
монетарна	monetáris
лов	vadászat
лов	hunt
лов	vadászatot
лов	lowe
лов	vadászat
лов	vadászik
лов	vadászni
лов	vadász
жртва	áldozat
жртва	áldozatot
жртва	áldozat
западни	nyugati
западни	nyugat
западни	western
обединета	egységes
обединета	egyesített
обединета	united
обединета	egyesült
собрани	beszedett
собрани	begyűjtött
собрани	összeszedett
собрани	összegyűjtött
собрани	gyűjtött
собрани	összegyűlt
собрани	összegyűjtött
кенија	kenya
опашката	farka
опашката	farok
торонто	toronto
заштити	megvédeni
бегство	szökés
бегство	menekülés
бегство	megszökni
алпи	alpok
алпи	alpes
типично	általában
типично	jellemzően
типично	tipikusan
типично	jellemző
типично	tipikus
типично	jellegzetes
дожд	rain
дожд	eső
убавина	szépség
убавина	gyönyörűség
жици	vezetékek
жици	drót
жици	szálat
жици	akkordot
вовед	bevezetés
вовед	bevezetése
вовед	bevezető
вовед	bevezetés
вовед	bevezető
росток	rostock
херман	hermann
херман	herrmann
херман	herman
изведувачи	előadók
изведувачи	vállalkozók
распаѓање	bomlás
распаѓање	bomlás
