और	وال
पहलुओं	النواحي
पहलुओं	الجوانب
गेट	البوابة
गेट	بوابة
गेट	البوابه
चैंपियनशिप	البطولة
चैंपियनशिप	بطوله
चैंपियनशिप	بطولة
पैदल	رصيف
पैदल	الرصيف
पैदल	دواسة
राधा	رادها
राधा	رادا
संतान	الذرية
संतान	نسل
संतान	ذرية
जर्नल	يوميات
जर्नल	اليوميات
गुप्ता	جوبتا
गुप्ता	غوبتا
लाखों	الملايين
लाखों	ملايين
शैक्षणिक	التعليمية
शैक्षणिक	تعليمية
शैक्षणिक	تربوية
खोला	فتحت
भाप	البخار
भाप	بخار
बेस्ट	اطيب
बेस्ट	الافضل
बेस्ट	ضل
बेस्ट	افضل
गलती	الخطا
गलती	خطا
गलती	الخطا
गलती	خطا
गलती	غلطة
भ्रूण	الجنين
भ्रूण	جنين
भ्रूण	الجنين
भ्रूण	جنين
चेक	التشيك
चेक	التشيكية
चेक	صك
ब्राजील	البرازيل
ब्राजील	البريكس
ब्राजील	بريكس
राग	ميلودي
राग	لحن
तटीय	الساحلي
तटीय	الساحلية
तटीय	ساحلية
सम्प्रदाय	الطائفة
सम्प्रदाय	طائفة
ख्याति	الشهرة
ख्याति	شهرة
सिन्हा	سينها
पंजीकृत	مسجل
पंजीकृत	مسجلة
सिंध	السند
वैध	سارية
वैध	صالح
वैध	صالحة
वैध	صلاحية
वैध	صحة
वैध	الصلاحية
टॉम	توم
संकल्प	القرارات
संकल्प	قرارات
जूनियर	جونيور
चुम्बकीय	المغناطيسية
बादशाह	ملك
बादशाह	كينغ
बादशाह	الملك
बादशाह	كينج
रचनात्मक	الابداعية
रचनात्मक	مبدع
रचनात्मक	مبدعة
रचनात्मक	ابداع
मुखपृष्ठ	المنزل
मुखपृष्ठ	الوطن
मुखपृष्ठ	منزل
मुखपृष्ठ	البيت
ट्रस्ट	الثقة
ट्रस्ट	ثقة
प्रस्तुति	التقديم
प्रस्तुति	عرض
प्रस्तुति	العرض
उपर	القمة
उपर	توب
उपर	قمة
उपर	الاعلى
धरोहर	تراث
धरोहर	التراث
अद्वितीय	فريدون
अद्वितीय	فريدة
अद्वितीय	فريد
सरकारों	حكومات
सरकारों	الحكومات
खतरनाक	خطير
खतरनाक	خطر
खतरनाक	خطيرة
खतरनाक	خطرة
त्यौहार	المهرجان
त्यौहार	مهرجان
त्यौहार	المهرجانات
त्यौहार	احتفالية
परिमाण	ضخامة
परिमाण	البارامترات
देखना	المشاهدة
देखना	شاهد
देखना	ساعة
देखना	راقب
देखना	مشاهدة
ख़ास	الخاص
ख़ास	خاص
ख़ास	مميز
ख़ास	خاصة
माँग	مطلب
माँग	الطلب
माँग	المطلب
स्पेनिश	الاسبانية
स्पेनिश	اسبانية
स्पेनिश	اسباني
स्पेनिश	اسبانيا
महारानी	queen
महारानी	ملكة
महारानी	الملكة
निरीक्षण	التفتيش
निरीक्षण	تفتيش
निरीक्षण	الفحص
जिम्मेदारी	المسؤولية
जिम्मेदारी	مسؤولية
रंगमंच	المسرح
रंगमंच	مسرح
भारतीयों	هنود
भारतीयों	الهنود
त्रुटि	الاخطاء
त्रुटि	اخطاء
त्रुटि	الخطا
त्रुटि	خطا
ऊँची	عال
ऊँची	عالي
ऊँची	مرتفع
ऊँची	عالية
ऊँची	عاليا
ज्यामिति	الهندسة
ज्यामिति	هندسة
आराम	الراحة
आराम	راحة
आराम	ارتاح
आराम	ارتاح
आराम	الراحة
आराम	راحة
आराम	استراحة
रवि	السودان
रवि	صن
रवि	شمس
रवि	الشمس
रवि	رافي
तलाश	تسعى
बेटा	بيتا
बेटा	ابن
बेटा	بني
बेटा	الابن
टुकड़े	القطع
टुकड़े	قطع
क्रिस्टल	كريستال
क्रिस्टल	بلورة
क्रिस्टल	الكريستال
चौथा	الرابعة
चौथा	رابع
चौथा	رابعة
चौथा	رابعا
चौथा	الرابع
प्रसन्न	يسر
प्रसन्न	مسرور
प्रसन्न	مسرور
प्रसन्न	يسعد
प्रसन्न	سعيده
प्रसन्न	هابي
प्रसन्न	سعيد
प्रसन्न	سعيدة
सार	مجردة
सार	خلاصة
सार	الخلاصة
पड़ोसी	الجار
पड़ोसी	الجيران
पड़ोसी	جيران
पड़ोसी	الجيران
पड़ोसी	الجار
पड़ोसी	جار
पड़ोसी	جارة
गाया	سانغ
गाया	سانج
भ्रम	الخلط
भ्रम	التشويش
भ्रम	الارتباك
भ्रम	الوهم
भ्रम	وهم
राजनेता	سياسيين
राजनेता	السياسيين
राजनेता	السياسيون
राजनेता	الساسة
राजनेता	سياسية
राजनेता	سياسي
राजनेता	السياسي
गोल्ड	ذهبي
गोल्ड	جولد
गोल्ड	غولد
गोल्ड	ذهب
गोल्ड	الذهب
भिन्नता	الفرق
भिन्नता	اختلاف
भिन्नता	الاختلاف
भिन्नता	فرق
रविवार	الاحد
सारणी	الجدول
सारणी	جدول
सारणी	الطاولة
नाभिकीय	نووية
नाभिकीय	نووي
नाभिकीय	النووية
अपवाद	الاستثناءات
अपवाद	استثناءات
अपवाद	استثناء
अपवाद	الاستثناء
लिखना	الكتابه
लिखना	كتابة
लिखना	اكتب
लिखना	الكتابة
लिखना	الطباعة
लिखना	الكتابة
पाप	الخطيئة
पाप	خطيئة
गले	العناق
गले	احضان
स्वचालित	اوتو
स्वचालित	اليا
स्वचालित	تلقائي
स्वचालित	تلقائية
स्वचालित	تلقائيا
खेत	المزرعة
खेत	مزرعة
सेमी	شبه
असाधारण	استثنائية
अपील	النداء
अपील	الطعن
अपील	نداء
अपील	الاستئناف
अपील	استئناف
दर्शक	المشاهد
दर्शक	عارض
दर्शक	جمهور
दर्शक	الجمهور
दर्शक	المشاهدين
इनपुट	ادخال
इनपुट	مساهمة
इनपुट	مدخلات
इनपुट	المدخلات
सैकड़ों	مئات
सैकड़ों	المئات
पार्वती	بارفاتي
क्लास	الطبقة
क्लास	الفصل
क्लास	صف
क्लास	الصف
क्लास	الفئة
कलात्मक	فنية
मंगोल	المغول
मंगोल	منغوليا
