से	od
एनालॉग	analogni
प्रतिबिंब	odraz
प्रतिबिंब	ogledalo
सदिश	vektor
सदिश	vektore
स्थगित	obustavi
स्थगित	odgođena
स्थगित	odgođeno
स्थगित	odložena
गिरोह	banda
गिरोह	družina
गिरोह	bande
दायित्वों	obaveza
पावन	sveta
पावन	sveti
पावन	sveto
मर्यादा	dostojanstvo
श्रीनिवास	srinivasa
बैले	balet
बसंत	proljeće
बसंत	proleće
शर्ट	dres
न्यायाधीशों	sudaca
न्यायाधीशों	sudije
न्यायाधीशों	suci
तेरी	teri
सेंसर	senzor
स्टैंड	stand
स्टैंड	stoji
उपनिवेशों	kolonija
बहुवचन	množina
एकाधिकार	monopol
विनाशकारी	razornog
मिसौरी	missouri
बहुराष्ट्रीय	multinacionalne
मारी	marie
मारी	mari
मारी	mari
कार्गो	cargo
कार्गो	teretni
शुभारंभ	pokretanje
आमेर	amer
दारा	darije
दारा	dara
फ़्रांसीसी	francuski
जादूगर	čarobnjak
जादूगर	čarobnjaka
प्रतिमान	šema
प्रतिमान	obrazac
प्रतिमान	paradigma
सच्चा	istina
सच्चा	tačna
वोल्ट	volt
अमोनिया	amonijak
विश्लेषणात्मक	analitička
प्रतिबद्धता	opredjeljenje
प्रतिबद्धता	opredjeljenja
प्रतिबद्धता	posvećenost
प्रतिबद्धता	obaveza
डू	doo
कॉफ़ी	kahva
उल्टा	reverse
एलेन	ellen
एलेन	elen
किराए	najma
किराए	rent
न्यायालयों	sudovima
न्यायालयों	sudovi
एस्टन	aston
मांसपेशी	mišić
विषाक्त	otrovni
तूफ़ान	oluje
तूफ़ान	typhoon
तूफ़ान	oluja
कड़ा	uska
कड़ा	hard
कड़ा	teško
बारूद	barut
पड़ाव	prekretnica
पड़ाव	prekretnicu
एंजाइम	enzim
मूसा	musa
मूसा	musa
मूसा	musaa
पिंक	ružičasta
बैरी	barry
कॉमर्स	trgovina
जीप	džip
चलाना	pogubljenje
दादी	nana
दादी	baka
कमिश्नर	povjerenika
कमिश्नर	komesar
पहाड़ियाँ	brdima
पहाड़ियाँ	brda
पहाड़ियाँ	hills
मैथ्यू	matthew
गंधक	sumpor
गंधक	sumpor
षड्यंत्र	zavjere
षड्यंत्र	zavjera
अंडमान	andamani
रीडर	reader
मिर्ज़ा	mirza
क्रांतिकारियों	revolucionara
हीरे	dijamanata
प्रशिक्षक	predavač
नास्तिक	ateizam
नास्तिक	ateist
प्रचारित	unaprijeđen
डायोड	dioda
अमूर्त	apstraktna
अमूर्त	apstraktni
सौभाग्य	srećom
सौभाग्य	bogatstvo
ब्रायंट	bryant
गैरी	garija
गैरी	gary
कुश	kush
साइमन	simon
कार्बोनेट	karbonat
हिब्रू	hebrejski
आत्मसमर्पण	predaju
आत्मसमर्पण	>>
आत्मसमर्पण	predaja
एथलेटिक्स	atletici
तैराकी	plivanju
संस्थागत	institucionalne
संस्थागत	institucionalni
संस्थागत	institucionalnih
चिट्ठा	blog
ठंड	hladno
चूहे	miševi
चूहे	pacova
लीड	predvodi
लीड	olova
लीड	olovo
दरार	raskol
परमार	parmar
दार्शनिकों	filozofi
नेहरु	nehru
पंकज	pankaj
संवेदना	saučešće
सॉफ़्टवेयर	softver
परवाह	briga
बहुविकल्पी	čvor
बमबारी	bombardovanje
बमबारी	bomba
कीड़े	crvi
कैम्प	logor
कैम्प	camp
कैम्प	kamp
कैम्प	kampu
कैम्प	logori
कैम्प	logora
कैम्प	logore
कैम्प	logorima
किस्में	raznovrsnost
किस्में	različitih
विषाक्तता	trovanja
चिंतित	zainteresovanim
चिंतित	zabrinut
चिंतित	zabrinuta
चिंतित	zabrinut
जॉर्डन	jordan
एथलीट	sportista
एथलीट	sportista
एथलीट	sportisti
विधिक	legalno
विधिक	pravna
विधिक	pravne
विधिक	pravni
विधिक	pravnih
रेखीय	linearno
रेखीय	linearna
शहद	med
ऑपरेटर	operatora
ऑपरेटर	operater
ऑपरेटर	operateri
ऑपरेटर	operatera
नल	null
प्रेसीडेंसी	predsjedništvo
कुक	cook
मनी	novac
मनी	mani
नारा	slogan
नारा	sloganom
सेक्टर	sektor
सेक्टर	sektore
सेक्टर	sektora
सेक्टर	sektori
महासागरीय	okeanija
क्रियाशील	aktivna
क्रियाशील	aktivni
क्रियाशील	aktivan
क्रियाशील	pridjev
बैठकों	sastanke
बैठकों	sastancima
बैठकों	sastanci
बैठकों	sastanaka
भट्ठी	peć
कारें	automobile
कारें	automobili
कारें	automobila
क्योकि	jer
सभ्य	pristojan
विकलांगता	invalidnost
नोट्स	note
नोट्स	nota
विलास	vilas
कहें	kažu
एव	ave
सामी	sami
धर्मशास्त्र	teologije
सीखा	naučila
सीखा	naučili
सीखा	saznao
सीखा	naučio
ट्रम्प	trump
मौद्रिक	monetarna
यीशु	isus
चश्मे	naočale
एक्यूपंक्चर	akupunktura
प्लूटो	pluton
डेनियल	danijel
डेनियल	daniel
डेनियल	danijela
डेनियल	danilo
पैरिस	pariz
कामयाबी	uspjeh
प्रोटोटाइप	prototip
सिलसिले	silas
फर्क	razlika
इयान	ian
दुग्ध	mliječnih
दुग्ध	mliječni
वसूली	oporavak
वसूली	oporavka
मौन	tišina
घटा	smanjenja
घटा	smanjenje
पॉइंट	tačaka
पॉइंट	tačka
त्वरण	ubrzanje
जमैका	jamajka
स्केल	skala
मक्खन	tirić
मक्खन	putera
सूत	pamuk
इज़राइल	izrael
वैधता	legalnost
वैधता	validnost
मिथक	mit
प्रावधानों	odredbe
प्रावधानों	namirnice
प्रावधानों	odredbama
प्रावधानों	odredbi
नतीजा	ispadanje
अर्ल	earl
निर्देशिका	direktorij
निर्देशिका	indeks
निर्देशिका	direktorija
आंग्ल	anglosaksonski
आंग्ल	anglo
समता	jednakost
समता	ravnopravnost
समता	jednakosti
एवेन्यू	avenue
बेरोजगारी	nezaposlenost
लत	ovisnost
जुर्माना	dobro
जुर्माना	kazne
पूर्णता	završetak
पूर्णता	završetku
पूर्णता	završetka
पूर्णता	savršenstvo
पूर्णता	savršenstva
ओमान	oman
मार्केटिंग	marketing
पीड़ितों	žrtava
पीड़ितों	žrtve
शक्तियां	ovlasti
शक्तियां	sile
बादलों	oblaka
बादलों	oblaci
बादलों	oblacima
बादलों	oblake
चतुर्भुज	četverougao
चतुर्भुज	pravougaonik
चीता	gepard
चीता	leoparda
चीता	leopard
मूक	tiha
लीन	lyn
प्रतिभाशाली	genije
प्रतिभाशाली	talentovanih
प्रतिभाशाली	talentovani
पनीर	sir
स्मार्ट	smart
स्मार्ट	pametan
नियोक्ता	poslodavaca
नियोक्ता	poslodavaca
मैडोना	madonna
बराक	barack
बराक	barak
कादर	kader
स्पीकर	predsjedavajući
स्पीकर	predsjedavajućeg
गैसें	gasove
गैसें	gasova
गैसें	gasovi
सहभागिता	angažman
सहभागिता	interakcija
सहभागिता	interakcije
यों	plank
गतिविधियाँ	aktivnosti
इसराइल	izrael
वाट	vat
वाट	wat
वाट	vat
कच्छ	kutch
कृषक	poljoprivrednici
कृषक	poljoprivrednike
कृषक	poljoprivrednicima
ब्राउजर	pregledač
ब्राउजर	preglednik
गुदा	anus
टीकाकरण	vakcinacija
मूर्तिकला	skulptura
किरणें	zraci
किरणें	zrake
वैश्वीकरण	globalizacija
बैग	kesa
बैग	bag
बैग	kesica
नर्तक	plesači
नर्तक	dancer
ग्लूकोज	glukoza
प्रतिभागियों	učesnici
पढ़ना	reading
पढ़ना	čita
आपरेशन	operacija
मैनुअल	uputstvo
मैनुअल	priručnik
दर्जन	desetak
सुखद	ugodno
बेखम	beckham
स्याही	ink
रॉस	ros
रॉस	ross
हल्दी	kurkuma
परम्पराओं	tradicije
परम्पराओं	tradicija
पूछे	pitali
पूछे	upitan
पूछे	zatražio
सेब	jabuka
रो	rho
रो	plače
पुस्तकालयों	biblioteka
चौकी	ispostava
बहनों	sestre
आपात	vanredna
नामीबिया	namibije
स्त्रियाँ	žene
एनी	eni
मामा	mama
मामा	amidže
मामा	ujka
मामा	amidža
रूपांतर	varijanta
नगरीय	urban
नगरीय	urbani
नगरीय	urbano
नगरीय	urbana
नगरीय	urbane
जैकी	džeki
जैकी	jackie
जैकी	jacky
क्रोधित	gnjevni
तात्कालिक	hitna
कमांड	komande
कमांड	komanduje
कमांड	naredba
कमांड	komandu
कमांड	komanda
कोबेन	cobain
बुराई	zlo
टाइपिंग	typing
उत्तेजक	provokativan
उत्तेजक	stimulans
दशमलव	decimalna
काई	kaj
काई	kai
क्रूर	brutalnih
क्रूर	brutalnog
क्रूर	brutalni
