kategória	категория
kamarát	приятел
nesprávny	неправилно
nesprávny	неправилен
nesprávny	неправилна
nesprávny	грешно
nesprávny	грешка
nesprávny	невалиден
nesprávny	инвалид
nesprávny	невалидна
nesprávny	невалидни
potlačenie	потискане
tvorivé	творческа
tvorivé	творческо
tvorivé	творчески
tvorivé	креативен
romain	ромен
výbore	комитет
výbore	комисия
vyhol	избягва
videohry	видеоигри
škvrna	петно
škvrna	петна
škvrna	петно
škvrna	мъгла
prijímanie	наемане
prijímanie	набиране
prijímanie	назначаване
prijímanie	причастие
prijímanie	прием
prijímanie	приемане
prijímanie	рецепция
prechody	преходите
prechody	преход
lea	леа
lea	лъв
lea	лео
transformácie	трансформация
transformácie	преобразяване
transformácie	преобразуване
transformácie	трансформации
valentine	валентин
valentine	валънтайн
abe	ейб
vstupy	хипотези
vstupy	входове
líšiť	варира
absolutizmu	абсолютизъм
bahna	кал
bahna	калта
bahna	тиня
bahna	кални
vchádza	влиза
sylvia	силвия
tyče	пръти
tyče	барове
tyče	решетки
tyče	решетките
tyče	пръчки
tyče	пръти
bankár	банкера
bankár	банкер
josip	йосип
príkazov	команди
príkazov	командите
vlastníkov	притежатели
vlastníkov	собственици
vlastníkov	собствениците
ridge	ридж
ridge	хребет
jednoznačné	недвусмислени
jednoznačné	недвусмислено
jednoznačné	недвусмислено
zach	зак
konkláve	конклава
záverečné	финал
záverečné	краен
záverečné	окончателно
skrátené	съкратен
skrátené	съкратено
skrátené	съкратен
skrátené	ускорено
skrátené	ускорен
premieňa	преобразува
pestovať	расте
pestovať	растат
jablko	епъл
jablko	ябълков
jablko	ябълка
jablko	apple
schránky	буфер
sklady	складове
hnev	яд
hnev	гняв
hnev	гняв
hnev	ярост
hnev	гняв
stafford	стафорд
repertoár	репертоар
peloponéze	пелопонес
sova	сова
sova	бухал
limitovaná	ограничено
limitovaná	ограничена
limitovaná	limited
limitovaná	ограничен
limitovaná	ограничени
cvičení	упражнения
zavraždení	убита
zavraždení	убити
zavraždení	убит
sekundárna	вторична
sekundárna	вторично
sekundárna	вторични
sekundárna	вторичен
chronická	хроничен
chronická	хронично
chronická	хронични
chronická	хронична
oku	окото
oku	око
oranžové	оранжев
oranžové	оранжева
oranžové	оранжево
oranžové	оранжеви
oranžové	портокал
soboty	съботите
bubon	барабан
bubon	барабани
directx	directx
odpočinok	почивка
sao	сао
záchranné	спасяване
fitzgerald	фицджералд
fitzgerald	фитцджералд
fletcher	флечър
fletcher	флетчър
bytostí	същества
chovateľov	животновъдите
syntax	синтаксис
obidvaja	двете
zjavenia	откровението
zjavenia	разкрития
zjavenia	знамения
zjavenia	откровение
zjavenia	привидения
informuje	информира
jedovatý	токсично
jedovatý	токсичен
jedovatý	токсични
jedovatý	токсична
jedovatý	отровна
jedovatý	отровни
jedovatý	отровен
jedovatý	отровно
jedovatý	отровно
lena	лина
lena	лена
felipe	фелипе
christie	кристи
tieni	нюанс
tieni	сянка
suzanne	сузан
hotové	завършен
hotové	готово
hotové	направено
hotové	сторено
eindhoven	айндховен
argumentov	доводи
argumentov	спорове
argumentov	аргументи
earl	ърл
ovplyvňovať	засегнат
ovplyvňovať	засегне
ovplyvňovať	влияние
zobrazená	показани
zobrazená	показано
acasuso	акасусо
podpisov	подписи
vydávaný	издадена
vydávaný	издаден
vydávaný	емитирани
vydávaný	издадени
vydávaný	издадено
postupný	постепенно
psychicky	психически
psychicky	душевно
psychicky	мислено
psychicky	умствено
magda	магда
cvičenie	тренировка
cvičenie	дрил
cvičenie	учение
cvičenie	упражнение
cvičenie	упражнения
cirkus	циркът
cirkus	цирк
cirkus	цирка
zamestnávateľ	работодател
striktne	строг
striktne	строга
striktne	стриктна
striktne	строги
striktne	строго
striktne	стриктно
kardináli	кардиналите
obyčajné	равнина
obyčajné	plain
obyčajné	обикновен
obyčajné	обикновена
obyčajné	обикновени
everest	еверест
emilio	емилио
výzvy	предизвикателствата
výzvy	предизвикателства
terminálu	терминал
upozorniť	уведоми
upozorniť	тревога
opakovanie	повтаряне
opakovanie	повторение
opakovanie	повтаряне
opakovanie	повторение
opakovanie	повторение
australis	australis
predčasné	преждевременно
kostru	скелета
kostru	скелет
demokratický	демократично
demokratický	демократичен
demokratický	демократични
demokratický	демократична
fiala	фиала
hector	хектор
porovnateľné	съпоставими
porovnateľné	сравнима
porovnateľné	сравними
porovnateľné	сравним
akademické	академик
akademické	академични
akademické	академична
spomienka	ретроспекция
spomienka	спомен
spomienka	памет
spomienka	спомени
vyvolané	предизвикана
vyvolané	предизвикано
vyvolané	индуцирана
aplikovaná	приложен
aplikovaná	приложена
aplikovaná	прилагана
aplikovaná	приложено
aplikovaná	приложени
prispievateľov	дарители
