年	سال
草甸	مدوز
供給	تامین
請願	درخواستها
請願	دادخواست
荒漠	کویر
荒漠	بیابان
荒漠	بیابانی
荒漠	صحرا
荒漠	اعراب
潟湖	تالاب
潟湖	مرداب
先天	مادرزادی
先天	لاینفک
先天	مادرزاد
先天	ذاتی
先天	فطری
偽造	جعل
鹿特丹	روتردام
好奇	کنجکاو
好奇	کنجکاوی
好奇	کنجکاوی
盎司	اونس
放逐	تبعید
利息	ربا
利息	علاقه
利息	بهره
口述	دیکته
物料	مواد
物料	مصالح
物料	مواد
物料	مصالح
打壓	سرکوبی
打壓	سرکوب
打壓	سرکوب
蟻	مورچه
蟻	مورچه
耦合	کوپلینگ
鏢	دارت
石英	کوارتز
辯護	دفاعی
辯護	دفاع
波浪	موجی
波浪	امواج
波浪	موجها
波浪	موج
波浪	موجی
超自然	سوپرنچرال
成龍	جکی
猶太教	یهود
猶太教	یهودیان
猶太教	یهودی
猶太教	یهودیت
血清	سرم
血清	سرمی
小澤	اوزاوا
凜	رین
愛人	عشاق
愛人	عاشقان
愛人	lovers
愛人	lover
各區	نواحی
各區	مناطق
瓶子	بطری
瓶子	بطری
前列腺	پروستات
無奈	درمانده
小米	ارزن
化妝	گریم
化妝	makeup
化妝	آرایشی
化妝	آرایش
演示	دمو
演示	تظاهرات
游擊隊	چریکی
游擊隊	پارتیزان
定罪	محکوم
定罪	محکومیت
定罪	اعتقاداتش
定罪	محکومیت
定罪	راسخ
倡議	ابتکار
聘用	استخدام
盒子	باکس
盒子	جعبه
孟子	منسیوس
液態	مایع
博弈	بازی
博弈	گیم
百分比	درصد
百分比	درصدی
百分比	درصد
製造業	تولید
製造業	ساخت
製造業	تولیدی
妥協	سازش
妥協	مصالحه
妥協	توافق
路障	راهبند
解雇	برکناری
阻塞	انسداد
經文	آیات
沙丘	احقاف
沙丘	dune
會津	آیزو
奉獻	اهدا
奉獻	اهداء
奉獻	فداکاری
奉獻	وقف
奉獻	صمیمیت
藥品	دارو
藥品	طب
藥品	پزشکی
藥品	داروها
藥品	مواد
藥品	دارو
藥品	تداوی
盔	کلاه
清新	تازه
清新	خرمی
清新	طراوت
寧波	نینگبو
地基	پایه
雇主	کارفرمایان
雇主	کارفرما
雇主	کارفرمای
升起	طلوع
憂鬱	مالیخولیایی
吃了	بخورید
吃了	بخور
吃了	بخورم
詐騙	متقلب
詐騙	کلاهبرداری
詐騙	تقلب
詐騙	کلاهبردار
詐騙	کلاهبرداری
偷渡	قاچاق
階梯	نردبان
階梯	نردبانی
階梯	پلکان
階梯	پله
煙火	آتشکاری
煙火	آتشبازی
有序	منظم
屏障	موانع
屏障	برزخی
屏障	مانع
節點	گره
姿勢	ژست
姿勢	پوز
孤兒	یتیم
孤兒	یتیمان
孤兒	یتیم
孤兒	یتیمی
離散	گسسته
週四	پنجشنبه
週四	پنجشنبه
船塢	لنگرگاه
黨派	پارتیزان
協奏曲	کنسرتو
希伯來	عبری
碉堡	سنگر
魔術師	افسونگر
最深	عمیقترین
葬禮	ختم
葬禮	خاکسپاری
招聘	استخدام
加速度	شتاب
加速度	تسریع
喇叭	هورن
喇叭	بوق
喇叭	شیپور
喇叭	صور
貝勒	بل
貝勒	بیلور
不平等	نابرابری
不平等	inequality
晶體	بلور
晶體	کریستال
晶體	آبگینه
晶體	بلوری
開花	شکوفایی
開花	بلوم
開花	شکوفه
熵	آنتروپی
廉價	ارزان
廉價	ارزون
空心	هالو
空心	توخالی
音訊	صدا
叛逆	سرکش
叛逆	عصیان
叛逆	طغیان
叛逆	سرکشی
叛逆	شورش
外甥	برادرزاده
外甥	خواهرزاده
密封	مُهر
密封	مهر
密封	مهری
快車	اکسپرس
警衛	نگهبانی
警衛	گارد
信賴	معتمد
信賴	امین
彌撒	جرم
彌撒	توده
古物	باستان
神道	شینتو
撞球	بیلیارد
撞球	بیلیارد
撞球	استخری
撞球	استخر
剝奪	محرومیت
剝奪	حرمان
後援	پشتیبان
後援	پشتیبانی
鼓舞	دلگرمی
關稅	تعرفه
關稅	تعرفه
關稅	گمرک
定性	کیفی
讀取	بخوان
讀取	خواندن
讀取	خوانده
讀取	بخوانند
讀取	بخوانید
讀取	خواندن
讀取	قرائت
調動	بسیج
調動	تجهیز
調動	بسیج
調動	تحرک
獨唱	سولو
光電	فوتوولتیک
十字軍	جهاد
十字軍	نهضت
十字軍	صلیبی
十字軍	صلیبی
體力	قوت
體力	نیرو
體力	قدرت
體力	استحکام
平均值	متوسط
平均值	میانگین
興奮	هیجان
興奮	هیجان
神龍	اژدهای
神龍	دراگون
神龍	اژدها
希臘文	یونان
希臘文	یونانی
紫外線	فرابنفش
大介	دایسوکه
鯊魚	کوسه
大腦	مغز
大腦	مغزی
大腦	مغزها
大腦	مغزهای
孤獨	تنهایی
孤獨	تنهایی
孤獨	تنها
孤獨	تنهای
單字	سخن
單字	کلمه
單字	واژه
單字	کلام
套房	سوئیت
老兵	ایثارگران
更低	پایینی
變速箱	گیربکس
心態	ذهنیت
過濾	پالایش
過濾	پالایه
過濾	فیلتر
過濾	پالایش
過濾	فیلترینگ
過濾	فیلتراسیون
黃道	البروج
黃道	زودیاک
駕駛艙	اتاقک
甘地	گاندی
救護	آمبولانس
加法	افزودنی
蒸氣	بخار
蒸氣	بخار
蒸氣	استیم
天命	سرنوشت
天命	تقدیر
天命	سرنوشتی
提問	سؤال
提問	سوال
提問	پرسش
遼寧	لیائونینگ
斜坡	شیب
斜坡	سراشیبی
輪椅	ویلچر
輪椅	ویلچر
袋鼠	والابی
袋鼠	کانگرو
袋鼠	کانگوروی
袋鼠	کانگورو
袋鼠	کانگرو
開羅	قاهره
開羅	کایرو
服從	اطاعت
服從	فرمانبرداری
水力	هیدرو
水力	هیدرولیک
水力	هیدرولیک
向日葵	آفتابگردان
向日葵	آفتابگردان
轉讓	انتقال
駐軍	گریسون
駐軍	پادگان
反對黨	اپوزیسیون
反對黨	مخالف
反對黨	مخالفین
反對黨	مخالفت
博愛	انجمن
冒犯	تهاجمی
早餐	صبحانه
肉體	گوشتی
肉體	جسم
肉體	گوشت
動力學	دینامیک
緯度	لات
靈活	انعطاف
薩姆	سَم
薩姆	سام
薩姆	sam
扣留	کاستی
凍結	منجمد
凍結	انجماد
副本	کپی
副本	رونوشت
粥	حلیم
橫向	افقی
橫向	کناری
橫向	جانبی
水壩	دم
水壩	سد
隆起	برآمدگی
雄心	بلندپرواز
雄心	بلندپروازی
幼蟲	لارو
癱瘓	فلج
癱瘓	فلجی
癱瘓	فلج
航運	کشتیرانی
開關	تعویض
開關	سوئیچ
開關	سویچ
邦聯	متحدین
邦聯	کنفدراسیون
扣除	کسر
扣除	استنتاج
以色列人	اسرائیلیها
錄取	پذیرش
肯亞	کنیا
扔	پرتاب
硫化	سولفید
母音	واکه
巧合	تصادفی
巧合	انطباق
代謝	متابولیسم
代謝	متابولیک
大聲	بلند
堪薩斯	کانزاس
進食	تغذیه
進食	خوردن
進食	خوری
新兵	استخدام
上線	online
上線	برخط
上線	آنلاین
涅槃	نیروانا
老年人	سالمندان
老年人	مسن
老年人	سالخورده
幸存者	بازماندگان
幸存者	بازمانده
水災	سیل
貂	مینک
煎	مدنظر
煎	فرای
石榴	انار
多餘	اضافی
多餘	اضافه
多餘	مازاد
多餘	افراط
多餘	فزون
受害人	قربانیان
受害人	قربانی
堅強	قوی
政客	سیاستمداران
政客	سیاستمدار
電阻	مقاومت
電阻	مقاومتی
電阻	مخالفان
上級	برتر
上級	مافوق
震動	لرزش
震動	ارتعاش
震動	لرزش
煞車	ترمز
煞車	ترمز
必要性	ضرورت
嫌犯	مظنونین
嫌犯	مظنون
嫌犯	مضنون
平房	بنگله
薪水	حقوق
多面體	چندوجهی
發聲	شنیدنی
後果	عواقب
薪資	حقوق
埋伏	کمین
埋伏	کمینگاه
抵押	وثیقه
抵押	رهن
大方	کرامت
大方	بخشندگی
大方	گرامی
扣押	تشنج
元老院	سنا
元老院	سنای
美化	آراستن
配方	فرمول
備忘錄	یادداشت
備忘錄	یادداشت
許可證	گواهینامه
許可證	مجوز
許可證	جواز
許可證	اجازه
巴塞隆納	بارسلون
巴塞隆納	بارسلونا
墜	آویز
極少	ندرت
極少	بندرت
流體	سیال
流體	مایع
流體	شاره
流體	مایعات
強硬	عالیست
素質	کیفیتی
素質	کیفیت
伯父	عمو
伯父	عموی
伯父	دایی
突變	تغییرپذیر
突變	جهش
塞內加爾	سنگال
模具	کپک
模具	کپک
椅子	صندلیهای
椅子	صندلی
琥珀	امبر
琥珀	آمبر
琥珀	کهربا
慾望	خواهان
慾望	طالب
慾望	میل
慾望	هوس
慾望	شهوت
慾望	هوس
慾望	خواهان
慾望	طالب
插座	سوکت
聖徒	مقدسات
愛好	سرگرمی
愛好	hobby
愛好	سرگرمی
肥胖	چاقی
象牙	عاج
活潑	لایولی
活潑	سرزنده
菊花	داودی
菊花	دیسی
菊花	دیزی
氙	زنون
駭客	هکرها
駭客	هکر
駭客	هکرها
漂	شناور
漂	شناور
失明	نابینایی
失明	کوری
白雪	برفی
神田	کاندا
病房	وارد
突尼西亞	تونس
突尼西亞	تونس
平野	هیرانو
熊貓	پاندای
熊貓	پاندا
熊貓	پانداها
縱火	حریق
頭條	تیتر
族裔	قومیت
族裔	قومی
族裔	نژادی
正直	صحت
正直	امانت
寫信	نوشت
寫信	نویسند
寫信	نوشتن
寫信	بنویسید
寫信	بنویسد
彈珠	مرمر
彈珠	تیله
乙烯	اتیلن
乙烯	وینیل
鈉	سدیم
硒	سلنیوم
傷心	غمگین
傷心	ناراحتی
傷心	غم
衣物	لباس
衣物	پوشاک
衣物	لباسها
衣物	لباس
衣物	لباسهای
甘露	سلوی
甘露	شهد
今夜	امشب
敦促	برانگیز
固態	توپر
固態	یکدست
固態	جامد
避難	پناهندگی
避難	پناه
避難	پناهی
從來沒有	هیچوقت
從來沒有	هرگز
鴉片	تریاک
延誤	تأخیر
延誤	تاخیر
延誤	تأخیری
獲利	سودش
獲利	منفعت
獲利	سودی
獲利	سود
領事	جونیوس
領事	کنسولی
圍城	محاصره
愛滋病	ایدز
托管	میزبانی
國度	فرمانروایی
國度	پادشاهی
無窮	نامتناهی
無窮	بینهایت
無窮	نامحدود
無窮	بیکران
無窮	نامتناهی
無窮	بینهایت
新生代	نوزیستی
藻類	جلبک
打字	تحریر
打字	تایپ
巫師	جادوگر
美咲	میساکی
玩偶	عروسک
玩偶	عروسکی
玩偶	عروسک
釉	لعاب
寫入	نوشت
寫入	نویسند
寫入	نوشتن
寫入	بنویسید
寫入	بنویسد
寫入	نویسندگی
寫入	نوشتن
貧困	فقر
黑社會	گنگستر
黑社會	گانگستر
黑社會	گانگستری
競爭力	رقابتی
競爭力	رقابت
荒野	برهوت
粉末	باروت
粉末	پودر
親密	صمیمی
親密	خودمانی
親密	محرم
義工	داوطلب
過境	گذر
過境	عبور
過境	عبوری
矩形	مستطیل
矩形	مستطیلی
貪	طماع
貪	حریص
貪	بخل
貪	طمع
貪	حرص
野蠻	وحشی
野蠻	وحشیانه
火腿	ژامبون
火腿	ham
火腿	حام
脆	کریسپ
脆	ترد
謬誤	مغالطه
毆打	تهاجم
毆打	حمله
毆打	تجاوز
毆打	یورش
毆打	لت
暴徒	mob
暴徒	اوباش
壁畫	فرسکو
士氣	روحیه
傳言	شایعه
傳言	شایع
職能	کارکرد
職能	تابع
爵士樂	جاز
女童	دخترها
女童	دختران
暴行	وحشیگری
暴行	پرخاش
暴行	قساوت
援引	نیایش
蘑菇	قارچها
蘑菇	قارچ
蘑菇	قارچ
牲畜	احشام
信玄	شینگن
葡萄牙語	پرتغال
葡萄牙語	پرتغالی
葡萄牙語	پرتقالی
氧氣	اکسیژن
傑克遜	جکسون
石墨	گرافیت
原告	شاکی
橫掃	جارو
梵蒂岡	واتیکان
寮國	لائو
寮國	لاو
寮國	لائوس
寮國	لائوس
騷亂	ناآرامی
騷亂	شورش
弱點	ضعف
淺野	آسانو
午餐	ناهار
午餐	نهار
增益	منفعت
亞當斯	آدامز
亞當斯	ادامز
匙	قاشق
徘徊	سرگردان
徘徊	پرسه
夜行	شبانه
可樂	نوشابه
可樂	کوکا
摺疊	گاه
蝸牛	حلزون
不一致	متناقض
鷺	حواصیل
奮鬥	جهاد
奮鬥	کشمکش
東風	دانگفنگ
蜂蜜	هانی
蜂蜜	عسلی
蜂蜜	عزیزم
蜂蜜	عسل
油畫	نقاشی
油畫	نقاشیهای
瑕疵	کاستی
瑕疵	خلل
瑕疵	عیب
瑕疵	اشکال
瑕疵	معایب
燈籠	فانوس
受益	منفعت
受益	منفعت
受益	نفع
受益	سودی
受益	سود
樂觀	شادکام
樂觀	خوشبین
樂觀	آرزوهای
樂觀	خوشبینی
變體	مشتقات
俯衝	غواصی
俯衝	شیرجه
活著	زنده
遺留	میراثی
遺留	میراث
烹飪	پختن
烹飪	پخت
烹飪	آشپزی
檸檬	لیمویی
檸檬	لمون
檸檬	لیمو
檸檬	لیمون
檸檬	لیموترش
摩登	مدرن
摩登	امروزی
摩登	modern
前所未有	سابقه
裝修	نوسازی
裝修	بازسازی
旅途	سفر
旅途	سفری
旅途	مسافرت
救濟	امداد
配給	جیره
配給	جیره
叛徒	خائن
群組	گروهبندی
群組	گروپ
群組	گروه
群組	گروهها
跟蹤	ردگیری
跟蹤	ردیابی
跟蹤	پیگیر
跟蹤	کمین
天國	آسمان
梵語	سانسکریت
手續	تشریفات
手續	تشریفات
喝酒	نوشیدن
喝酒	بنوش
喝酒	بنوشید
多樣性	همیاری
多樣性	گوناگونی
多樣性	تنوع
檀香山	هونولولو
警探	کارگاه
警探	کارآگاه
警探	کاراگاه
曲率	انحنای
曲率	انحنا
玲奈	رنا
草稿	حواله
草稿	پیشنویس
草稿	درفت
量度	پیمانه
量度	پیمانه
按摩	ماساژ
獵戶座	اوریون
林地	وودلند
寓言	حکایت
竿	قطب
竿	تیرک
變異	تغییرپذیر
變異	تغییرات
變異	جهش
變異	تنوع
欄位	فیلد
欄位	حوزه
欄位	فیلدز
欄位	مزارع
領事館	کنسولگری
饒舌	رپ
饒舌	rap
饒舌	رپ
忽視	چشمپوشی
忽視	غفلت
忽視	غافل
忽視	نادیده
特使	نماینده
為甚麼	چرا
煽動	آشفتگی
煽動	تحریک
應變	کرنش
誓言	نذر
誓言	نذری
誓言	قسم
誓言	سوگند
誓言	نذر
顆粒	ذرات
顆粒	ذرات
顆粒	ذرات
顆粒	ذره
效用	سودمندی
瀝青	آسفالت
清單	فهرست
保養	نگهداشت
保養	نگهداری
奶油	کره
奶油	کرم
奶油	خامه
審訊	بازجویی
審訊	بازجوئی
審訊	محاکمه
審訊	دادرسی
騷動	ناآرامی
騷動	هیاهو
騷動	آشوب
萃取	استخراج
萃取	استخراج
萃取	چکیده
壓迫	سرکوبی
壓迫	سرکوب
壓迫	ظلم
每當	هروقت
丁香	میخک
丁香	میخک
甄選	گزینش
困惑	آشفتگی
困惑	گیجی
困惑	اغتشاش
困惑	سردرگمی
困惑	پریشان
困惑	گیج
困惑	سردرگم
困惑	آشفته
聖地亞哥	سانتیاگو
營地	اردوگاه
營地	اردو
營地	کمپ
營地	اردوگاه
石橋	ایشیباشی
壓倒性	فراگیر
中繼	رله
中繼	بازپخش
透鏡	عدسی
透鏡	لنز
背包	کوله
樂天	لوت
素描	طرح
舅舅	عمو
舅舅	عموی
舅舅	دایی
大同市	داتونگ
融化	ذوب
嫉妒	حسودی
嫉妒	غیور
嫉妒	حسادت
嫉妒	حسود
嫉妒	حسودی
嫉妒	حسادت
嫉妒	رشک
邂逅	رویارویی
邂逅	دیدار
赤字	کسر
赤字	کسری
共存	همزیستی
放大器	amp
離心	سانتریفیوژ
現況	وضعیت
鬍子	سیبیل
鬍子	سبیل
鬍子	سبیل
鬍子	ریش
鬍子	ریشش
麻美	آسامی
貝多芬	بتهوون
強姦	تجاوز
棕櫚	نخل
棕櫚	خرمایی
流星雨	شهاب
流星雨	شهابی
秘書處	دبیرخانه
點心	دسر
點心	تنقلات
梯度	گرادیان
批發	عمده
勒索	باج
勒索	اخاذی
勒索	اجحاف
勒索	اخاذی
和睦	هارمونی
和睦	هماهنگی
突顯	مشخص
突顯	highlights
浴室	حمام
浴室	دستشویی
浴室	حمام
僱員	کارمند
僱員	کارمندان
僱員	کارکنان
僱員	کارمند
牛角	شاخ
牛角	هورن
牛角	بوق
牛角	شیپور
牛角	صور
鎂	منیزیم
附帶	وثیقه
行進	پیمایی
獨奏	سولو
山陽	سانیو
敏捷	چابک
敏捷	فرز
自豪	پراید
自豪	غرور
自豪	تکبر
自豪	مغرور
自豪	سرافراز
自豪	افتخار
自豪	سربلند
天花板	سقفی
天花板	سقفش
天花板	سقف
致電	بخوانید
致電	تماس
報仇	انتقام
可變	متغیر
可變	متغیرها
丙酮	استون
零售商	فروشندگان
刑罰	مجازات
刑罰	پنالتی
刑罰	مجازات
刑罰	تنبیه
漫遊	پرسه
債券	باند
債券	پیوند
債券	اوراق
債券	بند
山洞	غار
山洞	غاری
山洞	غار
山洞	غارهای
山洞	غارها
中介	دلال
中介	کارگزار
中介	واسطه
