les	на
lecteur	играч
lecteur	карай
lecteur	четец
lecteur	читател
idem	idem
remise	намаление
remise	отстъпка
remise	отстъпки
établie	установен
établie	установена
établie	установени
établie	установено
tire	стреля
hop	хоп
christopher	кристофър
maintenir	запазване
maintenir	поддържане
maintenir	поддържане
maintenir	запази
réduire	намаление
réduire	намаляване
réduire	спадане
réduire	намали
réduire	намаляване
anderson	андерсън
christine	кристин
goût	вкус
goût	аромат
goût	вкус
morceaux	бройки
morceaux	парченца
morceaux	парчета
morceaux	следите
morceaux	писти
morceaux	следи
morceaux	релси
sélectionné	избрана
sélectionné	избрано
sélectionné	избрани
sélectionné	избран
venus	венера
miller	милър
miller	милер
dédié	посветен
dédié	посветена
dédié	отдадени
dédié	отдадена
exil	exil
exil	изгнание
terminé	завършен
terminé	завършена
terminé	завършени
terminé	завършен
terminé	завършено
cambridge	кембридж
cambridge	кеймбридж
construits	построени
construits	изградена
construits	построена
construits	построено
construits	построен
construits	построени
construits	конструирани
construits	изградено
fixe	фиксирани
fixe	фиксирана
fixe	поправен
fixe	фиксиран
ventes	продажби
ventes	продажбите
relative	относителна
relative	роднина
relative	относително
instruction	инструкция
instruction	инструкции
cancer	рак
cancer	ракът
remis	предадени
remis	предадено
donald	доналд
agents	агенти
observation	наблюдение
observation	наблюдения
parallèlement	паралелно
parallèlement	успоредно
parallèlement	успоредни
parallèlement	паралелна
parallèlement	паралелни
