din	از
speranța	امیدوارم
speranța	hope
speranța	امید
comentarii	توضیح
comentarii	نظر
comentarii	نظرات
comentarii	نظرها
comentarii	توضیحات
părere	نظر
părere	پندار
părere	گمان
scopuri	مقاصد
albastră	کبود
albastră	آبی
albastră	بلو
periodic	گاهنامه
periodic	دورهای
periodic	متناوب
monica	مونیکا
pregătirea	آمادگی
pregătirea	تدارک
căutat	جسته
pasageri	مسافرین
pasageri	مسافر
pasageri	مسافران
pasageri	سرنشین
pasageri	مسافر
hamilton	همیلتون
edgar	ادگار
watanabe	واتانابه
gloria	گلوریا
cantitate	مقدار
cantitate	مبلغ
cantitate	کمیت
planetă	سیاره
hotărârea	قضاوت
hotărârea	حکم
hotărârea	قضاوتی
hotărârea	داوری
masiv	مسیو
masiv	حجیم
masiv	شدیداً
lingvistică	زبانشناسی
lingvistică	کلامی
lingvistică	زبانی
scrisori	حروف
tratate	معاهدات
geneva	ژنو
reprezentanți	نمایندگان
light	سبک
light	روشنایی
light	نور
light	روشن
light	نوری
stuttgart	اشتوتگارت
nucleare	هسته
otomană	عثمانی
rănit	مجروح
rănit	مصدوم
rănit	زخمی
rănit	مجروح
rănit	زخمی
rănit	صدمه
rănit	آزار
rănit	زخمی
proprietar	مالک
proprietar	صاحب
proprietar	صاحبش
proprietar	مالکش
wolfgang	ولفگانگ
cantitatea	کمیت
rândurile	درجات
rândurile	صف
fauna	جانداران
fauna	teide
mix	اختلاط
mix	مخلوط
mix	میکس
suferă	رنج
bis	بیس
player	بازیکن
multi	بسیار
multi	چند
practice	عملی
privată	خلوت
privată	شخصی
privată	سرباز
privată	private
privată	خصوصی
actorul	هنرپیشه
actorul	بازیگر
actorul	actor
poliția	پولیس
poliția	پلیس
conflicte	درگیریهای
conflicte	تضاد
conflicte	ناسازگار
conflicte	ناسازگاری
conflicte	درگیری
conflicte	منازعه
conflicte	کشمکش
conflicte	نزاع
conflicte	ناسازگاری
contribuția	سهم
compoziția	انشاء
compoziția	ترکیب
oricare	هر
oricare	هیچ
trecere	گذشتن
trecere	وفات
trecere	گذر
atacurile	حملات
gers	ژر
susținută	وارده
olandez	هلندی
olandez	داچ
olandez	هلند
alternativ	جایگزین
alternativ	متناوب
warner	وارنر
warner	بیم
industrială	صنعتی
lawrence	لاورنس
eva	ایوا
eva	اوا
eva	اِوا
scriitoare	نویسنده
disponibil	موجود
timpuri	زمانهای
timpuri	times
timpuri	دفعات
timpuri	تایمز
străin	alien
străin	بیگانه
străin	فضایی
străin	غریبه
străin	خارجه
străin	خارجی
kevin	کوین
kevin	kevin
moon	قمر
moon	ماه
moon	moon
aeriană	هوایی
prezentarea	ارائه
suedez	سوئدی
suedez	سوید
reforma	اصلاحات
reforma	اصلاح
reforma	اصلاحات
sarcina	حاملگی
sarcina	بارداری
three	سه
inventat	اختراع
răspunsul	پاسخگویی
răspunsul	پاسخ
răspunsul	واکنش
venus	ونوس
venus	زهره
avionul	هواپیمای
avionul	هواپیمایی
avionul	هواپیما
tokyo	توکیو
contemporane	معاصر
mărimea	اندازۀ
mărimea	اندازه
agenția	سازمان
agenția	نمایندگی
agenția	آژانس
stuart	استارت
stuart	استوارت
stuart	سوارت
interioare	interior
interioare	داخلی
interioare	درونی
onoarea	شرافتی
onoarea	عزت
onoarea	گرامی
onoarea	عزت
onoarea	شرافت
onoarea	شرف
onoarea	افتخار
putin	پوتین
filosof	فیلسوف
prut	پروت
ars	سوزانده
ars	سوخته
nasa	ناسا
ascuns	پنهان
ascuns	مخفی
baterie	باطری
baterie	باتری
dave	دیو
crime	جنایات
crime	جرایم
crime	جرائم
crime	قتلهای
capela	نمازخانه
capela	چپل
capela	کلیسای
test	آزمون
test	آزمایش
test	تست
socialistă	سوسیالیستی
socialistă	سوسیالیست
simultan	همزمان
menține	حفظ
hong	هونگ
hong	هوانگ
hong	هانگ
hong	هنگ
brigada	تشکیلات
brigada	تیپ
brigada	الرسول
profund	عمیقاً
profund	عمیقا
profund	اعماق
profund	ژرف
profund	عمیق
profund	ژرف
profund	عمیق
spațiale	فضایی
raymond	ریموند
richter	ریشتر
grant	گرنت
grant	گرانت
grant	اعطای
portret	طولی
portret	پرتره
antologie	گلچین
england	انگلستان
england	انگلیس
instalat	نصب
reprezentanții	نمایندگان
călătorii	مسافرت
călătorii	travel
călătorii	سفر
călătorii	مسافران
negative	نگاتیو
negative	منفی
etnice	قومی
etnice	نژادی
coloane	ستونها
coloane	ستونهای
hills	هیلز
billy	بیلی
opoziție	اپوزیسیون
opoziție	مخالف
opoziție	مخالفین
opoziție	مخالفت
nordic	نوردیک
empire	امپراطوری
empire	امپایر
empire	امپراتوری
frontiera	لبه
frontiera	مرزی
frontiera	مرزبانی
frontiera	مرز
frontiera	لبۀ
frontiera	مرزی
mecanic	مکانیک
mecanic	مکانیک
mecanic	mechanical
mecanic	مکانیکی
erou	قهرمان
erou	پهلوان
argument	حجت
argument	برهان
argument	استدلال
cercetători	محققین
cercetători	پژوهشگران
cercetători	محققان
cercetători	دانشمندان
împrumut	قرض
împrumut	وام
împrumut	قرض
israelului	اسراییل
israelului	اسرائیل
electorale	انتخاباتی
electorale	انتخابات
viitoare	اینده
viitoare	future
viitoare	آینده
dublă	دابل
flora	فلورا
utilizatorul	کاربر
reducerea	کاهش
reducerea	تقلیل
reducerea	کاهی
june	ژوئن
june	june
atrage	جذب
buget	بودجه
recunoaște	شناخت
recunoaște	بشناسید
recunoaște	میشناسند
recunoaște	شناخت
recunoaște	میشناسند
comerțul	تجارت
miguel	میگل
miguel	میگوئل
armă	سلاح
armă	تفنگ
armă	تفنگی
armă	اسلحه
tată	بابا
tată	پدر
tată	پدری
tată	پدر
rom	رام
rom	rom
echivalent	معادل
temporar	موقتاً
temporar	موقت
temporar	موقتی
temporar	موقتا
temporar	موقت
temporar	موقتی
tabăra	اردوگاه
tabăra	اردو
tabăra	کمپ
lichid	سیال
lichid	مایع
lichid	شاره
lichid	مایع
schimba	تغییر
sezoane	فصلها
sezoane	فصول
culturi	زراعت
culturi	فرهنگهای
fan	بادبزن
fan	طرفدار
fan	پنکه
fan	فن
criterii	معیار
criterii	معیارهای
pennsylvania	پنسیلوانیا
dispoziție	رزق
încasări	درآمدش
încasări	فاکتور
destinat	قصد
destinat	مقدر
povești	داستانها
povești	داستان
povești	داستانها
plecarea	ترک
secțiuni	بخشهای
secțiuni	بخشها
principii	اصول
națiuni	ملت
națiuni	ملتها
națiuni	ملل
înțelegere	عقل
opinii	نظرات
opinii	عقاید
opinii	عقیده
jerry	جری
performanță	عملکرد
performanță	اجرا
performanță	کارایی
neapole	ناپل
neapole	ناپولی
tratamentul	درمانش
tratamentul	معالجه
tratamentul	درمان
cerc	چرخه
cerc	دایره
eseu	مقاله
comportamentul	رفتاری
comportamentul	سیرت
comportamentul	رفتار
comportamentul	رفتاری
comportamentul	رفتار
momente	لحظاتی
momente	لحظات
sosirea	ورود
pozitiv	مثبت
asigurarea	بیمه
eforturile	تلاشهای
eforturile	تلاشها
eforturile	کوشش
piemont	پیدمانت
transmis	ارسالی
lenin	لنین
massachusetts	ماساچوست
reduse	خواص
dec	dec
dec	دکلان
novi	نووی
serghei	سرگئی
serghei	سرگی
sexuale	جنسی
alto	آلتو
alto	التو
mail	نامۀ
mail	نامه
melodie	ملودی
melodie	آهنگ
melodie	نغمه
melodie	ترانه
melodie	اهنگ
melodie	آهنگ
melodie	آواز
mormânt	مقبره
mormânt	آرامگاه
mormânt	قبر
vânători	شکارچیان
punk	ولگرد
punk	پانک
vizita	آباد
vizita	ملاقات
vizita	عیادت
vizita	بازدید
utilizatorilor	کاربران
dragon	اژدهای
dragon	دراگون
dragon	اژدها
produc	بیاورند
aplicat	کاربردی
abandonat	متروکه
permanentă	پایدار
permanentă	همیشگی
permanentă	دائم
permanentă	دائمی
permanentă	دایمی
permanentă	دایم
austriacă	اتریش
austriacă	اتریشی
western	وسترن
western	غربی
principiile	اصول
fenomenul	پدیده
fenomenul	پدیدهای
bunicul	بابابزرگ
bunicul	پدربزرگ
bunicul	پدربزرگ
adusă	آورده
adusă	آوردن
guvernare	حاکمیت
guvernare	ملکوت
guvernare	دولتی
guvernare	حکومت
guvernare	دولت
rata	نرخ
jupiter	مشتری
jupiter	ژوپیتر
scaun	صندلی
scaun	مدفوع
scaun	صندلی
varsă	بریزه
luând	گرفتن
jacob	یعقوب
jacob	جیکوب
jacob	یاکوب
jacob	جاکوب
asediul	محاصره
portal	پورتال
pietre	سنگها
pietre	سنگها
leonard	لئونارد
suedeză	سوئدی
ramură	انشعاب
ramură	برنچ
ramură	شاخه
aliați	متفقین
aliați	متحدین
trage	شلیک
trage	شوت
trage	pull
beach	بیچ
beach	ساحل
venezuela	ونزوئلا
venezuela	ونزوئلا
soț	همسری
soț	همسر
soț	همسر
soț	شوهر
soț	شوهری
soț	شوهرش
orient	اورینت
divizii	تقسیمات
divizii	بخشها
consiliu	شورای
consiliu	شورا
consiliu	انجمن
alaska	آلاسکا
magic	جادویی
magic	جادو
magic	سحر
magic	جادوی
magic	جادویی
revolta	خیزش
revolta	شورش
celebru	مشهور
celebru	مشهوره
celebru	معروف
pozitive	مثبت
cetățenii	شهروندان
păstrarea	نگهداشتن
păstrarea	نگهداری
reacția	واکنشی
reacția	واکنش
barbara	باربارا
barbara	باربرا
olga	اولگا
sardinia	ساردینیا
modificare	متمم
rasă	نژاد
rasă	نژاد
rasă	مسابقه
demisia	استعفای
demisia	استعفاء
demisia	استعفا
negativ	نگاتیو
negativ	منفی
frontieră	لبه
frontieră	مرزی
frontieră	مرزبانی
frontieră	مرز
frontieră	لبۀ
frontieră	مرزی
row	سطر
extinderea	گسترش
extinderea	انبساط
extinderea	بسط
greutatea	وزنش
greutatea	وزنه
greutatea	وزن
temple	پرستشگاه
temple	عبادتگاه
temple	معبد
temple	تمپل
inspirație	الهام
atlas	اطلس
cal	اسب
albatros	آلباتروس
pregătit	اماده
pregătit	آماده
pregătit	مهیا
succesiune	جانشینی
norman	نورمن
extras	برگزیده
extras	استخراج
extras	چکیده
televiziunea	تلویزیون
televiziunea	تلویزیونی
lucia	لوسیا
navele	کشتیها
navele	کشتی
wild	وحشی
wild	وایلد
existență	وجود
zice	میگه
zice	میگوید
aliat	متفقین
aliat	متحد
colectiv	اشتراکی
colectiv	جمعی
totalul	مجموع
totalul	کلا
totalul	کل
concertul	کنسرت
clark	کلارک
fritz	فریتس
fritz	فریتز
erich	اریش
moară	میل
moară	آسیاب
războaiele	جنگها
geografic	جغرافیایی
geografic	جغرافی
geografic	جغرافیایی
philippe	فیلیپه
timpuriu	پگاه
timpuriu	اوایل
coastă	دنده
coastă	ساحلی
coastă	کوست
formare	آموزش
formare	تمرین
formare	تمرینات
formare	آموزشی
formare	تعلیم
formare	اموزش
democrată	دمکراتیک
democrată	دموکراتیک
democrată	دموکرات
democrată	دموکرات
democrată	دمکرات
benevento	بنونتو
produsele	محصولاتی
produsele	محصولات
sfera	کرهای
cancer	سرطانی
cancer	سرطان
pește	فیش
pește	ماهیان
pește	ماهی
info	اطلاعات
clasificare	categorisation
benjamin	بنجامین
benjamin	بنیامین
scrimă	شمشیربازی
palat	کاخ
palat	قصر
law	حقوق
law	قانون
premieră	پریمیر
premieră	افتتاحیه
placă	پلاک
placă	بشقاب
placă	پلاک
placă	لوح
oxigen	اکسیژن
vice	وایس
vice	معاون
intervenția	دخالت
intervenția	مداخله
izvoare	اسپرینگز
izvoare	چشمه
logică	منطقی
logică	منطق
logică	منطقی
stockholm	استکهلم
inimă	قلبی
inimă	دل
inimă	قلب
medicina	دارو
medicina	طب
medicina	پزشکی
medicina	داروها
tenis	تنیس
criza	بحرانی
criza	بحران
direcție	جهت
direcție	قبله
regi	پادشاهان
regi	سلاطین
regi	شاهان
regi	کینگز
spații	فضاهای
antichitate	آنتیک
antichitate	عتیقه
antichitate	باستان
răspunde	پاسخگویی
răspunde	جواب
răspunde	پاسخ
răspunde	پاسخ
buda	بودا
posesia	تسخیر
posesia	تملک
posesia	مالکیت
posesia	تصرف
faptele	حقایق
deplasare	جابجایی
deplasare	گردشی
aprobat	تأیید
evreiesc	یهود
evreiesc	یهودیان
evreiesc	یهودی
transformarea	تبدیل
transformarea	دگرگونی
cinema	سینما
cinema	سینمای
cinema	cinema
nazistă	نازی
atitudine	نگرش
atitudine	منش
atitudine	گرایش
linux	لینوکس
autoritate	تسلط
autoritate	سلطه
congres	کنگره
citat	نقل
oțel	فولاد
oțel	استیل
oțel	فولادی
baze	پادگان
căldură	گرما
căldură	حرارت
căldură	گرمای
căldură	گرما
căldură	گرمی
apus	غروب
diplomat	دیپلمات
coloană	ستون
coloană	ستونی
campo	کامپو
băiat	پسر
băiat	boy
selecție	گزینش
studioul	studio
studioul	استودیو
studioul	استدیو
criticii	منتقدان
criticii	منتقدین
folclor	فولکلور
folclor	اجدادی
verona	ورونا
întrebarea	سؤال
întrebarea	سوال
întrebarea	پرسش
operații	عملیات
sarah	ساره
baroc	باروک
xxi	xxi
newton	نیوتون
newton	نیوتن
locuințe	مسکن
locuințe	کاشانه
criză	بحرانی
criză	بحران
criză	تشنج
observații	نظرات
observații	نظرها
observații	توضیحات
observații	مشاهدات
köln	کلن
köln	ادکلن
fair	فر
fair	عادلانه
fair	منصفانه
fair	انصاف
fair	منصف
adaptare	اقتباس
adaptare	سازگاری
turcii	ترکهای
turcii	ترکها
incendiu	آتشسوزی
incendiu	آتش
incendiu	آتیش
filosofia	فلسفه
inter	اینتر
sultanul	سلطان
canale	کانالها
canale	کانالهای
occident	وست
occident	باختر
occident	غرب
occident	غربی
ecran	پرده
filmat	فیلمبرداری
deschidere	افتتاحیه
deschidere	افتتاح
supus	مطیع
voluntari	داوطلبان
voluntari	داوطلب
gavriil	گاوریل
evoluție	تکامل
evoluție	فرگشت
evoluție	تحول
evoluție	evolution
evoluție	اوولوشن
culorile	رنگهای
culorile	رنگها
beton	بتون
beton	بتن
declarația	بیانیه
declarația	اظهارات
declarația	اعلام
declarația	اعلان
friuli	فریولی
expresie	تجلّی
expresie	عبارت
angela	آنگلا
angela	آنجلا
emilia	امیلیا
engleza	انگلیسی
engleza	english
scoate	حذف
spirituală	معنوی
spirituală	روحانی
sudic	جنوب
sudic	جنوبی
caracteristicile	مشخصات
walker	واکر
walker	والکر
