את	你
סוסים	馬匹
יצורים	生物
התשיעית	第九
ארלי	提早
ארלי	及早
ארלי	早期
ארלי	提前
הסוציאליסטית	社會主義
רג	reg
להתאים	調整
הערב	今夜
הערב	今晚
חוברת	小冊子
חוברת	小冊子
לשמר	保全
המצטיין	mvp
מפיקים	製片人
פרנקלין	franklin
הוגו	hugo
אוניברסיטאות	大學
תערוכה	展覽
תערוכה	展
תערוכה	展覽會
תערוכה	展覽
תערוכה	展覽會
מקורה	室內
הוזמן	邀請
הוזמן	受邀
נורה	nora
נורה	norah
צעדים	步驟
צעדים	腳步聲
צעדים	腳步
כנסיות	教會
כנסיות	教堂
פופולרית	熱門
פופולרית	流行
פופולרית	受歡迎
פופולרית	人氣
טרי	新鮮
טרי	清新
טרי	特里
טרי	terry
קלי	kelly
יון	離子
יון	尹
יון	允
נוכחות	存在
אספקת	供應
אספקת	供給
חזקים	強大
חזקים	強壯
חזקים	強烈
חזקים	強
חזקים	堅強
מרקס	標記
כבדות	重
כבדות	重型
כבדות	沈重
כדורים	丸子
כדורים	丸
כדורים	藥片
כדורים	藥丸
סופרת	數
סופרת	計數
סופרת	作者
מורכבות	複雜
מורכבות	複雜性
שיעורים	類別
שיעורים	班級
מרגרט	margaret
עצמות	bones
עצמות	骨
עצמות	骨骼
עצמות	骨頭
יעילות	高效
יעילות	有效率
יעילות	效率
יעילות	成效
יעילות	有效性
יעילות	效能
יעילות	有效
מדרגה	台階
מדרגה	步驟
מדרגה	步
המנהיג	領導人
המנהיג	領導者
המנהיג	領袖
הסרת	刪除
הסרת	移除
המנצח	勝者
המנצח	贏家
חשיפה	披露
חשיפה	暴露
חשיפה	曝光
חשיפה	曝露
פוטנציאל	潛力
פוטנציאל	潛在
מתים	死
שומרי	守護者
שומרי	監護人
שייכת	屬於
לחסום	區塊
לחסום	block
חודשי	月刊
חודשי	每月
חודשי	月
חודשי	月份
פראג	布拉格
מוצלחת	成功
עיירה	城鎮
עיירה	鎮
פלוגה	公司
אנתוני	anthony
אביר	騎士
שגיאות	錯誤
שגיאות	失誤
אלפא	alpha
הטקס	儀式
זרוע	手臂
זרוע	臂
זרוע	胳膊
זרוע	前臂
דבורה	deborah
דבורה	蜂
דבורה	蜜蜂
הפופולריות	人氣
תיק	案例
תיק	個案
תיק	案件
תיק	包包
תיק	袋
תיק	袋子
תיק	包
תיק	手袋
תיק	手提包
תיק	皮包
מקורי	原文
מקורי	原件
מקורי	原創
מקורי	原始
מקורי	原
קש	稻草
קש	吸管
ציירים	畫家
הפרה	違反
הפרה	違規
הפרה	違反
הפרה	違約
הפרה	違規
הלייבור	勞動
הלייבור	勞工
הלייבור	勞動力
יורד	遞減
יורד	降
תצוגה	顯示
תצוגה	顯示器
תצוגה	展示
תצוגה	檢視
תצוגה	瀏覽
סרגיי	sergei
שחייה	游泳
שחייה	游
באיכות	素質
באיכות	品質
באיכות	優質
באיכות	質量
פלורידה	佛羅里達
פלורידה	佛羅里達州
מעקב	追蹤
מעקב	跟蹤
מעקב	監督
מעקב	監視
תחושה	感受
תחושה	感覺
אספקה	供應
אספקה	用品
אספקה	供應
אספקה	供給
חיידקים	細菌
חיידקים	病菌
חיידקים	細菌
קבלה	驗收
קבלה	接受
קבלה	收據
קבלה	接待
קבלה	接收
קבלה	招待會
מניות	股票
מניות	庫存
מניות	共享
מניות	分享
מניות	股份
מניות	股票
מניות	存貨
מניות	庫存
זקן	老
זקן	舊的
זקן	舊
זקן	老了
זקן	鬍子
זקן	鬍鬚
ישות	實體
שבויים	囚犯
שבויים	犯人
שבויים	囚徒
מיל	磨坊
איברים	器官
הפקות	製作
אופנה	時裝
אופנה	時尚
האוסף	收集
האוסף	收藏
מצבה	墓碑
מצבה	墓碑
התפרצות	暴發
התפרצות	爆發
התפרצות	火山爆發
התפרצות	爆發
התפרצות	噴發
ראויה	值得
יערות	森林
טוקיו	東京
ילדות	girls
ילדות	女孩
ילדות	女生
ילדות	女童
ילדות	童年
חווה	農場
חווה	夏娃
חווה	eve
חזון	視覺
חזון	願景
חזון	視野
חזון	展望
מעץ	木質
מעץ	木
מעץ	木制
רום	rom
מפיץ	經銷商
סודאן	蘇丹
האופוזיציה	反對
האופוזיציה	反對派
האופוזיציה	反對黨
לאחור	背
לאחור	回
מובילה	領先
מובילה	領導
בלט	芭蕾
בלט	芭蕾舞
אנדרה	andre
אנדרה	andré
חור	孔洞
חור	洞口
חור	孔
חור	洞
מדרגות	步驟
מדרגות	樓梯
מדרגות	階梯
מדרגות	樓梯
רושם	印象
שואה	大屠殺
מחולקת	分裂
סיירת	巡邏隊
סיירת	巡邏
קופר	cooper
מושגים	概念
מושגים	理念
תפס	抓到
דרישות	要求
דרישות	要求
נסיכות	公國
האוסטרלי	澳洲
נדירים	稀有
נדירים	難得
נדירים	罕見
מחלקות	師團
מחלקות	病房
מחלקות	各部門
הוט	熱
הוט	燙
יציב	穩
יציב	平穩
יציב	穩定
יציב	穩步
יציב	穩住
יציב	穩定
יציב	馬廄
מיידית	即時
דיוויד	大衛
דיוויד	david
וסט	西邊
וסט	西
וסט	西方
וסט	西部
וסט	馬甲
וסט	背心
מכירה	銷售
מכירה	銷售量
מכירה	銷售額
מכירה	銷售
מכירה	出售
מכירה	買賣
מרכיבים	元素
מרכיבים	成分
מרכיבים	原料
מרכיבים	成份
חיוביות	積極
חיוביות	正面
חיוביות	陽性
חיוביות	積極
פשוטים	簡單
קליפ	片段
קליפ	剪輯
קליפ	夾
קן	ken
קן	肯
קן	窩
קן	巢穴
קן	巢
חסות	贊助
חסות	贊助
חסות	贊助
בישול	做飯
בישול	烹飪
בישול	煮
בישול	烹調
בישול	煮飯
אוליבר	oliver
הצבעים	顏色
הצבעים	色彩
ירח	月球
ירח	月亮
ירח	月
דקה	分鐘
גרעינית	核
גרעינית	核子
המרכיבים	元素
המרכיבים	成分
המרכיבים	原料
המרכיבים	成份
הבת	女兒
הרמה	海拔
זקוק	需求
זקוק	需要
נמכרו	賣
נמכרו	售出
אירו	歐元
אירו	歐元
עתיקות	古代
עתיקות	古老
עתיקות	文物
עתיקות	古物
עתיקות	古董
בחסות	贊助
נוזל	液體
נוזל	液
נוזל	流體
נוזל	液體
נוזל	液
נוזל	液態
הטבלה	受洗
הטבלה	洗禮
כמויות	金額
כמויות	款額
כמויות	數額
כמויות	數量
חילופי	交易所
חילופי	交流
פינוי	疏散
פינוי	撤離
הצאר	沙皇
הזוכה	勝者
הזוכה	贏家
מלכה	女王
מלכה	皇后
מלכה	queen
מלכה	王后
אחות	姐
אחות	姐姐
אחות	姊姊
אחות	妹妹
אחות	姐姐
אחות	姐妹
אחות	姊妹
אחות	姊姊
אחות	護士
לעודד	鼓勵
אפי	史詩
רובינשטיין	rubinstein
שלילית	負面
שלילית	負
שלילית	否定
שלילית	陰性
שלילית	消極
נר	燭
נר	蠟燭
נר	ner
צלזיוס	攝氏
גדר	籬笆
גדר	柵欄
גדר	圍牆
נושאת	航空母艦
נושאת	載體
כנף	永
כנף	翼
פחד	恐懼
מינרלים	礦物質
מינרלים	礦物
מינרלים	礦產
תאומות	雙胞胎
חלום	夢
חלום	夢幻
חלום	夢境
חלום	做夢
חלום	夢想
אקדמי	學術
רובי	紅寶石
רובי	ruby
רובי	robbie
חרקים	昆蟲
חרקים	蟲子
חרקים	臭蟲
מעולה	棒
מעולה	偉大
מרקו	marco
ברברה	barbara
פרה	牛
פרה	奶牛
פרה	母牛
מיקרוסופט	microsoft
מיקרוסופט	微軟
תשובות	答案
תשובות	解答
תשובות	回覆
תשובות	答復
יורה	射手
הקדיש	奉獻
הקדיש	專用
הופעתה	湧現
הופעתה	興起
אקראי	隨機
קלאסי	優雅
קלאסי	古典
קלאסי	經典
קלאסי	古典
מופעים	顯示
התאבדות	自殺
מדויקת	精確
מדויקת	準確
מדויקת	精確
דיו	墨
דיו	墨水
דיו	油墨
נלסון	nelson
שירו	唱
שירו	唱歌
שירו	歌唱
מחשבה	思想
נרחבת	廣泛
אודי	udi
מכשירים	儀器
מכשירים	樂器
מכשירים	文書
מכשירים	裝置
רז	raz
מועמדות	套用
מועמדות	候選人
מועמדות	提名
סגנונות	樣式
סגנונות	風格
שביל	路徑
שביל	bill
שביל	法案
המטופל	病患
המטופל	患者
המטופל	病人
אוניברסיטה	大學
אלקטרונית	電子
אגדה	傳說
אגדה	傳奇
ברובו	大多
פרטיות	隱私
פרטיות	隱私權
נחמד	很好
נחמד	尼斯
מרובה	多重
מרובה	多種
מרובה	多個
נוכח	出席
נוכח	參加
נוכח	主治醫生
נוכח	現任
חלוץ	先鋒
חלוץ	先驅
להתגבר	克服
תווית	標籤
יבנה	建
יבנה	建立
חריף	辣
כתבים	著作
כתבים	記者
סטון	stone
סטון	石
סטון	斯通
סטון	石頭
קץ	終結
קץ	結尾
קץ	結束
דוב	dov
דוב	熊
טכני	技術
יומן	日誌
יומן	日刊
יומן	日記
יומן	期刊
יומן	日記
יומן	日誌
יציאה	退出
יציאה	出境
יציאה	出口
ביי	拜拜
ביי	拜
האסלאמית	伊斯蘭
מחייב	裝訂
האן	韓
האן	漢
האן	han
מיס	miss
מיס	小姐
גיר	粉筆
ויין	wayne
אחרונה	上次
אחרונה	最後
ספיר	sapir
ספיר	藍寶石
עלים	樹葉
עלים	葉子
צדקה	慈善
צדקה	施捨
צדקה	慈善
לוב	利比亞
ציורי	圖形
מייל	mile
הארד	青銅
הארד	銅
העיניים	眼神
העיניים	雙眼
העיניים	眼睛
העיניים	眼
מוגן	保護
דמוקרטיה	民主
אימונים	培訓
אימונים	訓練
מחדל	違約
מחדל	預設
משרה	職位
משרה	位置
משרה	立場
משרה	工作
טניס	網球
שקט	寂靜
שקט	沈默
שקט	緘默
חוצה	跨越
חוצה	穿越
וורנר	werner
שלמות	完美
שלמות	完善
קולה	可樂
הקלה	救濟
גני	花園
מילאן	米蘭
בהירות	清晰度
בהירות	清晰
בהירות	亮度
בהירות	亮度
עצום	遼闊
בריכת	撞球
בריכת	池
בריכת	游泳池
בריכת	泳池
קיצוני	激進
קיצוני	極端
קיצוני	極度
קיצוני	極限
בהנחה	假設
סכסוך	衝突
בלום	blum
בלום	盛開
בלום	開花
בלום	bloom
בלום	綻放
היסטוריון	歷史學家
עשירה	富人
עשירה	富
עשירה	豐富
עשירה	富有
מחברת	筆記本
מחברת	筆記簿
רוחות	魂靈
ספינה	船
ספינה	船隻
ספינה	艦
ספינה	船舶
בטון	具體
בטון	混凝土
בטון	水泥
הלשכה	主席團
הבעלים	所有者
הבעלים	業主
מהדורות	版本
גרנט	grant
הקיר	壁
הקיר	牆壁
הקיר	圍牆
הקיר	牆
נוצרת	成型
נוצרת	形成
נוצרת	生成
ידיעה	明知
קורבן	犧牲
קורבן	受害人
קורבן	受害者
קורבן	死者
חותם	簽約
חותם	簽署
חותם	封
חותם	密封
חותם	印章
חותם	海豹
נבחרו	選取
גדלים	生長
גדלים	成長
גדלים	成長
גדלים	生長
מאייר	mayer
מאייר	meier
מאייר	meyer
המוסר	道德觀
המוסר	道義
המוסר	道德
תערובת	混合物
תערובת	混合
באיירן	bayern
טכניקות	技術
פתיחה	開局
פתיחה	開幕
חופים	沙灘
חופים	海灘
פרח	花
פרח	花兒
פרח	花朵
אגדות	寓言
אגדות	傳說
אגדות	傳奇
יועץ	顧問
יועץ	參贊
יועץ	參贊
יועץ	輔導員
חוסה	jose
סמלי	象徵
סמלי	象徵性
המלחמות	戰爭
התאריך	日期
התאריך	約會
אקדמית	學術
היסודי	初等
מתקני	設施
ישנים	睡
ישנים	睡覺
רומי	roman
חורבן	破壞
חורבן	毀滅
חורבן	毀壞
חורבן	銷毀
יפני	日本人
יפני	日文
צל	影
צל	影子
צל	陰影
צל	暗影
צל	陰影
הקואליציה	聯盟
הקואליציה	聯軍
נסיעה	乘車
נסיעה	騎馬
נסיעה	騎
נסיעה	開車
נסיעה	駕駛
נסיעה	旅行
נסיעה	旅遊
נסיעה	旅行
נסיעה	旅費
נסיעה	旅遊
לסירוגין	間歇
לסירוגין	間斷
לסירוגין	間歇性
אימן	iman
למשוך	拉
קסם	魔神
קסם	魔法
קסם	魔術
קסם	神奇
קסם	魔力
ברבים	多元
ברבים	複數
יעד	目的地
יעד	目標
יעד	目標
הצביעו	表決
הצביעו	投票
ברירה	選擇
הכללה	概括
הכללה	包容
הכללה	包容性
ממדים	尺寸
ריקוד	舞蹈
ריקוד	跳舞
ריקוד	舞
ריקוד	舞蹈
ריקוד	舞動
ריקוד	跳舞
ריקוד	舞
קפיצה	跳
קפיצה	跳躍
קפיצה	蹦跳
קפיצה	跳躍
חאן	可汗
חאן	大汗
חאן	khan
חאן	汗
הנעה	推進
דרישה	要求
דרישה	需求
דרישה	需求量
דרישה	要求
בתוקף	有效
חמה	熱
חמה	燙
חמה	溫暖
חמה	暖
הידיעה	明知
זמנים	時代
זמנים	times
זמנים	時報
להגיב	反應
התיישבו	定居
בנויה	建
בנויה	內建
רנה	renee
רנה	rené
רנה	rene
שווים	等於
שווים	平等
גלגל	輪
גלגל	車輪
אזהרה	警告
גריי	灰色
גריי	灰
גריי	灰色
גריי	灰
גריי	grey
הוצע	推薦
הברון	男爵
לאט	慢慢地
לאט	容易
לאט	輕鬆
לאט	簡單
השקעות	投資
ההגירה	移民
ההגירה	移民局
חדרה	房間
חדרה	房
מבוגרים	成人
מבוגרים	成年人
אומנות	美術
אומנות	art
אומנות	藝術品
אומנות	藝術
בחוץ	外部
בחוץ	室外
בחוץ	外面
בחוץ	外
בחוץ	出局
פורסמה	張貼
מיידי	即時
מיידי	瞬間
מיידי	即時
מיידי	瞬時
כימי	化學
כימי	化學品
סטפן	stefan
סטפן	stephan
המועמד	候選人
המועמד	候選
תרופה	藥品
תרופה	藥物
תרופה	醫學
תרופה	藥
תרופה	醫藥
תרופה	補救
תרופה	藥品
תרופה	藥物
תרופה	醫藥
תרופה	治癒
תרופה	藥物
פניה	臉
פניה	臉部
לאמץ	領養
לאמץ	收養
לאמץ	擁抱
מאכל	糧食
מאכל	食品
מאכל	食物
ספציפית	具體
ספציפית	具體地說
הצגה	績效
הצגה	業績
הצגה	介紹
הצגה	展示
הצגה	顯示
הצגה	show
השפלה	羞辱
השפלה	屈辱
השפלה	退化
השפלה	降解
חדרים	客房
חדרים	房間
הפסדים	虧損
הפסדים	損失
זעם	怒
זעם	憤怒
זעם	怒火
בוגרים	老年人
בוגרים	成人
בוגרים	成年人
בוגרים	校友
בוגרים	畢業生
סגול	紫色
סגול	紫
שבטי	部落
רציף	持續
רציף	連續
עצומה	請願書
עצומה	請願
עצומה	上訪
שכבה	層
דק	dec
דק	十二月
דק	薄
דק	瘦
ציפור	伯德
ציפור	鳥
מושלם	完美
הכיתוב	標題
הטור	柱
הטור	專欄
הטור	欄
הטור	列
הערכות	評價
הערכות	估計
הערכות	評估
פולק	polk
הכפרים	鄉村
הכפרים	村莊
עפר	泥土
עפר	污垢
עפר	土
מוסמך	合格
מוסמך	授權
מוסמך	認證
הכותל	壁
הכותל	牆壁
הכותל	圍牆
הכותל	牆
הדתות	宗教
התקן	裝置
התקן	安裝
דווח	報告
דווח	檢舉
המעגל	圓形
המעגל	圓
המעגל	圓圈
המעגל	迴圈
המעגל	圈
סיימון	simon
סיימון	西蒙
סיימון	西門
להזכיר	提及
הכחדה	滅絕
הכחדה	絕種
אמיתית	real
אמיתית	真實
מוזמנים	邀請
מוזמנים	受邀
מוזמנים	歡迎
מגדיר	界定
מגדיר	定義
הרפתקאות	冒險
הרפתקאות	探險
הרפתקאות	冒險
נובה	新星
נובה	nova
מדידה	測量
מדידה	衡量
מדידה	計量
מדידה	量度
מדידה	測量
מדידה	計量
מדידה	衡量
מדידה	度量
מדידה	測量
מדידה	度量
מדידה	計量
מדידה	衡量
מדידה	量度
הפגנות	示威
הגיוני	合理
הגיוני	邏輯
חפירות	挖掘
רציני	認真
רציני	嚴重
רציני	嚴肅
תביעה	訴訟
תביעה	官司
נקבה	女
נקבה	女性
מגבלות	限制
מגבלות	限制
מגבלות	極限
מגבלות	限額
כפתור	按鍵
כפתור	按鈕
שומן	肥
שומן	脂肪
שומן	胖
מעצר	逮捕
מעצר	被捕
מעצר	拘捕
מעצר	胸圍
רצופות	連續
העתק	複製
העתק	副本
לין	琳
לין	lin
לין	林
דתיות	宗教
לוד	lod
מחול	舞蹈
מחול	跳舞
מחול	舞
כתיב	拼字
כתיב	拼寫
החבר	男朋友
החבר	男友
דיבור	講話
דיבור	演講
