som	kot
distribueres	porazdeli
distribueres	razdeljeni
barrow	barrow
bosch	bosch
trofaste	zvesto
trofaste	zvesta
trofaste	zvest
trofaste	zvesti
buet	ukrivljeno
komisk	komično
nybegynnere	začetnike
nybegynnere	začetniki
nybegynnere	začetniki
nybegynnere	novinci
sparre	sparre
freia	freja
buchanan	buchanan
schubert	schubert
chateau	chateau
biographie	biographie
godtar	sprejme
godtar	sprejema
godtar	sprejeti
godtar	sprejmi
anke	pritožba
anke	anke
rotter	podgane
stallen	hlev
stallen	hlevu
kennel	pesjak
hispania	hispanije
humaniora	humanistika
aurelius	avrelij
farrell	farrell
williamson	williamson
combat	bojna
strandet	nasedli
thue	thue
utkastet	osnutki
utkastet	osnutek
øret	uho
øret	ušesa
fengsler	zapori
fengsler	zapore
fengsler	zapori
fengsler	zapore
kinn	lice
kinn	lica
breslau	breslau
hitchcock	hitchcock
fordypning	ritem
ranet	oropan
ranet	oropal
ranet	oropali
katastrofale	katastrofalne
katastrofale	katastrofalno
katastrofale	katastrofalne
katastrofale	katastrofalno
valentine	valentin
valentine	valentine
vittorio	vittorio
cha	cha
cha	ča
feng	feng
ikon	ikona
clement	klemen
battlefield	bojišče
sirkler	krogi
sirkler	kroge
sirkler	krogov
sirkler	kroženje
sirkler	krožijo
vic	vic
bas	bas
favør	prid
pakker	pakiranje
pakker	pakete
pakker	paketov
pakker	paketi
spark	brca
lotte	lotte
wendy	wendy
marvel	čudo
marvel	marvel
foreldreløse	sirote
kahn	kahn
gazastripen	gazi
gazastripen	gaza
obs	obs
troy	troy
troy	trojo
kjøpmenn	trgovci
porte	porte
innebandy	floorball
homme	homme
raoul	raoul
kjøl	keel
innblikk	vpogled
ekstraordinær	izredna
ekstraordinær	izredni
ekstraordinær	izredno
groove	ritem
tune	melodija
tune	melodijo
isis	isis
hinduer	hindujci
hinduer	hindujski
torpedo	torpedo
tent	prižgal
wednesday	srede
wednesday	sredo
wednesday	sreda
skjegg	brade
skjegg	brade
skjegg	brado
skjegg	brada
girard	girard
hindringer	ovire
antoinette	antoinette
wolfram	volframov
wolfram	wolfram
tannlege	zobozdravnik
tannlege	zobna
raw	surove
raw	surova
raw	surovo
raw	surovi
raw	surov
erfaren	izkušeni
erfaren	izkušena
erfaren	izkušen
below	spodaj
hubble	hubble
hua	hua
mathis	mathis
musa	musa
hjerneslag	hod
hjerneslag	kap
forsterker	ojačevalec
marian	marian
satb	satb
minsket	zmanjšani
minsket	zmanjšana
minsket	zmanjšano
minsket	zmanjšan
katie	katie
advarsler	opozorila
bosnisk	bosanski
infeksjoner	okužbe
infeksjoner	infekcije
emile	emile
emile	émile
hierarki	hierarhije
hierarki	hierarhijo
ulemper	zaporniki
kommissær	komisar
kommissær	komisarka
ismail	ismail
monty	monty
sands	sands
kjølen	keel
escape	pobeg
escape	beg
tyrkere	turki
aleppo	alepu
spesialitet	specialiteta
spesialitet	posebnost
spesialitet	specialnost
safe	varni
safe	varen
safe	varna
safe	varno
zeeland	zeeland
underskudd	primanjkljaj
doo	doo
warning	opozorilo
schizofreni	shizofrenijo
sorry	žal
horisonten	obzorje
horisonten	obzorja
cars	avte
cars	avtomobili
cars	avti
cars	avtomobile
korfu	krf
aar	aar
fdp	fdp
mentalt	duševno
mentalt	mentalno
mentalt	psihično
mentalt	umsko
knute	vozel
reinhold	reinhold
invasjoner	invazije
kronikk	chronicle
dverg	palček
dverg	škrat
høyland	highland
rowling	rowling
boulogne	boulogne
kyss	poljubček
kyss	poljubi
kyss	poljubček
kyss	kiss
kyss	poljub
odds	verjetnost
odds	možnosti
sparc	sparc
trias	triasno
mort	mort
nikita	nikita
oppdaterte	posodobljen
oppdaterte	posodobljeno
oppdaterte	posodobljena
chandler	chandler
dina	dina
rømmer	pobeg
rømmer	beg
dvergene	škratje
dvergene	škrati
dvergene	palčki
tilbehør	pribor
tilbehør	dodatki
tilbehør	pripomočki
baptist	baptist
svakeste	najšibkejši
bellamy	bellamy
misforståelse	nesporazuma
misforståelse	nesporazum
teen	teen
teen	najstnik
teen	najstniška
evan	evan
patton	patton
eksponering	izpostavitev
eksponering	izpostavljanje
eksponering	izpostavljenost
eksponering	izpostavljenosti
hangul	hangul
elle	elle
myra	myra
royale	royale
ravenna	ravenna
tendenser	težnje
krupp	krupp
chaucer	chaucer
formuleringer	formulacije
formuleringer	formulaciji
erobrer	osvajalec
ivo	ivo
fotnote	opomba
konservativt	konzervativne
forvirret	zmedeno
forvirret	zmedena
forvirret	zmedeni
forvirret	zmeden
uformelt	neformalno
uformelt	neformalne
uformelt	priložnostni
uformelt	sproščeno
uformelt	priložnostno
gjemmer	skrivanje
gjemmer	skriva
stygge	grdo
stygge	grd
stygge	grde
stygge	grdi
stygge	grda
moreno	moreno
mackenzie	mackenzie
lex	lex
hay	sena
hay	seno
bjørgen	bjørgen
libris	libris
victory	zmaga
victory	zmage
victory	zmago
generalene	generali
generalene	generalov
kasper	kasper
jaguar	jaguar
jaguar	jaguarja
omløp	kroženje
omløp	obtok
omløp	obtoku
helg	vikenda
helg	vikend
laga	ustvarjen
laga	ustvarjeno
laga	ustvaril
laga	ustvarjena
laga	ustvarjene
gulv	nadstropij
gulv	tla
gulv	nadstropja
gulv	tla
gulv	nadstropje
pipe	cev
pipe	cevi
pipe	pipa
apache	apache
apache	apači
grimm	grimm
arkhangelsk	arhangelska
beast	zver
beast	zveri
trieste	trst
justinian	justinijan
stratford	stratford
busch	busch
stillhet	tiho
stillhet	tišina
stillhet	molk
stillhet	tišino
send	predloži
send	pošlji
send	pošljite
skremmende	grozljiva
skremmende	strašljivo
skremmende	strašen
skremmende	grozljivo
skremmende	zastrašujoče
skremmende	grozljivo
glover	glover
krishna	krishna
medaljene	medalje
quo	quo
zeitung	zeitung
suksesser	uspehe
suksesser	uspehov
suksesser	uspehi
antropologi	antropologije
hekseri	čarovništvo
hekseri	čarovništva
advart	opozoril
advart	opozorjen
duell	dvoboj
duell	dvoboja
rubin	rubin
edle	plemenite
edle	plemenit
edle	plemenito
edle	plemenita
edle	plemeniti
vickers	vickers
ivanov	ivanov
vivian	vivian
brass	brass
piazza	piazza
jilin	jilin
gerry	gerry
bug	žužek
bug	hrošč
bug	žuželka
playboy	playboy
brundtland	brundtland
anfall	zaseg
fryser	zamrznitev
fryser	zamrzovalnik
ieee	ieee
porselen	porcelan
bio	bio
jónsson	jónsson
brooke	brooke
pereira	pereira
høydepunkter	povzetki
høydepunkter	poudarja
holdningen	drža
holdningen	obnašanje
holdningen	odnos
indikasjoner	indikacije
indikasjoner	označbe
fortsettelsen	nadaljevanje
selma	selma
anstrengelser	napori
anstrengelser	prizadevanja
katalogen	mapa
katalogen	imenik
katalogen	katalog
katalogen	katalog
katalogen	kataloga
éditions	éditions
jing	jing
derbyshire	derbyshire
wolves	volkovi
gratulerer	čestitke
gratulerer	čestitam
erika	erika
variabler	spremenljivke
davos	davos
likheten	podobnost
herkules	herkul
herkules	hercules
reserver	rezerve
reserver	rezerva
reserver	rezervo
reserver	rezerve
assosiasjoner	združenji
assosiasjoner	združenja
schulz	schulz
cska	cska
spacewatch	spacewatch
leirene	taborišča
leirene	taboriščih
ankara	ankari
ultra	ultra
jaktet	lovil
morse	morse
psv	psv
leier	izposoja
leier	najem
leier	najemnine
gustafsson	gustafsson
komponentene	komponente
vits	šala
vits	šalo
vits	hec
kunsthåndverk	rokodelskih
geiter	koze
geiter	koz
clarendon	clarendon
gérard	gérard
holmberg	holmberg
utelukket	izključena
utelukket	izključen
utelukket	izključene
utelukket	izključeni
utelukket	izključeno
eufrat	evfrat
tirana	tirani
cincinnati	cincinnati
kommentere	komentiranje
akropolis	akropola
kolonnen	stolpec
kolonnen	kolona
eines	eines
affæren	afera
affæren	afero
inviterer	povabila
inviterer	vabila
inviterer	vabi
inviterer	vabi
chrysler	chrysler
metan	metana
metan	metan
skuffende	razočaranje
oda	oda
pakt	zaveza
pakt	pakt
dansere	plesalci
dansere	plesalke
fagforening	union
fagforening	unije
fagforening	unija
fagforening	sindikat
flyktning	begunec
flyktning	begunca
flyktning	begunci
flyktning	beguncev
flyktning	begunec
flyktning	begunca
flyktning	ubežnik
flyktning	ubežnika
samtalen	pogovor
andalucía	andalucía
eksakte	natančno
eksakte	natančen
seminarer	seminarji
seminarer	delavnic
seminarer	delavnice
workshop	delavnica
workshop	delavnice
workshop	delavnico
flaske	steklenica
flaske	steklenička
flaske	steklenico
kirurg	kirurg
kirurg	kirurginja
dun	dun
abonnenter	naročniki
abonnenter	naročnike
abonnenter	naročnikom
payne	payne
knights	vitezi
fortløpende	neprekinjen
fortløpende	neprekinjeno
václav	václav
sabine	sabine
forblitt	ostal
forblitt	ostala
slim	vitka
slim	slim
håpe	upanja
håpe	hope
håpe	upanje
halmstad	halmstad
node	vozlišče
hawkins	hawkins
horace	horace
umberto	umberto
latvias	latvije
latvias	latvijo
latvias	latvija
forurenset	okužena
forurenset	okuženo
forurenset	kontaminirana
forurenset	onesnažena
heights	višin
heights	višine
heights	heights
loftet	podstrešje
polene	poljaki
gao	gao
innocens	nedolžni
innocens	nedolžen
innocens	nedolžna
innocens	nedolžno
palau	palau
grensesnitt	vmesnik
rundet	zaokrožena
rundet	zaokroženo
rundet	zaokrožene
benedict	benedict
objektivt	objektivno
tøff	grobi
tøff	groba
tøff	grobo
tøff	težko
cassini	cassini
heather	heather
landmark	mejnik
landmark	znamenitost
kapret	ugrabljena
forby	ban
forby	prepoved
forby	prepovedi
fusion	fuzijske
kosthold	prehrana
kosthold	dieta
kosthold	dieto
kosthold	prehrano
domene	področje
amore	amore
blanco	blanco
forferdelig	grozno
forferdelig	grozna
forferdelig	grozen
forferdelig	grozno
forferdelig	grozna
forferdelig	grozno
forferdelig	grozen
deux	deux
etterforsker	preiskovanje
etterforsker	preiskuje
etterforsker	preiskovalec
etterforsker	raziskovalec
yrker	poklice
yrker	poklici
yrker	poklice
kerala	kerala
forbrenning	zgorevanja
forbrenning	sežig
lunger	pljuč
lunger	pljuča
moden	zrela
moden	zrel
moden	zrele
moden	zrelo
moden	zrela
moden	zrel
moden	zrele
moden	zrelo
schröder	schroeder
schröder	schröder
solnedgang	zahod
blackpool	blackpool
dekorerte	odlikovan
quincy	quincy
agenten	agentka
agenten	zastopnik
agenten	agent
edmond	edmond
nedlasting	prenos
nedlasting	naloži
nedlasting	prejemanje
nedlasting	prenašanje
saigon	saigonu
ladet	napolnjena
ladet	nabita
ladet	naložen
ladet	napolnjeno
ladet	naloženo
uformelle	priložnostni
uformelle	sproščeno
uformelle	priložnostno
grip	prijem
grip	stisk
grip	oprijem
brutus	brut
sabah	sabah
æret	počaščen
æret	počaščena
femme	femme
ligg	legla
sheppard	sheppard
matlaging	kuhanje
liber	liber
sonic	sonic
lød	zvenelo
frimerke	žig
frimerke	žiga
søksmål	tožb
søksmål	tožbe
søksmål	tožba
roe	roe
marka	tla
marka	tleh
montpellier	montpellier
motvillig	nerada
kronologi	kronologija
könig	könig
fontana	fontana
uskyldige	nedolžne
uskyldige	nedolžni
uskyldige	nedolžni
uskyldige	nedolžen
uskyldige	nedolžna
uskyldige	nedolžno
prege	vtisnjeno
liebe	liebe
ari	arija
ari	ari
anbefalinger	priporočila
merknader	obvestila
merknader	opombe
merknader	opombi
merknader	zapiski
termisk	toplotno
dhabi	dhabi
kandidatur	kandidaturo
beskrivende	opisni
paralleller	vzporednice
anime	anime
malin	malin
importerte	uvožena
importerte	uvoženi
importerte	uvoženo
importerte	uvožene
kgb	kgb
lill	lil
lill	lill
undersøker	preiskovanje
undersøker	preiskuje
weather	vreme
walton	walton
helgener	svetniki
forrest	forrest
savoia	savoy
tilsig	dotok
aldrig	nikdar
aldrig	nikoli
bloch	bloch
rodrigo	rodrigo
martinez	martinez
drakk	spila
drakk	pil
drakk	spil
imagesize	imagesize
apg	apg
nomenklatur	nomenklatura
nomenklatur	nomenklaturo
curt	curt
afghansk	afganistanski
afghansk	afganistansko
muse	muza
suárez	suárez
episk	epic
jimi	jimi
lumpur	lumpurju
andesfjellene	andih
forberedende	pripravljalni
uruguays	urugvajski
copenhagen	københavnu
nokia	nokia
truende	grozi
truende	grožnja
vampyr	vampir
vampyr	vampirja
vampyr	vampirka
vampyr	vampirji
vampyr	vampirski
horror	groza
horror	grozljivke
horror	grozljivka
junkers	junkers
oppfinnelser	izumi
desmond	desmond
jasper	jasper
terre	terre
jahre	jahre
adjektiv	pridevnik
gironde	gironde
fryktelig	grozno
fryktelig	grozna
fryktelig	grozen
fryktelig	grozno
moskeen	mošeji
kystlinjen	obala
piler	puščic
piler	puščice
vike	donos
vike	izkupiček
vike	pridelek
iberia	iberia
løk	čebula
løk	čebulo
løk	čebule
løk	čebula
løk	čebule
føderalt	zvezni
føderalt	zvezno
føderalt	zvezna
bodin	bodin
attila	attila
byrne	byrne
urimelig	nerazumno
amd	amd
forstørret	povečan
forstørret	povečana
forstørret	razširjeni
forstørret	povečane
forstørret	razširjena
forstørret	povečano
gaddafi	gadafi
syntese	sintezo
beth	beth
rapporterer	prijavi
rapporterer	poročilo
rapporterer	poročanje
rapporterer	poročila
rapporterer	poročili
phd	doktorat
varsle	obvestite
varsle	obvesti
kapitulasjon	predajo
kapitulasjon	predaje
kapitulasjon	predaja
trude	trude
ubehagelig	neprijetno
ubehagelig	neudobno
panel	plošča
panel	pult
panel	ploščo
panel	ploskev
atkins	atkins
mayo	mayo
tocantins	tocantins
vekslende	izmenično
libanesiske	libanonsko
branch	veja
branch	podružnica
branch	vejo
generatorer	generatorje
generatorer	generatorji
acta	acta
affinis	affinis
stall	kabino
stall	hlev
stall	hlevu
stall	stabilni
stall	hlev
stall	stabilen
stall	stabilno
bury	pokopal
bury	pokopati
bury	pokop
bury	zakopati
bekjent	znanec
degli	degli
overlappende	prekrivanje
overlappende	prekrivanja
tornado	tornado
funker	dela
funker	deluje
forstaden	predmestje
animert	animirani
yvonne	yvonne
demoner	demone
demoner	demoni
demoner	demonov
hilda	hilda
intenst	intenzivno
intenst	napeto
intenst	intenzivna
upassende	neprimerna
upassende	neustrezno
upassende	neprimerno
clint	clint
ethan	ethan
estetikk	estetika
ping	ping
risikere	tveganje
risikere	tveganja
stavelser	zlogov
worldwide	svetovna
worldwide	svetovno
hint	namige
hint	namigi
hint	namig
formula	formula
formula	formulo
boa	boa
baryton	bariton
kostymer	kostumi
kostymer	kostume
thorvaldsen	thorvaldsen
grass	trava
grass	trave
grass	travo
viktighet	pomembnost
kajakk	kajak
kajakk	kajak
morsom	smešno
morsom	hecno
nietzsche	nietzsche
kjedelig	dolgočasna
kjedelig	dolgočasen
kjedelig	dolgčas
kjedelig	dolgočasno
kjedelig	dolgčas
etruskisk	etruščansko
fotspor	stopinje
fotspor	stopinje
fotspor	koraki
kiste	krsta
kiste	krsti
kiste	krsto
kiste	krste
hades	had
begrensning	omejevanje
begrensning	omejitev
begrensning	omejevanje
begrensning	omejitev
tyveri	kraja
tyveri	kraje
blokaden	blokada
blokaden	blokado
blokaden	blokade
skuldrene	ramen
skuldrene	rame
skuldrene	ramena
everett	everett
sprengstoff	eksploziv
sprengstoff	eksplozivne
sprengstoff	razstrelivo
sprengstoff	eksplozivno
sprengstoff	razstreliva
sprengstoff	eksploziv
sprengstoff	eksploziva
sprengstoff	eksplozivi
sprengstoff	razstrelivo
uwe	uwe
energisk	energičen
metadata	metapodatki
smelter	topi
smelter	taljenje
smelter	taljenja
smelter	topi
mainsnak	mainsnak
elektron	elektronov
perler	biseri
perler	bisere
perler	biserov
perler	biseri
perler	kroglice
uønskede	nezaželene
galilei	galilei
brukbar	dostojno
brukbar	spodoben
brukbar	spodobno
brukbar	uporaben
brukbar	uporabna
brukbar	uporabno
scalemajor	scalemajor
leke	igraj
prosedyrer	postopki
marcello	marcello
bernie	bernie
timeaxis	timeaxis
burgh	burgh
klan	klan
honolulu	honolulu
malaria	malarijo
garland	garland
sorbonne	sorbonni
jang	jang
relieffer	oprostitve
nicholson	nicholson
cunningham	cunningham
minnesmerket	memorial
huler	jame
huler	votline
wheeler	wheeler
freiherr	freiherr
random	naključna
random	naključno
random	naključni
random	naključen
gus	gus
gus	gusa
vladivostok	vladivostoka
seint	zamuja
seint	pozno
seint	pozen
seint	pozni
seint	pozna
solskinn	sonček
marcos	marcos
vicenza	vicenza
beowulf	beowulf
russ	russ
parameteren	parameter
saks	škarje
stjeler	ukrade
stjeler	krade
stjeler	kraja
martinus	martinus
kjernefysisk	jedrska
kjernefysisk	jedrski
utdeling	določba
utdeling	zagotavljanje
runer	rune
meningsløst	brezveze
meningsløst	nesmiselno
carrie	carrie
kang	kang
bernd	bernd
trois	trois
santana	santana
pamela	pamela
algebra	algebra
løype	potek
hampton	hampton
innafor	znotraj
innafor	notri
trapper	stopnice
nagasaki	nagasaki
spart	prizanesel
spart	rešen
spart	rešeno
spart	shranjeno
spart	rešena
spart	shranjena
stormer	neurja
stormer	nevihte
stormer	juriš
saus	omaka
saus	omako
saus	omaka
ding	ding
win	zmaga
win	zmagala
win	zmagal
win	zmago
gyllen	zlat
gyllen	zlato
gyllen	zlata
gyllen	zlate
gyllen	zlati
terrorangrepene	napadi
terrorangrepene	napade
hillary	hillary
bright	svetlo
bright	svetla
costello	costello
delfi	delfi
esp	esp
synke	lijak
synke	potopi
synke	korito
synke	umivalnik
conway	conway
jstor	jstor
gruber	gruber
fang	zajetje
fang	zajeti
fang	zajemanje
fang	fang
werke	werke
pie	pita
gjødsel	gnojila
gjødsel	gnojilo
gjødsel	gnoja
gjødsel	gnoj
gjødsel	gnojila
gjødsel	gnojilo
sesam	sezamovo
suge	zanič
henrettelser	usmrtitve
benfica	benfica
motorsykler	motorji
plotarea	plotarea
uvitende	nevedni
smil	nasmeh
smil	nasmešek
smil	smiles
smil	nasmeh
smil	nasmešek
gibbs	gibbs
caracas	caracasu
valgfri	neobvezno
valgfri	neobvezna
richie	richie
rikene	kraljestev
tynnere	tanjši
mgm	mgm
seychellene	sejšeli
sui	sui
ger	ger
smuts	smuts
salgs	prodajo
salgs	prodaja
visjoner	videnja
visjoner	vizije
powers	moči
powers	pooblastila
powers	powers
powers	pristojnosti
fuller	fuller
trentino	trentino
laurie	laurie
chapelle	chapelle
mean	zloben
mean	hudoben
mean	zlobno
marek	marek
organisatorisk	organizacijski
organisatorisk	organizacijska
brud	nevesto
brud	nevesta
brud	nevesti
orm	črv
salto	salto
samarbeidspartnere	partnerji
samarbeidspartnere	partnerja
samarbeidspartnere	partnerjev
samarbeidspartnere	partnerje
samarbeidspartnere	sodelavcev
samarbeidspartnere	sodelavci
avføring	iztrebke
avføring	iztrebki
sturm	sturm
tekstil	tekstil
tekstil	tekstilna
tekstil	tekstilnih
tekstil	tekstilni
maske	masko
maske	maska
nirvana	nirvana
bøter	globe
bøter	glob
bie	bie
bie	čebela
bie	čebelji
bie	bee
radioaktive	radioaktivni
radioaktive	radioaktivnih
radioaktive	radioaktivnega
radioaktive	radioaktivne
radioaktive	radioaktivno
verner	verner
rider	jahač
rider	jezdec
lenka	lenka
schwartz	schwartz
tiltrekke	pritegniti
tiltrekke	pritegnili
tiltrekke	privabiti
tiltrekke	privabljanje
skapelsen	stvaritev
skapelsen	ustanovitev
skapelsen	ustvarjanje
darling	draga
nebbet	kljun
auflage	auflage
moray	moray
nichols	nichols
mercer	mercer
camden	camden
hjørner	vogalih
bones	bones
bones	kosti
bones	kosteh
audition	avdicija
audition	avdicije
audition	avdicija
sortere	razvrsti
fergus	fergus
aziz	aziz
forestående	neizbežno
forestående	neizbežen
forestående	prihodnjem
pernambuco	pernambuco
henie	henie
sivilisasjoner	civilizacije
sivilisasjoner	civilizacij
colombo	colombo
greenwood	greenwood
gli	slide
gli	drsne
daisy	daisy
troverdighet	verodostojnost
ulm	ulm
nsf	nsf
attende	zadaj
attende	hrbet
attende	nazaj
hustruer	zakoncev
hustruer	zakonca
hustruer	žene
hustruer	soproge
hustruer	ženami
jacqueline	jacqueline
rolige	miren
rolige	umirjeno
folkemordet	genocid
okse	bik
okse	bull
proff	pro
jaroslav	jaroslav
poitiers	poitiers
mose	mah
mose	moss
allah	alah
drivkraft	motivator
partnerskap	partnerstva
partnerskap	partnerstvo
partnerskap	partnerstvu
partnerskap	partnerstva
este	este
tønner	sodih
tønner	sode
tønner	sodi
tønner	sode
tønner	sodi
evert	evert
pilegrimer	romarji
kostbar	drago
josephine	josephine
ruller	rolling
ruller	valjanje
ruller	zvitki
ruller	rolls
gómez	gómez
hurra	hura
hurra	hura
yun	yun
basseng	bazeni
basseng	bazen
basseng	biljard
anger	obžalovanje
anger	kesanje
anger	obžalovanje
anger	obžalovanja
anger	obžalovanje
anger	obžaluje
anger	obžalovanja
bibelsk	svetopisemsko
arrestere	aretacija
arrestere	aretacije
arrestere	aretacija
arrestere	aretiran
arrestere	prijetje
syntetisk	sintetične
syntetisk	sintetična
syntetisk	sintetični
syntetisk	sintetičnih
verkstedet	delavnica
verkstedet	delavnice
verkstedet	delavnico
superman	superman
aix	aix
tvillingene	dvojčici
