dhe	и
fillestar	первоначальные
fillestar	первоначальный
fillestar	первоначального
fillestar	начальная
fillestar	первоначальная
fillestar	начальный
fillestar	новичок
fillestar	стартовый
mbaron	концы
mbaron	заканчивается
shpenzimet	расходы
shpenzimet	расходы
shpenzimet	расходы
fisnike	благородные
fisnike	благородно
fisnike	благородный
fisnike	благородная
fisnike	благородных
dëmtuar	повреждено
dëmtuar	поврежден
dëmtuar	повреждена
dëmtuar	повреждены
shifra	цифр
shifra	цифры
shifra	фигуры
shifra	цифры
shifra	фигура
shifra	диаграмма
shifra	рисунок
shifra	цифра
egra	wild
egra	дикий
egra	дикая
egra	дикие
zgjat	длится
luftëtarë	воины
luftëtarë	воинов
luftëtarë	бойцы
luftëtarë	бойцов
dekoruar	украсили
hera	гера
kumanovë	куманово
donin	разыскивается
donin	хотел
donin	хотела
ideve	идеи
pavarësia	независимости
pavarësia	независимость
kaltër	синий
kaltër	blue
kaltër	синие
kaltër	голубые
kaltër	голубой
shkrimtarit	писатель
shkrimtarit	сценарист
zbulimi	выявление
zbulimi	обнаружения
zbulimi	обнаружение
zbulimi	открытие
zbulimi	обнаружение
sëmundja	болезнь
sëmundja	заболевание
sëmundja	болезни
sëmundja	болезнь
sëmundja	заболевание
sëmundja	заболевания
sëmundja	болезни
sëmundja	болезнь
sëmundja	болезни
krerët	лидеров
krerët	лидеры
krerët	руководители
cikli	цикла
cikli	цикл
cikli	циклы
ndërroi	поменяли
ndërroi	поменялись
pasuria	богатства
pasuria	богатство
pasuria	богатства
pasuria	богатство
çmimet	цены
had	худа
funksionon	работает
dhuruar	пожертвовали
dhuruar	пожертвовал
dhuruar	безвозмездно
përse	зачем
përse	почему
urgell	уржель
prekur	затронутые
prekur	трогал
prekur	коснулся
prekur	тронут
maqedonase	македонии
palë	пара
gabuar	неправильный
gabuar	неправильно
gabuar	неверно
produktet	товары
produktet	продукция
produktet	изделия
produktet	продукты
statistika	статистика
claude	клод
biologjike	биологические
biologjike	биологическая
biologjike	биологический
biologjike	биологическое
dahomey	дагомея
dritare	windows
dritare	окна
dritare	window
dritare	окна
dritare	окно
provuar	доказали
provuar	доказала
provuar	доказано
provuar	доказал
provuar	доказана
provuar	доказано
provuar	доказал
moral	моральная
moral	мораль
moral	моральный
moral	морали
moral	мораль
moral	морали
moral	мораль
atdheun	родину
atdheun	родина
kërkohet	запросил
kërkohet	запросили
kërkohet	просила
kërkohet	запросила
kërkohet	требуемое
kërkohet	требуется
kërkohet	требуются
kërkohet	разыскивается
kërkohet	хотел
kërkohet	хотела
sachsen	sachsen
ballit	лоб
mesazh	сообщение
mesazh	послание
vegla	инструменты
vegla	сервис
makinat	автомобили
makinat	машины
makinat	автомобили
makinat	аппараты
makinat	машины
tahir	тахир
marrëveshja	соглашение
marrëveshja	сделку
marrëveshja	сделка
alberto	альберто
komunale	общинных
komunale	муниципальный
komunale	муниципальные
komunale	муниципальных
komunale	санитарии
parimi	принцип
vatikani	ватикан
vatikani	ватикана
con	кон
mary	маша
mary	мэри
mary	мария
mary	мери
rezistenca	сопротивления
rezistenca	сопротивление
vasil	васил
mendim	мысль
mendim	думал
mendim	мнение
mendim	думаю
mendim	мышление
mendim	мышление
katrore	площадь
katrore	квадрат
katrore	квадратный
turqve	турки
turqve	тёркс
turqve	турок
revolucioni	революция
revolucioni	революции
teknikë	техника
teknikë	технику
teknikë	техников
vërtetuar	доказана
vërtetuar	доказано
vërtetuar	доказал
temperaturë	жар
temperaturë	лихорадка
traktati	договор
traktati	договора
praninë	присутствие
california	калифорния
california	калифорнии
shërbente	служил
shërbente	служили
turqisht	турецкие
turqisht	турецкая
turqisht	турецкий
turqisht	турции
aspekte	аспекты
konfederata	конфедерация
konfederata	конфедерации
tjerat	отдохнуть
tjerat	отдых
përfshihet	включенные
përfshihet	включено
motor	мотор
motor	двигатель
motor	движок
motor	двигателя
motor	мотоциклов
motor	мотоцикл
motor	мотор
ndërtesë	строительство
ndërtesë	здание
besonte	верила
besonte	поверил
besonte	поверила
besonte	верил
rrethanat	обстоятельства
rrethanat	обстоятельство
rrethanat	обстоятельства
leopold	леопольд
shprehja	выражение
way	путь
way	way
way	способ
fije	strand
fije	нитки
fije	нити
fije	нить
kolektive	коллектив
kolektive	коллективных
kolektive	коллективные
kolektive	коллективная
kolektive	коллективное
garë	гонки
garë	гонка
