dhe	e
thirr	chamamos
thirr	chamar
sun	sol
mare	egua
mare	égoa
zgjedh	elixir
zgjedh	escollen
zgjedh	escoller
zgjedh	que
zgjedh	o
zgjedh	a
zgjedh	escolle
ruajtjes	almacenamento
ruajtjes	consigna
ore	hora
tridhjetë	trinta
besoj	cres
besoj	creo
besoj	que
besoj	crer
besoj	cremos
administratën	administración
dyert	as
dyert	portas
dyert	porta
tension	voltaxe
identitetin	identidade
porti	porto
bijtë	fillos
bijtë	os
bijtë	mozos
fazat	fases
shikuar	vendo
shikuar	a
shikuar	as
shikuar	ver
shikuar	mirando
shikuar	mirar
shikuar	observando
shikuar	miraba
shikuar	ollos
shikuar	puña
shikuar	mirei
shkrimtarët	escritores
gray	gris
finalja	final
finalja	derradeira
finalja	último
finalja	axuntémonos
finalja	todos
finalja	definitivo
heroike	heroicos
lumenj	ríos
mënyrat	formas
mënyrat	xeitos
mënyrat	xeito
mënyrat	maneiras
mënyrat	de
mënyrat	forma
rrënojat	ruínas
premtuar	prometeron
premtuar	prometín
premtuar	prometinlle
premtuar	prometéronme
premtuar	prometida
premtuar	prometíchesme
premtuar	prometo
premtuar	prometera
prezantuar	presentarlles
prezantuar	á
prezantuar	presentar
prezantuar	ao
prezantuar	introducir
prezantuar	presente
statusi	posición
statusi	statu
statusi	status
pikëpamjet	opinións
falas	libre
falas	libres
falas	balde
fituesi	gaña
pritje	agardando
pritje	espera
pritje	a
pritje	esperar
pritje	esperando
pritje	agardar
dallimi	diferenza
dallimi	diferenzas
dallimi	diferencia
dallimi	mesmo
specie	especie
specie	especies
koncert	concert
koncert	concerto
koncert	balde
koncert	espectáculo
koncert	show
qiellit	ceo
sam	sam
howard	howard
komb	nación
komb	país
jimmy	jimmy
direkte	directa
ideal	ideal
ideal	ideais
izoluar	illado
izoluar	illada
varros	soterrar
juglindor	sueste
juglindor	sureste
fizika	da
fizika	física
suksese	éxito
takohen	con
chicago	chicago
nate	noite
nate	pola
nate	noites
place	lugar
place	casa
place	sitio
illinois	illinois
ligje	leis
ligje	as
megjithë	pesar
megjithë	a
megjithë	malia
band	banda
redakto	editar
redakto	edit
shëndetin	saúde
shëndetin	a
shëndetin	health
kërkimet	as
kërkimet	buscas
prodhojnë	producir
prodhojnë	produce
rrjedha	río
rrjedha	regato
inxhinieri	enxeñería
inxhinieri	enxeñaría
administrata	administración
digital	dixital
digital	dixitais
lëvizur	mudeime
lëvizur	a
lëvizur	mudouse
lëvizur	se
marsi	marte
brigada	brigade
brigada	a
brigada	brigada
sekonda	segundos
family	familia
family	familiar
njëqind	centos
njëqind	cento
njëqind	300
njëqind	de
njëqind	cen
njëqind	100
luftime	loita
luftime	contra
luftime	loitar
luftime	loitamos
luftime	combate
luftime	pelexar
luftime	combater
guy	tipo
guy	home
muhammedi	mahoma
dekada	décadas
dekada	década
double	o
double	dobre
double	double
izraeli	israel
gazetari	xornalismo
gazetari	xornalista
gazetari	xornalista
gazetari	reporteiro
shkurtë	pouco
shkurtë	curto
shkurtë	curta
shkurtë	curtas
shkrimtarë	escritores
rrjedhë	fluxo
rrjedhë	transmisión
sheqer	azucre
shpjeguar	explicar
shpjeguar	explicarllo
shpjeguar	explicou
april	abril
april	de
polake	polaca
matematikore	matemática
armik	inimigo
armik	inimigos
masakra	masacre
vdesin	morren
vdesin	morre
vdesin	morrer
iranit	irán
rezistencë	resistencia
rezistencë	a
hong	hong
zgjerimi	expansión
fondacioni	fundación
fondacioni	alicerce
fondacioni	alicerces
fondacioni	base
fondacioni	foundation
fondacioni	cimentos
fondacioni	transformado
intervistë	entrevista
intervistë	unha
intervistë	entrevisto
shikon	ver
shikon	vexo
stone	de
stone	pedra
stone	a
planetit	planeta
fisnik	nobre
deklarata	declaración
nipi	sobriño
funksionale	funcionais
funksionale	funcional
personazhe	idiogramas
personazhe	personaxes
vietnam	vietnam
rend	orde
rend	para
rend	xiro
rend	postal
pikturat	pinturas
pikturat	cadros
subjekti	suxeito
subjekti	tema
subjekti	materia
form	forma
form	xeito
sierra	serra
kalonin	pasaran
kalonin	morreu
kalonin	aprobouse
kalonin	transmitiron
kalonin	pasou
kalonin	pasar
tmerrshme	terrible
tmerrshme	horrible
tmerrshme	horríbel
tmerrshme	terríbel
luaj	tocar
luaj	xogar
luaj	xogan
luaj	xogo
automatikisht	automaticamente
automatikisht	automático
antoni	anthony
kriza	crise
guvernatori	gobernador
sektori	sector
full	chea
full	cheo
full	completo
bukë	pan
bukë	cartos
shtepi	fogar
shtepi	casa
shtepi	á
shtepi	na
shtepi	casa
festë	festa
festë	partido
arkitekt	arquitecto
ëndërr	soño
ëndërr	soños
ëndërr	con
gjithësesi	xeitos
gjithësesi	de
gjithësesi	todos
gjithësesi	os
gjithësesi	modos
gjithësesi	todas
gjithësesi	formas
shkruaj	escribir
shkruaj	escribe
shkruaj	escribo
nevojshëm	precisaba
nevojshëm	necesitaba
nevojshëm	precisabamos
nevojshëm	necesario
nevojshëm	necesaria
nevojshëm	necesarios
nevojshëm	necesarias
nevojshëm	preciso
nevojshëm	é
gold	ouro
gold	de
autoriteti	autoridade
fushata	campañas
fushata	campaña
gëzuar	saúde
gëzuar	feliz
gëzuar	contento
gëzuar	felices
gëzuar	contenta
profesion	profesión
portreti	retrato
prek	tacto
prek	toque
prek	contacto
prek	tocar
prek	toques
pyet	pedir
pyet	preguntar
pyet	pregunte
pyet	preguntar
pyet	lle
pyet	pregunta
pyet	a
pyet	pide
pyet	pregunta
mesazhi	mensaxe
plote	chea
plote	cheo
plote	completo
detyroi	obrigado
detyroi	a
detyroi	forzado
detyroi	todo
detyroi	obrigoume
detyroi	recrutado
pasqyrë	o
pasqyrë	espello
thelbësore	esenciais
thelbësore	esencial
armiku	inimigo
armiku	inimigos
liberale	liberais
liberale	liberal
avokat	avogado
avokat	avogadiño
fatit	destino
fatit	o
talent	talento
mulliri	fábrica
mulliri	mill
mulliri	muíño
vjetor	anual
dicka	algo
dicka	cousa
termin	termo
termin	prazo
termin	período
marshall	mariscal
prodhime	produtos
prodhime	orixe
bujqësor	agrícolas
bujqësor	agrícola
kolonel	coronel
akti	acto
akti	actuar
rrjetë	rede
lojëra	xogos
lojëra	xogar
lojëra	videoxogos
lojëra	os
universitetet	universidades
bakri	cobre
kulturat	culturas
takohet	se
takohet	coa
mendja	mente
mendja	importa
arkitekturë	arquitectura
lord	señor
lord	deus
lord	lord
burrit	marido
burrit	home
burrit	o
bakrit	cobre
prodhues	produtor
kenge	canción
kenge	cantiga
kenge	cantar
kenge	canto
armiqtë	inimigos
sinjal	sinal
vizuale	visual
vizuale	visuais
merrni	a
biznes	negocios
biznes	negocio
biznes	asunto
biznes	traballo
neve	nos
neve	nós
zgjidhja	solución
zgjidhja	solucións
barazim	debuxar
barazim	que
barazim	os
barazim	absorber
barazim	sur
barazim	debuxaría
alpet	alpes
pjetri	peter
pjetri	pedro
efekte	efectos
nentor	novembro
nentor	de
marrja	a
marrja	adquisición
përkohshëm	temporal
klasat	clases
mbron	protexe
mbron	a
kombinim	combinación
kombinim	de
banoret	residentes
mision	misión
ajri	aire
ajri	ar
asgje	nada
asgje	non
parim	principio
zëvendësoi	substituída
prince	príncipe
prince	o
let	imos
let	déixame
let	vamos
trima	valentes
trima	valente
mbase	se
mbase	quizáis
mbase	quizais
mbase	cadra
mbase	talvez
mbase	se
mbase	cadra
mbase	quizais
mbase	pode
mbase	talvez
gjyshi	avó
trajton	tratar
qarte	claramente
qarte	claro
qarte	con
qarte	claridade
raportet	informes
raportet	sobre
poemë	poema
sulme	ataca
sulme	ataques
edicionin	edición
dështoi	fallaron
dështoi	non
dështoi	amosaban
dështoi	fallamos
dështoi	fracasei
dështoi	suspendeu
teknikën	técnica
dënohet	condenados
dënohet	a
dënohet	condenado
dënohet	castigada
dënohet	castigado
prodhohet	producida
punonjës	empregados
punonjës	os
jazz	jazz
interesant	interesante
interesant	interesantes
viktima	baixas
viktima	vítimas
viktima	da
viktima	vítima
biznesi	negocios
biznesi	negocio
biznesi	asunto
biznesi	traballo
komerciale	comercial
komerciale	anuncio
side	lado
side	secundarios
sheshi	cadrado
sheshi	square
sheshi	cadradas
sheshi	praza
sheshi	limpo
kurani	corán
propozim	proposta
propozim	proposición
kyç	clave
kyç	chave
përhapja	a
vota	votos
shtrenjtë	caro
shtrenjtë	caros
shtrenjtë	cara
mbretëri	reino
mbretëri	ceos
sheshin	cadrado
sheshin	square
sheshin	cadradas
sheshin	praza
sheshin	limpo
parlament	parlamento
rinia	xuventude
rinia	mozos
rinia	a
rinia	mocidade
rinia	francia
rinia	de
dasma	de
dasma	voda
dasma	matrimonio
dasma	noiva
check	cheque
check	comprobalo
germany	alemaña
njëmbëdhjetë	once
ngjarja	acontecemento
ngjarja	de
ngjarja	eventos
ngjarja	evento
ngjarja	suceso
vëllezër	irmáns
vëllezër	os
skocisë	escocia
motrat	irmás
lutje	oracións
lutje	oración
enciklopedia	enciclopedia
fruta	froita
kushdo	ninguén
kushdo	calquera
kushdo	alguén
kushdo	a
gabime	erros
gabime	culpa
tregimet	historias
tregimet	as
aksioneve	xogo
aksioneve	depósito
shndërruar	resultou
shndërruar	volta
shndërruar	sentía
fal	perdoar
fal	perdoamos
fal	perdóame
fal	desculpe
fal	perdoa
fal	perdóeme
fal	perdoe
zotëron	é
zotëron	posúe
shpëtoi	se
shpëtoi	salvado
shpëtoi	a
shpëtoi	salvou
shpëtoi	salvei
shpëtoi	salvaches
kultivuar	cultivar
njohje	recoñecemento
mbetjet	lixo
mbetjet	residuos
mbetjet	perda
mbetjet	perder
mbetjet	tempo
mëson	aprende
mëson	aprender
mëson	aprendizaxe
mëson	aprendendo
mëson	a
ukraina	ucrania
koloni	colonias
koloni	colonia
ngarkesa	carguen
ngarkesa	carga
ngarkesa	cargamento
dëme	danos
dëme	dano
individual	persoa
individual	cada
individual	individuais
individual	individuo
individual	individual
individual	tipo
dyqane	almacéns
dyqane	depósitos
dyqane	provisións
vëlla	irmán
vëlla	meu
përkthimi	tradución
eduard	eduardo
eduard	edward
humbjet	perdas
humbjet	as
thirri	chamada
thirri	chamado
thirri	chámase
thirri	chamou
presidentin	presidente
presidentin	vicepresidente
presidentin	o
betejat	batallas
betejat	combates
hapja	abrir
hapja	apertura
normalisht	normalmente
shtrirja	extensión
shtrirja	estensión
koreja	corea
afat	termo
afat	prazo
afat	período
dhjetorit	decembro
dhjetorit	de
kesh	que
kesh	ter
kesh	teñen
kesh	temos
kesh	teño
kushtetutën	constitución
trashëgimi	herdanza
edi	ed
edi	eddie
imazh	imaxe
muskujve	muscular
muskujve	músculo
producenti	produtor
shihni	ver
shihni	vexo
lider	líder
turi	xira
taksat	impostos
taksat	impostos
taksat	dos
luginë	val
luginë	da
luginë	valley
identitetit	identidade
aktorja	actriz
tregti	o
tregti	comercio
tregti	comercio
tregti	trocar
tregti	comercial
tregti	oficio
hebrenjtë	xudeus
fushatë	campaña
miku	amigo
miku	amiga
pol	paul
pol	polo
pol	poste
muhamedi	mahoma
mbretërit	reis
majat	picos
majat	xemelgos
disney	disney
paralel	paralelo
shoqëritë	sociedades
shoqëritë	sociedade
bukuri	beleza
bukuri	a
vrima	buraco
vrima	burato
vrima	furado
vrima	hole
vrima	buratos
vrima	buracos
rezervë	reserva
piktori	pintor
mesdheut	mediterráneo
marseille	marsella
mesit	media
mesit	medio
mesit	oriente
shpata	espada
xhiro	pantalóns
xhiro	volta
xhiro	ir
xhiro	liscar
fidel	fidel
iku	marchou
komunitetet	comunidades
komunitetet	as
kamboxhia	camboxa
kamboxhia	en
njësoj	mesmo
njësoj	mesmas
njësoj	mesma
orët	horas
orët	ve
orët	reloxos
orët	mira
pranvera	primavera
pranvera	a
lojrat	xogos
lojrat	xogar
lojrat	videoxogos
lojrat	os
sulmoi	atacado
ekspozuar	exposto
ekspozuar	á
vietnamit	vietnam
gojë	boca
gojë	boca
gojë	bocas
provë	probar
provë	proba
provë	exame
provë	probas
provë	de
provë	test
provë	exames
provë	proba
provë	probas
banesa	apartamento
banesa	piso
portin	porto
square	cadrado
square	square
square	cadradas
square	praza
square	limpo
moskës	moscova
proceseve	procesos
parandaluar	evitar
parandaluar	previr
parandaluar	que
parandaluar	prever
vertikale	verticais
vertikale	vertical
hapa	pasos
liruar	liberado
liruar	liberados
liruar	editaron
mbuluara	cuberto
individë	persoas
individë	individuos
individë	autismo
qyteza	cidade
qyteza	pobo
qyteza	vila
qyteza	aldea
qyteza	vilas
mode	moda
mode	a
vendimtare	decisivo
vendimtare	cruciais
vendimtare	crucial
individ	persoa
individ	cada
individ	individuais
individ	individuo
individ	individual
individ	tipo
veshjet	roupa
veshjet	roupa
veshjet	roupas
bank	banco
bank	ribeira
bank	penedo
bank	citybank
avancuar	avanzado
avancuar	avanzada
ndertuar	construida
ndertuar	construíu
ndertuar	construín
ndertuar	construímos
ndertuar	de
martini	martin
siguria	de
siguria	seguridade
siguria	seguridade
yje	estrelas
yje	das
dheut	chan
dheut	terra
shtypjes	da
shtypjes	represión
publikisht	publicamente
paraardhësit	devanceiros
paraardhësit	os
tërhoqi	o
tërhoqi	sacou
tërhoqi	drew
shumicës	maioría
operator	operadora
interesi	interese
interesi	interesa
transparent	transparentes
transparent	transparente
ruanda	ruanda
rose	rose
dheu	po
dheu	pó
dheu	das
dheu	chan
dheu	terra
afer	preto
afer	preto
afer	do
afer	da
afer	de
portret	retrato
toni	tony
partitë	dos
partitë	festas
partitë	partidos
potencial	potencial
ekzistenca	existencia
ekzistenca	vida
artur	arthur
dënim	castigo
dënim	punishment
temperature	temperatura
temperature	a
ndesh	rostros
ndesh	caras
lirohet	liberado
lirohet	liberados
lirohet	editaron
universitete	universidades
land	terra
land	país
land	terras
gërmadhat	ruínas
anthony	anthony
ideale	ideais
ideale	ideal
ideale	ideais
june	xuño
pasuritë	bens
paratë	cartos
paratë	diñeiro
paratë	os
paratë	xiro
zakon	hábito
zakon	costume
zakon	o
senatit	senado
senatit	do
veglat	ferramentas
veglat	as
alfa	chan
migjeni	teatro
thyen	mesmo
senati	senado
senati	do
oborr	xardín
oborr	pendente
oborr	patio
punëtorë	traballadores
punëtorë	os
punëtorë	obreiros
grusht	ponche
grusht	unha
kthen	resulta
kthen	que
kthen	volta
kthen	volve
kthen	a
kthen	volvo
kthen	regresar
kthen	volva
kthen	cambio
kthen	volver
kthen	retorno
treguesi	índice
diametër	diámetro
duam	quero
duam	queremos
duam	quere
duam	queren
duam	queres
organe	órganos
përkujtimore	día
përkujtimore	dos
përkujtimore	caídos
koleksion	de
koleksion	colección
norma	de
norma	taxa
kombet	nacións
atmosferë	atmosfera
atmosferë	ambiente
doni	quero
doni	queremos
doni	quere
doni	queren
doni	queres
operacionet	as
operacionet	operacións
party	festa
party	partido
pakicë	minoría
ushqime	comida
ushqime	alimentos
ushqime	alimentaria
australisë	australia
rende	pesada
rende	pesados
rende	pesado
rende	forte
rende	pesa
rende	moito
rende	peso
rende	intenso
augustus	augustus
sure	capítulo
praktik	práctica
fytyra	rostros
fytyra	caras
fytyra	cara
fytyra	rostro
zbulimet	descubrimentos
konceptet	conceptos
qenit	can
muajt	meses
kërkimi	buscar
kërkimi	procura
kërkimi	busca
kërkimi	buscando
kërkimi	busca
princat	príncipes
smart	intelixente
smart	intelixentes
smart	listos
smart	moi
smart	listo
jesh	ser
jesh	estar
ekran	pantalla
ekran	da
ekran	ecrán
pema	árbore
pema	tree
pema	crosstree
normat	de
pasuan	seguido
pasuan	o
pasuan	seguiron
pasuan	seguín
ëndrra	soños
architecture	arquitectura
ndjenjë	sensación
ndjenjë	sentir
ndjenjë	sentimento
hash	comer
hash	come
hash	comen
shtyrë	conducido
programimi	de
programimi	programación
shpërblim	recompensa
jashte	do
jashte	fóra
jashte	fora
jashte	fóra
dhunshme	violentos
dhunshme	violenta
dhunshme	violentas
dhunshme	violento
dhunshme	violencia
luftëra	guerras
luftëra	guerra
profesioniste	profesionais
profesioniste	profesional
profesioniste	un
udhë	pista
udhë	track
udhë	camiño
udhë	rastro
udhë	cambios
udhë	hipódromo
tërheqëse	agradable
tërheqëse	á
tërheqëse	atractiva
tërheqëse	fermosa
mirat	mellores
mirat	mellor
alabama	alabama
zgjedhore	elección
zgjedhore	eleccións
zgjedhore	electoral
zbukuruar	condecorado
punëtorët	traballadores
punëtorët	os
punëtorët	obreiros
besueshme	fiables
besueshme	fiable
regjimin	réxime
largësi	distante
largësi	afastado
pushim	romper
pushim	o
pushim	resto
pushim	descansar
pushim	demais
pushim	descanso
duk	duque
kodin	código
kodin	code
allen	allen
finland	finlandia
autoriteteve	autoridades
dinamike	dinámica
blloqe	mazás
blloqe	de
bibla	biblia
bibla	biblias
ceremoni	cerimonia
kohërat	veces
kohërat	times
kohërat	tempos
zëvendësua	substituída
ikur	marchou
pjesëmarrësit	participantes
pushtuese	ocupación
drite	luz
mjekësor	medicina
mjekësor	médico
mjekësor	médicos
mjekësor	médica
bell	campá
palermo	palermo
sulmuese	ofensivo
sulmuese	ofensiva
plazhi	beach
plazhi	praia
trashëgimia	herdanza
shtypjen	imprenta
tregtia	comercio
tregtia	trocar
tregtia	comercial
tregtia	oficio
literaturë	literatura
hollywood	hollywood
kongres	congreso
kulturave	culturas
romantike	romántico
romantike	románticos
anne	anne
hidrogjenit	de
hidrogjenit	hidróxeno
dhjetra	decenas
dhjetra	ducias
gjyq	ensaio
gjyq	xuízo
gjyq	proceso
express	expresar
galeri	galería
galeri	de
galeri	louvre
mexico	méxico
leone	leoa
leone	christo
përcaktimi	definición
përcaktimi	de
shqetësuar	preocupa
shqetësuar	preocupados
shqetësuar	como
shqetësuar	preocupado
shqetësuar	por
shqetësuar	medo
shqetësuar	preocupada
klienti	cliente
hebre	xudeu
hebre	bebé
hebre	xudeo
bisedimet	charlas
bisedimet	fala
bisedimet	tedx
gri	gris
gri	gris
gri	é
reduktuar	reducir
aspekt	aspecto
shekull	século
shekull	xiii
kuti	caixa
kuti	palco
kuti	caixas
kuti	palcos
vizion	visión
vizion	vista
vizion	vision
përparim	progreso
përparim	proceso
përparim	progresos
përparim	segue
firmosur	asinado
radhe	momento
radhe	tempo
radhe	vez
radhe	hora
bregdetar	costeiras
bregdetar	costeira
bregdetar	costa
dera	porta
jet	ser
jet	estar
pozitat	posicións
molekulare	molecular
molekulare	moleculares
angel	anxo
italy	italia
ambasada	embaixada
denimi	castigo
denimi	punishment
vullnetarë	voluntarios
prit	agardar
prit	espera
prit	espere
prit	agarda
epokë	era
aktorë	actores
frontin	diante
frontin	fronte
dëm	dano
dëm	mal
dëm	danos
dëm	dano
ukrainë	ucrania
kënaqësi	pracer
kënaqësi	encantado
kënaqësi	gusto
kënaqësi	placer
mbetura	restante
mbetura	para
konferencë	conferencia
konferencë	de
konferencë	conferencias
konferencë	rolda
shpjegohet	explicou
shpjegohet	explica
shembujt	exemplos
falje	perdón
falje	indulto
falje	desculpe
falje	perdoe
falje	pedir
falje	desculpas
momente	momentos
momente	momento
momente	intres
mishi	carne
mishi	a
mishi	carne
faktet	feitos
faktet	probas
harmoni	harmonía
mendjes	mente
mendjes	importa
ohio	ohio
dëmtimi	ferida
dëmtimi	lesión
dëmtimi	danos
dëmtimi	dano
lëkura	coiro
lëkura	o
lëkura	pel
lëkura	ósos
shqiptareve	tenda
shqiptareve	carpa
liderët	líderes
liderët	os
seritë	serie
seritë	de
bisht	cola
shkaktohet	causado
shkaktohet	causa
shkaktohet	causaba
datat	datas
meksikë	méxico
pasion	paixón
mbeturinat	lixo
mbeturinat	residuos
mbeturinat	perda
mbeturinat	perder
mbeturinat	tempo
fatkeqësisht	desgrazadamente
fatkeqësisht	por
fatkeqësisht	desgraza
fatkeqësisht	desafortunadamente
promovimin	promoción
promovimin	ascenso
gjenerata	xeración
gjenerata	da
gjenerata	xeracións
maje	do
maje	enriba
maje	20
maje	cima
maje	superior
praktika	unha
praktika	práctica
praktika	practicar
praktika	exercen
praktika	prácticas
organizim	organización
organizim	sindicato
substanca	substancia
individi	persoa
individi	cada
individi	individuais
individi	individuo
individi	individual
