категорія	categorie
буенос	buenos
мішель	michelle
мішель	michel
мішель	michèle
солдати	soldaten
освітлення	belichting
освітлення	verlichting
видавець	uitgeverij
видавець	uitgever
видавець	uitgever
допомога	helpen
допомога	hulp
допомога	help
послідовність	sequentie
послідовність	volgorde
послідовність	opeenvolging
ясс	jass
дуб	quercus
дуб	eiken
дуб	eik
дуб	oak
думи	doema
громадсько	socio
реконструкція	renovatie
реконструкція	verbouwing
реконструкція	renoveren
реконструкція	wederopbouw
реконструкція	heropbouw
реконструкція	reconstructie
реконструкція	naspelen
початкова	initiële
збір	verzamelen
снд	cis
снд	gos
снд	dis
використати	gebruiken
використати	gebruik
давні	olden
пустелі	woestijn
пустелі	woestijnen
зведення	samenvatting
ланки	lanka
розклад	planning
розклад	tijdschema
розклад	schema
розклад	tijdslijn
розклад	tijdlijn
розклад	dienstregeling
розклад	tijdschema
вояки	soldaten
суміші	mengen
суміші	mix
суміші	mixen
суміші	meng
птах	vogeltje
птах	vogels
птах	vogel
тулузи	toulouse
називає	telefoontjes
називає	oproepen
називає	noemt
вступу	lidmaatschap
прийняли	geaccepteerde
прийняли	aanvaard
прийняли	aanvaarde
прийняли	geaccepteerd
залежність	afhankelijkheid
залежність	verslaving
залежність	afhankelijkheid
подав	gearchiveerd
подав	geklasseerd
подав	ingediend
подав	gedeponeerd
недоліки	nadelen
плюс	plus
вирощування	verbouw
вирощування	teelt
хорватія	kroatië
вниз	down
вниз	omlaag
вниз	neerwaarts
зерна	graan
житлових	residentiële
частинами	onderdelen
частинами	delen
файли	bestanden
файли	dossiers
планується	voorzien
надії	hoop
надії	hoopt
надії	hoop
надії	hopen
надії	hope
данило	daniel
данило	daniël
данило	danilo
конфліктів	conflicten
конфліктів	conflict
рублів	roebels
рублів	roebel
наступна	volgende
наступна	volgend
августа	augusta
кільця	rings
кільця	ringen
слобода	sloboda
топ	top
топ	bovenste
топ	bovenkant
дитяча	kind
дитяча	kindje
глави	hoofdstukken
ніна	nina
правопису	spelling
шкоди	harm
замінити	vervangen
замінити	vervang
концерти	concerten
умовами	termen
умовами	voorwaarden
олімпійська	olympic
олімпійська	olympisch
журналів	logboeken
журналів	logs
добра	dobra
дозволу	permissie
дозволу	toestemming
графіки	grafieken
графіки	percelen
графіки	grafieken
графіки	diagrammen
графіки	grafieken
графіки	grafisch
графіки	graphics
минуле	voorbij
минуле	verleden
сприйняття	waarneming
сприйняття	perceptie
вказують	aangeven
євробачення	eurosong
євробачення	wedstrijdje
євробачення	wedstrijd
євробачення	prijsvraag
літо	zomer
наса	nasa
свідчення	getuigenissen
свідчення	getuigenis
посіла	wint
дітьми	kids
дітьми	kinderen
дітьми	kinderen
татари	tartaren
науковець	wetenschapper
подібний	vergelijkbaar
подібний	vergelijkbare
подібний	soortgelijk
подібний	soortgelijke
подібний	gelijkaardig
виробник	verkoper
виробник	leverancier
виробник	producent
виробник	producer
виробник	producent
виробник	fabrikant
дах	dak
вивчає	verneemt
вивчає	leert
вивчає	studies
учень	leerling
учень	pupil
західні	western
західні	westelijk
відвідувачів	bezoekers
подвійна	dubbel
подвійна	dubbele
подвійна	tweepersoons
подвійна	verdubbelen
подвійна	double
згоди	toestemming
згоди	instemming
згоди	concord
згоди	eendracht
шахти	schachten
жила	woonde
жила	leefde
жила	leefden
науковців	wetenschappers
передано	doorgegeven
передано	geslaagd
слава	slava
слава	glorie
слава	roem
слава	heerlijkheid
слава	glory
доступні	beschikbare
доступні	verkrijgbaar
доступні	beschikbaar
коледжі	hogescholen
коледжі	colleges
коледжі	college
коледжі	hogeschool
коледжі	universiteit
передній	front
передній	voorkant
передній	voorzijde
напрям	richting
відсоток	percentage
парафії	parish
парафії	freguesia
парафії	parochie
прості	eenvoudige
прості	simpel
прості	eenvoudig
врятувати	redding
врятувати	reddingsteam
врятувати	redden
врятувати	rescue
задоволення	bevrediging
задоволення	tevredenheid
задоволення	voldoening
задоволення	genoegen
задоволення	plezier
задоволення	genot
опубліковано	gepubliceerd
опубліковано	verschenen
опубліковано	gepubliceerde
опубліковано	uitgegeven
опубліковано	gepost
опубліковано	geplaatste
опубліковано	geplaatst
робили	deed
множини	meervoud
розглядати	traktatie
розглядати	behandelen
розглядати	behandel
китайський	chinezen
китайський	chinees
китайський	chinese
енциклопедичний	encyclopedisch
укріплення	versterkingen
удмуртія	oedmoertië
дебют	debuut
пояснити	verklaar
пояснити	uitleggen
ґрунт	bodem
ґрунт	grond
ґрунт	grom
герман	hermann
герман	duits
герман	duitse
герман	herman
гітарист	gitarist
обставин	omstandigheden
