με	עם
σκαλοπάτι	שלב
ουλές	צלקות
πάγκους	דוכנים
ντενίζ	דניס
ντενίζ	דניז
κάμπερλαντ	קמברלנד
κάρβουνα	פחם
κάρβουνα	גחלים
αναψυκτικά	כיבוד
πάλμας	פאלמס
τυλιγμένο	עטוף
τυλιγμένο	עטופה
τυλιγμένο	עטופים
βικ	וויק
βικ	ויק
πλατινί	פלאטיני
παρσέκ	פארסק
τυχερό	מזל
τυχερό	לאקי
βιομηχάνων	תעשיינים
ψέμματα	שקרים
γουότφορντ	ווטפורד
μπινγκ	בינג
γουέλινγκτον	וולינגטון
τρίαθλο	טריאתלון
σβάλμπαρντ	סבאלברד
πλακάκια	אריח
πλακάκια	האריח
πλακάκια	אריחים
ξεχάστηκε	נשכחת
ξεχάστηκε	נשכח
ξεχάστηκε	שכחה
πιστόλια	אקדחים
σύρματα	תיל
σύρματα	חוט
σύρματα	כבל
σύρματα	חוטים
στόλων	ציי
ντάλλας	דאלאס
ντεγκά	דגה
χειροκίνητο	ידני
χειροκίνητο	מדריך
καμπούρης	הגיבן
κάρυ	קארי
συμβιβαστική	פשרה
συμβιβαστική	פשרות
τρίχα	שיער
τρίχα	שערה
ντανίλο	דנילו
απαγωγές	חטיפות
απαγωγές	חטיפות
απαγωγές	חטיפה
χατζ	החאג
απαλλοτρίωση	ההפקעה
ντάρμα	דהארמה
φαλακρό	קרחת
φαλακρό	קירח
πρακτικός	מעשית
πρακτικός	מעשי
πρόβιντενς	השגחה
πρόβιντενς	פרובידנס
κομψή	אופנתי
κομψή	אלגנטית
κομψή	אלגנטי
κομψή	אלגנטיות
μπαλόνι	בלון
μπαλόνι	הבלון
κακομεταχείριση	התעללות
τόνωση	גירוי
τόνωση	קדמי
τόνωση	לגרות
τόνωση	מגרה
τόνωση	מעורר
τόνωση	ממריץ
νικολάγιεβιτς	ניקולייביץ
εκθετικά	מעריכית
ταρζάν	טרזן
βερμέερ	ורמיר
σοπενχάουερ	שופנהאואר
καρλότα	קרלוטה
αμοιβαίο	הדדית
αμοιβαίο	הדדי
σανδάλια	סנדלים
μπένσον	נסון
μπένσον	בנסון
διυλιστήριο	זיקוק
χέιστινγκς	הייסטינגס
χέιστινγκς	הסטינגס
πηδάλιο	הגאי
πηδάλιο	הגה
ραδιενεργών	רדיואקטיבית
ραδιενεργών	רדיואקטיבי
μαχη	קרב
μαχη	הקרב
μαχη	קרב
μαχη	קרבית
μαχη	קרבי
οτράντο	אוטרנטו
γέμιση	מילוי
γέμιση	מילוי
γέμιση	ממלא
γέμιση	ממלאת
σκοτία	סקוטלנד
καβούρια	סרטנים
καβούρια	קראב
αδίστακτος	אכזרי
αδίστακτος	אכזרית
μπρεντ	ברנט
πλοκάμια	זרועות
δεινόσαυρους	דינוזאורים
σεσίλ	ססיל
κάτνις	קטניס
καθιστός	יושבים
καθιστός	יושב
καθιστός	יושבת
δίαιτες	דיאטות
πρετόρια	פרטוריה
κορόιδο	פראייר
κορόιδο	פרייר
προηγμένο	מתקדמת
προηγμένο	מתקדם
προηγμένο	מתקדמים
μπέρτολτ	ברטולד
σαλαμάνκα	סלמנקה
γιαουντέ	יאונדה
τυράννους	רודנים
ψυχιατρικό	פסיכיאטרית
ψυχιατρικό	פסיכיאטרי
επανεκκίνηση	לאתחל
κράουν	הכתר
κράουν	כתר
κράουν	קראון
γιον	יורגן
χωρισμένοι	פרודים
χωρισμένοι	נפרד
χωρισμένοι	מופרדים
χωρισμένοι	גרוש
χωρισμένοι	התגרש
χωρισμένοι	גרושים
χωρισμένοι	גרושה
θεραπευτής	מרפא
θεραπευτής	מטפלת
θεραπευτής	מטפל
ντονγκ	דונג
κουρέα	ספר
αναστρέψιμη	הפיך
φλώρα	פלורה
αδρανής	רדום
αδρανής	רדומים
αδρανής	רדומה
αδρανής	סרק
αδρανής	בטלה
αδρανής	אינרטי
μοχλό	מנוף
θόλους	כיפות
αντισημιτισμού	אנטישמיות
καταλληλότητα	כשירות
καταλληλότητα	כושר
μπάχα	באחה
απενεργοποίηση	לנטרל
ζαχάρωφ	סחרוב
βίστα	ויסטה
πειστική	משכנעים
πειστική	משכנעת
πειστική	משכנע
πειστική	שכנוע
πειστική	משכנעת
πειστική	משכנע
συμπεραίνει	מסכם
ζωη	life
ζωη	החיים
ζωη	חיים
κρατήσεις	הזמנות
ατούμ	אתום
αντίδοτο	נוגדן
χόσνι	חוסני
υγροτόπων	ביצות
εκπαιδευμένο	מאומנת
εκπαιδευμένο	הכשרה
εκπαιδευμένο	מאומן
υπαξιωματικός	פטי
υπαξιωματικός	קטנוני
στασιμότητα	הטוטלי
ντόμινο	דומינו
ντόμινο	דומינו
μεικτές	מעורב
μεικτές	מעורבים
μεικτές	מעורבב
αρκτικής	הארקטי
ούλα	החניכיים
θεσσαλονικη	סלוניקי
κρι	קרי
χειρουργικά	כירורגיה
χειρουργικά	כירורגי
χειρουργικά	כירורגית
χειρουργικά	בניתוח
θαυματουργό	מופלאה
νευρικός	קופצנית
νευρικός	קופצני
νευρικός	עצבני
νευρικός	עצבים
νευρικός	לחוצה
νευρικός	עצבנית
νευρικός	מתוחה
νευρικός	מתוח
ράλεϊ	ראלי
βεζύρη	וזיר
φαντασιώσεις	פנטזיות
φαντασιώσεις	הפנטזיות
μοτοσυκλέτα	אופנוע
μοτοσυκλέτα	אופנוע
τσίμπημα	קמצוץ
τσίμπημα	עקיצה
τσίμπημα	עוקץ
τσίμπημα	העוקץ
τσίμπημα	סטינג
γείτονας	שכנה
γείτονας	שכן
γείτονας	שכנה
γείτονας	שכן
γείτονας	השכן
κυριλλικά	קירילית
σερβιτόρος	מלצר
εκλεκτός	נבחר
εκλεκτός	נבחרים
εκλεκτός	הנבחר
εκλεκτός	נבחרו
φυγάς	הנמלט
φυγάς	נמלט
μπρένταν	ברנדן
συζητώντας	דנים
κλαιρ	קלייר
σταφίδες	צימוקים
μπούφος	ציצי
επιβλαβείς	מזיקים
επιβλαβείς	מזיקה
επιβλαβείς	מזיקות
επιβλαβείς	מזיק
υδροφθορικό	הידרופלואורית
μορφίνη	מורפין
μορφίνη	מורפיום
οιστρογόνα	אסטרוגן
νοξ	נוקס
διαμεσολαβητής	מסייע
σούκι	סוקי
αυτοσχεδιασμό	אלתור
αυτοσχεδιασμό	אלתור
γουίντσορ	וינדזור
αφίξεις	המגיעים
γραφένιο	גרפן
πρέντραγκ	פרדראג
μπουκάλια	בקבוקים
πίτσμπουργκ	פיטסבורג
μπρίτεν	בריטן
κόεν	cohen
κόεν	כהן
επιλέξτε	בחרי
επιλέξτε	תבחר
επιλέξτε	בחר
επιλέξτε	בחרי
επιλέξτε	בחר
μολύνουν	מזהמים
μολύνουν	לזהם
μολύνουν	לזהם
τάμπα	טמפה
κατάτμηση	החלוקה
κατάτμηση	חלוקה
χέιζελ	הייזל
νασάου	נסאו
καγκουρό	קנגורו
καγκουρό	קנגורו
σαμάνθα	סמנתה
βιοτεχνολογίας	ביוטכנולוגיה
ούντο	אודו
πάρτε	קח
πάρτε	לקחת
στοιχειώδες	יסודי
στοιχειώδες	היסודי
απελευθερωμένη	משוחררת
απελευθερωμένη	משוחרר
φυλογενετική	פילוגנטי
ιδεα	רעיון
ιδεα	מושג
βομβάρδισε	הפציצו
γανυμήδη	גנימד
νταφ	דאף
κυότο	קיוטו
τάρα	טארה
τάρα	טרה
μαργαριτάρια	פנינים
παρασύρεται	נסחף
παρασύρεται	נסחפת
σιωπηλός	שותקת
σιωπηλός	דומם
σιωπηλός	שקטה
λεμονιού	לימון
λεμονιού	למון
μπλέηκ	בלייק
υπεξαίρεση	מעילה
ταραχή	מהומה
ταραχή	מהומות
ταραχή	התפרעות
υφιστάμενες	קיימת
υφιστάμενες	קיימות
υφιστάμενες	קיים
υφιστάμενες	קיימים
απευθυνόμενος	פונה
φούρνος	מאפייה
φούρνος	תנור
αλίμονο	יגון
αλίμονο	אבוי
αλίμονο	אבוי
γκόρα	גורה
λουσία	לוסיה
κάλεν	קאלן
κάλεν	קולן
κάλεν	קאלן
σίλα	שילה
βράζει	רותחים
βράζει	להרתיח
βράζει	רותח
βράζει	רותחת
βράζει	להרתיח
όμπερον	אוברון
εξάμηνα	סמסטרים
φτερωτό	מכונף
ναθάνιελ	נתניאל
ναθάνιελ	נתנאל
σταθεροποιήθηκε	התייצב
απορρυπαντικά	תכשירים
στολισμένο	קישטו
λειχήνες	חזזיות
μπόξερ	מתאגרף
μπόξερ	בוקסר
μπόξερ	מתאגרפים
μπόξερ	בוקסר
παρακολουθώ	צפייה
παρακολουθώ	צופה
παρακολουθώ	צופים
παρακολουθώ	מתבונן
στόκερ	סטוקר
μαγγελάνος	מגלן
ανακτηθεί	החלים
ανακτηθεί	התאושש
πόκεμον	פוקימון
πόκεμον	פוקימון
κιντ	קיד
κιντ	קיד
κιντ	ילד
μετάγγιση	עירוי
επιζήμια	מזיק
σομαλιλάνδης	סומלילנד
μάρσα	מרשה
παροδική	חולף
καμπούκι	קבוקי
γλουτένη	גלוטן
σκανδάλη	הדק
σκανδάλη	טריגר
απέραντη	עצום
μάννα	מאנה
μάννα	מן
νες	נס
νες	יות
κυνηγητό	מרדף
υποδείγματα	תבניות
υποδείγματα	דוגמנית
υποδείγματα	דוגמניות
υποδείγματα	מודלים
μουλέν	מולן
μουλέν	מולין
τυφώνες	הוריקן
τυφώνες	הוריקנים
μποέμ	בוהמי
γένια	זקנים
γένια	זקן
σαντιάγκο	סנטיאגו
αγένεια	חצוף
αγένεια	חצופה
αγένεια	חוצפה
αγένεια	גס
σεληνίου	סלניום
αραμαϊκά	ארמית
πίκο	פיקו
ζωτική	חיוניות
ζωτική	חיונית
ζωτική	חיוני
έντιθ	אדית
επιχειρηματικότητα	יזמות
φράχτη	גדר
φράχτη	הגדר
κλόουν	ליצנים
κλόουν	ליצן
γκουστάβ	גוסטב
αναδρομές	פלאשבקים
μπλάνκο	בלנקו
εμπόρευμα	סחורה
χοντρός	שמן
χοντρός	שמנים
χοντρός	שמנה
χοντρός	שומן
χαλάσματα	חצץ
χαλάσματα	הריסות
χαλάσματα	פסולת
χαλάσματα	הריסות
χαλάσματα	הריסות
χαλάσματα	חורבות
χαλάσματα	הורסת
γκαλεάτσο	גלאצו
ευνούχος	סריס
τραφάλγκαρ	טרפלגר
μπάμπα	באבא
μπάμπα	באבא
μπάμπα	בבה
θεμα	הנושא
θεμα	נושא
θεμα	נושא
θαλασσαετός	שטלר
ορκ	אורק
ορκ	אורקים
ρω	רו
χορευτή	רקדנית
χορευτή	רקדן
διαφανείς	שקופה
διαφανείς	שקוף
διαφανείς	שקופים
γλωσσολόγους	בלשנים
πλύση	ווש
πλύση	לשטוף
κραγκούγιεβατς	קרגוייבץ
μόντελινγκ	דוגמנות
αναπηρίας	לקות
αναπηρίας	נכות
αναπηρίας	ערכאות
κορλεόνε	קורליאונה
ακολουθήστε	עקוב
πήξη	קרישה
πήξη	קרישה
ομολογήσει	להתוודות
ομολογήσει	התוודה
φαρενάιτ	פרנהייט
ψευδαισθήσεις	הזיה
ψευδαισθήσεις	הזיות
ψευδαισθήσεις	הזיה
ψευδαισθήσεις	הזייה
ψευδαισθήσεις	אשליה
ψευδαισθήσεις	אשליות
ίον	איון
κερδοφόρα	רווחי
αμφιβληστροειδούς	רשתית
πάμελα	פמלה
πάμελα	פאמלה
χουάνγκ	הואנג
τόρι	טורי
τόρι	טורי
επιβλαβές	מזיקים
επιβλαβές	מזיקה
επιβλαβές	מזיקות
επιβλαβές	מזיק
δικαιολογίες	תירוצים
γεωφυσική	גאופיזיקה
έκτωρ	הקטור
επιβλαβή	מזיקים
επιβλαβή	מזיקה
επιβλαβή	מזיקות
επιβλαβή	מזיק
αλφρέντο	אלפרדו
γκάρσον	גרסון
ντύσιμο	תלבושת
λέπρα	צרעת
δόκιμοι	צוערים
κόκκαλα	עצמות
κόκκαλα	בונס
κόκκαλα	בונז
βίγκο	ויגו
ναύτη	ימאי
σφιγκτήρα	מהדק
σφιγκτήρα	מלחציים
ραφή	תפירה
ραφή	תפר
ραφή	התפר
αυξανόμενος	מתגבר
αυξανόμενος	הגדלת
ηθολογία	אתולוגיה
κάμπρια	קאמבריה
μπερτράν	ברטרנד
ασουάν	אסואן
βιταμινών	ויטמין
βιταμινών	ויטמינים
φραν	פראן
διαστέλλεται	מתרחב
δυσεντερία	דיזנטריה
φόρστερ	פורסטר
μισούσε	שנא
μισούσε	שנאה
μισούσε	שנאת
λήγουν	לפוג
απάτες	הונאה
μιμηθεί	לחקות
απολαμβάνοντας	נהנות
απολαμβάνοντας	נהנת
απολαμβάνοντας	נהנה
