और	そして
पैसा	マネー
पैसा	金銭
लोहा	アイロン
स्मरण	お知らせ
सेतु	ブリッジ
छिद्र	毛穴
फ़ोन	電話機
अवकाश	祝日
अवकाश	休日
अवकाश	ホリデー
अवकाश	休暇
अवकाश	バカンス
अवकाश	バケーション
अवकाश	レジャー
अवकाश	余暇
अवकाश	祝日
अवकाश	休日
मुलाकात	選任
मुलाकात	任用
मुलाकात	任命
मुलाकात	予約
अफ़्रीकी	アフリカ
अफ़्रीकी	アフリカ
ब्रेक	休憩
ब्रेक	ブレーク
ब्रेक	区切り
ब्रेक	ブレーキ
एक्सचेंज	交換
दक्षता	効率
पतली	スキニー
पतली	薄い
पतली	細い
बच्चा	子供
बच्चा	児童
बच्चा	キッド
बिन	bin
न्यूज़	news
न्यूज़	ニュース
टॉप	top
टॉप	上部
टॉप	トップ
टॉप	tops
टॉप	トップス
प्रिंस	プリンス
टेलीफोन	電話
टेलीफोन	電話機
सवार	ライダー
नारी	女性
हार्ड	一生懸命
हार्ड	ハード
हार्ड	難しい
उर्फ	aka
वसंत	スプリング
बपतिस्मा	洗礼
पान	キンマ
रचयिता	作家
रचयिता	著者
रचयिता	作者
रचयिता	作家
रचयिता	著者
रचयिता	作者
यकृत	レバー
यकृत	肝臓
मेन	メイン
मेन	男性
मेन	メン
मेन	メイン
डेनमार्क	デンマーク
लाइब्रेरी	図書館
लाइब्रेरी	ライブラリ
लाइब्रेरी	図書館
लाइब्रेरी	ライブラリ
एलन	アレン
एलन	アラン
यॉर्क	ヨーク
जॉनी	ジョニー
प्राप्तकर्ता	宛先
प्राप्तकर्ता	宛先
मरम्मत	修理
मरम्मत	修理
योद्धा	戦士
बचत	貯蓄
बचत	貯金
बचत	節約
बचत	預金
ज़ी	ジー
प्रदर्शनी	展示
प्रदर्शनी	展示
पोशाक	ドレス
पोशाक	ドレス
नैतिकता	道徳
झीलें	湖沼
युक्ति	デバイス
युक्ति	機器
युक्ति	チップ
युक्ति	tip
युक्ति	ヒント
युक्ति	デバイス
युक्ति	機器
शोषण	搾取
मशीनों	機械
मशीनों	機械
तुलसी	バジル
तुलसी	バジリコ
भूमिगत	地下
भूमिगत	地下鉄
पत्ते	葉っぱ
मोटी	厚い
मोटी	太い
मोटी	脂肪
अखबार	新聞紙
अखबार	新聞
स्टोन	ストーン
मकान	ハウス
मकान	家屋
अटलांटिक	アトランティック
अटलांटिक	大西洋
क्षय	崩壊
क्षय	減衰
मजदूर	分娩
मजदूर	労働
जोन्स	ジョーンズ
हार्डी	ハーディ
लेंस	レンズ
गतिशील	ダイナミック
हट	小屋
प्राथमिकता	好み
एंजिल्स	angeles
कटौती	値引き
कटौती	切り傷
पोलैंड	ポーランド
शिलालेख	銘文
शिलालेख	碑文
विल्सन	ウィルソン
कॉल	通話
कॉल	コール
कॉल	通話
सख्त	厳重
त्योहार	フェスティバル
त्योहार	祭事
त्योहार	祭り
त्योहार	お祭り
मंगोलिया	モンゴル
रेस्तरां	レストラン
रेस्तरां	レストラン
रेस्तरां	飲食店
सोना	gold
सोना	ゴールド
फार्म	農場
फार्म	ファーム
फार्म	形式
फार्म	フォーム
जीवाश्म	化石
लोकतांत्रिक	民主主義
विद्यार्थियों	瞳孔
यूनिकोड	unicode
पढ़ें	読み
पढ़ें	読み込み
पढ़ें	読み取り
पढ़ें	読む
खाद	厩肥
आश्चर्य	驚き
आश्चर्य	サプライズ
आश्चर्य	マーベル
आश्चर्य	ワンダー
शेख	シャイフ
रूपरेखा	プロフィール
रूपरेखा	プロファイル
रूपरेखा	アウトライン
रूपरेखा	概略
रूपरेखा	概説
कालीन	カーペット
कालीन	じゅうたん
कालीन	絨毯
शब्दकोश	辞書
शब्दकोश	辞典
शब्दकोश	辞書
शब्दकोश	辞典
सूचकांक	索引
सूचकांक	インデックス
विधा	ジャンル
प्रजा	科目
नगरपालिका	市町村
सोचा	思考
गर्दन	ネック
गिनती	カウント
गिनती	カウントダウン
गिनती	カウント
दोपहर	午後
चैंपियन	チャンピオン
यहा	ここ
डेल्टा	デルタ
बीटा	ベータ
म्यूज़िक	ミュージック
म्यूज़िक	音楽
नवीनतम	最新
नवीनतम	最新
सन्देश	メッセージ
सन्देश	伝言
कैमरा	カメラ
कैमरा	カメラ
बाध्य	束縛
बाध्य	バウンド
वायुयान	航空機
वायुयान	飛行機
वायुयान	飛行機
सर्किट	サーキット
सर्किट	回路
विस्तारित	拡張
विस्तारित	延長
कोरियाई	朝鮮
कोरियाई	韓国
इंजीनियरी	工学
इंजीनियरी	エンジニアリング
कोटा	quota
कोटा	quota
कोटा	コタ
मलेरिया	マラリア
फर्म	会社
लड़कियों	ガールズ
आलू	ポテト
आलू	ジャガイモ
आलू	じゃがいも
आलू	じゃがいも
आलू	ジャガイモ
आलू	ポテト
भविष्यवाणी	予測
भविष्यवाणी	予報
भविष्यवाणी	予測
भविष्यवाणी	占い
भविष्यवाणी	予言
भविष्यवाणी	予測
रेटिंग	倍率
रेटिंग	目盛
रेटिंग	評価
रेटिंग	格付
रेटिंग	評価
उपहार	ギフト
उपहार	贈り物
उपहार	ギフト
उपहार	贈り物
साझेदारी	コラボレーション
साझेदारी	コラボ
साझेदारी	パートナーシップ
साझेदारी	共有
शनिवार	土曜
शनिवार	土曜日
शनिवार	土曜日
शनिवार	sat
दादा	ダダ
दादा	おじいさん
दादा	祖父
बिट	ビット
शर्त	状態
शर्त	条件
शर्त	賭ける
शर्त	ベット
शर्त	賭け
कोने	コーナー
दर्पण	ミラー
प्रेमी	恋人
प्रेमी	恋人
प्रेमी	彼氏
प्रेमी	ボーイフレンド
सवाई	澤井
श्रमिक	分娩
श्रमिक	労働
श्रमिक	分娩
श्रमिक	労働
नमूना	サンプリング
नमूना	サンプル
नमूना	標本
नमूना	見本
व्यापारियों	商人
स्पेक्ट्रम	スペクトル
गाइड	ガイド
ड्राइवर	ドライバ
ड्राइवर	ドライバー
ड्राइवर	運転手
ड्राइवर	ドライバ
ड्राइवर	ドライバー
दस्तावेज	ドキュメント
दस्तावेज	ドキュメント
दस्तावेज	書類
दस्तावेज	文書
दस्तावेज	ドキュメント
दस्तावेज	書類
दस्तावेज	文書
