پِنڈلی	shin
تمثیل	comparaţie
تمثیل	compararea
تمثیل	exemplu
تمثیل	exemplul
تمثیل	joacă
تمثیل	joaca
تمثیل	asemănare
تمثیل	similitudine
تمثیل	parabolă
تمثیل	asemănare
تمثیل	alegorie
تمثیل	analogie
تمثیل	comparația
تمثیل	comparație
تمثیل	comparatie
تمثیل	comparaţie
تمثیل	compararea
تمثیل	drama
تمثیل	dramă
تمثیل	exemplu
تمثیل	exemplul
تمثیل	joacă
تمثیل	joaca
تمحیص	dovedesc
تمحیص	dovedind
تمحیص	discutarea
تمدُّد	elasticitatea
تمدُّد	prelungirea
تمدُّد	extensie
تمدُّد	prelungirea
تمدُّد	extindere
تمدُّد	prelungire
تمدُّد	extensia
تمدُّن	civilizatie
تمدُّن	civilizatia
تمدُّنی	civică
تمدُّنی	civice
تمدُّنی	civic
تمرُّد	rebeliune
تمرُّد	rebeliunea
تمرُّد	nesupunere
تمرین	practici
تمرین	exersează
تمرین	practică
تمرین	practica
تمرین	exercițiu
تمرین	exercitiu
تمرین	exercitarea
تمزُّق	rupturi
تمزُّق	ruptură
تمزُّق	ruperea
تمس	sufocare
تمس	întunericul
تمس	întuneric
تمس	intuneric
تِمساح	crocodil
تمسخرُ	distracție
تمسخرُ	distractiv
تمسخرُ	distractie
تمسخرُ	glumesc
تمسکّ	bond
تمسیح	creștinare
تمغہ	diploma
تمغہ	diplomă
تمغہ	medalia
تمغہ	medalie
تمغہ	decor
تمک	arogantă
تمک	vanitate
تمک	vanitatea
تمک	mândria
تمک	mândrie
تمکُّن	autoritate
تمکُّن	autoritatea
تمکُّن	putere
تمکُّن	puterea
تمکُّن	power
تمکُّن	control
تمکُّن	controlează
تمکُّن	controlul
تمکُّن	rămâi
تمکُّن	stai
تمکَنت	demnitate
تمکَنت	demnitatea
تمکَنت	putere
تمکَنت	puterea
تمکَنت	power
تمکَنت	seriozitatea
تمکَنت	seriozitate
تمکَنت	solemnitate
تمکَنت	autoritate
تمکَنت	autoritatea
تمکَنت	gravitate
تمکَنت	gravitatea
تمکین	demnitate
تمکین	demnitatea
تمکین	răbdare
تمکین	rabdare
تمکین	har
تمکین	harul
تمکین	grace
تمکین	grație
تمکین	fermitate
تمکین	stabilitate
تمکین	stabilitatea
تملیک	posesie
تملیک	posesia
تملیک	proprietate
تملیک	proprietatea
تمنّا	dorinta
تمنّا	dorința
تمنّا	dorință
تمنّا	așteptări
تمنّا	speranta
تمنّا	sper
تمنّا	speranța
تمنّا	speranță
تمنّا	doresc
تمنّا	rugăciune
تمنّا	rugăciunea
تمنّا	rugaciunea
تمنّا	rugaciune
تمنّا	dorinta
تمنّا	dorința
تمنّا	dorință
تمنّا	așteptări
تمنّا	speranta
تمنّا	sper
تمنّا	speranța
تمنّا	speranță
تمنّا	dor
تمنّا	dorul
تمنّا	doresc
تمنّا	rugăciune
تمنّا	rugăciunea
تمنّا	rugaciunea
تمنّا	rugaciune
تمنچہ	pistol
تموُّج	perturbare
تموُّل	opulenta
تموُّل	averi
تموُّل	averea
تموُّل	avere
تموُّل	bunăstare
تمہید	reglare
تمہید	ajustarea
تمہید	ajustare
تمہید	gestionare
تمہید	conducerea
تمہید	managementul
تمہید	gestionarea
تمہید	management
تمہید	introducere
تمہید	introducerea
تمہید	aranjamentul
تمہید	aranjament
تمہید	reglare
تمہید	ajustarea
تمہید	ajustare
تمہید	gestionare
تمہید	conducerea
تمہید	managementul
تمہید	gestionarea
تمہید	management
تمہید	introducere
تمہید	introducerea
تمہید	aranjamentul
تمہید	aranjament
تمہیدیں	prezentările
تمیز	simț
تمیز	sens
تمیز	distincție
تمیز	distincția
تمیز	categoria
تمیز	categorii
تمیز	categorie
تمیز	calificarea
تمیز	calificare
تمیز	judecată
تمیز	judecata
تمیز	rafinament
