மற்றும்	وال
பணியாளர்கள்	موظفين
பணியாளர்கள்	الموظفون
பணியாளர்கள்	الموظفين
பணியாளர்கள்	الموظفون
பணியாளர்கள்	موظفون
பணியாளர்கள்	الموظفين
பொழுதுபோக்கு	هواية
பொழுதுபோக்கு	الهواية
பாடம்	الدرس
பாடம்	درس
பாடம்	تدريس
பாடம்	تعليمي
தற்காலிக	مؤقتا
தற்காலிக	المؤقت
தற்காலிக	مؤقتة
தற்காலிக	مؤقت
பெருக்கல்	تكاثر
பெருக்கல்	الضرب
பெருக்கல்	المتعددة
பெருக்கல்	تعدد
பெருக்கல்	متعدد
பெருக்கல்	متعددة
படையெடுப்பு	اجتياح
படையெடுப்பு	الغزو
படையெடுப்பு	غزو
வத்திக்கான்	الفاتيكان
வாய்ப்புகள்	فرص
வாய்ப்புகள்	الفرص
பாரத	بهارات
ஓசோன்	الاوزون
நோக்கிய	نحو
மறைந்து	مخفي
மறைந்து	مخفية
மறைந்து	تختفي
வட்டி	المصلحة
வட்டி	مصلحة
வட்டி	الاهتمام
வட்டி	الفائدة
வட்டி	اهتمام
வாடிக்கையாளர்	الزبون
வாடிக்கையாளர்	زبون
வாடிக்கையாளர்	عميل
வாடிக்கையாளர்	العميل
வாடிக்கையாளர்	زبون
வாடிக்கையாளர்	الزبون
வாடிக்கையாளர்	منافس
வாடிக்கையாளர்	المنافس
வழங்கல்	تغذية
வழங்கல்	التسليم
வழங்கல்	تسليم
வழங்கல்	توصيل
வழங்கல்	طلبية
வழங்கல்	التوصيل
ஆகியவற்றைப்	القبالة
வேலைகள்	الوظائف
வேலைகள்	وظائف
ஆயுள்	الحياة
ஆயுள்	الحياه
ஆயுள்	حياة
ஆயுள்	life
போலி	وهمية
போலி	مزيف
போலி	زائف
போலி	مزيفة
பிரான்சில்	برون
சிற்பம்	النحت
சிற்பம்	تمثال
சிற்பம்	نحت
சிற்பம்	نحت
இணையான	مواز
இணையான	بالتوازي
இணையான	متوازية
இணையான	موازية
இணையான	الموازي
இயக்கவியல்	ديناميات
இயக்கவியல்	الديناميات
நண்பர்	صديق
நண்பர்	الصديق
நண்பர்	صديقي
தேன்	العسل
தேன்	عسل
ரிஷபம்	الثور
உதாரணம்	مثال
உதாரணம்	المثال
ஈராக்	العراق
ஈராக்	عراق
மின்காந்த	الكهرومغناطيسية
தாயின்	ام
தாயின்	الام
வாங்க	اشتري
வாங்க	شراء
எடுத்துக்காட்டுகள்	الامثلة
எடுத்துக்காட்டுகள்	امثلة
ஜனாதிபதி	رئيس
ஜனாதிபதி	الرئيس
வந்தான்	جيت
வந்தான்	جاء
வாகனங்கள்	مركبات
வாகனங்கள்	عربات
வாகனங்கள்	العربات
வாகனங்கள்	المركبات
போராட்டங்கள்	صراعات
சூத்திரம்	المعادلة
சூத்திரம்	الصيغة
சூத்திரம்	صيغة
பெர்லின்	برلين
பள்ளிவாசல்	جامع
பள்ளிவாசல்	مسجد
பள்ளிவாசல்	المسجد
பள்ளிவாசல்	الجامع
சோதனைகள்	المحاكمات
சோதனைகள்	محاكمات
சோதனைகள்	اختبارات
சோதனைகள்	الاختبارات
பயனுள்ள	المفيد
பயனுள்ள	مفيدة
பயனுள்ள	مفيد
பயனுள்ள	فعالة
பயனுள்ள	فعالية
பயனுள்ள	فعال
பயனுள்ள	الفعال
தொடங்குகிறது	يبدا
தொடங்குகிறது	يبدا
தொடங்குகிறது	بدء
தொடங்குகிறது	البدء
சந்திக்கும்	قابل
சந்திக்கும்	تلبية
சந்திக்கும்	نلتقي
சந்திக்கும்	لقاء
அங்கீகாரம்	الاعتراف
உம்	ام
நெருக்கடி	الازمة
நெருக்கடி	الازمات
நெருக்கடி	ازمة
தானம்	تبرع
தானம்	التبرع
சமநிலை	الرصيد
சமநிலை	التوازن
சமநிலை	الميزان
சமநிலை	رصيد
சமநிலை	توازن
திருத்தம்	التعديل
ஆரிய	اريان
ஆபத்து	المخاطرة
ஆபத்து	المخاطر
ஆபத்து	مخاطرة
ஆழம்	عمق
ஆழம்	العمق
டென்மார்க்	الدانمرك
டென்மார்க்	الدنمارك
பெங்களூரு	بنغالور
நாணயம்	العملة
நாணயம்	عملة
உயரிய	عظيم
உயரிய	عظيمة
உயரிய	العظيم
ஓட்டங்கள்	يدير
அலுமினியம்	الالومنيوم
பென்	بين
பென்	بن
ஜூலியன்	جوليان
ஆர்தர்	ارثر
தேவைகள்	المتطلبات
தேவைகள்	متطلبات
தேவைகள்	الاحتياجات
தேவைகள்	الشروط
ஆழ்ந்த	عميقا
ஆழ்ந்த	عميق
ஆழ்ந்த	عميقة
ஆழ்ந்த	عمق
பலம்	قوة
பலம்	القوة
நேபாள	النيبالي
நேபாள	النيبالية
விளக்கங்கள்	تفاصيل
விளக்கங்கள்	التفاصيل
விளக்கங்கள்	للتفاصيل
அகலம்	العرض
சமயப்	الدينية
சமயப்	دينية
சமயப்	الديني
சமயப்	متدين
இணைந்தார்	انضمت
சமீபத்தில்	مؤخرا
சமீபத்தில்	مؤخرا
செறிவு	الشدة
செறிவு	شدة
செறிவு	كثافة
செறிவு	الكثافة
செறிவு	التركيز
செறிவு	تركيز
கேட்க	اسال
கேட்க	يسمع
கேப்	العباءة
கேப்	الراس
கேப்	عباءة
வழக்குகள்	الحالات
வழக்குகள்	حالات
வழக்குகள்	القضايا
வழக்குகள்	قضايا
விடுமுறை	الاجازة
விடுமுறை	اجازة
விடுமுறை	العطلة
விடுமுறை	عطلة
விடுமுறை	اجازه
விடுமுறை	العطلة
விடுமுறை	الاجازة
விடுமுறை	عطلة
விடுமுறை	اجازة
விடுமுறை	العطلات
விடுமுறை	الاجازات
விடுமுறை	اعياد
விடுமுறை	الاعياد
விடுமுறை	العطل
நிறுவனர்	منظمة
நிறுவனர்	المنظمة
நிறுவனர்	التنظيم
நிறுவனர்	منظم
நிறுவனர்	المنظم
நிறுவனர்	مؤسس
நிறுவனர்	المؤسس
சாமி	سامى
சாமி	سامي
சாமி	السامي
இழந்த	خسرت
இழந்த	خسر
இழந்த	فقدت
இழந்த	ضاع
இழந்த	ضائع
