και	và
κοα	cmo
κοα	trúng
κοα	met
ασβεστίτη	canxit
λαμπερή	mãnh
λαμπερή	nến
λαμπερή	glowing
λαμπερή	shiny
μάρεκ	marek
ζυθοποιίας	brewing
γεννήθηκα	sinh
όλσεν	olsen
στάντον	stanton
γουίντσεστερ	winchester
ακτίνια	radian
ακτίνια	radians
μπουράν	buran
απόσβεσης	damping
σάλο	salo
εθνολογία	ethnology
άρπαξαν	rách
ιντερπόλ	interpol
λικούντ	likud
βανς	vance
βανς	vans
ήμερο	tame
ξεχασμένη	quên
τεστοστερόνη	testosterone
πουνταρένας	puntarenas
πλαγκτόν	plankton
κλάιστ	kleist
χάμπτον	hampton
αρνταχάν	ardahan
πιστόια	pistoia
κατωτέρω	dưới
πόλι	polly
πόλι	poly
πόλι	paulie
ουαλεντινιανός	valentinianus
ιρακινό	iraq
αγοράκι	boy
αγοράκι	trai
αγοράκι	bé
συστοιχία	cụm
συστοιχία	mảng
συστοιχία	ten
χάμερ	hummer
χάμερ	búa
εξωτικό	exotic
νευρώνα	neuron
τζιπ	jeep
προβολική	projective
ρόβερε	rovere
χάιντι	heidi
σιζάλ	sisal
αμίρ	amir
λαγκάρντ	lagarde
πόλοκ	pollock
τσεζένα	cesena
έσσε	hesse
φάνι	fannie
φάνι	fanny
σάρουμαν	saruman
υγίνος	hyginus
δήμα	dimas
άδραστος	adrastus
αράγια	araya
ιατροδικαστής	coroner
άρτσιμπαλντ	archibald
ξαναβρήκε	rediscovered
λάμπαρντ	lampard
γκονζάγκα	gonzaga
ντολόρες	dolores
ντολόρες	delores
πέρσιβαλ	percival
σιλίστρα	silistra
τετράεδρο	tetrahedron
κλουξ	klux
ρομέο	romeo
τσουνγκ	chung
ιατροδικαστική	forensic
νουρί	nuri
ποτοσί	potosi
γερανός	crane
γερανός	hạc
γερανός	sếu
ασκορβικό	ascorbic
νορθάμπτον	northampton
περιττώματα	cuc
κιούσου	kyushu
γερτρούδη	gertrude
τένεδος	bozcaada
ανς	anse
αθώο	tội
γαβριά	gavroche
ανατόλ	anatole
αντιδραστήρων	reactors
τιτανικό	titanic
μαρμελάδες	jammer
τόμισλαβ	tomislav
βελέζ	velez
εκδημοκρατισμό	democratization
χασίς	băm
χασίς	hash
χασίς	hashish
γκίμπονς	gibbons
κόμπε	kobe
σπρέι	phun
νέβα	neva
ζανγκ	trương
επτάνιο	heptan
λουμούμπα	lumumba
κουτάλι	spoon
κουτάλι	muỗng
κουτάλι	thìa
ζωοτροφές	feed
τρόντχαϊμ	trondheim
ταξιδιωτών	travellers
επίμονος	tenacious
μινέλι	minnelli
τίμο	timo
μέλβιν	melvin
υποτροπή	relapse
καλούγκα	kaluga
κοάλα	koala
όλε	ole
σογκούν	shogun
καρατίων	karat
καρατίων	carat
ραδιο	đài
ραδιο	radio
ζου	chu
ζου	chu
φλόρα	flora
ζητιάνος	beggar
λάζλο	laszlo
βλαδιβοστόκ	vladivostok
πρωκτικό	anal
μπαγκρατιόν	bagration
έμπολι	empoli
μπελενένσες	belenenses
μερα	ngày
μερα	day
μπερ	baer
μπερ	burr
αρνούλφος	arnulf
μέλανι	melanie
τζόκοβιτς	djokovic
λέεμπ	leeb
ουλή	thẹo
ουλή	scar
ουλή	sẹo
κρκ	krk
περιεκτικό	lược
λεγκράν	legrand
νερούδα	neruda
μαρίτσα	maritsa
αφτιά	tai
φθηνά	cheap
φθηνά	rẻ
μουρίγιο	murillo
κουρδικό	kurd
τάμπερε	tampere
χερτζ	hertz
στεροειδών	steroid
τζένσον	jenson
μακάρθι	mccarthy
εμίν	emin
μπράχε	brahe
φρικ	frick
κολοσσιαία	colossal
αναντικατάστατο	irreplaceable
κονκόρντια	concordia
νυχτερίδα	bat
νυχτερίδα	dơi
αλεξιάδα	alexiad
κοχύλια	seashells
χέιντεν	xuan
χέιντεν	hayden
ζωροαστρισμός	zoroastrianism
ηλιάδη	eliade
άγκνες	agnes
τραορέ	traoré
νιούαρκ	newark
μαξιλάρι	gối
μαξιλάρι	cushion
τιν	tin
τιν	thiếc
αζορών	azores
ρουκέτα	tiễn
ρουκέτα	rocket
μαλακός	soft
μαλακός	mềm
βότκα	vodka
ταγγέρη	tangiers
ταγγέρη	tangier
ταγγέρη	tanger
καρούμε	karume
μαχάλ	mahal
ντορέ	doré
ενισχυτή	amp
ενισχυτή	ampli
ενισχυτή	amplifier
κοκαΐνη	cocaine
κοκαΐνη	buôn
κοκαΐνη	cocain
πούπουλα	lông
καρζάι	karzai
λυπηρό	buồn
βάρδια	shift
βάρδια	ca
μπαρμπόσα	barbosa
μπαρμπόσα	barbossa
ρίος	rios
σολομός	salmon
γκόα	goa
κρίστενσεν	christensen
ρία	ria
αιμιλιανός	aemilianus
λούι	louie
στόχευση	đo
μπαλντρ	baldr
αντριάνο	adriano
μορέα	moorea
τράφορντ	trafford
άτκινσον	atkinson
μπλανς	blanche
χριστιανοσύνης	christendom
νίμιτς	nimitz
αναγνωριστική	recon
αναγνωριστική	reconnaissance
σονέτο	sonnet
τάιγκα	taiga
ομελέτα	omelette
σεντούκι	ngực
γαλέριος	galerius
καρένινα	karenina
κοντράλτο	contralto
γκαλίνα	galina
φονσέκα	fonseca
περουτζίνο	perugino
όλιβ	olive
όλιβ	ôliu
φράκτη	rào
μαλακίων	mollusc
βόσκηση	grazing
μάλικ	malik
σαλί	sali
περναμπούκο	pernambuco
καρικατούρα	caricature
φάιφερ	pfeiffer
μηρούς	đùi
ετρουρίας	etruria
ακίνο	aquino
ιπποδρομίες	xáo
πριόνι	cưa
φελπς	phelps
ίβιτσα	ivica
μπαρντό	bardot
φθηνότερο	nhiu
φθηνότερο	rẻ
γκότσε	goce
χάρτινο	bìa
μέρσερ	mercer
ζαχαροπλαστείο	bakery
κόνολι	connolly
εχθρικός	địch
συμφόρησης	nghẹt
συμφόρησης	congestion
ρομανόφ	romanov
λον	lon
ανταποκριτές	correspondents
χασίμ	hashim
μπανάνα	chuối
μπανάνα	banana
μπανάνα	chuối
γουίδερσπουν	witherspoon
τρεμπλίνκα	treblinka
τίσα	tisha
ράιμπακ	ryback
χόρεψε	điệu
χόρεψε	múa
γκουτζαράτ	gujarat
χάου	howe
θηλές	núm
αιγέα	aegeus
βλάντιμιρ	vladimir
φούλντα	fulda
μουχτάρ	mukhtar
μοσούλη	mosul
τσιγγάνοι	gypsies
υπογένος	subgenus
κόλλησε	dính
κόλλησε	fast
κόλλησε	kẹt
γουίντερς	winters
φοίβο	phoebus
γολιάθ	goliath
ριγέ	sọc
αφρό	xốp
αφρό	bọt
λεμφικό	lymphatic
λοβάτο	lovato
εμινέ	emine
τιμούρ	timur
πόποβιτς	popovic
οριόλ	auriol
απογοητευμένοι	nản
τζοάνα	johanna
τζοάνα	joanna
μόσχευμα	ghép
μόσχευμα	graft
καταζητούμενος	wanted
χαλίκι	sỏi
γκούλιτ	gullit
γουίλμπουρ	wilbur
σαμπάμπ	shabab
διαβόητος	notorious
βέγκα	vega
απάτσι	apache
νοβοροσίσκ	novorossiysk
ντίαζ	diaz
κιτρικό	citric
κιτρικό	citrate
κόρα	cora
θαμνώδη	bushy
θαμνώδη	quẫy
αφοπλισμού	disarmament
παρμενίωνα	parmenion
γελοία	bịch
αλαχουέλα	alajuela
πυρόλυσης	cracking
μανιόκα	sắn
σαντάλ	chantal
χασάπης	butcher
σιλό	nike
σιλό	silo
μπεάτα	beata
σαχίν	sahin
ναρκωτικό	thuốc
ναρκωτικό	narcotic
ντεριντά	derrida
νετρίνων	neutrino
αθώοι	tội
νιτρώδες	nitrit
μάγκες	khứa
περιπλανιέται	wander
κνεσέτ	knesset
καφεΐνη	caffeine
χάπι	pil
κατσαρόλα	kettle
μεταμορφώνει	transforms
στυλό	pen
στυλό	bút
στυλό	bút
τίπτον	tipton
βίνια	viña
ζάννα	zhanna
σκότι	scottie
σκότι	scotty
ταίναρο	matapan
τσέις	đuổi
τσέις	tẩu
τσέις	chase
ντογκ	dogg
εσμεράλδα	esmeralda
αιμορροΐδες	trĩ
ρέιν	rain
ρέιν	mưa
ρέιν	raine
χάινε	heine
τζόνας	jonas
τερμίτες	mối
πεγκ	peg
μπες	bess
αντνάν	adnan
μπασίρ	bashir
άτυχη	nhọ
άτυχη	xui
ροδανού	rhone
λάκι	may
λάκι	lucky
αμμιανός	ammianus
τούπακ	tupac
τζίμα	jima
λάιελ	lyell
γκρίφιντορ	gryffindor
γκούγκενχαϊμ	guggenheim
δηλητηρίασε	độc
σέκι	seki
κάριν	karin
νάλα	nala
γουίνστον	winston
υπογεγραμμένη	ký
ρόμπσον	robson
επιπλέουν	lỏng
επιπλέουν	float
επιπλέουν	nổi
λάνα	lana
πολύτοπο	polytope
πούλμαν	pullman
πιζάνο	pisano
ασουνσιόν	asuncion
σακάκι	jacket
σακάκι	blazer
τζάρβις	jarvis
έβελιν	evelyn
λούτον	luton
λομονόσοφ	lomonosov
ύφανση	dệt
ύφανση	cửi
ύφανση	dệt
κλεμμένα	chôm
σπίτζερ	spitzer
φωσγένιο	phosgene
ακυρώνεται	hủy
ακυρώνεται	hủy
δράκοι	rồng
ντην	dean
μπέλγκοροντ	belgorod
μαγνήτιση	magnetization
πολτό	pulp
τούρμπο	turbo
ναβάρο	navarro
αχλάδι	pear
αχλάδι	lê
ισχίο	hip
ισχίο	hông
θυρεοειδή	thyroid
αιχμηρό	sharp
αιχμηρό	nhọn
παχώμιος	pachomius
αμήν	amen
βιοσύνθεση	biosynthesis
μίδα	midas
έρχομαι	đến
έρχομαι	tới
καταυλισμός	camp
καταυλισμός	trại
μάης	may
διαφορίσιμη	differentiable
έντερα	ruột
βόινιτς	voynich
ντιγιαρμπακίρ	diyarbakir
σούρα	sura
σουφριέρ	soufrière
φλορ	flor
φλορ	flore
κηδεμόνας	guardian
οιονεί	quasi
τσουμπάκα	chewbacca
λανούς	lanús
στοιχειωμένο	ám
στοιχειωμένο	haunted
τραμπολίνο	trampoline
ρέινα	raina
ρέινα	reina
αμαζόνιο	amazon
θεραπευτήριο	sanitarium
πόλακ	pollack
αναχαίτιση	interception
γαβρά	gavras
στεφ	stef
στεφ	steph
τατλ	tuttle
μεταδεδομένων	siêu
νόρις	norris
υπομονάδες	subunits
μαντλέν	madeleine
άκαμπα	aqaba
φλάμστηντ	flamsteed
σάντμπεργκ	sandberg
άμορφο	amorphous
δημιουργήστε	tạo
προσεχείς	sắp
φανός	lamp
φανός	đèn
μπου	bu
μπου	hù
μπου	boo
κλιμακοστάσιο	stairway
σέλντον	sheldon
μπαμ	đục
μπαμ	bang
μπαμ	boom
μπαμ	bam
ρίμα	rim
ρίμα	rhyme
μολυβδαίνιο	molypden
καζαχστάν	kazakhstan
βαλντεμάρ	valdemar
χειριστήριο	joystick
φρόλο	frollo
κόρτνεϊ	courtney
ορυκτολογία	mineralogy
νέπως	nepos
σάρκωμα	sarcoma
λάμια	lamia
ανγκ	aang
σάιρ	shire
κατασκόπους	spies
πενταπόλεως	pentapolis
μαντσού	manchu
ράινχολντ	reinhold
σέλι	shelley
σέλι	shelly
άφεση	absolution
γκάρλαντ	garland
ζότοφ	zotov
καζάς	kaza
λοθαριγγία	lotharingia
κυνηγόσκυλο	hound
κυνηγόσκυλο	greyhound
ναμπόκοφ	nabokov
γουίλαρντ	willard
νάνι	nani
τηγάνισμα	rán
εξόρμηση	excursion
γκίνσμπεργκ	ginsberg
ποσειδώνιο	neptuni
κουδούνια	chuông
λεει	nói
τιμισοάρα	timisoara
ελευθεριακός	libertarian
χάκα	haka
μετρο	metro
μάγιερς	myers
μάγιερς	meyers
σκάψιμο	dig
σκάψιμο	đào
μέλαινα	melena
μερσέντες	mercedes
βας	vash
μέμνονα	memnon
λιχτενστάιν	liechtenstein
βαρντάρ	vardar
ψώνια	sắm
ψώνια	shopping
βραΐλα	brăila
ταπεινός	nhục
μόρι	maury
μόρι	mori
τρόικα	troika
κιπούρ	kippur
ροζάριο	rosario
άλτενμπουργκ	altenburg
ομπερχάουζεν	oberhausen
βράχμα	brahma
αλκαλίων	alkali
βενέρα	venera
ενοποιημένο	consolidated
σέλτον	shelton
κορδελιό	karşıyaka
προσαρτήματα	appendices
μαρκς	marks
κλίκα	cabal
κλίκα	clique
καπόνε	capone
φύτευση	trồng
φύτευση	cấy
ράσκιν	ruskin
γκλύξμπουργκ	glücksburg
βότσαλο	pebble
μπραζαβίλ	brazzaville
γκαντ	gad
γκαντ	gant
μονόλογο	monologue
ρίγκαν	reagan
περασμένα	qua
περασμένα	past
γκουανταλκανάλ	guadalcanal
αβέστα	avesta
ραντνίτσκι	radnički
σταματήστε	dừng
σταματήστε	ngừng
ράνσιμαν	runciman
ουλάν	ulan
εκτυπωτή	viết
ορκίζομαι	thề
μιντανάο	mindanao
κόνι	connie
μποξέρ	boxer
ντβόρζακ	dvorak
σέλα	sale
γκοντβάνα	gondwana
χακ	huck
κόντα	koda
λάρσεν	larsen
αμάρνα	amarna
στριπτίζ	lột
στριπτίζ	stripping
τζόνα	jonah
βενζοϊκό	benzoic
βενζοϊκό	benzoat
νυφική	bridal
γιλντίζ	yildiz
εθισμός	nghiện
εθισμός	addiction
ευρυσθέας	eurystheus
μοπτί	mopti
μεικτά	võ
τοαμασίνα	toamasina
σεζον	mùa
σεζον	season
αιρετικό	heretic
μέρντοκ	murdoch
μέρντοκ	murdoch
μέρντοκ	murdock
ραχμάνινοφ	rachmaninoff
τσακάλι	jackal
κλεψύδρα	hourglass
ματαιοδοξία	vanity
μοριορί	moriori
μπεθ	beth
ταίριασμα	ghép
ταίριασμα	khớp
ταίριασμα	thủ
ταίριασμα	khớp
τσιγγάνους	gypsies
σέρπα	sherpa
φάλκον	falcon
σημερα	nay
κράσσος	crassus
κάμελοτ	camelot
κόμπο	gút
κόμπο	knot
κόμπο	combo
ντάλια	dahlia
ντάλια	dalia
χάνου	hannu
κόρι	cory
λάντον	landon
γεράνι	geranium
γκέζα	geza
μέρτον	merton
τζαμπάρ	jabbar
κλεμανσώ	clemenceau
φρέσκια	tươi
όσιρις	osiris
χόφερ	hofer
τροχαλία	pulley
βατράχια	ếch
τούζλα	tuzla
αρσένιο	arsenio
φθηνότερη	nhiu
φθηνότερη	rẻ
βολφραμίου	tungsten
βολφραμίου	vonfram
βολφραμίου	wolfram
σουρής	souris
αδέλα	adela
ελαστικού	lốp
ακενατόν	akhenaten
νιούπορτ	newport
ενυδρεία	aquariums
τζου	joo
μπερίσα	berisha
μετασχηματιστή	transformer
μυθιστορία	mytho
τζα	jah
τζα	giả
τζα	jia
γωνιακό	góc
σιμωνίδη	simonides
κούντερα	kundera
ασίζης	assisi
καταπιεί	nuốt
κουρασμένος	trau
κουρασμένος	mệt
ζινεντίν	zinedine
απού	apu
μάκενσεν	mackensen
καραμέλα	caramel
καραμέλα	caramen
καραμέλα	kẹo
καραμέλα	candy
κεράλα	kerala
τζερόμ	jerome
περίθλασης	diffraction
ταυρίνη	taurine
άρπυιες	harpies
πτδ	dcf
ντίκι	dickie
γκαλάτσι	galați
ντόρσετ	dorset
κοινοποίηση	chia
κοινοποίηση	share
χαττούσα	hattusa
αγκάλιασε	nhẩn
δεκαεφτά	seventeen
μπούτρος	boutros
ντίβα	diva
καρδιολογία	cardiology
γιε	trai
γιε	nhi
γιε	son
καμηλοπάρδαλη	giraffe
εμιλιάνο	emiliano
σταφύλι	nho
σέρα	sera
μαλντίνι	maldini
μέγκαν	megan
καρακορούμ	karakorum
τόκος	vốn
τόκος	lãi
ηρωίδες	heroines
βιγκότσκι	vygotsky
πενταγώνου	pentagon
κλώνος	clone
κολόμα	coloma
εμίρ	emir
μπόντι	bodie
μετρητές	mét
γυαλιστερό	shiny
γυαλιστερό	glossy
φοράδα	mare
γοητευμένος	charmed
σφύριγμα	còi
σφύριγμα	sáo
ανθοφορίας	flowering
αμοιβαίες	reciprocal
αψβούργοι	habsburgs
λέβιτ	levitt
μπερζεράκ	bergerac
δαλιδά	delilah
ντιμίτρι	dmitri
ντιμίτρι	dimitri
ντιμίτρι	demetri
αγνό	sạch
κάαμπα	kaaba
πρόγευμα	sáng
πονηρός	sly
άρρωστοι	bệnh
άρρωστοι	ốm
άρρωστοι	cúm
χούτου	hutu
σπάικ	spike
ημισφαίρια	hemispheres
ίντσα	inch
σπίρτα	khớp
σπίρτα	diêm
δοκιμάστε	thử
υστερία	hysteria
αζοφική	azov
πίρσον	pearson
πίρσον	pierson
τέρεκ	xenus
βρικόλακα	vampire
