در	門
اقامتگاه	住宅
اقامتگاه	居所
اقامتگاه	住所
فایو	五
فایو	五個
مدنظر	油炸
مدنظر	煎
ملخ	蝗蟲
ملخ	蚱蜢
باهوش	聰明
باهوش	smart
توانبخشی	康復
مکاتبات	書信往來
اوزون	臭氧
اوزون	旋風
بلیط	票
بلیط	門票
بلیط	車票
بلیط	票券
بلیط	售票
بلیط	票
بلیط	門票
بلیط	車票
تعاملی	互動
ناامید	失望
ناامید	絕望
نینجا	忍者
نینجا	忍者
عقلانی	理性
عقلانی	智力
مصونیت	免疫
مصونیت	免疫
مصونیت	豁免權
مصونیت	豁免
مصونیت	免疫
کربنی	碳
کربنی	炭
هوازی	有氧
معتاد	上癮
وارون	反轉
وارون	逆
بازگردانی	還原
بازگردانی	恢復
بازگردانی	修復
بازگردانی	恢復
بازگردانی	復原
ظرافت	優雅
ظرافت	高雅
خمیده	bent
خمیده	彎
متالورژی	冶金
گلابی	梨
گلابی	梨果
دورگه	雜交
دورگه	混血兒
دورگه	混合
وایس	weiss
کانو	cano
کانو	獨木舟
انداختند	壯舉
انداختند	feat
خاموشی	停電
گلد	gould
گلد	金
گلد	金子
گلد	黃金
گلد	金色
گلد	gold
شرم	羞
شرم	恥辱
شرم	羞恥
شرم	羞愧
بنتلی	bentley
سوگواری	悼念
سوگواری	哀悼
حاملگی	懷孕
حاملگی	妊娠
حاملگی	孕期
چکیده	協約
چکیده	緊湊
چکیده	契約
چکیده	摘要
چکیده	抽象
چکیده	提取
چکیده	萃取
چکیده	摘錄
چکیده	消化
چکیده	文摘
میسن	梅森
میسن	mason
مالاریا	瘧疾
شخصا	親自
تنبل	懶惰
تنبل	樹懶
تنبل	懶惰
تنبل	懶
بارت	bart
تز	論文
سانگ	成
شست	拇指
شست	大拇指
تاکتیک	戰術
تاکتیک	策略
تاکتیک	戰術
تاکتیک	策略
کاسترو	castro
اوک	橡樹
اوک	橡木
اوک	橡
اوک	櫟
پاتریشیا	patricia
کدگذاری	編碼
دوروتی	dorothy
ساعد	前臂
سگی	竇
سگی	犬
سگی	狗
بیسیک	基本
شهبانو	皇后
مر	mer
لغزش	捲軸
لغزش	滾動
لغزش	滑
بکش	殺
روزنه	光圈
روزنه	孔徑
روزنه	靶心
رادیواکتیو	放射
رادیواکتیو	放射性
رادیواکتیو	輻射
رادیواکتیو	放射
رادیواکتیو	放射性
رادیواکتیو	輻射
هلمز	福爾摩斯
تفتیش	視察
گردشگر	遊客
گردشگر	旅遊
مسافری	行李
مسافری	包袱
کخ	koch
آسم	哮喘
آسم	氣喘
آسم	氣喘病
لیونل	lionel
کبری	眼鏡蛇
پیشی	kitty
دیاز	díaz
دیاز	diaz
شجاعی	勇者
شجاعی	勇敢
اهرم	槓桿
وودز	林子
وودز	樹林
شهرتی	名望
شهرتی	名氣
آلساندرو	alessandro
فرناندز	fernandes
تفنگدار	劍客
هوشیاری	知覺
هوشیاری	意識
هوشیاری	自覺
پیانیست	鋼琴家
ایستوود	eastwood
سریالهای	串列
ممیز	斜線
زودرس	早產
پولیس	警方
پولیس	警務
پولیس	警察
مؤنث	女
مؤنث	女性
دامی	圈套
دامی	陷阱
آلیاژ	合金
سمینار	討論會
سمینار	研討會
تمامیت	完整性
نیکوکاران	良性
ماتریکس	母體
ماتریکس	矩陣
مهربانی	慈悲
مهربانی	同情心
مهربانی	同情
مهربانی	柔情
مهربانی	善良
مهربانی	親情
تنگستن	鎢
نمو	遞增
نمو	增量
کندن	挖掘
کندن	挖
وون	元
گلدان	花瓶
پلیستوسن	pleistocene
گلبرگ	花瓣
گلبرگ	花瓣
خامه	奶油
خامه	霜
ترزا	teresa
الرحمن	rahman
پاسگاه	站
پاسگاه	車站
قو	天鵝
رسما	官方
رسما	正式
شمایل	圖示
موزون	韻律
موزون	節奏
پیگیر	追蹤
پیگیر	跟蹤
پرینس	王子
پرینس	太子
پرینس	親王
پائیز	秋季
پائیز	秋天
پائیز	秋
تلاشهای	企圖
تلاشهای	努力
مقاومتی	阻力
مقاومتی	電阻
مقاومتی	抵抗
مقاومتی	抵制
ایستاد	停滯
املایی	拼字
املایی	拼寫
نردبان	梯子
نردبان	梯子
نردبان	梯
نردبان	階梯
مقعد	肛門
مقعد	肛門
مقعد	肛交
مقعد	直腸
دایمی	永久
تعمید	受洗
تعمید	洗禮
تعمید	洗禮
رقیق	稀釋
رقیق	淡化
رقیق	稀釋
رقیق	淡化
ناکافی	不足
ناکافی	不足
راهبری	試點
راهبری	飛行員
راهبری	駕駛員
بیوشیمی	生物化學
لسوتو	賴索托
بازارها	市場
ویگان	vigan
جیب	口袋
جیب	袖珍
جیب	口袋
ژنی	gene
ژنی	基因
ژنی	jenni
زبانشناسی	語言學
نظرها	評論
نظرها	意見
آرکید	arcade
پرایس	價
پرایس	price
پرایس	價錢
پرایس	價格
افزایشی	增加
معلمی	老師
معلمی	教師
کایل	kyle
سایلنت	沈默
سایلنت	無聲
اپی	腎上腺素
اپی	epi
بگیرم	hater
بهادر	bahadur
آکواریوم	水族
آکواریوم	水族館
کرن	karen
کاه	稻草
کاه	吸管
کاه	kah
پشه	蚊
پشه	蚊子
پشه	蚊蟲
پشه	蚊子
پشه	蚊蟲
آمور	amor
استارت	司徒
مایرز	meyers
مش	mash
لوتوس	lotus
لوتوس	蓮花
لوتوس	蓮
مزایا	優點
مزایا	長處
مزایا	優勢
لوت	樂天
ناکامی	沮喪
ناکامی	挫折
ناکامی	挫折感
برتراند	bertrand
غنیمت	戰利品
گلها	花
گلها	鮮花
گلها	花卉
گلها	花兒
گلها	花朵
سست	弱
سست	虛弱
سست	弱者
سست	軟弱
سست	薄弱
سست	減弱
سست	削弱
سست	弱化
لاغر	瘦
لاغر	薄
لاغر	瘦
شاندونگ	山東
شبکیه	視網膜
شبکیه	視網膜
کندو	蜂巢
کندو	蜂巢
آغا	agha
ورن	verne
ورن	vern
عموما	一般
کروس	kroos
کروس	cruz
کروس	kross
کبرا	眼鏡蛇
سرمایش	冷卻
سرمایش	制冷
بلوم	盛開
بلوم	開花
بلوم	bloom
بلوم	綻放
نگارنده	設計師
تین	青少年
تین	少年
تین	錫
تین	鐵皮
تین	tin
سوئیچ	切換
سوئیچ	開關
هلو	桃子
هلو	桃
هلو	桃子
کورنلیوس	cornelius
مایلز	萬里
مایلز	miles
مایلز	英里
خلوص	誠意
خلوص	真誠
پارادوکس	矛盾
اتانول	乙醇
مارش	沼澤
سرگرد	少校
سرگرد	主要
سرگرد	主修
سرفه	咳嗽
سرفه	咳嗽
اهم	歐姆
رسانا	指揮
گولد	gould
تازی	阿拉伯文
تازی	阿拉伯語
باارزش	無價
باارزش	無價之寶
مزایده	拍賣
کلاد	claude
آبها	水域
افراط	過剩
افراط	過量
افراط	超額
افراط	多餘
دخانیات	煙草
نابغه	天才
خارش	癢
خارش	癢
عمری	終生
عمری	一生
عمری	終身
کتان	亞麻
کتان	棉花
کتان	棉
کتان	棉質
قرنیه	角膜
مکالمات	對話
سولفور	硫磺
سولفور	硫
سولفور	硫磺
سولفور	硫
شکوفه	花
شکوفه	花兒
شکوفه	花朵
شکوفه	盛開
شکوفه	開花
شکوفه	bloom
شکوفه	綻放
متفکران	思想家
منش	態度
وسوسه	心動
وسوسه	誘惑
وسوسه	引誘
ایروینگ	歐文
سقفی	天花板
سقفی	上限
محموله	貨運
محموله	貨物
محموله	貨
محموله	載荷
محموله	貨運
محموله	裝運
محموله	托運
عرشه	甲板
عرشه	甲板
پناهندگی	庇護
پناهندگی	避難
شاکی	抱怨
شاکی	原告
وفا	履行
وفا	承諾
سوپرانو	soprano
سوپرانو	女高音
روتردام	鹿特丹
اشباح	幻影
سرماخوردگی	冷冷
سرماخوردگی	寒冷
سرماخوردگی	冷
سرماخوردگی	感冒
سرماخوردگی	流感
صدساله	百年
رفتارها	行為
انیو	ennio
برادرزاده	外甥
برادرزاده	侄子
برادرزاده	姪女
دستیاری	助手
دستیاری	助理
دستیاری	協助
عمار	amar
تبلت	牌匾
تبلت	石板
تبلت	平板
طبل	鼓
طبل	鼓聲
طبل	鼓
کارساز	伺服器
بوفالو	水牛城
بوفالو	野牛
بوفالو	水牛
کارتاژ	迦太基
پیمانه	測量
پیمانه	衡量
پیمانه	計量
پیمانه	量度
پیمانه	單元
پیمانه	模組
پیمانه	測量
پیمانه	度量
پیمانه	計量
پیمانه	衡量
پیمانه	量度
سامر	summer
سامر	夏日
سامر	夏季
سامر	暑假
سامر	夏天
تول	tol
ایفل	eiffel
سینوس	鼻竇
سینوس	竇
تمساح	鰐
تمساح	鱷魚
تمساح	鱷
وهم	幻想
وهم	錯覺
وهم	幻想
وهم	幻覺
وهم	錯覺
دودی	煙
دودی	吸煙
دودی	煙霧
لوئیجی	luigi
قرعه	蘆葦
پلک	眼皮
آورو	avro
جبار	jabbar
ابرو	眉毛
ابرو	眉
ابرو	眉毛
ابرو	眉
ابرو	眉毛
بزرگنمایی	放大
دوتا	兩
دوتا	兩個
دوتا	二
خیس	濕
پرداز	處理器
عزم	決心
راکتور	核反應堆
راکتور	反應堆
گاردن	園
گاردن	園林
گاردن	花園
گاردن	園藝
گویندگی	錨
کاپیتول	都城
گاگا	gaga
امپایر	帝國
آبله	痘
آبله	天花
مستی	醉
مستی	醉酒
مستی	喝醉
آلفردو	alfredo
سمندر	鯢
هیر	野兔
هیر	兔
وانت	貨車
وانت	卡車
لبنیات	乳製品
آمنه	amina
ونسا	vanessa
همگام	同步
همگام	同步
رند	rand
امیدی	希望
امیدی	hope
جیکوب	jacob
جیکوب	雅各
دیافراگم	橫隔膜
دیافراگم	隔膜
دیافراگم	疝
علاقمند	興趣
علاقمند	感興趣
آلرژی	過敏
آلرژی	過敏症
آلرژی	過敏
آلرژی	過敏
استریپ	脫衣
استریپ	脫
استریپ	脫衣舞
استریپ	地帶
رعد	雷電
رعد	雷霆
رعد	打雷
فینکس	鳳
فینکس	鳳凰
چارتر	包租
پندار	意見
پندار	假設
پندار	假定
پندار	看中
راشد	rashid
لعل	garnet
نگیرد	線圈
پهنا	廣
پهنا	寬
ویدیوی	視訊
ویدیوی	影片
آناستازیا	anastasia
پائولا	paula
بورنئو	婆羅洲
ضعیفی	弱
ضعیفی	虛弱
ضعیفی	弱者
ضعیفی	軟弱
ضعیفی	薄弱
هندوئیسم	印度教
سروان	機長
سروان	隊長
بیضه	陰囊
بیضه	睪丸
بیضه	睪丸
جینا	jenna
کیمیا	煉丹術
کیمیا	煉金術
نون	麵包
اپتیک	光學
کارفرما	僱主
کارفرما	雇主
دویدن	奔跑
دویدن	跑步
دویدن	運行
مستطیلی	矩形
سرکار	官
سرکار	軍官
کنتراست	對比
کنتراست	對照
رقابتهای	競爭
رقابتهای	競賽
جیغ	尖叫
جیغ	尖叫
پختن	做飯
پختن	烹飪
پختن	煮
پختن	烹調
پختن	煮飯
پختن	烘焙
پختن	烘烤
دلقک	小丑
تارزان	泰山
بیکار	失業者
بیکار	失業
بیکار	閒置
بیکار	空閒
ریکی	ricky
شاو	邵
شاو	蕭
شاو	shaw
شاو	肖
مانیل	馬尼拉
لنفاوی	淋巴
باربر	理髮師
باربر	理髮
پاکت	信封
پاکت	封包
حسابدار	會計
حسابدار	會計師
باگ	臭蟲
شکافت	裂變
تورس	torres
جوانترین	最小
وینچستر	winchester
برجک	炮塔
حراج	拍賣
حراج	拍賣
حراج	銷售
حراج	出售
حراج	買賣
حبوبات	玉米
حبوبات	糧食
حبوبات	穀物
حبوبات	糧
حبوبات	麥片
حبوبات	穀物
حبوبات	穀類
سرشت	大自然
سرشت	自然
سرشت	性質
شرکتها	公司
دیباچه	序幕
دیباچه	序
شلدون	sheldon
لن	len
رامون	ramon
چماق	幫會
چماق	club
چماق	俱樂部
چماق	蝙蝠
خطیب	khatib
لات	lat
لات	緯度
لات	叻
ماندارین	國語
فاعل	頂
فاعل	top
فاعل	頂端
فاعل	熱門
فاعل	最高
فاعل	主題
باج	贖金
باج	敲詐勒索
باج	敲詐
باج	勒索
نظارتی	監督
نظارتی	監視
فسیل	化石
عکسبرداری	攝影
کوکو	可可
کوکو	可可
کوکو	杜鵑
کنجکاوی	好奇
کنجکاوی	好奇心
کنجکاوی	好奇
اختلاس	侵吞
اختلاس	貪污
ناجی	naji
ناجی	救星
ناجی	救世主
عطش	渴
عطش	口渴
روبان	絲帶
روبان	絲帶
تنزل	降解
کبالت	鈷
ویتنامی	越南
ساقط	中止
لوزالمعده	胰腺
مغذی	養分
مغذی	營養
مغذی	營養素
فالز	瀑布
مکینتاش	mac
مکینتاش	macintosh
ارتداد	異端
سخنران	講師
عریان	裸
عریان	赤裸
عریان	裸體
عریان	裸
مینیاتور	微型
مینیاتور	迷你
ناتالیا	natalia
فرسوده	生鏽
فیتزجرالد	fitzgerald
چسبندگی	凝聚
چسبندگی	凝聚力
بیکن	培根
بیکن	熏肉
جاسوسان	間諜
طبخ	烘
طبخ	烘焙
طبخ	烤
طبخ	烘烤
نعل	馬蹄
نعل	馬蹄鐵
دیکسون	dickson
سیفلیس	梅毒
هیوگو	hugo
توکار	嵌入
توکار	嵌入式
تئو	teo
کسل	城堡
کسل	castle
کسل	城
آسانسور	升降機
آسانسور	電梯
غزلیات	sonnet
آجرهای	磚頭
آجرهای	磚
آجرهای	磚塊
تاو	拖
شیرها	獅子
تراکتور	拖拉機
چلچله	燕
چلچله	燕子
چلچله	吞
ایا	aya
ایا	綾
میلیونی	百萬
قصاب	屠夫
کدو	南瓜
انتظارات	期望
انتظارات	預期
انتظارات	期望值
انتظارات	期望
انتظارات	預期
رشوه	行賄
رشوه	受賄
رشوه	賄賂
رشوه	賄賂
رشوه	行賄
رشوه	賄賂
مجلل	豪華
مجلل	奢華
مجلل	豪華
مجلل	華麗
دولتهای	政府
دخمه	地窖
هون	渾
هون	勳
بیبر	bieber
براندازی	顛覆
غاری	山洞
غاری	洞穴
غاری	洞
اورنج	橙
اورنج	橘色
اورنج	橘子
اورنج	橙色
اورنج	橘
سرکوبی	壓迫
سرکوبی	打壓
سرکوبی	鎮壓
سرکوبی	壓制
اقرار	告白
اقرار	供詞
اقرار	口供
اقرار	懺悔
اقرار	懺悔
اقرار	告白
اقرار	表白
اقرار	告解
خو	goo
خو	咕
سینی	托盤
زردپره	鵐
خفته	睡
خفته	睡覺
بغل	擁抱
بغل	抱抱
بغل	抱
کاردار	太監
خلط	痰
باطنی	內向
ژوپیتر	木星
شأن	尊嚴
دریم	夢
دریم	夢幻
دریم	夢境
دریم	做夢
دریم	夢想
اخباری	新聞
خلاقانه	鼓舞人心
خلاقانه	勵志
خلاقانه	創作
خلاقانه	創意
خلاقانه	創造性
بهمنی	明細
بهمنی	擊穿
توکل	信任
توکل	信託
شستشو	洗洗
شستشو	洗
شستشو	洗滌
شستشو	洗
مافیا	黑手黨
مقعدی	珠
مقعدی	肛門
مقعدی	肛交
متصدی	館長
داروخانه	藥房
داروخانه	藥劑
داروخانه	藥店
دلبستگی	興趣
دلبستگی	利益
اپوس	opus
نغمه	歌曲
نغمه	宋
نغمه	首歌
نغمه	歌
میم	meme
میم	mame
چانه	下巴
راداری	雷達
میکروسکوپی	顯微鏡
شانون	shannon
باپتیست	浸信會
کمبل	campbell
نزولی	遞減
نزولی	降
رومیزی	桌面
سیاهرگ	血管
سیاهرگ	靜脈
شامپاین	香檳酒
شامپاین	香檳
تصورات	想象力
تصورات	想象
تصورات	想像
تصورات	想像力
تصورات	幻象
تصورات	願景
دورۀ	期間
توربو	渦輪
خیاط	裁縫
خیاط	縫紉
خیاط	縫
جبرئیل	gabriel
دعوی	訴訟
دعوی	官司
جلبک	海帶
جلبک	海藻
جلبک	海藻
جلبک	藻類
جلبک	海帶
جلبک	海藻
سیلک	蠶絲
سیلک	絲
سیلک	絲綢
پارگی	早產
ناقوس	鐘
ناقوس	貝爾
ناقوس	鈴
ناقوس	bell
امدادی	輔助
مارچلو	marcelo
لوییز	louise
بیانسه	beyoncé
اشنایدر	schneider
مارکز	marquez
میکا	雲母
میکا	mica
نیلز	nils
جهانگرد	遊客
جهانگرد	旅遊
ساشا	沙沙
متناقض	矛盾
متناقض	不一致
ونک	貴
تعاملات	互動
تعاملات	相互作用
بلر	blair
آسایشگاه	收容所
آسایشگاه	療養院
کریستن	基督教
کریستن	基督徒
بازنده	輸家
لارا	lara
رگرسیون	回歸
رگرسیون	倒退
تیل	尾巴
تیل	尾
سوپرمن	超人
تائو	濤
تائو	陶
رولند	rowland
رولند	roland
رسانایی	傳導
بویل	boyle
هوستون	休士頓
دوو	duo
کیلووات	千瓦
غمگین	悲哀
غمگین	悲傷
غمگین	傷心
غمگین	難過
وراثت	血脈
وراثت	血統
نیمکت	長椅
نیمکت	板凳
دیرتر	後來
دیرتر	稍後
دیرتر	以後
عاشقان	戀人
عاشقان	愛人
عاشقان	情侶
عاشقان	情人
لارو	幼蟲
غرامت	贖金
جولین	julian
تصویرگر	illustrator
نورا	nora
الو	你好
تخمک	蛋
تخمک	雞蛋
سکان	舵
سکان	舵
معشوقه	情婦
معشوقه	女主人
سرریز	溢位
چرمی	皮革
چرمی	皮
وید	wade
آئورت	大動脈
شهرتش	名譽
شهرتش	聲譽
شهرتش	名聲
شهرتش	信譽
شهرتش	聲望
شهرتش	名望
شهرتش	名氣
همیاری	多元化
همیاری	多樣性
همیاری	多樣化
پشیمان	後悔
والنتین	情人節
چنگال	叉
چنگال	叉子
نگاتیو	負面
نگاتیو	負
نگاتیو	否定
نگاتیو	陰性
نگاتیو	消極
دلیری	勇氣
دلیری	英勇
معافیت	豁免
عمه	姑姑
عمه	伯母
عمه	姨媽
عمه	阿姨
عمه	姑姑
عمه	姨媽
کوآ	koa
شکایات	投訴
شکایات	控訴
شکایات	申訴
شکایات	委屈
پادتن	抗體
