les	করে
fini	সমাপ্ত
épée	তলোয়ার
épée	তলোয়ার
épée	তরবারি
salut	hello
salut	হ্যালো
salut	এই
salut	হেই
salut	আরে
salut	হে
banlieue	উপকণ্ঠে
banlieue	শহরতলীর
banlieue	শহরতলী
banlieue	শহরতলি
banlieue	উপশহর
protégée	সুরক্ষিত
courts	স্বল্প
courts	সংক্ষিপ্ত
courts	ছোট
toulon	toulon
pic	pic
pic	চূড়া
pic	পিক
voilà	এখানে
voisins	প্রতিবেশী
inconnue	অজ্ঞাত
inconnue	অজানা
fantasy	ফ্যান্টাসি
fantasy	কল্পনা
jouant	খেলছেন
devoir	ডিউটি
devoir	কর্তব্য
servant	পরিবেশন
opposé	বিরোধিতা
bleue	নীল
irak	ইরাক
progrès	প্রগতি
progrès	অগ্রগতি
soixante	sixty
soixante	ষাট
tonnes	টন
tonnes	টন
poche	পকেট
poche	পকেটে
poche	পকেটের
poche	থলি
producteurs	প্রযোজক
copie	প্রতিলিপি
intégré	ইন্টিগ্রেটেড
intégré	সমন্বিত
intégré	সন্নিবেশিত
jason	জ্যাসন
jason	জেসন
chimique	রাসায়নিক
chimique	কেমিক্যাল
carbone	কার্বন
modifié	সম্পাদিত
modifié	পরিবর্তিত
mâle	পুরুষ
mâle	মালে
mâle	পুরুষের
ouvrir	খোলা
ouvrir	খুলুন
pétrole	তেল
pétrole	তৈল
pétrole	অয়েল
pétrole	তেলের
pétrole	পেট্রোলিয়াম
normal	স্বাভাবিক
illinois	ইলিনয়
jura	jura
corporation	কর্পোরেশন
corporation	কর্পোরেশনের
corporation	করপোরেশন
gras	গাঢ়
gras	উজ্জ্বল
gras	গাড়
gras	মোটা
gras	ফ্যাট
gras	মোটা
médiévale	মধ্যযুগীয়
cible	লক্ষ্য
cible	উদ্দিষ্ট
cible	লক্ষ
africaine	আফ্রিকান
extra	অতিরিক্ত
morceau	ট্র্যাক
morceau	টুকরা
morceau	টুকরো
tenter	প্রচেষ্টা
dixième	দশম
pyramide	পিরামিড
pasteur	ধর্মযাজক
pasteur	যাজক
apprentissage	লার্নিং
apprentissage	শিক্ষা
apprentissage	শিক্ষণীয়
apprentissage	শেখার
apprentissage	শিক্ষণ
entraînement	প্রশিক্ষণ
entraînement	ব্যায়
entraînement	ব্যায়াম
kelly	কেলি
actifs	সক্রিয়
actifs	সম্পদ
volontaires	স্বেচ্ছাসেবক
volontaires	সেচ্ছাসেবক
volontaires	স্বেচ্ছাসেবী
volontaires	স্বেচ্ছাসেবক
volontaires	স্বেচ্ছাসেবী
plaisir	উপভোগ
plaisir	উপভোগের
plaisir	মজার
plaisir	মজাদার
plaisir	মজা
plaisir	আনন্দ
époux	স্বামীর
époux	স্বামী
organiser	আয়োজন
bateaux	নৌকা
bateaux	বোট
lisa	লিসা
individuel	ব্যক্তিবিশেষ
anime	এনিমে
anime	অ্যানিমে
croire	ঈমান
croire	বিশ্বাস
croire	মুমিন
croire	বিশ্বাস
croire	বিশ্বাসের
présentant	উপস্থাপন
domination	আধিপত্য
domination	রাজত্ব
domination	কর্তৃত্ব
débats	বিতর্ক
moto	মোটরসাইকেল
curé	পুরোহিত
tunnel	সুড়ঙ্গ
tunnel	টানেল
échapper	অব্যাহতি
échapper	এস্কেপ
échapper	escape
fenêtres	উইন্ডো
fenêtres	উইন্ডোজ
fenêtres	জানালা
fenêtres	উইন্ডো
fenêtres	জানালার
mineur	নাবালক
mineur	গৌণ
mineur	মাইনর
vertical	উল্লম্ব
vertical	উলম্ব
équilibre	সুষম
équilibre	ব্যালেন্স
équilibre	ব্যালান্স
variable	ভেরিয়েবল
sanctuaire	অভয়ারণ্য
sanctuaire	আশ্রয়স্থল
sanctuaire	মাজার
erreurs	ভুল
erreurs	ত্রুটি
erreurs	সমস্যা
erreurs	ত্রুটি
slovaquie	স্লোভাকিয়া
statistique	পরিসংখ্যান
paramètre	মানসমূহ
paramètre	সেটিং
paramètre	প্যারামিটার
paramètre	পরামিতি
psychologie	সাইকোলজি
psychologie	মনোবিজ্ঞান
constantinople	কনস্টান্টিনোপল
fouilles	excavations
diplômé	গ্র্যাজুয়েট
diplômé	স্নাতক
diplômé	স্নাতক
diplômé	গ্র্যাজুয়েট
sel	sel
sel	সল্ট
sel	লবন
sel	লবণ
princes	রাজকুমারী
princes	princes
découvertes	আবিষ্কৃত
découvertes	আবিষ্কার
découvertes	ডিসকভারি
découvertes	আবিস্কার
découvertes	খোঁজা
examen	পরীক্ষা
examen	পরিক্ষার
examen	পরীক্ষার
examen	পর্যালোচনা
examen	পরীক্ষার
héritage	উত্তরাধিকার
héritage	লিগ্যাসি
héritage	ঐতিহ্য
hitler	হিটলারের
hitler	হিটলার
commencer	শুরু
commencer	আরম্ভ
madagascar	মাদাগাস্কার
combattants	যোদ্ধারা
combattants	যোদ্ধাদের
candidature	অ্যাপ্লিকেশন
candidature	অ্যাপলিকেশন
candidature	প্রার্থীতা
théorème	উপপাদ্য
télé	টেলিভিশন
darkgrey	darkgrey
tracé	ট্রেস
expériences	অভিজ্ঞতা
expériences	অভিজ্ঞতার
concurrence	প্রতিযোগিতা
étudié	পড়াশোনা
jeff	জেফ
jeff	jeff
massacre	গণহত্যা
potentiel	সম্ভাবনা
potentiel	বিভব
annuel	বাৎসরিক
annuel	বার্ষিক
annuel	বাৎসরিক
voisin	প্রতিবেশী
représenter	প্রতিনিধিত্ব
représenter	উপস্থাপন
free	বিনামূল্যে
free	বিনামূল্যের
free	ফ্রি
free	অবশিষ্ট
free	অব্যবহৃত
free	মুক্ত
dialogue	সংলাপ
dialogue	ডায়লগ
dialogue	ডায়ালগ
dialogue	ডায়লগ
dialogue	ডায়ালগ
présidente	প্রেসিডেন্ট
présidente	রাষ্ট্রপতি
évidemment	স্পষ্টতই
évidemment	স্পষ্টত
annuelle	বাৎসরিক
annuelle	বার্ষিক
annuelle	বাৎসরিক
thérèse	তেরেসা
grotte	গুহা
pain	পাউরুটি
pain	রুটি
toit	ছাদে
toit	ছাদের
toit	ছাদ
entraineur	প্রশিক্ষক
entraineur	কোচ
personnels	ব্যক্তিগত
suivie	অনুসরণ
russell	রাসেল
death	মৃত্যু
réduction	ছাড়
réduction	ডিসকাউন্ট
réduction	হ্রাস
réduction	ছাড়
alberto	আলবার্তো
tension	টেনশন
tension	ভোল্টেজ
chaînes	চ্যানেল
chaînes	শিকল
soviétiques	সোভিয়েত
secrets	গোপন
secrets	গোপনীয়
intégration	অবধি
intégration	ইন্টিগ্রেশন
rythme	পেস
rythme	ছন্দ
arriver	আগমনের
arriver	আগমন
voulait	চেয়েছিলেন
voulait	চেয়েছি
voulait	চাইছিল
voulait	চেয়েছিল
voulait	চেয়েছিলাম
écart	বক
écart	মতভেদ
écart	গ্যাপ
montré	দেখানো
montré	প্রদর্শিত
montré	দেখিয়েছেন
montré	দেখিয়েছে
rupture	ব্রেকিং
rupture	ভাঙ্গার
rupture	rupture
rupture	ব্রেক
rupture	বিরত
rupture	ভেঙ্গে
rupture	বিরতি
vague	ঢেউ
vague	তরঙ্গ
das	দাশ
das	দাস
décor	সজ্জা
signal	সিগনাল
signal	সিগন্যাল
signal	সংকেত
otto	অটো
steven	স্টিভেন
suicide	আত্মঘাতী
suicide	আত্মহত্যা
suicide	আত্মহত্যার
suicide	সুইসাইড
margaret	মার্গারেট
refus	অস্বীকৃতি
refus	অস্বীকার
mentionné	উল্লেখিত
hollande	নেদারল্যান্ড
hollande	নেদারল্যান্ডস
hollande	হল্যান্ড
ier	ier
crédit	ক্রেডিট
librairie	লাইব্রেরী
librairie	গ্রন্থাগার
librairie	পাঠাগার
librairie	লাইব্রেরি
audio	অডিও
fuite	ছিদ্র
fuite	অব্যাহতি
fuite	এস্কেপ
fuite	escape
dôme	গম্বুজ
dôme	ডোম
associée	সহযোগী
associée	সঙ্গী
associée	সহযাত্রী
associée	পার্টনার
associée	অংশীদার
associée	যুক্ত
associée	সংশ্লিষ্ট
associée	সহযোগী
associée	শরীক
reproduction	প্রজনন
reproduction	প্রজনন
christianisme	খ্রিষ্টান
christianisme	খ্রিস্টান
christianisme	ক্রিশ্চিয়ান
christianisme	খ্রীষ্টান
christianisme	ক্রিস্টিয়ান
christianisme	খ্রীষ্টধর্ম
entendu	শুনেছে
entendu	শোনা
entendu	শুনেছি
entendu	শুনলাম
signifiant	অর্থ
signifiant	মানে
hasard	যথেচ্ছ
hasard	এলোমেলো
hasard	কাকতালীয়
hasard	সম্ভাবনা
hasard	চান্স
hasard	সুযোগটি
hasard	সুযোগ
dispositif	ডিভাইস
acier	ইস্পাত
traditions	ঐতিহ্যের
traditions	প্রথা
traditions	ঐতিহ্য
générique	সামগ্রিক
générique	সাধারণ
générique	কৃতিত্ব
générique	স্বীকৃতি
générique	ক্রেডিট
civilisation	সভ্যতা
civilisation	সভ্যতার
réellement	সত্যিই
réellement	আসলেই
réellement	সত্যি
