மற்றும்	그리고
ஞாபகம்	기억하기
ஞாபகம்	기억하라
ஞாபகம்	remember
ஞாபகம்	기억
தெற்கத்திய	남부
தெற்கத்திய	남방
இலேசான	가볍게
பங்களாதேஷ்	방글라데시
வினையை	캔디스
ஃபேஷன்	패션
நள்ளிரவு	자정
நள்ளிரவு	midnight
நள்ளிரவு	미드나이트
நள்ளிரவு	미드나잇
முடுக்கி	가속화
முடுக்கி	가속기
கினியா	기니
துக்கம்	애도
கொட்டைகள்	땅콩
பேண்ட்	밴드
ஸ்பெக்ட்ரம்	스펙트럼
சீமாட்டி	숙녀
சீமாட்டி	레이디
சீமாட்டி	아줌마
அதிர்வுகள்	느낌이
அதிர்வுகள்	진동
உரிமங்கள்	라이선스
உரிமங்கள்	사용권
உரிமங்கள்	라이센스
உரிமங்கள்	면허
மாதந்தோறும்	월간
மாதந்தோறும்	매달
மாதந்தோறும்	매월
சாத்	사드
சாத்	차드
தீங்கிழைக்கும்	악성
நாகரீகம்	패션
ஸ்டைல்	스타일
அலுவலகப்	사무소
அலுவலகப்	사무실
அலுவலகப்	오피스
கொசுக்கள்	모기
நிலக்கடலை	땅콩
கருத்தரங்கில்	심포지엄
ஓட்டை	구멍
ஓட்டை	구멍이
விசித்திரமான	이상한
விசித்திரமான	이상하다
விளையாடு	놀기
விளையாடு	재생
விளையாடு	연주
விளையாடு	플레이
பரிமாணங்கள்	차원
பரிமாணங்கள்	크기
சேமிக்கப்படுகிறது	절약
சேமிக்கப்படுகிறது	저장
வகுப்புக்கள்	클래스
வகுப்புக்கள்	수업
சாப்பிட	먹기
சாப்பிட	먹어
ஆஃபினியம்	하프늄
காஷ்மீரி	카슈미르
சொடுக்கி	생쥐
சொடுக்கி	마우스
பேயர்	바이어
கடிய	급성
உழைப்பாளர்	노동
கிளாசிக்	클래식
கிளாசிக்	고전
ஆவியாதல்	증발
பன்றிக்	돼지
ஒருங்கிணைப்பாளர்	코디네이터
பூத்	부스
தொலைந்து	분실
தொலைந்து	로스트
தொலைந்து	잃어버린
உடையில்	드레스
சாமுராய்	사무라이
தட்டும்	우표
தட்டும்	스탬프
ரிதம்	리듬
பைட்டு	바이트
எத்தியோப்பிய	에티오피아
லைபீரியா	라이베리아
வழங்கல்கள்	피드
உறங்கும்	수면
உளவியலாளர்	심리학자
வெல்ஷ்	웨일스어
வெல்ஷ்	웨일스
வெல்ஷ்	웰시
ஜுராசிக்	쥐라기
குடித்து	취해
செருப்பு	슬리퍼
இயந்திரத்தில்	머신
இயந்திரத்தில்	기계
இறகு	깃털
தொலைநோக்கிகள்	망원경
பொத்தான்	버튼
பொத்தான்	단추
பொத்தான்	부탄
எங்கோ	어딘가
தருணம்	순간
ஆன்டி	앤디
பெர்சி	퍼시
பிசாசு	악마
ராபின்சன்	로빈슨
நீர்மூழ்கி	잠수함
ஈர்க்க	감동
துணிகர	벤처
ஸ்டீவர்ட்	스튜어트
கலிலி	갈릴레이
செர்ரி	체리
செர்ரி	벚꽃
செர்ரி	체리
செர்ரி	앵두
அனுபவிக்க	즐길
அனுபவிக்க	즐겨라
ஐரிஸ்	아이리스
ஐரிஸ்	이리스
எர்னஸ்ட்	어니스트
மாசச்சூசெட்ஸ்	매사추세츠
ஆன்லைனில்	온라인
பருவகால	계절
நைரோபி	나이로비
உயிர்களை	생명
ஏமாற்றி	부정행위
மோனிகா	모니카
நோரிஸ்	노리스
பவளம்	산호
டேனி	대니
சமந்தா	사만다
நிரப்பப்பட்ட	채워진
அவதாரங்கள்	출처
நகம்	손톱
நகம்	발톱
பூசப்பட்ட	코팅
ஆற்றல்கள்	엔진
ஆபாச	포르노그래피
ஆபாச	포르노
அறிவிப்பாளர்	앵커
பங்க்	펑크
சம்மேளனம்	ccc
திசைகள்	방향
கொதி	끓는
பிரித்தெடுத்து	언플러그드
பிரித்தெடுத்து	unplugged
அரக்கர்கள்	자이언츠
அரக்கர்கள்	자이언트
இழுக்க	뽑기
இழுக்க	당겨
இழுக்க	당기
ஷெல்லி	셸리
ஷெல்லி	셸리
குடியேறியவர்கள்	거주자
அருகாமை	근처
இன்ச்	인치
புறப்பாடு	출발
புறப்பாடு	출국
எதிர்பார்க்கலாம்	기대
அனிஸ்டன்	애니스턴
திரைகள்	화면
திரைகள்	스크린
திரைகள்	모니터
சந்தைப்படுத்துதல்	마케팅
சாப்	sap
பைட்டுகள்	바이트
கூண்டு	새장
கூண்டு	cage
கூண்டு	케이지
கூண்டு	카펫
கூண்டு	융단
குச்சிகள்	젓가락
ஆமென்	아멘
விழித்திரை	망막
அறிவுரைகள்	충고
அறிவுரைகள்	조언
அறிவுரைகள்	지침
அறிவுரைகள்	지시
அறிவுரைகள்	안내
எங்களது	우리의
தோழர்கள்	동지
பாதுகாப்பற்ற	불안
பாதுகாப்பற்ற	불안해
பிரிஸ்பேன்	브리즈번
வாலை	꼬리
கணிப்புகள்	예측
வைத்தியம்	구제
உற்சாகம்	흥분
உற்சாகம்	응원
காலணிகள்	신발
அழுத்தமான	두껍게
அழுத்தமான	두꺼운
தனியாள்	싱글
தனியாள்	단일
டெர்மினேட்டர்	터미네이터
இயேசுவே	예수
ஸ்டெர்லிங்	스털링
நேரலை	생방송
நேரலை	라이브
தவறானது	오류
தூவி	듀이
தடைசெய்யப்பட்ட	중단됨
மெக்கா	메카
கிப்சன்	깁슨
வயர்	와이어
வயர்	철사
இட்டுக்	위조
மர்மம்	미스테리
மர்மம்	미스터리
கண்களின்	눈빛
கருத்தரங்குகள்	세미나
மீத்தைல்	메틸화
மீத்தைல்	메틸
பியர்ஸ்	피어스
மேல்முறையீடு	항소
மேல்முறையீடு	호소
மக்காச்சோளம்	옥수수
ஆணவம்	거만
ஆணவம்	오만
புகாரா	부하라
முன்னிருந்த	기본값
முன்னிருந்த	기본
நிக்கராகுவா	니카라과
நிக்கராகுவா	니카라과의
பெர்முடா	버뮤다
சிற்றுண்டி	스낵
சிற்றுண்டி	간식
வடு	흉터
எதிர்பார்க்க	기대
கணக்கிடுதல்	열거
அழைப்புகள்	초대
அழைப்புகள்	통화
அழைப்புகள்	초대
அழைப்புகள்	초청
கணக்கீடுகள்	추정치
கணக்கீடுகள்	추정
வதந்தி	소문
சென்டிமீட்டர்	센티미터
டெஸ்	des
டெஸ்	테스
தலையங்கம்	헤드라인
மீயுரை	하이퍼텍스트
பெல்ட்	벨트
டெஸ்க்டாப்	데스크톱
டெஸ்க்டாப்	데스크탑
ப்ளூஸ்	블루스
கிப்பன்	긴팔원숭이
உறக்கம்	수면
தலைப்புக்கள்	타이틀
தலைப்புக்கள்	제목
மரைனர்	매리너
பேர்டினண்ட்	페르디난트
நகல்கள்	중복
நிப்பான்	닛폰
ஆனா	ana
