категория	categorie
благородство	adel
мошенничество	frauduleuze
мошенничество	frauduleus
мошенничество	fraude
мошенничество	oplichterij
мошенничество	oplichting
мошенничество	zwendel
мошенничество	fraudeurs
бенфика	benfica
сумка	handtas
сумка	zakje
сумка	zak
сумка	tas
лила	lila
лила	leela
эмилий	aemilius
осужденных	veroordeelden
сони	sony
сони	sonia
кой	koi
сёгуната	shogunaat
гонорар	vergoeding
гонорар	honorarium
экваториальная	equatoriaal
аарона	aaron
аарона	aäron
кормления	lactatie
кормления	borstvoeding
неудобства	ongemakken
неудобства	ongemak
дипломатия	diplomatiek
дипломатия	diplomatie
альбасете	albacete
строгая	strikt
строгая	strikte
строгая	streng
нормализации	normaliseren
нормализации	normalisatie
нормализации	normalisering
леандро	leandro
уэйд	wade
вызванная	geïnduceerde
литовцы	litouwers
лопе	lope
калина	kalina
коллективная	collectief
коллективная	collectieve
запланированных	gepland
запланированных	geplande
запланированных	ingepland
запланированных	gepland
запланированных	geplande
опция	optie
ниу	niu
ндс	btw
семя	sperma
семя	zaad
семя	zaden
семя	zaaigoed
семя	zaad
семя	zaaizaad
бага	baga
отвращение	afschuw
отвращение	walging
отвращение	afkeer
стрип	strippen
стрип	uitkleden
стрип	strip
асада	assad
аполлодор	apollodorus
буй	boei
доницетти	donizetti
афина	athene
афина	athena
менахем	menachem
адальберт	adalbert
вороны	kraaien
полумесяца	crescent
крутых	steile
крутых	steil
прироста	verhoging
прироста	increment
гробнице	tombe
гробнице	graftombe
гробнице	graf
римана	riemann
песчаника	zandsteen
уиган	wigan
веласко	velasco
вежливо	beleefd
многочлен	polynoom
кети	katey
недоступен	onbereikbaar
любим	love
любим	liefs
любим	liefde
айрис	iris
кубических	derdegraads
кубических	kubieke
алек	alec
шляпу	hoed
шляпу	pet
шляпу	hat
шляпу	muts
адана	adana
ненужных	overbodig
ненужных	onnodige
ненужных	onnodig
хичкок	hitchcock
столкнувшись	geconfronteerd
покупателя	afnemer
покупателя	koper
нептун	neptunus
нептун	neptune
вражда	vete
вражда	vijandschap
катушки	spoelen
приговоры	vonnissen
приговоры	zinnen
приговоры	vonnissen
пионеры	pioniers
лещ	brasem
призму	prisma
пережили	verweerde
дурак	zot
дурак	dwaas
дурак	stom
доисторическая	prehistorische
перспективные	veelbelovende
перспективные	veelbelovend
дамир	damir
миллиард	miljard
миллиард	biljoen
драго	drago
раков	rivierkreeft
отток	uitstroom
пароходов	stoomboten
смартфонов	smartphones
спутниковое	satelliet
субкультура	subcultuur
хорват	horvath
чередование	afgewisseld
чередование	afwisselend
чередование	afwisselende
квентин	quentin
шпионов	spionnen
шпионов	spies
ждала	wachtten
ждала	gewacht
ждала	wachtte
кинетической	kinetische
добровольный	vrijwillige
добровольный	vrijwillig
джордано	giordano
приложить	bijvoegen
отсеков	compartimenten
сук	sook
сук	suk
отшельник	kluizenaar
беспокоит	verontrustend
беспокоит	zorgwekkend
алистер	alastair
алистер	alistair
сызрань	syzran
гандбол	handbal
краина	krajina
бэйли	bailey
вехи	mijlpalen
раненые	gewond
раненые	gewonden
раненые	gewonde
чехи	tsjechen
бабич	babić
дженис	janice
дженис	janis
действительное	valide
действительное	geldig
действительное	geldige
ориентированная	georiënteerd
ориентированная	georiënteerde
курдистана	koerdistan
малина	frambozen
малина	framboos
малина	frambozen
стрейзанд	streisand
наследница	erfgename
водохранилищ	reservoirs
стимулировать	stimuleren
протонов	protonen
символизм	symboliek
прозрачной	transparant
прозрачной	transparante
прозрачной	doorzichtig
раш	rush
трэвис	travis
боссов	bazen
хон	hong
премиум	premium
премиум	premie
ватерлинии	waterlijn
агрессивной	agressieve
агрессивной	agressief
лилии	lelies
свинья	varken
свинья	zwijn
одобрена	goedgekeurde
одобрена	goedgekeurd
клемент	clement
симпсонов	simpsons
аккордеон	accordeon
брамса	brahms
наследниками	erfgenamen
идеальная	perfect
идеальная	perfecte
идеальная	ideal
идеальная	ideaal
годзилла	godzilla
ямагути	yamaguchi
представляющее	vertegenwoordigen
гибридов	kruisingen
гибридов	hybriden
панаме	panama
липы	lipa
лола	lola
фитнес	fitness
горан	göran
горан	goran
решительный	resolute
решительный	resoluut
решительный	vastberaden
решительный	beslissend
решительный	beslissende
решительный	doorslaggevend
макбет	macbeth
лангедок	languedoc
флинн	flynn
вечность	eeuwigheid
отправление	verzending
стимуляции	stimulering
стимуляции	stimulatie
крутая	stoer
крутая	bikkel
крутая	stoere
крутая	tof
крутая	gaaf
крутая	cool
островные	insulaire
даниэла	daniela
мыслителей	denkers
сесилия	cecilia
глин	glyn
умная	slimme
умная	slim
умная	slimme
умная	slim
умная	smart
самурай	samurai
самурай	samoerai
няня	oppas
няня	babysitter
няня	kinderoppas
няня	oppas
няня	kindermeisje
няня	nanny
няня	kinderoppas
няня	oppassen
гера	hera
византийцев	byzantijnen
брабант	brabant
шуберт	schubert
лед	ijs
лед	ice
мачеха	stiefmoeder
тоф	toph
продавца	verkoper
гамбит	gambit
слушатели	luisteraars
слушатели	stagiaires
слушатели	cursisten
вертолет	helikopter
вертолет	helicopter
вертолет	helikopter
вертолет	heli
вертолет	chopper
вертолет	helicopter
каро	karo
каро	caro
катализатора	katalysator
катализатора	katalysatoren
