در	dveře
زوج	pár
زوج	dvojice
فضانوردان	astronauti
گرگ	vlčí
گرگ	vlk
گرگ	wolf
گرگ	gregg
تعقیب	pronásledování
یهودیت	judaismus
اسلوونی	slovinsko
اسلوونی	slovinské
آماری	statistické
آماری	statistický
سراسری	celosvětová
سراسری	global
سراسری	globální
هوش	inteligence
هوش	inteligenci
لینوکس	linux
سنگاپور	singapuru
سنگاپور	singapur
مالیات	zdanění
مالیات	daně
مالیات	daně
مالیات	daň
مالیات	daňové
مالیات	daní
مالیات	daně
کشتن	zabít
کشتن	zabij
کشتن	zabíjení
کشتن	zabití
عبری	hebrejsky
اثری	dojmy
اثری	zobrazení
آغازین	init
آغازین	úvodní
آغازین	počáteční
سواحل	pláže
سواحل	pláží
یادگیری	učení
یادگیری	výuka
یادگیری	naučit
مجازات	sankce
مجازات	trest
مجازات	potrestání
مجازات	trest
سازمانی	organizační
سازمانی	podnik
سازمانی	podnikání
سازمانی	enterprise
دوک	duke
دوک	vévoda
رز	rose
رز	růži
رز	růže
رز	rosa
سکه	mince
سکه	mincí
سکه	minci
سکه	mince
نمودار	diagram
نمودار	schéma
نمودار	diagram
نمودار	tabulka
نمودار	schéma
نمودار	graf
هالیوود	hollywood
هالیوود	hollywoodu
بمب	bomba
محلول	roztok
محلول	řešení
تیمور	timoru
تیمور	timur
بچه	baby
بچه	zlato
بچه	dítě
بچه	miláček
بچه	dítě
بچه	dětská
کمبریج	cambridge
دختری	dívka
دختری	děvče
دختری	holčička
دختری	holka
نمک	salt
نمک	sůl
نمک	soli
کنیا	keni
استون	kamenný
استون	stone
استون	kámen
استون	aceton
معماران	architekti
موجودات	tvorové
موجودات	stvoření
موجودات	bytosti
هلندی	nizozemský
هلندی	dutch
روزه	půst
روزه	rychlé
روزه	rychle
روزه	rychlá
روزه	rychlý
موش	krysí
موش	krysa
موش	myš
موش	myší
موش	myška
موش	myši
آگاه	informovaný
آگاه	informoval
آگاه	informováni
آگاه	informován
تفکیک	disociační
تفکیک	odloučení
تفکیک	oddělení
جامد	solidní
جامد	pevná
جامد	pevné
جامد	pevný
اخراج	deportaci
اخراج	vyloučení
اخراج	vyhoštění
اخراج	vyhazov
اخراج	padáka
اخراج	vyhozen
دژ	pevnost
دژ	pevnosti
دژ	pevnost
دژ	fort
جمعیتی	demografické
جمعیتی	obyvatelstvo
جمعیتی	populace
کمترین	minimální
کمترین	minimum
کمترین	minimálně
کمترین	nejméně
کمترین	minimální
میشل	michelle
دموکراسی	demokracie
دموکراسی	demokracii
تدریج	postupně
خزر	kaspického
شکسته	rozbité
شکسته	zlomený
شکسته	rozbitý
شکسته	zlomená
شکسته	zlomené
شکسته	zlomený
شکسته	zlomil
لوکزامبورگ	lucembursko
ماداگاسکار	madagaskaru
ماداگاسکار	madagaskar
کوانتومی	kvantová
کوانتومی	kvantové
برتری	excelence
برتری	výhodu
برتری	výhoda
برتری	zvýhodnění
برتری	výhodou
بارگذاری	naložit
بارگذاری	načíst
بارگذاری	zatížení
بارگذاری	nabitá
بارگذاری	nabitý
بارگذاری	zatížení
بارگذاری	načítání
بارگذاری	nakládání
بارگذاری	nahrávání
بارگذاری	nahrávání
بارگذاری	nahrát
بارگذاری	nahrajte
تورنتو	torontu
تورنتو	toronta
جانی	johny
جانی	johnny
جانی	johnnyho
هیل	hale
هیل	kopce
هیل	hill
هیل	kopec
بنگلادش	bangladéši
مار	mar
مار	hada
مار	hadí
مار	had
شواهد	důkaz
شواهد	důkazy
دهان	pusa
دهان	ústa
دهان	pusu
دهان	úst
مهاجمان	raiders
مهاجمان	vetřelci
مهاجمان	vrahové
مهاجمان	vrazi
مهاجمان	zabijáci
وست	west
وست	západ
وست	západní
شک	pochybovat
شک	pochyby
شک	pochybnost
شک	pochybnosti
شک	pochybné
تابش	genialitu
شیطان	čert
شیطان	ďábel
جفت	dvojice
جفت	placenta
جفت	dvojice
جفت	páry
ابر	mraky
ابر	oblak
ابر	mrak
ابر	cloud
عمیق	hluboká
عمیق	hluboké
عمیق	hluboko
عمیق	hluboký
ویلیامز	williamsová
ویلیامز	williamse
ویلیامز	williams
دستگیری	zatknout
دستگیری	zatčení
دستگیری	zachytit
دستگیری	zajmout
دستگیری	zachycení
دستگیری	zachycování
دستگیری	zajetí
دستگیری	zatčení
دستگیری	zatýkání
تست	test
تست	zkouška
تست	otestovat
تست	testování
تست	zkoušení
تست	zkouška
تست	zkoušky
اساتید	masters
اساتید	mistři
اساتید	mistrů
اساتید	mistry
اساتید	učitele
اساتید	učitelé
تنوع	různorodost
تنوع	rozmanitost
تنوع	rozmanitosti
تنوع	variace
تنوع	odrůdy
تنوع	odrůda
ترجیح	upřednostňuje
ترجیح	preferuje
نشانی	adresu
نشانی	adresa
حساس	citlivé
حساس	citlivý
حساس	citliví
حساس	citlivá
اشخاص	osob
اشخاص	osoby
اشخاص	osobám
پرتو	paprsek
پرتو	paprsek
پرتو	ray
اورشلیم	jeruzaléma
اورشلیم	jeruzalém
فرمانروایی	království
ارنست	ernst
ارنست	ernest
ارنست	arnošt
گپ	chatu
گپ	chat
پاس	ocenění
پاس	uznání
پاس	zhodnocení
پاس	projít
پاس	přihrávka
پاس	průsmyk
پاس	pass
اجزای	součástky
اجزای	komponenty
اجزای	součásti
معنا	myšleno
معنا	význam
معنا	smysl
هیدروژن	vodík
هیدروژن	vodíku
جاز	jazz
راز	tajnosti
راز	tajemství
راز	tajný
راز	tajná
راز	tajemství
راز	tajné
نوجوان	teen
نوجوان	dospívající
نوجوان	teenager
نوجوان	teenageři
عامه	oblíbená
عامه	oblíbené
عامه	populární
عامه	oblíbený
تمرین	zkouška
تمرین	trénink
تمرین	výcvik
تمرین	školení
تمرین	trénink
تمرین	praxe
تمرین	praxi
تمرین	tréninky
تمرین	cvičení
شلیک	střílet
شلیک	zastřelen
شلیک	střelen
شلیک	střela
شلیک	zastřelil
شلیک	výstřel
کوشش	úsilí
کوشش	snaha
کوشش	úsilí
کوشش	snahy
کوشش	úsilí
پلاک	talíř
پلاک	deska
پلاک	plaketu
بیاید	pojď
هماهنگی	koordinační
هماهنگی	koordinace
هماهنگی	koordinaci
هماهنگی	harmonie
هماهنگی	soulad
هماهنگی	harmony
هماهنگی	harmonii
خام	surový
خام	surové
خام	syrové
خام	raw
خام	surový
خام	surové
قدس	jeruzaléma
قدس	jeruzalém
هوشمند	inteligentní
هوشمند	chytrá
هوشمند	chytré
هوشمند	smart
هوشمند	chytrý
انتقام	pomsta
انتقام	pomstu
انتقام	pomsta
انتقام	odplata
منافع	zájmy
منافع	přínosy
منافع	přínos
منافع	výhody
منافع	dávky
بام	střecha
بام	střechy
بام	střechu
بام	střešní
دستیار	asistent
دستیار	asistentka
نشریات	deníky
نشریات	časopisy
نشریات	publikace
رویدادها	akce
رویدادها	událostí
رویدادها	události
بالاخره	konečně
بالاخره	nakonec
کتیبه	nápis
کتیبه	svitek
ویکیپدیا	wikipedie
لغو	zrušit
چرخه	kruh
چرخه	kroužek
چرخه	kruhu
چرخه	kružnice
چرخه	cykly
چرخه	cyklů
چرخه	cyklu
چرخه	cyklus
چرخه	koloběh
تیلور	taylorová
تیلور	taylor
هاوایی	havaj
هاوایی	hawaii
هاوایی	havajské
استخدام	najmout
استخدام	půjčování
استخدام	najmout
استخدام	najal
استخدام	zaměstnání
استخدام	zaměstnanost
تندیس	socha
تندیس	sochy
تندیس	sochu
تندیس	socha
تندیس	sochy
پاییز	podzimní
پاییز	podzim
پاییز	pád
پاییز	podzim
دیویس	davis
دیویس	davisová
خوزه	jose
خوزه	josé
خوزه	josé
مخابرات	sdělení
مخابرات	komunikační
مخابرات	komunikace
مخابرات	telekomunikace
مخابرات	telekomunikace
تفریحی	flám
تفریحی	rekreační
معامله	dohody
معامله	zabývá
معامله	výhodné
معامله	dohodu
معامله	dohoda
برایان	brian
برایان	briana
برایان	bryan
حدیث	vyhlášení
حدیث	oznámení
حدیث	ohlášení
تسلط	nadvládu
تسلط	dominanci
تسلط	autority
تسلط	autorita
تسلط	pravomoc
تسلط	orgán
حاکمان	vládci
حاکمان	rozhodčí
حاکمان	porotci
حاکمان	soudců
حاکمان	soudci
تجربی	empirické
تجربی	experimentální
مقدمه	úvod
مقدمه	zavedení
مقدمه	úvod
فصلی	sezónní
ویدئو	video
قضایی	soudní
دراز	protáhnout
دراز	natáhnout
دراز	dlouho
دراز	dlouhá
دراز	dlouhý
دراز	dlouhé
معنوی	duchovní
معنوی	duševní
معنوی	spirituální
والدین	rodičovství
والدین	rodičovské
والدین	rodiče
والدین	rodič
مکه	mekky
مقصد	cíl
مقصد	destinace
مغول	mongolové
مغول	magnát
محاسبات	výpočty
محاسبات	výpočet
محاسبات	výpočetní
مدارک	důkaz
مدارک	důkazy
بلافاصله	okamžitě
بلافاصله	ihned
بلافاصله	okamžitě
بلافاصله	ihned
شن	shen
شن	písek
شن	písku
بوئینگ	boeing
حرکات	tahy
حرکات	pohyby
حرکات	hnutí
حرکات	pohyby
اکوادور	ekvádoru
رسول	posel
رسول	poslíček
رسول	messenger
خلبان	pilotní
خلبان	pilote
خلبان	pilot
پائولو	paulo
پائولو	paolo
تفکر	myšlenka
تفکر	myslel
تفکر	myšlení
تفکر	přemýšlím
تفکر	přemýšlení
حجت	záruční
حجت	záruku
حجت	záruka
حجت	argumentace
حجت	argument
حجت	argumenty
حجت	odůvodnění
ویکتور	viktor
ویکتور	victor
بارسلونا	barceloně
بارسلونا	barcelona
عجیب	divné
عجیب	divný
عجیب	zvláštní
عجیب	zvláštní
فرماندهان	velitelé
فراز	výše
فراز	nad
اعتراضات	protest
اعتراضات	protestovat
اعتراضات	protesty
اعتراضات	protesty
فراموش	zapomeň
فراموش	zapomenout
مخدر	narkotik
طنز	satira
طنز	ironii
طنز	ironie
طنز	humoru
طنز	humor
طنز	humoru
طنز	humor
کریستین	křesťanské
کریستین	christian
کریستین	křesťanská
کریستین	křesťan
نخل	dlaní
نخل	palm
نخل	dlaň
نامزدی	zasnoubení
نامزدی	angažmá
نامزدی	zásnubní
نامزدی	zapojení
نامزدی	zásnuby
ضعف	slabost
ضعف	slabosti
ضعف	slabiny
سکته	mrtvici
سکته	mrtvice
فرعی	sub
فرعی	ponorka
آلودگی	kontaminace
آلودگی	kontaminaci
آلودگی	infekce
آلودگی	nákaza
آلودگی	znečištění
عفونت	infekce
عفونت	infekce
عفونت	nákaza
بست	konektor
بست	lýkových
بستن	uzavřít
بستن	zavřít
بستن	blízko
بستن	zavírání
بستن	uzavření
سدیم	sodíku
سدیم	sodný
پورنوگرافی	pornografie
پورنوگرافی	pornografii
پورنوگرافی	pornografické
پورنوگرافی	pornografie
حکمت	moudrosti
حکمت	moudrost
ماد	bahno
ماد	bahna
ماد	bláto
ماد	maud
لاله	tulipány
لاله	tulipán
لاله	němý
درختی	strom
مو	vlasy
مو	vlasů
مو	srst
مو	chlupy
احتمالی	pravděpodobný
احتمالی	pravděpodobná
احتمالی	pravděpodobné
سوئدی	švédský
سوئدی	švédská
سوئدی	švédské
پیشنهادی	navrhovaná
پیشنهادی	navrhované
پیشنهادی	navrženo
پیشنهادی	navrhovaný
پیشنهادی	navržená
پیشنهادی	návrhy
هرزگوین	hercegovina
پروتئین	protein
پروتئین	proteiny
پروتئین	bílkoviny
پروتئین	bílkovin
دشتی	plains
دشتی	roviny
دشتی	pláně
کالا	kala
کالا	zboží
کالا	komodity
کالا	zboží
کالا	komodit
کیم	kim
کشیدن	přetáhnout
کشیدن	táhnout
کشیدن	kreslení
کشیدن	kresba
کشیدن	losování
عقاب	orel
عقاب	eagle
عقاب	orlí
عقاب	orla
عقاب	eagles
عقاب	orli
تسخیر	přechovávání
تسخیر	držení
تسخیر	dobýt
آوری	avery
آزار	otrávená
آزار	otrávený
بلوک	bloků
بلوک	bloky
بلوک	bloku
بلوک	blokovat
بلوک	blok
بلوک	zablokovat
بلوک	blokování
هیتلر	hitlera
هیتلر	hitler
مبلغ	částka
مبلغ	suma
مبلغ	součet
مبلغ	množství
مبلغ	částka
مبلغ	výše
قبیله	klan
قبیله	klanu
قبیله	kmen
قبیله	kmenové
قبیله	kmeny
قبیله	kmenů
تزریق	injekci
تزریق	injekce
تزریق	injekci
تزریق	injekční
تزریق	injekce
افتخاری	čestné
افتخاری	čestná
افتخاری	čestný
همایش	konference
همایش	konferenční
همایش	konferenci
همایش	úmluvy
همایش	úmluv
همایش	konvence
همایش	konvence
همایش	sjezd
همایش	úmluvy
همایش	úmluva
تاکید	důraz
صدها	stovky
جانسون	johnsonová
جانسون	johnson
جانسون	johnsonovi
مجاهدین	milice
لوح	plaketu
لوح	tabulka
لوح	tabletu
لوح	tablet
لوح	tablety
آتن	aténách
چی	co
کابینه	skříňka
کابینه	skříň
کابینه	kabinetu
کابینه	kabinet
موازی	souběžné
موازی	souběžně
موازی	paralelní
منظم	pravidelně
منظم	pravidelné
منظم	pravidelná
منظم	pravidelný
غلط	nepravdivé
غلط	falešné
انیمیشن	animace
انیمیشن	animované
خواهان	touha
خواهان	touhy
خواهان	touhu
خواهان	touhy
فیفا	fifa
کانی	connie
کانی	kani
مرحوم	zesnulý
کرم	housenka
کرم	červ
کرم	smetana
کرم	krém
کرم	smetany
کلاه	helma
کلاه	helmu
کلاه	přilbu
کلاه	klobouček
کلاه	čepice
کلاه	klobouk
انیمه	anime
اقلیم	klima
اقلیم	podnebí
خیالی	imaginární
خیالی	fiktivní
بوی	cítit
بوی	vůně
بوی	zápach
بوی	čich
بوی	voní
محدودیت	omezení
محدودیت	omezení
محدودیت	omezení
محدودیت	omezení
محدودیت	limity
محدودیت	meze
محدودیت	omezit
محدودیت	limit
محدودیت	mez
محدودیت	omezení
شوش	susa
مختلط	smíšená
مختلط	smíšené
مختلط	smíšený
اهدا	udělování
اهدا	darování
اهدا	darování
اهدا	dárcovství
اهدا	příspěvek
اهدا	dar
اهدا	příspěvky
اهدا	dary
اهدا	věnování
اهدا	dárce
شفاف	průhledné
شفاف	průhledný
شفاف	transparentní
شفاف	transparentnost
شفاف	průhlednost
امضای	podepsání
امضای	podpisu
لیگا	liga
قبایل	kmeny
قبایل	kmenů
قبایل	klany
دام	past
دام	pasti
دام	dome
دام	dom
داگلاس	douglas
نابودی	vyhlazení
نابودی	vyhlazení
نابودی	zkáza
نابودی	zničení
نابودی	ničení
نابودی	destrukce
پسران	kluky
پسران	hoši
پسران	kluci
پسران	chlapci
پسران	synů
پسران	synové
پسران	syny
سرنوشت	osud
سرنوشت	destiny
سرنوشت	osudu
سرنوشت	osud
حیاط	nádvoří
حیاط	dvůr
حیاط	dvorku
حیاط	dvorek
حیاط	dvorek
حیاط	yard
حیاط	loděnice
آنگولا	angole
اشتغال	zaměstnání
اشتغال	zaměstnanost
رایگان	volná
رایگان	volné
رایگان	volný
رایگان	free
رایگان	zdarma
گیرنده	chytlavé
گیرنده	příjemce
گیرنده	přijímače
گیرنده	příjemce
گیرنده	přijímač
افکار	myšlenky
افکار	myšlenek
ونیز	benátky
ونیز	venezia
قد	vysoký
قد	vysoká
قد	výška
قد	výšku
قد	výšky
لئون	leona
لئون	leone
لئون	leon
حبس	uvěznění
حبس	věznění
برف	sníh
برف	sněhu
داور	rozhodčí
نپال	nepálu
ارباب	mistr
ارباب	mistře
پردیس	areál
