kategória	категорија
zánik	изумирање
zánik	истребување
zánik	исчезнување
zánik	исчезнувањето
zánik	исчезнување
základňa	базата
základňa	база
umelé	вештачки
umelé	вештачка
mladosti	младински
mladosti	младинска
mladosti	младост
mladosti	младоста
mladosti	млади
mladosti	младина
koruna	круна
letecký	вселенски
molekuly	молекул
molekuly	молекули
urban	урбан
urban	урбана
urban	урбано
urban	урбани
bulharska	бугарија
kontakt	контакт
provincií	покраини
provincií	провинции
riziko	ризик
riziko	ризикува
pardubice	пардубице
dánsky	дански
dánsky	данскиот
poľské	полски
poľské	полска
poľské	полирање
poľské	полско
ali	али
miera	стапка
hovoriť	разговараме
hovoriť	зборувај
hovoriť	збори
hovoriť	зборувај
hovoriť	зборувајте
aktivita	дејност
aktivita	активност
aktivita	активности
linux	линукс
linux	linux
kombinácie	комбинации
kombinácie	комбинација
ôsmich	eight
ôsmich	осуммина
ôsmich	осум
geológ	геолозите
znie	звуци
znie	звучи
project	проект
poslanca	старешина
pyramída	пирамида
čínsky	кинески
úvod	вовед
úvod	воведувањето
úvod	воведување
úvod	запознавање
úvod	претставување
úvod	вовед
úvod	најавата
architektov	архитекти
komunita	заедница
učil	научено
učil	учени
učil	научени
učil	учеше
spory	спорови
spory	расправии
jeff	jeff
jeff	џеф
non	non
ohio	охајо
prístroje	инструменти
prístroje	апарат
zamestnanie	работа
zamestnanie	работно
zamestnanie	вработувања
zamestnanie	вработување
zamestnanie	окупација
zamestnanie	занимање
rody	genera
pluku	полк
pluku	полкот
brány	порти
brány	гејтс
velil	командувал
slúžila	служеа
slúžila	служел
slúžila	служеле
slúžila	служеше
filmom	филм
filmom	филмски
filmom	филмска
filmom	филм
vôd	води
poverený	доверени
kmeňov	племиња
ernest	ернест
zničené	уништен
zničené	уништени
zničené	уништено
zničené	уништена
bojovať	борба
bojovať	тепачка
vyrobený	произведена
vyrobený	произведени
vyrobený	произведено
vyrobený	произведена
vyrobený	произведен
vyrobený	направи
vyrobený	направени
vyrobený	направен
vyrobený	made
stovky	стотини
stovky	стотици
stovky	стотина
úspešné	успешните
úspešné	успешни
úspešné	успешно
úspešné	успешна
úspešné	успешен
úspešné	успех
úspešné	успеси
zlín	злин
japonská	јапонско
japonská	јапонска
japonská	јапонски
lehota	период
lehota	period
električky	трамваи
vybral	избра
vybral	одбрал
vybral	одбра
vybral	избрале
vybral	одбраа
ázia	азија
alex	зендер
alex	alex
alex	алекс
kolín	колонска
kolín	келн
záznamy	рекорди
záznamy	евиденција
záznamy	записи
záznamy	ставки
záznamy	елементи
označené	означени
označené	означена
označené	означен
označené	означено
označené	означени
označené	означено
označené	обележани
označené	одбележан
označené	обележано
pegas	пегаз
svahoch	падини
nahradený	заменета
nahradený	замени
nahradený	заменети
nahradený	заменето
nahradený	заменет
operačný	оперативно
operačný	оперативен
operačný	оперативни
operačný	оперативна
vonku	надвор
vonku	аут
vonku	надвор
radov	редици
radov	редовите
radov	редови
radov	реда
prostriedok	значи
svoboda	свобода
amsterdam	амстердам
renault	рено
zimné	зима
pracovných	работи
pracovných	работен
pracovných	работна
pracovných	работење
požiadal	бараниот
požiadal	побара
požiadal	бараната
požiadal	побарано
požiadal	прашале
požiadal	праша
požiadal	запрашан
andreas	андреас
andrea	андреја
andrea	андреа
vybavený	опремен
vybavený	опремени
vybavený	опремена
vyhrali	добиена
vyhrali	победи
vyhrali	освои
vyhrali	победија
vyhrali	освоено
steven	стивен
myšlienka	мисла
myšlienka	мислата
myšlienka	замисла
myšlienka	поим
myšlienka	идеја
myšlienka	идеа
občianska	граѓански
občianska	граѓанска
občianska	граѓанско
občianska	граѓански
občianska	граѓанска
občianska	граѓанско
občianska	граѓанската
náboj	куршум
bois	bois
itf	итф
budějovice	будјејовице
príde	пристигнува
príde	пристига
príde	доаѓа
modrý	плава
modrý	сина
modrý	сини
modrý	блу
modrý	сино
ryan	рајан
obchodný	комерцијално
obchodný	комерцијален
obchodný	реклама
obchodný	комерцијални
obchodný	комерцијална
celkové	севкупно
celkové	општо
povolenie	дозвола
povolenie	дозвола
povolenie	авторизација
povolenie	овластување
karolína	керолајн
karolína	каролина
karolína	каролин
karolína	каролина
