категория	kategória
свободной	szabad
противник	ellenséges
противник	ellenség
противник	ellenfél
противник	ellenfele
огромное	hatalmas
огромное	óriási
минуты	perc
минуты	jegyzőkönyv
минуты	percek
созвездии	csillagkép
альберт	albert
подразделений	egységek
подразделений	egység
столетия	centenáriumi
столетия	évszázadok
столетия	évszázadokkal
активность	tevékenységek
активность	tevékenység
активность	aktivitás
заблокирован	zárva
заблокирован	bezárva
заблокирован	letiltott
рано	korán
рано	korai
указаны	megadott
указаны	meghatározott
указаны	megadva
эдвард	edward
скотт	scott
личность	személyazonosság
личность	személyazonosságát
личность	identitás
личность	személyiség
личность	személyisége
личность	egyéniség
усадьба	homestead
награду	díj
награду	díjat
целиком	egészben
целиком	egész
хуже	rosszabb
сумма	összeg
сумма	összeg
физические	fizikai
интересы	érdeklődés
интересы	kamat
интересы	érd
интересы	kamatok
вокзал	állomás
вокзал	pályaudvar
вокзал	hauptbahnhof
одежды	ruházata
одежды	ruhák
одежды	ruházat
одежды	ruha
китайский	kínai
китайский	kínaiak
предметы	tárgyak
предметы	tételek
предметы	elemek
предметы	tárgyak
предметы	objektumok
предметы	alanyok
предметы	témák
посетил	meglátogatta
посетил	meglátogatott
посетил	látogatott
посетил	felkeresett
муниципальный	önkormányzati
деревьев	fákon
деревьев	fák
деревьев	fákat
понимает	megért
спартак	spartacus
мер	mer
файлов	akták
файлов	fájlok
живой	élve
живой	életben
живой	él
детская	óvoda
учителя	tanárok
форт	erőd
форт	fort
событие	esemény
событие	rendezvény
рабочей	dolgozó
рабочей	dolgozik
рабочей	dolgozom
рабочей	dolgozok
ликвидации	elimináció
джованни	giovanni
ответил	válaszolt
ответил	válaszolt
ответил	reagált
ответил	válaszolt
общих	közös
общих	gyakori
шасси	alváz
звучит	hangok
звучит	hangzik
неделя	héten
неделя	hét
болгария	bulgária
возрождения	reneszánsz
будущее	jövőbeli
будущее	jövő
наследие	öröksége
наследие	örökség
наследие	örökség
носитель	fuvarozó
носитель	szállító
носитель	hordozó
освобождение	felszabadítási
освобождение	emancipáció
освобождение	mentesítés
освобождение	adómentesség
освобождение	mentesség
стефан	stephen
стефан	istván
стефан	stefan
товаров	árucikkek
товаров	áruk
товаров	javak
товаров	áru
девушки	csajok
девушки	lányok
девушки	barátnők
девушки	barátnő
рекомендации	ajánlás
рекомендации	ajánlásokat
рекомендации	ajánlások
рекомендации	ajánlás
рекомендации	javaslatok
словакии	szlovákia
горный	hegyen
горный	hegyi
горный	hegy
горный	hegyek
музеи	múzeumok
музеи	múzeum
медицинский	orvosi
