και	oraz
φύλλο	liść
φύλλο	arkusz
φύλλο	arkusze
εφαρμόζεται	zastosowano
εφαρμόζεται	stosowane
εφαρμόζεται	zastosowane
εφαρμόζεται	stosowana
εφαρμόζεται	zastosowana
εφαρμόζεται	zastosowany
εφαρμόζεται	dotyczy
μεταφράσεις	tłumaczeń
μεταφράσεις	tłumaczenia
μικρότερες	mniejszej
μικρότερες	mniejsze
μικρότερες	mniejszy
μικρότερες	mniejsza
περιλαμβάνεται	włączone
περιλαμβάνεται	uwzględnione
οργανισμοί	organizacji
οργανισμοί	organizacje
οργανισμοί	organizmy
οργανισμοί	organizmów
οργανισμοί	organizacje
διαπραγματεύσεις	negocjacji
διαπραγματεύσεις	negocjacjach
διαπραγματεύσεις	negocjacje
διαπραγματεύσεις	negocjacji
διαπραγματεύσεις	negocjacje
διαπραγματεύσεις	negocjacji
διαπραγματεύσεις	negocjacje
νεκροί	martwa
νεκροί	martwe
νεκροί	martwy
νεκροί	dead
μεσογείου	śródziemnego
ψηλά	wysoka
ψηλά	wysokie
ψηλά	high
ψηλά	wysoki
ψηλά	wysoko
επικράτεια	terytoria
επικράτεια	terytorium
εξωτερικά	zewnętrznie
εξωτερικά	zewnętrzne
αναμέτρηση	showdown
επίδοση	wykonanie
επίδοση	skuteczność
επίδοση	występ
επίδοση	wydajność
επίδοση	wydajności
μύθο	mit
μύθο	mity
μύθο	bajka
επώνυμο	nazwisko
επώνυμο	nazwiska
αποκτά	nabywa
συστατικά	podzespoły
συστατικά	komponenty
συστατικά	składniki
συστατικά	składników
κορέας	korea
πολιτιστικό	kulturowe
πολιτιστικό	kulturalny
πολιτιστικό	kultury
πολιτιστικό	kulturalne
ισλάμ	islamu
ισλάμ	islam
ρωμαϊκό	rzymski
ρωμαϊκό	roman
ρωμαϊκό	rzymskie
πεθαίνει	umiera
πεθαίνει	umiera
πεθαίνει	umieram
γαλαξία	galaktyce
γαλαξία	galaktyki
γαλαξία	galaktyka
γαλαξία	galaxy
στέμμα	koronę
στέμμα	crown
στέμμα	korony
στέμμα	korona
ακριβής	dokładne
ακριβής	precyzyjnie
ακριβής	precyzyjne
ακριβής	dokładny
ακριβής	dokładna
ακριβής	dokładne
ακριβής	dokładna
ακριβής	dokładny
ακριβής	dokładne
ακριβής	dokładny
ακριβής	dokładna
αίτημα	zapytanie
αίτημα	prośba
αίτημα	żądanie
αίτημα	wniosek
πόλεμοι	wojen
πόλεμοι	wojny
στρατιωτικά	wojskowy
στρατιωτικά	wojsko
στρατιωτικά	wojskowe
στρατιωτικά	wojska
πλήρωμα	ekipa
πλήρωμα	załogi
πλήρωμα	załoga
πλήρωμα	ekipy
πυροβόλα	strzelać
διανομή	dystrybucji
διανομή	dystrybucja
διανομή	rozkład
χώροι	lokale
χώροι	pomieszczenia
χώροι	witryny
χώροι	witryn
χώροι	przestrzenie
σικάγο	chicago
επιστολές	pisma
επιστολές	liter
επιστολές	listy
επιστολές	litery
σταθερό	stabilny
σταθερό	stabilna
σταθερό	stabilne
σταθερό	stałe
σταθερό	stały
σταθερό	stała
σταθερό	ustalone
σταθερό	ustalona
αθλήματα	sport
αθλήματα	sporty
αθλήματα	sportowe
πλαγιές	zboczach
καταδικάστηκε	skazany
καταδικάστηκε	skazana
καταδικάστηκε	skazani
καταδικάστηκε	skazany
καταδικάστηκε	skazana
καταδικάστηκε	skazani
καταδικάστηκε	skazany
καταδικάστηκε	skazani
καταδικάστηκε	skazana
διαθέσιμο	dostępny
διαθέσιμο	dostępna
διαθέσιμο	dostępne
έθνος	narodu
έθνος	naród
εμπρός	naprzód
στενή	wąski
στενή	wąskie
πολίτης	cywilne
πολίτης	cywile
πολίτης	cywilny
πολίτης	cywil
πολίτης	cywilnej
πολίτης	obywatele
πολίτης	obywatela
πολίτης	obywatel
παρέμβαση	ingerencji
παρέμβαση	zakłócenia
παρέμβαση	interwencja
παρέμβαση	interwencji
παρέμβαση	interwencje
ένοπλες	uzbrojone
ένοπλες	uzbrojona
ένοπλες	uzbrojeni
ένοπλες	uzbrojony
λάδι	oleje
λάδι	oleju
λάδι	olej
λάδι	oliwa
σιδήρου	żelazna
σιδήρου	żelazo
σιδήρου	żelaza
σιδήρου	iron
σιδήρου	żelazko
αριστερή	lewy
αριστερή	lewo
έντονο	intensywny
έντονο	intensywna
έντονο	intensywne
έντονο	intensywnie
πυρκαγιά	ogień
πυρκαγιά	pożar
νεότερος	najmłodszych
νεότερος	najmłodsza
νεότερος	najmłodszy
νεότερος	młodsza
νεότερος	młodsi
νεότερος	młodszy
νεότερος	młodsze
μέτρηση	pomiar
μέτρηση	pomiary
μέτρηση	pomiaru
μέτρηση	pomiar
μέτρηση	wycena
μέτρηση	pomiaru
μέτρηση	pomiary
μεταφέρθηκαν	przeniesiony
μεταφέρθηκαν	przeniesiona
μεταφέρθηκαν	przeniesione
μεταφέρθηκαν	przeniesiono
μεταφέρθηκαν	przeniesiony
μεταφέρθηκαν	transportowane
μεταφέρθηκαν	przewożone
επιχειρηματίας	biznesmen
επιχειρηματίας	przedsiębiorca
επιχειρηματίας	biznesmenem
επιχειρηματίας	przedsiębiorca
επιχειρηματίας	przedsiębiorcy
χαρά	radość
χαρά	radości
χαρά	joy
χαρά	przyjemności
αμβέρσα	antwerpii
έγγραφο	dokumenty
έγγραφο	dokument
έγγραφο	dokumentu
καταγραφή	nagrywanie
καταγραφή	nagranie
καταγραφή	zapisywanie
καταγραφή	rejestrowanie
καταγραφή	rejestracja
καταγραφή	rejestracji
παρόμοιες	podobni
παρόμοιες	podobna
παρόμοιες	podobny
παρόμοιες	podobne
μετάδοση	transmisji
μετάδοση	przesyłanie
μετάδοση	transmisja
μετάδοση	przekazanie
μετάδοση	transmisje
μετάδοση	transmisja
μετάδοση	nadawanie
μετάδοση	transmisji
μετάδοση	nadawanie
μετάδοση	nadawania
ψυχή	psyche
ψυχή	duszę
ψυχή	dusza
ψυχή	dusze
ψυχή	soul
ψυχή	duszy
αντιπάλους	przeciwnicy
αντιπάλους	przeciwników
αξίζει	warto
αξίζει	warte
αξίζει	worth
αξίζει	warta
τείχος	ściany
τείχος	ściana
τείχος	mur
τείχος	mury
τείχος	ścianie
τείχος	tablica
ιστορικούς	historycy
οικία	rezydencja
πτολεμαίος	ptolemeusz
θηλυκό	samica
θηλυκό	kobieta
θηλυκό	damskie
θηλυκό	kobiety
θηλυκό	suczka
διήρκεσε	trwało
διήρκεσε	trwała
χιλ	wzgórza
χιλ	wzgórze
χιλ	hill
ζημιές	odszkodowania
ζημιές	szkody
ζημιές	odszkodowanie
ζημιές	zniszczenia
ζημιές	uszkodzenie
ζημιές	szkody
ζημιές	uszkodzenia
βενιζέλου	wenizelos
πέφτει	spada
πέφτει	falls
πέφτει	opada
πέφτει	wodospad
ομιλία	mowa
ομιλία	przemowa
ομιλία	przemówienie
ομιλία	wystąpienie
ελπίδα	nadzieja
ελπίδα	hope
ελπίδα	oby
σύλληψη	areszt
σύλληψη	aresztowanie
σύλληψη	aresztowany
σύλληψη	schwytać
σύλληψη	uchwycić
λευκωσία	nikozji
αίτηση	podanie
αίτηση	zastosowanie
αίτηση	aplikacja
αίτηση	zapytanie
αίτηση	prośba
αίτηση	żądanie
αίτηση	wniosek
χημικά	chemikalia
χημικά	chemiczne
χημικά	chemikalia
χημικά	chemia
χημικά	chemikaliów
σικελία	sycylii
πλούσιο	bogata
πλούσιο	bogate
πλούσιο	rich
πλούσιο	bogaty
πτυχίο	dyplomy
πτυχίο	dyplom
πτυχίο	stopień
μαρτυρίες	referencje
μαρτυρίες	zeznania
μαρτυρίες	świadectwa
γρήγορη	szybkie
γρήγορη	szybki
γρήγορη	szybko
γρήγορη	szybkie
γρήγορη	szybki
γρήγορη	szybka
γρήγορη	szybko
εξοπλισμό	bieg
επέλεξε	wybrała
επέλεξε	wybrał
ενδεχομένως	prawdopodobnie
ενδεχομένως	potencjalnie
εκπαιδευτικό	wykształcenie
εκπαιδευτικό	edukacyjne
εκπαιδευτικό	edukacyjny
εκπαιδευτικό	edukacyjnych
εκπαιδευτικό	edukacja
σοβαρή	poważna
σοβαρή	poważne
σοβαρή	poważny
σοβαρή	poważna
σοβαρή	poważne
αποελ	apoel
ιατρός	medyk
ιατρός	lekarza
ιατρός	lekarz
αποσπάσματα	ekstrakty
αποσπάσματα	wyciągi
αποσπάσματα	fragmenty
αποσπάσματα	fragmentów
βαριά	heavy
βαριά	ciężkie
βαριά	ciężki
βαριά	ciężka
ουρανό	niebo
ουρανό	niebie
ουρανό	sky
ουρανό	nieba
κόντρα	contra
κόντρα	przeciwko
κόντρα	przeciw
ταξίδια	podróż
ταξίδια	podróży
ταξίδια	podróże
ταξίδια	podróżuje
ταξίδια	podróży
ταξίδια	podróżowanie
ταξίδια	podróże
ταξίδια	podróżowanie
ταξίδια	podróże
ταξίδια	podróży
ταξίδια	wyjazdy
ταξίδια	wycieczki
θετικές	pozytywna
θετικές	pozytywne
θετικές	dodatni
θετικές	pozytywnie
θετικές	pozytywny
φάσεις	faz
φάσεις	fazy
φάσεις	etapy
φάσεις	etapach
ήρωες	bohaterami
ήρωες	bohaterów
ήρωες	bohaterowie
κρις	chris
κρις	chrisa
κρις	chrisem
προορισμό	przeznaczenie
πατριαρχείο	patriarchat
σκοτώσει	zabij
σκοτώσει	kill
επιδόσεις	wykonanie
επιδόσεις	skuteczność
επιδόσεις	występ
επιδόσεις	wydajność
επιδόσεις	wydajności
τριάντα	trzydzieści
τριάντα	thirty
σταθμούς	stacje
σταθμούς	stacji
σταθμούς	stanowiska
διαλυτότητα	rozpuszczalność
αντικατάσταση	zastąpienie
αντικατάσταση	zamień
αντικατάσταση	zastąpić
αντικατάσταση	zastąpienia
αντικατάσταση	zastąpienie
αντικατάσταση	zastępstwo
αντικατάσταση	zastąpić
αντικατάσταση	wymiana
αντικατάσταση	zastąpienia
αντικατάσταση	zastępstwo
αντικατάσταση	zastąpienie
τοιχογραφίες	freski
τοιχογραφίες	murale
βιομηχανική	przemysłowy
βιομηχανική	przemysł
βιομηχανική	przemysłowych
βιομηχανική	przemysłowe
ενδείξεις	oznaczeń
ενδείξεις	wskazania
συνεργάτης	partner
συνεργάτης	partnerka
συνεργάτης	partnerem
συνεργάτης	partnera
συνεργάτης	wspólnik
συνεργάτης	współpracownika
συνεργάτης	współpracownik
συνεργάτης	wspólnik
συνεργάτης	współpracownik
ασκήσεις	ćwiczeń
ασκήσεις	ćwiczenia
κλαμπ	club
κλαμπ	klub
κλαμπ	klubie
κλαμπ	kluby
κλαμπ	trefl
κλαμπ	klubów
αλφάβητο	alfabet
εσωτερικά	wewnętrzny
εσωτερικά	wewnętrznego
εσωτερικά	wewnętrzne
εσωτερικά	wewnętrzna
εσωτερικά	wewnętrznie
επιρροές	wpływ
επιρροές	wpływy
επιρροές	wpływy
επιρροές	wpływów
περού	peru
έπαιζε	grało
έπαιζε	grał
έπαιζε	zagrali
σεναριογράφος	scenarzysta
αστερισμό	konstelacji
υποχρεώσεις	zobowiązania
υποχρεώσεις	obowiązki
υποχρεώσεις	zobowiązania
υποχρεώσεις	zobowiązań
υποχρεώσεις	zobowiązania
υποχρεώσεις	zobowiązań
σπήλαιο	jaskinia
σπήλαιο	jaskini
δέλτα	delta
μπράιαν	brian
μπράιαν	briana
φρανσουά	francois
φρανσουά	francois
φρανσουά	françois
ιδιωτική	private
ιδιωτική	prywatne
ιδιωτική	szeregowy
ιδιωτική	prywatna
ιδιωτική	prywatny
θετικά	pozytywna
θετικά	pozytywne
θετικά	dodatni
θετικά	pozytywnie
θετικά	pozytywny
δυσκολίες	trudności
δυσκολίες	trudność
δυσκολίες	trudności
τάφο	grobie
τάφο	nagrobek
τάφο	grób
τάφο	grobowiec
τάφο	grobie
τάφο	grób
τάφο	grobu
στάλθηκε	wysłany
στάλθηκε	wysłane
στάλθηκε	wysłano
ατομικό	indywidualny
ατομικό	indywidualne
ατομικό	poszczególnych
ατομικό	indywidualnie
αναφέρθηκε	zgłoszono
αναφέρθηκε	zgłaszane
αναφέρθηκε	zgłoszone
αναφέρθηκε	zgłoszony
αναφέρθηκε	zgłoszona
αναφέρθηκε	zgłosił
βουλγαρική	bułgarski
νομοθεσία	prawodawstwo
νομοθεσία	prawodawstwa
νομοθεσία	ustawodawstwo
αραβική	arab
αραβική	arabskie
αραβική	arabski
αραβική	arabskich
αραβική	arabskie
αραβική	arabski
δωρεάν	wolne
δωρεάν	wolna
δωρεάν	wolny
δωρεάν	bezpłatne
δωρεάν	free
βελιγραδίου	belgradzie
εξετάσεις	próby
εξετάσεις	badania
εξετάσεις	testy
εξετάσεις	egzaminy
εξετάσεις	egzamin
εξετάσεις	egzaminu
εξετάσεις	egzaminy
εξετάσεις	egzaminów
εξετάσεις	egzaminy
εξετάσεις	egzaminów
εξετάσεις	egzaminy
συνδυασμός	kombinacja
συνδυασμός	kombinacje
συνδυασμός	połączyć
τζαζ	jazz
τζαζ	jazzu
λάθη	błędy
λάθη	pomyłki
λάθη	błędów
λάθη	błędy
λάθη	błędów
σόλο	solo
αντάρτες	partyzantów
αντάρτες	powstańców
αντάρτες	partyzantów
αντάρτες	rebeliantów
αντάρτες	rebelianci
αντάρτες	buntowników
διατριβή	rozprawę
διατριβή	tezy
συνέπειες	skutki
συνέπειες	konsekwencje
συνέπειες	następstwa
συνέπειες	następstwa
φιλοσοφική	filozoficzne
προσωπικότητα	osobowość
προσωπικότητα	osobowości
βελιγράδι	belgradzie
οπαδούς	obserwujących
οπαδούς	wyznawców
ιερέας	ksiądz
ιερέας	księdza
ιερέας	kapłan
ιερέας	księża
νικώντας	pokonanie
επισκοπή	diecezja
επισκοπή	diecezji
ξενοδοχείο	hotel
διάσπαση	podział
διάσπαση	podziel
διάσπαση	split
επισήμως	formalnie
επισήμως	oficjalnie
στάλιν	stalin
στάλιν	stalina
στόχους	bramki
στόχους	cele
στόχους	celów
στόχους	bramek
επαγγελματικό	zawodowe
επαγγελματικό	zawodowych
επαγγελματικό	profesjonalne
επαγγελματικό	profesjonalna
επαγγελματικό	profesjonalny
επαγγελματικό	profesjonalnie
προβλήθηκε	wyemitowany
