den	az
ökad	emelkedett
ökad	megnövelt
ökad	megnőtt
ökad	megnövekedett
ökad	nőtt
edmond	edmond
diskutera	megvitatni
jul	karácsonykor
jul	karácsonyi
jul	karácsony
jul	jul
andy	andy
representerad	képviselt
representerad	képviselte
hollywood	hollywood
hollywood	hollywoodban
hollywood	hollywoodi
beskriva	ismertesse
beskriva	leírni
ställen	helyszínek
ställen	helyek
konsert	koncert
konsert	koncerten
frihet	szabadság
frihet	szabadság
leipzig	lipcsei
kevin	kevin
dalton	dalton
online	interneten
online	online
stjärna	csillagos
stjärna	csillag
stjärna	sztár
duck	kacsa
duck	duck
gerhard	gerhard
klostret	kolostorban
klostret	kolostor
klostret	kolostor
klostret	zárda
klostret	abbey
flygplanet	repülőgép
uppror	felkelés
uppror	felkelés
uppror	felkelés
uppror	lázadás
minskade	csökkent
minskade	csökkent
minskade	csökkentett
tegel	tégla
tegel	tégla
tegel	brick
barbara	barbara
flygplatsen	reptér
flygplatsen	repülőtér
linda	linda
utmärkt	kiváló
upptäckt	kimutatás
upptäckt	felfedezte
upptäckt	felfedezett
upptäckt	feltárt
upptäckt	észlelt
upptäckt	felfedezés
upptäckt	discovery
tolkning	értelmezés
tolkning	értelmezése
tolkning	értelmezése
idé	ötletem
idé	elképzelés
idé	ötlet
erica	erica
marc	marc
motorn	hajtómű
motorn	motor
tor	tor
tor	thor
målade	festett
målade	festette
målade	festve
planerade	tervezett
planerade	megtervezett
majoritet	többségi
majoritet	többség
säkerhet	biztonsági
säkerhet	biztonság
säkerhet	biztonsági
säkerhet	biztonság
xii	xii
äventyr	kaland
äventyr	kalandok
äventyr	kaland
äventyr	kalandjai
äventyr	kalandok
dna	dns
hår	haj
hår	szőr
heat	hőség
heat	hő
heat	fűtés
amerikanskt	amerikai
potter	potter
ryan	ryan
hopp	ugorj
hopp	ugrás
hopp	reményeim
hopp	reméli
hopp	remény
hopp	remélem
light	fény
light	light
light	fényt
pappa	apa
pappa	apu
pappa	apu
träsk	mocsár
harrison	harrison
simplex	simplex
påverkar	érint
påverkar	érinti
påverkar	befolyásolja
påverkar	befolyásoló
jensen	jensen
träffade	találkozott
träffade	met
träffade	találkoztunk
träffade	találkoztam
niklas	niklas
sea	tengeren
sea	tengeri
sea	tenger
blandning	keverés
blandning	mix
blandning	keverék
blandning	keverék
blandning	elegy
blandning	keverékek
blandning	keverék
blandning	keverési
skrift	írással
skrift	írás
skrift	írása
skrift	szentírás
hittades	megtalált
hittades	megtaláltam
hittades	talált
nyligen	nemrégiben
nyligen	nemrég
nyligen	mostanában
nyligen	nemrég
nyligen	legutóbbi
kvalitet	minőségi
kvalitet	minősége
kvalitet	minőség
jonathan	jonathan
vägrade	elutasított
slår	veri
tak	mennyezet
tak	plafon
tak	tető
tak	tetőn
tak	tetők
tak	tető
tak	tetőn
tak	mennyezet
tak	tak
flora	flora
huvudsakliga	fő
huvudsakliga	main
huvudsakliga	főbb
huvudsakliga	igazgató
lyckats	sikerült
kamp	harc
kamp	csata
kamp	küzdelem
kamp	harci
kamp	küzdelem
kamp	harc
kamp	harc
kamp	harcolni
vart	hol
vart	ahol
lagos	lagos
naturligt	természetes
naturligt	természetesen
utökad	meghosszabbított
utökad	kiterjesztett
utökad	kibővített
utökad	bővült
utökad	kiterjesztett
utökad	kibővített
utökad	megnövelt
risk	kockázat
risk	kockázatos
ungdom	fiatalok
ungdom	ifjúsági
ungdom	fiatalság
ungdom	ifjúság
möter	megfelel
detaljer	részletek
detaljer	részleteket
våld	erőszak
våld	erőszakos
påbörjade	kezdődött
påbörjade	kezdte
påbörjade	elkezdődött
kraj	kraj
jerusalem	jeruzsálem
kristus	krisztus
relation	kapcsolat
sebastian	sebastian
turkiska	török
tammerfors	tamperei
edgar	edgar
boys	fiuk
boys	fiúk
ständigt	folyamatosan
ständigt	állandóan
översättningar	fordítás
översättningar	fordítások
skull	szakét
skull	kedvéért
arts	művészet
arts	művészetek
arts	művészeti
conakry	conakry
skepp	hajóval
skepp	hajó
skepp	hajón
skepp	hajók
dottern	lányom
dottern	lánya
stödjer	támogatja
östersjön	balti
tros	hittem
tros	hitte
populärt	népszerű
populärt	népszerűek
populärt	aktuális
hävdade	igényelt
hävdade	állította
nebraska	nebraska
myndigheter	hatóságok
diego	diego
gottfried	gottfried
automatiskt	auto
automatiskt	automata
automatiskt	automatikus
automatiskt	automata
automatiskt	automatikus
automatiskt	automatikusan
automatiskt	automatikus
hjälper	segít
hjälper	segít
mönster	minta
mönster	terveket
mönster	tervek
mönster	minták
mönster	mintákat
belize	belize
schleswig	schleswig
ärkebiskop	érsek
breda	tág
breda	széles
breda	széles
hamnen	harbor
hamnen	kikötők
hamnen	kikötő
hamnen	port
hamnen	kikötő
hamnen	harbour
bestämmer	dönt
bestämmer	meghatározza
konserter	koncertek
johanna	johanna
johanna	joanna
möjliga	lehetséges
mallar	sablonok
samla	gyülekező
samla	összegyűjti
samla	gyűjteni
ungdomar	fiatalok
ungdomar	ifjúsági
ungdomar	fiatalság
ungdomar	ifjúság
ungdomar	serdülők
zhang	zhang
åskådare	néző
åskådare	nézők
åskådare	néző
åskådare	szemlélő
socialdemokraterna	szocialisták
bmw	bmw
siffror	számjegye
siffror	számjegy
siffror	számadatok
siffror	számok
siffror	figurák
siffror	számok
generellt	általánosságban
generellt	általában
generellt	átfogó
generellt	összességében
koch	koch
självständighet	autonómia
självständighet	függetlenség
wars	háborúk
faktum	tény
roussillon	roussillon
kommunerna	önkormányzatok
kommunerna	települések
foto	fényképek
foto	kép
foto	fénykép
foto	fotó
foto	fénykép
tell	mondd
pandanus	pandanus
akademiska	akadémiai
knight	lovag
tennis	tenisz
juridik	jogszabályok
juridik	jog
juridik	jogszabály
juridik	törvény
pro	pro
pro	profi
hälsa	egészségügy
hälsa	egészségügyi
hälsa	egészség
wagner	wagner
lloyd	lloyd
familjer	családok
dela	megosztás
dela	részesedése
dela	megosztás
dela	részesedés
dela	osztott
joakim	scrooge
innehålla	tartalmaznak
harbour	kikötő
harbour	harbour
lanka	lanka
nationell	nemzeti
nationell	országos
nationell	national
rita	rajzolni
rita	sorsolás
rita	rajzol
rita	döntetlen
rita	rajza
rita	rajz
rita	rajzol
rita	rita
ambassadör	nagykövet
lindström	lindström
sommar	summer
sommar	nyári
sommar	nyáron
sommar	nyár
hole	lyuk
hole	gödör
neil	neil
företrädare	képviselői
företrädare	képviselők
företrädare	reprezentatív
företrädare	képviselő
fot	gyalog
fot	láb
fot	lábak
fot	láb
fönster	windows
fönster	ablakok
fönster	ablak
fönster	ablak
fönster	ablakon
dennis	dennis
lantbrukare	farmerek
lantbrukare	gazdálkodók
lantbrukare	gazdák
lantbrukare	gazda
lantbrukare	gazdálkodó
lantbrukare	farmer
ersätta	helyettesítő
ersätta	pótlék
ersätta	helyettesíteni
fågeln	madár
erbjuder	ajánlatok
erbjuder	kínál
erbjuder	ajánlat
erbjuder	ajánlatokat
erbjuder	kínál
försvar	védelem
försvar	védekezés
försvar	védelmi
försvar	védelem
försvar	védekezés
försvar	védelmi
halvön	félsziget
begravd	eltemetve
box	box
box	rovat
box	láda
box	doboz
berättelse	mese
berättelse	sztori
berättelse	történet
berättelse	story
berättelse	története
berättelse	mese
berättelse	elbeszélés
räcker	elegendő
metoden	módszer
thüringen	türingia
tecknade	rajzfilm
tecknade	jegyzett
rudolph	rudolph
rudolph	rudolf
hoppas	remény
hoppas	remélem
turné	tour
turné	turné
turné	túra
homer	homer
enklare	könnyebb
enklare	könnyebben
enklare	egyszerűbb
enklare	egyszerűbben
enklare	egyszerűbb
verktyg	szerszám
verktyg	eszköz
verktyg	eszközök
verktyg	szerszám
verktyg	szerszámok
elsa	elsa
bryta	szünet
bryta	törés
matematik	matek
matematik	matematika
matematik	matematikai
matematik	matematika
matematik	matek
matematik	matematikai
matematik	matematika
tron	trón
tron	trónt
tron	hitem
tron	faith
tron	hit
tron	hittel
tron	hitet
tron	hit
nintendo	nintendo
asmara	aszmara
vii	vii
traditionell	hagyományos
traditionell	tradicionális
vega	vega
därav	ennélfogva
pjäs	játék
pjäs	játszani
pjäs	play
pjäs	játssz
vista	vista
montréal	montréal
förklara	elmagyarázni
kommendör	kapitány
kommendör	parancsnok
mörka	sötét
häckar	hedges
filosof	filozófus
förband	kötés
förband	kötést
förband	kötést
fåtal	kevesen
fåtal	pár
fåtal	kevés
fåtal	kevesek
fåtal	néhány
släktingar	hozzátartozók
släktingar	rokonok
achille	achille
benämning	megjelölés
benämning	megnevezés
benämning	kijelölés
benämning	címlet
kläder	ruházat
kläder	ruházata
kläder	ruhák
kläder	ruházat
kläder	ruha
kläder	ruhák
kläder	ruha
kläder	ruhát
offentlig	nyilvános
offentlig	nyilvánosság
offentlig	nyilvánosan
offentlig	publikus
race	faj
race	futam
race	verseny
fernando	fernando
process	eljárás
process	folyamat
skjuter	lő
skjuter	tüzelést
entertainment	szórakozás
entertainment	entertainment
entertainment	szórakoztató
entertainment	szórakoztatás
gary	gary
brett	széles
brett	brett
brett	tág
brett	széles
cliff	szikla
cliff	cliff
avsedd	tervezett
avsedd	szándékolt
mattias	mattias
mattias	mátyás
mattias	matthias
malta	máltai
malta	málta
kor	tehén
kor	tehenek
jobb	állás
jobb	meló
jobb	munka
jobb	állás
jobb	állások
jobb	munkahelyek
likhet	hasonlóság
likhet	hasonlóságot
likhet	hasonlóság
likhet	hasonlóság
kontrollera	kontroll
kontrollera	irányítás
kontrollera	vezérlő
kontrollera	ellenőrzési
kontrollera	ellenőrzés
kontrollera	csekk
kontrollera	csekket
kontrollera	ellenőrzés
storm	vihar
branch	branch
branch	ág
valparaíso	valparaíso
utomlands	tengerentúli
utomlands	külföldön
utomlands	külföldre
utomlands	offshore
saab	saab
story	sztori
story	történet
story	story
story	története
story	mese
coahuila	coahuila
ingenting	semmi
liu	liu
drift	drift
drift	operáció
drift	művelet
drift	működés
drift	üzemeltetés
expedition	expedíció
poitou	poitou
banks	banks
banks	bankokkal
banks	bankok
genomföra	végrehajtani
genomföra	végrehajtja
genomföra	végrehajtása
tallinn	tallinn
rex	rex
philipp	philipp
stuttgart	stuttgart
grenar	ágak
grenar	fiókok
volym	kötet
volym	térfogat
volym	mennyiség
volym	volumen
nyare	újabb
eng	eng
say	mondd
jefferson	jefferson
hope	remény
hope	remélem
tronen	trón
tronen	trónt
separat	külön
separat	különálló
separat	elkülönített
separat	külön
dyker	búvárkodás
dyker	búvár
dyker	merülés
dyker	merül
iväg	le
iväg	kikapcsolva
iväg	off
name	neve
name	név
drama	dráma
drama	drama
rike	királyság
rike	birodalom
rike	empire
rike	birodalom
roberts	roberts
avancerade	fejlett
avancerade	haladó
avancerade	előrehaladott
förhindra	megelőzni
förhindra	megelőzése
bridge	híd
bridge	bridge
bond	kötés
bond	kötvény
bond	kötelék
bond	bond
bostäder	elhelyezés
bostäder	lakás
bostäder	lakhatás
bostäder	lakások
trek	trek
matt	matt
bon	bon
marina	marina
marina	kikötő
marina	tengerész
marina	tengeri
marina	tengerészgyalogos
monica	monica
monica	mónika
eld	tűz
innehållet	tartalma
innehållet	tartalom
innehållet	tartalma
innehållet	tartalmát
innehållet	tartalom
kretsar	áramkörök
kretsar	áramkör
kretsar	áramkör
linjer	vonalak
linjer	sorok
marocko	marokkóban
marocko	marokkó
christoph	christoph
begäran	kérelmek
begäran	kéri
begäran	kérések
begäran	megkeresés
begäran	kérésére
begäran	kérésre
begäran	kérés
begäran	kérelem
beteckning	megjelölés
beteckning	megnevezés
beteckning	kijelölés
beteckning	címke
mått	méretek
mått	méretei
mått	mérések
mått	mérés
mått	mérés
mått	dimenzió
uganda	uganda
kust	part
kust	tengerpart
webbsida	weboldal
webbsida	honlap
webbsida	webhely
intermedia	intermedia
egenskap	attribútum
egenskap	ingatlan
egenskap	tulajdon
egenskap	ingatlanok
egenskap	tulajdonság
ellen	ellen
xian	xian
blockering	elzáródás
blockering	blokkoló
blockering	blokk
vallonien	vallónia
utrustning	berendezés
utrustning	berendezések
utrustning	felszerelés
utrustning	felszerelések
slagverk	ütős
återvända	visszatérés
återvända	vissza
återvända	visszatér
hål	lyuk
hål	gödör
hål	lyukak
teorin	elmélet
islam	iszlám
färdig	elkészült
färdig	befejezett
färdig	kész
färdig	kész
kings	királyok
eddie	eddie
nätverk	hálózat
nätverk	hálózati
nätverk	network
nätverk	hálózatok
definition	meghatározás
definition	meghatározása
förlorat	vesztett
förlorat	elveszett
förlorat	lost
copa	copa
regionala	regionális
planen	terv
flyttar	mozog
flyttar	költözés
flyttar	mozgó
flyttar	mozog
afrikanska	afrikai
milano	milánó
milano	milan
milano	milánói
milano	milánó
milano	milano
uppföljare	folytatás
självständig	független
självständig	önálló
självständig	függetlenek
självständig	autonóm
självständig	önálló
rico	rico
ekonomiskt	pénzügyi
ekonomiskt	anyagilag
ekonomiskt	pénzügyileg
ekonomiskt	gazdasági
ekonomiskt	gazdaságos
ekonomiskt	gazdaságilag
svarade	válaszolt
svarade	válaszolt
svarade	reagált
svarade	válaszolt
tankar	tankok
tankar	tartályok
tankar	gondolatai
tankar	gondolat
tankar	gondolatok
vårt	miénk
portugisiska	portugália
portugisiska	portugál
åttonde	nyolcadik
infoga	beszúrása
yorkshire	yorkshire
games	játék
games	játékok
glas	glass
glas	üveg
glas	pohár
pic	pic
finsk	finnország
finsk	finn
generation	nemzedék
generation	generáció
tyvärr	sajnos
tyvärr	sajna
village	település
village	falusi
village	falu
besökare	látogatók
besökare	látogatói
besökare	látogató
besökare	látogatói
besökare	látogató
mtv	mtv
hits	találat
aleksandr	alekszandr
aleksandr	sándor
aleksandr	alexander
noveller	regényeket
noveller	regény
förbund	fogadalom
förbund	szövetség
föreningar	szövetségek
föreningar	vegyületek
tryck	nyomás
tryck	ujjlenyomat
tryck	nyomtatás
tryck	push
tryck	nyomja
tryck	nyomd
fet	fet
fet	zsír
fet	zsírok
fet	fat
fet	kövér
hänger	lóg
hänger	lóg
hänger	akasztás
marianne	marianne
body	test
body	testem
body	holttest
nicolas	nicolas
rubrik	főcím
rubrik	irány
rubrik	cím
rubrik	címe
rubrik	beosztás
moselle	moselle
field	mező
raka	egyenesen
raka	egyenes
journal	journal
journal	napló
journal	lap
journal	lapjában
misslyckades	elbukott
misslyckades	sikertelen
fra	fra
plata	plata
struktur	struktúra
struktur	szerkezet
struktur	felépítés
struktur	építmény
adrian	adrian
finner	talál
finner	megtalálja
undersökning	vizsgálat
undersökning	nyomozás
undersökning	kivizsgálás
undersökning	vizsgálat
undersökning	vizsga
undersökning	felmérés
undersökning	felmérést
undersökning	felmérések
reklam	hirdetési
reklam	hirdetések
reklam	hirdetés
reklam	reklám
reklam	hirdetés
reklam	reklám
bära	vinni
bära	viselni
master	mester
hunter	hunter
hunter	vadász
avdelning	részleg
avdelning	megye
avdelning	részleg
avdelning	szakasz
avdelning	szekció
avdelning	cím
avdelning	címe
avdelning	beosztás
perioder	időszakok
miljon	millió
vermont	vermont
impatiens	impatiens
mac	mac
venedig	velencei
venedig	velence
net	háló
net	nettó
net	net
oaxaca	oaxaca
hjärta	szívem
hjärta	szívvel
hjärta	szív
våningar	padlót
våningar	padló
speciell	különleges
speciell	speciális
gyllene	golden
gyllene	arany
blod	vér
blod	véres
blod	blood
inomhus	beltéri
inomhus	belül
inomhus	beltéri
inomhus	fedett
inomhus	benti
jerry	jerry
jordbruk	gazdálkodás
jordbruk	tenyésztés
jordbruk	mezőgazdasági
jordbruk	mezőgazdaság
fisher	fisher
tower	tower
tower	torony
carpenter	ács
carpenter	carpenter
carpenter	asztalos
jenny	jenny
atlanta	atlanta
atlanta	atlantában
atlanta	atlantai
konstruktion	építkezés
konstruktion	építési
konstruktion	építés
konstruktion	dizájn
konstruktion	tervezési
konstruktion	design
konstruktion	tervezés
saône	saône
konservativa	konzervatívok
konservativa	konzervatívok
konservativa	konzervatív
ange	ange
ange	szett
ange	set
ange	beállítva
ange	forgatás
ange	meghatározza
dao	dao
microsoft	microsoft
gun	fegyver
gun	pisztoly
kenneth	kenneth
powell	powell
situationen	szituáció
situationen	helyzet
samlingar	gyűjtemények
semifinalen	elődöntőben
semifinalen	elődöntő
oval	ovális
tjeckoslovakien	csehszlovákia
ändrade	módosult
ändrade	módosított
ändrade	módosítva
segern	győzelem
astrid	astrid
valen	bálna
egendom	ingatlan
egendom	tulajdon
egendom	ingatlanok
egendom	tulajdonság
egendom	birtok
anfall	roham
anfall	rohamok
anfall	görcsök
anfall	támadás
anfall	roham
flickor	csajok
flickor	lányok
självständigt	független
självständigt	önálló
självständigt	függetlenek
självständigt	önállóan
självständigt	függetlenül
självständigt	függetlenség
denis	denis
come	gyere
original	eredeti
barry	barry
styrelse	deszka
styrelse	fedélzeten
styrelse	tábla
hotel	szálloda
hotel	hotel
hugh	hugh
guide	kalauz
guide	útmutató
hänsyn	megfontolás
hänsyn	figyelembe
curtis	curtis
minskar	csökken
minskar	csökken
minskar	csökkenő
driva	drift
geografiska	földrajzi
geografiska	földrajzi
huvudkontor	főhadiszállás
huvudkontor	székhely
dator	számítógép
dator	komputer
dator	computer
spindlar	pókok
vetenskap	tudomány
ortodoxa	ortodox
parallellt	párhuzamos
parallellt	párhuzamosan
iris	iris
alta	alta
figurer	számadatok
figurer	számok
figurer	figurák
figurer	karakterek
figurer	szereplők
nina	nina
isaac	isaac
skilja	különbséget
tillhörighet	hovatartozás
tillhörighet	tartozó
trupp	brigád
trupp	osztag
trupp	katonák
trupp	csapatok
ralph	ralph
olja	olaj
olja	kőolaj
olja	olajjal
olja	olajat
term	távú
term	kifejezés
peters	peters
jamaica	jamaica
hund	kutyus
hund	kutya
hund	kutyák
hund	kutyáknak
hund	kutya
halv	fele
resan	utazás
zimbabwe	zimbabwei
zimbabwe	zimbabwe
