категорія	kategorya
відчуття	nararamdaman
візантії	byzantium
знизу	ibaba
знизу	ibaba
знизу	ilalim
мотор	motor
запобігання	iwas
запобігання	prevention
запобігання	pagpigil
етапу	phase
сигнал	senyas
сигнал	signal
сигнал	hudyat
християнство	kristiyanismo
знати	alam
знати	kilala
обрання	inihalal
обрання	hinalal
ціна	presyo
приймати	hosting
витрат	gastos
штати	states
штати	estado
штати	unidos
дитина	baby
дитина	sanggol
дитина	anak
дитина	bata
постанова	regulasyon
боснії	bosnia
арена	arena
романів	nobelang
поляки	poles
половину	kalahati
половину	kalahating
половину	half
особисті	personal
відновлено	naipagpatuloy
відновлено	ibinalik
жак	jacques
японські	hapon
японські	japanese
японські	hapones
хімічна	chemical
хімічна	kemikal
надають	ibigay
отримані	natanggap
богослов	teologo
франс	frans
данія	denmark
перспективи	prospects
перспективи	perspektibo
перспективи	pananaw
теперішній	kasalukuyan
приготування	paghahanda
ірландія	ireland
луганськ	luhansk
перенесено	balot
йшли	naglakad
перейти	tumalon
перейти	goto
джонс	jones
джонс	johns
бачить	nakakakita
комедія	katatawanan
комедія	comedy
проведені	assist
анджелес	angeles
буенос	buenos
мішель	michelle
мішель	michel
солдати	sundalo
освітлення	lighting
освітлення	ilaw
видавець	publisher
допомога	tulong
допомога	tulungan
послідовність	sequence
дуб	quercus
дуб	oak
дуб	robles
думи	duma
громадсько	socio
реконструкція	tatag
початкова	initial
початкова	inisyal
збір	pangongolekta
снд	cis
використати	gamitin
давні	ancient
давні	sinaunang
пустелі	desert
пустелі	disyerto
зведення	buod
ланки	lanka
розклад	iskedyul
розклад	schedule
розклад	timeline
карт	baraha
вояки	sundalo
суміші	mix
суміші	halo
суміші	ihalo
птах	ibon
тулузи	toulouse
вступу	membership
прийняли	tinanggap
залежність	dependensiya
залежність	addiction
залежність	dependiyensiya
подав	file
плюс	plus
вирощування	paglilinang
хорватія	croatia
вниз	down
вниз	pababa
вниз	pababang
зерна	butil
житлових	residential
житлових	tirahan
частинами	parts
файли	files
файли	file
човнів	bangka
надії	aasa
надії	umaasa
надії	umasa
надії	sana
данило	daniel
данило	danilo
наступна	kasunod
наступна	susunod
наступна	next
августа	augusta
кільця	singsing
кільця	rings
топ	tuktok
топ	nangunguna
топ	itaas
дитяча	anak
дитяча	bata
ніна	nina
правопису	pagbaybay
правопису	baybay
шкоди	saktan
шкоди	makasama
замінити	palitan
концерти	konsiyerto
умовами	tuntunin
умовами	takda
олімпійська	olimpiko
олімпійська	olympic
журналів	log
виходячи	assuming
дозволу	pahintulot
дозволу	permiso
графіки	plots
графіки	tsart
графіки	charts
графіки	graphics
минуле	nakaraan
минуле	nakalipas
минуле	nakaraang
сприйняття	perception
вказують	ipahiwatig
євробачення	paligsahan
євробачення	contest
літо	summer
наса	nasa
свідчення	patotoo
посіла	nanalo
посіла	panalo
дітьми	pambata
татари	tatars
науковець	siyentipiko
подібний	kapareho
подібний	magkatulad
подібний	katulad
виробник	producer
виробник	tagagawa
виробник	gumagawa
дах	bubong
вивчає	natututo
вивчає	araling
вивчає	aral
учень	pupil
західні	kanluranin
західні	western
відвідувачів	bisita
подвійна	dobleng
подвійна	double
подвійна	doble
згоди	pahintulot
згоди	concord
жила	nanirahan
жила	tumira
науковців	scientist
науковців	siyentipiko
передано	lumipas
передано	pasado
слава	glory
слава	luwalhati
слава	kaluwalhatian
доступні	available
доступні	magagamit
доступні	makukuha
коледжі	colleges
коледжі	college
коледжі	kolehiyo
передній	harapan
передній	harap
напрям	direction
напрям	direksiyon
напрям	direksyon
відсоток	porsiyento
відсоток	porsyento
відсоток	percentage
відсоток	porsiyento
відсоток	percent
парафії	parokya
прості	simple
прості	simpleng
врятувати	pagsagip
врятувати	pagligtas
врятувати	rescue
задоволення	satisfaction
задоволення	kasiyahan
задоволення	tuwa
задоволення	kasiyahan
опубліковано	inilathala
опубліковано	publish
опубліковано	nagpaskil
розглядати	gamutin
розглядати	treat
китайський	intsik
китайський	tsino
китайський	chinese
енциклопедичний	encyclopedic
удмуртія	udmurtia
дебют	debut
пояснити	explain
пояснити	ipaliwanag
ґрунт	lupa
герман	hermann
герман	aleman
герман	herman
гітарист	gitarista
поверх	sahig
поверх	palapag
святкування	pagdiriwang
святкування	selebrasyon
колії	daambakal
колії	sukatin
чорногорії	montenegro
олімпіади	olimpiko
олімпіади	olympic
повільно	mabagal
частинки	particles
частинки	butil
стівен	stephen
стівен	esteban
стівен	steven
рано	maagang
рано	maaga
китайські	intsik
китайські	tsino
китайські	chinese
очки	points
мен	meng
мен	maine
