در	врата
شفاف	транспарентно
شفاف	транспарентен
شفاف	транспарентни
شفاف	фолија
شفاف	транспарентноста
شفاف	транспарентност
امضای	потпишувањето
امضای	потпишување
لیگا	лига
قبایل	племиња
قبایل	кланови
دام	замка
دام	стапица
دام	дом
دام	dom
داگلاس	даглас
نابودی	истребување
نابودی	истребување
نابودی	деструкција
نابودی	уништување
پسران	дечки
پسران	момци
پسران	момчиња
پسران	машки
پسران	синови
پسران	синовите
سرنوشت	судбината
سرنوشت	судбина
سرنوشت	судбината
سرنوشت	судбина
حیاط	дворот
حیاط	двор
حیاط	двор
حیاط	јард
آنگولا	ангола
اشتغال	вработувања
اشتغال	вработување
رایگان	слободни
رایگان	бесплатно
رایگان	слободно
رایگان	слободна
رایگان	слободен
گیرنده	примач
گیرنده	примачот
گیرنده	примач
تبریزی	тебризи
افکار	мисли
ونیز	венеција
ونیز	венеција
قد	висок
قد	висока
قد	висина
لئون	лион
لئون	леон
برف	снег
داور	судија
داور	судијата
نپال	непал
ارباب	господар
ارباب	мајстор
ارباب	мајсторот
ارباب	master
پردیس	кампусот
پردیس	кампус
بازنشسته	пензионираниот
بازنشسته	пензиониран
بازنشسته	пензионирани
چارچوب	рамка
بدنه	тело
بدنه	трупот
دیر	доцна
دیر	доцни
دیر	касно
دیر	срна
دیر	елен
دیر	елени
سروده	составено
سروده	составен
سروده	составена
سروده	составени
سفیران	амбасадорите
سفیران	амбасадори
اضافی	премиум
اضافی	премија
اضافی	premium
اضافی	дополнително
اضافی	дополнителни
اضافی	дополнителна
اضافی	додатни
اضافی	дополнителен
اضافی	екстра
دما	температура
دما	температури
غنی	богата
غنی	богато
غنی	богат
غنی	богати
غنی	рич
خودداری	воздржување
خودداری	рефрен
خودداری	одбивање
مخلوط	мешани
مخلوط	мешано
مخلوط	мешан
مخلوط	мешана
مخلوط	помешани
مخلوط	мешајте
مخلوط	мешавина
مخلوط	мешаат
مخلوط	микс
نی	неј
پاپوآ	папуа
آسان	лесни
آسان	лесен
آسان	лесно
آسان	лесна
شارل	чарлс
شارل	шарл
بلک	црн
بلک	црна
بلک	црно
بلک	црни
بلک	црнец
شوشتر	шустер
نگرانی	загриженост
فرایندهای	процеси
جعفری	магдонос
سانتیمتر	сантиметар
فیلمنامه	сценарио
تکنیک	техника
فرش	тепихот
فرش	килим
فرش	килим
فرش	тепих
صالح	салих
صالح	салех
ایسلند	исланд
گندم	зрна
گندم	зрно
گندم	житарици
گندم	жито
گندم	пченица
گندم	жито
گندم	пченицата
حیوان	ѕвер
حیوان	животинско
حیوان	животно
حیوان	животински
دیدنی	спектакуларна
دیدنی	спектакуларно
دیدنی	спектакуларен
اپل	епл
اپل	јаболко
اپل	apple
ساموئل	самуил
ساموئل	семјуел
ساموئل	самоил
ساموئل	самуел
عزیزی	азизи
منتقد	критичари
منتقد	критичар
مکانیکی	механички
سرگرمی	хоби
سرگرمی	хоби
سرگرمی	забавен
سرگرمی	забава
سرگرمی	забавни
ائتلاف	сојуз
ائتلاف	алијанса
ائتلاف	алијансата
ائتلاف	коалиција
ازای	одразувајќи
ناقص	несовршени
ناقص	нецелосни
ناقص	нецелосна
خرس	мечиња
خرس	мечките
خرس	мечки
خرس	мече
خرس	мечка
خاکی	нечистотија
کاپیتان	капетанот
کاپیتان	капетане
کاپیتان	капетан
مراجع	упатува
