категорија	kategória
паралели	párhuzamok
исправка	korrekció
исправка	korrekciós
исправка	kiigazítás
исправка	helyesbítés
исправка	javítás
тот	toot
тот	toth
скара	barbecue
скара	barbecue
скара	grill
скара	grill
ривс	reeves
мејер	mayer
курир	futár
курир	hírnök
курир	messenger
курир	futár
конкурентност	versenyképességi
конкурентност	versenyképesség
литар	literes
литар	liter
литар	literes
литар	liter
солено	sós
несигурна	bizonytalan
спонтан	spontán
хорнер	horner
интегрирана	integrált
славно	dicső
славно	dicsőséges
почетно	kezdeti
ком	com
јејл	yale
епитет	sírfelirat
трибунал	törvényszék
мисионер	misszionárius
закопана	eltemetve
зајакнат	megerősített
првенец	búcsúbeszédet
простатата	prosztata
стандардизирана	szabványosított
искривување	torzulás
далтон	dalton
зебра	zebra
продолжени	meghosszabbított
продолжени	kiterjesztett
продолжени	kibővített
пиксел	képpont
скапоцен	értékes
скапоцен	drága
седло	nyereg
шеќери	cukorral
пиратство	kalózkodás
госпоѓица	kisasszony
провизии	rendelkezések
провизии	rendelkezés
носорозите	orrszarvúak
фармер	gazda
фармер	gazdálkodó
фармер	farmer
номади	nomádok
пепелашка	hamupipőke
шатор	sátor
прилагодувања	kiigazítás
прилагодувања	beállítások
прилагодувања	kedvezmények
прилагодувања	preferenciák
прилагодувања	beállítások
реза	reza
ахмад	ahmed
ахмад	ahmad
агресивна	agresszív
чилеански	chile
чилеански	chilei
педагошкиот	pedagógiai
медеја	médea
грегор	gregor
инвеститор	befektetők
инвеститор	befektetői
инвеститор	befektető
етанол	etanol
ридли	ridley
авицена	avicenna
снајдер	snyder
наметнати	kivetett
пристапност	hozzáférhetőség
илирија	illyria
гледањето	nézni
гледањето	nézem
гледањето	nézi
аце	ász
аце	ace
наплаќа	töltés
брошура	ismertető
брошура	füzet
легендарната	legendás
дузина	tucatnyi
дузина	tucat
хенк	hank
хенк	henk
егзистенцијата	megélhetését
егзистенцијата	megélhetésüket
модеми	modemek
картичката	kártya
врне	esik
рефлекси	reflexek
откажани	törölve
откажани	törölt
откажани	lemondás
откажани	lemondta
откажани	törölve
делумен	részleges
делумен	részlegesen
либор	libor
корита	tálakat
жерард	gerard
дре	dre
армин	armin
ласло	lászló
чосер	chaucer
ариел	ariel
соочување	konfrontáció
соочување	összecsapás
гејтс	kapuk
гејтс	gates
гејтс	kapu
емотивна	érzelmi
емотивна	érzelmes
екстремна	szélsőséges
екстремна	extrém
разбирливо	érthető
отруен	megmérgezték
отруен	mérgezett
епидемиологија	járványtan
пјотр	piotr
велч	welch
гала	gála
двојазични	kétnyelvű
обвинување	vád
рапери	rapperek
панели	panelek
новинарка	újságíró
добрина	kedvesség
раш	rush
раш	rohanás
стаорец	patkányt
стаорец	patkány
смешни	vicces
смешни	nevetséges
цитау	zittau
магацин	raktár
магацин	raktárban
магацин	tároló
магацин	tárolás
магацин	raktár
бирократски	bürokratikus
атахуалпа	atahualpa
емоција	érzelmek
емоција	érzelem
делфини	delfinek
стогодишнината	centenáriumi
желудник	has
желудник	gyomor
далечински	távirányító
далечински	távoli
корал	coral
угнетување	elnyomás
кисели	savanyú
гилгамеш	gilgames
заглавието	fejléc
заглавието	fejes
дармштат	darmstadt
луи	louie
регрутиран	felvett
овозможен	engedélyezve
валидни	érvényes
распознавање	felismerés
распознавање	felismerve
распознавање	felismerése
процена	becsült
процена	becslés
имиграцијата	bevándorlási
имиграцијата	bevándorlás
поседувањето	birtokolni
алб	alb
републикански	republikánusok
републикански	republikánus
љубомора	féltékenység
љубомора	irigység
глаукома	glaukóma
уна	una
извршител	elkövető
извршител	végrehajtó
гарнизонот	garrison
предизвикувач	kihívó
реноар	renoir
офанзивата	sértő
офанзивата	támadó
гулд	gould
далечното	távoli
продор	behatolás
загрижена	érintett
загрижена	aggódó
загрижена	aggódom
загрижена	aggódik
акционер	részvényes
акционер	részvényes
паразитски	parazita
паразитски	élősködő
заробеник	rab
заробеник	fogoly
заробеник	elítélt
заробеник	fogságban
заробеник	fogoly
откритијата	felfedezések
опфат	hatálya
опфат	hatály
моб	maffia
моб	csőcselék
стоеше	állt
стоеше	álltam
спасувачи	mentőcsapat
извлечени	kivont
коментатор	kommentátor
маскота	kabala
крадат	lop
крадат	lopni
крадат	ellopni
мулен	moulin
мулен	mullen
духовност	spiritualitás
директорат	igazgatóság
козаци	kozákok
калибар	kaliber
калибар	kaliberű
калибар	kaliberű
изговори	kifogás
изговори	kifogások
потреси	remegés
буч	butch
исчисти	világos
исчисти	tiszta
исчисти	megtisztítsa
исчисти	tiszta
исчисти	clean
претплата	előfizetés
самоубиства	öngyilkos
самоубиства	öngyilkosság
самоубиства	öngyilkosok
самоубиства	öngyilkosságok
паметни	okos
паметни	intelligens
паметни	smart
симпозиум	szimpózium
симпозиум	tanácskozás
пеги	peggy
апел	fellebbezési
апел	fellebbezés
апел	ellenvetés
пентагон	pentagon
веслање	evezés
фалсификување	hamisítás
фалсификување	hamisítvány
фалсификување	hamisított
земјоделец	gazda
земјоделец	gazdálkodó
земјоделец	farmer
колосеумот	colosseum
