que	że
gluons	gluony
kinder	kinder
cacauet	orzechowe
cacauet	orzeszki
pcs	komputery
pcs	szt
quam	quam
henson	henson
mella	mella
drago	drago
relativisme	relatywizm
radek	radek
condorcet	condorcet
valence	valence
contradictori	sprzeczne
enna	enna
sncf	sncf
wikia	wikii
cassano	cassano
apollinaire	apollinaire
pka	pka
cervus	cervus
hackman	hackman
candelera	candelaria
fotoperiodisme	fotoreportaż
ahn	ahn
yamada	yamada
gottlob	gottlob
scooby	scooby
invertits	zainwestował
monreale	monreale
leona	leona
sejm	sejm
cheikh	cheikh
adaptatiu	adaptacyjne
depp	depp
estadísticament	statystycznie
jace	jace
badi	badi
immunoglobulina	immunoglobuliny
worldstatesmen	worldstatesmen
loggia	loggia
laureano	laureano
raider	raider
condes	condes
neologismes	neologizmów
haag	haag
liudmila	ludmiła
decent	przyzwoicie
decent	przyzwoity
decent	przyzwoite
asnières	asnières
trinité	trinité
naps	rzepy
aglomeracions	aglomeracji
bardi	bardi
sturges	sturges
frantz	frantz
tunica	tunica
yoshino	yoshino
mitologies	mitologie
aignan	aignan
importada	przywożone
importada	przywiezione
importada	importowanych
importada	importowane
importada	import
tes	tes
claveguera	właz
moutiers	moutiers
drupa	pestkowiec
navega	przeglądanie
navega	przeglądania
navega	przeglądać
timişoara	timișoara
mútues	wzajemna
mútues	wzajemnego
mútues	wzajemne
köthen	köthen
subsidiàries	zależnych
subsidiàries	zależne
atis	atis
amulets	amulety
hur	hur
convertible	zamienne
convertible	kabriolet
biològicament	biologicznie
notòriament	notorycznie
universalis	universalis
naissance	naissance
magni	magni
mankiewicz	mankiewicz
elixir	eliksir
prohibeixen	zakazać
ariana	ariana
sanger	sanger
freising	freising
agis	agis
geisha	gejsza
appel	appel
prd	prd
cranach	cranach
clematis	powojnik
bana	bana
pils	pils
rescata	ratuje
saràtov	saratów
safir	sapphire
wai	wai
palgrave	palgrave
covard	tchórz
brea	brea
pato	pato
nürburgring	nürburgring
pcx	ccp
inlet	wlocie
flinders	flinders
rodiónova	rodionowa
formularis	formularze
formularis	formy
formularis	formularzy
políptic	poliptyk
kohl	kohl
unita	unita
cassino	cassino
amaury	amaury
pavarotti	pavarotti
noto	noto
ritz	ritz
curtiz	curtiz
enfield	enfield
plzeň	pilzno
châteauroux	châteauroux
hetman	hetman
millie	millie
guardats	trzymane
guardats	trzymany
arracades	kolczyki
falcao	falcao
salmanassar	salmanasar
criades	pokojówki
oncologia	onkologii
cobo	cobo
exponencialment	wykładniczo
grandiflora	wielkokwiatowa
edulis	edulis
valquíria	walkiria
retour	retour
sunt	sunt
logroño	logroño
mandalay	mandalay
cavalieri	cavalieri
koh	koh
combo	combo
combo	kombinacja
gàbies	klatek
gàbies	klatki
wolverhampton	wolverhampton
escalafó	szeregi
rapp	rapp
vaduz	vaduz
scotti	scotti
barbra	barbra
toussaint	toussaint
cornel	cornel
intimidar	zastraszyć
bentheim	bentheim
hammett	hammett
obsidiana	obsidian
kahlo	kahlo
isp	isp
bene	bene
bolingbroke	bolingbroke
piaget	piaget
avranches	avranches
intifada	intifada
partenkirchen	partenkirchen
fenilalanina	fenyloalaniny
almàssera	młyn
almàssera	mill
hornets	szerszenie
estanislao	estanislao
natale	natale
brugge	brugge
garfunkel	garfunkel
joris	joris
ils	ils
diop	diop
straße	straße
fierro	fierro
chuang	chuang
ascanio	ascanio
ganimedes	ganimedes
jonah	jonah
huracán	huracán
practicades	praktykowane
officinale	officinale
raimondi	raimondi
pubs	puby
pleyel	pleyel
champigny	champigny
basco	basco
txernivtsí	czerniowce
amputació	amputacji
sòrabs	łużyczan
hospitalitzat	hospitalizowany
cinque	cinque
sebastião	sebastião
vegetarià	wegetariańskie
araújo	araújo
pycnonotus	pycnonotus
wojciech	wojciech
hobby	hobby
imago	imago
touring	touring
unificats	zjednoczone
unificats	jednolitego
unificats	zjednoczona
dissetena	siedemnastego
oblidant	zapomnienie
oblidant	zapominam
oblidant	zapomina
oblidant	zapominając
sorgo	sorgo
acuta	zaostrzona
morgana	morgana
invitacions	zaproszeń
invitacions	zaprasza
invitacions	zaproszenia
cochabamba	cochabamba
manoir	manoir
reescriptura	przepisać
suso	suso
viquidites	wikicytaty
lynne	lynne
anwar	anwar
uchida	uchida
bertolucci	bertolucci
prioritzar	priorytet
dulko	dulko
frega	roza
babe	babe
babe	kochanie
babe	laska
rotllos	rolkach
rotllos	bułki
rotllos	bułeczki
rotllos	rolls
rotllos	rolki
aenobarb	ahenobarbus
kerman	kerman
sostenibles	zrównoważona
sostenibles	zrównoważonego
sostenibles	zrównoważone
sostenibles	zrównoważony
llesques	plastry
gareth	gareth
carregadors	ładowarki
steinberg	steinberg
mandir	mandir
shropshire	shropshire
brod	brod
linaria	lnica
grammophon	grammophon
hipnosi	hipnoza
hipnosi	hipnozy
ape	małpa
asi	asi
boole	boole
longo	longo
superades	wyprzedzony
boavista	boavista
delaunay	delaunay
thun	thun
bodes	śluby
bodes	ślubów
bodes	wesela
dinara	dinara
kev	kev
powerpc	powerpc
homofòbia	homofobii
cooh	cooh
carbo	carbo
brookhaven	brookhaven
christiaan	christiaan
turmells	kostki
turmells	kostek
michaels	michaels
conserge	dozorca
conserge	woźny
conserge	dozorca
herrmann	herrmann
lumet	lumet
desqualificació	dyskwalifikację
rpr	rpr
nouvel	nouvel
galveston	galveston
begonia	begonia
ichi	ichi
argentinos	argentinos
gilliam	gilliam
carrière	carrière
fête	fête
insectívors	owadożernych
executable	wykonywalny
hordeum	hordeum
wickmayer	wickmayer
zombies	zombie
zombies	zombi
bolvir	florydy
bolvir	floryda
càritas	caritas
jānis	jānis
avorrit	znudzony
avorrit	nudy
reconnaissance	rozpoznanie
reconnaissance	zwiad
reconnaissance	rekonesans
tiranosaure	tyranozaur
alles	alles
květa	květa
merton	merton
altair	altair
katowice	katowice
carolus	carolus
milhaud	milhaud
estirada	spięty
estirada	rozciągnięty
calçons	majtki
nucleic	nukleinowego
southland	southland
rocher	rocher
sandàlies	sandały
persuasió	perswazji
enver	enver
trafford	trafford
abocat	płynące
momo	momo
garrulus	garrulus
benigno	benigno
amx	amx
richland	richland
feldman	feldman
rookies	żółtodzioby
schulze	schulze
professionalitat	profesjonalizm
galió	galeon
kessler	kessler
piaf	piaf
appleton	appleton
nist	nist
kari	kari
laffont	laffont
tuttle	tuttle
nsa	nsa
nsa	abn
système	système
merseburg	merseburg
argento	argento
roussel	roussel
striptease	pasek
striptease	strip
athlon	athlon
luba	luba
hayworth	hayworth
yam	yam
yam	jam
bentham	bentham
aspergillus	aspergillus
benedetti	benedetti
sarotherodon	leka
monika	monika
pinot	pinot
enrich	wzbogacić
paulino	paulino
sufyan	sufjan
depurat	oczyszczony
depurat	oczyszczona
depurat	oczyszczone
veronese	veronese
analogies	analogie
irreversibles	nieodwracalne
braçalet	bransoletka
braçalet	bransoletki
hipposideros	płatkonos
mun	mun
coordinades	skoordynowane
coordinades	skoordynowany
ubangui	ubangi
gösta	gösta
barbour	barbour
adversus	adversus
remissió	umorzenie
heralds	zwiastuje
yandex	yandex
mattei	mattei
bilirubina	bilirubiny
neutrí	neutrino
ceauşescu	ceauşescu
mew	mew
mareuil	mareuil
petroleum	naftowa
baa	baa
hanja	hancha
gaba	gaba
implants	implanty
porteño	porteño
barro	barro
juraments	przysięgi
dassault	dassault
doblant	podwojenie
dupuy	dupuy
elagàbal	heliogabala
sureres	korki
knowle	knowle
astoria	astoria
vaast	vaast
thunderbird	thunderbird
fanatisme	fanatyzm
desertor	dezerter
leeuw	leeuw
mchale	mchale
maugham	maugham
thiers	thiers
complementada	uzupełnione
decapitar	ścięty
precipici	przepaścią
podcast	podcast
neuengamme	neuengamme
griseb	griseb
dax	dax
posicionat	umieszczone
maximilien	maximilien
bloomfield	bloomfield
picos	picos
trenton	trenton
frankfurter	frankfurter
astrid	astrid
handicap	handicap
existències	akcje
existències	zapasy
existències	zapasów
cunegunda	kinga
dominiques	dominikanie
deliberacions	rozważania
deliberacions	obrad
deliberacions	obrady
perpetua	utrwala
demòcrit	demokryt
warcraft	warcraft
motörhead	motörhead
pirandello	pirandello
terapeuta	terapeuty
terapeuta	terapeuta
glamour	glamour
dipoena	dipoena
arctica	arctica
avorrida	nudny
avorrida	nuda
avorrida	nudy
avorrida	nudne
avorrida	znudzony
avorrida	nudy
oper	oper
highlanders	highlanders
insegur	niepewne
insegur	niepewność
insegur	niepewna
insegur	niepewnie
insegur	niepewny
fregida	smażenia
ruffo	ruffo
molise	molise
fff	fff
galactosa	galaktozy
cienfuegos	cienfuegos
petliura	petlura
fadrique	fadrique
kuo	kuo
berrugues	brodawki
keita	keita
binda	binda
divuitena	xviii
divuitena	eighteenth
vergine	vergine
nuggets	nuggets
pecadors	grzeszników
pecadors	grzesznicy
schwarzenegger	schwarzenegger
abelard	abelard
madsen	madsen
mda	mda
isabela	isabela
dicaprio	dicaprio
naismith	naismith
nanterre	nanterre
torii	torii
indignat	oburzony
rutgers	rutgers
dominici	dominici
hollande	hollande
gabino	gabino
pozzo	pozzo
pèsol	grochu
cobrat	zrealizowany
poésie	poésie
ferruccio	ferruccio
gambit	gambit
esquemàtica	schemat
esquemàtica	schematy
malé	malé
bulldog	buldog
malèvitx	malewicz
rieti	rieti
melmelada	jam
melmelada	dżem
streisand	streisand
escriboni	skryboniusz
msv	msv
vid	vid
créteil	créteil
deteriorant	pogorszeniu
voy	voy
arbrat	leśne
arbrat	woodland
arbrat	drzewa
apatita	apatyt
leiva	leiva
anagni	anagni
betània	bethany
llibreta	notes
llibreta	zeszyt
llibreta	notatnik
btv	btv
fergus	fergus
ocho	ocho
arseni	arsienij
sofà	kanapie
sofà	kanapa
sofà	kanapy
scarlett	scarlett
hagiografia	hagiografia
llaminadures	cukierki
llaminadures	candy
llaminadures	cukierek
llaminadures	słodycze
diff	diff
diff	różnica
gladiator	gladiator
maury	maury
marini	marini
cdma	cdma
neuer	neuer
osce	obwe
canela	cynamon
audubon	audubon
intimidació	zastraszanie
instructors	instruktorów
tequila	tequila
puck	krążek
puck	puck
boonen	boonen
dún	dún
vries	vries
epo	epo
gerda	gerda
cubeta	wiadro
ipc	ipc
pandereta	tamburyn
patiño	patiño
ignoren	zignorował
maçons	masonów
rampal	rampal
fòlic	foliowego
erbach	erbach
euroregió	euroregion
mila	mila
kreutz	kreutz
asiago	asiago
carmesí	crimson
funes	funes
passy	passy
dmc	dmc
fenomenologia	fenomenologii
ruskin	ruskin
chino	chino
subcultura	subkultura
cocu	cocu
mollis	mollis
enriqueix	wzbogaca
dupuis	dupuis
amfípolis	amfipolis
gahan	gahan
recepcions	przyjęć
dst	dst
roch	roch
hammersmith	hammersmith
gert	gert
sull	sull
antimatèria	antymaterii
exclouen	wykluczyć
aichi	aichi
precursores	prekursorów
raimondo	raimondo
rosita	rosita
copyleft	copyleft
castanya	kasztan
michaelis	michaelis
sublimació	sublimacji
bagration	bagration
notificacions	powiadamianie
notificacions	zgłoszenia
notificacions	powiadomienia
notificacions	powiadomień
tenuirostris	noddy
claremont	claremont
oftalmologia	okulistyka
generalitzats	wszechobecna
mino	mino
cellpadding	cellpadding
burbank	burbank
kami	kami
ranieri	ranieri
bülow	bülow
xarampió	odra
grill	grill
grill	grilla
begu	begu
girafa	żyrafa
venstre	venstre
brouwer	brouwer
tomentosa	omszona
jarrett	jarrett
karlovy	karlovy
grenadines	grenadyny
gag	knebel
angra	angra
moab	moab
brillar	shine
#fcc	#fcc
desequilibris	nierównowagi
atta	atta
buren	buren
agnew	agnew
goda	goda
orge	orge
amen	amen
emprenedors	przedsiębiorcy
emprenedors	przedsiębiorcom
emprenedors	przedsiębiorców
budd	budd
lipari	lipari
malaquita	malachit
loing	loing
avro	avro
etil	etylu
colzes	łokcie
lanceolata	lanceolata
dèficits	deficytów
romae	romae
benedictines	benedyktynów
jamestown	jamestown
troms	troms
shakira	shakira
cochise	cochise
ciclomotors	motorowerów
oppland	oppland
barclay	barclay
antonioni	antonioni
impotent	bezbronne
impotent	bezradny
rivadavia	rivadavia
indultat	ułaskawiony
fringilla	fringilla
barreto	barreto
vilas	vilas
ostracisme	ostracyzm
hinault	hinault
cloroform	chloroform
negri	negri
gotland	gotland
wilmington	wilmington
rankin	rankin
amortització	amortyzacji
ajustaments	dostosowania
ajustaments	korekty
asgard	asgardu
lodovico	lodovico
anicet	anicet
astròleg	astrolog
beckham	beckham
gliese	gliese
rutland	rutland
dards	strzałki
dards	rzutki
oss	oss
galloway	galloway
pasturar	paść
westmoreland	westmoreland
mojo	mojo
luge	saneczkarstwo
jeremiah	jeremiah
winfield	winfield
lunéville	lunéville
encore	bis
encore	encore
grünfeld	grünfeld
morelli	morelli
hiragana	hiragana
precedeixen	poprzedzać
paisley	paisley
malfoy	malfoy
fryer	fryer
espectrometria	spektrometrii
izmir	izmir
refineries	rafinerii
talia	talia
fangio	fangio
kaya	kaya
preveient	przewidywanie
gulbis	gulbis
efímeres	nietrwała
kochi	kochi
fraates	fraates
união	união
jagger	jagger
mps	mps
encantador	urocze
encantador	uroczy
fulva	fulva
middletown	middletown
quist	torbiel
educadora	pedagog
wga	wga
bresson	bresson
respira	oddychać
ipairs	ipairs
bille	bille
alineada	wyrównane
bescanviar	odkupić
lucinda	lucinda
kiki	kiki
shimizu	shimizu
hermosa	hermosa
epífanes	epifanes
coq	coq
yunnanensis	yunnanensis
grönefeld	grönefeld
schreiber	schreiber
especificant	określające
grad	grad
minimalisme	minimalizm
bek	bek
bradbury	bradbury
rats	szczury
psiquiàtrica	psychiatryczny
psiquiàtrica	psychiczne
pravec	pravec
hematites	hematyt
arquitectònicament	architektonicznie
khor	khor
cridaners	uderzające
mastegar	żucia
darcy	darcy
marimba	marimba
golfo	golfo
corleone	corleone
aut	aut
reuben	reuben
reuben	ruben
salvo	salvo
geronimo	geronimo
marcela	marcela
mesto	mesto
amc	amc
aleksandra	aleksandra
neuròleg	neurolog
supervisada	nadzorowane
supervisada	nadzorował
nona	nona
gamal	gamal
bhutto	bhutto
moines	moines
jarre	jarre
retribució	wynagrodzenie
retribució	wynagrodzenia
abrasió	ścieranie
arkhànguelsk	archangielsk
skoda	skoda
valse	valse
taksim	taksim
carradine	carradine
grandi	grandi
stettin	stettin
imperfecte	niedoskonałe
previsualització	podgląd
lento	lento
schmidti	schmidti
orhan	orhan
daugava	daugava
sportivo	sportivo
beneficiosa	korzystne
beneficiosa	korzystna
beneficiosa	korzystny
sesto	sesto
env	env
spock	spock
villalobos	villalobos
cajamarca	cajamarca
duffy	duffy
nòvia	dziewczyna
nòvia	dziewczynę
magi	magi
guatlla	przepiórki
compressors	sprężarki
katakana	katakana
trianon	trianon
nuvis	chłopaków
pareto	pareto
jeep	jeep
jeep	jeepa
còdecs	kodeki
overijssel	overijssel
mayans	majowie
kos	kos
tinto	tinto
hic	hic
antofagasta	antofagasta
caleb	caleb
licurg	likurg
tatuatge	tatuażu
tatuatge	tatuaż
scholl	scholl
heliòpolis	heliopolis
lukáš	lukáš
ruud	ruud
aspirina	aspiryna
aspirina	aspiryny
travesses	podkłady
lineata	lineata
aberració	aberracji
perillosament	niebezpiecznie
errol	errol
brigham	brigham
peyton	peyton
oakley	oakley
millot	millot
hèrnia	przepuklina
silvestri	silvestri
sasha	sasza
sasha	sasha
barrientos	barrientos
refractaris	ogniotrwałych
herculà	herkulanum
gildas	gildas
plaguicides	pestycydy
plaguicides	pestycydów
inductància	indukcyjność
eesti	eesti
mailly	mailly
sisplau	proszę
examinat	zbadane
examinat	badane
examinat	badana
oberon	oberon
exe	exe
migranya	migreny
migranya	migrena
rhododendron	różanecznik
rtp	rtp
dha	dha
eminem	eminem
suvórov	suworow
carnal	carnal
animo	animo
vigna	vigna
hapoel	hapoel
penedit	żałować
ortiga	pokrzywy
sanabria	sanabria
aiguat	ulewa
capello	capello
corder	lamb
bigelow	bigelow
kušnirák	kušnirák
aerosmith	aerosmith
mourinho	mourinho
legitimació	legitymacja
legitimació	zasadność
legitimació	legitymacji
kader	kader
travail	travail
médard	médard
praxis	praxis
lisi	lisi
earle	earle
mihai	mihai
infame	niesławny
orgullosos	dumna
orgullosos	dumny
orgullosos	dumni
katana	katana
quintilià	kwintylian
amédée	amédée
lugubris	lugubris
madràs	madrasu
barlow	barlow
asin	asin
censurat	ocenzurowane
borneensis	borneensis
interrompudes	zakłócone
foxe	foxe
pge	pge
fandango	fandango
usher	usher
janine	janine
uca	uca
snp	snp
eran	eran
suplents	zastępcy
suplents	zastępców
maurienne	maurienne
rim	obręczy
goode	goode
organitzatives	organizacyjnych
organitzatives	organizacyjnej
organitzatives	organizacyjne
muscicapa	muscicapa
grial	graala
grial	graal
tarba	tarbes
meath	meath
wels	wels
lovely	śliczna
lovely	śliczne
latakia	latakia
corsini	corsini
lennox	lennox
ergo	ergo
volgograd	wołgograd
embòlia	zator
romanov	romanow
equisetum	skrzyp
libreville	libreville
sverre	sverre
ostrava	ostrava
ombre	ombre
heure	heure
trojan	trojański
canaleta	spadochron
susanne	susanne
amhara	amhara
justificant	uzasadniające
charlottenburg	charlottenburg
discogs	discogs
orazio	orazio
betsy	betsy
grassi	grassi
comptadors	księgowych
comptadors	liczniki
libanesos	libańską
cornish	cornish
disfressar	przebrania
disfressar	kamuflaż
disfressar	przebraniu
artemis	artemis
galleda	wiadro
smp	smp
jord	jord
webcam	kamery
seleccionant	wybieranie
triti	trytu
arlon	arlon
fado	fado
shiva	shiva
tràquea	tchawicy
blunt	blunt
argentea	argentea
riaa	riaa
exportats	wywożonych
exportats	wywożone
exportats	wywiezione
contrapart	odpowiednik
contrapart	kontrahenta
equiparable	porównywalne
equiparable	porównywalna
equiparable	porównywalny
farmacològic	farmakologiczne
bicameral	dwuizbowy
nobile	nobile
chronicon	chronicon
acàcia	acacia
ialta	jałcie
km³	km³
agelena	agelena
gael	gael
melas	melas
topo	topo
injeccions	zastrzyki
injeccions	wstrzyknięcia
injeccions	wstrzykiwań
eutrofització	eutrofizacji
lego	lego
gutierrez	gutierrez
leucogaster	leucogaster
endeutament	zadłużenia
endeutament	zadłużenie
uccle	uccle
steffen	steffen
echeverría	echeverría
ohne	ohne
totalitari	totalitarnych
masculinitat	męskość
masculinitat	męskości
mystic	mystic
crédit	crédit
kells	kells
annunziata	annunziata
mehta	mehta
gaillard	gaillard
ldl	ldl
platte	platte
tobruk	tobruk
porositat	porowatość
addictes	uzależnionych
addictes	uzależnieni
restrictives	ograniczających
restrictives	ograniczające
restrictives	restrykcyjne
eniac	eniac
infertilitat	bezpłodność
cantorum	cantorum
melons	melony
oiseaux	oiseaux
ams	ams
streptococcus	streptococcus
wisła	wisła
tvm	tvm
usagi	usagi
merula	merula
euskaltel	euskaltel
combes	combes
gillis	gillis
maier	maier
matrícules	talerze
matrícules	tablice
matrícules	płyty
clarice	clarice
leyte	leyte
mahatma	mahatma
chou	chou
kuna	kuna
dawkins	dawkins
nac	nac
nabateus	nabatejczycy
macarena	macarena
pikachu	pikachu
psr	psr
duce	duce
wynn	wynn
cers	cer
bret	bret
chela	chela
pompeo	pompeo
blackpool	blackpool
catanzaro	catanzaro
contribuent	podatnik
contribuent	podatnicy
contribuent	podatnika
contribuent	podatników
locos	locos
timo	timo
greenfield	greenfield
lamas	lamas
heathrow	heathrow
familiaritat	znajomość
genaro	genaro
kok	kok
jfk	jfk
amaral	amaral
sviatoslav	światosław
opuntia	opuntia
arietis	arietis
falcón	falcón
antropològic	antropologiczne
aia	aia
usabilitat	użyteczności
variabilis	variabilis
leblanc	leblanc
romo	romo
uva	uva
klee	klee
zagros	zagros
inspeccions	kontrole
inspeccions	inspekcje
cuscús	kuskus
repetitives	powtarzalne
moussa	moussa
mervyn	mervyn
sociedade	sociedade
radioshack	radioshack
empobriment	zubożenia
astrolabi	astrolabium
igg	igg
windhoek	windhuk
chet	chet
gardel	gardel
pseudomonas	pseudomonas
oportuna	terminowe
sifó	syfon
timberlake	timberlake
pàdel	wiosła
hitomi	hitomi
differdange	differdange
graller	strepera
nepot	nepos
jae	jae
vincente	vincente
kumasi	kumasi
importador	importer
importador	importera
exquisit	znakomita
bufonidae	ropuchowatych
pertorbar	zakłócić
trasplantaments	przeszczepów
igm	igm
marxandatge	gadżety
gilchrist	gilchrist
jenson	jenson
vamos	vamos
menen	menen
imperfeccions	niedoskonałości
cuauhtémoc	cuauhtémoc
animalium	animalium
impunitat	bezkarności
desportivo	desportivo
remolí	obracać
remolí	wir
remolí	wir
quantitatiu	ilościowe
quantitatiu	ilościowych
barnum	barnum
revocada	cofnięte
debutat	zadebiutował
shelly	shelly
pella	pella
antonello	antonello
fonògraf	gramofon
nepomuk	nepomuk
autisme	autyzm
processal	proceduralne
valeriano	valeriano
