que	toga
permitir	dozvolu
permitir	dozvole
genérico	generičkih
samuel	samuel
modernos	moderna
modernos	savremena
modernos	savremen
porcentaje	procentima
porcentaje	posto
porcentaje	procenata
porcentaje	postotak
mata	ubiju
mata	ubistvo
mata	kill
mata	ubi
mata	ubiti
mata	ubija
mata	mata
uniforme	dresove
uniforme	uniforme
uniforme	ujednačen
satélite	sateliti
aventura	avanturu
aventura	avantura
compone	sastavi
brazo	ruka
brazo	oružje
sal	so
sal	sal
body	tijela
body	tijelo
body	tijelu
body	telo
borrar	izbriše
borrar	izbrisati
ruinas	ruševina
ruinas	ruševine
ruinas	ruševinama
núm	num
parecido	slični
parecido	slične
parecido	sličan
parecido	slična
parecido	sličnim
parecido	sličnost
aceite	ulje
playstation	playstation
giovanni	giovanni
jaén	jaén
eliminado	deleted
eliminado	eliminisao
eliminado	uklonjena
microsoft	microsoft
ariel	ariel
sant	sant
regla	vladar
regla	pravilo
douglas	douglas
tumba	grob
tumba	grobnica
tumba	grobovi
tumba	grob
empleado	radnik
empleado	službenik
cuidado	čuvaj
cuidado	briga
belgrano	belgrano
bulgaria	bugarska
sun	sunce
alias	zvani
kevin	kevin
ideal	idealan
ideal	idealni
alrededores	okolina
alrededores	okolini
mecanismo	mehanizam
wrestling	hrvanje
atp	atp
rocas	rok
rocas	rock
rocas	stijene
rocas	stijena
rocas	stijenama
trama	zavjera
renacimiento	renesansa
renacimiento	oživljavanje
renacimiento	preporod
renacimiento	preporod
dama	ledi
dama	dami
dama	dama
dama	lady
dificultades	poteškoća
dificultades	teškoće
dificultades	poteškoće
dificultades	poteškoća
dificultades	teškoće
daño	štetu
daño	oštećenja
daño	štete
daño	oštećenje
seguidores	sljedbenici
seguidores	sljedbenika
seguidores	navijači
seguidores	pristalica
seguidores	pristalice
argumentos	argumente
argumentos	argumenti
mauricio	mauricijusa
mauricio	mauricio
mauricio	maurice
inversión	investiranje
inversión	ulaganjima
inversión	investicija
asociaciones	udruženja
andré	andre
andré	andré
flujo	fluks
flujo	protoka
flujo	protok
flujo	flow
flujo	strujanje
flujo	teku
eva	eva
eva	hava
italianos	italijani
italianos	italijanski
adquirió	stečena
adquirió	stekla
conceptos	koncepti
surgió	proizašla
surgió	nastali
surgió	pojavila
east	istok
placa	badge
placa	plaketu
mtv	mtv
duró	trajalo
rosas	roses
rosas	rosas
logrado	ostvarena
logrado	uspjeli
logrado	uspjela
logrado	uspio
logrado	ostvarili
logrado	ostvareni
logrado	dostignuti
psicología	psihologija
municipalidad	općina
indígena	autohtone
criterio	kriteriji
criterio	kriterij
fiscal	fiskalnu
fiscal	fiskalna
fiscal	tužilac
hoja	list
cuadrados	kvadrata
rose	ruža
aprendizaje	učenje
grabar	snimanje
grabar	rekord
grabar	rekordno
grabar	bilježe
grabar	rekordnih
sexta	šesti
sexta	šestom
blog	blog
relato	tale
onda	talas
capaces	sposoban
capaces	sposobni
interesante	zanimljiva
interesante	zanimljivo
interesante	interesantan
interesante	interesantno
interesante	zanimljiv
abc	abc
reformas	reforma
reformas	renoviranja
reformas	reforme
reformas	reformi
reformas	reformama
esposo	muž
gray	gray
gray	siva
variantes	varijante
variantes	varijacije
luisa	lois
luisa	louisa
luisa	louise
representar	predstavljaju
publicados	postavljenim
publicados	objavljenog
publicados	objavljen
publicados	objavljene
publicados	objavljeni
publicados	objavljena
creando	kreiranje
creando	stvaranje
respeto	poštovanje
correo	mail
correo	mailing
correo	mail
correo	email
destinado	suđeno
eliminación	eliminacijska
eliminación	otklanjanje
eliminación	uklanjanje
símbolos	simboli
símbolos	simbola
cerámica	grnčarija
cerámica	keramika
cerámica	keramika
delgado	delgado
delgado	slim
delgado	tanke
asentamiento	naselje
guadalupe	guadalupe
guadalupe	guadeloupe
abre	otvorene
abre	otvorena
abre	otvoren
abre	otvoreno
abre	open
griegos	grci
griegos	grčki
caracteres	likovi
llevaba	nosio
grabaciones	snimci
petróleo	ulje
petróleo	nafta
intercambio	razmjenu
intercambio	razmjena
aviso	primijetiti
aviso	upozorenje
aviso	upozoravajući
aviso	upozorenja
absoluta	apsolutni
absoluta	apsolutna
dónde	gdje
dónde	gde
vendido	prodala
vendido	prodat
vendido	prodao
unirse	pridruživanja
unirse	pridruživanje
famosos	poznati
famosos	poznata
famosos	poznat
famosos	poznate
famosos	slavni
duro	gruba
duro	hard
duro	teško
duro	teška
duro	težak
arizona	arizona
cristianismo	kršćanstvo
huevos	jaja
dibujo	crtež
frío	hladno
concreto	beton
tradicionalmente	tradicionalno
decisiones	odluke
decisiones	odlukama
decisiones	odluka
esculturas	skulptura
emplea	zapošljava
tango	tango
patio	dvorište
patio	dvorištu
patio	dvorišta
patio	patio
conocimientos	znanje
angel	anđeo
administrativo	upravna
añadir	dodavši
añadir	ubacuju
añadir	dodajući
añadir	dodavanje
añadir	dodaju
añadir	dodati
añadir	dodajte
dúo	duet
dúo	duo
brillante	bright
brillante	bistra
reconocida	priznao
reconocida	priznat
reconocida	priznala
reconocida	priznata
anotó	postigao
existía	postojala
existía	postojalo
existía	postojao
existía	postojale
mide	mjera
mide	mjeri
leche	mlijeko
nápoles	napulj
sociedades	društvima
sociedades	društva
sociedades	društava
pagar	plaćanje
pagar	platiti
pagar	plaćaju
pagar	plati
pagar	plate
soldado	vojnik
teorías	teorije
jose	jose
jose	kenneth
puertos	luka
puertos	port
cincuenta	pedeset
salta	jump
salta	skok
salta	preskočiti
salta	skokova
salta	salta
almería	almería
croacia	hrvatska
croacia	hrvatski
tormenta	oluja
transformación	obrade
transformación	obradu
transformación	obradi
transformación	transformacija
transformación	transformacije
transformación	transformaciju
transformación	transformacija
transformación	transformiše
francis	francis
francis	franjo
deportista	sportista
deportista	sportista
genera	generiše
genera	generisati
genera	generišu
cáceres	cáceres
rebeldes	pobunjenicima
rebeldes	pobunjenici
rebeldes	pobunjenika
rebeldes	pobunjenika
visitantes	posjetioci
visitantes	posjetilac
colo	colo
cabrera	cabrera
ropa	odjeća
ropa	odjeća
ropa	odjeću
propuesto	predložio
propuesto	predloženo
propuesto	predloženi
máquinas	mašinerija
máquinas	mašine
acabar	završiti
síndrome	sindrom
soledad	solitude
soledad	lonely
soledad	usamljeni
soledad	agustina
localizado	lociran
localizado	localized
tiendas	kupovinu
tiendas	prodavnice
tiendas	radnje
tiendas	prodavnice
premier	premier
premier	premijer
cuello	vrat
nick	nik
nick	nick
propuestas	prijedlozi
propuestas	predložio
propuestas	predloženo
propuestas	predloženi
orientales	orijentalna
orientales	istočnim
orientales	istočni
orientales	istočnoj
orientales	istočna
orientales	istočne
asalto	napad
científicas	naučna
científicas	naučne
científicas	naučno
científicas	naučnici
éstas	ove
democrático	demokratski
democrático	demokratska
compromiso	angažman
compromiso	kompromis
compromiso	opredjeljenje
compromiso	opredjeljenja
compromiso	posvećenost
compromiso	obaveza
palacios	palacios
palacios	palata
consecuencias	implikacijama
consecuencias	implikacija
consecuencias	posljedice
consecuencias	posledica
ranking	rang
ranking	rang
mateo	matthew
mateo	mateo
abuelo	djed
abuelo	dedo
abuelo	djed
abuelo	dedo
propuso	predložio
propuso	predloženo
propuso	predloženi
quizá	možda
quizá	možda
núñez	núñez
contienen	sadrže
enfrentó	suočen
utilización	upotreba
utilización	koristimo
utilización	upotreba
utilización	iskoristi
utilización	koristi
utilización	koriste
filas	redove
filas	redova
anexo	aneks
heridos	povrijeđeno
heridos	ranjen
heridos	povrede
heridos	povredama
activos	aktivna
activos	aktivni
activos	aktivan
activos	imovina
activos	sredstva
viva	viva
viva	live
viva	živa
quince	dunja
quince	petnaest
minerales	minerali
miedo	scary
miedo	strah
colombiana	kolumbijski
vapor	parni
vapor	parna
nazi	nacističke
nazi	nacista
nazi	nacistička
nazi	nacistički
comenzar	počinju
servir	služi
servir	služe
servir	služiti
death	smrt
stephen	stephen
alimentación	hrana
alimentación	dodavajući
navidad	božić
promover	promovisanje
promover	promoviranja
promover	promovira
aprobación	usvajanje
aprobación	odobravanje
aprobación	odobrenje
intelectual	intelektualno
intelectual	intelektualac
intelectual	intelektualnu
luchar	borba
traslado	transfer
traslado	prijenos
traslado	preseljenja
navegación	jedrenje
navegación	nav
navegación	navigaciju
navegación	plovidbe
pertenecen	pripadaju
resolver	rješavanjem
resolver	rješavanja
resolver	riješiti
resolver	riješi
resolver	rješavanje
andrew	andrew
cuentas	računa
desaparecidos	nestao
desaparecidos	nestala
desaparecidos	nestale
desaparecidos	missing
desaparecidos	nestao
desaparecidos	nestali
desaparecidos	nedostaje
lluvia	kiša
interno	unutrašnje
interno	unutrašnja
interno	unutrašnji
tradiciones	tradicije
tradiciones	tradicija
tradiciones	tradicija
académicos	akademik
académicos	akademska
académicos	akademske
académicos	naučnici
académicos	akademici
académicos	akademika
industriales	industrijske
industriales	industrijska
industriales	industrijski
industriales	industrijalaca
dispositivos	uređaj
dispositivos	uređaji
dispositivos	uređajima
dispositivos	uređaji
creciente	rastući
creciente	rastuća
creciente	raste
creciente	rastuće
creciente	povećava
creciente	povećanju
marcador	marker
marcador	scoreboard
celebrado	proslavila
crucero	krstarica
crucero	krstarenje
apariciones	pojavljivanja
pesos	tegove
ocupar	zauzimaju
videos	videa
videos	snimke
directora	režiser
directora	direktor
road	put
coste	trošak
coste	košta
coste	troškovi
realizando	nastupa
polo	polo
polo	pol
sporting	sporting
sporting	sportskim
sporting	sportski
sporting	sportskom
sporting	sportska
nebraska	nebraska
medias	čarape
medias	čarape
proteínas	proteina
proteínas	proteine
proteínas	proteinima
proteínas	proteini
eurovisión	euroviziji
fundadores	osnivači
fundadores	osnivački
fundadores	osnivanja
fundadores	osnivača
fundadores	osnivač
maya	maya
maya	maja
bruce	bruce
bruce	brus
coruña	coruña
depresión	depresija
firmado	potpisan
clientes	mušterija
clientes	klijentima
clientes	klijente
clientes	klijenata
clientes	klijent
barra	barra
barra	bar
barra	toolbar
destruir	uništavanje
destruir	uništi
destruir	uništiti
mente	um
limitada	ograničene
limitada	ograničena
limitada	ograničen
tus	tus
tus	vaš
tus	tvoje
tus	your
relatos	priče
relatos	price
relatos	priče
relatos	računa
sesión	sjednicu
sesión	sjednici
sesión	sjednica
protagonistas	glumi
tribus	plemena
cientos	stotine
siglas	akronim
siglas	abbreviations
teclados	tastatura
union	savez
union	unija
union	union
meridional	južni
invitados	pozvana
invitados	pozvani
invitados	pozvan
invitados	pozvali
invitados	pozvala
invitados	gostiju
invitados	gosti
invitados	gost
carbono	ugljik
históricas	historijsko
históricas	historijski
históricas	istorijski
históricas	historijska
históricas	historijsko
históricas	historijski
johnny	johnny
sony	sony
wild	divljeg
wild	divlji
wild	wild
wild	divlja
plazas	mesta
plazas	mjesta
plazas	kvadrata
leonardo	leonardo
prefectura	prefektura
específicamente	konkretno
específicamente	tačnije
occidentales	zapadu
occidentales	zapadna
occidentales	zapadnim
occidentales	zapadne
occidentales	zapadni
existente	nepostojeća
existente	existent
existente	postojeće
existente	postojećim
existente	postojećih
existente	postojeći
techo	krov
techo	krovu
implica	implicira
implica	podrazumijeva
doctorado	doktorsku
doctorado	doktorski
comando	naredba
comando	komandu
comando	komanda
comando	komandos
jimmy	jimmy
incendio	vatra
intentos	pokušaji
intentos	pokušaja
intentos	pokušaje
intentos	pokušajima
cae	pada
cae	spada
cae	vodopadi
hitler	hitler
cuestiones	pitanja
marta	marta
marta	martha
culturas	kultura
costumbres	običaj
costumbres	navika
costumbres	navike
costumbres	carina
costumbres	carinska
riqueza	bogatstvo
riqueza	bogatstvo
altar	altar
triple	trostrukog
hogares	domova
hogares	domovi
hogares	domove
hogares	domaćinstva
infraestructura	infrastruktura
dispositivo	uređaj
dispositivo	uređaji
frutos	plod
frutos	voće
frutos	plod
derrotar	porazivši
josep	josep
song	pjesma
solicitud	primjenu
solicitud	aplikacija
solicitud	prijavu
solicitud	prijavi
solicitud	aplikativni
solicitud	prijave
solicitud	zahtjev
silla	stolac
silla	stolica
silla	saddle
informática	informatika
informática	računar
informática	računari
informática	računarstvo
fronteras	granica
fronteras	granica
fronteras	granica
bartolomé	bartolomé
bartolomé	bartholomew
construcciones	izgradnja
construcciones	građevinarstvo
construcciones	građevinski
construcciones	konstrukcije
maíz	kukuruz
maíz	kukuruza
emmy	emi
johann	johann
system	sistem
gato	mačka
azúcar	šećer
sueco	švedski
albacete	albacete
millón	milion
defunción	smrt
lesión	povrede
lesión	povreda
sonidos	zvuči
sonidos	zvukova
sonidos	sounds
salvar	spasi
atlanta	atlanta
nobel	nobelova
nobel	nobel
friedrich	friedrich
individuo	individualni
individuo	individualne
siente	osjete
siente	osjećaju
siente	osjeti
siente	osjeća
siente	osjeća
dividido	podijeljeni
dividido	podijeljene
dividido	podijeljen
dividido	podijeljeno
giro	twist
giro	giro
alcalá	alcalá
men	muškarci
trece	trinaest
crimen	kriminal
correcto	pravo
correcto	desno
correcto	pravilna
esclavos	rob
esclavos	robovi
esclavos	robova
comics	strip
aguilar	aguilar
vuelos	letovi
ayudó	pomogla
ayudó	pomogao
abrir	otvorene
abrir	otvorena
abrir	otvoren
abrir	otvoreno
abrir	open
abrir	otvaranje
largos	dugi
largos	dug
largos	dugu
largos	long
largos	dugo
valparaíso	valparaíso
valparaíso	valparaiso
inmediato	odmah
interpreta	tumače
aparentemente	očigledno
aparentemente	naizgled
trujillo	trujillo
band	bend
procedimiento	postupak
procedimiento	procedura
album	album
automóviles	automobile
automóviles	automobili
automóviles	automobila
automóviles	automobile
periodismo	novinarstvo
sábado	subota
cuartel	kasarnu
cuartel	kasarne
cuartel	kasarni
cuartel	kasarna
cuartel	sjedište
héroes	heroji
network	mrežu
network	mreže
network	mreža
elizabeth	elizabeta
elizabeth	elizabeth
perspectiva	prognoza
perspectiva	perspektiva
perspectiva	perspektive
cuevas	cuevas
correspondientes	odgovarajući
correspondientes	odgovarajućeg
suprema	vrhovni
suprema	vrhovno
decoración	odlikovanja
hijas	kćerke
hijas	kćerkama
hijas	kćeri
julián	julian
julián	juliana
julián	julijanski
julián	julián
paraná	paraná
gama	domet
gama	dometa
gama	gama
gama	gamma
inc	inc
foro	forum
copia	kopija
copia	copy
copia	kopiju
copia	kopija
copia	kopije
muros	zidova
muros	zidine
muros	zidovi
muros	zidinama
muros	zidovima
articulo	članak
retorno	povratka
retorno	povratak
europeas	evropljanin
europeas	evropski
lógica	logično
lógica	logičan
lógica	logika
soto	soto
segura	osigurati
segura	osigurali
segura	obezbjedi
segura	osigurana
segura	obezbjeđen
segura	segura
cuarenta	forty
cuarenta	četrdeset
costo	trošak
costo	košta
costo	troškovi
extinción	izumiranje
típico	tipično
típico	tipičan
nativos	rodnoj
conferencias	predavanja
ajedrez	šah
habitación	sobu
habitación	soba
habitación	sobe
habitación	sobe
señales	signali
señales	signale
trabajado	radio
tensión	tenzije
tensión	tenzija
tensión	napon
cesar	cezar
conciencia	savjesti
conciencia	svesti
conciencia	svijest
conciencia	svijesti
seminario	seminaru
seminario	seminar
juárez	juárez
técnicos	tehnički
técnicos	tehnička
técnicos	tehničari
técnicos	tehničara
palmas	palmas
palmas	palms
vidas	živi
vidas	živote
órganos	organi
órganos	tela
órganos	tijela
órganos	organ
cobertura	pokrivanja
cobertura	reportaža
cobertura	izvještavanje
gusta	voli
entradas	ulaznice
entradas	karte
entradas	unose
pelo	dlaka
estatus	status
monterrey	monterrey
monterrey	monterey
creció	rastao
creció	rasla
miller	miller
contemporáneo	savremena
turístico	turistička
turístico	turističkih
seco	suha
seco	suho
seco	suho
howard	howard
lisa	lisa
huracán	uragan
cumbre	samit
mexicanos	meksikanci
mexicanos	meksički
residentes	stanovnik
residentes	stanovništvo
ofreció	ponudio
ofreció	ponudila
patrick	patrick
conservador	tory
conservador	kustos
conservador	konzervativne
rueda	točak
rueda	rueda
completar	završenog
completar	završeno
completar	potpuna
completar	kompletna
completar	kompletan
pacto	compact
pacto	pakt
llamar	call
llamar	poziv
llamar	nazivajući
llamar	zovem
llamar	nazivaju
llamar	nazvavši
llamar	pozivajući
contribuciones	doprinosi
opiniones	mišljenja
segovia	segovia
brazos	oružje
moore	moore
moore	mur
consejero	savjetnik
consejero	savetnik
consejero	savjetnik
consejero	savjetnik
cámaras	kamera
cámaras	kamere
cámaras	komora
cámaras	komore
website	web
interpretar	tumače
isidro	isidro
off	off
off	sa
documentación	dokumentacija
documentación	dokumentaciju
documentación	dokumentima
documentación	dokumenata
documentación	dokumenti
documentación	dokumente
autopista	autoceste
autopista	freeway
autopista	autoput
arts	umjetnost
circunstancias	okolnosti
circunstancias	okolnosti
circunstancias	okolnostima
parcial	pristrasan
parcial	djelimična
parcial	djelimični
originaria	porijeklom
clan	klan
clan	klana
incluidos	uključivala
incluidos	uključena
incluidos	uključujući
séptimo	sedma
séptimo	sedmi
juniors	juniors
historial	historija
impuestos	oporezivanja
impuestos	oporezivanju
impuestos	porez
impuestos	porezi
impuestos	poreze
reloj	sahat
reloj	sat
delta	delta
pardo	pardo
singles	singl
extremadura	extremadura
intensidad	intenzitet
toronto	toronto
