категорија	kategorya
пренесување	paglilipat
пренесување	ilipat
пренесување	transfer
грижа	care
спомнува	pagbanggit
спомнува	mentions
спомнува	binabanggit
останат	mananatili
останат	mananatiling
ајнштајн	einstein
пеење	kumakanta
пеење	kantahan
пеење	pagkanta
растат	lumalaki
растат	lumalaking
растат	lumago
растат	paglaki
растат	paramihin
лек	medisina
лек	gamot
лек	lunas
лек	gamutin
лек	lunas
сексуално	sekswal
сексуално	sexually
заби	ngipin
седма	pitong
седма	seven
седма	pito
седма	ikapitong
граѓански	civil
граѓански	sibil
граѓански	civic
вие	ikaw
вие	ka
вие	mo
ѕидини	pader
фестивали	festivals
врските	links
попов	popov
венера	venus
венера	venera
португалски	portuguese
португалски	portuges
противник	kalaban
маглина	nebula
круз	cruz
џим	jim
челзи	chelsea
околности	pangyayari
реј	sinag
реј	ray
слави	ipinagdiriwang
слави	nagdiriwang
слави	celebrate
четвртото	ikaapat
четвртото	fourth
соодветен	naaangkop
соодветен	angkop
соодветен	angkop
тајно	palihim
едуар	edouard
цариградски	constantinople
надолу	down
надолу	pababa
надолу	pababang
сликарство	painting
сликарство	pinta
лов	hunt
лов	mangkukulam
лов	lowe
лов	pangangaso
жртва	alay
жртва	biktima
западни	kanluranin
западни	western
обединета	unified
обединета	united
обединета	nagkakaisa
собрани	tinipon
собрани	inipon
собрани	kapnayan
кенија	kenya
опашката	tail
опашката	buntot
торонто	toronto
томе	tome
бегство	makatakas
бегство	escape
алпи	alpes
алпи	alpes
дожд	ulan
дожд	umulan
убавина	pampaganda
убавина	beauty
убавина	kagandahan
жици	string
жици	strings
жици	chords
вовед	pagpapakilala
вовед	panimula
вовед	intro
херман	hermann
херман	herman
изведувачи	kontratista
распаѓање	decomposition
распаѓање	decay
прав	alikabok
прав	pulbos
специјален	espesyal
специјален	special
должност	duty
должност	tungkulin
уругвај	uruguay
администратор	admin
администратор	administrator
администратор	administrador
администратор	tagapangasiwa
интелигенција	katalinuhan
специјално	espesyal
специјално	special
пристапи	pamamaraang
современ	makabagong
современ	modern
современ	modernong
современ	makabago
современ	kapanahon
акциите	stake
акциите	sapi
акциите	stock
базата	base
предизвикана	dulot
предизвикана	sapilitan
предизвикана	hinamon
бунт	riot
бунт	kaguluhan
бунт	paghihimagsik
следбеници	tagasunod
прифатена	tinanggap
преведувач	tagapagsalin
преведувач	translator
преведувач	tagasalin
преведувач	tagapagsalin
преведувач	interpreter
ирски	intsik
ирски	irish
ирски	irlandes
пере	pere
богато	mayaman
богато	rich
богато	mayayaman
донесени	nagdala
донесени	dinala
донесени	enacted
испрати	naipadala
испрати	ipinadala
испрати	nagpadala
испрати	magpadala
испрати	ipadala
нешта	bagay
нешта	bagay
ниеден	wala
забрана	pagbawalan
кутија	box
кутија	kahon
персеј	perseus
мишел	michelle
мишел	michel
архива	arkibo
архива	archive
лета	bangaw
лета	fly
лета	lumipad
опишан	inilarawan
опишан	inilalarawan
катар	qatar
мок	ioc
глобус	globo
глобус	globe
честичка	butil
високиот	high
високиот	mataas
врховен	supreme
врховен	kataas
традиционални	tradisyunal
традиционални	tradisyonal
јазли	knots
јазли	nodes
српско	serbo
совети	advice
совети	payo
совети	tips
жито	trigo
жито	butil
двд	dvd
двд	dvd
акцент	emphasis
акцент	accent
копното	mainland
мур	moor
мур	moore
железнички	riles
сребро	pilak
сребро	silver
амбасадор	ambassador
суштина	kakanyahan
вестфалија	westphalia
владини	governmental
георг	georg
јадење	ulam
јадење	kain
јадење	kumakain
јадење	pagkain
бројка	pigura
бројка	personalidad
бројка	figure
достапна	available
достапна	magagamit
достапна	makukuha
истакнати	itinatampok
истакнати	itinampok
четвртфиналето	quarterfinals
тајни	lihim
детство	pagkabata
одлучува	nagpasiya
одлучува	nagdesisyon
одлучува	magdesisyon
одлучува	magpasya
автономна	autonomous
автономна	awtonomong
автономна	sosyalistikong
еднакво	pantay
еднакво	katumbas
еднакво	equivalent
еднакво	pantay
законски	legal
теоретски	kimikang
близнаци	gemini
близнаци	kambal
никифор	nikephoros
дознајте	matutunan
дознајте	matuto
дознајте	aralan
дознајте	malaman
почесен	honorary
оска	axis
копно	lupain
копно	lupa
копно	mainland
отишол	nagpunta
ослободи	bitawan
ослободи	ilabas
ослободи	pakawalan
индивидуални	indibiduwal
чехословачка	czechoslovakia
каролина	caroline
каролина	karolina
каролина	carolina
основани	itinatag
маршал	marshall
маршал	marshal
одржувањето	pagpapanatili
одржувањето	maintenance
почести	parangal
почести	honors
определени	tiyak
спринт	sprint
гитарист	gitarista
наследници	successors
донесен	nagdala
донесен	dinala
донесен	lumipas
донесен	pasado
