から	från
調停	medlingen
調停	förlikning
調停	förlikningen
ボウリング	bowling
プリメーラ	primera
コソボ	kosovo
ジャッキー	jackie
マディソン	madison
サビ	rost
サビ	rosta
おもちゃ	leksak
おもちゃ	leksaker
イヴ	eva
イヴ	eve
毎時	timme
ポピュラー	populärt
ポピュラー	popular
ポピュラー	populär
ポピュラー	populära
鋼鉄	steel
鋼鉄	stål
ケイト	kajsa
ケイト	kate
パンフレット	broschyren
パンフレット	broschyr
パンフレット	broschyrer
パンフレット	broschyrer
メーター	mätare
メーター	meter
メーター	meter
リンダ	linda
体積	volym
体積	volymer
組み立て	montering
組み立て	församling
組み立て	församlingen
基底	basis
基底	grund
基底	grundval
有名人	kändis
有名人	kändisar
有名人	kändisar
ロボ	robo
消す	släcka
経費	bekostnad
経費	kostnader
経費	utgifter
経費	utlägg
ハーバー	hamn
ハーバー	hamnen
ハーバー	harbour
ホリデー	helgdag
ホリデー	semester
ホリデー	högtid
ミルウォーキー	milwaukee
超過	överflödigt
超過	överskott
ロク	rok
インテリア	invändigt
インテリア	inre
インテリア	interiör
公使	ministern
公使	minister
公使	ministrarna
公使	ministrar
ジョッキー	jockey
キリスト教徒	kristet
キリスト教徒	christian
キリスト教徒	kristna
キリスト教徒	kristen
キリスト教徒	kristna
リヴァプール	liverpool
スコープ	omfång
スコープ	omfattning
スコープ	tillämpningsområde
スコープ	räckvidd
児島	kojima
カメ	sköldpadda
カメ	sköldpaddor
制裁	påföljd
制裁	sanktion
制裁	sanktioner
制裁	påföljder
バックアップ	säkerhetskopiering
バックアップ	förstärkning
ステファン	stefan
ステファン	stephan
スーダン	sudan
スーダン	sudans
スーダン	sudanesiska
細い	tunna
細い	tunn
細い	tunt
細い	smal
エキス	utdrag
エキス	extrakt
エキス	utdraget
エキス	utdrag
エキス	extrakt
エキス	extrahera
キッズ	ungar
キッズ	kids
キッズ	barn
メッツ	mets
改宗	konverterade
改宗	konverterat
改宗	omvandlade
憲章	stadga
憲章	charter
憲章	stadgan
正雄	masao
キティ	kitty
ねじ	skruv
ねじ	skruva
ねじ	skruv
ねじ	skruvar
バースト	spricker
バースト	sprack
バースト	brista
警部補	löjtnant
柔術	jujutsu
諸侯	herrar
スキャンダル	skandal
スキャンダル	skandalen
スキャンダル	skandaler
トンプソン	thompson
トンプソン	thomson
テラス	terrass
テラス	terrassen
キプロス	cypern
キプロス	cypriotiska
ナイジェリア	nigerianska
ナイジェリア	nigeria
ターナー	turners
ターナー	turner
調和	harmoni
調和	harmony
タニア	tania
タニア	tanja
笑う	skrattar
笑う	skratta
笑う	skrattar
笑う	skratta
笑う	skratt
アゼルバイジャン	azerbajdzjan
サントス	santos
支出	utgifter
支出	utgifter
支出	utgifterna
マインド	mind
マインド	sinnet
マインド	sinne
知多	chita
ベオグラード	belgrad
ミゲル	miguel
三船	mifune
元老院	senaten
元老院	senat
銘柄	varumärket
銘柄	brand
銘柄	märke
銘柄	varumärke
表彰台	podium
見通し	utsikter
肺炎	lunginflammation
三角形	triangeln
三角形	triangel
クジラ	valar
クジラ	valen
クジラ	val
レーニン	lenin
叫び	skrikande
叫び	skrika
叫び	skrek
叫び	skriker
叫び	skrik
叫び	skrika
叫び	skriker
ヴュルテンベルク	württemberg
ゼット	zed
ハープ	harpa
ソプラノ	soprano
知人	bekanta
知人	bekant
知人	bekanta
北京市	beijing
北京市	peking
遂に	slutligen
遂に	äntligen
ムード	humöret
ムード	stämning
ムード	humör
パブリッシング	förlag
パブリッシング	publicering
パブリッシング	publicera
パブリッシング	utgivning
パブリッシング	publicerar
山岡	yamaoka
薬局	apotek
薬局	apoteket
下町	downtown
下町	centrum
ジョヴァンニ	giovanni
カラス	kråka
カラス	crow
模倣	oäkta
模倣	imitation
序曲	ouvertyr
ウォルト	walt
発酵	jäsning
発酵	fermentering
伯父	onkel
伯父	morbror
伯父	uncle
伯父	farbror
楽しい	roliga
楽しい	kul
楽しい	rolig
楽しい	skoj
楽しい	roligt
トマト	tomater
トマト	tomat
トマト	tomater
騒音	buller
騒音	oväsen
騒音	oljud
騒音	brus
英明	vist
英明	klokt
英明	vis
英明	klok
英明	kloka
基質	substrat
流す	flush
流す	spola
流す	spolar
流派	skolor
流派	skolorna
エステル	ester
エステル	estelle
ラルフ	ralf
ラルフ	ralph
ノーマル	normalt
ノーマル	normala
ノーマル	normal
布施	säkring
布施	stubin
インタフェース	gränssnitt
インタフェース	gränssnittet
インタフェース	gränssnitt
遺物	artefakt
遺物	reliker
ナチュラル	naturlig
ナチュラル	naturliga
ナチュラル	natural
ナチュラル	naturligt
ボヘミア	böhmen
紡績	spinning
紡績	snurra
紡績	snurrar
ディアス	díaz
ディアス	díaz
ディアス	diaz
チャイナ	china
チャイナ	kina
こだわり	fixering
こだわり	besatthet
ディフェンダー	försvarare
入国	invandring
入国	immigration
入国	migrationsverket
ラード	ister
代理人	ombud
代理人	företrädare
代理人	representativ
代理人	representativt
代理人	representant
代理人	ombud
代理人	agent
レンツ	lenz
売春	prostitution
不全	insufficiens
ドリル	övning
ドリル	borr
ドリル	drill
ドリル	borra
話し合い	diskussioner
話し合い	diskussion
喫茶店	tehuset
スターリング	sterling
スターリング	stirling
ヘルシンキ	helsingfors
アーノルド	arnold
ハノーファー	hannover
ハノーファー	hannover
製造業	tillverkning
製造業	tillverkning
製造業	tillverkningsindustrin
製造業	tillverkningsindustri
製造業	tillverkar
宣告	domen
宣告	meningen
宣告	mening
マフィア	maffia
マフィア	maffian
ルビ	ruby
山根	yamane
金髪	blonda
金髪	blondiner
金髪	blondin
金髪	blonde
金髪	blont
金髪	blonda
金髪	blond
金髪	blonda
金髪	blont
金髪	blond
ヴィオラ	viola
不幸	olyckliga
不幸	olycklig
不幸	missnöjd
胞子	sporer
胞子	spor
開花	blommande
開花	blommar
開花	blommande
ジュール	jules
ジュール	joule
ジュール	joule
反動	reaktionära
賀茂	kamo
ナミ	nami
回帰	tillbakagång
回帰	regression
アンカー	förankra
アンカー	förankring
アンカー	förankra
アンカー	förankring
アンカー	ankare
アンカー	ankare
ネバダ	nevada
溶接	svetsade
溶接	svetsning
ビクトリア	victoria
給付	nytta
環礁	atoll
手動	manuell
手動	manual
手動	handbok
手動	manuellt
手動	manuellt
マキシ	maxi
パルス	pulsen
パルス	puls
レオナルド	leonardo
許諾	auktorisation
許諾	tillåtelse
許諾	behörighet
許諾	tillstånd
まゆ	ögonbryn
カオス	kaos
カオス	kaoset
マネージメント	management
マネージメント	ledning
マネージメント	hantering
マネージメント	förvaltning
ハングル	hangul
セクシー	sexy
セクシー	sexig
セクシー	sexiga
発光	lysande
発光	lyser
発光	glödande
ちび	tiny
ちび	liten
ダウ	dow
リッチモンド	richmond
注ぐ	häll
注ぐ	hälla
注ぐ	gjuta
注ぐ	häller
海岸線	strandkanten
海岸線	kustlinje
カーネル	kärnan
カーネル	kärna
カーネル	kärnor
電線	kabel
電線	cable
電線	kabeln
スペンサー	spencer
居酒屋	krog
居酒屋	värdshus
ギルバート	gilbert
興奮	spänning
興奮	upphetsning
興奮	upphetsad
モータースポーツ	motorsport
モータースポーツ	motorsports
台地	platå
パルマ	palma
パルマ	parma
日数	dagarna
日数	dagar
日数	days
再戦	returmatch
機密	tystnadsplikt
機密	sekretess
機密	konfidentiellt
未遂	försökt
クライアント	klienten
クライアント	kunden
クライアント	klient
クライアント	kund
クライアント	klienterna
クライアント	klienter
クライアント	kunder
掃除	städning
掃除	rensning
掃除	städar
掃除	rengöring
微生物	mikroorganismer
ウシ	nötboskap
ウシ	nötkreatur
ウシ	boskap
ソマリア	somalia
穀物	säd
穀物	spannmål
パオ	pao
音色	tonerna
音色	toner
抜粋	utdrag
スカイライン	skyline
鉱石	malm
保育園	förskola
シンポジウム	symposium
美香	mika
ブランデンブルク	brandenburg
エドガー	edgar
ローラー	roller
下線	underströk
下線	understryker
下線	understryka
下線	betona
下線	understryka
トラスト	tillit
トラスト	trust
トラスト	förtroende
エリカ	erika
フラット	platt
フラット	platta
フラット	lägenhet
フラット	flat
カバ	flodhäst
カバ	flodhäst
ジョーカー	joker
ジョーカー	jokern
受け入れる	accepterar
受け入れる	godta
受け入れる	acceptera
迫撃砲	murbruk
迫撃砲	granatkastare
補助金	subventioner
補助金	bidrag
補助金	subventionerade
シェフ	kock
シェフ	kocken
スクープ	scoop
歯車	växel
歯車	redskap
歯車	gear
大当たり	jackpot
俊夫	toshio
グレッグ	greg
パスワード	lösenord
パスワード	lösenordet
パスワード	lösenord
メカニック	mekaniker
申告	deklarera
申告	deklarerar
申告	förklaring
申告	deklarationen
申告	försäkran
申告	deklaration
赤ちゃん	bebis
赤ちゃん	älskling
赤ちゃん	spädbarn
細分	indelning
細分	underavdelning
壱岐	iki
スクロール	rullning
スクロール	rullande
スクロール	bläddra
スクロール	rulla
会う	träffas
会う	mötas
会う	möt
会う	möts
会う	träffa
弾頭	stridsspets
セクター	sektor
セクター	sektorn
セクター	branscher
セクター	sektorer
濃い	starkt
濃い	strong
濃い	starka
濃い	stark
減らす	sänkning
減らす	minska
減らす	minskning
減らす	förminska
減らす	minska
減らす	reducera
ショパン	chopin
トロンボーン	trombon
ネック	hals
ネック	nacken
ネック	nacke
ストライキ	strike
ストライキ	strejk
最低限	minimalt
最低限	minst
最低限	minimum
最低限	minsta
スクランブル	scramble
レター	brev
レター	bokstav
レター	skrivelse
回廊	cloister
回廊	korridoren
回廊	korridor
プレゼン	presentation
プレゼン	uppvisande
プレゼン	presenterar
プレゼン	presentationer
知行	förläning
モスク	moskéer
モスク	moské
モスク	moskén
ルーカス	lucas
ルーカス	lukas
プライド	högmod
プライド	stolthet
プライド	pride
清算	likvidation
清算	avveckling
テロリスト	terrorister
テロリスト	terrorist
テロリスト	terroristen
テロリスト	terrorister
バーンズ	barnes
バーンズ	brännskador
バーンズ	burns
バーンズ	brinner
バーンズ	bränner
管理人	admin
管理人	administratör
管理人	administratörer
管理人	handläggare
管理人	administratörer
管理人	förvaltaren
管理人	administratör
管理人	handläggare
持ち込み	bära
持ち込み	bär
サンガ	sanga
コスチューム	dräkt
コスチューム	kostym
コスチューム	kostymer
コスチューム	dräkter
カージナルス	kardinaler
美智子	michiko
波動	våg
波動	vinka
波動	wave
エアバス	airbus
スペック	speck
スペック	specifikationer
スペック	spec
ボリス	boris
サンバ	samba
原告	käranden
原告	sökande
原告	käranden
地主	hyresvärd
チキン	höna
チキン	kyckling
インデックス	förteckning
インデックス	index
インデックス	index
インデックス	förteckningar
中道	måttliga
中道	måttligt
中道	moderata
中道	måttlig
中道	moderat
頼朝	yoritomo
ピックアップ	pickup
コールド	kallt
コールド	förkylning
コールド	kall
コールド	cold
コールド	kyla
プライス	pris
プライス	price
プライス	priset
ハロルド	harold
待遇	behandling
待遇	behandlingen
北極	arktis
北極	arktiska
フレンチ	fransk
フレンチ	franska
フレンチ	franskt
フレンチ	fransmän
すごい	grymt
すごい	häftig
すごい	häftigt
すごい	grym
すごい	otroligt
すごい	fantastiskt
すごい	amazing
すごい	fantastiska
すごい	fantastisk
吹雪	snöstorm
吹雪	snöstorm
ライプツィヒ	leipzig
アダムズ	adams
ジュース	juice
ジュース	saft
ジュース	juicer
ゴルファー	golfare
ルージュ	rouge
従兄弟	kusinen
従兄弟	kusin
用心棒	dörrvakt
ギルド	gille
ニュルンベルク	nürnberg
ブラザー	broder
ブラザー	bror
チューリッヒ	zürich
チューリッヒ	zürich
内線	förlängning
内線	utökning
内線	utbyggnad
内線	utvidgning
ルクス	lux
ステッカー	klistermärken
ステッカー	dekaler
浅い	ytligt
浅い	ytlig
浅い	grunda
浅い	grunt
浅い	ytliga
パウル	paulus
パウル	paul
故人	avlidna
故人	avliden
故人	avlidne
ハンドボール	handboll
オークス	ekar
オークス	oaks
エッグ	ägg
エッグ	egg
エッグ	ägg
更生	omorganisation
更生	omorganisering
更生	rehabilitering
更生	återställande
更生	återuppbyggnad
スキン	skinn
スキン	hud
スキン	skinn
スキン	skin
ピンチ	nypa
まさし	masashi
エマ	emma
ヌード	naket
ヌード	nakenhet
ヌード	naket
ヌード	naken
ヌード	nakna
ヌード	naket
ヌード	nakenbilder
公害	förorening
公害	miljöförstöring
公害	föroreningar
コペンハーゲン	copenhagen
コペンハーゲン	köpenhamn
コペンハーゲン	köpenhamns
りんご	äpplen
りんご	äpple
りんご	apple
ヒカル	hikaru
インフルエンザ	influensa
インフルエンザ	influensa
インフルエンザ	influensan
イラ	ila
関税	taxa
オーボエ	oboe
毒性	giftiga
毒性	toxisk
毒性	giftig
毒性	giftigt
毒性	toxicitet
メカニズム	mekanismer
メカニズム	mekanismerna
メカニズム	mekanism
メカニズム	mekanismen
ファンタジア	fantasia
やさしい	lätta
やさしい	enkelt
やさしい	lätt
やさしい	easy
ジャンボ	jumbo
ネギ	purjolök
燃える	brinnande
燃える	brinner
燃える	bränning
燃える	bränna
燃える	brännande
芳賀	haga
体質	grundlagen
体質	konstitutionen
体質	författning
体質	konstitution
体質	grundlag
イヌ	hund
苦しみ	lidanden
苦しみ	lidande
苦しみ	lidanden
キノコ	svampar
キノコ	svamp
キノコ	svampar
キノコ	svamp
グラン	gran
厚い	tjock
厚い	tjocka
厚い	tjockt
終着駅	terminus
ヤンキー	yankee
飛躍	språng
ボア	boa
麻痺	förlamning
麻痺	pares
中古	begagnade
オリンピア	olympia
クラウス	kraus
クラウス	klaus
証人	vittnen
証人	vittne
証人	vittne
証人	bevittna
石碑	stele
賞賛	beundra
賞賛	beundrar
賞賛	beundran
賞賛	lovsång
賞賛	beröm
賞賛	prisa
賞賛	lovord
シリアル	serie
シリアル	spannmål
シリアル	spannmål
シリアル	flingor
子育て	föräldraskap
ウィンドウ	fönstret
ウィンドウ	fönster
乱闘	bråk
水分	vattenhalt
水分	fukt
水分	fuktighet
聴く	lyssna
バーバラ	barbara
遊ぶ	pjäs
遊ぶ	play
遊ぶ	spela
決済	utbetalningar
決済	betalningar
決済	uppgörelse
決済	bosättning
決済	avveckling
決済	avbetalning
決済	betalning
決済	utbetalning
サニー	soligt
サニー	solig
サニー	soliga
嫉妬	svartsjuk
嫉妬	avundsjuk
嫉妬	svartsjuka
嫉妬	avundsjuka
ディスコ	disco
ブタ	grisar
ブタ	svin
ブタ	grisen
ブタ	gris
ブタ	svin
ノーマン	norman
尾翼	svans
尾翼	stjärt
尾翼	svansen
退却	reträtt
退却	retirera
大場	oba
悪意	elakartad
悪意	skadlig
悪意	illvilja
オタク	nörd
オタク	nörd
伝導	ledningsförmåga
アーロン	aaron
アーロン	aron
アンチ	anti
ベストセラー	bästsäljare
ピコ	pico
タックル	tackla
ステンレス	rostfri
ステンレス	rostfritt
壁画	väggmålningar
壁画	väggmålning
エンブレム	emblem
素敵	härligt
素敵	ljuvlig
素敵	ljuvliga
素敵	underbart
素敵	härlig
素敵	ljuvligt
素敵	snyggt
素敵	trevligt
素敵	fint
素敵	fina
素敵	snygg
素敵	snygga
思想家	tänkare
ピクセル	pixel
ピクセル	bildpunkter
ピクセル	pixlar
ピクセル	bildpunkter
コントローラ	kontrollanter
コントローラ	reglage
たまに	emellanåt
たまに	ibland
外科医	kirurg
外科医	kirurgen
伝送	växellåda
伝送	transmission
伝送	överföring
伝送	sändning
木戸	kido
トロイ	troy
トロイ	troja
タンカー	tanker
