par	關於
pamiers	休戰
pamiers	停戰
pamiers	停火
pamiers	停戰協定
pamiers	停戰
akmeņi	岩
akmeņi	岩石
honda	本田
abba	abba
aes	aes
signālus	訊號
mati	頭髮
mati	毛髮
mati	髮型
mati	發
senas	古代
senas	古老
eric	eric
budistu	佛教徒
budistu	佛教
džeralds	gerald
parakstīt	簽名
parakstīt	簽字
parakstīt	簽
donalds	donald
irāka	伊拉克
jeruzalemes	耶路撒冷
dens	丹
dens	dan
neparasti	異常
neparasti	不尋常
bioloģiskā	生物
bioloģiskā	生物學
vienalga	總之
vienalga	不管怎樣
vienalga	反正
vienalga	無論如何
piektajā	第五
piektajā	第五次
tipisks	典型
niedru	簧片
niedru	reed
vēlu	晚
vēlu	遲到
vēlu	遲
piesaistīja	吸引
vienoties	同意
hipotēze	假設
hipotēze	假說
platumā	寬度
platumā	寬
dienvidi	南
dienvidi	南方
dienvidi	南部
ražoti	製造
medībās	獵
medībās	狩獵
medībās	打獵
lūiss	lewis
paaugstināta	增加
pieraksts	認購
pieraksts	訂閱
locītavas	關節
mao	毛
ridertype	ridertype
drošu	安全
drošu	平安
sēru	悼念
sēru	哀悼
fantāzijas	幻想
fantāzijas	幻想
lauksaimniecība	農耕
lauksaimniecība	耕作
lauksaimniecība	務農
lauksaimniecība	農業
lauksaimniecība	農業
čaulas	貝殼
čaulas	shell
čaulas	殼
čaulas	貝殼
čaulas	殼
laikus	及時
ana	ana
kopīgas	共用
kopīgas	共享
kopīgas	分享
senioru	老年人
milzīga	巨大
milzīga	大規模
lāci	熊
radošo	創作
radošo	創意
radošo	創造性
pārtrauc	中止
sūtīt	送出
iekšējais	內政
iekšējais	內部
iekšējais	內地
iekšējais	內部
iekšējais	內心
iekšējais	內
iekšējais	內在
sandra	sandra
pārtraukums	中斷
pārtraukums	休息
pārtraukums	打破
pārtraukums	中斷
slēpjas	隱藏
dzeltenais	黃色
dzeltenais	黃
silver	銀色
silver	銀
silver	白銀
augumu	身高
augumu	高度
oriģinālā	原文
oriģinālā	原件
oriģinālā	原創
oriģinālā	原始
oriģinālā	原
peldēšanas	游泳
peldēšanas	游
pētnieku	研究者
pētnieku	研究員
sacenšas	競爭
sacenšas	相爭
kritēriji	基準
kritēriji	標準
svītras	花臉
svītras	條紋
zēns	boy
zēns	男孩
imperatore	imperatore
paskaidrojumi	解釋
brīvs	出缺
brīvs	空缺
brīvs	free
brīvs	自由
brīvs	免費
bagātīgi	豐富
iegādāts	購買
peldēšana	游泳
peldēšana	游
golden	golden
golden	黃金
golden	金色
alejas	畫廊
katastrofas	災害
katastrofas	災難
pavēlnieks	主
vienādojumu	方程
vienādojumu	方程式
organisms	有機體
organisms	機體
plānota	排定
slēgt	鎖定
slēgt	鎖
hēlija	氦
atpazīstamību	聲望
bayer	bayer
piepilsētas	郊區
sadalīšanas	解剖
sadalīšanas	分裂
snak	snak
piesaistīt	吸引
kopija	複製
kopija	副本
balasta	擱淺
vīrusu	病毒
laikapstākļi	天氣
laikapstākļi	氣象
izpratni	理解
izpratni	諒解
laima	石灰
sulu	汁
sulu	果汁
starptautisks	跨國
omx	omx
sēdes	會議
sēdes	聽證會
vienādojums	方程
vienādojums	方程式
pateikt	說
mākslīgā	人工
mākslīgā	人造
akli	瞎子
akli	盲目
akli	盲
akli	盲人
akli	瞎
akli	盲目
pierre	pierre
regulāra	定期
regulāra	經常
uzlabo	改進
uzlabo	改善
uzlabo	改進
uzlabo	改善
plāksnes	板
plāksnes	板
garīgais	靈性
garīgais	精神
džonijs	johnny
lmt	lmt
aptieka	藥房
aptieka	藥劑
aptieka	藥店
ronis	封
ronis	密封
ronis	印章
ronis	海豹
cēzara	凱撒
oksīdu	氧化
oksīdu	氧化物
cvk	cec
absolūti	絕對
tēvam	父親
tēvam	神父
tēvam	父
civilā	民事
misisipi	密西西比
misisipi	密西西比州
atrisināt	解決
atrisināt	決斷
atrisināt	決心
atrisināt	解決
atrisināt	解
datori	電子計算機
datori	計算機
datori	電腦
reģistrētas	註冊
ieiet	輸入
atkarību	依賴
atkarību	扶養
atkarību	依賴性
procesora	cpu
procesora	處理器
atcelt	取消
talantu	才幹
talantu	人才
talantu	才華
talantu	天才
talantu	天賦
zīmēšanas	畫畫
zīmēšanas	繪圖
zīmēšanas	圖畫
zīmēšanas	繪畫
piens	乳
piens	牛奶
piens	奶
avīzē	報紙
avīzē	報
avīzē	報章
tavu	你的
īsāks	縮短
civilās	民事
precīzs	精確
precīzs	準確
precīzs	精確
precīzs	精確
diplomātiskās	外交
trauku	小菜
trauku	菜
lerijs	larry
parakstīšanas	簽約
parakstīšanas	簽署
rīki	工具
rīki	齒輪
intervijā	面試
intervijā	面談
intervijā	約談
intervijā	採訪
intervijā	訪談
rīkles	喉
rīkles	喉嚨
rīkles	嗓子
rīkles	咽喉
garāka	更高
gazols	gasol
yesno	yesno
toyota	豐田
apturēta	暫停
aicina	呼叫
aicina	邀請
skaitļošanas	運算
skaitļošanas	計算
aizliegums	禁止
aizliegums	禁止
klārks	clarke
klārks	clark
koncepciju	構想
koncepciju	概念
koncepciju	理念
vienmērīgi	均勻
ieroci	槍支
ieroci	槍
ieroci	炮
slepkavību	謀殺
slepkavību	謀殺案
slepkavību	謀殺罪
gaga	gaga
grenlandes	格陵蘭
garšu	味道
garšu	味覺
garšu	品味
pauda	濁
step	台階
step	步驟
step	步
veikalā	shop
veikalā	購物
veikalā	店鋪
veikalā	店
veikalā	商店
pašreizējie	電流
pašreizējie	現任
pašreizējie	目前
atlikušās	剩餘
tuberkulozes	肺結核
tuberkulozes	結核
tuberkulozes	結核病
skeleta	骷髏
skeleta	骨架
skeleta	骨骼
porsche	porsche
bazilika	basil
bazilika	聖殿
dala	分裂
kurland	kurland
izšķilšanās	湧現
izšķilšanās	興起
izšķilšanās	孵化
izcili	輝煌
izcili	傑出
izcili	未決
līknes	曲線
zebiekste	黃鼠狼
zebiekste	鼬
zebiekste	鼬鼠
konfederāciju	聯邦
konfederāciju	邦聯
salīdzināt	比較
tiesneši	法官
rex	rex
aģents	代理商
aģents	代理人
aģents	特工
aģents	代理
žurnāliste	記者
romans	roman
pārklājas	重疊
pārklājas	重疊
elektriskais	電氣
elektriskais	電
elektriskais	電動
ieee	ieee
mergedtoprow	mergedtoprow
uzrakstīts	書寫
uzrakstīts	撰寫
taisnstūra	矩形
taisnstūra	矩形
ūdenskritums	瀑布
personība	身分
personība	身份
personība	人格
personība	性格
personība	個性
intensīva	密集
intensīva	激烈
intensīva	密集
maņu	感官
pēcnācējiem	後代
ieslodzījuma	監禁
ieslodzījuma	囚禁
ērti	方便
ērti	舒服
ērti	舒適
modifikācija	修改
gudrības	智慧
mute	嘴巴
mute	口
mute	嘴
mute	口腔
ziemeļi	北方
ziemeļi	北
ziemeļi	北部
sarkani	紅
sarkani	red
sarkani	紅色
optisko	光學
sauss	乾燥
sauss	乾
noliktava	倉庫
noliktava	倉儲
sazināties	接觸
sazināties	聯絡
sazināties	溝通
praksi	實踐
praksi	練習
nodoklis	職責
nodoklis	納稅
nodoklis	稅務
nodoklis	稅收
nodoklis	稅
nodoklis	稅金
dobumu	蛀牙
alvis	alvis
dāma	女王
dāma	皇后
dāma	queen
dāma	王后
ražotāji	製片人
ražotāji	製造商
solis	台階
solis	步驟
solis	步
vērts	值得
kuģniecības	運費
kuģniecības	出貨
kuģniecības	航運
vakuuma	真空
hipotēzi	假設
hipotēzi	假說
apvienojas	合併
apvienojas	合併
palikusi	左側
palikusi	左
palikusi	左翼
palikusi	左邊
apsūdzēja	被告
florida	佛羅里達
florida	佛羅里達州
matricas	母體
matricas	矩陣
kaķiem	貓
arheologs	考古學家
laulība	結婚
laulība	婚姻
sasniegumu	成就
sasniegumu	成績
uzskaitītas	上市
profesore	教授
iecirknis	隔間
iecirknis	車廂
iecirknis	包廂
tcp	tcp
muti	嘴巴
muti	口
muti	嘴
muti	口腔
gmbh	gmbh
agrākā	最早
fails	文件
fails	檔案
redakcijas	社論
redakcijas	版本
gulbji	天鵝
peldēt	游泳
peldēt	游
solaris	solaris
obama	obama
spuras	鰭
marie	marie
īzaks	isaac
dārzos	花園
veicinātu	foster
veicinātu	寄養
veicinātu	推廣
pelēkas	灰色
pelēkas	灰
pelēkas	grey
pērkons	雷電
pērkons	雷霆
pērkons	打雷
inspektors	督察
ķirzakas	蜥蜴
likvidēt	消除
olimpiskajā	奧林匹克
olimpiskajā	奧運
kursos	課程
tuksnesis	沙漠
tuksnesis	荒漠
teritoriālais	領土
dziļš	深
dziļš	深層
piesaista	吸引
žaunu	鰓
dana	dana
dārziņš	園
dārziņš	園林
dārziņš	花園
dārziņš	園藝
silvija	silvia
izpildītāji	藝術家
izpildītāji	藝人
sausā	乾燥
sausā	乾
sausā	dri
pacientiem	病患
pacientiem	患者
pacientiem	病人
asp	asp
vienādu	軍服
vienādu	均勻
vienādu	制服
vienādu	軍裝
avārijā	車道
mini	mini
mini	迷你
sekcija	灣
sekcija	海灣
adams	亞當斯
adams	adams
digitālā	數碼
digitālā	數位
bioloģija	生物
bioloģija	生物學
eļļa	油
eļļa	石油
eļļa	機油
frakcija	分數
bahs	巴赫
definīcija	定義
labāks	更好
palīgā	幫助
palīgā	幫忙
dzīvsudraba	水星
dzīvsudraba	水銀
dzīvsudraba	汞
fiksēts	固定
mākslīgais	人工
mākslīgais	人造
cieņu	尊嚴
paplašināta	延伸
paplašināta	擴展
paplašināta	延長
paplašināta	加寬
paplašināta	擴大
paplašināta	擴大
falco	falco
frakciju	派系
biļetes	票
biļetes	門票
biļetes	車票
biļetes	票券
dimantu	金剛石
dimantu	鑽石
izplatīšanās	傳播
izplatīšanās	繁殖
izplatīšanās	分布
izplatīšanās	分配
izplatīšanās	分銷
izplatīšanās	傳播
izplatīšanās	散播
izplatīšanās	蔓延
izplatīšanās	散播
izplatīšanās	蔓延
izplatīšanās	傳播
gadījuma	隨機
gadījuma	休閒
utype	utype
tīra	純潔
tīra	純純
tīra	純
tīra	純粹
tīra	乾淨
tīra	清潔
baumas	流言
baumas	謠言
baumas	謠傳
baumas	謠言
baumas	傳言
baumas	傳聞
baumas	流言
prāga	布拉格
nieres	腎臟
nieres	腎
nieres	腎臟
nieres	腎
pasākuma	測量
pasākuma	度量
pasākuma	計量
pasākuma	衡量
pasākuma	量度
patērē	消費
zālamana	所羅門
apsūdzēts	被告
reklāma	宣傳
reklāma	公示
reklāma	廣告
sidnejas	雪梨
sidnejas	sydney
munīcijas	彈藥
plānā	計劃
plānā	計畫
muguru	背
muguru	回
mūris	壁
mūris	牆壁
mūris	圍牆
mūris	牆
apzīmējumi	用語
apzīmējumi	術語
apzīmējumi	條款
apzīmējumi	傳說
apzīmējumi	傳奇
laivas	船隻
laivas	艇
interscope	interscope
svētdienas	星期日
svētdienas	星期天
mainsnak	mainsnak
eksperimenti	試驗
eksperimenti	實驗
leonards	leonard
atpūta	娛樂
atpūta	休閒
atpūta	休閒
atpūta	閒暇
atpūta	休息
dzemdes	子宮
dzemdes	子宮
saimnieki	主機
gods	名譽
gods	榮譽
gods	名譽
gods	榮譽
skaļi	大聲
algu	薪水
algu	工資
algu	薪資
algu	薪金
algu	工資
uzplaukums	繁榮
piramīdas	金字塔
piramīdas	金字塔
augstākas	較高
augstākas	更高
publikācija	出版物
publikācija	出版
publikācija	出版
publikācija	發表
gps	gps
elo	elo
teju	幾乎
uzraudzības	監督
uzraudzības	監視
tīrs	純潔
tīrs	純純
tīrs	純
tīrs	純粹
tīrs	乾淨
tīrs	清潔
konflikti	衝突
konflikti	衝突
sārmu	鹼
sārmu	鹼性
sārmu	鹼
mijiedarbība	互動
mijiedarbība	相互作用
mijiedarbība	互動
mijiedarbība	相互作用
kritiski	危急
kritiski	批判
kritiski	臨界
tulkots	翻譯
nintendo	任天堂
sertificēts	認證
izvietot	部署
piecpadsmit	fifteen
piecpadsmit	十五
tipiski	典型
laukiem	田間
laukiem	田地
laukiem	欄位
laukiem	田野
sems	山姆
sems	sam
sems	薩姆
viltus	虛假
viltus	假
viltus	假的
viltus	虛假
viltus	假冒
viltus	假
maisījums	搭配
maisījums	組合
maisījums	混合
maisījums	混合物
maisījums	混合
dalīšanās	共用
dalīšanās	共享
dalīšanās	分享
automašīna	車
automašīna	汽車
pievienojies	加入
extra	額外
extra	多餘
lēna	緩慢
lēna	慢
plānus	計劃
sīrija	敘利亞
jaunieši	青年
jaunieši	青春
jaunieši	青少年
milzīgs	巨大
adatas	針
adatas	針頭
adatas	針
tūre	游
tūre	遊覽
tūre	導覽
tūre	旅遊
novērtēt	升值
novērtēt	欣賞
intensitāte	強度
intensitāte	密度
jūdžu	mile
tulkojumi	翻譯
allmusic	allmusic
sajūta	感受
sajūta	感覺
aizdomas	嫌犯
aizdomas	嫌疑犯
aizdomas	疑犯
aizdomas	懷疑
unikāls	獨特
unikāls	獨一無二
tic	tic
domāja	思想
pretinieki	對手
pretinieki	仇人
alba	alba
garsija	加西亞
pieaugušiem	成人
pieaugušiem	成年人
keita	kate
vienkāršā	簡單
vienkāršā	初等
cieš	受苦
cieš	苦難
cieš	痛苦
cieš	受苦
zemāks	更低
zemāks	較低
zemāks	低
haizivs	鯊
haizivs	鯊魚
kabeļu	有線
kabeļu	纜繩
kabeļu	電纜
interjera	內政
interjera	內部
interjera	內地
linga	linga
apmatojums	頭髮
apmatojums	毛髮
apmatojums	髮型
apmatojums	發
sadalīšanās	分解
itunes	itunes
stadija	舞台
stadija	階段
apsūdzības	公訴
apsūdzības	起訴
apsūdzības	控告
apsūdzības	指控
mantu	塗料
rīks	工具
lokomotīvju	機車
lokomotīvju	火車頭
komunisti	共產黨
ģeogrāfisko	地理
xml	xml
gruzija	喬治亞
veģetācijas	植被
imdb	imdb
panda	熊貓
zīmols	烙印
zīmols	品牌
zīmols	品牌
degviela	燃料
degviela	燃油
piedāvājums	招標
piedāvājums	投標
piedāvājums	溫柔
piedāvājums	投標
piedāvājums	出價
piedāvājums	優惠
piedāvājums	供應
piedāvājums	供給
piedāvājums	優惠
duets	雙人舞
rīkoties	act
aizmugurējā	後方
stāvus	直立
zieds	花
zieds	花兒
zieds	花朵
akcija	共用
akcija	共享
akcija	分享
akcija	share
novērš	防止
raidījums	廣播
raidījums	直播
raidījums	播放
raidījums	播出
caurules	管
caurules	管管
caurules	管道
caurules	管子
caurules	管道
caurules	水管
caurules	管
caurules	管子
zobiem	牙
zobiem	牙齒
uzpildes	填料
uzpildes	填充
uzpildes	填補
agnese	agnese
timbaland	timbaland
cēloņi	起因
āpsis	獾
dziļa	深
dziļa	深層
nelaimes	事故
filipīnas	菲律賓
garšas	味道
garšas	味覺
garšas	品味
garšas	口味
garšas	風味
garšas	味
garšas	風味
dabūt	獲取
dabūt	獲得
dabūt	得到
bioloģisko	生物
bioloģisko	生物學
lašu	鮭魚
rīts	早晨
rīts	早上
rīts	上午
magazine	雜誌
mākonis	雲
mākonis	雲端
denijs	danny
pulkstenis	觀看
pulkstenis	手錶
pulkstenis	鐘
pulkstenis	鍾
pulkstenis	時鐘
lēcas	鏡頭
lēcas	鏡片
lēcas	透鏡
lēcas	扁豆
lēcas	鏡片
anastasija	anastasia
pārvadājumi	馬車
pārvadājumi	運輸
pārvadājumi	交通
gviānas	蓋亞那
apspiešanas	鎮壓
tavs	你的
albānija	阿爾巴尼亞
grafika	圖形
grafika	繪圖
stabili	穩定
stabili	馬廄
svarīgas	重要
pārdod	賣
pārdod	出售
pārdod	賣
pārdod	售出
līgumi	合約
līgumi	合同
līgumi	條約
līgumi	協定
grūtniecības	懷孕
grūtniecības	妊娠
grūtniecības	孕期
pārbaude	檢查
pārbaude	驗證
pārbaude	核查
pārbaude	測試
pārbaude	試驗
pārbaude	測驗
pārbaude	視察
pārbaude	檢查
pārbaude	支票
vērtējums	估價
vērtējums	評比
vērtējums	評分
vērtējums	評估
ārpusē	外部
ārpusē	室外
ārpusē	外面
ārpusē	外
astotā	第八
kurss	課程
siltums	熱
siltums	熱火
siltums	加熱
siltums	熱力
siltums	熱量
siltums	溫暖
zīmējumi	藝術品
kursā	課程
veselība	健康
bengālijas	孟加拉
apmeklētājiem	遊客
apmeklētājiem	訪客
vēzis	癌症
vēzis	癌
golfa	高爾夫球
telekomunikāciju	電訊
telekomunikāciju	電信
telekomunikāciju	電訊
telekomunikāciju	電信
sniegums	績效
sniegums	業績
dzēriens	喝
dzēriens	喝酒
navbox	navbox
tīkli	籃網
tīkli	漁網
tīkli	蚊帳
tīkli	網路
relatīvais	親戚
relatīvais	相對
džimijs	jimmy
mijiedarbības	互動
mijiedarbības	相互作用
mijiedarbības	互動
mijiedarbības	相互作用
protokoli	分鐘
ieradumi	習性
ieradumi	習慣
asa	asa
salīdzinājums	對比
salīdzinājums	比較
īres	租賃
īres	租金
pierādījumi	證據
pierādījumi	證明
pierādījumi	證據
apgrozījums	週轉
apgrozījums	更替
apgrozījums	營業額
klēts	糧倉
reģistrācija	錄音
reģistrācija	記錄
reģistrācija	註冊
reģistrācija	登記
dzintara	amber
dzintara	安培
dzintara	琥珀
konfederācija	聯邦
konfederācija	邦聯
indukcijas	誘導
indukcijas	感應
tauriņu	蝴蝶
miruši	死
ierobežot	限制
ierobežot	上限
ierobežot	極限
ierobežot	限
ierobežot	限額
briselē	布魯塞爾
klauss	klaus
reālā	real
reālā	真實
imagesize	imagesize
sasniegta	已達到
degunradzis	犀牛
degunradzis	犀
degunradzis	犀牛
porcelāna	瓷
porcelāna	瓷器
traģēdija	慘案
traģēdija	悲劇
traģēdija	慘劇
nākotni	今後
nākotni	將來
nākotni	未來
ieroča	武器
ieroča	兵器
rakstnieki	作家
rakstnieki	作者
bruņotajiem	武裝
dzejolis	詩
dzim	出生地
izcils	輝煌
izcils	傑出
izcils	未決
auduma	布料
auduma	纖維
auduma	織物
stabilitāti	穩定
stabilitāti	穩定性
stunda	時辰
stunda	小時
skulptūru	雕塑
skulptūru	雕刻
skulptūru	雕塑
edu	edu
datubāzē	資料庫
identitātes	身份
identitātes	身分
identitātes	身份
piemin	提及
piemin	mentions
ekspozīcija	暴露
ekspozīcija	曝光
ekspozīcija	曝露
minimālā	最少
minimālā	最小
jēga	含義
jēga	感
paraugi	模型
paraugi	模特
paraugi	型號
paraugi	模特兒
paraugi	標本
paraugi	樣品
paraugi	樣本
zobens	sabre
zobens	刀
zobens	劍
zobens	寶劍
smith	smith
smith	史密斯
benz	賓士
pframe	pframe
sulas	汁
sulas	果汁
nogādāt	交付
klusais	太平洋
teroristu	恐怖主義
ciematu	村
ciematu	鄉村
ciematu	村莊
ciematu	村落
ciematu	村子
akadēmiskais	學術
korupcijas	腐敗
krēpes	鬃毛
dārzkopības	園藝
dārzkopības	園藝
dārzkopības	園藝
valdījumā	持有
valdījumā	擁有
valdījumā	佔有
viesi	賓客
viesi	來賓
viesi	客人
ctx	ctx
turdus	turdus
oksīds	氧化
oksīds	氧化物
civilizācija	文明
atslēga	鑰匙
atslēga	鍵
atslēga	key
atslēga	關鍵
izplešanās	膨脹
izplešanās	擴建
izplešanās	擴張
izplešanās	拓展
izplešanās	擴大
izplešanās	擴展
jāņu	仲夏
skaistas	漂亮
skaistas	美
skaistas	美女
skaistas	美麗
skaistas	漂亮
cietā	固體
cietā	固態
cietā	實心
cietā	扎實
cietā	堅固
pagalmā	院子
pagalmā	庭院
sargs	守護神
sargs	守護者
sargs	守護
sargs	監護人
sargs	守衛
sargs	衛兵
sargs	警衛
sargs	守護
sekunžu	秒
sekunžu	秒數
spriedumu	判斷
spriedumu	判決
spriedumu	判斷力
termini	用語
termini	術語
termini	條款
unikāla	獨特
unikāla	獨一無二
izņēmumi	例外
izņēmumi	排除
izņēmumi	豁免
mantijas	袍
konstante	常數
motīvi	動機
pastāvēšana	存在
skautu	童軍
skautu	童子軍
atkārtot	重復
atkārtot	重播
mīksts	軟軟
mīksts	柔軟
mīksts	柔和
mīksts	軟
konts	帳號
konts	帳戶
slikta	窮
slikta	壞
netieši	間接
netieši	間接
dzirde	聽證會
dzirde	聽力
dzirde	聽覺
pelēkās	灰色
pelēkās	灰
pelēkās	grey
lūkas	艙門
lūkas	孵化
tipiska	典型
viedokļi	意見
efekti	特效
efekti	效應
efekti	影響
efekti	效果
pole	竿
pole	鋼管
noteikšana	探測
noteikšana	偵測
noteikšana	檢測
noteikšana	決心
jaunība	青年
jaunība	青春
jaunība	青少年
sat	週六
sat	sat
emi	惠美
emi	emi
rezervē	準備金
rezervē	儲備
serbijā	塞爾維亞
pārvarēt	克服
pārvarēt	克服
apvienots	結合
viesis	賓客
viesis	來賓
viesis	客人
limited	有限
limited	限量
limited	限
limited	受限
ētika	倫理
ētika	倫理學
panama	巴拿馬
demokrātija	民主
migrācija	移徙
migrācija	移民
migrācija	遷徙
dzīvokļu	公寓
atkarīgi	依賴
atkarīgi	上癮
tvaiku	蒸氣
tvaiku	蒸汽
fidži	斐濟
ēnā	陰影
coca	古柯
trūkumi	缺點
trūkumi	瑕疵
trūkumi	缺點
trūkumi	缺陷
trūkumi	弱點
trūkumi	缺陷
līdzsvaru	平衡
līdzsvaru	結餘
līdzsvaru	均衡
līdzsvaru	餘額
pārliecināts	深信
konstitūcijā	憲法
interwiki	interwiki
