kategória	categorie
rooney	rooney
hlavica	kernwapen
hlavica	kernbom
hlavica	kernkop
stanislas	stanislas
shepard	shepard
stubbsová	stubbs
barnstar	barnstar
bankovníctvo	bankwezen
bankovníctvo	bankieren
albánsky	albanese
albánsky	albanees
freeware	freeware
kraków	krakau
exodus	uittocht
exodus	exodus
ohnisko	uitbraak
ohnisko	haard
záťaže	laadt
záťaže	lasten
záťaže	lasten
minsku	minsk
sherlock	sherlock
aplikované	toegepast
aplikované	toegepaste
vkladanie	inbedding
vkladanie	insluiten
vkladanie	inbrengen
vkladanie	invoeging
stíhanie	vervolging
stíhanie	aanklager
sliezsky	silezië
motýľ	vlinder
dieu	dieu
agnes	agnes
eau	eau
odporca	beklaagde
odporca	gedaagde
odporca	verweerder
odporca	verdachte
mjanmarsko	birma
mjanmarsko	myanmar
vrátenie	terugbetaling
vrátenie	teruggave
vrátenie	restitutie
vrátenie	terugkeer
vrátenie	retour
vrátenie	return
vrátenie	terugkeren
vrátenie	herstel
vrátenie	aflossing
vrátenie	terugbetaling
podvozky	draaistellen
ginger	gember
ginger	ginger
predok	voorvader
predok	voorouder
regulovať	reguleren
dekoratívne	sier
dekoratívne	decoratieve
korekcie	correcties
wojciech	wojciech
zaznamenať	record
prehrávače	spelers
objasniť	opgehelderd
objasniť	verduidelijkt
objasniť	verduidelijken
inteligenciu	inlichtingen
inteligenciu	inlichtingendienst
inteligenciu	intelligentie
progresívne	vooruitstrevend
progresívne	progressieve
progresívne	progressief
zebra	zebra
zita	zita
pearson	pearson
rozmanitosti	diversiteit
rozmanitosti	verscheidenheid
bozón	boson
premávka	verkeer
rupert	rupert
urcite	zeker
urcite	absoluut
urcite	zeker
urcite	beslist
urcite	zeker
richelieu	richelieu
meteor	meteoor
meteor	meteoriet
kuo	kuo
lange	lange
palestínskych	palestijns
palestínskych	palestijnse
gaudio	gaudio
zhorel	verbrand
zhorel	aangebrand
kop	schoppen
kop	schop
kop	kick
kop	trap
rádioaktívnych	radioactief
nakamura	nakamura
lokomotiv	lokomotiv
lokálny	lokale
lokálny	plaatselijk
lokálny	lokaal
predišlo	vermeden
predišlo	vermeed
nosenie	dragend
nosenie	dragen
nosenie	dragend
nosenie	draag
nosenie	wear
nosenie	dragen
nosenie	slijtage
nosenie	gedragen
nosenie	versleten
chlap	guy
chlap	kerel
križovatiek	kruisingen
droga	drug
yang	yang
rozloženia	indelingen
pochody	marsen
dotkol	ontroerd
dotkol	geroerd
dotkol	aangeraakt
položiť	lay
pozerá	kijken
pozerá	horloges
psychóza	psychose
farkas	farkas
detektory	detector
detektory	detectoren
vadí	hindert
vadí	stoort
prízemie	beneden
hygiena	hygiëne
dneper	dnjepr
odpovedí	reacties
odpovedí	antwoorden
hampton	hampton
colombe	colombe
luxusný	luxe
luxusný	luxueus
luxusný	luxe
luxusný	luxueus
reflektor	reflector
paluba	dek
paluba	deck
oblečení	gekleed
fidel	fidel
rezaïová	rezaï
blokovať	blokkering
blokovať	blokkeren
blokovať	blok
blokovať	block
mirko	mirko
šiat	jurken
nože	messen
navarro	navarro
izolovaná	geïsoleerde
izolovaná	geïsoleerd
izolovaná	afgelegen
izolovaná	geïsoleerd
izolovaná	geïsoleerde
spôsobilosť	competentie
spôsobilosť	bekwaamheid
spôsobilosť	fitness
spôsobilosť	competentie
spôsobilosť	bekwaamheid
spôsobilosť	bevoegdheid
xxii	xxii
nose	neus
göring	göring
nespočetné	talloze
nespočetné	ontelbaar
nespočetné	ontelbare
nespočetné	ontelbaar
nespočetné	ontelbare
nespočetné	talloze
porovnateľný	vergelijkbaar
porovnateľný	vergelijkbare
periodicky	periodiek
romantické	romantische
romantické	romantisch
romantické	romanticus
potopila	zonk
potopila	gezonken
komisií	provisies
komisií	provisie
komisií	commissies
luh	luh
louka	louka
negatívna	negatieve
negatívna	negatief
svätí	heiligen
svätí	saints
kontinentoch	werelddelen
kontinentoch	continenten
obchodovať	trading
oranžový	sinaasappel
oranžový	oranje
registrácie	registraties
registrácie	inschrijvingen
registrácie	inschrijven
registrácie	inschrijving
registrácie	registratie
mienka	advies
mienka	mening
severa	severa
bariéra	versperring
bariéra	barrier
bariéra	barrière
mariah	mariah
hanna	hanna
náznak	hint
zakazuje	verbiedt
zakazuje	verbiedt
signatári	ondertekenaars
nešťastia	ongeluk
ubytovania	accommodatie
babička	grootmoeder
babička	oma
babička	oma
babička	grootmoeder
babička	granny
babička	oma
babička	grootmoeder
prah	drempel
prah	drempelwaarde
prah	drempels
spadla	fell
spadla	viel
bombardier	bombardier
polska	polska
minas	minas
autobusom	bus
vyhodili	geplunderd
španielov	spanjaarden
bart	bart
odraziť	stuiteren
kritizovali	bekritiseerd
kritizovali	bekritiseerde
kritizovali	bekritiseerd
kritizovali	bekritiseerde
balogh	balogh
výkyvy	fluctuaties
výkyvy	schommelingen
kniežací	prinselijke
vynálezy	uitvindingen
vynálezy	uitvinding
geta	getto
geta	ghetto
potrat	miskraam
potrat	abortus
jenny	jenny
výborná	uitstekend
výborná	excellent
výborná	voortreffelijk
výborná	uitmuntend
judd	judd
generuje	genereert
poslušnosť	gehoorzaam
poslušnosť	gehoorzaamheid
sui	sui
veľkí	large
veľkí	groot
veľkí	grote
deficit	deficit
deficit	tekort
juhosláviu	joegoslavië
utrpelo	leed
sonata	sonata
salisbury	salisbury
manažérov	beheerders
manažérov	bedrijfsleiders
manažérov	managers
tlačiť	print
tlačiť	afdruk
tlačiť	afdrukken
tlačiť	drukken
tlačiť	printen
tlačiť	duwen
tlačiť	push
tlačiť	persen
lothar	lothar
pripevnené	aangebracht
ante	ante
rozlišovanie	differentiatie
rozlišovanie	onderscheid
rozlišovanie	differentiëren
priemyselník	industrieel
willie	willy
willie	willie
vybavenosť	faciliteiten
vybavenosť	voorzieningen
denisa	denise
denisa	denisa
kopcov	heuvels
kopcov	hills
vrásnenie	orogenese
fognini	fognini
naruto	naruto
výťahu	liften
výťahu	lift
johns	johns
birkenau	birkenau
artois	artois
čeľusť	kaak
citov	gevoelens
desaťročie	decennium
najnovšia	nieuwste
karma	karma
jaxa	jaxa
oznámilo	aangemelde
oznámilo	aangemeld
kanárske	kanarie
dany	dany
heights	hoogten
heights	hoogtes
heights	heights
italiana	italiana
peterson	peterson
lancia	lancia
niklas	niklas
strážcov	begeleiders
tuky	vetten
tuky	fats
tuky	vet
tuky	dikke
tuky	dik
bishop	loper
bishop	bisschop
bishop	bishop
leigh	leigh
ideálna	ideal
ideálna	ideaal
príhovor	spraak
príhovor	toespraak
príhovor	speech
príhovor	redevoering
segmentov	segmenten
ministerka	minister
madagaskaru	madagaskar
madagaskaru	madagascar
stádo	beslag
stádo	kudde
premietanie	screening
premietanie	projectie
diagnostika	diagnose
diagnostika	diagnostiek
diagnostika	diagnostische
diagnostika	diagnose
diagnostika	diagnostiek
diagnostika	diagnose
diagnostika	diagnostiek
diagnostika	diagnoses
zen	zen
preukázali	aangetoond
preukázali	gedemonstreerd
tuvalu	tuvalu
mikroorganizmy	organisme
mikroorganizmy	organismen
nádorov	tumoren
fin	vin
fin	fin
domino	domino
warwick	warwick
lovcov	jagers
ses	ses
predpokladané	geprojecteerd
predpokladané	voorspeld
predpokladané	voorspelde
predpokladané	verwachte
predpokladané	verondersteld
predpokladané	veronderstelde
predpokladané	vermoedelijke
pracovísk	werkplekken
pracovísk	arbeidsplaatsen
benzínu	benzine
benzínu	benzine
lime	lima
propagovať	promoten
propagovať	promoot
propagovať	bevorderen
propagovať	promoten
propagovať	boost
strelné	schot
strelné	geweerschot
eminem	eminem
atribút	attribuut
odtiene	zonnebril
odtiene	tinten
odtiene	schaduwen
goodman	goodman
harmonické	harmonische
harmonické	harmonieuze
harmonické	harmonieus
harmonické	harmonisch
harmonické	harmonische
harmonické	harmonisch
pujol	pujol
ministerstvá	ministeries
hlodavcov	knaagdier
hlodavcov	knaagdieren
hlodavcov	knaagdieren
zamestnávateľom	werkgever
zamestnávateľom	werkgevers
zamestnávateľom	werkgevers
zamestnávateľom	werkgever
celosvetové	worldwide
celosvetové	wereldwijde
celosvetové	wereldwijd
zamestnávateľa	werkgever
zamestnávateľa	werkgevers
klaudia	klaudia
klaudia	claudia
poradcu	adviseur
poradcu	consulent
poradcu	consultant
emile	emile
emile	émile
pda	pda
stanov	statuten
stanov	tenten
ceti	ceti
šampión	kampioen
šampión	champ
šampión	kampioen
puk	puck
grada	grad
zadržaný	opgepakt
zadržaný	aangehouden
zadržaný	gearresteerd
zadržaný	aangehouden
zadržaný	aangehouden
zadržaný	vastgehouden
paname	panama
atraktívne	aantrekkelijke
atraktívne	aantrekkelijk
repin	repin
registráciu	inschrijven
registráciu	inschrijving
registráciu	registratie
ostatný	overige
ostatný	andere
ostatný	overigen
ostatný	anderen
hadov	slangen
aromatické	aromatische
aromatické	aroma
legendu	legende
legendu	legend
plessis	plessis
hračiek	speelgoed
hračiek	speeltjes
sólista	solist
amur	amoer
szombathely	szombathely
kocúr	poes
kocúr	kat
pečeň	lever
pečeň	lever
img	img
výberový	selectieve
výberový	selectief
dam	dam
dam	stuwdam
dozvedela	geleerd
dozvedela	leerde
ekosystémov	ecosystemen
expertov	experts
expertov	deskundigen
expertov	experten
zmizla	verdwenen
zmizla	verdween
zmizla	verdwenen
zmizla	verdween
hliadka	patrol
hliadka	patrouilleren
hliadka	patrouille
ošípaných	zwijnen
ošípaných	varkens
ošípaných	zwijnen
ošípaných	varkens
ošípaných	zwijn
ošípaných	varkens
lingvistika	taalkunde
karcinóm	carcinoom
karcinóm	kanker
zlodej	dief
kúpeľ	bad
asimov	asimov
trestom	bestraffing
trestom	straf
trestom	straffen
nerovnosť	ongelijkheid
nerovnosť	ongelijkheid
nerovnosť	ongelijke
nerovnosť	ongelijk
obísť	overschrijven
obísť	rondweg
obísť	omzeilen
obísť	bypass
obísť	omleiding
opustenie	stopzetting
náraz	impact
náraz	inslag
náraz	effect
náraz	botsing
midway	midway
neoddeliteľnou	integraal
dedič	erfgenaam
bezprostredné	dreigend
plzne	pilsen
tigris	tigris
presadzovanie	handhaving
sviatosť	sacrament
hcp	hcp
bolelli	bolelli
gesto	gebaar
gesto	gebaren
odevy	kleding
odevy	kledij
vyvrcholil	culmineerde
spektrálnej	spectrale
rodinám	families
rodinám	gezinnen
rehabilitovaný	gerehabiliteerd
cygni	cygni
otrs	otrs
zjavné	schijnbare
zjavné	evident
mliečne	zuivel
reformácia	reformatie
newfoundland	newfoundland
oznam	aankondiging
oznam	bekendmaking
oznam	mededeling
oslobodená	bevrijd
oslobodená	bevrijde
oslobodená	vrijgesteld
oslobodená	vrijgestelde
cech	gilde
care	zorg
care	care
care	verzorging
poľnohospodárov	landbouwers
poľnohospodárov	boeren
reinhold	reinhold
ludia	mensen
ludia	personen
ortuť	mercury
ortuť	mercurius
ortuť	kwik
zdôraznil	uitgelicht
zdôraznil	gemarkeerd
zdôraznil	gemarkeerde
zdôraznil	benadrukt
zdôraznil	gestrest
porcelánu	porseleinen
porcelánu	porselein
zrýchlenia	versnelling
zrýchlenia	acceleratie
borussia	borussia
coli	coli
ontológia	ontologie
zsolt	zsolt
dinara	dinara
pohotovosť	standby
pohotovosť	noodgeval
pohotovosť	noodsituatie
pohotovosť	noodgevallen
mozgová	cerebrale
mozgová	hersenen
mozgová	brain
mozgová	hersens
mozgová	brein
burundi	burundi
gram	gram
rory	rory
eberswalde	eberswalde
rhea	rhea
skype	skype
semi	semi
traktor	tractor
traktor	trekker
prílivu	getijden
reprodukcie	reproducties
odozvy	reacties
clayton	clayton
alexandru	alexandru
dobyvateľ	veroveraar
dobyvateľ	overwinnaar
calder	calder
tacitus	tacitus
konštantný	constante
konštantný	constant
pružnosť	soepelheid
pružnosť	flexibiliteit
pružnosť	elasticiteit
korán	koran
romero	romero
overovanie	verifiëren
overovanie	authenticatie
overovanie	keuring
overovanie	verificatie
dirk	dirk
dizajnéri	ontwerpers
nicholson	nicholson
ormond	ormond
cañas	cañas
abbaye	abbaye
začiatočníkov	beginners
pokročilé	geavanceerd
pokročilé	geavanceerde
pokročilé	gevorderden
pokročilé	advanced
pokročilé	gevorderd
ext	ext
puma	puma
puma	poema
seniorov	senioren
seniorov	laatstejaars
siena	siena
úcta	eerbied
organický	biologisch
organický	organische
organický	organisch
zbúrať	slopen
kris	kris
aktualizovať	updaten
aktualizovať	update
aktualizovať	bijwerken
abecedný	alfabetische
abecedný	alfabetisch
úvodné	inleidende
kuang	kuang
angus	angus
zhodnotenie	waardering
zhodnotenie	appreciatie
zhodnotenie	evaluatie
zhodnotenie	beoordeling
zhodnotenie	herstel
zhodnotenie	taxatie
zhodnotenie	beoordeling
thajska	thailand
trávi	besteedt
analyzuje	analyseren
analyzuje	analyseren
uvoľniť	release
uvoľniť	vrijlating
uvoľniť	loslaten
uvoľniť	vrijgave
uvoľniť	zuivering
uvoľniť	zuiveren
lyžiarov	skiërs
chytiť	catch
chytiť	vangen
chytiť	vangst
chytiť	vang
chytiť	grijp
namíbia	namibië
deutscher	deutscher
amanda	amanda
lao	lao
kylie	kylie
lietajúce	vliegend
lietajúce	vliegen
zaviazali	ondernam
kompas	passer
kompas	kompas
psv	psf
soares	soares
lock	slot
lock	sluis
lock	vergrendelen
piť	drinken
piť	drankje
piť	drink
piť	drinken
pracovisku	werkplek
pracovisku	werkomgeving
frankie	franky
frankie	frankie
terapie	therapie
terapie	therapieën
mannerheim	mannerheim
prehru	nederlaag
prehru	verslaan
villach	villach
škvrnitý	gespikkelde
vozík	trolley
vozík	karretje
vozík	kar
liezel	liezel
rúra	pipe
rúra	pijp
rúra	tube
rúra	buis
rúra	oven
günter	günter
wally	wally
generátory	generatoren
usadiť	schikken
íly	klei
surové	ruwe
surové	grof
surové	ruw
surové	raw
surové	rauw
surové	ruw
surové	ruwe
surové	rauwe
fráza	zin
rovník	evenaar
blokáda	blokkade
maros	maros
určili	aangeduide
určili	aangeduid
určili	aangewezen
väznica	kerker
väznica	gevangenis
väznica	gevangenis
modifikovaná	gemodificeerd
modifikovaná	gewijzigd
modifikovaná	aangepast
nedokončené	onafgemaakte
nedokončené	onvoltooide
nedokončené	incompleet
nedokončené	onvolledige
nedokončené	incomplete
nedokončené	onvolledig
trpia	lijden
trpia	lijd
indukcia	inductie
najnovší	nieuwste
najnovší	nieuwste
najnovší	laatste
stolicou	feces
odvetu	vergelding
arménskej	armeense
arménskej	armeens
laboratóriá	labs
laboratóriá	laboratoria
laboratóriá	laboratorium
laboratóriá	laboratoria
visí	hangt
visí	ophanging
visí	rondhangen
visí	ophangen
visí	hangen
počúvať	luisteren
počúvať	luisterend
počúvať	luister
počúvať	luisteren
emo	emo
lubuské	lubusz
civilný	civiel
grafy	grafieken
grafy	grafieken
grafy	diagrammen
dvojnásobok	dubbel
dvojnásobok	dubbele
dvojnásobok	tweepersoons
dvojnásobok	verdubbelen
dvojnásobok	double
dvojnásobok	tweemaal
relatívny	relatief
relatívny	relatieve
haydn	haydn
nigérii	nigeria
pódium	podium
pódium	podium
pódium	fase
pódium	toneel
pódium	stadium
bocian	ooievaar
ban	ban
ban	verbod
ban	verbieden
polemiky	polemiek
březina	březina
rohe	rohe
tien	tien
citáty	aanhalingstekens
citáty	citaten
zámery	intenties
zámery	bedoelingen
zámery	voornemens
modifikovaný	gemodificeerd
modifikovaný	gewijzigd
modifikovaný	aangepast
žurnalistika	journalistiek
oaxaca	oaxaca
vedcami	wetenschappers
laserom	laser
moser	moser
slavoj	slavoj
boky	hip
boky	heup
boky	hippe
boky	hiep
boky	heupen
quercus	quercus
divé	wild
divé	wilde
rivalita	wedijver
rivalita	rivaliteit
pôrod	bevalling
pôrod	geboorte
fia	fia
randolph	randolph
helene	hélène
helene	helene
riba	riba
toman	toman
diplomacie	diplomatiek
diplomacie	diplomatie
krvavé	bloedig
krvavé	bloederig
krvavé	bloedige
krvavé	bloody
orientálne	oosters
orientálne	oosterse
čistú	netjes
verde	verde
milovať	love
milovať	liefs
milovať	liefde
milovať	liefhebbende
milovať	liefdevol
milovať	liefdevolle
unicef	unicef
hmla	mist
hmla	nevel
hmla	foggy
hmla	mistig
hmla	mist
hmla	nevel
voodoo	voodoo
otázne	twijfelachtige
otázne	twijfelachtig
otázne	twijfelachtige
otázne	twijfelachtig
míle	mijl
míle	miles
míle	mijlen
míle	kilometers
rybolovu	visserij
rybolovu	visvangst
rybolovu	visserij
rybolovu	vissen
dornier	dornier
pereira	pereira
ropné	aardolie
ropné	petroleum
zatvorená	gesloten
zatvorená	afgesloten
cele	cell
cele	cel
medvedev	medvedev
prechádzky	wandelingen
prechádzky	loopt
bakufu	bakufu
rembrandt	rembrandt
bloch	bloch
zoom	inzoomen
zoom	zoomen
zoom	zoom
mokraď	wetland
karim	karim
leitha	leitha
vnuka	kleinzoon
compton	compton
ruiz	ruiz
dodatky	aanhangsels
dodatky	bijlagen
dodatky	aanvullingen
dodatky	toevoegingen
ekvivalentné	equivalent
ekvivalentné	gelijkwaardige
ekvivalentné	gelijkwaardig
pigment	pigment
mauro	mauro
tajnosti	geheimen
tajnosti	geheimhouding
tajnosti	geheimzinnigheid
tuhá	stevig
tuhá	massief
tuhá	solide
tuhá	vaste
tuhá	stijve
tuhá	stijf
licencií	vergunningen
licencií	licenties
licencií	licenties
pauling	pauling
terminály	terminals
casey	casey
trombón	trombone
rostislav	rostislav
isa	isa
griffin	griffin
mathias	mathias
jokohama	yokohama
pátranie	bolo
vandenberg	vandenberg
delegátov	afgevaardigden
delegátov	gedelegeerden
zapísaných	ingeschreven
pobočiek	bijkantoren
pobočiek	takken
pobočiek	branches
pobočiek	filialen
homer	homer
zastavenia	stoppen
vous	vous
emir	emir
zemín	aarden
nadprirodzené	bovennatuurlijk
nadprirodzené	bovennatuurlijke
oakland	oakland
použiteľný	bruikbaar
použiteľný	bruikbare
papa	papa
papa	pappa
merton	merton
amo	asf
amo	amo
xslt	xslt
naliehanie	aandringen
arabskom	arabier
obsluha	dienst
obsluha	service
slovinské	sloveens
slovinské	sloveense
slovinské	sloveens
slovinské	sloveense
carcharhinus	carcharhinus
seržant	sarge
seržant	sergeant
seržant	sergeant
hof	hof
existenciou	bestaan
jedenásty	eleventh
jedenásty	elfde
schvaľuje	keurt
schvaľuje	goedkeurt
výbušnín	explosieven
nádych	ademhalen
nádych	adem
nádych	ademen
nádych	adem
nádych	inademen
nádych	inhaleren
hammett	hammett
wiley	wiley
parun	parun
trhliny	barsten
trhliny	scheuren
kalendáre	kalenders
trvalého	permanente
trvalého	blijvend
trvalého	permanent
trvalého	blijvende
zistená	geobserveerd
zistená	waargenomen
zistená	gedetecteerd
zistená	ontdekt
odpustenie	vergeving
odpustenie	vergiffenis
odpustenie	kwijtschelding
odpustenie	remissie
odpustenie	kwijtgescholden
rázne	resolute
rázne	resoluut
rázne	vastberaden
rázne	krachtig
rázne	krachtdadig
komfort	comfort
komfort	troost
spotrebiteľov	consument
spotrebiteľov	consumenten
spotrebiteľov	verbruikers
arbitráži	arbitrage
čerstvé	vers
čerstvé	fris
čerstvé	verse
enqvist	enqvist
wen	wen
valerius	valerius
úsvitu	dawn
úsvitu	ochtendgloren
úsvitu	dageraad
domček	huisje
domček	huis
aktuality	updates
grafit	grafiet
arp	arp
odhalí	onthult
výsledné	resulterend
výsledné	resulterende
výsledné	resulterende
albín	albino
albín	albin
odovzdávanie	passeren
derbyshire	derbyshire
nepravdepodobné	onwaarschijnlijk
nepravdepodobné	onwaarschijnlijke
nepravdepodobné	onwaarschijnlijk
nepravdepodobné	onwaarschijnlijke
paige	paige
nebeský	hemels
nebeský	hemelse
japonsky	japans
japonsky	japanners
japonsky	japanse
naučila	geleerd
naučila	leerde
sledovala	gestalkt
spec	spec
pazúry	klauwen
pazúry	klauwen
troyes	troyes
gumy	rubber
gumy	rubberen
gumy	tandvlees
polaris	polaris
otváranie	openen
otváranie	opening
mmorpg	mmorpg
connell	connell
janis	janis
whistler	whistler
súmraku	schemering
súmraku	twilight
súmraku	schemering
picea	picea
pulzar	pulsar
hrôzy	verschrikkingen
hrôzy	gruwelen
hrôzy	verschrikkingen
evelyn	evelyn
recept	recept
recept	recepten
vak	zakje
vak	zak
vak	tas
pšenice	tarwe
požadovať	vereisen
motiváciu	motivatie
tate	tate
dévanágarí	devanagari
amon	amon
prenosný	draagbaar
prenosný	draagbare
slam	slam
jednotnom	enkelvoud
protitankových	antitank
