din	від
kuna	куна
tractorul	трактор
urgentă	терміново
urgentă	термінову
lucio	лучіо
atârnă	вішати
atârnă	повісити
plumbul	лід
plumbul	свинець
plumbul	ведучий
plumbul	ліда
inalt	високий
suedeza	шведська
sarkozy	саркозі
pubescens	пухнастий
pubescens	пухнаста
pătrundere	проникнення
osei	постачальник
ames	ames
motel	мотель
iubitori	коханих
iubitori	коханці
iubitori	закоханих
protestatarii	литовці
protestatarii	борці
gareth	гарет
milorad	милорад
apollinaire	аполлінер
wilkins	вілкінс
gia	gia
faire	faire
barber	перукар
matti	матті
jeunesse	jeunesse
alberti	альберті
lampă	лампа
toruń	торунь
flotilei	флотилія
beauvoir	бовуар
lavoisier	лавуазьє
slavone	янська
slavone	slavonic
kurzi	курди
electricitatea	електрику
electricitatea	електрика
electricitatea	електрики
electricitatea	електроенергії
franciszek	францішек
televizoare	роздають
rojas	рохас
magnetism	магнетизм
productiv	продуктивного
egbert	егберт
filmografia	фільмографія
viper	viper
lateran	латеранський
vicentino	вічентіно
garry	гаррі
felicitat	привітав
felicitat	привітали
persecutat	переслідували
schimbător	підміна
igiena	гігієна
igiena	гігієни
tomi	томі
fugari	втікачі
ausf	ausf
nijmegen	неймеген
oshima	осіма
rko	rko
hanau	ганау
pci	pci
angie	енджі
angie	анжела
quercia	кверча
restructurarea	реструктуризації
semnificând	позначають
prelat	прелат
cana	чашці
emisii	викидів
emisii	емісія
cassandra	кассандра
rivală	конкурувати
pârcălab	бургграф
funny	смішний
funny	смішне
funny	смішні
funny	веселі
funny	смішно
funny	кумедні
treitschke	treitschke
pendul	маятник
pratensis	лучна
leona	леона
gorno	горішнє
sicilian	сицилійська
terni	терні
horvath	хорват
furnizată	надані
furnizată	надано
furnizată	вказано
furnizată	надано
reținute	збереглося
licitații	торги
incert	невизначеності
huniade	гуняді
emo	емо
raportarea	звітності
raportarea	звітування
vrăji	чарами
ecosistem	екосистема
unicorn	єдиноріг
nepotrivită	недоречно
pasajele	коридорів
vikingi	вікінги
seniorul	старший
seniorul	сеньйор
pixel	пікселів
pixel	піксель
cantitative	інституційних
radovljica	радовлиця
eșantioane	зразки
eșantioane	вкриває
pământesc	земній
pământesc	земних
doe	доу
farfurie	плита
farfurie	тарілка
hanks	генкс
rețetă	рецепт
intotdeauna	завжди
gervais	жерве
pinot	піно
dogma	догма
betis	бетіс
suwa	сува
viguros	відбиваючись
viguros	енергійно
absurdă	абсурд
jurnalismul	журналісти
jurnalismul	журналістика
barbuda	барбуда
berane	беране
dag	даг
vandut	продано
drenaj	дренаж
nui	нуї
tifos	тиф
liberec	ліберець
vivian	вівіан
jiang	цзян
seite	seite
montesquieu	монтеск
espírito	еспіріту
bestseller	бестселер
predicile	проповіді
korczak	корчак
accelerate	зони
plaine	плен
interpolare	інтерполяція
servitori	слуги
stiinte	наук
polinom	многочлен
epstein	епштейн
gestionat	переживали
gestionat	худоби
gestionat	вдалося
gestionat	зуміли
gestionat	керується
boleyn	болейн
rioja	ріоха
nebuloase	туманностей
ayrton	айртон
impozitare	оподаткування
recoltă	жнива
recoltă	урожай
recoltă	врожай
recoltă	обрізання
recoltă	обрізати
neuburg	нойбург
plutitor	плаваючий
plutitor	пливуть
sulzbach	зульцбах
postojna	постойна
standardizate	стандартизовано
dolarul	долар
handbuch	handbuch
minusculă	мізерну
dev	dev
edizioni	edizioni
deformare	відволікання
sange	кров
sange	blood
estrada	естрада
frei	frei
cleo	клео
albinelor	бджіл
albinelor	бджоли
reluare	відтворити
reluare	повтор
reluare	повторити
exclud	виключити
exclud	виключення
exclud	виключати
lyme	лайма
rossa	rossa
klagenfurt	клагенфурт
criptă	crypt
yorker	yorker
neschimbate	незмінним
bombele	бомб
bombele	бомби
actes	actes
diferenta	різниця
diferenta	різниці
procesorul	процесор
mirabilis	mirabilis
prostie	дурість
nom	ном
imun	імунна
imun	імунітет
microsd	microsd
oreste	ореста
oreste	орест
crude	жорстокий
crude	жорстока
crude	жорстоко
crude	жорстокі
crude	жорстокість
pericolele	hazards
pericolele	небезпеку
salazar	салазар
kilogram	кілограм
kilogram	кіло
gazdele	вузли
gazdele	сервери
corylus	ліщина
nairobi	найробі
elocvent	яскравий
mecanici	механіка
tori	торі
clarifica	прояснити
priză	сокет
priză	гнізда
priză	socket
finalizează	фініш
finalizează	завершити
finalizează	закінчити
mânie	злість
mânie	гнів
mânie	гнів
mânie	гніву
diversificarea	диверсифікації
nerezolvate	невирішених
jørgensen	йоргенсен
metafizica	метафізика
hayek	гайєк
lounge	lounge
lounge	лаунж
textură	текстура
textură	текстури
temeri	боїться
prešov	пряшів
lăcomia	жадібність
lăcomia	жага
desiderius	дезидерій
mansfield	менсфілд
reținere	витримкою
decorator	декоратор
mălai	тісто
jumate	пів
jumate	півтори
jumate	половина
jumate	половину
jumate	наполовину
letală	смертельна
cercle	cercle
enfant	enfant
alegătorii	виборців
pnr	пнр
schweitzer	швейцер
garnier	гарньє
reporterul	репортер
maracanã	маракана
carburant	пальне
carburant	паливо
carburant	палива
doare	болить
doare	боляче
gardienii	вартові
vikramaditya	вікрамадітья
voiaj	подорож
krum	крум
dormitorul	спальню
dormitorul	спальня
dormitorul	спальні
ladislav	ладіслав
jeune	жен
intelege	розумію
intelege	розуміємо
intelege	зрозуміти
intelege	зрозуміла
aut	aut
faye	фей
faye	фе
actiune	бойовики
actiune	дії
actiune	дія
educator	педагог
kern	kern
lillian	ліліан
bermuda	бермуди
răscumpărare	викуп
diagnosticarea	діагноз
diagnosticarea	діагностика
smuls	покинули
exmatriculat	виключили
rusii	руські
rusii	росіян
rusii	росіяни
fai	fai
fai	фай
munari	мунарі
talmud	талмуд
regenerabile	відновлюваної
lisboa	lisboa
atsushi	ацуші
recoltarea	збирають
baird	берд
limitările	обмеження
clausura	клаусура
maja	мая
vos	вос
bunătatea	доброти
bunătatea	доброта
bunătatea	доброту
bunătatea	доброта
productivă	продуктивного
csstext	csstext
primavera	primavera
popovo	попове
bulls	бики
åland	аландські
confiscată	схопив
confiscată	конфіскували
inspecție	інспекція
canionul	каньйон
scoreb	scoreb
dealer	творами
dealer	дилер
mistral	містраль
dnipro	дніпро
tarantino	тарантіно
nemuritoare	безсмертних
nemuritoare	безсмертний
nemuritoare	безсмертна
florent	флоран
montague	монтеккі
brandy	бренді
rip	пухом
rip	білет
rip	rip
ceceni	чеченці
topologie	топологія
chili	чілі
wladimir	володимир
omurtag	омуртаг
masini	автомобілі
masini	тачки
masini	ютери
masini	автоматів
masini	машини
masini	машинами
barre	барр
edda	едда
summerslam	summerslam
urali	уральська
