மற்றும்	és
மரியாதை	tiszteletet
மரியாதை	tisztelet
விரிவாக்கம்	terjeszkedni
விரிவாக்கம்	meghosszabbítás
விரிவாக்கம்	kiterjesztés
விரிவாக்கம்	kiterjesztése
விரிவாக்கம்	bővítés
பீட்டா	béta
வழிமுறை	lépés
வழிமுறை	lépcső
வழிமுறை	módszer
வழிமுறை	csatorna
விரும்பினார்	kedvelt
விரும்பினார்	kedvelte
விரும்பினார்	kedvel
விரும்பினார்	tetszett
புரியும்	magyarázat
புரியும்	magyarázó
புரியும்	értem
கால்நடை	marha
கால்நடை	szarvasmarha
கால்நடை	marhák
கால்நடை	szarvasmarhák
ரஷ்யா	oroszország
தேங்காய்	kókusz
லூயி	luiz
லூயி	louis
லூயி	lajos
லூயி	louie
தெரியாத	ismeretlenek
தெரியாத	ismeretlen
வேண்டுகோள்	megkeresés
வேண்டுகோள்	kérésére
வேண்டுகோள்	kérésre
வேண்டுகோள்	kérés
வேண்டுகோள்	kérelem
அணிந்து	viselni
கேட்ட	hallott
கேட்ட	hallottam
அபிவிருத்தி	fejlesztés
அபிவிருத்தி	fejlődés
அபிவிருத்தி	fejlesztési
இடைக்கால	középkori
பாதுகாக்க	megvédeni
பார்வையாளர்கள்	célközönség
பார்வையாளர்கள்	közönség
பார்வையாளர்கள்	nézők
கண்காணிப்பு	nyomkövető
கண்காணிப்பு	követés
கண்காணிப்பு	monitoring
கண்காணிப்பு	megfigyelés
கண்காணிப்பு	ellenőrzés
சக்கரம்	volán
சக்கரம்	kereket
சக்கரம்	kerék
கோடுகள்	vonalak
கோடுகள்	sorok
அனுமதிக்கிறது	megengedi
புராண	epikus
எப்பொழுதும்	mindig
சிங்கம்	oroszlán
வேல்ஸ்	wales
புறநகர்	külvárosi
வழிகள்	módok
யானைகள்	elefántok
யானைகள்	elefánt
பாலிவுட்	bollywood
உறுதியாக	erősen
ஜாக்	jack
ஜாக்	zack
கண்டம்	kontinensen
கண்டம்	kontinens
பாதுகாப்பான	biztonságos
பாதுகாப்பான	biztonságban
பாதுகாப்பான	széf
பாதுகாப்பான	biztonság
பாதுகாப்பான	biztonságos
கட்டம்	rács
வாதம்	érvelés
வாதம்	érv
அவதாரம்	avatár
போதே	miközben
போதே	mialatt
போதே	míg
போதே	amíg
தேயிலை	tea
தேயிலை	teát
அண்ணன்	annan
படைப்பு	létrehozása
படைப்பு	alkotás
படைப்பு	teremtés
படைப்பு	alkotó
படைப்பு	kreatív
துணி	textil
துணி	szövetek
துணி	szövet
துணி	textil
துணி	textiltermékek
அவனுக்கு	őt
அவனுக்கு	neki
படப்பிடிப்பு	forgatás
படப்பிடிப்பு	lő
படப்பிடிப்பு	lövöldözés
படப்பிடிப்பு	lő
படப்பிடிப்பு	lövés
படப்பிடிப்பு	forgatás
சனி	szombati
சனி	szombaton
சனி	szombat
சனி	ültem
சனி	ült
மூங்கில்	bambusz
விடை	válasz
தேவைகளை	kell
தேவைகளை	szükséglet
தேவைகளை	szükségletei
தேவைகளை	szükségletek
சார்ல்ஸ்	károly
சார்ல்ஸ்	charles
நியாயமான	méltányos
நியாயமான	ésszerű
உதவியது	segített
உதவியது	segítettek
எட்வர்ட்	edward
ஏதோ	valami
ஏதோ	valamit
பிரீமியர்	premier
பிரீமியர்	premier
களஞ்சியம்	siló
இடைநிலை	közbenső
இடைநிலை	köztes
கேள்விகள்	kérdés
கேள்விகள்	kérdéseket
கேள்விகள்	kérdések
நல	jólét
நல	jóléti
விளையாட்டரங்கம்	stadion
விளையாட்டரங்கம்	stadionban
எல்லைகள்	határok
எல்லைகள்	határokon
எல்லைகள்	korlátok
எல்லைகள்	korlátozások
எல்லைகள்	határok
எல்லைகள்	határértékek
கதிர்வீச்சு	sugárzás
அழைக்கப்பட்டார்	meghívott
அழைக்கப்பட்டார்	meghívva
டோனி	tony
பனை	palm
சூறாவளி	ciklon
சூறாவளி	tájfun
சூறாவளி	hurrikán
ஆனந்த்	anand
பிரிட்டன்	britannia
பெருங்கோவில்	katedrális
நிலங்கள்	földeket
நிலங்கள்	földek
பெல்	bel
பெல்	csengő
பெல்	bell
பெல்	harang
நிழல்	árnyékok
நிழல்	árnyék
நிழல்	árnyak
நிழல்	árnyékolás
நிழல்	árnyékok
நிழல்	árny
நிழல்	árnyék
நிழல்	árnyék
நாடார்	nadar
விருத்தி	fejlesztés
விருத்தி	fejlődés
விருத்தி	fejlesztési
இதயம்	szívem
இதயம்	szívvel
இதயம்	szív
விமர்சனங்கள்	értékelések
விமர்சனங்கள்	vélemények
விமர்சனங்கள்	kritika
விமர்சனங்கள்	kritikát
எங்கு	hol
எங்கு	ahol
இணைக்க	kapcsolódás
இணைக்க	kapcsolatot
திட்டமிடல்	tervezés
தொகுத்தல்	vágás
தொகுத்தல்	szerkesztés
தொகுத்தல்	vágó
தொகுத்தல்	csoportosulás
வரவேற்பு	fogadás
வரவேற்பு	recepció
வரவேற்பு	befogadás
வரவேற்பு	vétel
மைக்	mike
பவர்	energia
பவர்	erő
பவர்	power
பவர்	hatalom
தரை	emelet
தரை	padló
தரை	talaj
இளவரசி	királylány
இளவரசி	hercegnő
டெல்	tel
டெல்	dell
தொழில்கள்	állás
தொழில்கள்	állások
தொழில்கள்	munkahelyek
கணவன்	férje
கணவன்	férjem
கணவன்	férj
தேவன்	isten
வாக்கெடுப்பு	felmérés
வாக்கெடுப்பு	szavazás
உலோகங்கள்	fémek
படுகொலைகள்	mészárlás
படுகொலைகள்	vérfürdő
யுனெஸ்கோ	unesco
சுவை	íze
சுவை	íz
எரிக்	eric
எரிக்	erik
பீடம்	oltár
சேரும்	milánó
சேரும்	milan
சேரும்	milánói
சேரும்	rendeltetési
சேரும்	cél
வெளிப்பாடு	kifejezés
வெள்ளம்	árvíz
வெள்ளம்	árvíz
வெள்ளம்	árvíz
வெள்ளம்	árvizek
கல்லறை	sír
கல்லறை	temetőben
கல்லறை	temető
கல்லறை	sírba
கல்லறை	sír
அத்தியாயம்	fejezet
அத்தியாயம்	epizód
அத்தியாயம்	rész
இணைந்தது	csatlakozott
பாட	énekelni
பாட	énekelj
பாட	énekel
மர	fából
மீதமுள்ள	megmaradt
மீதமுள்ள	megmaradó
மீதமுள்ள	fennmaradó
கோள்கள்	bolygók
ஆவணம்	doki
ஆவணம்	okmány
ஆவணம்	okirat
ஆவணம்	dokumentum
பேருந்துகள்	autóbusz
பேருந்துகள்	buszok
ஏற்படுகின்றன	összehúzódás
மாதா	mata
இணைக்கப்பட்டது	kapcsolódott
இணைக்கப்பட்டது	kapcsolt
இணைக்கப்பட்டது	összekapcsolt
இணைக்கப்பட்டது	kapcsolatban
இணைக்கப்பட்டது	kapcsolt
இணைக்கப்பட்டது	kapcsolódott
இணைக்கப்பட்டது	kapcsolódó
இணைக்கப்பட்டது	összekapcsolt
ராப்	rob
கூட்டல்	hozzáadás
கூட்டல்	összeg
நினைவில்	emlékezett
வேதம்	védák
கேட்கும்	kérdi
கேட்கும்	kérdezi
முடிச்சு	csomópont
முடிச்சு	csomót
முடிச்சு	csomó
கென்ட்	kent
தடம்	pálya
தடம்	vágány
தடம்	nyomon
ஐம்பது	ötven
ஐம்பது	fifty
நீதிமன்றங்கள்	bíróságok
ரப்பர்	gumi
வயதான	idős
வயதான	idősek
மகனும்	fiam
மகனும்	fiuk
கற்று	tanulni
கற்று	tanuljon
கற்று	tanul
மக்களாட்சி	demokrácia
பூங்காக்கள்	parkok
பூங்காக்கள்	parks
ரோஜா	rózsa
ரோஜா	rose
ரோஜா	roja
புகை	dohányzó
புகை	dohányzás
புகை	füst
சைவம்	vegetáriánus
