年	año
動機	motivos
通告	circulares
軌跡	pista
軌跡	track
軌跡	atletismo
軌跡	vía
軌跡	trayectoria
軌跡	sendero
軌跡	trail
軌跡	rastro
軌跡	locus
風景	paisaje
風景	paisajes
風景	paisaje
風景	paisajes
滴	drop
滴	gota
滴	goteo
滴	gotas
昏迷	coma
微型	miniatura
微型	micro
海豹	sella
海豹	focas
海豹	precintos
海豹	sellos
海豹	sella
海豹	foca
海豹	sello
樓上	arriba
大廳	vestíbulo
大廳	pasillo
大廳	hall
大廳	salón
大廳	vestíbulo
大廳	lobby
神廟	templos
神廟	sien
神廟	temple
神廟	templo
界限	límites
界限	fronteras
界限	limites
斯德哥爾摩	estocolmo
岩手	iwate
日誌	diario
日誌	journal
日誌	revista
日誌	troncos
日誌	tronco
日誌	bitácora
喊	gritar
喊	grite
喊	grito
喊	grita
喊	gritar
基準	basal
基準	referencia
基準	benchmarking
花瓣	pétalo
花瓣	pétalos
蜥蜴	lagartijas
蜥蜴	lagartos
蜥蜴	lagartija
蜥蜴	lagarto
袍	batas
總和	sum
總和	suma
著作權	autoría
著作權	derechos
著作權	copyright
熱心	entusiasmo
熱心	entusiasmado
熱心	entusiasmada
熱心	entusiasmados
熱心	entusiasta
安倍	abe
放射	radiología
放射	radioactividad
放射	radiactividad
放射	irradiación
放射	radiación
放射	radiaciones
放射	radiactivo
放射	radiactiva
放射	radiactividad
放射	radioactivo
放射	radiactivos
小熊	cubs
小熊	cachorros
開支	gastos
平板	losa
平板	tabletas
平板	comprimidos
平板	tabletas
平板	tablet
平板	comprimido
平板	tableta
平板	comprimidos
摩擦	frotar
摩擦	frota
摩擦	frotar
摩擦	frotando
摩擦	fricciones
摩擦	fricción
敵方	enemigo
敵方	enemigas
敵方	enemiga
敵方	enemigos
理工學院	politécnicos
理工學院	politécnico
理工學院	politécnica
繁榮	prosperidad
繁榮	boom
繁榮	auge
繁榮	bum
繁榮	próspera
繁榮	próspero
繁榮	prósperos
輪胎	neumáticos
輪胎	llantas
輪胎	gomas
輪胎	neumáticos
輪胎	neumático
輪胎	tiro
輪胎	neumático
輪胎	llanta
延期	extensiones
延期	prórrogas
延期	ampliaciones
延期	ampliación
延期	extensión
延期	prórroga
蟬	cigarra
肺炎	neumonía
親屬	parientes
親屬	familiares
禁令	requerimiento
衍生物	derivados
衍生物	derivadas
擴散	difusión
擴散	proliferación
醬	salsa
醬	sauce
珠寶	joyas
珠寶	joyería
珠寶	joyas
珠寶	joya
珠寶	bisutería
珠寶	joyería
珠寶	joyas
珠寶	bisutería
斧	hacha
斧	hachas
斧	axe
尼加拉瓜	nicaragua
非凡	extraordinarias
非凡	extraordinaria
非凡	extraordinario
非凡	extraordinarios
焊接	soldadura
焊接	soldar
焊接	soldados
焊接	soldado
焊接	soldadura
焊接	soldar
國防軍	fdi
獎學金	becas
獎學金	becas
獎學金	beca
偵查	reconocimiento
偵查	reconocimientos
偵查	reconocimiento
視訊	vídeo
視訊	video
阻礙	obstrucción
侄子	sobrino
墳	tumba
資本主義	capitalistas
資本主義	capitalista
資本主義	capitalismo
辛苦	duro
辛苦	duros
辛苦	hard
辛苦	difícil
辛苦	dura
有毒	tóxicos
有毒	tóxico
有毒	tóxica
有毒	tóxicas
有毒	venenosa
有毒	venenosas
有毒	venenosos
有毒	venenoso
排水	desagüe
排水	drenaje
排水	desagüe
排水	drenaje
奇異	exótica
奇異	exóticos
奇異	exóticas
奇異	exótico
奇異	singulares
奇異	singular
雉	faisán
慢性	crónico
慢性	crónicas
慢性	crónica
馬達	motores
馬達	motors
馬達	motora
馬達	motor
光榮	gloriosa
光榮	glorioso
光榮	gloriosos
光榮	glory
光榮	gloria
胡椒	pimiento
胡椒	pimienta
自信	confiados
自信	confiado
自信	confiada
自信	confianza
邊疆	fronteras
邊疆	fronterizo
邊疆	fronteriza
邊疆	frontera
殖民者	colonos
殖民者	colonizadores
染色體	cromosomas
染色體	cromosomas
染色體	cromosoma
枕	almohada
枕	cojín
寺廟	templos
寺廟	sien
寺廟	temple
寺廟	templo
寺廟	templos
相交	intersecciones
相交	intersección
鈾	uranio
伴侶	compañero
伴侶	pareja
伴侶	socio
伴侶	partner
伴侶	socia
伴侶	acompañante
伴侶	compañera
伴侶	compañero
電荷	cargos
電荷	cargo
電荷	carga
廚房	cocina
溫柔	tierno
溫柔	tierna
溫柔	licitación
溫柔	tiernos
溫柔	tender
溫柔	suave
溫柔	gentil
紳士	caballero
紳士	caballeros
潮汐	marea
潮汐	marea
潮汐	mareas
潮汐	marea
潮汐	mareas
事變	incidentes
事變	incidente
陀螺	gyro
抒情	lírica
抒情	lírico
愛麗絲	alicia
愛麗絲	alice
申訴	quejas
申訴	reclamaciones
申訴	denuncias
申訴	queja
申訴	quejas
申訴	reclamación
申訴	denuncia
蔓延	propagación
蔓延	difundiendo
蔓延	difundir
蔓延	propagación
蔓延	difundir
漂流	deriva
燈塔	faro
燈塔	baliza
加勒比	caribeño
加勒比	caribeños
加勒比	caribe
陡	empinada
血腥	sangrientos
血腥	sangriento
血腥	bloody
血腥	sangrienta
粉碎	smash
粉碎	aplastar
醜聞	escándalo
插圖	ilustraciones
骨頭	bones
骨頭	huesos
骨頭	ósea
骨頭	hueso
骨頭	bone
骨頭	huesos
經理人	gerente
經理人	administrador
經理人	gestor
經理人	manager
堡壘	baluarte
堡壘	bastión
堡壘	fortaleza
堡壘	fortaleza
堡壘	fuerte
堡壘	fort
工資	sueldos
工資	salario
工資	sueldo
工資	salario
工資	sueldos
工資	salario
工資	salarios
工資	sueldos
工資	salarios
憲兵	gendarmería
憲兵	gendarmes
犀牛	rinocerontes
犀牛	rinoceronte
犀牛	rinocerontes
犀牛	rinoceronte
犀牛	rinocerontes
犀牛	rhino
思想家	pensador
思想家	pensadores
乘車	cabalgata
乘車	ride
乘車	paseo
乘車	cabalgar
寂寞	soledad
寂寞	solitaria
寂寞	solitarios
寂寞	solitario
寂寞	soledad
叢	paquete
叢	bulto
叢	fajo
花卉	floral
花卉	florales
花卉	flores
庭院	patio
庭院	yard
庭院	yarda
庭院	patio
樞紐	hub
仙女	hada
仙女	hadas
蘇維埃	soviéticos
蘇維埃	soviético
蘇維埃	soviéticos
蘇維埃	soviéticas
蘇維埃	soviética
煙花	petardos
煙花	fuegos
筋	tendones
安藤	ando
和諧	armonía
和諧	harmony
撤消	revocación
撤消	revocar
室外	fuera
室外	afuera
室外	exterior
室外	exteriores
室外	exterior
鵝	oca
鵝	ganso
鵝	gansos
鵝	ganso
刺殺	asesinato
刺殺	asesinatos
彈劾	destitución
彈劾	impugnación
坐標	coordinar
坐標	coordina
坐標	coordenadas
坐標	coordinadas
坐標	coordina
坐標	coordenadas
永恆	eternidad
永恆	atemporal
永恆	eterna
永恆	eterno
永恆	eternas
永恆	eternos
津貼	estipendio
津貼	subsidio
破解	grieta
破解	crack
甲殼類	crustáceos
捲	rollo
捲	roll
卡車	camiones
卡車	camioneta
卡車	camión
卡車	camion
卡車	camiones
卡車	carretillas
麻雀	gorriones
麻雀	sparrow
麻雀	gorrión
阻力	arrastra
阻力	drag
阻力	arrastrar
阻力	arrastre
阻力	resistencias
阻力	resistencia
關懷	cariñoso
關懷	cuidando
沙拉	ensalada
沙拉	ensaladas
耳朵	oreja
耳朵	oído
耳朵	orejas
耳朵	oídos
熔岩	lavas
熔岩	lava
啟發	inspirada
啟發	inspiró
啟發	inspirado
啟發	inspirados
盧森堡	luxemburgo
疼痛	dolores
疼痛	dolor
鷗	gaviota
佔有	posesión
佔有	tenencia
獨家	exclusividad
獨家	exclusivo
獨家	exclusiva
獨家	exclusivas
獨家	exclusivos
冥王星	plutón
約束	restricción
約束	limitación
掩護	cubierta
掩護	portada
掩護	cover
掩護	tapa
掩護	cubrir
鈍	contundente
鈍	blunt
復原	restablecimiento
復原	restauración
復原	recuperación
復原	valorización
真主	allah
真主	alá
清潔	limpieza
清潔	limpieza
清潔	limpiando
清潔	limpiar
清潔	limpio
清潔	limpios
清潔	limpieza
清潔	limpiar
清潔	limpia
長壽	longevidad
友誼	amistad
多元化	diversificación
多元化	pluralidad
多元化	diversidad
多元化	diversificar
多元化	diversificación
多元化	pluralismo
友善	amigable
友善	amigables
友善	amistosos
友善	amistoso
友善	amistosa
山麓	piamonte
山麓	estribaciones
甜蜜	dulces
甜蜜	sweet
甜蜜	dulce
瘦	flaca
瘦	flaco
瘦	delgado
瘦	slim
瘦	flaco
瘦	flaca
瘦	delgada
瘦	magra
瘦	lean
瘦	delgado
瘦	delgada
學界	academia
甲烷	metano
優質	quality
優質	calidad
優質	cualidad
書法	caligrafía
船員	tripulantes
船員	crew
船員	tripulación
前衛	vanguardia
稀少	escasas
稀少	escasos
稀少	escaso
稀少	escasa
稀少	escasos
稀少	escaso
稀少	escasa
山羊	cabra
山羊	chivo
山羊	caprinos
山羊	cabras
山羊	caprino
丟	tirar
雪梨	sídney
雪梨	sidney
雪梨	sydney
財團	consorcio
批量	grueso
批量	granel
鳳蝶	papilio
消化	digerido
消化	digestión
消化	digestivo
消化	compendio
消化	digerir
成效	efectividad
成效	eficacia
樹木	árboles
樹木	árbol
樹木	arbol
樹木	arboles
樹木	árboles
陶器	cerámica
陶器	cerámicas
租賃	arrendamiento
租賃	leasing
租賃	arrendamientos
租賃	alquiler
租賃	alquileres
租賃	arriendo
租賃	arrendamiento
凱撒	cesar
凱撒	césar
馬達加斯加	madagascar
告別	adiós
告別	despedida
胖	gordos
胖	grasa
胖	gordo
胖	gorda
胖	gordas
狹窄	estenosis
狹窄	angosto
狹窄	estrechas
狹窄	estrecha
狹窄	estrecho
狹窄	estrechos
裁決	veredicto
裁決	gobernando
無力	impotentes
無力	impotente
節省	ahorrar
節省	ahorros
節省	economías
節省	ahorro
節省	ahorrar
節省	guardando
節省	ahorrando
節省	ahorro
磚	ladrillos
磚	brick
磚	ladrillos
磚	ladrillo
利率	calificar
利率	tasa
高大	alto
水下	subacuático
水下	submarino
意向	intenciones
意向	inclinaciones
意向	inclinación
意向	intenciones
意向	intención
意向	intencion
意向	intención
壓制	represión
壓制	reprimir
壓制	suprimir
壓制	suprimiendo
壓制	represión
壓制	supresión
進度	progress
進度	avances
進度	progreso
進度	progresos
重溫	reviviendo
重溫	revivir
重溫	revive
指稱	alegaciones
指稱	denuncias
指稱	acusaciones
指稱	alegatos
指稱	alegación
哺乳動物	mamífero
哺乳動物	mamíferos
哺乳動物	mamíferos
爺爺	abuelito
爺爺	abuelo
突襲	raid
突襲	redada
突襲	incursión
突襲	incursiones
突襲	redadas
情侶	pareja
情侶	parejas
情侶	pareja
情侶	amantes
情侶	enamorados
交接	traspaso
示範	modelos
示範	maqueta
示範	modelo
示範	demostración
示範	demostraciones
示範	manifestación
示範	demo
示範	demostración
保全	conservar
保全	preservar
保全	conservación
保全	preservación
宮殿	palacio
宮殿	palace
智力	inteligencia
智力	intelectuales
智力	intelectual
爆破	voladura
羽田	haneda
渡口	ferry
渡口	transbordador
渡口	transbordadores
糾紛	controversias
糾紛	disputas
糾紛	contencioso
糾紛	disputa
糾紛	controversia
發光	shine
發光	brilla
發光	brillo
發光	brillar
發光	resplandeciente
發光	brillando
發光	luminoso
發光	luminosas
發光	luminosos
發光	luminosa
發光	brilla
發光	resplandor
結盟	alliance
結盟	alianza
阿拉伯語	arabe
阿拉伯語	árabe
異議	protesto
異議	objeciones
異議	objeción
係數	coeficiente
係數	coeficientes
抱怨	quejado
抱怨	quejas
抱怨	quejándose
抱怨	quejarse
抱怨	quejarme
抱怨	quejarse
窮	pobrecito
窮	pobre
窮	pobres
投球	brea
銀色	plata
銀色	plateado
小牛	becerro
小牛	ternero
訪談	entrevista
訪談	entrevistas
訪談	entrevistas
口味	sabores
口味	gustos
宗派	sectaria
揚州	yangzhou
就職	inauguración
就職	investidura
人性	humanidad
噴發	erupción
噴發	erupciones
饒	rao
失誤	errores
溶解	disolución
溶解	disuelta
溶解	disuelto
溶解	disolver
溶解	disuelve
溶解	disolverse
公報	comunicado
公報	comunicados
主觀	subjetiva
主觀	subjetivo
主觀	subjetivos
主觀	subjetividad
桃源	taoyuan
天平	balanza
天平	escamas
天平	balanzas
天平	escalas
外國人	extranjeros
外國人	alienígenas
外國人	aliens
外國人	extranjería
外國人	extraterrestres
外國人	extranjeros
外國人	extranjero
外國人	extranjera
外國人	extranjeros
外國人	extranjería
反感	aversión
反感	asco
反感	disgustado
神仙	hada
神仙	hadas
李子	ciruelas
李子	ciruela
李子	ciruelas
腸	salchicha
腸	chorizo
腸	salchichas
腸	embutidos
腸	intestinos
腸	intestino
腸	intestinos
腸	intestinal
腸	intestino
腸	intestinos
鹼	álcali
鹼	alcalina
石板	pizarra
石板	tabletas
石板	tablet
石板	comprimido
石板	tableta
石板	comprimidos
秋山	akiyama
液晶	lcd
福爾摩斯	holmes
君主制	monarquía
野心	ambiciones
野心	ambicioso
野心	ambiciosa
野心	ambiciosos
野心	ambiciones
野心	ambición
別墅	villa
別墅	chalets
別墅	villas
幅度	gamas
幅度	rangos
幅度	intervalos
印地安人	indios
籠	jaula
籠	jaulas
籠	cage
監管	supervisión
顯示器	pantalla
顯示器	display
顯示器	visualización
顯示器	mostrar
顯示器	monitores
有害	dañino
有害	perjudiciales
有害	dañina
有害	perjudicial
有害	dañinos
有害	nocivo
銀河系	galaxy
銀河系	galaxia
罰款	multas
罰款	multa
葡萄糖	glucosa
鋰	litio
千秋	chiaki
劍橋	cambridge
詛咒	maldición
達拉斯	dallas
徒步	caminata
草莓	fresa
草莓	fresa
草莓	fresas
奶奶	abuela
奶奶	abuelita
蚊	mosquito
蚊	mosquitos
補償	compensaciones
補償	compensación
補償	indemnización
補償	indemnizaciones
補償	contrapartidas
補償	compensatoria
補償	compensatorias
補償	reparaciones
教父	padrino
蝙蝠俠	batman
輕微	ligera
輕微	leve
輕微	ligero
肽	péptido
廁所	inodoro
廁所	aseo
廁所	tocador
廁所	aseos
廁所	baño
廁所	baño
葉子	hojas
葉子	hoja
葉子	hojas
葉子	leaf
葉子	yoko
激進	radical
激進	radicales
乙醇	etanol
有罪	culpable
有罪	culpables
大塚	otsuka
禮拜	adoración
禮拜	culto
禮拜	adorar
樣式	styles
樣式	estilos
樣式	style
樣式	estilo
遷徙	migrar
遷徙	migración
遷徙	emigración
遷徙	migraciones
遷徙	migración
遷徙	migraciones
交響樂團	sinfonía
交響樂團	symphony
交響樂團	sinfónica
抄襲	plagio
海倫	helena
海倫	elena
螢	ying
讀音	pronunciación
聖殿	basílica
聖殿	templos
聖殿	sien
聖殿	temple
聖殿	templo
空格	espacios
郵票	sellos
郵票	estampilla
郵票	sello
郵票	estampillas
郵票	sellos
多瑙河	danubio
阿爾及利亞	argelia
騷擾	acoso
騷擾	hostigamiento
騷擾	acosando
騷擾	acosar
冷卻	refrigeración
冷卻	enfriamiento
攝影機	camera
攝影機	cámaras
攝影機	cámara
攝影機	camara
拜訪	visitando
拜訪	visitas
拜訪	visitar
拜訪	visita
皇宮	palacio
皇宮	palace
法老	faraón
微小	pequeño
微小	peque
微小	tiny
出版商	editor
出版商	editorial
出版商	editoriales
出版商	editores
精美	exquisitas
精美	exquisita
精美	exquisito
精美	exquisitos
精美	bellamente
精美	maravillosamente
溫和	suave
溫和	gentil
溫和	moderación
溫和	moderado
溫和	moderados
溫和	moderadas
溫和	moderar
溫和	moderada
溫和	suave
溫和	leve
公升	litro
公升	litros
公升	litro
公升	litros
公升	litros
相對論	relativismo
相對論	relatividad
對面	opuestos
對面	enfrente
對面	contrario
對面	opuesto
香料	especias
香料	especia
香料	especias
香料	spice
悼念	tributo
悼念	homenaje
悼念	tributos
悼念	tributos
悼念	duelo
悼念	luto
辣椒	pimiento
辣椒	pimienta
賭場	casinos
賭場	casino
國徽	emblema
國徽	emblemas
悲劇	trágica
悲劇	trágicos
悲劇	trágicas
悲劇	trágico
悲劇	tragedia
悲劇	tragedia
鎖定	lock
鎖定	bloqueo
鎖定	cerradura
鎖定	candado
鎖定	cerrada
鎖定	cerrado
鎖定	bloqueado
租金	alquiler
租金	alquileres
租金	alquiler
租金	alquileres
租金	alquiler
租金	alquilar
租金	renta
租金	rentas
租金	alquileres
光輝	resplandor
光輝	resplandor
光輝	brillante
光輝	brillando
喀麥隆	camerún
誤解	incomprensión
誤解	malentendido
誤解	malentendidos
誤解	malentendidos
誤解	incomprendido
誤解	malentendido
彎曲	curva
彎曲	curva
彎曲	bend
彎曲	doblar
溫暖	cálido
溫暖	caliente
溫暖	tibio
溫暖	cálida
溫暖	calidez
溫暖	calor
解剖	anatomía
解剖	disección
解剖	autopsia
解剖	autopsias
手套	guantes
手套	guante
硬幣	monedas
硬幣	monedas
硬幣	moneda
纜車	góndola
朝代	dinastía
你好	hello
你好	hola
皂	jabón
皂	jabones
承包商	contratantes
承包商	contratistas
承包商	contratante
承包商	contratista
承包商	contratistas
草坪	césped
草坪	césped
方舟	arca
編譯	compilar
編譯	compilación
編譯	compilado
編譯	recopilado
編譯	compilados
編譯	recopilación
編譯	compilación
編譯	recopilando
編譯	compilar
編譯	compilación
鉛	liderar
鉛	plomo
鞭	látigo
錐	cono
界定	definir
界定	defina
界定	define
界定	definiendo
界定	definir
氣溫	temperatura
氣溫	temperaturas
氣溫	temperaturas
概括	generalización
概括	generalizar
馬賽	marsella
彈性	flexible
彈性	flexibles
彈性	flexibilidad
彈性	elasticidad
彈性	elástica
彈性	elástico
彈性	flex
長老	anciano
長老	elder
長老	ancianos
野牛	búfalos
野牛	búfalo
野牛	buffalo
野牛	bisonte
特許	concesiones
特許	concesiones
特許	concesión
盾牌	shield
盾牌	escudo
盾牌	escudos
盾牌	escudo
走私	contrabando
走私	contrabando
紀念館	conmemorativo
紀念館	memorial
紀念館	monumento
戒指	anillo
戒指	ring
戒指	anillos
祭司	sacerdote
祭司	cura
握手	apretón
酒井	sakai
乘法	multiplicación
乘法	multiplicar
繪圖	cartografía
繪圖	mapeo
繪圖	dibujos
繪圖	gráfica
繪圖	gráfico
繪圖	gráficos
繪圖	gráficas
繪圖	dibujar
繪圖	dibujando
繪圖	dibujo
調任	reasignado
調任	reasignación
乙酸	acetato
大屠殺	masacres
大屠殺	matanza
大屠殺	masacre
大屠殺	matanzas
大屠殺	holocausto
食堂	cantina
食堂	cafetería
劫持	secuestro
劫持	sustracción
