que	той
mínimas	мінімальне
mínimas	мінімальна
mínimas	мінімальне
genealogía	родовід
avatar	аватар
compras	покупок
compras	покупки
compras	покупки
compras	шопінг
compras	закупівля
expediente	досьє
expediente	файл
fortalecer	зміцнити
andre	андре
ong	нуо
ong	ngo
ong	громадської
ong	організаціях
dique	гребля
martinez	мартінес
requerido	потрібен
requerido	необхідні
requerido	необхідне
requerido	необхідний
ojeda	охеда
libra	терези
libra	фунт
tang	тан
híbridos	гібридів
híbridos	гібридна
goes	їздить
goes	йде
goes	переходить
goes	ходить
goes	піде
retaguardia	задній
retaguardia	строю
gaza	гази
gaza	газа
ratas	пацюк
ratas	щур
ratas	rattus
ratas	пацюки
ratas	щурі
ratas	щури
ratas	щурів
bwv	bwv
patrocinador	спонсора
patrocinador	заплатила
better	краща
better	better
better	краще
better	кращі
afines	схожі
bytes	байти
bytes	байтів
traído	привезли
traído	принесли
traído	приніс
parecidos	схожі
parecidos	подібні
parecidos	подібна
parecidos	подібний
perez	перес
perez	перез
epístola	послання
sabiendo	відмітили
sabiendo	знаючи
sabiendo	знати
sally	саллі
espionaje	шпигунство
mare	море
uranio	урану
conectados	онлайн
conectados	online
marroquí	марокканська
sótano	льох
sótano	підвал
chef	шеф
bahamas	багами
ligue	ліга
pastel	торт
pastel	пастель
pastel	пиріг
sensores	датчики
sensores	датчик
forzada	примусово
forzada	змусили
forzada	вимушена
risa	сміх
risa	сміх
risa	сміятися
crucial	критично
crucial	ключовий
ampliada	збільшено
ampliada	широкий
ampliada	збільшив
ampliada	розширені
ampliada	розширена
ampliada	розширений
impresa	надруковано
blair	блер
wade	wade
fértil	родючі
fotográfico	фотографічних
atmosférica	атмосферні
atmosférica	атмосферний
viana	віана
señalización	знаки
señalización	написи
señalización	сигналізація
def	def
sintetizadores	синтезатори
fabrica	фабрика
enemigas	ворог
enemigas	ворогів
enemigas	вороги
indicador	індикатор
empleos	завдання
empleos	задачі
empleos	джобс
electro	електро
benny	бенні
ladrillos	блоки
ladrillos	цегла
ladrillos	цеглу
ladrillos	цегла
salvia	шавлія
salvia	sage
sandy	сенді
sandy	спини
florentino	флорентійська
comercios	підприємцям
comercios	бізнесу
comercios	компаніями
comercios	магазини
comercios	магазинів
comercios	крамниці
comercios	магазини
acompañan	супроводжувати
afecto	класики
petra	петра
hoyos	дірки
hoyos	отвори
hoyos	дір
estrechas	вузький
estrechas	вузькі
atacada	агресію
atacada	напали
itinerario	маршрут
itinerario	антоніна
cuernos	horns
enterrados	похований
enterrados	поховані
eure	ер
leve	невеликими
leve	легке
defendido	захищали
defendido	захищав
estrelló	розбився
ash	попіл
ash	ash
ash	аш
ash	еш
grabando	запис
grabando	зйомки
grabando	знімати
grabando	доходить
grabando	знімаю
terminación	завершення
terminación	доповнення
terminación	завершення
coordinar	координаційної
coordinar	координація
coordinar	координат
coordinar	керував
halo	halo
mío	копальня
mío	моє
mío	мій
mío	міна
mío	mio
date	дату
date	дата
date	датою
generalizada	узагальнені
rodas	родос
coll	coll
derrotada	перемогли
derrotada	поразки
herbario	гербарій
coronas	вінки
coronas	крон
coronas	крони
cargar	навантаження
cargar	завантажити
cargar	завантаження
cargar	завантаження
reparaciones	ремонту
reparaciones	ремонт
reparaciones	ремонт
dominique	домінік
why	чому
why	нащо
why	навіщо
blogs	блоги
columbus	колумб
procesiones	процесії
joy	радості
joy	радість
golpear	відверто
golpear	удар
golpear	хіт
golpear	влучити
golpear	зачепив
golpear	вдарив
revisada	виправлений
revisada	переглянули
revisada	розглянули
frances	френсіс
olympique	olympique
candidatas	кандидатів
primas	союзниками
primas	бонуси
auf	auf
reid	рід
publicando	видавництво
publicando	оприлюднення
publicando	публікацією
publicando	публікація
publicando	публікування
publicando	публікувати
publicando	розміщення
publicando	публікація
publicando	публікування
entregados	доставили
entregados	доставлено
status	стан
status	статус
status	стану
status	статусі
status	статуси
navegar	навігація
navegar	перегляд
navegar	переглянути
navegar	пошукати
sherman	шерман
orgánico	органічні
orgánico	органічне
excusa	виправдання
primitivos	примітивні
