kategória	kategória
výzbroj	fegyverzet
výzbroj	fegyverkezés
výzbroj	fegyverzet
začať	start
začať	kezdés
začať	kezdeni
vojak	katona
vojak	magán
vojak	privát
starostlivosti	gondoskodás
starostlivosti	érdekel
leopold	leopold
las	las
pokračovanie	folytatás
pokračovanie	folytatása
pokračovanie	folytatás
pokračovanie	folytatás
pokračovanie	folyamatos
pokračovanie	folytatása
pokračovanie	folytatta
pokračovanie	folytatás
pokračovanie	folytatódott
orig	orig
duchu	szellem
duchu	lélek
určitých	bizonyos
hitler	hitlert
hitler	hitler
tim	tim
snaha	erőkifejtés
snaha	erőfeszítés
snaha	erőfeszítések
jednoznačne	határozottan
hills	dombok
hills	hills
rimania	rómaiak
rádio	rádió
rádio	rádiós
rádio	radio
illinois	illinois
chorvátska	horvátország
chorvátska	horvát
široký	széles
široký	tág
široký	széles
majstri	masters
majstri	mesterek
majstri	bajnokok
box	box
box	rovat
box	láda
box	doboz
box	box
box	boksz
parameter	paraméter
parameter	paraméterek
maďarská	magyarul
maďarská	magyarok
maďarská	magyar
maďarská	hungarian
dole	lefelé
dole	le
dole	lent
príspevky	bejegyzések
príspevky	hozzászólások
príspevky	adományok
príspevky	adományokat
príspevky	adomány
príspevky	történetek
príspevky	történeteket
príspevky	mesék
príspevky	bejegyzések
príspevky	hozzájárulások
príspevky	járulékok
príspevky	hozzájárulás
príspevky	járulék
títo	ezek
títo	ezeket
správcu	adminisztrátor
správcu	ügyvezető
správcu	ügyintéző
správcu	tisztviselő
vesmír	univerzum
vesmír	világegyetem
vesmír	kozmosz
konferencie	konferencia
konferencie	konferencián
konferencie	konferenciák
oceán	óceán
oceán	ocean
pozorovať	megfigyelni
pozorovať	megfigyelési
pozorovať	megfigyelés
pozorovať	megfigyelni
karla	karla
karla	károly
karla	karl
für	für
union	union
union	unió
union	szakszervezet
union	unión
union	uniós
opustiť	elhagyni
sloboda	szabadság
maďarské	magyarul
maďarské	magyarok
maďarské	magyar
maďarské	hungarian
monte	monte
králové	králové
dané	megadott
dané	adva
dané	megadva
dané	adott
zabil	megölt
zabil	megölte
lesov	erdőben
lesov	erdő
lesov	erdők
lesov	erdők
rodičov	szülei
rodičov	szülők
rodičov	szüleim
fyzikálne	fizikailag
fyzikálne	fizikai
fyzikálne	fizika
fyzikálne	fizikai
výcvik	tréning
výcvik	képzési
výcvik	kiképzés
výcvik	képzés
výcvik	edzés
sony	sony
disku	korong
disku	lemez
disku	lemezt
disku	korong
disku	lemez
disku	lemezt
server	kiszolgáló
server	szerver
aires	aires
beta	béta
vyrobené	termelt
vyrobené	gyártott
vyrobené	előállított
vyrobené	gyártottak
vyrobené	előállított
vyrobené	gyártott
vyrobené	készítette
vyrobené	készült
vyrobené	tett
verejne	nyilvánosan
vidiek	vidék
polovicu	fele
hospodárstvo	közgazdaságtan
hospodárstvo	gazdaság
hospodárstvo	közgazdasági
hospodárstvo	gazdaság
hospodárstvo	gazdaságos
gama	gamma
rolling	rolling
rolling	forog
rolling	gurul
súborov	akták
súborov	fájlok
rodín	családok
bryan	bryan
rus	orosz
rus	oroszul
rus	oroszország
rus	rus
typický	jellemző
typický	tipikus
typický	jellegzetes
kovov	metál
kovov	metal
kovov	fémek
kovov	fém
kovov	fémek
atlantique	atlantique
ježiša	jézus
berlin	berlin
berlin	berlinben
berlin	berlini
priamy	egyenesen
priamy	egyenes
priamy	közvetlen
priamy	direct
priamy	közvetlenül
priamy	egyenes
vonkajšie	szabadtéri
vonkajšie	kültéri
vonkajšie	szabadban
vonkajšie	külső
vonkajšie	külső
vonkajšie	külső
luis	luis
maurice	maurice
švajčiarska	svájc
švajčiarska	svájc
švajčiarska	svájci
napísané	megírva
napísané	írásbeli
napísané	írta
napísané	írott
manželku	feleségem
manželku	felesége
manželku	feleség
napätia	feszültségek
napätia	feszültség
like	mint
like	like
like	tetszik
palivo	tüzelőanyag
palivo	üzemanyag
bronz	bronz
tajomník	titkárnő
tajomník	titkár
staršieho	idősebbek
staršieho	öregebb
staršieho	idősebb
staršieho	régebbi
olivier	olivier
slúžiť	felszolgáló
slúžiť	szolgálni
slúžiť	szolgálni
taylor	taylor
byt	lapos
byt	lakás
byt	sík
byt	lakás
byt	apartman
šablónu	sablon
miestnosti	helyiségek
miestnosti	szoba
miestnosti	szobákban
miestnosti	szobák
miestnosti	terem
miestnosti	szoba
michail	mihail
vykonávať	végrehajtani
vykonávať	végrehajtja
vykonávať	végrehajtása
jim	jim
jedincov	alanyok
jedincov	témák
jedincov	magánszemélyek
jedincov	egyének
boy	fiú
wilson	wilson
metro	metró
metro	metró
metro	metro
zahraničia	külföldön
zahraničia	külföldre
vybavenie	berendezés
vybavenie	berendezések
vybavenie	felszerelés
vybavenie	felszerelések
vybavenie	létesítmények
vybavenie	felszerelés
špecialista	szakember
špecialista	specialista
vzájomne	kölcsönösen
mar	mar
moment	pillanat
central	központi
čistý	tisztán
čistý	tiszta
čistý	tiszta
čistý	clean
ekonomiky	közgazdaságtan
ekonomiky	gazdaság
ekonomiky	közgazdasági
ekonomiky	gazdaságok
gitary	gitár
rené	rené
dvore	udvar
dvore	udvarra
dvore	udvaron
dvore	udvar
dvore	yard
dvore	hajógyár
dvore	udvaron
dvore	udvar
mečiar	mečiar
buenos	buenos
architektúru	felépítés
architektúru	építészet
ram	kos
ram	ram
ram	rams
hala	hala
hala	lounge
hala	terem
hala	hall
hala	csarnok
dvere	ajtó
dvere	ajtó
dvere	ajtók
dvere	ajtókat
demokratická	demokratikus
demokratická	demokrata
zmes	mix
zmes	keverék
zmes	keverék
zmes	elegy
zmes	keverékek
zmes	keverék
sieň	terem
sieň	hall
sieň	csarnok
konečne	végre
nasadenie	bevetés
douglas	douglas
logo	logó
konfederácia	államszövetség
konfederácia	konföderáció
konfederácia	államszövetség
rozpätie	tartomány
rozpätie	távolság
rímske	római
rímske	roman
rozšírený	meghosszabbított
rozšírený	kiterjesztett
rozšírený	kibővített
rozšírený	bővült
rozšírený	kiterjesztett
rozšírený	kibővített
rozšírený	kibővített
cyklu	ciklus
cyklu	ciklusban
mužské	férfi
mužské	hím
mužské	férfias
miestny	helyi
miestny	helyiek
victor	victor
victor	viktor
ukázalo	felfedte
ukázalo	mutatta
ukázalo	mutatott
ukázalo	megmutatta
moje	enyém
toronto	toronto
predchádzajúci	előző
predchádzajúci	korábbi
tank	tartály
tank	tank
zmesi	keverék
zmesi	elegy
zmesi	keverékek
zmesi	keverékek
zmesi	keverékek
zmesi	keverék
zmesi	keverékek
rýchle	gyorsan
rýchle	gyors
rýchle	rapid
rýchle	gyorsan
rýchle	gyors
lukáš	luke
lukáš	lukács
filipa	fülöp
filipa	philip
katedrály	katedrálisok
listov	levelek
festivalu	fesztivál
obrovský	hatalmas
obrovský	óriási
obrovský	óriás
down	lefelé
down	le
radšej	jobb
radšej	jobban
radšej	előnyben
pracovné	munkahelyi
pracovné	munka
pracovné	dolgozó
pracovné	dolgozik
pracovné	dolgozom
pracovné	dolgozok
uznanie	elismerést
uznanie	elismerés
uznanie	megjelenítés
uznanie	elismerés
uznanie	felismerés
trvala	ragaszkodott
murray	murray
dôraz	hangsúly
dôraz	hangsúlyt
sprievodný	kísérő
prípadov	ügyek
prípadov	esetekben
prípadov	esetek
odsúdený	elítéltek
odsúdený	elítélték
odsúdený	elítélt
odsúdený	elítélt
odsúdený	elítéltek
odsúdený	elítélte
odsúdený	elítélt
úloh	feladatai
úloh	feladatok
fotograf	fotós
fotograf	fényképész
diplomat	diplomata
extrémne	rendkívül
extrémne	szélsőséges
extrémne	extrém
kevin	kevin
general	általános
general	tábornok
produkty	termékek
produkty	termék
produkty	termékeket
údolie	völgyet
údolie	völgy
údolie	völgyben
údolie	valley
princezná	királylány
princezná	hercegnő
sam	samu
sam	sam
side	oldalra
side	oldalam
side	side
fanúšikov	rajongók
fanúšikov	rajongói
fanúšikov	szurkolók
atlantis	atlantisz
moskvy	moszkvai
moskvy	moszkvában
moskvy	moszkva
hľadať	keresés
inštitút	intézet
inštitút	intézmény
záhrady	kertek
záhrady	kert
záhrady	kertje
záhrady	garden
záhrady	kertben
game	játék
game	game
game	meccs
dosky	rendszám
dosky	tányér
dosky	lemezek
dosky	deszka
dosky	tanácsok
dosky	táblák
dane	adóztatás
dane	adózás
dane	adó
dane	adózás
dane	adók
dane	dane
dane	dán
dane	adók
dane	adó
florida	floridai
florida	floridában
florida	florida
florida	floridába
astronómovia	csillagászok
scéne	jelenet
podobná	hasonló
podobná	hasonlóak
podobná	hasonlók
obete	áldozatok
obete	áldozatok
obete	áldozatai
dôležitý	fontos
vlajky	zászlók
stredne	közepes
stredne	mérsékelten
stredne	közepes
stredne	mérsékelt
pozorovania	megfigyelések
pozorovania	észrevétel
pozorovania	észrevételek
pozorovania	észrevétel
pozorovania	megfigyelés
sériu	sorozat
lesa	erdőben
lesa	erdő
lesa	erdők
skúšky	vizsgálatok
skúšky	tesztek
skúšky	perek
skúšky	kísérletek
skúšky	próbák
skúšky	tesztelés
skúšky	vizsgálati
skúšky	vizsgálat
skúšky	próba
skúšky	teszt
skúšky	próbák
skúšky	vizsgák
téma	téma
téma	téma
významne	jelentősen
hermann	hermann
hermann	herrmann
fyzici	fizikusok
hospodárstva	gazdaságok
hospodárstva	gazdaságok
hospodárstva	gazdaság
hospodárstva	gazdaságos
štandard	alapértelmezés
štandard	alapértelmezett
štandard	normál
štandard	szabványos
štandard	szabvány
štandard	standard
denník	napló
denník	napló
denník	naplója
denník	journal
denník	napló
denník	lap
denník	lapjában
denník	napló
denník	log
priateľ	barát
priateľ	barátom
bohyne	istennő
bohyne	istennők
analýzy	elemzések
analýzy	elemzés
analýzy	elemzések
analýzy	analízis
dur	dur
študenti	diákok
študenti	hallgatók
študenti	tanulók
soul	szöul
soul	szöulban
soul	lélek
soul	soul
soul	lelkem
soul	lelked
streľba	lövöldözés
streľba	lő
streľba	lövés
streľba	forgatás
streľba	lövések
poznanie	tudás
poznanie	ismeretek
dvojice	páros
dvojice	párok
dvojice	párokat
dvojice	párok
dvojice	párban
sparta	spárta
fischer	fischer
vytvárať	létrehozása
hrob	sír
hrob	sírba
hrob	sír
náboženských	vallásos
náboženských	vallás
náboženských	vallási
časté	közös
časté	gyakori
bohyňa	istennő
železa	vas
železa	vasat
vystúpil	felemelkedett
najstaršia	legidősebb
najstaršia	legöregebb
najstaršia	legősibb
najstaršia	legrégebbi
najstaršia	legidősebb
legendy	legendák
legendy	legendák
legendy	legendája
legendy	legenda
páde	ütközés
páde	baleset
páde	crash
bazilika	bazilika
erik	erik
erik	eric
erik	erik
lúky	meadow
lúky	meadows
žltá	sárgák
žltá	sárga
vlastní	birtokolt
vlastní	tulajdonában
výrazy	kifejezéseket
výrazy	kifejezések
výrazy	fogalmak
výrazy	feltételek
výrazy	kifejezések
manžela	férje
manžela	férjem
manžela	férj
výstavy	kiállítások
výstavy	kiállítás
výstavy	bemutató
výstavy	kiállítása
tradične	hagyományosan
najvyšších	legmagasabb
dark	sötét
vyhlásenie	nyilatkozat
vyhlásenie	nyilatkozat
vyhlásenie	nyilatkozata
vyhlásenie	kimutatás
vyhlásenie	állítás
vyhlásenie	kijelentés
vyhlásenie	nyilatkozat
vyhlásenie	nyilatkozata
pastier	herder
pastier	shepherd
pastier	juhász
pastier	pásztor
mount	mount
mount	hegy
pomohol	segített
pomohol	segítettek
moja	enyém
anime	anime
starostlivosť	törődés
starostlivosť	gondoskodó
starostlivosť	gondoskodás
starostlivosť	gondoskodás
starostlivosť	érdekel
mechanizmus	mechanizmus
dokumentov	iratok
dokumentov	dokumentumok
dokumentov	okmányok
dokumentov	dokumentum
účinnosť	hatékonysági
účinnosť	hatékonyság
účinnosť	hatékonyság
účinnosť	hatékonysága
účinnosť	hatékonyságát
účinnosť	hatékonyság
svedčí	tanúskodni
jednoduchý	egyszerű
jednoduchý	szimpla
osmanskej	oszmán
kritika	kritika
kritika	kritikát
trval	ragaszkodott
desiatky	tízes
desiatky	tucatnyi
prevádzka	műveletek
prevádzka	üzemeltetés
prevádzka	operáció
prevádzka	művelet
prevádzka	működés
prevádzka	üzemeltetés
výhradne	kizárólagosan
výhradne	kizárólag
náboženstva	vallás
jazerá	tavak
prípravu	előkészületek
prípravu	elkészítése
prípravu	előkészítés
prípravu	felkészülés
prípravu	készítmény
otázku	kérdés
chýba	hiányzik
chýba	eltűnt
chýba	hiányzó
najlepšia	legjobbak
najlepšia	legjobb
najlepšia	best
časopisov	magazinok
časopisov	magazinokat
pás	derék
pás	öv
úzko	szorosan
organizmov	szervezetek
organizmov	organizmus
organizmov	élőlények
deep	mély
pravidelné	időszakos
pravidelné	rendszeresen
pravidelné	rendszeres
pravidelné	normál
prameňov	springs
prameňov	rugó
žiť	élni
žiť	élő
žiť	live
žiť	élni
žiť	élőben
žiť	élő
biológia	biológia
eugen	eugen
zhromaždenie	összegyűlt
zhromaždenie	gyülekező
zhromaždenie	összejövetel
zhromaždenie	közgyűlés
zhromaždenie	gyűlés
zhromaždenie	szerelvény
nova	nova
existencia	lét
existencia	létezése
existencia	létezés
zložené	kompozit
zložené	összetett
est	est
drevené	fából
nominovaný	jelöltek
nominovaný	jelölt
konalo	cselekedett
pomôcť	segíteni
pomôcť	segítség
športová	sport
športová	sportban
údolia	völgyet
údolia	völgy
údolia	völgyben
údolia	valley
údolia	völgyek
chémia	kémia
skupinách	csoportok
skupinách	csoportoknak
pristátie	landolás
pristátie	leszállás
barbara	barbara
pravdu	igazság
bmw	bmw
med	méz
med	med
kúpele	fürdő
kúpele	spa
kúpele	gyógyfürdő
kúpele	wellness
prejav	beszéde
prejav	beszéd
krok	lépés
krok	lépcső
produkt	termék
liberec	liberec
prínos	haszon
prínos	előny
prínos	juttatások
prínos	előnyök
prínos	ellátások
prínos	járulék
prínos	hozzájárulás
zéland	zéland
úloha	feladat
úloha	szerepet
úloha	szerep
úloha	szerepe
výročia	évfordulók
ssr	csf
ssr	ssr
technická	műszaki
technická	technikai
slobodný	egyedülálló
slobodný	single
slobodný	egyetlen
slobodný	szingli
slobodný	ingyenes
slobodný	ingyen
slobodný	free
slobodný	szabad
obrovské	hatalmas
obrovské	óriási
ďalekohľad	távcsövet
ďalekohľad	teleszkóp
obsahoval	tartalmazta
obsahoval	tartalmazott
hospodársky	gazdasági
hospodársky	gazdaságilag
janko	jancsi
janko	janko
merania	mérések
merania	mérés
poznámky	megjegyzések
poznámky	megjegyzések
poznámky	feljegyzések
poznámky	jegyzetek
poznámky	jegyzet
štvrti	környéken
štvrti	szomszédság
štvrti	környék
elektronické	elektronikusan
elektronické	elektronikus
priniesol	hozták
priniesol	hozott
priniesol	hoztam
priniesol	hozta
della	della
rusky	orosz
rusky	oroszul
rusky	oroszország
väzby	nyakkendő
väzby	linkek
väzby	hivatkozások
väzby	kapcsolatok
fínsky	finnország
fínsky	finn
hmota	számít
hmota	tömeges
hmota	tömege
hmota	mise
hmota	tömeg
profesia	foglalkozása
profesia	szakma
profesia	foglalkozás
disciplíny	fegyelem
disciplíny	tudományágak
minerálov	ásványok
zabezpečiť	biztosítja
zabezpečiť	biztonságos
víno	bor
víno	borok
jazz	jazz
parky	parkok
parky	parks
johnson	johnson
prispel	hozzájárult
prispel	adományozott
teplotu	hőmérséklet
domáci	hazai
domáci	belföldi
domáci	házi
atolu	atoll
pozitívne	pozitívak
pozitívne	pozitív
premier	premier
zvieratá	állat
zvieratá	állatok
zvieratá	állati
zvieratá	állatok
zvieratá	állat
varianty	változatok
kométa	üstökös
krv	vér
krv	véres
krv	blood
tanec	dance
tanec	tánc
tanec	táncolj
tanec	táncolni
tanec	tánc
tanec	táncolni
tanec	táncol
lesný	erdei
lesný	erdő
lesný	erdők
chvost	farka
chvost	farok
koncertov	koncertek
nemcov	németek
stromy	fákon
stromy	fák
stromy	fákat
zánik	kihalás
zánik	eltűnése
základňa	alap
základňa	bázis
umelé	mesterséges
mladosti	fiatalok
mladosti	ifjúsági
mladosti	fiatalság
mladosti	ifjúság
koruna	koronát
koruna	crown
koruna	korona
letecký	aerospace
molekuly	molekula
molekuly	molekulák
urban	városi
bulharska	bulgária
kontakt	kapcsolatfelvétel
kontakt	kapcsolattartó
kontakt	kontakt
kontakt	érintkezés
kontakt	kapcsolat
kontakt	kapcsolatba
provincií	tartományok
riziko	kockázat
riziko	kockázatos
pardubice	pardubice
dánsky	dán
obvodov	áramkörök
obvodov	áramkör
poľské	lengyel
ali	ali
miera	mérték
miera	kamatláb
miera	arány
hovoriť	beszélni
hovoriť	beszélgetés
hovoriť	beszélj
aktivita	tevékenységek
aktivita	tevékenység
aktivita	aktivitás
linux	linux
kombinácie	kombináció
kombinácie	kombinációk
kombinácie	kombináció
ôsmich	nyolc
geológ	geológus
znie	hangok
znie	hangzik
project	projekt
project	project
poslanca	tanácsnok
pyramída	piramis
čínsky	kínai
čínsky	kínaiak
úvod	bevezetés
úvod	bevezetése
úvod	bevezető
úvod	bevezetés
úvod	bevezető
architektov	építészek
komunita	közösség
komunita	közösségi
učil	tanított
spory	viták
jeff	jeff
ohio	ohio
prístroje	eszközök
prístroje	műszerek
prístroje	műszerek
prístroje	eszközök
prístroje	berendezések
prístroje	készülékek
prístroje	berendezés
prístroje	készülék
prístroje	készülékek
prístroje	műszer
zamestnanie	állás
zamestnanie	meló
zamestnanie	munka
zamestnanie	foglalkoztatottság
zamestnanie	foglalkoztatási
zamestnanie	foglalkoztatás
zamestnanie	foglalkozása
zamestnanie	megszállás
zamestnanie	foglalkozás
rody	nemzetségek
pluku	ezred
brány	kapuk
brány	gates
brány	kapu
brány	átjárók
slúžila	szolgálta
slúžila	szolgált
filmom	filmet
filmom	mozi
filmom	film
filmom	fólia
filmom	film
vôd	vizei
vôd	vizek
vôd	waters
poverený	megbízott
kmeňov	törzsek
kmeňov	törzsek
ernest	ernest
nahral	feltöltött
zničené	megsemmisült
zničené	elpusztult
zničené	elpusztította
bojovať	harc
bojovať	harcolni
vyrobený	termelt
vyrobený	gyártott
vyrobený	előállított
vyrobený	gyártottak
vyrobený	előállított
