par	apie
pārliecību	pažiūrų
diāna	diana
šauri	siauros
šauri	siauras
šauri	siaura
doom	doom
breds	bredas
saskaras	susiduria
pacēlums	aukštis
uri	uri
emblēma	emblema
emblēma	herbas
#ffc	#ffc
čaks	chuck
kentuki	kentukio
ata	ata
barselonas	barselonoje
protonu	protonų
horizontāli	horizontalus
horizontāli	horizontali
horizontāli	horizontaliai
bīrons	biron
dubstep	dubstep
zvejnieks	žvejys
aizliegtas	draudžiamos
aizliegtas	draudžiamas
aizliegtas	draudžiama
aizliegtas	draudžiama
farmācijas	farmacijos
inde	nuodai
čečenu	čečėnijos
bioloģiski	biologinė
bioloģiski	biologiškai
brīdis	akimirką
brīdis	momentas
brīdis	akimirka
sarežģīts	kompleksas
sarežģīts	sudėtingas
terēze	teresa
perspektīvas	perspektyvas
perspektīvas	perspektyvos
knābji	snapai
apņēmās	įsipareigojo
tunisija	tunisą
tunisija	tunise
tunisija	tunisas
tunisija	tuniso
jaunatne	jaunimo
jaunatne	jaunimas
kaņepju	kanapės
kaņepju	kanapių
kaņepju	kanapes
mongoļi	mongolai
jēdzieni	sąvokos
jēdzieni	sąvokų
singlesrecord	singlesrecord
atveda	atnešė
iekavās	skliaustuose
osi	osi
kārters	karteris
kleins	klein
pabeidz	baigti
pabeidz	užbaigti
pārstāvniecības	delegacijų
pārstāvniecības	delegacijos
māca	moko
baha	baha
svin	švenčia
hjū	hugh
šics	schütz
dižskābaržu	bukų
grāvju	griovių
debates	diskusijos
debates	debatai
debates	diskusijos
debates	debatai
debates	diskusijas
zarus	filialai
zarus	šakos
identitāte	tapatybę
identitāte	tapatybė
identitāte	tapatybės
identitāte	tapatumas
gārgale	naras
kants	kanto
faktiskais	faktinės
moments	akimirką
moments	momentas
moments	akimirka
lielisks	puikiai
lielisks	puiki
lielisks	puikų
lielisks	puikaus
lielisks	puikus
vēlmes	norai
vēlmes	trokšta
ķīnieši	kinų
ķīnieši	kinijos
ķīnieši	kinas
tauriņi	drugelių
tauriņi	lanko
filozofi	filosofai
ilinoisas	ilinojaus
markuss	markusas
doublesrecord	doublesrecord
celms	padermė
šautenes	šautuvai
šautenes	ginklus
šautenes	ginklų
šautenes	ginklai
plāksnītes	juostelių
plāksnītes	plokštelių
plāksnītes	plokštelės
bezpilota	nepilotuojami
ieteikuma	užuomina
laimes	laimės
laimes	laime
laimes	laimė
rom	rom
pionieru	pionieriai
valērija	valeria
džakomo	giacomo
tēvocis	dėdė
tēvocis	dėde
konrad	konrad
estadio	estadio
stimulē	stimuliuoti
barset	barset
pica	pica
gaiļa	gaidys
vijole	smuikas
kāpnēm	kopėčios
kāpnēm	kils
rāpuļi	ropliai
kolēģija	koledžas
kolēģija	kolegijos
kolēģija	kolegija
kolēģija	koledžo
diodes	diodai
bbl	bbl
tomāšs	tomáš
ziloņi	drambliai
pref	pref
republikām	respublikose
dabiski	natūraliai
dabiski	natūralu
mango	mangai
mango	mango
šķiršanās	skyrybos
šķiršanās	skyrybų
šķiršanās	atsisveikinimas
stabils	stabilus
ābols	apple
čemberlens	chamberlain
izmeklēšana	tyrimus
izmeklēšana	tyrimai
izmeklēšana	tyrimus
zeltā	auksinis
zeltā	aukso
zeltā	gold
zeltā	auksas
sastāvdaļām	ingredientų
sastāvdaļām	ingredientai
tests	bandymo
tests	bandomoji
tests	bandymas
trušu	triušiai
trušu	triušio
trušu	triušis
trušu	rabbit
funkcionārs	funkcionierius
senči	protėviai
istabu	kambarys
mehānismi	mašinos
aston	aston
fotogrāfijā	nuotraukos
fotogrāfijā	foto
fotogrāfijā	nuotrauka
fermi	fermi
nepatika	nekentė
coa	coa
riaa	riaa
photo	nuotraukos
photo	foto
photo	nuotrauka
teikums	sakiniai
estádio	estádio
astana	astana
krauze	krauze
batorijs	batoras
audzēšana	auginti
audzēšana	auginimas
audzēšana	auga
audzēšana	veislinių
audzēšana	veisimas
audzēšana	ūkininkavimo
revolucionārā	revoliucinė
ēdiens	maistas
ēdiens	miltų
ēdiens	miltai
airways	airways
mulsant	mulsant
ragiem	ragai
tauki	riebalų
tauki	riebalai
tauki	storas
tauki	riebalų
tauki	riebalai
juan	juan
braga	braga
ejas	perėjimai
gāzveida	dujinis
gāzveida	dujinių
echo	aidas
koalīcija	koalicijos
koalīcija	koalicija
bella	bella
mēbeles	baldai
riepas	padangos
riepas	padangas
drēbes	apranga
drēbes	drabužius
drēbes	drabužiai
atklājot	nustatęs
atklājot	atskleidžia
ievadīt	daromi
krātuve	saugyklos
krātuve	saugykla
vokālā	vokalinių
uab	uab
domstarpības	ginčai
domstarpības	nesutarimų
domstarpības	ginčas
domstarpības	ginčai
nord	nord
kokmateriālu	mediena
laime	laimės
laime	laime
laime	laimė
dvīņi	dvyniai
brīvprātīgie	savanorišką
garīdznieku	seminarija
bauska	bauskės
deguns	nosis
finansējums	finansavimas
finansējums	finansų
finansējums	finansai
panorāmas	panoraminis
grāmatvedības	apskaita
sterliņu	sterlingų
vanagi	vanagai
grafiks	globos
katastrofu	nelaimė
katastrofu	katastrofa
katastrofu	nelaimės
bilbao	bilbao
laiva	valties
laiva	valtis
stārķis	gandras
regīna	regina
atbalstītājiem	rėmėjų
jahtu	jachta
atols	atolas
truši	triušiai
truši	triušio
truši	triušis
truši	rabbit
kopenhāgenas	kopenhagos
kopenhāgenas	kopenhaga
bībele	biblija
bībele	biblijos
strīdu	ginčas
strīdu	ginčai
vieno	vienija
ceļot	kelionėms
ceļot	kelionei
ceļot	kelione
ceļot	kelionės
ceļot	kelionė
khan	khan
kapitāls	kapitalas
kapitāls	kapitalo
pārstāvēta	sudarė
taube	taube
odze	angis
bombardēja	bombardavo
abiniekiem	varliagyviai
dalī	dali
loģika	loginis
loģika	logika
pūķis	dragon
organizēti	organizuotu
mitsubishi	mitsubishi
pārsteidza	nustebęs
hansa	hansa
origargs	origargs
saīsināts	sutrumpintas
saīsināts	kondensuotas
zvani	varpai
kalēju	kalvis
vārdnīcu	žodynas
vārdnīcu	žodyno
vārdnīcu	žodynas
iemaņas	įgūdžiai
iemaņas	įgūdžiai
milzīgas	didžiuliai
milzīgas	milžiniškas
milzīgas	didžiulė
milzīgas	dideles
milzīgas	didžiulis
noliedz	neigia
bandas	gaujų
bandas	gaujos
bandas	gauja
pauli	pauli
iekaisums	uždegimas
sabrukumu	išrūgos
sabrukumu	sutraukti
klepus	kosulys
mālu	molis
mālu	molio
kaulus	kaulai
uzbekistānas	uzbekų
tukša	tuščia
tukša	tuščias
atkritumi	atliekos
atkritumi	atliekos
jaguar	jaguar
griničas	grinvičo
jakovs	jakovas
lūcija	liucija
eņģeļi	angelai
kažokādu	kailis
kažokādu	kailiai
kažokādu	kailio
kažokādu	kailius
factbook	factbook
vakars	vakaras
vakars	vakaro
vakars	vakare
attālumus	atstumai
izvirduma	išsiveržimas
eleonora	eleonora
varavīksne	rainbow
apmācība	mokymai
apmācība	mokymas
apmācība	mokymo
pretrunīgi	prieštaringų
pretrunīgi	prieštaringas
kontinentālo	žemyninės
secība	seka
sparta	spartos
sparta	spartą
sparta	sparta
aba	aba
sula	sultys
sula	sulčių
sekretāri	sekretoriai
dat	dat
aviokompānijas	airlines
viesuļvētra	tornado
viesuļvētra	uraganas
viesuļvētra	taifūnas
bokss	bokso
pikē	piketas
trojas	trojos
trojas	troy
trojas	trojos
paneļu	plokštės
socioloģija	sociologija
bagātības	turtus
bagātības	turtų
neapbruņotu	nuoga
bērs	baer
atceras	prisimena
reliģijām	religijų
reliģijām	religijos
viesiem	svečiai
cirka	cirko
cirka	cirkas
bloki	blokus
bloki	blokai
bloki	blokų
pabeigti	atliktas
pabeigti	baigtos
svinības	šventės
svinības	šventę
svinības	šventė
svinības	švente
anne	anne
izolēta	izoliuoti
izolēta	izoliacija
izolēta	izoliuota
izolēta	izoliuotas
izolēta	izoliuota
eksperimentālās	eksperimentinių
vāvere	voverė
lightgrey	lightgrey
mērīšanas	matavimo
mērīšanas	matavimas
burgen	burgen
meinards	maynard
nogalināšanas	žudo
nogalināšanas	žudymas
artjoms	artiomas
iznīcinot	naikina
ave	ave
efektivitāte	veiksmingumas
efektivitāte	veiksmingumas
efektivitāte	veiksmingumo
efektivitāte	efektyvumas
komponentes	komponentai
pagalma	kieme
centaura	centauri
noder	būsimiems
regbija	regbio
boloņas	bolonijos
juno	juno
smarža	kvapas
smarža	kvapo
smarža	kvapas
smarža	kvepalų
smarža	aromato
smarža	aromatas
guru	guru
teleskops	teleskopo
gustavo	gustavo
gdaņskas	gdansko
gdaņskas	gdansko
hroma	chromo
dolārs	doleris
dolārs	dolerių
kerijas	carey
kāja	kojos
kursi	kursai
kursi	kursams
kursi	kursuose
kursi	kursus
bagātas	turtingas
brālība	brolija
puškina	puškinas
dalīšana	kvadratas
dalīšana	dalintis
dalīšana	kaupimo
dalīšana	dalijimasis
tec	še
tec	tpp
