категорія	kategooria
тканина	riidest
тканина	kude
тканина	koe
тканина	koed
тканина	kangas
тканина	riide
тканина	kangast
тканина	riie
вірно	ustavalt
джессі	jessie
джессі	jesse
перець	pepper
перець	pipart
перець	pipar
захищена	kaitstud
жорсткі	karm
клавдій	claudius
сардинія	sardiinia
сардинія	sardiinias
згори	top
згори	ülal
згори	ülalt
згори	ülemine
фредді	freddy
фредді	freddie
автоматичні	automaatne
автоматичні	automaat
автоматичні	automaatsed
автоматичні	automaatne
голландія	holland
локальні	kohalik
локальні	kohalikud
каньйон	kanjoni
запрошує	kutsus
запрошує	kutsutud
запрошує	kutsub
адрес	aadressid
адрес	asukohad
ого	wow
ого	vau
ріс	rhys
ріс	ries
дивний	veider
дивний	imelik
дивний	kummaline
дивний	imelik
дивний	veider
алонсо	alonso
вчора	eile
маляр	kunstnik
бажав	soovis
карлсруе	karlsruhe
супровід	hooldaja
супровід	hooldamine
супровід	hooldus
рейчел	rachel
антонов	antonov
андалусія	andaluusia
година	tund
губи	huuled
губи	huule
пообіцяв	lubas
ньютон	newton
крик	karje
ізабелла	isabella
піде	läheb
піде	käib
приватному	inkognito
меріленд	marylandi
знала	teadis
знала	teadsid
знала	teadsin
тес	tes
впорядкування	sorteerimine
слабкість	nõrkus
шарлотта	charlotte
американець	ameeriklane
американець	ameerika
американець	american
кун	kuhn
гастролі	tour
гастролі	tuur
гастролі	ringkäik
сінгапуру	singapuri
сінгапуру	singapuris
сус	sousse
сус	sus
пагорби	hills
сумнівів	kahtlus
туристичні	turist
вражає	imeline
вражає	hämmastav
вражає	muljetavaldav
ласло	lazlo
ласло	lászló
мельбурн	melbourne
салерно	salerno
заручників	pantvangid
заручників	pantvangide
морфологія	morfoloogia
марті	marty
марті	marti
вправи	harjutusi
вправи	harjutused
вправи	harjutamine
вправи	tava
вправи	praktika
вправи	harjutus
гоголь	gogol
купу	kuhi
купу	kuhja
гробниця	haud
гробниця	haua
спільнот	organisatsiooniline
сказали	ütles
тягне	tõmbab
молодше	noorem
молодше	nooremad
скасувати	loobu
подвійне	topelt
цифрова	digitaalse
цифрова	digitaalne
нація	kodakondsus
нація	rahvus
нація	rahvus
новак	novak
новак	nowak
зрілість	puberteet
адлер	adler
ніщо	midagi
коді	cody
папери	paberid
папери	paberid
боргу	võlg
боргу	võla
узгодження	läbirääkimised
узгодження	läbirääkimiste
узгодження	leppimise
фізичне	füüsikalised
фізичне	füüsiline
фізичне	füüsilised
фізичне	füüsikaline
фізичне	füüsilise
навмисно	tahtlikult
навмисно	tahtlik
конкретний	teatud
назар	nazar
вірить	usub
писар	kirjutaja
клен	acer
виразно	tõmba
трава	herb
трава	rohi
трава	muru
фіністер	finistère
корнелій	cornelius
стрибок	hüpe
стрибок	hüpe
стрибок	warp
гавань	harbori
гавань	haven
гавань	sadam
гавань	harbour
критично	ülioluline
гаррісон	harrisoni
гаррісон	harrison
світанку	dawn
світанку	koidik
світанку	koidu
виключено	välistatud
демонструють	demonstreerida
президія	eesistujariik
президія	eesistumine
спина	tagasi
буряк	peedi
буряк	suhkrupeedi
розбити	vaheaeg
розбити	murda
перспективних	tekkivate
пророк	prohvet
чжан	zhang
заз	zaz
вінок	pärg
молекулярна	knudsen
молекулярна	molekulaarne
демонстрація	demo
демонстрація	tõendamine
демонстрація	demonstratsioon
материка	mandri
рама	rama
монтана	montana
оточує	pitseeritud
персі	percy
початкове	algne
початкове	esialgne
початкове	originaalne
початкове	originaal
початкове	algne
толстой	tolstoi
крос	kross
крос	rist
крос	cross
крос	risti
гість	külastaja
гість	külaline
гість	külaline
вчинки	ooh
юліана	juliana
встановленого	rajatised
незмінним	muutumatu
незмінним	muutmata
доповідей	kõned
доповідей	sõnavõtud
світле	hele
світле	valgus
світле	valgust
світле	kerge
світле	blondid
світле	blond
пекін	pekingi
йорданії	jordan
йорданії	jordaania
сімейний	pere
сімейний	perekond
стать	sugu
стать	sugu
стать	seks
стать	sex
самостійні	isoleeritud
самостійні	eraldatud
поправки	muudatused
раса	ralli
раса	võidusõit
раса	rass
раса	rasa
співчуття	kaastunne
співчуття	kaastunne
сава	saba
найменша	väikseim
ілюстрацій	illustratsioonid
бурунді	burundi
думає	mõtleb
думає	arvab
затримання	kinnipidamine
затримання	kinnipidamise
затримання	vangistus
виріб	tooted
виріб	kätetöö
ніколь	nicole
макдональд	macdonald
макдональд	mcdonald
беррі	marja
беррі	berry
беррі	barrie
рут	ruth
болонья	bologna
довели	tõestas
довели	tõestasid
джордан	jordan
джордан	jordaania
успішне	edukas
успішне	edukad
успішне	õnnestus
погоджуюсь	nõus
привид	vaim
привид	vaimu
привид	kummitus
привид	tont
критичний	kriitiline
критичний	kriitilised
шмідт	schmidt
відбиток	sõrmejäljed
сорочки	särgid
арабський	araabia
арабський	araabia
халіфа	khalīfah
стійкі	resistentsete
розвідувальний	luure
нафту	nafta
призи	auhinnad
отруйні	mürgine
індію	india
мавп	ahvide
мавп	ahvid
безперечно	kindlasti
безперечно	kindlasti
ціллю	eesmärk
стела	stella
карен	karen
мріяв	unistanud
ушкоджень	vigastus
бела	bela
елеонора	eleanor
жуан	joão
гени	geenid
нічні	öised
нічні	öine
ядерний	tuuma
ядерний	tuumaenergia
сідні	sidney
сідні	sydney
поодинці	üksinda
поодинці	üksi
уран	uraan
уран	uraani
галерею	galeriis
галерею	galerii
брук	brooke
брук	oja
опрацювання	töötlus
опрацювання	töötlemine
словацька	slovaki
словацька	slovakkia
закріплені	pensionil
закріплені	erus
приціл	rakendusala
приціл	ulatus
приціл	nägemine
маніфест	manifest
вольфганг	wolfgang
стен	stan
реактор	reaktor
барабан	trumm
барабан	trummi
найменший	väikseim
нотатки	märkmed
нотатки	märkused
завершений	täielik
завершений	terviklik
завершений	lõpetatud
луна	luna
головами	pead
головами	päid
бенуа	benoît
бенуа	benoit
лесото	lesotho
цигани	mustlased
фразу	fraas
фразу	väljend
скала	scala
домінує	domineerib
бургос	burgos
ромео	romeo
товстий	paksud
товстий	paks
перехресті	ületamine
слідів	kiud
слідів	jalajäljed
ніші	nishi
бока	boca
штучне	tselluloosi
штучне	tselluloos
