категорија	categorie
лисицата	vossen
лисицата	fox
лисицата	vos
штрелиц	strelitz
напишаа	schreven
напишаа	schreef
џулс	jules
смртоносни	dodelijke
смртоносни	dodelijk
ревизори	accountants
ревизори	rekenkamer
ревизори	auditors
ревизори	controleurs
минерва	minerva
спонтани	spontaan
спонтани	spontane
кјушу	kyushu
саурон	sauron
кочабамба	cochabamba
лечи	genezen
лечи	genees
лечи	geneest
хегемонија	hegemonie
фантастично	fantastische
фантастично	fantastisch
околност	omstandigheden
околност	omstandigheid
мечувалец	zwaardvechter
нежна	zachtaardig
нежна	zacht
собрано	ingezameld
собрано	verzamelde
собрано	verzameld
кафуле	cafe
кафуле	café
кафуле	café
забавно	fun
забавно	gezellig
забавно	leuk
забавно	gezelligheid
колибата	hut
колибата	kajuit
колибата	blokhut
колибата	cabine
џун	jun
џун	juni
џун	june
инстинкт	instinct
инстинкт	instincten
инстинкт	instinct
инстинкт	instincten
спонзорирани	gesponsord
спонзорирани	gesponsorde
несигурен	onzekere
несигурен	onzeker
несигурен	onveilig
несигурен	onzeker
несигурен	onzekere
несигурен	onzeker
несигурен	onbetrouwbare
несигурен	onbetrouwbaar
јилдиз	yildiz
новосибирск	novosibirsk
одлив	drain
одлив	afvoer
заработат	verdien
заработат	verdienen
јасмина	jasmijn
јасмина	jasmine
игнорираат	negeer
игнорираат	negeren
игнорираат	genegeerd
мачени	gemarteld
мачени	gefolterd
клајд	clyde
пехарот	kelk
зеница	zenica
рубљи	roebels
рубљи	roebel
токсичен	toxische
токсичен	toxisch
токсичен	giftig
бомбај	bombay
тагата	verdriet
тагата	droefheid
тагата	verdriet
тагата	smart
нуклеотиди	nucleotiden
волберг	wahlberg
атмосферска	atmosferische
акропол	akropolis
држачи	houders
параграф	paragraaf
параграф	alinea
лудакрис	ludacris
блогери	bloggers
алкохолизам	alcoholisme
недопрени	ongerepte
недопрени	ongerept
недопрени	intact
недопрени	ongeschonden
лукаш	lukáš
злосторници	misdadigers
злосторници	criminelen
деметра	demeter
агија	agia
работодавачот	werkgever
работодавачот	werkgevers
фаворизира	gunsten
макартни	mccartney
гласен	luidruchtig
гласен	luid
гласен	vocal
кодификација	codificatie
махал	mahal
гало	gallo
торпедо	torpedo
есте	este
издржливоста	veerkracht
бојкотот	boycotten
бојкотот	boycot
евакуација	evacuatie
евакуација	evacueren
евакуација	ontruiming
мендоза	mendoza
алкохоличар	alcoholische
алкохоличар	alcoholist
махараштра	maharashtra
керала	kerala
плакати	posters
плакати	affiches
доловува	vangt
шерон	sharon
поплаки	klachten
поплаки	grieven
жешко	warm
жешко	heet
удобност	comfort
удобност	troost
маскирани	gekapte
маскирани	gemaskerd
маскирани	gemaskerde
естебан	esteban
бнд	bni
неприфатливо	onaanvaardbaar
неприфатливо	onacceptabel
нитра	nitra
врана	crow
врана	kraai
микрофон	microfoon
саливен	sullivan
археологот	archeoloog
сомневања	verdenkingen
сомневања	verdenking
сомневања	vermoedens
зигфрид	siegfried
искрени	oprechte
искрени	oprecht
искрени	eerlijke
искрени	eerlijk
вентилација	ventilatie
симбиоза	symbiose
пасат	grazen
резолуции	resoluties
нхл	nhl
фаќаат	betasten
асистенти	assistenten
курдистан	koerdistan
замка	valkuil
замка	valstrik
ветеринарна	veterinair
ветеринарна	veterinaire
кенди	snoepje
кенди	snoepgoed
кенди	snoep
кенди	candy
банкари	bankiers
банкари	bankieren
мекинтош	mackintosh
мекинтош	macintosh
сталинград	stalingrad
трафалгар	trafalgar
жаклин	jacqueline
аквариумот	aquarium
теночтитлан	tenochtitlan
меѓудругото	naast
тундра	toendra
шоп	winkel
маико	maiko
прерано	voortijdig
прерано	prematuur
прерано	voortijdig
прерано	voorbarig
лон	lon
метаксас	metaxas
антигени	antigeen
антигени	antigenen
шерил	cheryl
шерил	sher
шерил	sheryl
хордови	chordadieren
дијагностициран	gediagnosticeerd
патникот	reiziger
јесен	jessen
финансирано	gefinancierd
финансирано	gefinancierd
милвол	millwall
недоволни	ontoereikend
недоволни	onvoldoende
недоволни	ontoereikende
линдон	lyndon
ланда	landa
мачен	gemarteld
мачен	gefolterd
берлускони	berlusconi
леж	lezhë
ндебеле	ndebele
скрипти	scripts
плимут	plymouth
испуштањето	omissie
ортаќој	ortaköy
брент	brent
брент	brandt
разочарувачки	teleurstellend
разочарувачки	teleurstellende
покренува	verhoogt
емоционален	emotioneel
емоционален	emotionele
ѕвер	beast
ѕвер	beest
ликвидира	liquideren
изработки	ambacht
изработки	ambachten
наполнети	beladen
наполнети	geladen
кашлање	hoesten
кашлање	hoest
кашлање	hoesten
таип	tayyip
винчестер	winchester
чешање	jeuk
чешање	jeuk
гојаш	goiás
сандро	sandro
планираното	gepland
планираното	geplande
свеченост	gala
оскарите	oscars
амортизација	afschrijvingen
амортизација	waardevermindering
амортизација	afschrijving
предупредувања	waarschuwingen
предупредувања	signalering
предупредувања	waarschuwingen
пржени	gefrituurd
пржени	gebakken
пржени	gefrituurde
спа	spa
спа	kuuroord
спа	kuuroorden
реактивен	reactionaire
неуморно	onvermoeibaar
неуморно	ademloos
факел	toorts
факел	zaklamp
факел	fakkel
даларна	dalarna
ниши	nishi
готви	koks
готви	kookt
артефакт	artefact
артефакт	artefact
пирло	pirlo
градинар	tuinman
градинар	tuinier
бојана	bojana
суверен	soevereine
суверен	soeverein
бесен	razend
бесен	woedend
бесен	woest
карузо	caruso
резби	houtsnijwerk
хидролиза	hydrolyse
хатон	hutton
џеда	jeddah
индикација	indicatie
индикација	aanduiding
ротенбург	rothenburg
стимул	stimulans
спрингфилд	springfield
изгрева	stijgt
винил	vinyl
катастрофална	rampzalig
катастрофална	catastrofaal
катастрофална	catastrofale
катастрофална	rampzalig
катастрофална	rampzalige
