eesti	ایسٹونیائی.
vaikimisi	کوتاہی
lumi	over
lumi	پھیلنا.
varajane	مقررہ
varajane	جلد
lühidalt	مختصراً
esmane	ابتدائی
esmane	اصلی
esmane	اساسی.
väljend	فقرہ
väljend	اظہار
väljend	بیان
väljend	تعبیر.
väljend	تصریح
väljend	قیافہ.
geomeetria	ترتیب.
geomeetria	اقلیدس
geomeetria	جیومیٹری.
geomeetria	خطوط
geomeetria	(ڈیزائن
geomeetria	ہموار
geomeetria	نقشے
korraldus	آیونک
korraldus	کارنتھین
korraldus	قسم
korraldus	(خدا
korraldus	فرمان
korraldus	آیونک
korraldus	کارنتھین
korraldus	ترتیب
korraldus	قسم
korraldus	(خدا
koort	بیلچہ
koort	ترکاری
koort	چھلکا.
koort	جلد
koort	پھل
koort	جھاگ.
koort	ست
koort	پھین
kohandatud	گاہک
kohandatud	رسوم
kohandatud	رواج
kohandatud	گاہک
kohandatud	رسوم
kohandatud	چلن
kohandatud	رواج
kohandatud	رسم
dream	واہمہ
dream	غفلت
dream	آدرش
dream	سرخوشی
gene	جین
gene	نسبہ.
hõivatud	کھوجُو.
hõivatud	with
hõivatud	جاسوس
hõivatud	مشغول
hõivatud	کھوجُو.
hõivatud	with
hõivatud	جاسوس
alfa	α)
grant	پروانہ
grant	عطیہ.
sihi	چاہنا.
sihi	مدعا
sihi	مقصد
sihi	چاہنا.
sihi	مدعا
mar	بگاڑنا
subjekti	(بعدہ
subjekti	لاش.
moraalne	کہاوت
moraalne	مقولہ
nice	بھدّا.
nice	مشفق
nice	برا
nice	پسندیدہ
nice	حسّاس
nice	بااصول.
nice	لطیف
nice	باضابطہ
nice	بھونڈا
nice	مہربان
elektron	برقیہ
regioon	خطہ
regioon	شعبہ
regioon	علاقہ
tõsine	اہم
tõsine	معقول.
tõsine	معتبر
tõsine	اہم
tõsine	معقول.
tõsine	معتبر
tõsine	سنجیدہ
tõsine	متین
tõsine	متشدد
tõsine	انتہائی
tõsine	بڑا
tõsine	جابر
tõsine	سادہ
tõsine	زبردست
tõsine	کڑا
tõsine	متشدد
tõsine	انتہائی
tõsine	شدید
tõsine	بڑا
tõsine	جابر
tõsine	سادہ
tõsine	زبردست
tõsine	سخت
tõsine	کڑا
lapsepõlves	طفلی
lapsepõlves	بالپن
lapsepõlves	لڑکپن
lapsepõlves	بچپن
lapsepõlves	طفلی
lapsepõlves	بالپن
individuaalselt	تنہا.
rakendamine	تعمیل
rakendamine	تکمیل
kolmekordne	تین
kolmekordne	تگنا.
kolmekordne	تگڈّم.
teenida	تربیت
kasvatamine	پرداخت
kasvatamine	کاشت
kasvatamine	پرداخت
kasvatamine	قد
kasvatamine	مرتبے
kasvatamine	پختہ
kasvatamine	بونا
kasvatamine	اُگنا
kasvatamine	ہویدا
kasvatamine	فزوں
kasvatamine	اپجنا.
kasvatamine	نمو
kasvatamine	بالغ.
kasvatamine	پھل
kasvatamine	گدرایا
kasvatamine	پیدا
kasvatamine	حجم
kasvatamine	قد
kasvatamine	مرتبے
kasvatamine	بڑھنا
kasvatamine	پختہ
kasvatamine	بونا
kasvatamine	اُگنا
kasvatamine	ہویدا
kasvatamine	فزوں
kasvatamine	اپجنا.
kasvatamine	نمو
kasvatamine	بالغ.
kasvatamine	پھل
kasvatamine	گدرایا
kasvatamine	پیدا
kasvatamine	حجم
kütuse	ڈلوانا.
kütuse	لکڑی
leia	خزانے
leia	لانا
leia	کان
inspektor	پارکھ
inspektor	ناظر
inspektor	داروغہ.
jaotada	بکھیرنا
udu	بھاپ.
udu	مبہم
udu	کہرا
udu	دُھندلانا
udu	دُھندلی
orgaanilised	منظم
orgaanilised	بنیادی.
orgaanilised	موروثی
orgaanilised	(الف)جسمانی
orgaanilised	آئینی
orgaanilised	مربوط
patoloogia	امراضیات
kontakt	ربط
kontakt	اتّصال
kontakt	ملنے
kontakt	موصل
kontakt	وسیلہ.
siduda	سمیٹنا
siduda	کسنا
siduda	جکڑنا.
siduda	تھامنا
siduda	on
siduda	بندش.
siduda	علّت
sega	مرکب.
sega	مرکب.
sega	مخلوط
sünni	ولادت
sünni	آمد
assotsiatsioon	تنظیم.
assotsiatsioon	جمعیت
assotsiatsioon	شراکت.
assotsiatsioon	سوسائٹی.
assotsiatsioon	تنظیم.
assotsiatsioon	انجمن
assotsiatsioon	جمعیت
assotsiatsioon	شراکت.
assotsiatsioon	سوسائٹی.
assotsiatsioon	رفاقت
universum	کائنات
terasest	مضبوطی
terasest	آہنی
terasest	فولاد
terasest	سختانا
terasest	فولادی.
nähes	چونکہ
plasma	خون
disainer	مخصوص
disainer	فنی
disainer	مشین
veenda	قائل
veenda	پُھسلانا
edasine	آگے
edasine	مزید
geen	جین
geen	نسبہ.
cooper	پیپے
tungida	into
tungida	(اندھیرے
tungida	حسّاس
tungida	ذکی
hirmu	تعظیم
hirmu	خوف
hirmu	ناگواری
hirmu	ہراس
hirmu	تعظیم
hirmu	خطرہ
hirmu	خوف
hirmu	دھڑکا
hirmu	ناگواری
hirmu	ہراس
wild	(گھوڑا
wild	ویرانہ
wild	چوکنّا.
wild	ہُوش
wild	بیابان
wild	بادیہ.
wild	پراگندہ
wild	ویران.
wild	اُجاڑ.
wild	(گھوڑا
wild	ویرانہ
wild	چوکنّا.
wild	ہُوش
wild	جنگلی
wild	بیابان
wild	بادیہ.
wild	وحشی
wild	پراگندہ
wild	ویران.
wild	اُجاڑ.
kuuluda	حصّہ
kuuluda	حق
muret	کاروبار
muret	about
muret	فکر
muret	اندیشہ
muret	کاروبار
muret	about
muret	تشویش
muret	فکر
vennaskond	مواخات
vennaskond	ٹولی
vennaskond	ساجھا
vennaskond	جماعت
vennaskond	دوستی
vennaskond	برادری
vennaskond	ہمدمی
vennaskond	رفاقت
vennaskond	مواخات
vennaskond	ٹولی
vennaskond	وظیفہ
vennaskond	ساجھا
vennaskond	جماعت
vennaskond	دوستی
vennaskond	برادری
vennaskond	ہمدمی
vennaskond	رفاقت
vennaskond	مواخات
vennaskond	اخوت
vennaskond	رفاقت.
režiim	وضع.
režiim	طور
režiim	انداز
režiim	وضع.
režiim	طور
režiim	شان
režiim	انداز
mode	وضع.
mode	طور
mode	انداز
mode	وضع.
mode	طور
mode	شان
mode	انداز
geneetiline	ابتدا
stipendium	وظیفہ
lagunemise	تنّزل
lagunemise	تذلیل
lagunemise	تنّزل
rikas	متمول.
rikas	(رنگ
rikas	قیمتی-
rikas	in
rikas	وافر
rikas	دعویٰ
rikas	دولتمند
rikas	بھرپور-
rikas	پھکّڑ.
rikas	رئیسانہ
nõrga	ڈھیلا
nõrga	پھوٹک
nõrga	لڑبڑا.
nõrga	بودا-
nõrga	نازک
nõrga	پوچ-
nõrga	روگی
nõrga	مریضانہ-
nõrga	نزار
nõrga	ڈھیلا
nõrga	کمزور
nõrga	پھوٹک
nõrga	لڑبڑا.
nõrga	بودا-
nõrga	نازک
nõrga	ماڑا
nõrga	پوچ-
nõrga	نحیف
nõrga	روگی
nõrga	مریضانہ-
nõrga	نزار
nõrga	پتلا
nõrga	ناتواں
optiline	بصری.
kollased	بزدلانہ.
kollased	(چہرہ
kollased	زرد
kollased	بزدلانہ.
kollased	(چہرہ
teki	جامع
teki	فرش
pärija	وارثہ
pärija	وارث
õnnelik	چست
õnnelik	مناسب
õnnelik	درست
õnnelik	سعد
õnnelik	موافق.
õnnelik	بھاگوان
õnnelik	چست
õnnelik	مناسب
õnnelik	درست
õnnelik	سعد
õnnelik	موافق.
õnnelik	مناسب
õnnelik	مسرور.
õnnelik	خوش
õnnelik	مگن
õnnelik	مناسب
õnnelik	مسرور.
pime	بہانہ
ohu	خدشہ.
ohu	گمان
ohu	اتفاق
ohu	خطرہ
arutada	گفتگو
vaenlane	غنیم
vaenlane	عدو.
vaenlane	حریف
urban	مدنی
urban	شہری
käsk	قبضہ
käsk	مستحق
käsk	موجب
käsk	اختیار
käsk	قدرت
käsk	قبضہ
käsk	مستحق
käsk	موجب
käsk	اختیار
käsk	حکم
käsk	قدرت
vastastikuse	مشترک.
vastastikuse	باہمی
vastastikuse	مشترک.
rakett	خدنگا
rakett	قذیفہ.
haldus	انتظام
haldus	دھوکا
haldus	معالجہ.
haldus	انتظام
haldus	انصرام
haldus	فریب.
haldus	انتظام
haldus	حکومت
haldus	انصرام
haldus	انتظام
haldus	بندوبست
haldus	حکومت
haldus	انصرام
sile	(نقشے
sile	over
sile	متوازن.
sile	یکساں
sile	یکسار
sile	جھرّیوں
sile	معتدل
sile	down
sile	دھچکے
sile	چکنا.
sile	مؤدب
sile	(نقشے
sile	over
sile	متوازن.
sile	یکساں
sile	یکسار
sile	جھرّیوں
sile	معتدل
sile	down
sile	ہموار
sile	دھچکے
sile	چکنا.
sile	مؤدب
püsti	(تصویر
püsti	عمودی.
püsti	اونچا.
püsti	کھرا
püsti	کھمبا
kaaslane	لازمہ
kaaslane	شریک
kaaslane	کتاب
kaaslane	ساجھی
kaaslane	لازمہ
kaaslane	شریک
kaaslane	کتاب
kaaslane	ندیم
kaaslane	ساجھی
essee	آزمانا.
essee	سعی
draama	کھیل.
draama	تمثیل
draama	ناٹک
draama	کھیل.
vaatleja	مشاہد
ratas	پہیّا.
ratas	حلقہ.
ratas	سائیکل
ratas	پہیّا.
ratas	چکّر
ratas	حلقہ.
ratas	سائیکل
koidu	آغاز.
maastiku	پھیلواں
ülemaailmse	عالمگیر
paik	ریزہ
paik	ٹوٹا
paik	شاخسار.
paik	چپکنا.
paik	ٹکڑا.
lootus	چاہنا
lootus	اعتبار.
lootus	بھروسا
lootus	چاہنا
lootus	اعتبار.
võrrand	مساوات.
võrrand	مساوی
võrrand	مقابلہ
seened	اسفنجی
seened	خمیر
seened	فطر
seened	ڈاڑھی.
seened	کھنبی
murda	وقفہ
murda	بھول
murda	عہد
murda	ٹھہرائو
murda	رخنہ
murda	چوک
murda	loose
murda	وعدہ
murda	وقفہ
murda	بھول
murda	عہد
murda	ٹھہرائو
murda	رخنہ
murda	چوک
murda	خلل
murda	loose
murda	وعدہ
koobas	غار
box	صندوق
box	بکس
oletatavasti	بالفرض
selgroogsete	خزندے
selgroogsete	فقاری
selgroogsete	فقاریہ
selgroogsete	خزندے
selgroogsete	فقاری
viha	غیظ
viha	غصہ
viha	غضب.
viha	بیزاری
viha	بغض.
viha	نفرت
viha	بیزاری
viha	بغض.
singer	گلوکار
mineraal	فِلز
mineraal	فِلز
mineraal	معدنی
sotsiaalsed	گروہی.
sotsiaalsed	عمرانی.
tähistada	تہوار
tähistada	باشرف
realism	شیئیت
realism	حقیقیت.
tõeliselt	واقعی.
tõeliselt	مناسب
absoluutselt	قطعاً
absoluutselt	دراصل
absoluutselt	یقیناً
absoluutselt	بلاشبہ
absoluutselt	بالکل.
absoluutselt	قطعاً
absoluutselt	دراصل
absoluutselt	ضرور
absoluutselt	یقیناً
absoluutselt	بلاشبہ
absoluutselt	بالکل.
komplekti	(جوار
komplekti	ٹکنا.
komplekti	موج
komplekti	جماعت
komplekti	پھیلانا
komplekti	جمانا.
komplekti	جوڑنا
komplekti	مستقل
komplekti	بہاؤ
komplekti	وضع
komplekti	اٹکانا
komplekti	کل
komplekti	گروہ
komplekti	طائفہ
komplekti	(بعدہ
komplekti	ریڈیو
komplekti	بیٹھنا
komplekti	بیر.
komplekti	(تقریر
komplekti	(ٹینس
komplekti	بغض
komplekti	محکم
komplekti	رجحان
komplekti	باندھنا.
komplekti	منڈلی.
komplekti	مشین
komplekti	upon
komplekti	ٹولا
komplekti	(جوار
komplekti	ٹکنا.
komplekti	موج
komplekti	جماعت
komplekti	پھیلانا
komplekti	جمانا.
komplekti	جوڑنا
komplekti	مستقل
komplekti	بہاؤ
komplekti	رکھنا
komplekti	وضع
komplekti	اٹکانا
komplekti	کل
komplekti	گروہ
komplekti	طائفہ
komplekti	(بعدہ
komplekti	ریڈیو
komplekti	بیٹھنا
komplekti	بیر.
komplekti	(تقریر
komplekti	(ٹینس
komplekti	بغض
komplekti	محکم
komplekti	جمانا
komplekti	رجحان
komplekti	باندھنا.
komplekti	منڈلی.
komplekti	مشین
komplekti	upon
komplekti	ٹولا
muru	طُرف
muru	مخبر
muru	چرس.
muru	لان
muru	ڈھانا
muru	گرانا
muru	چراگاہ.
muru	چرائی
muru	ناگدون.
muru	بانس
käik	خانہ
käik	موزوں
käik	گراریوں
ajakirjandus	(بعدہٗupon
ajakirjandus	دبانے
ajakirjandus	ڈھالنے
ajakirjandus	نچوڑنے
ajakirjandus	اخبار
ajakirjandus	صحافت
keldi	ویلز
keldi	کیلٹی
vananenud	قدیم.
vananenud	منسوخ
vananenud	ابتدائی
vananenud	پسماندہ
vananenud	قدیم.
vananenud	منسوخ
vananenud	ابتدائی
vananenud	متروک
vananenud	پسماندہ
vananenud	بوڑھا.
vananenud	بوڑھا.
vananenud	مُسِن
füüsikalised	جسمانی
füüsikalised	مادّی
eeldada	سنبھالنا
eeldada	ہتھیانا
niiske	بھیگا.
niiske	مایوسی
niiske	بھیگا.
niiske	مایوسی
niiske	نم
baas	بزدل
baas	نیچ
baas	کھوٹا
baas	مادّہ
baas	سفلہ
baas	کمینہ
baas	بزدل
baas	نیچ
baas	کھوٹا
baas	ذلیل
baas	مادّہ
baas	سفلہ
baas	کمینہ
teoreetiline	علمی
teoreetiline	علمی
teoreetiline	نظری
main	اہمیت
main	ممتاز
main	بجلی
main	پالی.
main	جسامت
main	اہمیت
main	ممتاز
main	بجلی
main	پالی.
main	خاص
main	جسامت
con	بہکاوا
con	بھلاوا-
sotsioloogia	عمرانیاتی
sotsioloogia	عمرانیات
torm	طوفان
torm	تالیوں
torm	غلغلہ.
torm	آندھی
torm	غوغا
torm	out
torm	یورش
peremees	ملائکہ
peremees	چلانے
peremees	میزبان.
peremees	فوج.
peremees	اعلٰی
peremees	حاوی
peremees	بڑا
peremees	اُستاد
peremees	میری.
peremees	فنکار
peremees	بنیادی
peremees	ہرانا
peremees	نایک.
peremees	منتظم
peremees	مدرّس.
peremees	صاحب
peremees	جیتنے
peremees	برتر.
peremees	اصل
peremees	معلّم
peremees	مالک
peremees	اعلٰی
peremees	حاوی
peremees	بڑا
peremees	اُستاد
peremees	میری.
peremees	فنکار
peremees	بنیادی
peremees	ہرانا
peremees	نایک.
peremees	حاکم
peremees	منتظم
peremees	مدرّس.
peremees	صاحب
peremees	جیتنے
peremees	برتر.
peremees	اصل
peremees	معلّم
peremees	مالک
fakt	سچائی
fakt	شہادت
fakt	اصلیت.
fakt	واقعہ
fakt	امرواجبی
fakt	گواہی.
õnn	خوشی
õnn	شادمانی
õnn	خوشی
samba	لکڑی
samba	لاٹ.
samba	تھم
samba	لکڑی
samba	لاٹ.
vaidlus	تنازعہ
vaidlus	مباحثہ.
vaidlus	مناقشہ
vaidlus	تنازعہ.
vaidlus	قضیہ
mitmekesisuse	تنوع
mitmekesisuse	مختلف
kõrb	کرم
kõrb	وجوبیت.
kõrb	بنجر.
kõrb	سزا
kõrb	خشک
kõrb	اجاڑ
kõrb	ویران.
kõrb	کرم
kõrb	وجوبیت.
kõrb	بنجر.
kõrb	سزا
kõrb	ریگستان
kõrb	چھوڑنا
kõrb	صحرا
kõrb	خشک
kõrb	اجاڑ
kõrb	ویران.
kõrb	بادیہ
aretatud	خلقی
aretatud	پیدائشی.
aretatud	فطری
ööd	رات
sõprus	موافق
sõprus	یارانہ.
sõprus	موافق
sõprus	دوستی
sõprus	یارانہ.
kokkuvõte	تصفیہ
kokkuvõte	ماحصل.
kokkuvõte	اختتام.
kokkuvõte	رسمی
ütle	بتانا
ütle	شرکت
ütle	بولنا
ütle	محوّلہ
ütle	ظاہر
ütle	ظاہر
ütle	کہنا
lahtine	منتشر.
lahtine	آزاد
lahtine	ناوابستہ.
lahtine	(تیر
lahtine	چھوڑنا.
lahtine	اوباش
lahtine	بھربھرا.
lahtine	عیّاش.
lahtine	بافراغت
lahtine	چلانا.
lahtine	متفرق
mitmekesisus	تنوع
mitmekesisus	مختلف
tõlkida	کیفیت
tõlkida	جملے
galeriis	برآمدہ
galeriis	لمبا
ruut	برابر.
ruut	گنیا.
ruut	روایتی
ruut	چکلا
ruut	موافق
ruut	آراستہ
ruut	پرانا
ruut	فربہ
ruut	دقیانوسی.
ruut	منصفانہ
ruut	مرتب
ruut	برابر.
ruut	گنیا.
ruut	چوکور
ruut	روایتی
ruut	چکلا
ruut	موافق
ruut	آراستہ
ruut	پرانا
ruut	فربہ
ruut	دقیانوسی.
ruut	منصفانہ
ruut	مرتب
puhtalt	صرف
puhtalt	خالصتہً.
puhtalt	صرف
puhtalt	محض
puhtalt	خالصتہً.
prototüüp	نمونے
administraator	منتظم
lagunemine	رینجھنے
lagunemine	سڑنا
lagunemine	خراب
lagunemine	انحطاط.
lagunemine	(خوبی
lagunemine	دولت
lagunemine	زور
lagunemine	توانائی
lagunemine	گلنا
lagunemine	گھلنا.
lagunemine	اُڑجانا
lagunemine	پگھلانا.
lagunemine	جذبات
lagunemine	دھیما
lagunemine	تنّزل
lagunemine	تذلیل
lagunemine	تنّزل
ahel	سلسلہ
ahel	ترتیب
ahel	دکانوں
ahel	ہوٹلوں
ahel	جکڑنا
ahel	چینل
ahel	روک
ahel	پابند
ahel	قطار
varre	دھاتو
varre	نکلنا
varre	تنکا
varre	(بعدہ
varre	مادّہ
varre	روکنا
tõendid	ثبوت
tõendid	شہادت
tõendid	واقعات
tõendid	امتحان
tõendid	مزاحم
tõendid	دافع
tõendid	آزمائش.
tõendid	ذاتی
tõendid	ذاتی
tõendid	گواہی
weber	ویبر
talv	زمستان
talv	سردیاں
talv	at
talv	جاڑا
talv	زمستان
talv	سردیاں
talv	at
täiendada	پُر
täiendada	پُرکرنا.
soola	نشتریت
soola	بُرکنا.
soola	کھار
soola	ملیح
soola	نشتریت
soola	لون
soola	بُرکنا.
soola	کھار
soola	ملیح
soola	شور
skeem	نقشہ
skeem	ترتیب
skeem	چال.
skeem	سازش
skeem	دستور
skeem	ڈھنگ
skeem	تجویز
skeem	ترسیم.
vähenemine	جنگ
vähenemine	کمزوری
vähenemine	کمزور
vähenemine	زندگی
vähenemine	ارزانی
vähenemine	گرنا
vähenemine	بگڑنا
vähenemine	بگاڑ.
vähenemine	خرابی
vähenemine	(اسم
vähenemine	(دن
vähenemine	پھسلنا
vähenemine	تقلیل
vähenemine	تخفیف.
vähenemine	تقلیل
vähenemine	گھٹانا
vähenemine	تخفیف.
viik	کسنا.
viik	تعلق
viik	ڈوری
viik	پہنچنا
viik	جاذبیت
viik	بڑھنا
viik	سمانا
viik	تننا.
viik	چلنا
viik	حافظے
viik	لبھانا
viik	لکھنا
viik	کھینچنے
viik	(ست
saatuse	مقدر
saatuse	تقدیر
saatuse	مقدر
saatuse	تباہی
saatuse	مآل
saatuse	بربادی.
saatuse	موت
ime	چوسنے
ime	down
ime	ناپسندیدہ
ime	چُوسنا.
ime	مکروہ
ime	ناگوارہونا.
ime	چُسکی.
ime	کرامات.
ime	۱ختراع
ime	معجزہ
ime	کرشمہ
ime	متحیر
ime	عجوبہ.
graafiline	ترسیمی.
graafiline	نقشوں
graafiline	ارقامی
graafiline	روشن.
graafiline	صریح
graafiline	تحریری
graafiline	واضح
graafiline	ارقامی
graafiline	روشن.
graafiline	صریح
graafiline	تحریری
graafiline	واضح
graafiline	ترسیمی
prohvet	محرک.
käsikirja	قلمی.
käsikirja	مخطوطہ.
käsikirja	تحریری
muuda	فلم
muuda	تخفیف
muuda	بدلنا.
muuda	تبّدل
muuda	آڑھت
muuda	منڈی
muuda	فرق
muuda	تبّدل
muuda	بدلنا
muuda	آڑھت
muuda	منڈی
muuda	فرق
than	(rather
than	otherwise
kütt	شکاری.
hotel	ہوٹل
hotel	فندق.
sanskriti	سنسکرت
mehaaniline	آلاتی
mehaaniline	آلاتی
mehaaniline	مشینی
vastuolu	تنسیخ
vastuolu	انکار
vastuolu	تنسیخ
vastuolu	تردید
vastuolu	انکار
vastuolu	تضاد
vabastatud	آزاد.
vandenõu	سازباز
vandenõu	سازش
rasked	پتھریلی
rasked	تحریر
rasked	وسیع.
rasked	وافر
rasked	باوقار
rasked	المناک
rasked	کھڑنک
rasked	بوجھل.
rasked	کثیر.
rasked	سنجیدہ
rasked	ٹھگ.
rasked	سخت
rasked	گمبھیر
rasked	پتھریلی
rasked	شدید
rasked	تحریر
rasked	وسیع.
rasked	وافر
rasked	باوقار
rasked	المناک
rasked	کھڑنک
rasked	بوجھل.
rasked	کثیر.
rasked	وزنی
rasked	سنجیدہ
rasked	ٹھگ.
rasked	سخت
ülespoole	پھیلتا
komissar	کمشنر
komissar	انتظام
patsient	صابر
patsient	ضابط
patsient	انگیزنے
püksid	پاجامہ.
point	حد
point	سرا
point	تفصیل
point	نکتہ
point	فائدہ
point	خصوصیت
point	امتیاز
point	مصلحت
point	محل
point	کنارا
point	درجہ
point	معاملہ
point	حد
point	سرا
point	تفصیل
point	امر
point	نکتہ
point	فائدہ
point	خصوصیت
point	امتیاز
point	مصلحت
point	نوک
point	محل
point	کنارا
point	درجہ
point	معاملہ
pooleks	over
pooleks	جھری
pooleks	تنکا.
pooleks	درز
pooleks	away
pooleks	انشقاق.
geograafiline	جغرافیائی
soojuse	تابستان.
soojuse	تابش
soojuse	غصہ
soojuse	تپ
soojuse	غضب.
soojuse	چرچراہٹ
soojuse	بھڑکانا
